global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26
1000811.9408537556	1203.329188544536	1448001.1360032514	1001624540955.4612	1494465.2223458905	-7300.589726027334	53298610.34777586	2233426300801.352	1002411.4830062572	-862.056918373215	743142.1305151238	1004828781262.804	1059599.570472555	1179622.5120675224	1.32182	30.408209	0.1392749214296436	0.0742216371276453	0.0255550263	0.1439161438	0.0726546112	-0.0487199994	0.0178821606	0.1221816267	0.082868842	-0.0370603695	-0.1466153746	0.1362391349	0.0019334587	-0.0856771269	-0.0371257545	-0.0870504936	-0.0821516679	-0.0774134884	0.0267792271	0.0133246164	-0.0104260356	-0.1351152289	-0.0725962228	0.1255446174	0.0245412488	-0.1116644394	-0.0399390336	0.1182009696	-0.0188164587	0.0323530129	0.0447467189	-0.0593310609	-0.0900931693	0.0124737894	-0.001774066	-0.0751834893	-0.0168854873	0.0165353017	0.0460928245	0.0538590037	-0.0233825353	0.1229180176	0.0003095162	0.09265429	0.0541794649	-0.0644807271	-0.0444013504	-0.132261248	-0.1684127883	-0.1150880149	0.049587954	0.0292578087	0.1097547817	0.0372853559	0.0185767382	-0.0745342149	0.0589865905	0.0016205886	0.0405689151	-0.1379711213	-0.0110992895	0.0164579515	0.0174948417	-0.0874860865	0.0115652179	0.0609673602	-0.0612599941	-0.0801773096	-0.0666096018	-0.0221812535	0.0107468528	-0.1065475413	0.0285014398	0.0706692726	0.106353114	-0.0536076458	-0.0667345457	0.0092653534	0.0575585916	0.1596572445	-0.0969970542	0.0405201737	-0.0860204866	0.0126120633	-0.0109183755	0.0521085255	0.0045760257	0.0084568186	-0.1142313295	-0.0251890118	-0.0714391075309777	0.0032566430225387	0.0051035460848225	1.0605723776250068e-05	-0.1786008058315786	0.028432209220071	0.0008083905211338	0.0318982478436892	-0.1508763899348792	0.0297396119277237	0.0227636850397817	0.0008844445176116	-0.0065368743770519	0.0003209453882479	1.0300594223759553e-07	4.273072662135767e-05	0.0007647176123335	-0.0011681108645376	5.847930266130492e-07	1.364482991850779e-06	0.000854008539494	6.787289240069996e-05	4.606729522836994e-09	7.293305855286749e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1001939.4278505676	1127.4869968120474	1271226.92798025	1003882617081.5228	1501184.189640411	6718.967294520466	45144521.50483567	2253553971226.3374	1003514.426087884	1102.943081626785	1216483.441308389	1007041203366.4952	1059558.2592650754	1189160.4211348277	1.394563	32.08165	0.0934913647415257	0.0495576745728	-0.0563889767	-0.166924857	0.0710715882	-0.0368087475	0.0043906046	-0.0854872325	0.0094578649	-0.1537510839	-0.0346967919	-0.0791466365	-0.0156798647	-0.0918573894	0.01137785	0.0033765671	-0.0597418744	-0.1016322517	0.145226778	-0.0481568977	-0.0082770544	-0.0436264763	0.0198481485	-0.0544545497	-0.0322916655	0.0445125232	-0.0346622474	0.0689102859	0.0134792384	0.2146909027	0.0416859138	-0.1430098811	-0.0037237739	-0.0142410008	-0.0113802095	-0.0004081021	0.0174943411	0.0830792168	-0.0341629424	0.0199495664	0.0195283469	-0.0905302554	0.0945678168	0.0335359258	0.1095762043	0.0227202438	-0.04294475	-0.1142601395	0.0146574717	-0.0021736525	0.0752362033	0.1599394068	0.0848161797	-0.1120466051	0.0640748013	-0.0193890302	-0.0011153768	-0.0144963853	0.003584606	-0.0411134405	0.0326026619	0.1431656889	0.0089259814	-0.0950237212	0.0428746651	0.0819010037	-0.0803138275	-0.0041921712	0.0521300494	-0.0796507685	0.1511661872	0.0816972152	-0.0133886089	-0.0597720559	-0.0148985958	0.0157206842	0.0716495028	0.0730775083	0.0205341183	0.1026784456	-0.0087136361	0.0229971802	0.0130339008	-0.0111304295	-0.028457714	0.0212287845	0.0316244976	0.0060432357	-0.1148374968	-0.0180634961	-0.0757565003550979	-0.0043173928241202	0.0057390473460519	1.8639880797764645e-05	-0.1690665264742108	0.0095342793573678	9.090248286432992e-05	0.028583490374055	-0.1868624967783319	-0.0359861068434526	0.034917592702232	0.0012949998857483	-0.0072964317290915	-0.0007595573520395	5.769273710374086e-07	5.323791597729317e-05	0.0007629870749223	-1.7305374111999854e-06	5.821492764984875e-07	2.994759731562748e-12	0.0009657923643749	0.0001117838248808	1.2495623505003714e-08	9.327548910848596e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
999195.5220153948	-2743.90583517286	7529019.232295671	998391691215.6172	1498541.9293664384	-2642.260273972526	6981539.355413369	2245627914069.288	1001517.7609499432	-1996.665137940785	3986671.6730680936	1003037825498.1876	1059867.4082431388	1190530.2731352306	1.599291	36.791393	0.1609786497671765	0.0938519010627573	0.113369791	0.1042876289	-0.0281766801	-0.1443837317	0.0522542815	0.1172464768	0.0213406681	-0.0259817906	0.0081571326	0.0846632692	-0.1205716212	-0.0551403131	0.040305525	-0.003663277	-0.1275540476	-0.0654668201	-0.0886772226	-0.033624948	-0.0622397464	0.1382517328	-0.0246243571	-0.1168198823	-0.044040739	0.0035208409	-0.0891570106	-0.0855618682	-0.0293258564	-0.0270262847	0.0383338564	-0.1165508286	-0.0905696594	-0.2438412731	-0.0182882631	0.0133610397	-0.1212956719	0.0875848959	0.0584395791	-0.0032230478	0.0972162166	0.1251522977	0.0189992563	0.0305421471	-0.0664527753	-0.1056340534	0.0287593164	-0.1102884093	0.0610780809	0.2223409724	0.0840717227	-0.0136425647	-0.0275182956	-0.0668890319	0.0006677984	0.0800097364	0.0460828178	-0.0610760148	-0.0693007202	-0.1554648571	-0.0146333577	-0.0915661406	0.0401691292	-0.0929187248	-0.0627461478	0.094077594	-0.0587353468	-0.0800374452	0.1361612675	0.1434081146	-0.0791959875	-0.0525133488	-0.0247763093	0.0758674464	-0.0060103723	-0.0784961239	0.0047901694	0.0863380766	0.0911374073	0.0243483653	0.1229032293	0.011834647	-0.0084191553	0.0676670204	0.0534796923	-0.0757662921	0.0664467226	0.003627002	-0.1152422001	-0.010866692	-0.0760684261921795	-0.0003119258370816	0.005786405463355	9.729772783905877e-08	-0.1766916858413481	-0.0076251593671372	5.814305537424148e-05	0.0312199518454576	-0.1260323406891643	0.0608301560891675	0.0158841508995895	0.0037003078898324	-0.0057143850146432	0.0015820467144483	2.502871806696661e-06	3.265419609557876e-05	0.0006398493662169	-0.0001231377087054	4.094072114481686e-07	1.5162895305215962e-08	0.001104836110697	0.0001390437463221	1.933316339128452e-08	1.2206628315000738e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1000162.8733694229	967.3513540280984	935768.6421399952	1000325773266.5802	1513883.504023973	15341.574657534482	235363912.97270423	2291843263755.9023	1007009.2507465872	5491.48979664396	30156460.18664473	1014067631089.2028	1064981.3080365772	1167807.8187391493	1.735184	39.917576	0.2233879467210126	0.1043588356478966	-0.1485596746	-0.0749010354	-0.030307072	-0.0507537187	-0.1154683883	-0.0677306821	-0.0562713027	0.0487696597	0.0413367072	-0.0393728354	0.1396787752	-0.0733756254	-0.0240846306	-0.0537543576	-0.0402577012	-0.0829946024	-0.035977659	0.0776390768	-0.0881936448	0.0756394319	0.0591242384	-0.0983010006	-0.0401297565	0.0059595845	0.1011510343	0.0045579587	0.0359415359	0.0868097189	-0.1565653703	0.0045266401	0.1522737751	-0.0982182823	-0.009375235	0.0843086435	-0.0355299646	0.0032560702	0.1484845221	-0.0554348896	-0.1168313205	-0.0649101452	0.0483629913	0.0555752262	-0.0024077251	-0.0863581662	-0.019490107	-0.0462725385	0.0718099378	0.1285301953	-0.0106928307	0.0262275109	-0.0513069745	0.0219132501	-0.0979750932	-0.0434967776	-0.0854757563	0.1496560505	0.0255994511	0.0546745027	0.1020409604	0.0319464071	-0.1322870877	-0.069479203	-0.0869633905	0.0830779808	0.1394886663	-0.0892255211	0.0804632608	-0.1104125307	-0.0882944008	0.1170019845	0.1347888782	0.0747081498	0.0229567426	0.1401662752	-0.0182627391	0.070144287	0.0377844214	-0.0190219184	0.0216458536	-0.0155140931	0.0797286154	0.1108045833	-0.0777756742	0.0862527182	0.1135899248	0.0012091775	-0.1154447293	-0.003627002	-0.0482887267676233	0.0277796994245562	0.0023318011328381	0.0007717117001186	-0.1489654967833473	0.0277261890580007	0.00076874155968	0.0221907192319094	-0.1656430230957113	-0.039610682406547	0.0274376111002863	0.0015690061607123	-0.0045070232089017	0.0012073618057414	1.4577225299633737e-06	2.0313258205578585e-05	0.000330374494047	-0.0003094748721698	1.0914730631681125e-07	9.577469650457593e-08	5.624527197022533e-05	-0.0010485908387267	1.099542747061721e-06	3.1635306190046147e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1000668.5367904198	505.663420996978	255695.49533436692	1001337520522.2798	1496575.6854452055	-17307.818578767357	299560583.9555245	2239738782265.7866	1003828.95765785	-3180.2930887371767	10114264.130269453	1007672576232.4456	1060155.999770487	1189417.6050812253	1.665434	38.312988	0.1212171407762574	0.0625451959300042	0.1302391113	0.0025861863	-0.0282791539	-0.034784744	0.0935180807	-0.0280074278	-0.009970389	0.0586198467	0.0614564642	-0.0529042596	-0.0791371545	-0.0334329392	0.0857627789	0.0779713607	-0.1095225181	-0.1064069531	-0.0386172257	0.0024497266	0.0928546745	-0.0698015943	-0.0162574899	0.1002001804	0.0172154902	-0.0900022017	0.0181299114	-0.0224141782	-0.0262784008	0.0987429393	-0.0569633	0.0981003156	0.0139637987	0.0832388449	0.0920780237	0.118763054	-0.0702255719	0.0009037292	0.0609737142	-0.0136387991	0.09429951	-0.0282904595	0.0719599398	-0.0378436682	-0.1058242654	0.0370909838	-0.0270655107	-0.1198604686	-0.0890074718	0.0114701961	0.0116978276	-0.0495955217	-0.0221427928	0.0841009379	0.0272273822	-0.0456602111	0.0633573159	0.0536722139	0.0212936964	0.0193669359	-0.0959126117	0.0278151937	-0.170478487	-0.0510042359	-0.0644407859	0.0837379089	0.063754715	-0.0583900054	0.0669228296	-0.1675626352	-0.1514028647	-0.0814659843	-0.0748915542	0.1377972372	0.0521249738	-0.0711679837	-0.0447679991	0.0036135288	-0.0591544157	0.0198836067	-0.0427470831	-0.071069376	0.1266221105	0.0051816276	-0.0167025818	0.0026424198	-0.0299356443	-0.0012091775	-0.1154447293	0.003627002	-0.0474963566787209	0.0007923700889023	0.0022559038977522	6.278503577871971e-07	-0.1159097358051752	0.0330557609781721	0.001092683333846	0.0134350668544255	-0.1345223921996421	0.0311206308960692	0.0180962740031143	0.0009684936673693	-0.0044732087661484	3.3814442753300235e-05	1.1434165387162186e-09	2.0009596665546893e-05	0.0011337359436383	0.0008033614495913	1.2853571898974264e-06	6.453896186894349e-07	0.0003440369558879	0.0002877916839176	8.282405333217078e-08	1.1836142701661285e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1002003.607888524	1335.0710981041193	1782414.836992939	1004011230221.6188	1515831.120976027	19255.43553082156	370771797.4816254	2297743987319.439	1003179.3565130832	-649.6011447667843	421981.64728231664	1006368821334.0035	1063759.930107267	1165192.3896949403	1.566429	36.035397	0.1936098480897692	0.1003582300981004	-0.1298960561	0.033198535	0.0126149986	0.0035831234	-0.1082702345	0.054758095	0.0005980866	0.0777011687	-0.0224788694	0.0737381008	0.078184892	-0.0838433382	-0.0627076912	0.0835267416	-0.017752964	-0.0935062373	-0.03023601	0.0376609235	0.0068339205	-0.055567028	-0.0371439853	-0.0286574174	0.0375952986	-0.1148257282	-0.0631052729	0.0721762308	0.0167194679	0.0159631363	0.0589942278	-0.0299838665	0.0299089054	-0.0082378465	-0.0427026554	-0.011961457	0.0124576855	-0.0362590041	0.052158606	0.0930729309	-0.110352552	0.0574704316	0.0492668835	0.0937503918	-0.0851902323	0.0190081072	0.0241327518	-0.0695196548	0.0259160147	0.0108490272	0.0419742292	0.0728449232	0.0784731781	0.0592663979	0.0288305483	-0.0669720894	0.0416897328	-0.0194110135	0.0751595742	-0.0983541628	0.0236971647	0.0539403255	0.0523022047	-0.0640304119	-0.0443384927	0.0342791431	0.0137431059	-0.1019833035	0.0387073848	-0.104872921	0.0802479638	-0.0281382832	0.14869988	0.0888385978	-0.0438646883	0.0880844101	0.0828144828	0.0041084378	-0.0907981024	0.0717357075	-0.0465144994	-0.1110252184	0.0626682692	0.0869490194	-0.0596877982	0.0100051799	0.0568842046	-0.003627002	-0.1152422001	0.010866692	-0.0746881320414303	-0.0271917753627093	0.0055783170678381	0.000739392647376	-0.1930768116859269	-0.0771670758807517	0.0059547575999856	0.0372786552108028	-0.1495151586830303	-0.0149927664833882	0.0223547826760117	0.0002247830468254	-0.0053151017980376	-0.0008418930318891	7.087838771435886e-07	2.8250307123502525e-05	0.0005106430729693	-0.000623092870669	2.607563479715298e-07	3.882447254785352e-07	0.0003238582511877	-2.017870470020003e-05	4.0718012337787485e-10	1.0488416686235537e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1001180.2839348112	-823.3239537127083	677862.3327571258	1002361960939.7892	1497247.2397260277	-18583.881249999395	345360642.31407905	2241749296867.209	1003136.2443117178	-43.11220136540942	1858.6619065716095	1006282324651.8184	1059557.8965319386	1201490.4040876117	1.630855	37.517498	0.115654705356888	0.065832508743051	0.1251786415	-0.0602300198	0.0933834122	0.0625942824	0.0924593783	-0.0568910905	-0.0382768094	0.0099355403	0.0312121078	-0.0963348382	-0.0973433054	-0.0829814863	-0.0141670887	0.1133587826	-0.1187483558	-0.0144878776	-0.0559405297	0.0122032708	-0.0477502013	0.0008714665	-0.0930920823	0.0903805726	-0.0448384555	0.00448577	-0.0181808595	0.0333055902	-0.0681865069	0.0058132334	0.0084306989	-0.0993395175	0.0242925325	-0.0616328326	-0.0083673691	0.0240854398	0.0066428786	-0.078249735	-0.0529497459	-0.0419953074	0.1019191609	-0.0621057144	0.1033538451	0.0300829483	-0.0704192635	0.0359727651	0.0879366239	-0.1121661494	-0.0308711252	0.0273129	0.0276026895	-0.0813742242	0.0228238539	-0.0050745008	0.009286254	0.056979558	0.018489176	0.0638890957	-0.0201709037	-0.0594644418	0.0590572409	0.070145852	0.1033781525	-0.0854496765	-0.0256596417	0.0806313351	-0.0135587626	-0.041916375	0.1574064642	-0.0289442815	0.0444839578	-0.0041381791	-0.0475794904	0.0895714528	-0.0593223425	-0.0447942679	0.0395069243	0.0332222173	-0.0530143005	0.0430246921	-0.0879769233	0.0373059751	0.0127001643	-0.049312638	0.012857377	-0.0587817798	0.0341443814	-0.0060432357	-0.1148374968	0.0180634961	-0.0775051987081809	-0.0028170666667506	0.0060070558267946	7.935864604917371e-06	-0.1675180637340219	0.025558747951905	0.000653249596869	0.0280623016771958	-0.1657446013323777	-0.0162294426493473	0.0274712728708288	0.0002633948087084	-0.0065451701353239	-0.0012300683372863	1.5130681143942838e-06	4.283925210033588e-05	0.0006517853175802	0.0001411422446109	4.2482410021312213e-07	1.9921133213803143e-08	0.0003736366310682	4.977837988049999e-05	2.477887103527366e-09	1.3960433207599418e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1001302.6033358336	122.31940102239604	14962.035866477743	1002606903447.1178	1510039.1559931508	12791.916267123072	163633121.7850879	2280218252632.508	1002619.1877133106	-517.0565984072164	267347.5259564414	1005245235570.8988	1062835.0770921917	1181843.3151584202	1.284739	29.555182	0.2622887110742303	0.1157667550679809	-0.0392347249	0.090216046	0.1166274675	-0.0170485527	-0.0446138756	0.1191410493	-0.0601483239	-0.0259934295	-0.0017301321	0.1177639478	0.0132628435	-0.0760175231	-0.0603259275	-0.0134944123	-0.0881344876	-0.0254661493	0.0354037319	-0.0287003744	-0.0815931829	-0.0034323962	-0.0623860829	0.0912984298	0.0113790182	0.0805330564	0.1210511247	-0.1009339301	-0.0287900937	0.1246693023	0.0041388126	0.0535602663	0.0548956009	0.0715281748	0.0091988709	-0.0861177413	-0.0689520857	-0.0055769154	0.1445734661	-0.0448169906	-0.0447192185	0.114376023	0.0453046433	0.0990528161	0.0352628937	-0.0007975543	0.0419474148	-0.0460138061	-0.0565003572	0.0055243474	0.0928691656	-0.0308234051	0.0312652315	-0.0250702611	-0.0039596263	0.1027346307	-0.0494393506	0.0885091252	0.0159492777	0.0220553764	-0.0899107289	0.0876779076	-0.1212696781	-0.0733787926	-0.0684017837	0.0117522259	0.0060873909	-0.126450435	0.036030104	0.0901822281	-0.0193873838	-0.0765852758	0.1221689827	0.0617174577	-0.0289825388	0.0164114174	0.0694631586	0.0694859958	-0.0087954059	0.002341298	-0.0167534142	0.0514128576	0.1263078047	0.0410618722	-0.1138856876	-0.0412460187	-0.034469703	-0.0084568186	-0.1142313295	0.0251890118	-0.0576040389047136	0.0199011598034673	0.0033182252981357	0.0003960561615231	-0.1879234024743681	-0.0204053387403461	0.0004163778491082	0.0353152051975433	-0.0895944255233871	0.0761501758089906	0.0080271610848657	0.0057988492757401	-0.0050170274247799	0.001528142710544	2.3352201437887634e-06	2.5170564180993635e-05	1.1685101367175932e-05	-0.000640100216213	1.3654159396117682e-10	4.097282867959601e-07	0.0011220344387397	0.0007483978076715	5.600992785275075e-07	1.2589612817179136e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1000211.4374775152	-1091.1658583184471	1190642.9303598334	1000422919660.8372	1497603.613869863	-12435.542123287683	154642707.90006235	2242816584276.074	1004953.7709399888	2334.5832266781945	5450278.84228717	1009932081726.5034	1060980.5588157133	1199704.041077629	1.144286	26.324074	0.2618696319409722	0.1135478213450589	0.0330719876	-0.123769293	0.13183234	-0.0035666658	0.0561895946	-0.0893370022	-0.0288732153	0.0362436089	0.0589277295	-0.119827406	-0.0185986847	-0.0813608474	-0.0376602468	-0.0827753881	-0.1046445037	-0.0559694536	0.0574985069	-0.018776785	-0.083986578	0.0115801448	0.0828493143	0.0315603415	-0.0065157224	-0.033611728	0.0314846162	-0.0889666904	0.0243552535	0.0802581228	0.0083013587	0.0819627856	0.009966901	0.0511783142	0.090091362	0.0319937811	-0.0978684038	0.05486224	0.090040094	-0.0252544455	0.0360013512	-0.1152434958	0.0672497782	0.0625030003	0.0681074189	-0.0526434137	0.0370754957	-0.0694635375	-0.0301535559	0.0064754908	0.068667372	0.0276519265	-0.080783801	0.0141040059	-0.0828005568	0.0120876857	-0.0239709846	0.0128321081	-0.0085921575	0.0365543849	-0.0755479727	0.0160398865	-0.0813640621	-0.0639025904	-0.0490701651	0.076099104	0.0669325846	-0.041606095	0.0742259081	-0.1386641176	-0.0895711596	-0.0181743984	-0.0143965056	0.0154626277	0.035746655	0.0068939577	0.0031047776	0.1342232519	0.0472269693	0.0115103124	-0.1175766173	0.0707172451	0.0344507646	0.0141565674	0.0055197931	-0.0661010497	0.0040164273	-0.010866692	-0.1134247617	0.032215118	-0.0606903772592062	-0.0030863383544926	0.0036833218918647	9.525484438412109e-06	-0.1289694517837603	0.0589539506906078	0.0034755683020306	0.0166331194934036	-0.1579067187268918	-0.0683122932035047	0.0249345318190937	0.0046665694027215	-0.0059900581716293	-0.0009730307468493	9.467888343143008e-07	3.588079689950295e-05	0.0006148023936332	0.000603117292266	3.7798198321711227e-07	3.637504682303008e-07	6.784148400778124e-05	-0.0010541929547319	1.1113227858064133e-06	4.602466952378039e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1000699.329459771	487.8919822558528	238038.58634954537	1001399147981.2354	1506678.8206335616	9075.206763698488	82359377.80387875	2270081068545.74	1003816.1112059158	-1137.6597340729786	1294269.6705310005	1007646785116.5676	1063967.346159886	1181006.8415101066	1.158769	26.657257	0.1973908640688368	0.0935842047973774	-0.0117825255	0.1211199303	0.1326760837	-0.1005389211	-0.014699913	0.1289742637	-0.0333052725	0.0221430647	0.0748915766	0.1288560519	0.0051595667	-0.0765540881	-0.0125768033	-0.0838921779	-0.0081927758	-0.0526200869	0.0463617463	-0.0011848462	-0.0639503311	-0.1081626178	-0.0982759654	0.0744715891	0.0428454017	-0.0794677961	0.0090308371	-0.0719466241	0.0172877518	0.1089590808	-0.1058720693	0.1270340584	0.0137959047	-0.0223349812	0.0575533861	0.0107893198	0.0677550313	-0.0985399002	0.0233492166	0.0994730023	-0.0340798634	0.1280610692	0.049820428	0.068314139	0.0803748208	-0.0476982428	-0.0249103514	0.0110968795	-0.0639092467	-0.0331225805	0.1227731455	-0.0314801774	0.0732102268	0.0981146745	0.0222154981	0.0077217349	0.0100185131	0.0721421755	0.0490036025	-0.0783312051	0.0165279238	-0.0148040892	-0.163685535	-0.0519045397	-0.0656754882	-0.0289731578	0.0547981107	-0.1293321271	-0.0634944533	-0.0337044779	-0.0556895518	-0.1713905378	0.0804780848	0.0816549721	0.0254986533	-0.0076156768	0.0459298769	0.132375347	0.0372302654	0.0831068218	-0.103227051	0.0148731205	0.1652465636	0.0228338765	-0.0018028085	-0.0080856806	-0.003985664	-0.013271799	-0.1124192083	0.0391140859	-0.0579129103448536	0.0027774669143526	0.003353905184611	7.714322460323352e-06	-0.1686564783501154	-0.0396870265663551	0.0015750600776785	0.0284450076894629	-0.0821333392400021	0.0757733794868897	0.0067458854147132	0.0057416050388641	-0.0051080228515228	0.0008820353201065	7.779863059153761e-07	2.609189745167911e-05	3.302225699552963e-05	-0.0005817801366376	1.0904694570788056e-09	3.384681273861465e-07	0.0001870858492884	0.0001192443652806	1.4219218651177636e-08	3.500111500396192e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
999278.2012187248	-1421.1282410462154	2019605.4774991104	998556923430.9304	1516027.7895547946	9348.968921232969	87403219.89017993	2298340258702.3965	1004555.2287755972	739.1175696813734	546294.7818116999	1009131207660.3925	1063033.0861881522	1191865.0941917782	1.264963	29.100235	0.2194024706256343	0.1108258683092879	-0.0667362017	-0.1377968576	0.0588563608	-0.0940375054	-0.0548256677	-0.082641911	-0.0398628698	-0.0106615646	0.1042537014	-0.0764388236	0.0342109149	-0.1011089822	0.0016791775	0.0160237036	0.1132130819	-0.1430848509	0.1129556728	-0.0117028409	-0.0800053012	0.0456573381	-0.0324398818	0.0553856577	0.0292722821	0.0316215365	0.0404195663	-0.1730242412	0.0585331858	0.1106087954	-0.0141575586	0.0612852987	0.0121919092	0.090122051	0.1633411653	-0.0339534887	-0.0378824648	-0.1539348907	-0.0103525193	0.08430029	-0.0384198903	-0.087913995	0.1076383874	0.0340819887	0.0366931464	0.012173113	-0.0998290235	-0.0107643522	0.0977993426	-0.0605503655	0.1326059929	0.0806078099	-0.0290838418	-0.0334463373	-0.0350461623	0.1663474691	-0.0210199969	0.0186621486	0.0380553536	-0.0203769138	-0.049426863	0.1033428797	-0.1591047049	-0.0642517686	-0.0059655688	-0.0534864378	0.0746265108	-0.0015258816	0.0136414735	-0.0838148936	0.1338339923	0.0559804492	-0.0200731394	0.0015379591	-0.004227396	0.0176063186	0.0528879053	0.1956510881	0.0105679409	0.0319763024	0.0103539023	0.0072359235	0.1058258758	0.0200772102	-0.0295553843	-0.0764979874	0.0631058587	-0.0156710845	-0.1112164334	0.0458586883	-0.0788711606269743	-0.0209582502821207	0.0062206599786459	0.000439248254888	-0.1827039957174605	-0.014047517367345	0.0001973327441858	0.0333807500511258	-0.1364121270331821	-0.0542787877931799	0.018608268401717	0.002946186804297	-0.0069680144383758	-0.001859991586853	3.4595687031639423e-06	4.855322521341361e-05	0.0003951782605067	0.0003621560035111	1.5616585757710126e-07	1.3115697087918286e-07	-0.0001931248640072	-0.0003802107132955	1.4456018650474892e-07	3.7297213097799494e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
