global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
867.8790052218278	-0.9082899251141044	0.8249905880637852	753213.9677048294	1018.5282141702216	-6.004597446374646	1037399.7230607808	36.05519049300892	827.2074848693094	-1.774275163564198	684272.2230238087	3.1480523560407616	850.0975293611225	701.1080083049395	1.100963	24.625597	0.277839032585598	0.1619394372217371	0.0295365999	-0.0391421469	0.1361803573	0.0120247106	0.0036313141	0.0048499563	0.0658787048	0.0055345448	0.1357342553	0.0972944813	0.0067450901	0.0200692753	0.0327631644	-0.0736506587	-0.0794239672	0.1670955593	-0.184009867	-0.001727132	0.04180892	-0.0038218391	-0.0695976914	-0.0177436555	0.1438684381	-0.0679621607	-0.1187666252	0.0614539351	-0.0267970694	-0.1654000049	-0.133754553	0.0056643366	0.0284253974	0.0706479911	0.09372952	-0.1703390646	0.0528433889	0.0557428213	0.0784659503	-0.2192873833	0.1170752918	0.0041378573	0.0578281533	0.0293434226	-0.0145423768	-0.1143125355	-0.0082383958	-0.1345688257	-0.031899706	0.0077269786	0.0109778685	0.0089020544	0.0020053765	-0.1049868077	0.0073087723	-0.0430087872	0.1565430294	-0.032798484	-0.0359703221	0.17622075	0.0962075504	-0.0885171088	-0.0509583103	-0.087033472	0.0249078027	0.0662128691	0.1312889075	-0.0252376253	-0.1069774753	-0.0080002934	-0.0548563683	0.0729805224	0.1267123122	0.0390508493	-0.2356477136	-0.0359656208	-0.1692806053	0.0801722791	0.2603757705	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	-0.0679720752880967	-0.008622953118845	7.435532048979882e-05	0.0046202030189706	-0.0065286234664228	0.063945974303337	0.004089087629603	4.262292436632645e-05	-0.4046477185194419	0.129225259273241	0.1637397761029895	0.0166991676342363	0.0018456240502494	-0.0010666071064191	1.1376507194637255e-06	3.406328134859e-06	0.0029809605966943	-0.0002787890669218	8.886126079044036e-06	7.772334383512807e-08	-0.0027617634648807	-0.0001755007444625	3.0800511306926814e-08	7.627337435949848e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
873.0432805929212	5.164275371093368	26.669740108481538	762204.5697884501	1031.0238915828236	12.495677412601935	1063010.26501459	156.1419539998102	831.8084274731546	4.600942603845169	691905.2600153622	21.16867284387757	853.9508306685077	696.9128532059052	1.34776	30.145807	0.3382885921878243	0.182404209100247	-0.0070395253	-0.0219898909	0.0495097175	-0.1022197932	-0.1417696078	-0.1133612142	0.0151189238	0.2538445305	0.0598909072	0.0816950154	-0.0954342211	-0.0054282374	-0.0102494547	0.011249602	0.1324945318	0.0413747543	-0.0920121764	-0.0428597863	0.0330964559	-0.0245191915	0.0247344027	-0.0113753045	0.0493745454	0.0827111811	-0.1077310697	0.1092681802	-0.0306818567	-0.0447722131	0.0636366626	0.0171282986	-0.0346920786	0.1447077911	-0.1138878326	-0.224688618	0.0528903788	0.0003548751	-0.0818371785	-0.034908581	0.145052533	0.084661757	0.056147076	0.0530693457	0.0377248787	-0.0386648934	-0.1848770152	-0.1478834969	-0.1724970308	-0.0924064359	0.0528254143	-0.0265782428	0.1040853478	0.0722336731	-0.1529481116	-0.0032449678	0.0087827211	0.1027042885	-0.0591343933	0.0647578615	0.0724911227	-0.0913066699	-0.1170453016	-0.0939337541	-0.0516015344	0.0026751002	0.0998533151	0.0929165266	0.1141246359	-0.0349776706	0.04080492	0.0194474918	0.1311352036	-0.0032369039	0.0335087185	-0.0066536221	0.0787611587	-0.0484727448	0.1128939193	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	-0.0302415170970249	0.0377305581910718	0.0014235950214098	0.0009145493563296	0.0303266051543005	0.0368552286207232	0.0013583078766857	0.0009197029801848	-0.2576394452076727	0.1470082733117692	0.0663780837269173	0.0216114324221078	0.001491265375314	-0.0003543586749354	1.255700705019725e-07	2.2238724196104054e-06	0.00200219178345	-0.0009787688132442	4.008771937714692e-06	9.579883897796548e-07	-0.0017610003117752	0.0010007631531054	1.0015268886136622e-06	3.101122098072352e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
874.9145846510944	1.871304058173223	3.501778878135573	765475.530435197	1024.555066025048	-6.468825557775517	1049713.0833175906	41.84570409692973	833.144535833916	1.3361083607615	694129.8175899114	1.785185551696783	855.4660889583496	703.7894206467797	1.293447	28.930965	0.3346980268080716	0.2055126715418796	-0.0466277518	0.0383871904	-0.1073787175	-0.0851985199	-0.0033935433	-0.0757245213	-0.0188326393	0.075056559	-0.1533048538	-0.0303589358	-0.0401922675	-0.043303089	0.0381242016	0.0284704899	0.0916630795	-0.088908027	0.0356172288	0.035826797	0.0319669996	-0.0906052257	-0.0468325794	-0.0239949424	-0.0066628064	-0.071473841	-0.021556143	0.1459777322	0.0213489414	-0.1668933614	0.1051813043	-0.0812987173	0.0284445786	-0.2135097353	-0.132843353	-0.0553042387	0.1670677655	-0.0130836356	-0.0784753603	0.1275444024	0.0079692861	-0.0032897914	0.0536627944	0.0357571504	0.0331502432	-0.02105787	0.0009453546	-0.0685414531	-0.1439605721	-0.0442256015	-0.1991342541	-0.0031237706	0.005999857	-0.0720649623	0.0566349915	0.0789138707	-0.1169454081	0.0761886227	0.005868471	-0.0647748339	-0.0306492875	-0.0680388792	-0.1389638473	0.0515196463	-0.1220533316	0.0109152622	0.0795263845	0.0655791291	0.1121326019	-0.0647950846	0.1451701121	0.0776839034	0.1027563926	-0.031104645	-0.1805069623	-0.042692005	0.2716488034	0.0928983484	-0.0231122208	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	-0.048601628941256	-0.018360111844231	0.0003370937069326	0.0023621183357435	0.0622431352833956	0.031916530129095	0.0010186648954814	0.003874207889907	-0.0818772204119966	0.175762224795676	0.0067038792223946	0.0308923596651257	-6.210855652738771e-05	-0.0015533739318413	2.4129705721243724e-06	3.857472793915715e-09	0.0023320688933419	0.0003298771098918	5.438545323292915e-06	1.0881890763063265e-07	-0.0020509324708233	-0.0002899321590481	8.406065685029283e-08	4.206323999877367e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
874.126193230307	-0.7883914207874341	0.621561032371229	764096.601691308	1023.854178043834	-0.7008879812140094	1048277.3778978152	0.4912439622102496	831.3483314671143	-1.7962043668017031	691140.048233155	3.2263501273175077	853.8021208110608	710.2506352850036	1.100339	24.61166	0.2643641205844132	0.1321722739915947	0.0279215042	0.0535982866	-0.0584291147	-0.045009633	-0.0514981009	-0.0396656079	-0.0197664162	0.0241802973	-0.0546144376	0.0097963257	0.028589676	-0.0404550793	0.0797033973	0.0011158535	0.0641017695	0.0386471785	0.0363947656	0.0564159579	0.0528952855	-0.0212226523	-0.0127417668	0.062471705	-0.0442274512	-0.1170579117	-0.0465651616	0.051325449	-0.0087966614	0.0382186786	0.0267747239	0.1255329633	0.2268779526	-0.213511807	-0.0210947463	0.0176972187	0.1401083226	0.0050493075	-0.064492337	0.0134406913	-0.0099844889	0.0356535053	0.077546728	-0.0251036658	-0.013991263	-0.0565449623	0.0151915202	-0.124457177	0.0202931389	-0.0768096564	-0.1138509637	0.1207813258	-0.035701731	-0.0273734779	0.0699544244	-0.0074785322	-0.0536461962	0.0260492417	0.0554018149	-0.0741122475	-0.0432331284	-0.1427882269	-0.0041775047	0.0156691409	-0.1086149835	-0.0111054987	-0.0263845655	0.0522516062	0.0835553659	-0.0562482362	-0.0052882975	-0.0496221744	-0.0367359945	-0.0257050252	-0.008093492	-0.0667588893	0.1139229694	-0.0356336827	-0.0348673252	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	-0.0306763382442625	0.0179252906969934	0.0003213160465717	0.0009410377280764	-0.0147307031606658	-0.0769738384440614	0.0059249718048124	0.0002169936156076	-0.1853921102390643	-0.1035148898270676	0.0343702345388933	0.0107153324159099	-0.000339104836419	-0.0002769962798916	7.672693907379241e-08	1.1499209008275674e-07	0.0017012819742268	-0.0006307869191151	2.8943603558290378e-06	3.978921373267199e-07	-0.0016397136375042	0.0004112188333191	1.6910092887632197e-07	2.6886608130172547e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
872.490195603582	-1.6359976267249294	2.676488234649601	761239.1414243769	1024.613948621248	0.759770577413974	1049833.7437092254	0.5772513303039635	829.9118700066712	-1.4364614604431836	688753.7119779699	2.063421527338564	852.2386868559619	714.7835211894092	1.082669	24.216412	0.146271881023816	0.0816707828686122	-0.021906603	0.0565458575	-0.0635781297	-0.161286508	0.0725186694	-0.0632176812	0.0184895737	-0.0051640783	0.0049784678	-0.1299072995	-0.0209795096	-0.0189068571	0.0508511316	-0.0611146469	0.046550249	-0.0159739895	0.0647600233	0.1583225892	0.0235302599	0.0582685513	-0.0857329537	0.0748064879	0.0155385493	0.0813634005	-0.0187514764	0.0435159177	0.0749821997	0.015959491	0.035729704	-0.0093163253	-0.1070853421	-0.0138092869	0.1207062323	-0.0267809771	-0.0833803941	0.0672346229	-0.0712441273	0.0341169274	-0.0326202208	-0.0200360212	0.1487284007	-0.0583924178	-0.0394853396	-0.0939657423	0.0260005787	0.0842893127	-0.0192733495	-0.0511733432	-0.0320447518	0.0412803177	0.0216631274	-0.0628832967	-0.0184204222	0.0373338215	-0.1010373905	0.0977791447	0.0045312819	-0.0414664937	-0.0129262643	0.0327401092	0.0937548278	0.0728055126	-0.072177307	-0.0234932582	-0.0120661302	0.0069623358	-0.061143882	0.0247062548	0.1221996717	-0.0735655352	-0.0008917384	0.0257912458	0.0276965279	0.0650395437	-0.1113890627	0.0143072605	-0.1284125207	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	-0.0489283962333928	-0.0182520579891302	0.0003331376208385	0.0023939879579718	0.0082436752463621	0.0229743784070279	0.0005278220631893	6.795818156748323e-05	-0.1087128016796015	0.0766793085594628	0.0118184732490283	0.0058797163611573	-0.000146778618022	0.000192326218397	3.6989374282890536e-08	2.1543962708448185e-08	0.0019551317126706	0.0002538497384438	3.822540013890274e-06	6.44396897079858e-08	-0.0017608604020273	-0.0001211467645231	1.4676538554415474e-08	3.1006293554277447e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
870.3096319415839	-2.180563661998121	4.7548578840266575	757438.8554502953	1016.9190302397076	-7.694918381540447	1034124.3140636672	59.21176889856905	829.7862940030824	-0.125576003588776	688545.2937153699	0.0157693326773283	852.2839627435502	705.11844264526	1.143122	25.568596	0.0469176667025622	0.0245676111887994	0.0098530586	-0.0462809789	-0.1065450584	0.0985892712	-0.0854344331	-0.0396065818	-0.0297846455	-0.0763357523	-0.003622948	-0.0550956894	0.1881135039	0.0271615657	-0.1063080066	-0.0318494138	-0.0150800865	0.086400872	0.0449016457	-0.0601165716	-0.1792376437	0.0011284626	-0.0910404592	0.0345267793	-0.0747474543	0.0471272808	-0.086989439	0.0513787806	-0.0093303442	0.1797846219	-0.0094863781	0.0651848525	-0.1139945081	-0.1434185408	0.1557132855	-0.0596574004	-0.0544748205	0.0274388615	0.0132786362	-0.0665303629	-0.1188343389	0.0049745679	-0.1034281525	-0.0578672025	0.1416040011	-0.0746263957	0.0139396403	0.0829777624	0.0059408136	-0.1505877877	0.0255561856	0.1230212164	0.0289985455	-0.0796635047	0.1193942364	0.0169814365	-0.0906200578	0.001391652	0.0753127773	0.0435977843	-0.0930081926	-0.0832699394	0.0416427722	0.0123887057	0.045915598	0.119653781	0.0564373746	-0.0566424891	0.0028056963	0.114349217	-0.0193570753	0.0158457716	0.0518445852	-0.0669314383	0.0623774698	0.0813272629	-0.0280072648	-0.0230619538	-0.1538194566	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	-0.0487965208440357	0.000131875389357	1.739111831808638e-08	0.0023811004464824	0.0198952595183072	0.0116515842719451	0.0001357594160462	0.0003958213513007	-0.0909122367286414	0.01780056495096	0.0082650347870045	0.0003168601125733	-0.0003101196405824	-0.0001633410225603	2.6680289651077094e-08	9.617419147495697e-08	0.0021377773867941	0.0001826456741235	4.570092155488212e-06	3.3359442276027765e-08	-0.0017601742569052	6.861451221000601e-07	4.707951285817064e-13	3.098213414671773e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
871.8699442289903	1.5603122874064184	2.434574434231449	760157.1996498627	1025.1728337605794	8.25380352087177	1050979.3390806965	68.12527256115523	830.4085855366271	0.6222915335447397	689578.4189329417	0.3872467527214638	851.7274299719255	697.518194619347	1.050982	23.507671	0.0686071772225586	0.0405644068336884	-0.0288320344	-0.038853976	-0.1009888136	0.006312254	-0.0360799297	-0.0114149445	-0.0410292355	0.0258578909	-0.0781782646	-0.1875251776	-0.0666652772	0.1996435995	0.014531818	-0.0435654913	0.054593305	0.0225172619	0.1868043427	-0.0831355485	0.0508589555	0.0472617181	-0.1799708129	-0.0641927144	-0.1879102211	0.0538304019	-0.0207933531	-0.0603077889	0.1146631619	0.1430435792	-0.067406967	-0.0340708146	-0.009903159	0.0319710549	0.0002353408	-0.0302515872	-0.0936028071	0.0515207755	-0.0771185787	0.0448969371	-0.1422890305	0.137564131	-0.1080621955	0.0171826113	-0.0768667067	-0.048273042	0.1251170484	0.0712481143	0.0028177188	-0.12524835	-0.005357192	-0.1394886758	0.0729954152	0.0010551237	-0.0477402911	0.0378149896	-0.1099374213	0.0069190634	0.0543372393	-0.0670557316	-0.0872815127	0.0192175671	0.0291438805	0.0534832422	0.0594656706	-0.0616823799	0.0877803558	-0.0221884044	-0.0559450557	-0.1043759835	0.1102914028	-0.0161238669	-0.0818196466	0.030714924	0.0587265992	0.0248590584	-0.0594391606	-0.0097245642	-0.012868176	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	-0.0485677668724946	0.000228753971541	5.2328379495824456e-08	0.0023588279789809	-0.0143089585004645	-0.0342042180187717	0.0011699285302756	0.000204746293368	-0.0892879978418506	0.0016242388867908	0.0079723465586063	2.6381519613634416e-06	-0.0005071475523363	-0.0001970279117538	3.88199980101026e-08	2.571986398407001e-07	0.0023410161027368	0.0002032387159426	5.480356393272996e-06	4.1305975658037405e-08	-0.0020109069561177	-0.0002507326992125	6.2866886454386e-08	4.043746786162553e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
873.8017021990854	1.931757970095077	3.731688855025854	763529.4147660191	1023.8498738606772	-1.3229598999021164	1048268.5642045249	1.750222896749018	831.5106793941294	1.1020938575022683	691410.0099464867	1.21461087074423	853.2540713618185	699.4434874759	1.01202	22.63619	0.0313782894636634	0.0160741539153419	0.0006395579	0.0056745148	-0.0535229614	-0.0958603367	-0.0613776383	0.0115124407	0.0014867054	0.0611494268	-0.0066208788	-0.0493974289	0.0047515778	0.0030743357	-0.1879344267	-0.0278006563	0.1233223818	0.054845369	0.0172032194	0.062824157	0.0040916009	0.1069229439	-0.0310219682	-0.1232056882	-0.0188639138	-0.1134701968	0.0866784152	-0.0391318649	0.019062408	0.1823900935	0.0195811439	0.0584814085	-0.060802815	-0.006894944	-0.0306569458	-0.0069109237	0.0638626494	0.0343970562	-0.1015859033	-0.0345443563	0.025659832	-0.0053345718	-0.0642563172	-0.1526768248	-0.0290303622	0.0364415034	0.091806728	0.1443041296	-0.0330348595	0.0289805156	0.0223518304	0.0844392464	0.1320427923	0.0133826442	-0.1138068401	0.0034675752	-0.0918730009	0.0240570719	0.0498614127	0.0088464186	-0.0320495823	-0.028221639	0.0707457794	0.0175274369	-0.0026726541	0.0926484248	0.0518537149	-0.0291262553	-0.1010126374	0.0129180066	0.1102370468	0.0229856778	-0.0490802311	0.0420347439	0.1010973724	0.1763146006	0.0705954717	0.0170644509	-0.1271139731	-0.0317782535	-0.1134548014	0.0876327994	0.0703125971	-0.0538488697733043	-0.0052811029008097	2.7890047848940632e-05	0.0028997007758622	-0.0116098051525739	0.0026991533478905	7.285428795429031e-06	0.0001347875756807	-0.0988534285592237	-0.0095654307173731	0.0097720003379135	9.149746480886496e-05	-0.0003320313726798	0.0001751161796564	3.066567637748757e-08	1.1024483244363225e-07	0.0023713490544143	3.0332951677499928e-05	5.623296337871594e-06	9.200879574695455e-10	-0.0020821098747355	-7.120291861780013e-05	5.069855619693068e-09	4.33518153047108e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
875.9559255638266	2.154223364741142	4.640678305196648	767298.78353038	1022.926588091934	-0.9232857687431988	1046378.8046254052	0.8524566107637196	833.7395157676665	2.228836373537092	695121.580152503	4.967711580001977	853.9405248216002	710.3067649158777	1.181587	26.428955	0.1871163631533534	0.1190553223471849	-0.1231549081	0.0235007535	-0.2052829201	-0.0446689673	-0.0670993878	0.0416769877	-0.0029083519	0.0020812519	-0.1330976946	-0.168465992	-0.0900317599	0.0561826447	-0.0922466594	0.0220786179	0.1006672675	-0.0510662015	0.2080035329	0.004498419	-0.0298072373	-0.071142964	0.0021901185	-0.1283512301	0.0319240547	-0.1187046318	0.0904878588	0.1058374389	-0.029229362	-0.1503857203	0.1099251523	-0.0448931354	-0.1776904528	0.033138495	-0.1091417182	0.0920449651	-0.0759262652	0.0055958055	-0.1483697848	0.1320695095	-0.1529703217	0.0481321431	-0.0375408183	0.031328682	0.0442685135	0.0575906626	0.0123029074	0.0417111897	-0.0491622493	0.0975742043	-0.1384968675	-0.0310922383	-0.0261105538	-0.0958320967	-0.2185787284	0.1124918037	-0.1690619067	-0.0019810372	0.0100765548	-0.1182521192	0.0250638807	-0.0254474686	-0.0399729308	0.0183461436	0.0377522781	-0.0640830734	0.1847095648	0.0192751983	-0.0145743955	0.0371562991	0.0948536116	0.0886988332	-0.0465199717	-0.0672924218	-0.0268824139	0.115882941	0.0014669278	-0.0246493959	-0.0194629766	-0.0350428114	-0.1100753719	0.0948006283	0.0586099215	-0.0455732279242226	0.0082756418490817	6.848624801427239e-05	0.0020769191034331	0.0536728821103338	0.0652826872629077	0.0042618292562666	0.0028807782740297	-0.0019883500275597	0.096865078531664	3.95353583209666e-06	0.0093828434389454	-0.0003748569774623	-4.2825604782499983e-05	1.8340324249868851e-09	1.405177535521713e-07	0.0022938502318288	-7.749882258549978e-05	5.26174888606104e-06	6.006067502138771e-09	-0.0018685751919095	0.000213534682826	4.55970607696005e-08	3.4915732478196244e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
878.1342338500796	2.1783082862530136	4.745026989958541	771119.7326594662	1028.4064131619637	5.479825070029619	1057619.7506326556	30.02848279812512	837.5713069586106	3.831791190944159	701525.6942403552	14.682623730997255	860.8336032091469	723.520977155835	1.115189	24.943804	0.0626545445960639	0.0350568340263875	-0.0325172918	0.0688311526	-0.1472263043	-0.0482913568	0.0305289352	0.0358568227	-0.0463489699	0.0352817739	-0.1169066193	-0.0462246306	0.0579434309	-0.0611838958	-0.1665025706	0.1315430892	0.0432381817	-0.0571702467	0.1196530398	0.0438737842	-0.0529165681	-0.0544266389	0.1735384818	-0.07639798	0.0001870234	-0.0126230134	0.088963098	-0.0997684811	-0.0038058406	-0.0462615045	0.0444447953	-0.0028666666	-0.0596154636	0.1931225698	0.1340687907	-0.1436050637	0.1391307593	-0.1176425804	-0.0753487599	0.0762821144	-0.0860832851	-0.1147134626	-0.025856028	-0.074629004	0.037048156	0.1961498671	0.0002853184	0.0352012909	0.017136793	0.0815242698	0.0926380031	0.17452866	0.0460869843	0.1363125903	-0.1615626799	0.0444780215	-0.1087463384	-0.0372473837	0.0225155392	0.0071730834	0.086150481	-0.0393147851	0.0961719126	0.0372924954	-0.016067664	0.0917287009	0.0036617018	0.001066315	-0.0487159137	0.1086569109	0.0978233641	0.141321636	0.0376506504	0.0280650094	0.0831771239	0.1010988437	0.0894630276	-0.0691246815	0.019486263	-0.0382833527	-0.1063942335	0.1013839798	0.0462651033	-0.0418496875846017	0.0037235403396209	1.3864752660784168e-05	0.0017513963509287	0.0455098725383749	-0.0081630095719589	6.663472527189267e-05	0.0020711484984591	-0.0347154519577088	-0.0327271019301491	0.0012051626046279	0.0010710632007463	-0.000600213324544	-0.0002253563470817	5.078548317000765e-08	3.6025603496016106e-07	0.0023540887237105	6.023849188169965e-05	5.54173371910093e-06	3.628675904181595e-09	-0.0019437982080328	-7.522301612330009e-05	5.658502154686266e-09	3.778351473551525e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
875.3373390589396	-2.796894791139948	7.822620472705775	766215.457150785	1031.4536452711675	3.047232109203833	1063896.6223431793	9.28562352736284	835.9011136278694	-1.6701933307411991	698730.6717643123	2.7895457620523807	857.9073160966464	716.1636893036318	1.418796	31.734674	0.1272673786013176	0.0803274423630178	-0.1173951383	-0.066413732	-0.2376610284	0.1160903776	0.0040732219	-0.0154375473	-0.0721756654	-0.1145707588	-0.1380788909	-0.1573068654	0.0633226822	-0.1662849535	-0.010860569	0.0782025248	0.0349251506	-0.0609022171	0.240130402	-0.0026730417	-0.09459647	-0.1412026095	0.0669444737	0.1241833123	0.1053882868	0.0496180823	-0.0519061681	-0.1748766183	-0.0248243679	0.0623911319	0.1165240184	-0.2148394296	0.0045745048	-0.0087621765	0.0289532487	0.1441684105	0.1027986712	-0.0639377744	-0.0929735696	0.1434912748	-0.2376937193	-0.0355362159	0.004318984	0.1107559687	0.1413251694	-0.0007234746	-0.1132436112	0.0792984824	0.0366176103	-0.0632273474	0.2627280354	-0.1055468003	0.1289620997	-0.1010012918	0.0822417709	0.1100663951	-0.203122821	-0.0007942266	-0.0275481462	-0.0809832092	0.0572389538	0.1504800627	-0.0422688475	-0.0598088016	0.1781653587	-0.0415351361	0.1226533003	0.0758441369	0.0260992055	0.1338914324	0.0353781573	-0.0153279181	-0.0129896368	-0.1586074172	-0.0307228868	-0.0242468652	0.0973342408	0.0339104958	0.0082702639	-0.0414976565	-0.1024214758	0.1073422654	0.033413395	-0.0362673844659156	0.005582303118686	3.116210810889255e-05	0.0013153231759985	0.1005759488942033	0.0550660763558283	0.0030322727652259	0.0101155214959693	0.0228149593544344	0.0575304113121432	0.0005205223703444	0.0033097482257443	-0.0006921899497282	-9.19766251842e-05	8.459699580274812e-09	4.79126926504728e-07	0.0023161997668676	-3.788895684289986e-05	5.364781360037524e-06	1.4355730506431284e-09	-0.0019957043822989	-5.190617426610003e-05	2.694250926942745e-09	3.982835981527034e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
875.0564418064115	-0.2808972525281206	0.0789032664778467	765723.7763468976	1039.2754839177717	7.821838646604192	1080093.5314725186	61.181159813510895	836.323406015404	0.4222923875345259	699436.8394492063	0.1783308605696102	862.2010412745252	713.5010723319708	2.06866	46.270405	0.5399598753523686	0.3890274321739933	0.1078906934	0.0403532951	0.0687372835	0.0327312147	0.1731178384	-0.0503828954	-0.1516616551	0.0183158239	0.063838869	0.0916529532	0.1109600272	0.0669165389	0.0415528583	0.1011900865	-0.0429572308	-0.0281205347	-0.0906710408	-0.1278818638	0.0510043742	0.1837124501	0.1520609814	-0.0713939653	0.1659622727	0.120956573	-0.1704516157	-0.066216972	0.1555376399	0.0881894782	-0.1696890689	-0.0389912895	-0.033096152	0.1376000272	0.2114909262	-0.040965447	0.0601571446	-0.1230832849	0.1087563646	-0.0368895307	0.0930883051	-0.0510363581	-0.0977501036	-0.0785049098	-0.1669644189	0.0913716109	-0.137400327	-0.1222921475	0.0803171445	-0.1639812183	0.2388658122	0.2193595729	-0.0421725896	-0.0296861403	-0.0181347193	-0.1018337532	0.1289421763	-0.1029646693	0.012860939	0.1764951177	0.1166062709	-0.1716294883	0.0891746354	0.0091261372	0.1140645728	0.123316843	0.0565160522	-0.0393592819	-0.2265098626	0.0362829789	0.1387666813	0.0383560296	0.2702102888	0.0697029435	0.1600744154	-0.1947245009	0.0993962192	-0.054646998	0.0109975336	-0.0446835199	-0.098167988	0.1126387502	0.0201956026	-0.0347670587919282	0.0015003256739873	2.250977128025738e-06	0.0012087483770413	-0.0139670864034258	-0.114543035297629	0.0131201069351939	0.0001950795026007	-0.3393655287525376	-0.362180488106972	0.1151689621054894	0.1311747059654044	0.0002759259869663	0.0009681159366945	9.372484668818692e-07	7.613515028332679e-08	0.0022297023751354	-8.649739173220011e-05	4.971572681684444e-06	7.48179877647368e-09	-0.0021758115793478	-0.0001801071970488	3.2438602428811246e-08	4.734156028823967e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
