global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	non_steady_state_outlier03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
455.0495490138459	1.0558715570092545	207070.0920577045	1.1148647449011473	739.0922335506825	1.2377452207415445	546257.3296949366	1.5320132314685346	527.5152409033025	0.3061316633400111	0.0937165952993218	278272.32938526926	579.1467558614323	417.84463891443215	0.8665969999999998	24.167925	0.049492436493637	0.0254335549347704	0.1292220037	0.0341642974	-0.1329458817	-0.0524080139	0.077200359	-0.0472454958	-0.0077733438	-0.2462050272	-0.0535675906	0.0468123363	-0.0492396224	0.0745972586	-0.0563352839	-0.0409561442	0.0077834221	-0.0240763901	0.0551762593	-0.0489448003	0.040226406	0.0767984146	0.0359529953	0.0067384477	-0.1082976775	0.0153124561	-0.055450286	0.0246160877	0.0740282395	-0.0003876876	0.011980589	0.0306411589	0.1860718157	-0.0784723842	0.0768736099	-0.0842312226	-0.0489072938	0.0997733703	0.0311600967	-0.0801738864	-0.0506777065	-0.0661973545	-0.0510205517	0.0373270443	0.042232697	-0.0030478512	0.0163160461	0.0082005591	-0.2097162642	0.0322758477	-0.0343223027	-0.0430836012	-0.0095238542	-0.0228663557	0.0395870178	0.0071249866	0.0733895363	-0.0339338136	0.0733181444	-0.01783101	-0.065889266	-0.0103373187	0.0631414624	-0.1037655833	0.0671984225	0.0670188395	0.0513027553	-0.09674111	0.0931660982	-0.0479554753	-0.040533278	-0.1376161487	0.0311390601	0.0330599819	0.1102786861	-0.0832858877	0.0364583681	0.0275915836	-0.1285280504	0.0846161903	0.0535131846	0.0518125223	-0.0603882094	0.0601674919	0.0628437575	0.018111912	0.0258981555	0.0982744396	0.0776390543	0.0318875894	-0.1287369408	-0.0339173404	0.0508391534	0.0448934802	0.0451995658	0.0248922769	0.0245198217	-0.077593333	-0.0558611981	-0.0775628467	-0.018669835	-0.0914578769	0.0533283702	0.0	0.0	0.0	0.0	0.1054182801218246	0.0081939879441534	0.0111130137838434	6.714143842893275e-05	0.1407993475670679	-0.0165374861646227	0.000273488448645	0.0198244562753119	-0.0064330645522687	0.0167336012917758	0.0002800134121921	4.138431953365609e-05	0.0026762365056487	0.0001109477359101	1.2309400103599408e-08	7.162241834166764e-06	-0.0011454677159976	2.4632898719699915e-05	1.3120962883927584e-06	6.067796993349937e-10	0.003017043311601	-2.4966587231800043e-05	9.102550344076328e-06	6.23330478003081e-10	0.0	0.0	0.0	0.0	0.0
455.1728871250236	0.1233381111777021	207182.35717372943	0.0152122896688832	740.1725988495216	1.0803652988390695	547855.4760876548	1.167189178935632	527.0694187709263	-0.445822132376179	0.1987573737164433	277802.17220352206	579.3126065972147	421.5563127393379	0.8576399999999998	23.918116	0.0659007844984595	0.0350264947023931	0.1113888059	0.0270354324	-0.1284715344	-0.015084335	0.0321618405	-0.0520911768	-0.0539719297	-0.194164772	0.0077055472	0.0383151774	-0.0603199965	0.0925978532	-0.0497554499	-0.0414471882	-0.0482808562	-0.1068688762	-0.0202173238	-0.0868849401	0.0618822202	-0.0958660823	-0.0585634444	-0.0407673286	-0.0743652166	0.01927957	0.0456836826	0.0302733054	0.147752757	-0.0071307336	0.1220422597	0.0671208622	-0.0263659073	0.087569454	0.227908926	-0.0295290201	-0.0120321429	-0.0442273249	-0.0806214334	0.049561296	0.039821066	0.0600614874	-0.0318617507	-0.002281211	-0.020910376	-0.0062703076	0.0316511986	0.0489145204	-0.1840087884	0.0246192689	0.0026260421	-0.0082580307	-0.1445727621	0.0084763517	0.0111287028	-0.0970548801	-0.049791486	0.0230669731	0.0890218682	-0.0697272047	-0.0978280377	0.0068038799	0.0069705096	-0.0449778294	-0.0337443087	-0.0917342508	0.058212864	-0.0799061542	0.0369945084	-0.0282702975	0.0150055783	-0.0224525955	-0.0070076289	0.1551779345	-0.1029430454	-0.0296757047	0.0277420733	0.00864941	-0.1095787778	0.0947574025	0.0759541502	-0.0180666506	-0.0422260984	0.0359727847	0.0314562465	0.1241420607	-0.0025756788	0.068064932	0.050911457	0.0039770856	-0.1316625687	0.0553942927	0.0481611612	-0.1408545115	-0.1074438475	0.0603441391	-0.0583102249	0.0163846843	-0.0077835219	-0.0342395997	-0.0201430573	-0.0902972493	0.0570619372	0.0	0.0	0.0	0.0	0.1054108006558891	-7.479465935489316e-06	0.0111114368949155	5.5942410680145056e-11	0.1639670664962551	0.0231677189291871	0.0005367432003818	0.0268851988953873	-0.0284032439077606	-0.0219701793554919	0.0004826887809124	0.0008067442644837	0.002892913685263	0.0002166771796143	4.6949000165607705e-08	8.368949590381952e-06	-0.0012847263086139	-0.0001392585926162	1.6505216880446975e-06	1.9392955617472595e-08	0.0029578709488747	-5.917236272629965e-05	8.74900055019692e-06	3.501368510612776e-09	0.0	0.0	0.0	0.0	0.0
457.4215401571946	2.2486530321710347	209234.46539978	5.056440459091989	740.9479190097766	0.775320160254978	549003.8186849185	0.6011213508978047	527.6494757683722	0.5800569974459222	0.3364661202859786	278413.969278638	579.4488684836398	427.8712697973791	0.878152	24.490171	0.0655425243587583	0.0334175077389388	0.0759935591	0.0241649204	-0.1294291389	0.0058061121	0.0167507913	-0.0645727777	-0.1034152493	-0.1215093149	0.0219912895	0.0118166351	-0.0434631079	0.0941462635	-0.0550713676	0.0550468051	-0.0789386725	0.0257482853	0.0029677703	0.062583089	-0.026751397	-0.0298333799	-0.0479828942	-0.0700496972	-0.0656125919	-0.0073027838	-0.1022582236	0.0531187489	-0.0082426231	-0.0983549315	0.0795305195	0.0856465123	-0.1115506921	-0.0042848411	-0.1010988652	0.0772137274	0.0462550893	0.0287869687	-0.0945181069	-0.0678913104	-0.1274837633	0.0203955669	0.1499588025	0.0581073014	0.0666990261	-0.009797047	0.0457972286	0.0858918668	-0.0802655806	0.1037884655	-0.0250223085	-0.084000074	-0.0691417493	0.0466336382	-0.0005612543	0.0033253633	-0.0432058797	-0.0137218129	-0.008687142	0.0103154366	-0.1216270636	0.0359916637	0.0326382128	0.0337537226	-0.0491410758	0.0245526246	0.1057141283	-0.0590546191	-0.0453855943	0.0472221378	-0.0764263312	0.0578115183	0.0218481966	0.0887588958	0.0248495255	-0.0021980776	0.0120554	0.0133617903	-0.1013594135	0.0581810948	0.1062034898	0.035761131	-0.0103522766	0.0564654337	0.044052572	0.0589362177	0.0538094906	-0.0044332824	0.0716541176	0.0852537133	-0.0874604441	0.0300734307	0.0482670746	0.0325450871	0.0299746634	0.0713681731	-0.0744476777	0.044326249	-0.0274599731	-0.0843710484	-0.0216115948	-0.0890526243	0.0606760837	0.0	0.0	0.0	0.0	0.1054508181006639	4.001744477478975e-05	0.0111198750380993	1.601395886303347e-09	0.1803395866544264	0.0163725201581713	0.0002680594163297	0.0325223665146893	-0.0395540395049778	-0.0111507955972172	0.0001243402424509	0.0015645220411613	0.0024703624123261	-0.0004225512729368	1.785495782605944e-07	6.102690448233629e-06	-0.0016018770908763	-0.0003171507822624	2.566010214274318e-06	1.005846186896523e-07	0.0029379891809021	-1.988176797260025e-05	8.631780427097793e-06	3.95284697716313e-10	0.0	0.0	0.0	0.0	0.0
457.9443850666671	0.5228449094724965	209713.05981408787	0.2733667993613031	744.5969694330452	3.649050423268591	554424.6468888752	13.31556899155668	529.373042179988	1.7235664116158205	2.970681175250236	280235.8177868954	581.1938041515565	426.671370779466	0.888011	24.765125	0.1084485429958234	0.0554854719007858	0.0750194158	-0.0305166378	-0.10495898	-0.0203420692	0.0097351184	-0.0071039656	-0.0898539835	-0.142198809	-0.1033700195	0.0274558903	0.0081496623	0.0420760208	-0.0769028649	-0.0024168816	-0.0506100088	0.039327023	-0.0984045747	-0.0402891868	-0.0319022955	0.0066949665	0.0184579226	0.165557245	0.0023553799	0.0423091381	0.0178430977	0.0288720096	0.0113312693	9.59787e-05	0.0179701391	0.0149460866	-0.0269867225	-0.1366346691	0.0247451891	0.008856548	-0.0166077989	-0.0084788468	-0.0485906881	-0.0506929836	0.0996182854	-0.0022972082	0.0613804246	0.0403107078	0.0227504666	-0.02390704	-0.0156813468	0.0865513953	-0.1566586634	0.0133841239	0.0548638449	-0.0493669304	-0.0354008337	-0.0260315871	0.0567552743	-0.0139295851	0.0189249036	-0.0199227847	-0.0988723523	0.0287783542	-0.0106040952	-0.0109730899	-0.0374240127	-0.1233184166	-0.0308270547	-0.0207697095	-0.0784371528	0.0461431814	0.0934698025	0.0443136151	0.024167213	-0.0687395382	0.0743252496	0.0559778459	0.0672734865	0.0291535994	0.0246686278	0.027502539	-0.0741177487	0.0947829637	0.0586743699	0.0386132421	-0.0521120502	0.0053749676	0.0518288986	0.0819961608	0.0525922159	0.0528184094	0.0987686873	-0.0044531031	-0.0956893268	0.0286596899	0.0725539739	-0.0367566215	-0.0495037569	-0.0245396417	-0.0389335494	-0.1033807628	-0.0033127314	-0.0930702234	-0.0230751061	-0.0877251596	0.0641632461	0.0	0.0	0.0	0.0	0.1260489455726201	0.0205981274719562	0.0158883366799693	0.0004242828553509	0.1333087599139446	-0.0470308267404817	0.0022118986638932	0.0177712254697937	-0.0249754341418224	0.0145786053631554	0.0002125357343346	0.0006237723105725	0.0026850165891778	0.0002146541768516	4.6076415639880834e-08	7.209314084159987e-06	-0.0014402616866249	0.0001616154042514	2.074353725959601e-06	2.6119538891343467e-08	0.0027894390936006	-0.0001485500873015	7.780970456907336e-06	2.2067128437283313e-08	0.0	0.0	0.0	0.0	0.0
456.8501933646503	-1.0941917020168148	208712.0991773184	1.197255480762454	742.0201542886456	-2.576815144399575	550593.9093705454	6.639976288407001	527.5100372649811	-1.863004915006968	3.47078731334012	278266.8394153017	579.2250233768077	428.0891280754966	0.874321	24.383312	0.0761677412079008	0.033857766472834	0.0615821458	-0.0612953234	-0.0938124379	-0.0449375478	0.0092908264	-0.0487579265	-0.0737085434	-0.1163107583	-0.0843251725	-0.0483295792	-0.0283955127	-0.010550927	-0.1015637957	-0.0089908876	-0.0284304617	0.0573596224	-0.1310045554	0.0267474576	0.0243560453	-0.0562986244	0.0751978451	-0.0373459201	-0.0890764744	-0.045194787	0.0462444372	-0.0768195292	-0.0212937822	0.1311801722	0.1247012196	0.0738522421	0.1252237988	0.0644364315	-0.0516765325	0.0099806546	-0.0238315708	-0.0837637756	-0.0692175823	-0.0017808917	0.0699576493	-0.0812963859	-0.1329134746	-0.055926962	-0.0047702375	0.0036261771	0.0108542918	0.0713074009	-0.102267841	0.0451463202	0.0077011644	-0.0853486522	-0.0484043509	-0.0503774172	0.0634880476	-0.0321048631	0.0735673928	-0.1170508738	-0.0363144125	-0.0055780702	0.1152748905	-0.027585585	-0.006468182	0.01794008	-0.0735907242	0.0616275611	-0.1507064884	0.0318083339	-0.03688535	0.0398773529	0.0901425373	0.1494970743	0.038439519	0.1341940865	0.0733072852	0.0668952112	0.0182268862	0.0305604598	-0.0236431585	0.0957190579	0.0628169784	0.0066143361	-0.0767701974	0.0221345809	-0.0174149136	0.0522807373	0.0108042116	0.0340693884	0.0745260359	-0.0012521436	-0.0743861324	-0.0806437456	0.1048721032	-0.0270908515	0.0278125484	-0.0596315676	-0.0317045219	-0.1070579476	0.0345318838	-0.0833360804	-0.0245332508	-0.0863160901	0.0675161264	0.0	0.0	0.0	0.0	0.1111405849554358	-0.0149083606171843	0.0123522296242364	0.000222259216292	0.1435671483994411	0.0102583884854964	0.0001052345343193	0.0206115260995471	-0.0475966658172524	-0.02262123167543	0.0005117201225134	0.0022654425969192	0.0024541384434061	-0.0002308781457717	5.330471819497844e-08	6.022795499403715e-06	-0.0011510278510808	0.000289233835544	1.3248651139636844e-06	8.365621162355143e-08	0.0028369223208806	4.7483227280000016e-05	8.04812825471057e-06	2.2546568729241373e-09	0.0	0.0	0.0	0.0	0.0
458.86061036894006	2.010417004289764	210553.05974815623	4.041776531137427	746.124627616968	4.104473328322456	556701.9599365592	16.846701302910418	528.976550427112	1.4665131621309229	2.150660854703238	279816.19090176694	579.6209953822447	431.517216716786	0.91639	25.556564	0.0946297983749442	0.0628804419648864	0.0080299085	-0.0591769253	-0.1201297801	-0.0166441012	-0.0166104435	0.0226704301	-0.0532035786	-0.1741338483	-0.0773698072	-0.0170724222	0.0015220507	0.0398815952	-0.1027795516	-0.0154605623	-0.1055685551	-0.0160819511	-0.0046078226	-0.0382784839	0.0357063281	0.036963884	0.048117099	-0.0709994595	-0.0908153269	0.0499215886	-0.0862172553	0.0209371853	-0.105527943	0.0221966509	-0.0887381238	-0.067163611	0.0198863125	-0.0192039125	-0.0964158685	0.00549151	-0.0177695723	0.0127217985	0.0203004007	0.0451677873	0.0783542096	0.0129858073	-0.0113940042	0.0724862107	-0.0202474577	0.0249153808	-0.0618862691	0.0419447152	-0.1740483238	0.0655875149	0.0215014188	-0.0789183038	0.029611526	-0.0719240969	0.0286520558	0.0305776672	0.0225813079	-0.0598983651	-0.022448152	0.0522918941	-0.0445348676	-0.0765265179	-0.0252354217	-0.1363723106	-0.068531128	0.0012195292	-0.1096082138	0.0145909329	-0.0604390823	-0.1298774016	-0.0467231607	0.0932902234	-0.0482764536	0.0125942017	0.0458329477	0.0397609702	-0.0105419123	0.0577108765	-0.033390308	0.1135572374	0.0790191968	0.057909302	-0.0669362593	0.0266912037	0.0266287453	-0.0097326931	0.1080213158	0.0499798186	0.1109208083	-0.022022402	-0.1056838958	-0.0243801457	0.0522781624	-0.0692641557	-0.0019615425	-0.0972996251	-0.0257657434	-0.0702205258	0.0291209946	-0.0646727355	-0.0259856898	-0.0848267265	0.0707277074	0.0	0.0	0.0	0.0	0.1091990002998102	-0.0019415846556256	0.0119244216664779	3.7697509749608015e-06	0.133194824595904	-0.010372323803537	0.0001075851010854	0.0177408612991336	0.0070370488096642	0.0546337146269166	0.0029848427739353	4.9520055949596336e-05	0.0019330953941208	-0.0005210430492852	2.714858592085235e-07	3.736857802771051e-06	-0.001119262050135	3.176580094579992e-05	1.2527475368724034e-06	1.009066109728183e-09	0.0028360876653344	-8.346555461996932e-07	8.04339324546193e-06	6.966498808019082e-13	0.0	0.0	0.0	0.0	0.0
459.5063257643527	0.6457153954126511	211146.06341745544	0.4169483718729164	746.9707112687357	0.8460836517676853	557965.243493321	0.7158575457885418	529.4539896647135	0.4774392376015157	0.2279482256015166	280321.52717188257	581.5229890373316	432.0769396237199	0.932721	26.011999	0.1173402382273532	0.0701975858037144	0.0333215617	-0.0814449993	-0.0738874142	0.0061726261	-0.0525765229	-0.0010506391	-0.1282645759	-0.0951946724	-0.1090979573	0.0428114542	0.0084396071	0.0513156722	-0.0288914008	0.0361140988	-0.0605586219	-0.0394290406	-0.0041683489	-0.062931242	-0.027342575	-0.0807483945	0.0725388564	0.1108553769	0.005969378	-0.0297017809	0.0433081752	-0.1722758922	-0.0289871475	-0.0055773698	0.029156628	-0.1195658008	-0.0172117897	-0.0349706403	-0.099437028	0.0947822005	-0.0905378499	-0.1549819136	-0.0619130007	-0.0351764217	0.0901162846	-0.1256349344	-0.1445452673	-0.0809028913	-0.0343002821	-0.0198756108	-0.0232053419	0.1492514214	-0.1358642021	0.0021808197	0.0856787971	0.0115380998	-0.0791222899	0.0071559288	0.0526113031	0.0100559689	0.0321710804	-0.051850329	-0.0673605827	0.0003060596	0.1664473506	-0.0594962034	0.0043980467	0.019387708	0.0489399199	-0.0247100534	-0.0782204661	0.0483267046	0.0066525563	0.0677268156	0.0465519661	-0.1633136931	0.0373080725	0.0399239216	-0.0197480555	0.0668807963	0.0234930362	0.0226274356	0.0061019795	0.0876141817	0.0652617926	0.0224168344	-0.06472057	-0.0142381367	0.0339260086	0.0829728969	0.0116375748	0.0391001355	0.0838865486	-0.0089369299	-0.0989616681	-0.0408448961	0.0909483338	0.032484583	-0.0008778579	-0.0478636942	-0.061846378	-0.1180869469	0.019651959	-0.0794426403	-0.0274320852	-0.0832584543	0.073791268	0.0	0.0	0.0	0.0	0.1020208695902908	-0.0071781307095193	0.0104082578319591	5.152556048294538e-05	0.1330644053079197	-0.0001304192879843	1.7009190678337923e-08	0.0177061359599503	-0.0547460621507553	-0.0617831109604195	0.0038171527999475	0.0029971313210143	0.0023147069726503	0.0003816115785294	1.456273968677767e-07	5.357868369235916e-06	-0.0013626186503397	-0.0002433566002046	1.8567295862535853e-06	5.922243486319013e-08	0.00249608429868	-0.0003400033666544	6.230436826116827e-06	1.1560228933632648e-07	0.0	0.0	0.0	0.0	0.0
460.8417487706055	1.3354230062527677	212375.11740994983	1.7833546056291796	747.4845272449965	0.5138159762607302	558733.1184706759	0.2640068574607672	529.0399472861936	-0.4140423785198663	0.1714310912103883	279883.2658245785	579.529316205657	435.59366002091	0.963814	26.879131	0.1669448719638165	0.1003922681870497	0.0018972278	-0.0638037922	-0.0534847175	0.054215035	-0.0324820657	0.0244426455	-0.0748091283	-0.024571814	-0.0495131805	-0.0098866687	0.0040587757	0.1098213598	-0.109289296	0.0693169538	-0.0093314681	0.0101433664	-0.0683975453	-0.0606282352	-0.0077826604	-0.0050244043	-0.0475114489	-0.080167966	-0.0343464667	0.0153028086	0.0089459971	-0.0650960597	0.0984808669	-0.0362742558	0.0302437399	0.0856200128	0.0322986636	0.0742383856	-0.1151936068	0.0082952081	-0.1416944796	-0.0656089998	-0.0006101607	0.0802935894	-0.0991459324	-0.1194338368	-0.080139713	-0.0187030111	0.0290678688	0.0113742481	-0.0117665345	0.0762263796	-0.0694909953	0.0533282103	0.021275717	-0.1721650043	-0.0305729896	0.030385727	0.0039679451	-0.066589965	0.0636838446	0.0084325536	-0.0796617502	0.0105248049	0.0821952592	-0.0206071593	0.0750130906	0.0698391446	-0.1001787278	0.1411246938	0.0485589095	0.0068920091	-0.0437492684	0.0236516058	0.044857007	0.0532706964	0.0410339821	0.0410388043	-0.0133714709	0.0529904429	0.003371187	0.0126097433	0.0100236425	0.0733181318	0.0055167865	0.0181810329	-0.0341202683	-0.0963527642	-0.0254951402	0.1315915343	0.1697865168	-0.085416101	0.1451221404	0.0680325712	0.087486808	-0.0053130668	0.1988515094	-0.0513209751	0.0387735831	-0.0009562195	-0.0082361087	-0.0877502809	0.0481399866	0.1041589716	-0.0288721006	-0.0816127324	0.0767003968	0.0	0.0	0.0	0.0	0.1095157163346698	0.007494846744379	0.0119936921242958	5.617272772172853e-05	0.1232610920286561	-0.0098033132792635	9.610495125138588e-05	0.0151932968080968	-0.0549885548531392	-0.0002424927023838	5.880271070944573e-08	0.0030237411648366	0.0040220357337034	0.0017073287610531	2.914971498319115e-06	1.617677144318705e-05	-0.0018048059670503	-0.0004421873167105	3.257324578700368e-06	1.9552962305972042e-07	0.0033346526056721	0.0008385683069921	1.1119908000515726e-05	7.031968054915972e-07	0.0	0.0	0.0	0.0	0.0
461.1170206248135	0.2752718542080288	212628.9067099047	0.0757745937191262	749.1495233600059	1.664996115009444	561225.008350524	2.772212062996542	530.2356859144273	1.1957386282336984	1.4297908670502066	281149.8826171432	580.9677772521973	434.37725663553175	0.996093	27.779327	0.2789293210473007	0.1359329705544681	0.0161017859	-0.0359634832	-0.025346608	0.1413541295	-0.0820228141	0.0360183806	-0.1395976247	-0.042524296	0.0698491255	-0.0242587494	0.0359412609	0.0435763057	-0.0601437633	0.0732411342	-0.0426740802	-0.0056535586	-0.0615834949	0.1026341028	-0.0670263788	0.1269679308	-0.1175693677	0.09271415	-0.0280613251	0.083860549	0.082329657	-0.0102746502	-0.0470929373	0.0092124219	-0.0470010423	-0.03517985	-0.0028349865	-0.0146975269	0.0052269369	-0.0593367409	0.0962442561	-0.1065200711	-0.1032621332	0.0336987657	0.0071911237	-0.1944995364	0.0076687006	0.066258224	0.0025834932	-0.0088439476	-0.0415778553	0.1493996666	-0.1201409741	-0.0080742756	-0.0271115364	0.004136637	-0.0430478255	0.111910021	-0.0242309077	0.0498658864	-0.0657289791	0.0618433592	-0.0363993551	0.0573757452	0.1524717281	-0.0298847179	-0.0120225363	0.0762336537	-0.1103310011	0.0350639833	0.0128953379	-0.0144055629	-0.018637227	0.1164370065	0.059771277	0.0069326801	0.0096996489	-0.0031690869	0.1623093601	0.0334596719	0.0565888544	0.0045556295	-0.0243600698	0.0382554427	-0.0036402706	0.02170659	0.0156141341	-0.1306037404	0.073362502	0.1033553527	0.0573183779	-0.0192955253	0.0460037808	-0.0808161877	-0.0058915222	0.0949622331	0.0253104909	-0.0804800596	-0.225808131	0.0063143126	-0.0963146343	-0.010373512	0.0817961854	-0.0129328951	-0.0303054013	-0.0798910917	0.0794490053	0.0	0.0	0.0	0.0	0.0980463089210701	-0.0114694074135997	0.0096130786930459	0.0001315473064191	0.0827815857730627	-0.0404795062555933	0.0016385904266966	0.0068527909431029	-0.1185777310723068	-0.0635891762191676	0.0040435833322323	0.0140606783062563	0.0019413462992305	-0.0020806894344729	4.329268522727159e-06	3.768825453535958e-06	-0.0019977334763074	-0.0001929275092571	3.990939042359249e-06	3.722102382814845e-08	0.0023404449262233	-0.0009942076794488	5.477682452684388e-06	9.88448909874968e-07	0.0	0.0	0.0	0.0	0.0
464.6608690223116	3.5438483974980954	215909.72320056983	12.55886146444982	753.1031020946717	3.953578734665825	567164.2823846176	15.630784811201828	532.651607527401	2.415921612973648	5.836677240033192	283717.7350015244	584.3688279912712	441.9090521535988	1.111648	31.001972	0.3122333625079488	0.2048908530076715	-0.0331246576	-0.0593261994	0.0564697549	0.0956742649	-0.0377313959	0.0800869688	-0.1900715787	0.0163066418	0.1243636315	0.0526082813	0.1006813313	0.01672774	0.0569827212	0.0820248748	0.0821758149	0.0303831108	0.066223233	0.0871087421	-0.0747175619	0.1212555772	-0.0145905279	-0.0302471977	-0.0908077048	-0.0099120622	-0.0885966898	-0.0420890407	0.0435897091	-0.0936326265	0.0651403352	-0.1549443597	0.0584395783	0.0057578994	-0.0074089562	0.0565933119	-0.0295579811	-0.0855092131	0.0057812611	-0.0867565734	-0.0229070157	-0.090273718	0.0175090335	0.0276593667	0.0588573437	-0.081959162	-0.0661953892	0.198499871	-0.0348020585	-0.0234214408	-0.0709349878	0.0061935306	0.0020484537	0.1200520659	-0.1595484758	0.0703467128	0.0595561268	-0.0336645558	0.0861231974	0.0416533313	0.1011652487	0.0317290855	0.1077317967	-0.0242353356	-0.0282999181	-0.0357167729	0.0170819491	-0.0385354772	-0.2656756391	-0.0183920889	-0.0004138204	-0.159173927	-0.1538084382	-0.0259042315	-0.0132042874	0.0593118777	-0.0063530498	-0.0621999142	0.121000058	-0.0633463219	0.2007964473	-0.0768363578	0.0403963197	0.0562876352	0.0732466376	0.0205386801	0.0269185231	0.0739194993	-0.1429495581	-0.20507184	-0.0169358679	0.0552072951	0.0115823913	-0.0630674028	-0.1046510145	-0.1135292002	-0.1649597718	-0.0701565329	-0.0170960647	-0.0253313276	-0.0317316538	-0.0780951336	0.0820313413	0.0	0.0	0.0	0.0	0.1123907256135794	0.0143444166925093	0.0126316752039468	0.0002057622902483	0.2721471501972701	0.1893655644242073	0.0358593169896986	0.0740640713604954	-0.1140629811051496	0.0045147499671572	2.0382967265945937e-05	0.0130103636585937	0.0005949491103637	-0.0013463971888668	1.8127853901884216e-06	3.53964443922558e-07	-0.0019486041718497	4.912930445769991e-05	3.797058218550056e-06	2.413688556497372e-09	0.0030250910613803	0.0006846461351569	9.15117592964299e-06	4.687403303854169e-07	0.0	0.0	0.0	0.0	0.0
