global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
915.3151265987844	-1.9317132981979055	3.731516266434631	837801.7809805488	1046.2085484033344	2.2310593265226544	1094552.326752212	4.97762571846372	843.7895751818686	-2.5973148833287496	711980.8471855983	6.746044603161036	854.2634605500255	736.7669311861449	1.174343	20.850119	0.1555607744110785	0.0861529076485266	0.000173758	0.0109451093	0.1121750581	0.2191621813	0.066212246	-0.0045430641	-0.0606422466	0.0658832316	-0.0426991627	0.2451544726	-0.0139438488	0.0611133204	-0.0478465193	0.0315203197	-0.0042866999	0.0252608402	-0.0148333853	0.0518408983	-0.1955309878	0.0773728054	0.021759705	0.0663389124	0.0733193603	0.0974106346	-0.0736400676	0.1012459567	0.0864086351	-0.179709356	0.0346160811	0.0012916359	-0.0165312424	0.1081306024	-0.1188135102	-0.1304479453	0.0187998311	-0.0163806146	-0.1358823732	0.1499084394	0.0780205739	-0.0265434381	0.1534962135	-0.0340547749	-0.0075653315	0.0513923099	0.0187076652	-0.1169469801	0.0572296138	-0.0572843854	-0.0520826634	-0.1213053578	0.0275741378	-0.0608641703	-0.0438628358	0.0195643558	0.1930466546	-0.0601482722	0.0104726091	-0.0113338886	0.0115533476	-0.0235324486	-0.0124892012	0.1492616322	0.0169923626	-0.1565308421	-0.0825215071	0.1340509992	0.0969731454	0.1920316467	0.0956525031	0.0836682813	-0.0366692051	0.0298554936	0.0556678255	0.0796782719	0.0180663741	0.0427006511	-0.0142279818	-0.1000344117	-0.1993610445	0.1373417632	-0.2128687093	0.0718090368	0.1120351754	0.0093277715	-0.0331516151	-0.0484106077	-0.0907599136	-0.0215486066	-0.1231156022	-0.0225679501	-0.0141114877	-0.1788192818	-0.2292351706	0.0649968222	0.0232122675	-0.041355442	-0.0855659262	-0.0912714034	0.201545543	-0.1103779542	0.068082428	-0.0441817177	0.2006903621	-0.0016600542	0.0409835157	0.0716503179	0.0458368783	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	0.0699176185962926	-0.0080829824707678	6.533460562273956e-05	0.0048884733901766	0.3234175022377457	0.0590460168356941	0.003486432104161	0.1045988807537022	0.4339223507539742	0.0516604380104865	0.0026688008554353	0.1882886064838549	0.0005368776466192	-0.0005071527330647	2.572038946549949e-07	2.8823760743937054e-07	0.0010540744527909	6.904315979789992e-05	1.1110729520264352e-06	4.766957914878344e-09	0.0021312205488022	0.0001592308490199	4.54210102763675e-06	2.5354463279630013e-08	0.0	0.0	0.0	0.0	0.0
915.1540720498488	-0.1610545489356809	0.0259385677328756	837506.9755894198	1038.079378018434	-8.129170384900362	1077608.7950671387	66.08341114674111	842.0606534848654	-1.7289216970032155	709066.1441473585	2.9891702343684794	851.5636828183485	713.0251497300366	1.171956	20.807739	0.0768094409476995	0.0392859257826463	-0.0365542522	0.1094352178	0.0140785428	0.2221753369	-0.0223872339	0.078382607	-0.0443520602	0.074277042	-0.0855982827	0.1656912335	-0.0395020909	-0.0947741301	0.0803876203	-0.0356319996	0.0428763224	0.1296263023	-0.2463519792	0.0616440151	0.0077192306	-0.0597113462	-0.0410357613	-0.0616393415	-0.0164441888	0.0468756061	-0.0066893243	0.0462003947	0.0419013028	0.0692508675	-0.0558516399	-0.0116636385	-0.2035344753	-0.1203663298	-0.0599703051	-0.1958036269	0.1840793121	-0.1007909854	0.0693717469	0.0755053957	-0.0873354613	-0.0058506837	-0.1282030796	0.1112832226	0.0378050753	-0.0836777845	-0.0023127873	0.1615450168	-0.0834807901	0.0232954943	-0.0813016842	0.0122850209	-0.0063479956	-0.1524620996	0.1406042584	0.1703468842	0.0259859212	0.023004067	0.0298794784	0.0429938294	-0.0776280324	-0.0430917114	-0.0249684617	-0.040074825	-0.0201119569	-0.0874649144	-0.089394969	-0.0276380068	0.0409754546	0.0529511397	-0.0300203901	-0.0694103772	-0.1021572824	-0.0581750808	0.0943528163	0.062750297	-0.1853125875	-0.1677791904	0.0676003241	-0.0271265491	0.1118477791	-0.0554309794	0.1448959456	-0.0989792031	0.0483422084	-0.0093741977	-0.0010024668	-0.1265232502	0.0009805751	-0.0491559825	0.0083552537	0.0098189997	-0.1168016322	-0.2256495334	-0.1499741389	-0.0428759843	0.0074522176	-0.0477923055	-0.0320904059	0.0190149656	0.2319134803	-0.0219735749	-0.0989082953	0.0983849889	-0.0468009276	0.0640088906	0.0253698575	-0.0383430561	0.0470161141	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	0.0696448903994308	-0.0002727281968618	7.438066936349119e-08	0.0048504107587487	0.3157278166125934	-0.0076896856251522	5.913126501367338e-05	0.0996840541829554	0.4587199108478046	0.0247975600938304	0.0006149189866071	0.2104239566082178	0.0004479360691225	-8.894157749669997e-05	7.910604207601487e-09	2.006467220209171e-07	0.0006458913902442	-0.0004081830625466	4.171756879915855e-07	1.6661341255000313e-07	0.0017473558482085	-0.0003838647005936	3.0532524602684467e-06	1.4735210836189086e-07	0.0	0.0	0.0	0.0	0.0
918.8483129797334	3.694240929884586	13.64741604803453	844282.222265702	1045.4869069943484	7.407528975914374	1093042.8726966092	54.87148552901106	843.369699782317	1.309046297451573	711272.4505109155	1.7136022088716725	852.3126910536116	715.6711297675024	0.945757	16.791647	0.0544707597367577	0.0247557633286544	-0.0275365641	0.1140887455	0.0096199413	0.0667159842	-0.0847913317	0.0639943391	-0.1179274535	0.0312227166	-0.231884394	-0.0512091613	-0.0810535368	0.0765994676	0.0927678702	-0.1318492126	0.0280914752	0.0480653976	-0.1480780813	0.1088415663	0.1563375071	-0.1506293773	-0.0300667176	-0.0027322109	-0.0174432244	-0.0683090021	0.0027572781	0.1695004852	0.0420483335	0.0766743964	-0.0314765236	-0.0381220394	-0.1535843027	-0.0274195959	0.0915612277	0.0353834357	0.0148321099	0.0124377132	0.0953867717	0.1013982233	-0.0736470391	-0.0003141092	-0.0194725675	0.0447731731	0.1111223857	0.0355527816	-0.0203313288	0.0076690737	-0.0022223516	0.0251644666	0.0734920307	-0.2036948674	-0.0161746811	-0.0823205224	0.1114070146	0.1918181671	-0.1490392218	0.1406263814	0.0203632032	0.0088752482	-0.0102326082	0.0069377794	-0.019040513	-0.0181189433	0.1672583481	-0.03747944	-0.037849359	0.0398449352	0.1036634387	0.1354535941	-0.1401603508	-0.1409195409	-0.0014802009	0.008605276	-0.0026538186	0.1255054765	-0.0361228134	0.0038099761	0.0560007028	-0.1111505775	-0.0515112274	-0.0528043043	0.0033494471	-0.0284313702	-0.0292353842	0.0103236938	0.0120426233	-0.1049593484	-0.0201444892	-0.077951615	-0.0490285909	-0.0323888844	-4.09858e-05	-0.0797475533	-0.0313359946	0.0891549317	0.0890551738	-0.0330352359	-0.1246571706	-0.1386514136	0.2360125822	0.0882997192	-0.079785574	0.0863701121	-0.0595013316	-0.0483730463	-0.0892577373	-0.0059156558	-0.0202512315	-0.0317782535	-0.1134548014	0.0876327994	0.0703125971	0.0590611744322728	-0.0105837159671579	0.0001120150436734	0.0034882223253193	0.3148724632547015	-0.0008553533578919	7.316293668570197e-07	0.0991446681160833	0.4513556810602068	-0.0073642297875978	5.423188036454304e-05	0.2037219508253231	0.0007251029916143	0.0002771669224918	7.68215029235755e-08	5.257743484480077e-07	0.000408705853351	-0.0002371855368932	1.670404745633691e-07	5.625697891131555e-08	0.0019463526013057	0.0001989967530971	3.7882884486094654e-06	3.9599707743227954e-08	0.0	0.0	0.0	0.0	0.0
921.755499396063	2.907186416329637	8.451732859291557	849633.2006668855	1049.4022820132902	3.915375018941859	1101245.149494701	15.33016153895396	845.5503745730227	2.18067479070578	714955.435940579	4.7553425428196965	855.2615474073714	733.6082615287999	0.918588	16.309256	0.0929273425835817	0.0488637757394896	-0.0389739894	0.0978186153	0.0631434534	-0.1128769411	-0.0738802443	0.0270183019	-0.1317649676	-0.0350526437	-0.0206420271	-0.0961971233	-0.0515824992	-0.0613843564	-0.0107633758	-0.096951106	-0.0402384989	0.0732150912	0.0459814683	0.0673854112	0.1229668247	0.0252304487	0.0905726057	0.034215872	-0.062187146	-0.0934383216	-0.0612597558	0.052136229	0.030601353	0.1249567123	-0.1224367442	0.0121865427	-0.0496128718	0.0914165731	0.0847281971	0.0275915052	-0.0193725942	-0.0393961973	-0.0354406237	-0.0157336229	0.1647532182	-0.0186291201	-0.0119681366	-0.1380502822	0.0236113515	0.0449273612	-0.1723280463	0.1121227434	0.066773138	-0.0420032739	0.078399102	0.0456873703	0.0269317791	-0.0624590063	-0.0764371256	-0.0078515579	-0.1225775927	0.0398323824	-0.0856618096	0.0361420116	0.0289659321	-0.0118899387	-0.0416987822	-0.0810244934	0.0608092435	0.0523044924	0.0789311065	0.0852447298	0.1155261894	0.0845963828	-0.1233748186	-0.160018048	0.0514672935	-0.1169013544	-0.0245611384	-0.037136368	0.0542995766	-0.029803907	-0.094709764	0.0285259782	-0.0597746619	0.0490182144	0.1090389358	0.0577025146	0.0885277851	0.0033792512	0.0363338694	-0.0855405364	0.1173468509	-0.0433788764	-0.0751929125	-0.01237796	-0.0305861942	0.0771486618	0.0894691961	0.0857530583	0.0284623594	-0.0299264665	-0.102724128	-0.0688898439	-0.0079326733	0.0385199024	-0.084774241	-0.0030102365	-0.0253497223	0.0265095023	-0.070229529	-0.0813492381	0.0072567053	-0.0350428114	-0.1100753719	0.0948006283	0.0586099215	0.059000705436361	-6.0468995911798495e-05	3.656499466581103e-09	0.0034810832419882	0.2921123920168185	-0.0227600712378829	0.0005180208427535	0.0853296495697874	0.4182154721197548	-0.033140208940452	0.0010982734486168	0.1749041811203494	0.0011070066358687	0.0003819036442543	1.4585039349479122e-07	1.2254636918573363e-06	0.0005669664773457	0.0001582606239947	3.2145098643379213e-07	2.5046425107191816e-08	0.0017471850013681	-0.0001991675999376	3.052655429005647e-06	3.9667732864903935e-08	0.0	0.0	0.0	0.0	0.0
920.1147279004388	-1.6407714956242216	2.6921311008529454	846611.1124992984	1050.097375233968	0.6950932206777907	1102704.497473269	0.4831545854322238	843.6269240055841	-1.9234505674386355	711706.3869071236	3.699662085380009	853.4774564398588	727.8792263900177	1.003405	17.81517	0.0514808169625041	0.0253526013023468	-0.0312199579	0.1179949576	-0.0642007221	-0.0755470581	0.0115748086	0.0249958717	-0.0324943056	0.1256709414	0.0054562563	-0.0513549067	-0.1003182221	-0.11814065	0.0675737875	-0.1001820931	-0.0012495225	0.0916883902	-0.0715793821	-0.1016449296	-0.0084932897	0.0497153781	0.0719190427	0.0694597894	-0.0218795463	-0.0922861845	-0.1358621617	0.0541579822	0.1089493683	0.0231146085	-0.0099628029	0.0853092036	0.0095848942	-0.2358126891	-0.0051443675	0.0574329399	-0.1013724479	0.1050143877	-0.0668124222	0.1018645621	0.1119868196	0.0123330055	0.1773766599	-0.1113964641	0.0401952603	-0.1181606515	-0.1807671742	-0.0942783317	-0.0831597536	0.0188047242	0.0501413533	-0.0450963067	0.0101105544	-0.1044218456	0.0915871526	-0.0671952166	0.0042482481	-0.0361343204	-0.0409034197	0.0319180337	0.0976694428	0.1733540083	-0.1247031518	-0.0219613073	-0.0017940603	0.0431481683	-0.0502817221	-0.0555342661	0.0683196026	-0.0347154563	-0.0820113681	0.0402242654	-0.0845423396	0.0563127843	0.0009384101	0.1686982186	-0.0127108906	-0.0855204119	-0.117457475	0.1666800633	-0.0977301102	0.2106625413	0.0408626443	0.0348741612	-0.0820767142	0.0136610196	0.0583663218	-0.1346869533	-0.0054375359	-0.0482963047	0.0802479376	-0.035330986	-0.077141757	0.1084163066	0.0222406861	0.0517038202	0.0514632704	-0.0444812677	-0.0511531354	-0.0342503078	0.1350947646	-0.0660519586	-0.0820821412	-0.0848151523	0.0025399845	0.0883785696	0.0963360755	-0.0644038428	-0.1021385722	-0.0382833527	-0.1063942335	0.1013839798	0.0462651033	0.0697891093255691	0.010788403889208	0.0001163896584766	0.0048705197804562	0.287931214828248	-0.0041811771885704	1.7482242682222086e-05	0.0829043844724707	0.4271665879366253	0.0089511158168705	8.012247436702968e-05	0.1824712938494186	0.0011072058298988	1.9919403010013569e-07	3.967826162753376e-14	1.2259047497618906e-06	0.0002906200809569	-0.0002763463963888	8.44600314553951e-08	7.636733079707578e-08	0.0020218418123063	0.0002746568109381	4.087844313990023e-06	7.543636379474209e-08	0.0	0.0	0.0	0.0	0.0
920.5250312090568	0.4103033086180403	0.1683488050629108	847366.333082435	1046.7470914029527	-3.350283831015304	1095679.4733605415	11.22440174836258	843.4368596148386	-0.1900643907455332	711385.7361569409	0.0361244726294707	853.175147460156	735.2239617335646	1.036723	18.406723	0.091677733474559	0.0537312021478434	0.0354182105	-0.0443202723	-0.1262144732	-0.026379523	-0.0104763296	-0.0006750523	0.1557705901	-0.0515656151	-0.0385978655	-0.0379609773	-0.0116301356	0.0110354042	0.0072051332	-0.0370982777	0.0206909717	-0.1369507672	-0.0660804064	-0.0508703368	-0.0033628654	-0.0901731889	0.0692879795	0.0655262522	-0.0683347757	-0.1034862283	0.0540893886	-0.027900699	0.0763774292	-0.0743010793	0.1199954535	-0.0906729856	-0.0137546402	-0.0003264033	0.1646257512	-0.0451019077	-0.0021338627	-0.1599112736	0.0439165202	0.02209071	0.0886527294	0.1835014331	-0.0150656037	0.197506793	-0.0947724833	0.2266590916	0.0099161151	-0.0717019532	0.3010921309	0.0278654855	-0.0450902175	0.0965672703	-0.0258407138	0.1151300243	0.1423847141	-0.0084785775	0.0081881525	0.064526607	-0.0921359949	-0.1115756368	0.0414964519	0.0304674887	0.0224758476	-0.0447878314	-0.0146282777	-0.055219688	-0.1218220535	-0.0509038621	-0.0571507074	0.0588260158	-0.2310093084	-0.0659071126	-0.0327868979	0.0730810103	-0.0045175548	-0.1064954421	0.1574867281	0.0169555466	-0.0370821833	-0.0936088023	0.0426304673	-0.1991374928	-0.120061767	0.216796179	0.1948182601	-0.0027741997	0.0100644168	0.0071565988	-0.0536544172	9.35669e-05	0.0428570338	0.009190955	-0.1680667322	0.1326093861	0.0312382457	0.0466274014	0.1004036261	-0.0455140582	-0.0202106482	-0.0687532686	0.0212362888	-0.0120159558	0.0109455789	-0.0492192152	-0.0304216349	0.0375514519	-0.0699658615	-0.0306953454	-0.0402653965	-0.0414976565	-0.1024214758	0.1073422654	0.033413395	0.0693037832101168	-0.0004853261154522	2.3554143834001414e-07	0.0048030143672348	0.3326131350332275	0.0446819202049794	0.0019964739932041	0.110631497596632	0.4521417687868876	0.0249751808502622	0.0006237596585033	0.2044321790817353	0.0010783943279169	-2.881150198190017e-05	8.301026464530374e-10	1.162934326483342e-06	0.0005671592523566	0.0002765391713997	3.216696175336976e-07	7.647391331843268e-08	0.002147197265002	0.0001253554526957	4.610456094832069e-06	1.571398952054391e-08	0.0	0.0	0.0	0.0	0.0
920.0066787802244	-0.5183524288323724	0.2686892404764197	846412.2890002191	1049.120217290418	2.373125887465221	1100653.2303274935	5.631726477757594	844.2179149879759	0.781055373137292	712703.8879866452	0.6100474959066344	854.7211036579307	739.77773136489	1.190116	21.130157	0.2032948106957291	0.1064544351540178	0.0799150313	-0.0866986973	0.0334187326	-0.0289835307	-0.0548645995	-0.1387449654	0.013496134	-0.0745254239	0.0068119364	0.0634487243	0.010475001	-0.0441323018	0.1217907134	0.0561607041	-0.0245458727	-0.0903493577	-0.032663424	0.0361262641	0.0387703778	0.0437254778	-0.076312686	-0.2056685073	-0.0578497915	-0.1345368546	-0.115147516	0.0414822504	-0.0326359415	0.2207367396	0.0417899715	-0.0230252867	0.1639700738	0.0043215619	0.1608983173	0.0701486758	0.0481566929	0.0291737021	0.1142117879	-0.0641038973	-0.032442739	0.1231329036	0.1393175902	0.0977582925	-0.0861586647	-0.0470458687	0.0492933823	-0.0168528436	0.0249214943	0.0032134548	-0.0734389639	0.1857185695	0.0350179499	0.1050876204	0.00159415	0.068387371	-0.0160098512	-0.0979051545	0.0227548171	0.0247352852	-0.1321783152	-0.007530311	-0.200766811	-0.0754418491	0.0662386623	0.0221860027	0.2093719745	-0.0779379363	-0.0366753308	0.0284212649	-0.130648274	-0.0326317567	0.1887686888	0.1754388511	-0.0752931623	0.0863967248	0.0691642838	0.0750241496	0.1185574573	0.0880524496	0.0699928957	-0.0968856459	0.0448096726	-0.0517535834	0.0574769993	0.0718795954	0.0173778257	0.088945452	-0.0984634696	-0.2232744723	-0.0973370634	-0.0608603511	-0.1801881745	-0.0108430512	0.0656134724	-0.1001972713	-0.0219184003	-0.037087837	0.1385724847	0.0265706489	0.0473137675	-0.0554691817	-0.0702402041	0.0485486839	-0.0333735919	-0.219326166	0.1838578131	-0.1297644577	-0.4283481497	-0.0446835199	-0.098167988	0.1126387502	0.0201956026	0.0691550113053836	-0.0001487719047332	2.2133079637947575e-08	0.0047824155886477	0.2939956217406205	-0.0386175132926069	0.0014913123329046	0.086433425602654	0.3635948773124937	-0.0885468914743939	0.007840551989778	0.1322012348078873	0.0001280535614232	-0.0009503407664936	9.031475724598332e-07	1.6397714593165252e-08	0.0005651012860339	-2.0579663226999965e-06	3.193394634771677e-07	4.235225385367347e-12	0.0015799633173385	-0.0005672339476634	2.496284084135278e-06	3.217543513819181e-07	0.0	0.0	0.0	0.0	0.0
922.015179871356	2.0085010911316203	4.03407663307691	850111.9919132091	1050.6011793202367	1.4809620298187838	1103762.8379890723	2.1932485337649723	844.5717523516012	0.3538373636253027	713301.4448702544	0.1252008798973047	853.6752972872752	737.6147640131696	1.374469	24.403292	0.3596821017371294	0.181823020525201	-0.0150375907	-0.1149814516	0.1339773976	-0.059269685	-0.0236015722	0.0208684969	-0.1068372387	-0.0898682603	-0.0324838507	-0.03703914	-0.0005956932	0.0618281063	0.0370284166	0.1485901483	0.0412692114	-0.0344141735	0.0041653952	0.1972252692	0.0370838334	-0.1317155856	-0.0723734045	0.0071570703	0.0644398647	-0.0171904825	0.0058895953	-0.0869928565	0.1189680182	-0.0717783518	0.0966941056	0.0744430084	-0.0295166897	0.0117919537	0.2048239208	0.0851654663	-0.0409909516	-0.1494580981	-0.0965631566	0.1262937161	-0.1645896556	0.0055353712	0.0596854994	-0.1988167262	-0.0272811377	-0.0016862776	-0.0968832362	-0.1519396351	0.0317575459	-0.0072501806	-0.0547102734	-0.0175314491	-0.0752472283	0.0290234922	-0.0812499635	0.1885374673	-0.079321433	0.0407647735	0.0383349341	-0.0460383061	-0.0322134668	0.0724297542	0.0898829732	0.0971757054	0.0682205669	-0.0008816892	-0.1092275357	-0.1432616107	0.0368987018	-0.0611360252	-0.1044494689	0.0406614436	0.1696346522	0.1652976223	0.0499107015	-0.0948934809	-0.1381172333	0.1484503269	0.003155955	0.0149408035	-0.272333941	0.0775740742	-0.0840608089	0.0286815379	-0.0281542998	-0.0248122801	-0.1146251232	0.0854498208	0.0167946927	-0.0247047149	-0.1161125202	0.0472210404	0.0995276327	0.2272987695	0.0060131276	0.0127989444	0.0417458913	0.0872999097	0.0367546673	0.1259517518	0.0680732687	0.0005559	-0.0336656424	0.2370389154	0.1019459335	0.1049642569	0.1704700477	0.0020131628	0.0081264393	-0.0478387595	-0.0936454286	0.1172407796	0.0067565429	0.0584448654270488	-0.0107101458783347	0.0001147072247352	0.0034158022947858	0.4191045633087213	0.1251089415681008	0.0156522472602904	0.1756486349861939	0.4847680538984775	0.1211731765859838	0.014682938723938	0.2350000660805171	0.0014066811607275	0.0012786275993043	1.6348885377026776e-06	1.978751887945666e-06	0.00116599084701	0.000600889560976	1.3595346553110969e-06	3.6106826449005e-07	0.0014056837235247	-0.0001742795938138	1.975946730582265e-06	3.0373376819903135e-08	0.0	0.0	0.0	0.0	0.0
924.24736131814	2.2321814467838976	4.982634011366255	854233.1849035444	1050.7948632075868	0.1936838873500619	1104169.844543451	0.0375134482190314	844.929301123262	0.357548771660845	713905.523896644	0.127841124116179	854.2706163051636	734.6253862803495	1.274991	22.637096	0.163723104924597	0.1268254644724449	-0.0530340187	0.1365099784	0.0547222683	-0.1750581006	-0.0967524468	0.0123044214	-0.1256776543	0.015174704	-0.0911798066	-0.2670134709	0.0405825431	0.0697419566	-0.1491297665	-0.0132735153	0.0332744362	0.076503946	0.024936667	0.0364282318	0.1569486602	-0.2042876544	0.0483498764	0.1245381175	-0.0301762895	-0.009665201	-0.1784034823	-0.0829641585	-0.103171304	-0.0562573524	-0.0752718718	0.1153627761	-0.0205268678	-0.0383545476	0.1153309108	-0.1663961995	-0.0541022343	0.0890095249	-0.0109785023	0.1792648249	0.0205421031	0.0663161226	-0.1339980121	0.0537809581	0.019120264	-0.03754347	-0.0691705839	-0.0574032528	-0.1046088006	-0.0445911069	0.1555057652	0.065751143	-0.0222774246	-0.0872980853	-0.0235579826	0.0191798323	-0.1610894621	0.2312371225	-0.0690928995	0.0725697653	0.1558773123	-0.0136005587	-0.0539713437	-0.0358475817	-0.0241180224	0.1168043582	-0.1134354859	0.0128227093	-0.105767214	-0.1202201593	-0.0209603502	-0.2152052032	-0.021446022	0.036266098	0.0448745009	0.0415190361	-0.0644075564	-0.1053691101	0.0319332148	0.0308643034	-0.1635081603	-0.0037159103	-0.1492932625	-0.0731204834	0.1432612604	-0.0004852586	0.0053593844	-0.0990258876	0.1596012338	0.0149130724	0.0121364904	0.1538815269	0.1154756659	0.2103115984	0.2186039945	-0.0076715971	0.0103509155	0.0112357442	-0.0206791079	-0.1357810777	0.0304607923	-0.0516259621	-0.0318226505	0.003592595	-0.0303070445	-0.1014100052	-0.0090219783	-0.0210686811	-0.0242286358	-0.0509612127	-0.0888661936	0.1211199807	-0.0067565429	0.0716614674977051	0.0132166020706563	0.000174678570294	0.0051353659239246	0.2945277318460455	-0.1245768314626757	0.0155193869372799	0.0867465848263761	0.4796637876643075	-0.0051042662341699	2.605353378928784e-05	0.2300773491964698	0.0016671197605864	0.0002604385998588	6.78282642964642e-08	2.779288296137656e-06	0.0011442855528971	-2.170529411289995e-05	1.3093894265690218e-06	4.711197925274893e-10	0.0015400479326948	0.00013436420917	2.3717476349975277e-06	1.8053740705906373e-08	0.0	0.0	0.0	0.0	0.0
921.5473466517674	-2.7000146663725677	7.290079198626966	849249.5121209127	1044.3345209757488	-6.460342231838013	1090634.5917016466	41.73602175246975	844.6749177504216	-0.2543833728403797	713475.7166766815	0.0647109003776476	854.3246507978824	748.1141139943766	1.288088	22.869629	0.1150745421310958	0.0720434633058755	-0.0021334615	-0.0597799061	-0.0962190169	-0.2073812837	0.1442895255	-0.0148540374	0.0808193938	0.0150641364	0.2220938292	-0.0685053318	-0.0216727474	-0.0217658721	-0.1249296039	-0.0352327746	0.0122798307	-0.103807987	0.1277416187	-0.0935293594	-0.1041995824	-0.0213949613	0.0798100877	0.0838760357	0.0331959491	0.0067295047	0.0632980291	-0.0682708877	0.0330017506	0.0236499753	-0.0433960926	0.1683972172	0.0463912821	-0.0644520897	0.0090335972	-0.0623352479	-0.0709652754	0.0568225432	0.0550541431	0.0296034195	-0.115741512	-0.0251413892	-0.1209513533	0.1308237021	0.0307681029	-0.016462012	0.0247908269	0.0353990513	-0.0810193014	0.0509796974	0.0515696283	0.1047857319	-0.0259593342	0.098598332	-0.0450325534	-0.1349204507	0.0706273656	-0.0077788658	-0.0910996256	-0.0603365574	0.1176809997	0.2012218534	0.0479037046	-0.0014587634	-0.0689284337	-0.0281437253	0.0275186416	-0.1310957845	-0.0669973035	-0.2191433602	0.0723088037	-0.0546278519	-0.0609459885	0.0093075242	0.1201929542	-0.0464127243	-0.0282910057	-0.0889987886	0.0906729554	0.0324576833	0.0699295159	-0.0653824775	0.0360854801	0.0002261884	-0.0118578591	-0.0179516182	-0.0402217341	0.0175643496	-0.0189938711	-0.0233943555	0.1101309008	0.0831462453	-0.0298963034	0.217330578	0.0294360642	0.0651128997	0.0508115386	-0.0047895364	0.001085562	0.0312110033	-0.1634928829	-0.0923619235	-0.0170789196	-0.1175705576	0.0049064647	0.0184277772	0.1094745479	-0.0367649177	0.077036923	-0.0540487397	-0.0838433825	0.1242524367	-0.0201956026	0.0585065658733441	-0.013154901624361	0.0001730514367466	0.0034230182502919	0.3598272758456744	0.0652995439996289	0.0042640304465594	0.129475668442519	0.5014443038757435	0.0217805162114359	0.0004743908864366	0.2514463898894289	0.0014430801648855	-0.0002240395957008	5.0193740441822704e-08	2.082480362285962e-06	0.0011426651420243	-1.6204108727998958e-06	1.3056836267974137e-06	2.6257313966881202e-12	0.0016111795320345	7.113159933969993e-05	2.59589948444691e-06	5.0597044246236e-09	0.0	0.0	0.0	0.0	0.0
