global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
949.0157163460834	-0.1913309820965878	0.0366075447100448	900630.8298718699	1153.0074264201712	1.8885500644116744	1329426.1253800665	3.5666213457893403	857.1907785624015	-0.2788415476053387	0.0777526086709404	734776.0308524161	875.1438835271126	825.2491599689404	1.106277	18.407026	0.0295619121002149	0.0156470463038645	0.0462288448	-0.1563305369	0.0976698976	0.1330958773	-0.1701642743	0.0424326058	0.1095914412	0.0025348434	0.0855909561	-0.1158340851	-0.1191223424	0.1319161753	0.057870227	-0.0172893015	-0.0722162804	-0.0241040593	-0.0165943362	0.0061000306	-0.0567486527	0.0916421113	0.0898714362	0.0112207471	0.0274281939	-0.076861056	-0.2170225383	0.0513803817	-0.0646663047	-0.2593860007	-0.0804400139	-0.11270419	-0.0855709297	-0.1592224713	-0.0636563526	0.0970556989	0.0546080072	-0.035655711	-0.0751892191	0.0808871173	0.0448551325	0.0351700686	0.1022708907	-0.0367074931	0.1048731191	0.0662037796	0.0338133279	0.0129775756	0.2511813811	-0.0280269537	-0.0264408072	-0.1451667205	0.1099068741	-0.0196811063	0.0423265736	0.067914713	-0.0038577608	0.1138245979	-0.0195805499	0.0245307084	-0.1490919509	-0.126444279	-0.0282787449	0.0144299436	0.0713737188	-0.0689871196	0.0093931585	0.050434816	-0.139826412	0.0579207063	-0.1574943653	-0.1231788408	-0.0349550416	0.1309614653	-0.0820291496	-0.0066456614	0.1099091848	0.0163447474	-0.0071221791	0.1526936761	-0.0770602632	-0.0160915483	-0.0508046508	0.1666205175	-0.0548462107	0.0747835068	-0.0547041495	0.1673370207	0.0315705994	0.0082485127	-0.048119102	0.1088408337	0.1161944775	-0.174970145	-0.0018027853	-0.0979833989	-0.1717368929	0.0934011551	0.1470081642	0.0520445588	0.0511151984	-0.0433179127	0.1282773711	0.0094168051	-0.0200537418	-0.1354201013	-0.0056427241	0.0916396387	-0.0878680762	0.0050684204	-0.1287014744	-0.0151740128	0.1275100165	-0.0204166815761936	2.0873550852302383e-05	0.0004168408865836	4.357051251836537e-10	-0.0262326127804044	0.012547984918612	0.0006881499732866	0.0001574519255177	-0.1386663723389674	0.002567284258184	0.0192283628176491	6.590948462319396e-06	-0.0005469919978309	-0.0001400033002311	2.992002456910393e-07	1.9600924075599524e-08	0.000181024513568	5.69877516894e-05	3.276987451253102e-08	3.2476038426127132e-09	-8.945043852526933e-05	9.152433553083069e-05	8.001380952362987e-09	8.376703994360077e-09
947.747186286608	-1.268530059475438	1.6091685117927583	898224.7291141824	1153.364592077377	0.3571656572057691	1330249.8822578143	0.1275673066872289	856.2181115414916	-0.9726670209099666	0.9460811335658694	733109.4545316781	874.516313897954	813.2869726277219	1.197304	19.921591	0.0413521772030828	0.0246645731793856	0.1365246603	-0.0460145591	0.0861867037	-0.1055372416	-0.0675310359	0.0266971792	0.1726666993	0.0505810176	0.0577692928	-0.1169572498	0.0269263112	0.0612360113	0.0811785111	-0.0653110155	-0.0550152652	0.1334378256	0.0486314517	0.0549367677	0.0078683969	-0.0669006072	-0.0876161607	0.0995213965	-0.004335136	0.08853004	0.0011606244	0.0506738542	0.1674421089	-0.0806887505	-0.0269702357	0.0014659136	-0.0621810217	0.04733733	0.1235528104	-0.0286122782	-0.0582317703	-0.0735753857	-0.1748136512	-0.1036907851	0.0117886308	-0.122093479	0.1056473604	0.0878829337	0.0674387013	-0.051084065	0.0107906167	-0.0531971966	-0.1324437329	-0.0490377063	0.0138653482	-0.0298398556	0.1327900766	-0.0561984501	0.0714758336	-0.0154753101	-0.0405658216	0.0465306529	-0.0084567538	0.1570463016	0.1957204636	-0.0688350577	-0.0141268721	0.0327006611	-0.0711889341	-0.0327183467	-0.0792753926	-0.0932356089	0.0897922541	-0.0423004851	-0.0959810224	0.0069229363	-0.0030599955	0.1098706729	0.0243171692	0.1580592577	-0.0713692083	-0.0512030834	0.0178713937	-0.1039711198	0.0397359875	-0.0871890933	-0.1001369076	0.0757466398	-0.0819159168	0.1624802278	-0.0623249892	0.0299909792	0.0603710716	-0.0201026492	-0.0481553151	-0.0174831423	-0.001620869	0.074731494	0.0399338616	-0.0687118631	0.0426186732	0.156986803	0.1081789155	0.1204249425	0.0370571355	-0.0476724748	0.0263440288	0.0025723901	-0.0262793247	-0.1333554317	0.0022977945	-0.0152498366	-0.1435707939	0.0016898595	-0.1290552057	-0.0050684204	0.1289225186	-0.0203911946918395	2.5486884354098543e-05	0.0004158008209605	6.49581274079193e-10	-0.0363050698507692	-0.0100724570703648	0.0013180580968692	0.0001014543914343	-0.1386937930248848	-2.742068591740643e-05	0.0192359682236295	7.518940161810511e-10	-0.0001219737484394	0.0004250182493914	1.4877595308358032e-08	1.8064051231581527e-07	0.0002890107165165	0.0001079862029485	8.352719426138074e-08	1.1661020027234633e-08	-0.0001809822374342	-9.153179890893068e-05	3.275457026668915e-08	8.378070211504924e-09
948.0414433350564	0.2942570484484577	0.0865872105615979	898782.578280817	1151.1000989548704	-2.2644931225065648	1325031.4378139123	5.127929101879531	856.8079881427668	0.5898766012752503	0.3479544047320406	734119.9285452557	875.0607034945064	821.6092272051146	1.347616	22.422592	0.0878685031733582	0.0419724552920231	0.0195879716	0.1211933351	0.112699517	0.1253365264	0.0759509208	-0.0374681128	0.0975854769	0.0412339802	0.0425686739	-0.1316234079	0.0674350581	0.0802270052	-0.1070473051	-0.125656894	-0.0944911781	0.0346955473	-0.1461976335	-0.1969678826	0.1719051647	0.1171673298	0.082501405	-0.0346319853	0.0129394226	-0.0054333613	-0.0058759395	0.0425149491	-0.0452379146	0.1383969074	0.1925560667	0.1015346909	-0.0315220979	-0.0311034405	0.1750425101	0.0739983653	0.0229559939	0.066917284	0.034210751	-0.1193194895	-0.0434033747	-0.1268687031	0.0455652642	0.0174561975	0.0115039909	0.0335910692	-0.2155950629	-0.1148186852	0.1265834907	-0.0496543155	-0.0680561357	0.0359968917	-0.0086311084	-0.1762975331	0.0603907905	-0.0230912493	0.0615054082	0.1393328037	0.0276843762	-0.2698558603	0.1358539995	-0.005423305	0.1094072117	-0.1104179641	-0.0529083245	0.0081984291	0.0993718588	0.0040739013	-0.0916099126	0.0284045708	0.0403561228	0.0836917493	0.0308542644	0.0939196491	-0.0633945432	0.1123151752	0.1506272894	-0.1435881333	0.1186030814	-0.0991174054	-0.0076887033	-0.0954706925	0.1686534596	-0.0045455145	-0.1106819992	-0.002247803	-0.0655689643	-0.0546233386	0.0460094263	0.2202260846	-0.0302312451	-0.0130206434	-0.1757214611	-0.2376699356	0.0842366488	-0.0579803896	-0.0086311378	0.084609284	-0.0059549489	-0.0899991348	0.0159790391	-0.0157136737	-0.0955527897	-0.0044613381	-0.1186557775	0.0110722568	-0.0689380854	0.0543742301	-0.3909864664	-0.0016898595	-0.1290552057	0.0050684204	0.1289225186	-0.0389783802547611	-0.0185871855629216	0.0015193141272847	0.0003454834671504	-0.0141835164404966	0.0221215534102726	0.0002011721386178	0.0004893631252835	-0.1385825893666208	0.000111203658264	0.0192051340755574	1.2366253611297167e-08	-0.0005393817603514	-0.000417408011912	2.909326833997751e-07	1.7422944840832833e-07	0.0003941622083232	0.0001051514918066	1.553638464702217e-07	1.1056836229174492e-08	-0.0005993939445535	-0.0004184117071193	3.5927310076740426e-07	1.7506835665448688e-07
948.2669347573676	0.2254914223111654	0.0508463815359123	899210.1795541337	1153.680871841755	2.580772886884688	1330979.5540535522	6.660388693679127	855.8391374347591	-0.9688507080077216	0.9386716944070632	732460.6291650725	873.8528426081062	815.4650035966073	1.261536	20.99033	0.1074791818199003	0.061255171027578	-0.1234282299	0.0192598608	0.0643417799	-0.069109658	0.0195830417	-0.1259920183	-0.0447511642	0.0210179922	-0.0545578544	0.0428313212	0.0790797189	0.049292933	-0.1526684945	0.0963861445	0.0247778443	0.0407165293	-0.1845483393	-0.0256132011	-0.1897731658	0.0350974207	-0.1020700491	-0.0483657715	-0.178166593	0.0101242411	0.0447694071	0.1095665337	-0.0716798947	0.0452034866	-0.120468807	-0.1143067245	-0.1259743105	0.0296469596	-0.0919904307	0.1422690972	0.081738934	0.1049132669	0.0580724408	-0.0623365335	-0.0388683257	0.0772949309	0.0747308182	-0.1739440297	-0.1947070876	-0.075384747	0.0567780572	-0.011773619	0.0442648456	-0.0838691418	-0.1280495186	-0.0200126305	-0.1401560698	-0.0428261135	-0.0546247067	-0.0426762449	0.1430928643	0.0745063348	0.078184184	-0.047745122	0.0254463248	-0.0467265465	-0.1379761226	0.0098654089	-0.0559601506	0.1713142653	-0.0894288771	-0.0930993306	-0.0128891073	0.0086755556	-0.0628454859	0.0418467339	-0.1706890775	-0.009966219	0.0496806205	0.0583443876	0.021957782	0.1449431303	-0.1279181454	0.0963856143	-0.1092261036	-0.1154072539	0.1295653108	0.0752733798	0.0207080785	-0.1478114679	-0.0558690404	0.0386119173	-0.0301228606	0.188077603	-0.0727904469	-0.1191663105	-0.311020486	0.0378070177	0.1137844295	-0.1096175076	0.0336066435	0.0572316617	0.0585803612	-0.0307213401	-0.0383250009	-0.0007948053	-0.10913383	-0.0025939223	-0.0868770187	0.0358618925	-0.1801561977	-0.0381473828	0.1365561098	-0.0050684204	-0.1287014744	0.0151740128	0.1275100165	-0.0365334931984335	0.0024448870563276	0.0013346961252799	5.977472718198248e-06	-0.0597988399036069	-0.0456153234631103	0.0035759012538172	0.0020807577346441	-0.1385750431562584	7.546210362391337e-06	0.0192030425857588	5.6945290833462386e-11	-0.0003145817775533	0.0002247999827981	9.896169476859392e-08	5.053503226602608e-08	-0.0003899338328183	-0.0007840960411415	1.5204839397636996e-07	6.148066017337728e-07	-0.0004200614666911	0.0001793324778624	1.764516357986781e-07	3.21601376162682e-08
946.4369669351842	-1.8299678221834483	3.3487822302268326	895742.9323814709	1152.336230209026	-1.344641632729008	1327878.7874523497	1.8080611204681325	855.6371939522879	-0.2019434824711652	0.0407811701125818	732115.0076745452	874.24961198328	815.5827494547376	1.149534	19.126772	0.0649479296249234	0.0294648418760513	-0.1025976677	-0.1216750071	0.0009704192	0.0772673047	-0.1411332102	-0.0908801431	0.0347219887	-0.1671593082	-0.0822631343	-0.0337936632	0.079638888	0.0510287714	0.0211203749	0.1651724232	0.0490471447	0.0515806575	-0.1905285568	-0.2033120473	-0.1380596525	-0.1326167884	0.0604464819	0.0937568849	-0.1412398367	-0.0245212168	0.0190982175	0.1128577373	0.0161442002	0.1076138145	-0.0304110726	-0.0951700268	-0.0778111856	0.0286322916	-0.1062179776	0.0139302014	0.0759924063	-0.0417845362	-0.0866446763	-0.0066356356	-0.0545297624	0.0831836233	-0.0124708377	0.1298483233	0.1286389718	0.0947575049	-0.0308019117	0.0500317415	-0.122064536	0.0970681454	0.0288602239	-0.1396738991	-0.0305716896	0.052552681	-0.1764668108	-0.0883246729	-0.0077222966	0.2126504082	0.0698962444	-0.0321267307	0.0818334244	0.02212119	-0.1418228771	0.0393256945	-0.0428767024	0.0055910811	-0.0905208957	0.0092421759	-0.0060780925	0.0925136161	-0.0405194932	0.1266865735	-0.0413544329	-0.2519601236	-0.0279819593	0.0812667336	0.0812507292	-0.0143746202	-0.1144151216	0.057977668	-0.0466059144	-0.0395088095	-0.1058838523	-0.0600469838	-0.019596191	-0.1447643005	0.0926328914	0.1916230157	-0.0082593928	0.1334662397	-0.0657817924	-0.0155188236	-0.1600416509	-0.0045703255	-0.0002878007	-0.0256679548	-0.0605001677	0.0633149844	-0.0129005663	0.0058059866	-0.0474285624	0.1301143414	-0.0752480917	-0.0900730614	-0.0922892679	0.0504446078	-4.87318e-05	0.0303975333	-0.115109846	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	-0.0386976335007602	-0.0021641403023267	0.0014975068385591	4.683503248154702e-06	-0.0415785621073467	0.0182202777962601	0.0017287768269144	0.0003319785229728	-0.1547885940533149	-0.0162135508970565	0.0239595088490019	0.0002628792326914	-0.0004400431316654	-0.0001254613541121	1.9363795772589252e-07	1.5740551375641752e-08	-0.000140365539426	0.0002495682933923	1.9702484658351963e-08	6.228433306674514e-08	-0.0006120310317723	-0.0001919695650812	3.7458198385226613e-07	3.68523139174651e-08
945.2510198011838	-1.1859471340003438	1.4064706046436295	893499.490435178	1158.4360172352892	6.0997870262631295	1341974.0060279593	37.20740176576799	854.7973802069656	-0.8398137453223171	0.7052871268322977	730678.5612086917	874.7185682267174	821.1941479381453	1.283498	21.355764	0.083926068650067	0.0406635740587911	0.0956756569	-0.1336185922	-0.0056678748	0.1327109538	-0.1315924203	0.0486507766	0.0859786989	-0.134010188	0.0784079374	0.0132814413	0.1339128777	-0.0318020833	0.1720964256	0.0011096319	-0.0219073938	0.0256029943	-0.0741908798	-0.218893667	-0.0309904047	-0.0218924429	-0.019901095	0.0137355348	-0.0589799154	0.0645205979	-0.1462012847	-0.026394052	0.0638967514	-0.1009458806	0.1180148359	0.032732218	0.0517368663	-0.0594122971	0.1506710271	-0.0959425486	0.0882047808	0.0127194212	0.0775319086	-0.0050354012	0.051199432	0.0461200443	0.1657937903	-0.0046017208	0.1121505677	0.0179114166	-0.0290698792	-0.0665979329	-0.1342226545	0.0300543204	0.1202311611	-0.0571051523	0.1460420913	0.0740151986	-0.0963211159	0.0052554378	-0.1189546225	0.1475649108	0.0037162625	-0.0733417721	0.0383475938	0.0310200441	-0.0910059785	-0.0163512662	-0.0710264851	-0.0984540087	-0.1645620026	-0.1254538576	-0.17574366	-0.0254205069	-0.0003082599	-0.0323194444	0.0718247548	0.0296746064	0.0594471918	0.0430653829	-0.078914544	-0.0223692872	0.0109245513	-0.0804902508	-0.1151669873	-0.0515343281	0.1642023799	-0.0642725603	0.0150293432	0.042517405	0.1495904718	0.1629621603	-0.0675887157	0.183864285	-0.0908092663	0.121415943	-0.2409959461	-0.0067966845	-0.010329676	-0.0810496743	0.036916567	-0.0301659061	0.0363139217	-0.0648677719	-0.0121582151	0.1288713453	0.0812905358	0.0606828333	-0.1238884154	-0.1048294612	-0.0138140056	-0.156172039	0.2283864213	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	-0.0358241673346526	0.0028734661661075	0.0012833709652211	8.256807807765099e-06	-0.0244400915274383	0.0171384705799084	0.0005973180738695	0.0002937271738183	-0.1386917816526889	0.016096812400626	0.0192354102979971	0.0002591073694609	-0.0009435650645582	-0.0005035219328928	8.903150310547201e-07	2.5353433690410134e-07	-0.000351325300633	-0.0002109597612069	1.2342946686486782e-07	4.450402084851445e-08	-0.0003701663358036	0.0002418646959687	1.3702311616226358e-07	5.8498531156031714e-08
944.9213202936144	-0.329699507569444	0.1087017652915338	892876.3015454274	1153.7264336768617	-4.709583558427539	1331084.68376473	22.180177293811003	855.0649656151523	0.2675854081867328	0.0716019506744604	731136.0954224416	874.5335366623214	822.5102698078601	1.382451	23.002213	0.0580599357554595	0.02451600016956	0.0586234222	0.1167224436	-0.0082293039	0.0542042069	0.0766127982	0.0213463254	0.0413285861	-0.0496886397	0.1381161534	-0.1292893269	0.0252350172	-0.0459526256	-0.0818964163	-0.1378260822	-0.1996183929	-0.0053038817	-0.1168517129	-0.1424871492	-0.2249942893	-0.0586436636	0.0895428977	0.053405104	-0.0050669288	-0.1895901944	0.0415308038	0.0255016438	-0.121235223	0.1527756386	-0.107347993	0.2875320941	0.1153482125	0.0273351923	-0.013628979	0.0358447927	0.0665108207	0.095340296	-0.1148534742	0.0214632647	0.1483742287	-0.0293782573	0.012339897	0.0855919537	0.0315247635	-0.1159750636	0.0831490418	-0.0345966918	-0.0479789034	-0.1683022419	0.0832530268	0.1086853883	0.0453251781	-0.0920312991	0.0433037387	0.1077208274	-0.0188902963	0.2211076935	-0.0078047192	-0.1153925784	0.1004112811	-0.1349680124	-0.1597092071	0.043233797	0.0660376066	0.1620616524	0.041274435	0.1229144894	-0.0159069809	0.0263184485	0.0142509014	0.1632009523	0.1457922517	-0.0251391627	0.2815642008	-0.1464829242	-0.0800746837	-0.0473858372	0.0421515445	-0.0435333313	0.0177905563	0.0053871733	-0.0649461141	0.0233405147	0.0439031561	0.0161952956	-0.0066187938	-0.1149719804	-0.1301865925	0.1916093055	-0.1416647678	0.1284807834	-0.2518177468	-0.0224279061	0.0906814676	0.0467991798	0.0633220284	0.0792955976	-0.0222077303	-0.0136654905	0.0551358371	-0.0660204652	0.0900121223	-0.1869335273	0.1927251789	0.0352754219	0.0288006733	0.019059233	0.0071243522	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	-0.0445414101624805	-0.0087172428278278	0.0019839372192623	7.59903225193169e-05	-0.0221333033684771	0.0023067881589611	0.000489883118001	5.321271610323597e-06	-0.1216824327031034	0.0170093489495854	0.0148066144285452	0.0002893179516887	-0.0006810183251323	0.0002625467394258	4.637859591660031e-07	6.893079038317141e-08	-0.0002019383710638	0.0001493869295691	4.0779105707900984e-08	2.231645472611312e-08	-0.000181568888417	0.0001885974473866	3.2967261240985e-08	3.5568997160741364e-08
944.1654361636704	-0.7558841299439791	0.5713608179011663	891448.3708461339	1152.9560233907496	-0.77041028611211	1329307.5918730106	0.5935320089473433	854.0720666452617	-0.9928989698906888	0.9858483644099912	729439.0950237083	873.6903029545363	816.2614366266267	1.296752	21.576281	0.0874234083443248	0.0532965610604643	-0.0681494294	0.0548812627	-0.0792619265	0.0875548944	0.1251611693	-0.0853629724	-0.0388625431	-0.0578390111	-0.0539367019	-0.0829722345	-0.1021866774	-0.0730915929	0.0151881097	0.0855116344	-0.086613234	-0.1261247015	-0.1185405542	-0.0328005809	0.0513674105	0.0555260498	-0.1694261661	-0.1714064524	0.0106006345	0.0774790003	0.0202073576	0.002055902	-0.0849120611	-0.0912454804	-0.0138859118	-0.0223213264	0.0902467519	0.2047040381	0.1167667973	-0.1453002223	-0.0846266018	-0.0005254601	0.1541983873	0.0773892709	0.0177472973	-0.0470840196	0.0538333197	-0.0512187865	-0.0137434468	0.0639346196	-0.1171039141	-0.0618560442	0.0986837045	0.0937858124	0.0070412794	0.061562765	-0.0353903732	0.0339431445	-0.0792707633	0.0307791689	0.169598125	0.0029486699	-0.1454048873	-0.2010313684	-0.0903928634	0.1239590818	-0.0431617754	-0.0166069322	-0.1774653786	-0.0225343296	0.0992333181	-0.1568248442	0.0029886385	-0.0899539135	0.032856483	-0.225020612	-0.0993185031	-0.0282609824	0.0754089791	0.0048827739	-0.1502866433	-0.0723223884	0.0749954675	-0.0829539476	0.1717066195	-0.0212032428	0.0959138278	-0.0093458733	0.0491287846	-0.081624128	-0.0438118407	-0.0006562684	-0.2465641628	0.1805455799	-0.002122016	-0.0370656283	-0.0499174927	-0.0648853279	-0.0124189276	-0.0625699531	-0.1390975436	-0.1288098752	-0.0728538148	-0.0105725885	-0.0562858966	0.0702355416	-0.1490840628	0.1132317263	-0.0273008621	0.0726219137	0.1020729014	-0.077845912	0.1175204897	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	-0.044620816446681	-7.940628420050055e-05	0.0019910172603683	6.305357970530664e-09	-0.0619136658744992	-0.0397803625060221	0.0038333020220191	0.0015824772411105	-0.1197625640766162	0.0019198686264872	0.0143430717542056	3.68589554296985e-06	-0.0011220771509627	-0.0004410588258303	1.25905713271257e-06	1.945328878428911e-07	-0.0002696719327202	-6.773356165639999e-05	7.272295129704808e-08	4.587835374661338e-09	-0.0005856519194825	-0.0004040830310654	3.429881707935367e-07	1.632830959950818e-07
946.7323147371836	2.566878573513236	6.588865611161346	896302.0757676257	1153.3646738904588	0.4086504997092106	1330250.0709784443	0.1669952309125875	855.2109162146304	1.1388495693687446	1.296978341651375	731385.7112126676	873.9205572576375	818.4041591799128	1.220363	20.305279	0.1044776044911076	0.0508348907299342	0.0262641554	-0.0465197918	0.0074818023	0.064419143	-0.0653615101	0.0561592121	-0.0249377477	0.0323110099	0.0083969118	0.1157906507	0.0085664426	0.0065714433	0.1335069751	0.0362338462	-0.0575827362	-0.1153009201	-0.2877529478	0.0596770841	0.1978817111	-0.2205545986	-0.1074469384	-0.1618453038	-0.1532752011	-0.0632458132	0.0235102056	-0.051038292	-0.067114541	-0.0124520352	0.002875909	-0.0692363253	0.1356304931	0.0902928935	-0.0648616243	0.0479702684	-0.1024713202	-0.086315232	-0.0050398699	0.0953891491	0.0835194909	0.0734930518	-0.1114005591	0.0660149848	-0.1639403698	-0.021685699	0.0982330541	0.1466836919	0.1050854158	0.0766476641	-0.0521186428	-0.0335848959	0.0653322219	0.0499645434	0.0420882008	0.0633185545	0.1457135175	-0.0976697012	0.0817564714	-0.1830737393	-0.022795874	0.2907384888	-0.2617285984	0.1639822069	0.0374269029	-0.1189329939	0.0521103362	-0.0852752744	-0.0181209528	-0.0562665113	-0.0729116608	0.0303510038	-0.1721848764	-0.0086113599	-3.20311e-05	-0.0429884715	0.0172430911	-0.0140769042	-0.076597064	0.0803654551	0.0109755199	0.2787085199	-0.0968341722	-0.1703501716	-0.0071565489	0.0062861351	0.0220111963	0.0548244575	-0.2514582115	0.2070285208	0.1261382412	0.0775171519	0.0973772218	0.0916377458	0.0530221939	0.0378534408	-0.0627782684	-0.1779109734	-0.0693098163	-0.1280502939	-0.086517577	-0.1082594718	0.0897199084	0.3925976602	0.0761259819	0.0809824977	-0.0087251865	-0.0021826032	0.0753290157	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	-0.0357484675252379	0.008872348921443	0.0012779529304029	7.87185753838325e-05	-0.0338119343164891	0.0281017315580101	0.0011432469022225	0.0007897073165584	-0.1267391764566028	-0.0069766123799865	0.0160628188488979	4.8673120300582165e-05	-0.0019000127037537	-0.000777935552791	3.610048274425445e-06	6.051837242962388e-07	-6.465990788684373e-05	0.0002050120248333	4.180903687935115e-09	4.202993032627268e-08	-0.0003580612644735	0.0002275906550089	1.2820786911636174e-07	5.179750624742564e-08
945.3434914417634	-1.3888232954202522	1.928830145901969	893674.3168113034	1155.8130864569482	2.448412566489424	1335903.8908251368	5.994724095743326	856.2497388310793	1.038822616448897	1.079152428445732	733163.6152482915	875.9805255431953	824.3989924375715	1.363909	22.693697	0.0607449984642328	0.0318075506909323	-0.0870814784	0.0698314975	-0.0447381007	-0.0135933527	-0.0306193529	-0.0441757369	-0.0225983162	-0.0956219361	-0.0568320115	-0.0160223459	0.0824873639	0.050809935	-0.1153467371	-0.0256825411	0.0074149127	-0.1264084866	-0.2736360919	-0.0403734604	-0.143224994	0.1244169445	-0.0382019592	0.0743602027	0.1238106442	0.013994453	0.0795925303	-0.2124487702	-0.0448351701	-0.127136818	0.0406857537	0.0356635185	-0.044134471	-0.1873359654	0.0543917149	-0.0712820642	-0.1305334119	-0.0638873777	0.0662504215	0.0166747596	0.0483234111	-0.185669163	0.0677171839	0.0696552079	-0.062250009	0.175463172	0.0318785641	0.0766853646	-0.1136895997	0.0579135996	0.0776068592	-0.0172747417	-0.0111396415	-0.1002270888	-0.1401267799	0.1131063452	0.1068191516	0.1600377827	0.1773342903	-0.0675282905	-0.0389884096	-0.0090446404	-0.1224302466	-0.1767049962	0.203662607	0.1015583229	0.0392670032	-0.034078992	-0.103094363	-0.1190443499	0.1771074193	-0.2422259561	0.1147056893	0.0056573822	-0.0701871328	-0.1498406691	-0.0140785638	0.1573341325	0.0931082108	0.0852257631	0.1275128208	0.035800918	0.0198540907	0.0073191406	0.0469560299	-0.1258221545	-0.0218548437	-0.035116112	-0.2265799043	0.1199309186	-0.0333918583	-0.0979159801	0.0439636212	0.1271370722	0.0151908457	0.1034083362	-0.0396124199	-0.1306735077	-0.1150169529	0.0442785521	0.1532249572	-0.0892661818	0.0777812058	-0.0919161764	0.1514612268	-0.0303674468	0.0499501775	0.1692581293	0.0415977744	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	-0.0305024632684336	0.0052460042568043	0.0009304002654421	2.7520560662408855e-05	-0.0422668118834224	-0.0084548775669332	0.0017864833867886	7.148495467183194e-05	-0.1406576313635952	-0.0139184549069923	0.019784569260817	0.0001937233869979	-0.0014170345776757	0.000482978126078	2.0079869943285494e-06	2.332678702698165e-07	-0.0002017768365545	-0.0001371169286676	4.0713891769941406e-08	1.8801052127251137e-08	-0.0003156430845491	4.2418179924400045e-05	9.963055682367029e-08	1.799301988098775e-09
