global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
936784.2224753456	-1998.8331636650253	3995334.016167135	877564679478.7378	1406057.302267957	-4859.194467117544	1976997137261.045	23611770.869265758	933200.3310754852	-3572.6864647419425	12764088.57535028	870862857919.3953	970727.886121448	1057706.13057953	1.154484	21.877424	0.0357044262058951	0.024915938797242	0.1144305062	-0.0394192243	-0.0600572607	0.0099173147	-0.1090109889	-0.0254563584	-0.1048583358	-0.0257847523	0.0680963864	0.0643426341	-0.0985191237	-0.0668896419	-0.0224610092	0.0879089879	-0.0511404615	0.0364667283	-0.0686113636	-0.0797059649	0.0310733928	-0.0596530471	0.0307098854	-0.0345583763	-0.0210563572	0.0111575457	-0.0459122573	0.1832871479	0.0504736131	-0.0271271321	-0.0966356064	-0.0667261115	0.0211765665	0.006080063	-0.1197732909	-0.0911808713	-0.0135357292	-0.0592725018	-0.0464920246	0.0652544459	-0.0129706862	-0.0541964994	-0.0717196588	-0.0191505682	-0.0375797408	0.0165990822	0.1186210237	-0.02433922	0.041071654	0.0417219798	-0.1123800866	0.0348958051	-0.0277692082	0.0261162044	-0.0885913661	0.0681858567	-0.0113312434	0.0053908199	-0.0166029737	-0.0851081467	-0.0389288824	0.0132697463	0.0619892059	-0.0223445371	0.0795670132	0.0920708195	0.110756535	0.1483359292	-0.1311182259	0.0668054024	-0.0731054666	0.0604854103	0.0551075058	-0.0200395844	0.0615238302	-0.0830214077	0.0251999087	-0.0754105338	-0.0219080173	-0.1255609968	0.0469178673	-0.0658133616	0.0028671693	0.0404365841	0.1097905546	-0.1010134871	0.04562615	-0.1172602916	0.0040287543	-0.0331879302	0.0374626654	-0.0134677094	0.0460266311	0.0338648058	0.0927710696	-0.0034113777	-0.1057980907	0.0961634738	0.0849401759	-0.013271799	-0.1124192083	0.0391140859	-0.0651437668425245	-9.551999977480684e-05	0.0042437103584331	9.1240703569791e-09	0.1898993816475069	0.010641552101049	0.0001132426311193	0.0360617751501054	0.2616082257619609	-0.0001679520120063	2.8207878336986884e-08	0.0684388637863211	0.002179938363939	-0.0004450209639062	1.980436583160034e-07	4.752131270573043e-06	0.0009019442547706	6.773732224900028e-06	4.588344825464908e-11	8.13503438713693e-07	-0.0009709845190972	4.419334573019988e-05	9.428109363264208e-07	1.953051806828976e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
937406.4347018946	622.212226549047	387148.0548671227	878730823820.5175	1403462.7970207557	-2594.505247201305	1969707822621.323	6731457.477755104	934315.1461784194	1114.8151029341388	1242812.713730055	872944792378.4011	972428.0598147836	1067135.6507061743	1.149388	21.780846	0.0430349266357479	0.0253282666701879	0.1217358144	-0.0100239696	0.0191602178	0.0644433355	-0.1127470389	0.0164487607	-0.1441412498	-0.0510351321	0.098640641	0.0333905754	-0.1375652661	-0.0956187698	-0.0480185587	-0.0038971926	0.0283849256	0.0294898649	0.0381732983	0.0303228332	0.077560586	-0.0592480039	-0.0795350637	-0.0520737345	0.004440796	0.0394374054	-0.068394432	0.0030619463	0.0428155179	-0.0418041814	-0.0465697837	-0.0443769288	-0.0026664381	-0.1100140145	-0.1308173147	-0.0378729907	-0.0780316835	-0.104558954	-0.0133137063	0.0813761933	-0.1315227139	-0.0668170842	-0.0473706838	0.1152990511	-0.1082987202	-0.0405989319	0.1468748303	0.0047323124	0.1058474717	-0.0272186803	-0.0289096732	-0.0144460976	0.0773728236	-0.0222284322	-0.0446390243	-0.0832352816	0.0036620943	0.0621817941	-0.0549702614	-0.0200091229	-0.0011166944	-0.032773745	-0.0137824838	-0.0557474826	0.0116420503	0.0011468244	0.0658858279	0.177664289	-0.0609413801	0.1228121685	0.0321098228	0.0728748096	-0.0271969369	0.0243465002	0.0131265673	-0.0778632782	0.0473276247	-0.0908433601	-0.0173718192	-0.0949600018	-0.0109176837	-0.0678257624	0.0429447329	0.0643184991	0.0159172689	-0.0423892109	0.1092589511	-0.0785618099	0.1407356054	-0.0192724574	-0.0413598663	0.0312393459	-0.0190874562	-0.1023071519	0.1030202889	-0.0386240458	-0.0742843059	0.050026457	-0.009624009	-0.0156710845	-0.1112164334	0.0458586883	-0.0650060479597556	0.0001377188827688	0.004225786271346	1.8966490671112552e-08	0.2119678830386249	0.022068501391118	0.0004870187536497	0.0449303834398761	0.271036451180322	0.009428225418361	8.889143453942996e-05	0.073460757868423	0.0021799321102285	-6.253710499969089e-09	3.9108895017423636e-17	4.75210400520528e-06	0.0007878164380341	-0.0001141278167365	1.3025158553040141e-08	6.206547400367369e-07	-0.0010848600675202	-0.0001138755484229	1.1769213660999326e-06	1.2967640528638992e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
936103.2141803644	-1303.2205215302529	1698383.7277375844	876289227598.8092	1395443.7837569965	-8019.013263759203	1947263353626.0432	64304573.72434603	931879.65895646	-2435.4872219593963	5931598.008327497	868399698776.8081	969414.1324794908	1059454.85212991	1.13268	21.464228	0.0189899081852815	0.0117778956803095	0.0881219336	0.0742537739	0.039895107	0.0134588934	0.0064183343	0.1073456686	-0.0876061205	-0.0478507744	0.0255677502	0.0228224381	-0.0944697172	-0.0677206406	-0.1686106198	0.0179375026	0.033877138	0.0603594397	0.0143225469	0.0275745515	-0.0124673147	-0.0019793717	-0.1979818596	0.0683458336	-0.0204007521	0.0091708937	-0.1798105837	0.1730079249	-0.0557024155	-0.0718912921	-0.1714167167	-0.0968196449	0.0003251531	0.0196850225	-0.0589245813	0.0388732345	0.0726779242	-0.0106911717	0.0391337824	0.0038227811	-0.0687129759	0.1378434955	0.0769760993	0.0977746857	0.0787684657	0.0540923279	0.0749514995	0.117992088	0.1297952324	0.0730707873	-0.0279494002	-0.0069994614	0.0389503593	0.0739588361	0.0626104875	-0.0987293169	0.0020290786	0.1876424626	0.0944474922	-0.0510757466	0.0770867178	-0.0463857636	0.0390639719	-0.062493864	0.1709060262	0.1710022988	0.0321396763	0.1021964783	-0.0944058493	-0.0071559054	-0.0034308475	0.0063983435	0.0338970319	-0.0441092702	0.0485259283	-0.108559053	0.0310156418	-0.0479544138	-0.0550997112	-0.1363242801	-0.0325111968	0.0341005988	-0.06219126	0.1227927011	0.0476597947	-0.1155108567	0.2029606817	-0.0072645259	-0.0167965001	-0.088757658	-0.003799231	0.0077665029	0.0228947187	-0.0994086651	-0.1048416456	0.0754676856	-0.0532344377	0.1117168728	0.0403382837	-0.0180634961	-0.1098185471	0.0524223074	-0.0649563671132966	4.968084645901039e-05	0.0042193296285573	2.468186504883765e-09	0.2195044598204703	0.0075365767818453	5.679998958865092e-05	0.0481822078810764	0.2718343178196392	0.0007978666393171	6.36591174135308e-07	0.0738938963444686	0.0020019512763967	-0.0001779808338317	3.167717721146278e-08	4.007808913066376e-06	0.0008219157677975	3.409932976340007e-05	1.162764290313102e-09	6.75545529354154e-07	-0.0010848245527622	3.5514757999906283e-08	1.1768443102757072e-06	1.2612980357919069e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
936948.6542685386	845.4400881741894	714768.9426919812	877872780735.6255	1394704.0274312033	-739.7563257932197	1945199324132.8184	547239.4215510843	930988.3415168008	-891.3174396591494	794446.7782405415	866739292040.2034	968070.2538481056	1067180.452063519	1.0949	20.748299	0.0380133778290437	0.0218764127555578	0.0626835064	0.0986623361	0.1007300682	0.0456701201	0.0528238424	0.1224282637	-0.0549710951	-0.0925044808	0.0168412152	-0.0762397185	-0.0056491042	-0.0075016922	-0.1870897338	0.0687828328	0.0631210503	0.0194902112	0.0200634076	0.0179030667	-0.1217045783	-0.0818358043	-0.1864133588	-0.0096137884	-0.0593212167	-0.0697350453	-0.0107171983	0.1106848462	0.1314616406	-0.0504893867	0.0174196459	0.0238160491	-0.0837800888	-0.0724424306	-0.096334014	0.026166223	-0.1122538971	0.024290499	0.1092697647	-0.0447990401	0.0313840793	-0.0946052842	0.0427770784	-0.0420061848	0.0109466275	0.039785161	-0.0205388046	0.1384205465	0.0941947669	0.1312090044	0.0155159424	-0.0198853441	0.0356852852	0.0617259038	0.0655864693	0.0607067176	-0.0044787842	0.1881161231	0.0463032916	-0.0518832871	-0.0503814303	-0.0242301495	0.0254096268	0.0263232206	-0.0127332153	-0.0088516021	0.0491370353	0.1914797273	-0.0329307104	0.0258939856	0.0353720137	0.0060136112	0.1186552072	-0.0899911201	0.0108031656	-0.0832166844	0.0704733615	-0.0845653503	-0.0578678999	-0.0535680068	-0.086331799	-0.0261270531	0.0761959499	0.1699425606	0.0051091409	-0.0249184909	0.0964949778	0.0331093671	0.1208643325	-0.116839664	-0.0123425603	-0.0650172029	-0.0261617674	0.0687959244	-0.0152185168	-0.1097236279	0.0925478552	0.1051009482	0.0510682775	-0.0204479845	-0.1082280018	0.0587790397	-0.0647075490605288	0.0002488180527678	0.0041870669054207	6.191042338316065e-08	0.2195708764044042	6.641658393391481e-05	4.411162621450751e-09	0.0482113697649981	0.2868237858062912	0.014989467986652	0.0002246841505228	0.0822678841042532	0.0021792996933708	0.0001773484169741	3.1452461003219295e-08	4.749347153526063e-06	0.00054531926295	-0.0002765965048475	7.65056264938531e-08	2.973730985443313e-07	-0.00108459597047	2.2858229220003821e-07	1.176348419159761e-06	5.2249864307423655e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
937478.95587669	530.301608151407	281219.7956079684	878866792711.6488	1394321.7846315298	-382.2427996734623	1944133239098.0544	146109.5579022066	931954.7851100332	966.4435932324268	934013.2189000044	868539721489.4883	968574.4933001734	1070008.30022542	1.037178	19.654472	0.0230605088133389	0.0158833040446086	0.0213178884	0.1433706393	0.0922066917	0.0202783972	0.0857959336	0.1055913884	-0.0165365559	-0.0753925861	-0.0012494707	-0.1312985946	0.0443188351	-0.0326808877	-0.131246399	0.0358523267	0.0990618659	0.0042516401	0.0807681259	-0.0402091125	-0.059698754	-0.0922794438	-0.0851774713	-0.0973083434	-0.084143755	0.0421204762	0.0148904907	0.0521152673	0.150587611	-0.16876378	0.0190489775	0.0210317356	0.0279127553	-0.1125613289	-0.0010483393	0.0583179366	-0.1350806348	-0.0078084346	0.0093933463	-0.1158354521	-0.0314889511	0.1953649503	-0.073773279	-0.0746594754	0.1465066742	0.0075289932	-0.0702378082	0.091836217	0.1106243187	0.0898250082	0.0611405819	-0.0643394981	0.0288133942	0.0143661572	-0.0178590732	0.0615223127	0.0005160829	0.1407852705	-0.0446450384	-0.0700593155	-0.0710525391	-0.0367552569	0.0527743478	0.1333875715	-0.0761618832	-0.0225747243	0.0972342911	0.0226158533	-0.0692367387	0.054497485	0.0740507897	0.0451061647	-0.0644454822	-0.0277310898	-0.0122888497	-0.1058996507	0.0478036601	-0.0286973302	-0.1064875723	-0.074893988	-0.1049514642	0.0234586808	0.0212254946	0.1374080783	0.1122141134	-0.0182109548	-0.0144326855	-0.0188035397	0.0376091017	-0.0114128628	-0.0218486453	-0.0276223015	-0.0809104887	0.0750317851	0.0432824072	-0.0063465688	0.2027524614	0.0223928844	-0.1311601783	-0.0228235037	-0.1064475877	0.0649037979	-0.0646476376190463	5.991144148249916e-05	0.0041793170497235	3.589380820510921e-09	0.2199600995144663	0.000389223110062	1.514946294064077e-07	0.0483824453784139	0.2938742545741206	0.0070504687678293	4.970910984613764e-05	0.086362077501495	0.0024762926566909	0.0002969929633201	8.820482026165436e-08	6.132025321581276e-06	0.0005311581028502	-1.416116009980001e-05	2.0053845537216782e-10	2.821289302234237e-07	-0.0010846599569294	-6.398645940007552e-08	1.176487222166088e-06	4.0942669865575135e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
938301.7882160016	822.8323393116007	677053.0586170012	880410245769.3463	1397873.8543027053	3552.069671175442	1954051312543.1008	12617198.948884416	932753.0029874586	798.2178774253698	637151.7798414627	870028164582.122	968948.7695788228	1067455.7455895012	1.088829	20.633253	0.0682441730444107	0.0321307561322294	-0.0504003247	0.1514418686	0.0485332495	-0.0590570496	0.1319143485	0.06014714	-0.0188653161	-0.0608027587	0.0243070997	-0.1256708164	0.0795896861	-0.047802613	-0.0754802356	0.0322400839	0.0561857616	0.0675630731	0.0716700228	-0.0912115148	-0.0975065675	-0.0063315539	-0.0105255542	-0.195581599	0.0343333916	-0.0104448049	-0.1035440503	0.0372200474	0.1495194808	0.0445497057	0.0768086845	-0.0333823195	0.0759345803	0.0386622103	0.0402347404	0.0305870981	0.0900287601	-0.037361635	-0.1127635626	0.0157623457	0.1652243468	0.0194949355	-0.0586311381	-0.062627552	-0.0585365281	0.0228465864	-0.1031111565	0.0344169384	0.1002790383	0.0793607282	0.0675383834	-0.0261830845	-0.0052843077	0.085036227	-0.0509012475	0.0831460281	-0.0668214847	0.0462621153	-0.1234336614	-0.066759638	-0.0222061383	-0.0372505357	-0.0572915397	-0.0249335659	-0.0323319276	-0.083551547	0.1332380497	0.0070699751	-0.0219651319	0.0780415841	-0.093443177	-0.1402261366	-0.0077156911	0.0005429477	0.0231686653	-0.1170263544	0.0151015435	-0.026009208	-0.1461876156	-0.0375521274	-0.0743709248	0.029406404	0.0520143853	0.0830754331	0.0690304092	-0.0138364105	-0.0961820964	-0.0032148317	-0.0434263445	-0.0689664716	-0.0740886701	0.0813996314	-0.0430828619	0.0532119117	0.026045872	0.0626162072	-0.0422477911	0.1126460951	-0.1160606032	-0.0251890118	-0.1044804285	0.0707724105	-0.0649985246542996	-0.0003508870352533	0.0042248082072355	1.2312171150885644e-07	0.2031919174038563	-0.0167681821106099	0.0002811719312945	0.0412869552982555	0.3108738418062131	0.0169995872320924	0.0002889859660615	0.0966425455193543	0.0028449584002106	0.0003686657435197	1.3591443044493326e-07	8.093788298928858e-06	0.0008439590540518	0.0003128009512015	9.784443507262569e-08	7.12266884916009e-07	-0.0010857035955372	-1.0436386077999384e-06	1.178752297362404e-06	1.0891815436905937e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
939285.152105488	983.3638894864124	967004.5391458452	882256596965.8297	1399365.2476387594	1491.3933360541705	1958223096299.0864	2224254.082826788	933607.807678656	854.8046911973506	730691.060092998	871623538558.5463	970028.3759884556	1066562.0458636982	0.812888	15.404186	0.0311574309711411	0.0194760884980529	-0.0621381566	0.1279691512	0.0395676356	-0.0689463946	0.1119645503	0.0658799308	0.0117171512	-0.0806158849	0.0029584536	-0.1304303951	0.0757437368	-0.0557568856	-0.0484261953	0.0555335138	0.1099130785	0.0360200692	0.1062292538	-0.0357032127	-0.0342072455	-0.0343392449	-0.0630194589	-0.1642171537	-0.0076058765	0.068854256	0.011395535	0.028271451	0.0219539451	0.0105686552	0.1232978919	-0.0757435552	0.1237735006	-0.0277259404	0.0773143679	0.0011004796	0.0138534596	0.0052669764	-0.0716624635	0.0101051333	-0.0395809453	-0.0013521224	-0.0234058452	-0.0791377354	-0.0038582008	-0.0516068353	-0.0976750427	0.0090618541	0.1010434738	0.0779307583	0.0599386808	-0.0796976263	0.0159451317	0.0309771281	-0.0654806513	0.0338346916	-0.1009083426	0.0711773227	-0.0997089162	-0.0105108773	-0.0181756207	-0.0652955816	-0.0048030034	0.0242856761	0.035791236	-0.0781221443	0.0731763652	-0.09483922	0.0275506676	0.163186433	-0.0023279227	0.0148612415	-0.0919703776	0.0360963708	0.0021084949	-0.1162794643	0.0587554152	-0.0267334716	-0.1358615571	-0.0262728393	-0.0568858222	0.0380685657	0.0718434141	0.1290563229	0.0367403541	-0.0198995839	-0.1026505871	-0.0571905478	-0.0641157029	0.0252792768	-0.0393136428	0.0420116558	-0.061327543	-0.01578027	0.0444785134	0.1008239917	0.0354452476	0.0466625484	-0.148006205	-0.0275434712	-0.102329975	0.0763617167	-0.0588757346750696	0.0061227899792299	0.0034663521335291	3.7488557129759296e-05	0.2203315459808692	0.0171396285770129	0.0002937668677579	0.0485459901543198	0.3108603303254398	-1.351148077327613e-05	1.8256011268661047e-10	0.0966341449700415	0.0028658904916314	2.093209142079973e-05	4.381524512487177e-10	8.213328310023267e-06	0.000707947432506	-0.0001360116215457	1.8499161195517923e-08	5.011895671918374e-07	-0.0010850172898213	6.863057159000371e-07	1.1772625192111588e-06	4.710155356770623e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
939966.4318860696	681.2797805815935	464142.1394293042	883536893072.6292	1398879.842292444	-485.4053463153541	1956864813172.1333	235618.3502315289	932997.0861038808	-610.7215747751761	372980.84189587104	870483562678.3323	969598.517797488	1074218.2891358386	0.870271	16.491585	0.0801655597148304	0.0425251680850754	-0.0958768313	0.0885500163	0.0371849852	-0.051595942	0.0839526564	0.0555908201	0.0504781701	-0.063322582	-0.0827484707	-0.1097133411	0.0622452312	-0.0186240728	-0.0702330196	0.0498042653	0.0840250551	0.0270622618	0.0146381395	-0.1147960633	0.0338029624	-0.0639543931	-0.1155025956	-0.1127926075	0.0573633374	-0.0923964737	0.0245974592	0.0498191428	0.0639205164	0.1200899757	0.0512953596	-0.1288998778	0.1315461984	-0.0267313227	0.0653808255	-0.0187316159	0.0052664471	-0.0717905742	-0.058922868	-0.080737519	0.0101531687	-0.0691227865	0.1286636511	0.0559321312	-0.0115059448	-0.1116934849	-0.0877275398	0.0385167522	0.0626791678	0.0573107306	0.012950661	-0.0675875382	-0.0661771599	0.0203971782	-0.1269056354	0.0335836821	-0.1478437635	0.1231510711	0.0042404148	-0.0666548163	0.0874673648	0.0215385915	-0.0800542381	-0.0721172616	-0.0560603073	-0.015944158	0.0159752208	-0.055708194	0.0633500603	0.1766365529	-0.0889325665	0.0680361076	-0.1212586278	-0.0241447638	-0.0123996426	-0.1101718281	0.0436531147	-0.0506760302	-0.1448785017	0.04000251	-0.0569544649	0.0823041051	0.0175533973	0.0979434099	0.0973740321	-0.0078846355	-0.0868495863	0.0662203237	-0.0960231646	-0.0287843455	-0.0146501165	0.0779986527	0.0327183502	0.0005320579	-0.0038646917	0.0469567403	-0.0148700464	-0.0365927897	-0.1150649402	-0.0298858491	-0.1	0.0816496581	-0.0648985563600064	-0.0060228216849367	0.0042118226176129	3.627438104854486e-05	0.2197633370104341	-0.0005682089704351	3.228614340829253e-07	0.0482959242939616	0.3055635432399413	-0.0052967870854985	2.805595342910393e-05	0.0933690789573474	0.0021791421621769	-0.0006867483294544	4.716232680085461e-07	4.748660562977016e-06	0.0003992221539907	-0.0003087252785153	9.531129759434956e-08	1.5937832823697418e-07	-0.0007149360583119	0.0003700812315093	5.111335674745565e-07	1.3696011791551408e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
940030.4416528434	64.0097667737864	4097.250242434528	883657231234.0398	1400805.198723181	1925.356430736836	1962255204769.8904	3706997.385379689	934198.5822290584	1201.4961251775967	1443592.938816779	872726991038.7827	970688.1475600472	1064774.444474895	0.943593	17.881041	0.1519481751453079	0.0690664547294507	-0.0882376405	0.0759295173	-0.0210292457	-0.0699098666	0.088175452	0.0060799628	0.0265275048	-0.0235086124	-0.0048303233	-0.0944167936	0.0975091042	-0.0773532741	0.0026855968	0.0147867035	0.0289006644	0.0605938622	-0.0003883215	-0.0729061631	0.0043092233	-0.1106245836	0.0086628515	-0.1335835301	0.1036205262	0.0881413995	-0.1298631	0.0856185038	-0.0197152678	0.0385436046	0.1132295855	-0.0157752121	-0.0055531487	0.0474187035	0.0338564097	0.0239370166	0.0058647755	0.084389706	0.030914716	-0.0787508961	0.0361393109	0.0989898319	0.0467564352	0.0249067525	-0.0167582016	0.0624783543	-0.0988349321	-0.0507733178	0.0799074384	0.0184327016	-0.0067555571	-0.0101025056	0.0111163184	0.037569702	-0.0883686473	0.054997981	-0.0517408464	0.0253361638	-0.0986427843	-0.1338179277	0.1297897737	0.0011784173	-0.0264570613	-0.0653430514	0.1239900244	-0.06833118	0.0349372465	-0.0837552882	0.0088449534	0.0773632482	0.0344908643	-0.0262235046	0.067770915	0.0326396762	0.0358598977	-0.1281664103	-0.0005275903	-0.0208110189	-0.1056386067	0.0463095199	-0.0190944192	0.0035926321	0.0908279898	0.0456941473	-0.0314184765	0.0380939984	-0.1367359427	-0.0708225419	-0.0669085466	-0.0185890255	-0.0213269369	0.0404863692	-0.0373524498	-0.0517715619	-0.0153454444	-0.0459638486	-0.0672229031	-0.2429470793	-0.0262540302	-0.032215118	-0.097494591	0.0866153656	-0.0434480224582216	0.0214505339017847	0.0018877306555301	0.0004601254046716	0.1813207809082939	-0.0384425561021402	0.0014778301196661	0.0328772255891935	0.3007344335023134	-0.0048291097376279	2.3320300858052617e-05	0.0904411994939573	0.0030050217627442	0.0008258796005672	6.820771146332025e-07	9.030155794566258e-06	0.0009468725435419	0.0005476503895512	2.9992094917558125e-07	8.965676137135074e-07	-0.0010859255762685	-0.0003709895179566	1.179234357194074e-06	1.376332224336705e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
941210.4267650598	1179.98511221644	1392364.8650524446	885877067451.266	1404340.4874941695	3535.288770988584	1972172204815.3616	12498266.69427797	933172.94365239	-1025.638576668338	1051934.489950254	870811742764.8667	969870.7006406462	1070027.44865906	0.924241	17.514332	0.1752550735411081	0.0894418641534119	-0.1030569306	0.0586342953	-0.0258425102	-0.0583821445	0.0707358365	0.0015509714	0.0766139417	-0.0424580869	-0.0448823546	-0.0618397598	0.0636357628	-0.0012426924	-0.0355939901	0.1210256866	0.0771622655	-0.0575604913	0.0632199815	-0.1627773412	0.0946373713	-0.0207150754	-0.1522678526	0.005238932	0.1409276571	-0.0871432509	0.0010336967	-0.0086988439	-0.0406923295	0.1187157236	-0.1384381034	-0.116821143	-0.0052771185	-0.1566147734	-0.0199622673	0.0689293929	0.0076309103	0.0259030706	-0.0077675985	0.096760353	0.0839829874	-0.040650383	0.0484986925	0.0614206186	-0.1210661132	-0.0360537395	-0.0844377207	-0.0055080643	0.0146365286	0.110164706	0.0036092967	-0.071581327	-0.0809384431	-0.0781792252	-0.1748860499	-0.0460560468	-0.0205848315	0.158244934	0.0639580699	0.0352931695	0.1539287258	0.0156038708	-0.0539470235	-0.1232369832	-0.0919054276	0.1342240201	0.0073609422	0.0660680352	0.0496532446	0.1483424512	0.0508132752	-0.0763872976	0.0203078939	-0.0034809836	-0.0131109243	-0.1056326004	0.0847859973	-0.103440663	-0.1011265679	0.1112723829	-0.0375334573	0.087726804	0.0222987848	0.0381169267	0.039042902	0.0528524623	-0.073083069	0.0079206628	-0.0312828568	0.1046175625	0.0066651206	-0.0030732339	0.0502076703	-0.0783267204	-0.0530513363	0.0435466888	1.2626e-06	-0.2004780282	-0.0392150361	-0.0345302564	-0.0948181434	0.0912392418	-0.0542651723885398	-0.0108171499303181	0.0029447089343579	0.0001170107326149	0.2551484383232889	0.0738276574149949	0.0054505229993858	0.0651007255788131	0.2613974187714234	-0.0393370147308899	0.0015474007279382	0.0683286105403629	0.0022818524818918	-0.0007231692808524	5.229738087685773e-07	5.206850749115767e-06	0.0006457643133648	-0.0003011082301771	9.066616628038549e-08	4.170115484155116e-07	-0.0010847380579999	1.1875182686000609e-06	1.1766566544733944e-06	1.4101996382588865e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
