global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60
816.8221184355696	-17.11614967263438	667198.3731655716	292.962579616022	1041.5092961955872	14.048708434498622	1084741.6140618275	197.36620867755272	748.9442003038195	-7.6787202860831485	560917.4151687276	58.96274523190487	817.043154645914	735.8855307955355	1.967423	86.31302599999998	2.751334568915469	1.5248676594893371	-0.0688795761	-0.1986165371	0.029280376	-0.0131237102	0.0350990165	-0.018799679	-0.0757767526	-0.0823403719	0.0084841603	-0.0515033836	0.0237204228	0.1664098653	0.1359811195	-0.1018419148	-0.0793212147	-0.0498568453	-0.0087029429	-0.0458145629	0.0880873875	-0.088583382	-0.0822749612	-0.2347355211	0.0770181144	0.2339119653	-0.1611389341	-0.227219659	0.0591564921	0.0713279894	-0.1000888031	-0.0394061117	-0.0077193433	0.0415765064	0.0386160317	-0.0434688451	-0.1120555193	0.1057966864	-0.0105266243	-0.0623334977	-0.185016521	-0.1218461786	0.1144369412	0.1410470446	-0.0252308392	0.0271448286	0.1112799619	0.2033225766	0.0019436922	0.0772539035	0.0683793509	-0.2381885945	-0.064451871	-0.2368996721	-0.4976249532	-0.2315247397	0.1725528892	-0.1387263057	0.019981868	0.0762242615	0.0743292911	0.1152755576	0.0379347477	-0.1397983334	0.0664394454	0.0353966509	0.0016898595	-0.1290552057	-0.0050684204	0.1289225186	-0.1355918646685552	-0.0999007301333848	0.0183851537642957	0.0099801558811833	-0.3382528880319597	-0.8221402583753417	0.1144150162619614	0.6759146044414736	0.6951950591973954	0.2108140977096724	0.4832961703324701	0.0444425837931433	-0.0233392258141273	-0.0205264906011767	0.0004213368164001	0.0005447194616028	0.001888707010984	0.0060757532829006	3.567214173340116e-06	3.691477795467742e-05	-0.0053937314547245	-0.005767345769864	2.909233900568447e-05	3.326227722916817e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
801.6216979881758	-15.200420447393752	642597.3466854461	231.0527817775461	1013.4762221403442	-28.03307405524299	1027134.0528438644	785.8532409867378	743.6008390464268	-5.343361257392644	552942.2078305499	28.551509527004697	809.7992681007502	706.3989709936606	1.635406	71.747055	1.4752021244710989	0.8001419251813409	0.0496426378	-0.3231163939	-0.0454972467	0.0313625551	0.0910422207	0.0082344908	-0.2067540136	0.1864992755	0.1152784292	-0.2328156224	-0.2490709597	0.0037303333	-0.116807722	-0.2008405529	-0.2347022156	-0.1597839447	-0.272864652	-0.0032455528	-0.0794797172	-0.3428126799	-0.0500368312	-0.2567997356	0.3041631488	0.0743552268	-0.0716522821	0.0257843801	-0.0371002032	0.1059442088	-0.3466615553	-0.0412786827	0.015871729	-0.0572152571	0.1526238358	-0.345056803	-0.13880043	0.3584452012	-0.1843162354	-0.168226718	-0.243757307	0.0311367199	0.1441971264	0.2334028975	-0.1636196888	-0.0315462853	0.1900275828	0.2030686484	-0.0534089904	-0.0816182114	-0.0072650701	-0.0988618263	-0.0101503565	-0.2700315248	0.1568680564	0.1351270713	0.1841139319	0.0884490784	0.1532678884	0.18534626	-0.2260546846	-0.175163989	0.0271152589	-0.2094792814	-0.0511672337	0.2213915707	-0.0016898595	-0.1290552057	0.0050684204	0.1289225186	-0.0907142545636929	0.0448776101048622	0.0082290759810464	0.002013999888724	0.3343185923407503	0.67257148037271	0.1117689211847007	0.4523523962107386	0.4904613176500589	-0.2047337415473365	0.2405523041110319	0.0419159049279715	-0.0337684362840337	-0.0104292104699064	0.0001087684310256	0.0011403072890688	0.0019487649163651	6.005790538110003e-05	3.797684699255476e-06	3.606951998765164e-09	-0.0059648489283608	-0.0005711174736362	3.557942273816698e-05	3.261751686927096e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
825.3861937507545	23.76449576257869	681262.368834358	564.7512588496205	1053.082631895666	39.606409755321806	1108983.029600303	1568.6676937064503	754.1581264032382	10.557287356811344	568754.4796200425	111.45631633428864	825.9016750604005	758.9659853352728	2.086041	91.516914	1.964257736182649	1.283202156994374	-0.0120629354	0.0804785212	-0.1555043794	-0.0139272056	-0.0952846224	-0.0949444044	0.0093877879	0.2989301218	0.1291423213	-0.0830346342	-0.0732445264	0.1242673664	0.1228405641	0.0037313962	-0.0686307428	-0.0126013204	0.0256221566	-0.135771254	-0.0580162096	-0.0330562487	-0.0347663474	0.0831045955	-0.015537217	0.0898693364	0.0270261901	0.0961275095	-0.0396455798	-0.0356831615	-0.0931234096	0.0364988985	-0.0285418677	0.0095037186	0.2414600357	0.0825994327	0.0321660982	-0.0035091937	-0.1075677277	-0.0509301979	0.1206521005	-0.0421095088	-0.0521116675	-0.0215630966	-0.0437801664	-0.1093519505	0.0007602991	-0.0577966989	0.0072979723	-0.028607948	0.1252051548	-0.0118206068	-0.0500992843	0.0939173359	0.0368099915	0.0262601334	-0.2244110829	0.2073925713	-0.0395870873	0.099425991	-0.0922043757	-0.270987733	-0.0212345823	-0.0733165764	0.0130920027	0.3053558673	-0.0050684204	-0.1287014744	0.0151740128	0.1275100165	-0.0338586016072639	0.056855652956429	0.0011464049027994	0.0032325652731018	0.4342957815296842	0.0999771891889338	0.1886128258544791	0.0099954383581198	0.2301299353940677	-0.2603313822559912	0.0529597871644777	0.067772428587315	-0.0109882169518409	0.0227802193321928	0.0005189383928228	0.0001207409117807	-0.0015319931102892	-0.0034807580266543	2.347002889973577e-06	1.2115676440118336e-05	-0.001283956051582	0.0046808928767788	1.6485431423940393e-06	2.1910758123878503e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
825.2668904307526	-0.1193033200019044	681065.4404412438	0.0142332821634768	1034.6848126799323	-18.39781921573376	1070572.6615905066	338.47975189482247	752.4901616778824	-1.6679647253557732	566241.4434220055	2.78210632503116	821.4531861378148	767.0548151500805	1.364209	59.849331	1.1372565662789174	0.6336553874302767	0.0211421879	0.1177083541	-0.026526725	-0.1157877733	-0.0444865869	-0.0533133014	0.0355743158	0.1630274355	-0.1268273928	0.02423858	0.0851518462	-0.1524359852	-0.1700652907	-0.0110385421	-0.1024921271	0.1661889112	-0.1628140733	-0.0951663473	-0.132107769	0.0458358608	0.0100768979	0.0161093704	0.0641305869	0.0118400937	-0.0682806637	0.0901754193	-0.0485225754	-0.0405897683	-0.0913405227	0.1926045517	-0.0299958634	-0.1654804978	0.0492256229	0.0207323655	0.1324529289	0.0357287391	0.0543738332	-0.1419970422	-0.0462798895	0.1280132891	-0.0857572062	-0.0741952398	-0.1161794691	-0.1586828681	-0.009101691	-0.0081110206	0.0367895089	-0.0720314576	0.0347921337	-0.0775045382	-0.0592985468	-0.0391347634	0.0660609337	0.046788535	0.0248392637	0.1152721975	-0.1424736535	-0.1291143833	-0.0773910291	0.0448312434	-0.1607424503	-0.0305406158	-0.1620318009	-0.1931031571	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	-0.0355238103599191	-0.0016652087526551	0.0012619411024874	2.7729201899194755e-06	-0.0844247697520756	-0.5187205512817598	0.0071275417476909	0.2690710103220528	0.1050467447253851	-0.1250831906686826	0.0110348185774002	0.015645804587858	-0.0036196606113671	0.0073685563404738	5.429562254273664e-05	1.3101942941482448e-05	-0.0028168303717011	-0.0012848372614118	7.934533342937755e-06	1.6508067883124304e-06	-0.0001015973419513	0.0011823587096306	1.032201989156938e-08	1.3979721182395734e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
802.5380623532965	-22.728828077456114	644067.3415257836	516.5996257745575	1008.105028904906	-26.57978377502627	1016275.7493033614	706.4849055271499	746.2492552506714	-6.24090642721103	556887.9509621817	38.94891303320394	808.887127624885	685.5287015100428	2.27235	99.690491	4.828302370886824	2.496788354183729	-0.0239513701	-0.280026036	0.0971909004	-0.1318907748	-0.1304329568	0.1284148344	-0.1567779558	-0.1011994743	-0.2148905846	-0.0262201761	0.0911653272	0.3733316686	-0.1301750743	-0.2289934117	-0.0542697252	-0.2503494667	0.1024838913	-0.0742168382	-0.1542051143	0.0758405357	0.2109164342	-0.0802776083	-0.283504768	0.0092916658	0.4337002488	-0.0239553578	0.305389819	0.2026349961	-0.1837520679	-0.167540985	0.103668505	0.0518479282	-0.0239025047	0.0321851049	0.2584402855	0.0478918325	0.1020800802	0.412044838	0.0769660254	-0.1769710728	0.2079633158	0.1758777239	-0.2405880952	-0.0644613158	0.0216150871	0.1513097127	-0.1285436923	0.0909001334	0.11350899	-0.0483796281	0.0126016068	0.2388872216	0.3359291807	-0.192054067	-0.2348580152	-0.3060782745	-0.1846759523	0.1689326068	0.1952757587	0.116692507	-0.1286474712	-0.0182883559	0.3561929279	-0.1587957766	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	-0.3418407730961093	-0.3063169627361902	0.1168551141509456	0.0938300816599245	0.2098838538723839	0.2943086236244595	0.0440512321163241	0.0866175659397237	1.066710319822164	0.9616635750967788	1.1378709064151031	0.924796831667918	-0.0415073535464773	-0.0378876929351102	0.0014354772759451	0.0017228603984322	0.0084189415620092	0.0112357719337103	7.087857702452592e-05	0.0001262425709463	-0.0162983966617187	-0.0161967993197674	0.0002656377337427	0.0002623363082048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
815.079742548294	12.541680194997523	664354.9867125932	157.29374211359317	1037.4366464877348	29.33161758282881	1076274.7954757174	860.3437900253124	751.8753015631085	5.626046312437097	565316.4691006152	31.652397109687055	819.4077189874212	698.5348630173141	1.996519	87.589478	2.469388625529757	1.248517949013026	-0.0674445232	-0.2452070682	-0.0768877413	0.0784075998	-0.0386557739	0.0055451775	-0.1122403057	-0.1483531293	0.1239373994	-0.1873180329	0.2353125425	0.1220533306	0.0669241234	-0.095194757	0.0292709451	-0.262032445	-0.0819964266	0.0096144146	-0.001890743	0.0086792796	-0.0889945034	0.0992239956	-0.0305364393	-0.1100194527	0.0199900395	-0.2126428041	-0.3199021962	0.0976998066	-0.0700898693	-0.2685820122	0.0608208321	-0.0498196098	0.1821422047	0.0156343785	-0.0457801485	-0.0668361763	0.0515549457	-0.0278501306	0.0990600929	0.1983884034	0.2074287771	0.1289435831	-0.0132040797	-0.0318636841	-0.1536804996	-0.0346713939	-0.0767345272	0.0562807819	-0.0267981497	-0.2029771786	-0.026504247	0.3739716248	-0.3558739297	0.0923850411	-0.1895199326	0.1065987111	0.162357169	0.1542416537	0.0280858631	0.1611456149	0.1356619862	0.2395470067	-0.0545500271	0.1116341278	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	-0.1274134055373537	0.2144273675587555	0.0162341759106261	0.0459790959581776	0.6733276616867272	0.4634438078143433	0.4533701399925157	0.2147801630014579	1.2403472255497476	0.1736369057275837	1.5384612399289566	0.0301497750306498	-0.0266248671163698	0.0148824864301074	0.0002214884023423	0.0007088835489643	-0.0010310724483557	-0.0094500140103649	1.063110393758218e-06	8.930276479609293e-05	-0.0082732862136096	0.0080251104481091	6.844726477230267e-05	6.440239770434985e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
832.995493619175	17.915751070881015	693881.4923898531	320.9741364337742	1040.6460546557691	3.209408168034315	1082944.211070618	10.300300789045378	759.4673426104235	7.592041047315092	576790.6444917384	57.63908726411725	823.9428068015189	773.8964512216722	1.960289	86.00005299999998	2.0556501811637573	0.9894633473492428	-0.0079895227	0.0087213525	-0.1728134835	0.2046245906	0.0676070081	0.0367647857	-0.0299555593	-0.1821162566	-0.0405577871	0.0631845196	-0.0266011437	-0.157273649	0.0311499383	0.072279433	0.1628856318	-0.0656990247	-0.0126749394	0.1905026453	0.0374804862	-0.0357537103	-0.0061141973	-0.0169158724	0.0248565112	0.0160725881	-0.1627424859	0.1118242316	0.0248186425	-0.0153619178	0.1371733082	-0.1244219558	0.0084659022	-0.0417869561	-0.1732581579	-0.0767677747	-0.0715421206	-0.0310099084	-0.0733471706	-0.1135728465	-0.085665169	0.0567195529	0.0378446069	0.0112635238	0.2607542063	0.0450135856	0.0227998479	-0.0808139731	-0.0866574398	-0.0820110491	0.0149819629	-0.0503675862	0.1130561312	-0.1818840549	0.0739645229	0.2297832586	-0.0799406324	0.0677660032	-0.0196540668	0.0608291335	-0.0751675255	0.0278648244	-0.1083190488	0.1291717532	0.1345055034	-0.1888754377	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	-0.0154659365773568	0.1119474689599969	0.0002391951942148	0.0125322358065494	0.3910774690486533	-0.2822501926380739	0.1529415867975004	0.0796651712442298	0.8458076496634561	-0.3945395758862915	0.7153905802292198	0.1556614769405347	-0.0122130606250279	0.0144118064913418	0.0002077001663438	0.0001491588498306	-0.00425021716198	-0.0032191447136243	1.806434592398933e-05	1.036289268725528e-05	-0.0005659785449879	0.0077073076686217	3.203317133866204e-07	5.940259149879486e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
845.5655651815088	12.570071562333736	714981.1250207244	158.00669908219132	1053.1762169887531	12.530162332983991	1109180.1440307412	157.00496809093082	762.0088179638824	2.54147535345885	580657.4386547132	6.459096972238786	829.3945040501586	815.5577408043114	1.489354	65.339592	0.9222229593474957	0.4932420138883104	0.004726578	0.0656270025	0.14179143	0.1764765558	0.0377933215	0.0001363231	0.1248386026	-0.0699202566	0.0624849714	-0.0542748117	0.0124637452	-0.0926940169	0.0026812746	0.1289259299	0.1043915506	-0.0368845349	0.0168436657	0.024609515	0.0370540829	0.1040649751	0.0236860121	-0.1351440599	-0.0587209789	-0.0134946715	0.0415213154	0.0574917057	-0.0576263098	-0.0861750003	0.1318073207	-0.0620915638	0.0863411106	0.0478169469	-0.062806393	0.0161051689	0.0312144125	0.0365409579	-0.1148299927	-0.0336356855	0.0693861713	0.0002723718	-0.0178209689	0.054018178	0.1445426735	0.0013562712	0.0250942533	0.0965047249	0.1024202575	-0.095340837	-0.0862101872	0.0501917929	0.0042812978	-0.0139197015	-0.0619790522	-0.0648653018	-0.1106421515	-0.0047894	0.0123220025	0.0179584163	-0.0231265478	-0.0139085738	-0.0031818357	-0.0722184263	-0.0291702559	0.0072725757	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	-0.0410424070276747	-0.0255764704503178	0.0016844791746253	0.0006541558406959	0.1470470132138928	-0.2440304558347605	0.0216228240951267	0.059550863374921	0.4591389478666841	-0.386668701796772	0.2108085734481256	0.149512684949201	-0.0149554298041044	-0.0027423691790765	7.520588714348716e-06	0.0002236648806254	-0.0022858183404557	0.0019643988215243	5.22496548556365e-06	3.85886273000606e-06	-0.0011781571697	-0.000612178624712	1.3880543165155144e-06	3.747626685543981e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.7252547889626	-4.840310392546144	706818.9540399661	23.4286046961902	1043.6993586922274	-9.476858296525734	1089308.3513345667	89.81084317242863	762.0320959358572	0.023277971974835	580692.9152363956	0.0005418639792612	826.5288803053922	797.5573980194813	0.974788	42.765011	0.2324788409159539	0.1421151363359832	0.0368277945	0.0551998819	0.0524053161	0.1921551114	0.027399866	-0.0467307385	-0.0273764402	-0.0917722806	-0.0652707163	0.0873377336	0.1272954298	-0.0565311782	0.036087715	0.1250724827	0.1029473083	-0.0644063642	-0.0252074914	0.0707460889	0.0977327403	0.0524014832	-0.0328359192	-0.1170227222	0.0647515907	-0.0141521871	5.89546e-05	0.0727596829	0.1136605659	-0.0757623556	0.1185125568	-0.1114821701	-0.0293967986	-0.0091296077	-0.1042710526	0.1048906924	-0.0197501725	0.0589128706	-0.0379800833	0.0129911022	-0.1759807308	0.0506152992	-0.027023047	0.0304248557	0.2099547994	0.0240544182	0.0321935247	0.0685275637	0.0416604268	-0.0651314726	-0.0568436041	0.0778310101	0.040084227	-0.0739043875	0.0346207606	-0.0007039835	-0.0937957351	0.0187148119	0.0110925452	0.0267224286	0.0729132222	-0.0911029748	0.044552184	0.0813387556	-0.0436819421	-0.1525095767	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	-0.060523262981377	-0.0194808559537023	0.0036630653619129	0.0003795037486888	0.2116020282516757	0.0645550150377829	0.0447754183602229	0.0041673499665283	0.4743417055351528	0.0152027576684687	0.2250000536099976	0.0002311238407261	-0.0126616498036869	0.0022937800004175	5.261426690315306e-06	0.0001603173757512	-0.0025060951870499	-0.0002202768465942	6.280513086554674e-06	4.852188914548484e-08	-0.0010274097715917	0.0001507473981082	1.0555708387621092e-06	2.272477803642227e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842.7418522782139	2.0165974892512395	710213.8295813148	4.066665433654403	1053.3314311176266	9.6320724253992	1109507.103780307	92.77681920813563	761.6910192503489	-0.3410766855083693	580173.2088066353	0.116333305397375	828.0951188580341	824.063224010983	1.208926	53.036915	0.5001745139902438	0.2953428162034676	-0.0864849528	0.1059030264	0.2087256225	0.0942157183	-0.0875021883	-0.0366972743	0.0507243221	-0.0763497378	0.1058706459	-0.0643761524	0.0185770942	-0.0469051054	0.0006743535	0.1053401876	0.1425322995	-0.1069198349	0.015490371	-0.0510746474	0.163836231	0.0540971417	-0.0800941331	-0.0003996122	0.0664291081	-0.1039862441	0.2328407954	0.0038604951	-0.0416986185	-0.0621714882	0.1646405931	-0.1402269712	0.0289574673	0.0056546713	0.0548295966	0.1598180356	-0.0765065214	0.0300593711	0.0156722987	0.0173314219	-0.014004797	-0.041081797	0.0351885664	-0.00408428	0.1714680526	-0.0262855955	-0.0449070986	0.1520553492	0.0499329848	0.1275792978	-0.0497393679	0.2794487342	0.006827594	0.2051929779	-0.0543802889	-0.187958567	-0.0349724378	-0.0292559767	-0.0180566071	-0.2408632657	0.108331552	-0.2107718825	0.0153392781	-0.26578579	-0.0922729851	0.1184955205	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	-0.0572609615626618	0.0032623014187152	0.0032788177190806	1.064261054655123e-05	0.3301335347177456	0.1185315064660698	0.1089881507452329	0.0140497180251159	0.5101426975709416	0.0358009920357887	0.2602455718849571	0.0012817110307466	-0.013413385461225	-0.0007517356575381	5.651064988142399e-07	0.0001799189095314	0.0027988556966236	0.0053049508836735	7.833593210522377e-06	2.8142503878188247e-05	-0.0018223175117735	-0.0007949077401818	3.3208411137163603e-06	6.318783154009361e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
839.2524677905487	-3.48938448766512	704344.704692526	12.175804102757972	1032.1034025606396	-21.228028556987056	1065237.4335772495	450.6291964162579	760.5681153928256	-1.1229038575232837	578463.8581521944	1.2609130732406706	825.7265677822475	818.9829218642776	1.242705	54.518837	0.6346072820702464	0.3681786826015377	-0.0796128671	0.2051214175	0.0032063034	0.0704318153	-0.0412530572	0.0109194548	-0.0227954535	-0.1496432202	-0.1223030407	0.0442845218	0.1540413693	-0.1658035052	-0.1550387058	0.0807610794	0.155342712	-0.0123430634	-0.1204037629	-0.0166690333	0.1872461709	-0.0946609674	-0.054388854	0.139246766	-0.0293042484	0.0568318347	0.1799554883	-0.0930072924	0.1565337689	-0.0467270981	0.1598760336	-0.0626831567	0.0379253684	-0.1409927649	-0.0731645479	0.0245229474	-0.1954483606	0.0269268391	0.1240829819	0.2285885184	-0.1260625766	-0.0981399019	-0.0130296414	-0.1021713328	0.2064158258	0.0071310424	-0.1029532574	0.1612829525	-0.0604682331	0.1462766979	0.0747128879	0.1678637803	0.029744623	0.0300125273	-0.0184754144	-0.0549134884	0.2307099589	0.0067384366	-0.0455969428	0.0682450616	-0.0694900798	-0.1055460446	0.1009345918	0.1844667859	0.0440570271	-0.0509687802	-0.0317782535	-0.1134548014	0.0876327994	0.0703125971	-0.0694004837106945	-0.0121395221480327	0.0048164271392783	0.0001473679979825	0.3010119836700937	-0.0291215510476519	0.0906082143130047	0.0008480647354209	0.4860157341927049	-0.0241269633782366	0.2362112938828739	0.0005821103618547	-0.0072541706323267	0.0061592148288983	3.793592730852073e-05	5.262299156291115e-05	0.000247913516749	-0.0025509421798745	6.14611117868567e-08	6.507306005063374e-06	0.0008519103893801	0.0026742279011536	7.257513115337536e-07	7.151494867308389e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
