global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
865513.867646627	-251.71801935113035	63361.96126605603	749114255088.6229	1130174.5672838655	-3002.767139317235	1277294552535.2727	9016610.49296341	865522.138088797	856.0950628580758	732898.7566499729	749128571521.8026	882515.9661739864	876041.1540474499	1.361721	26.567202	0.125559426466481	0.0647320593970392	0.0158963411	-0.0253288166	0.1643019319	-0.0376001901	-0.0166566968	-0.0939788353	0.1852878297	-0.0280503713	-0.0554522647	0.0831675404	0.1317610901	0.015886322	0.0437804323	0.0318997584	0.092854779	0.0326850668	-0.0073851875	0.0200142595	0.0542742795	-0.0489497066	0.0581876481	-0.1129186298	0.0739372132	-0.0071756705	-0.068210278	-0.0635351008	0.0392927551	0.0895905751	-0.1350402932	-0.0725116316	-0.0416414095	-0.0092932263	-0.0428532271	0.0199721631	-0.0942245168	-0.018895387	-0.1749452595	0.0033988344	-0.0061501216	0.0289100969	0.0135675655	0.0543134291	0.1556787513	0.0028175456	-0.0119080185	0.0772749992	-0.0410256627	0.0185956475	-0.0453009409	0.0257577319	0.0997211573	-0.0854673651	0.0403487459	0.0513241131	-0.1429530261	0.160220056	-0.0328139906	0.0363898885	0.0087618677	-0.0316334156	0.0431995261	-0.0663261267	-0.0478685421	-0.1335843379	0.0702694132	-0.0516740844	-0.118335463	-0.0857353975	0.0144003974	0.1018602948	-0.012641343	-0.0204621395	-0.0200571301	0.0253633504	0.0290736447	-0.1607356197	0.0332387319	-0.0134014808	-0.1230695573	0.000158979	0.0615660424	-0.0360867569	-0.0500851771	-0.0323761214	-0.0041698251	0.0249590216	0.0270061117	-0.1197776418	-0.0126279387	-0.0071182852	0.0632657941	-0.0711212882	0.1467606731	-0.0063015955	0.0012091775	-0.1154447293	-0.003627002	-0.0454081035770173	0.0071433918962212	0.0020618958704611	5.10280477830001e-05	0.0874579145737755	-0.0482393606715305	0.0076488868215938	0.002327035917998	0.0649181145373631	-0.0220443536847342	0.0004859535293776	0.0042143615950861	-0.000173214821133	0.0006076997114143	3.0003374260137186e-08	3.6929893925302353e-07	0.0014010955276513	0.0003541591824146	1.963068677604475e-06	1.2542872648857796e-07	-0.0011208791471105	-7.875104509999682e-07	1.256370062427162e-06	6.201727104341734e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865555.7275590509	41.85991242388263	1752.2522681351236	749186717510.278	1127719.6185125276	-2454.9487713379785	1271751537978.0408	6026773.46989385	861726.4333227244	-3795.7047660725657	14407374.67118599	742572445887.1038	878896.8227445486	873039.0925176712	1.239126	24.175367	0.0628618318587312	0.0309242285055464	0.0322761264	-0.0829365933	0.0961715502	-0.0297480115	0.0300256866	-0.0007818376	0.0851465824	0.0219645907	0.049668522	0.0927033749	-0.0006299902	0.0852105293	0.0356657251	-0.0516176185	-0.0386879259	0.0048140878	-0.0080093003	-0.0457104787	0.0492519335	0.0736576203	0.0393800239	-0.0315988406	0.0987106367	-0.0126459721	-0.0140614764	0.0568124965	0.0114122445	0.0212685284	-0.02618155	0.088118536	-0.098278022	0.0710325169	-0.0654573622	0.0721410546	-0.0552698459	-0.0932376848	-0.0488372679	-0.0767500444	-0.0132022504	-0.1254850526	0.1816135671	0.0847897205	0.0324174735	-0.0979105903	-0.0430379891	-0.0620620428	-0.0178991705	-0.0753765313	-0.0045631756	0.0511797226	0.0056477279	0.0467011559	-0.0295973638	0.0445518954	-0.0105787752	0.0886466979	0.0499183152	-0.0656063674	-0.0226257871	-0.0139552168	-0.0026518913	-0.0043039357	0.0175745067	0.0487746729	-0.0907221636	-0.1512537277	0.0126623748	0.0390138986	0.0991500815	0.0149893819	-0.0121590439	0.0199445322	-0.0015467612	-0.0679264877	0.0838636	-0.1143276522	-0.0106761753	0.0866570713	0.0157212357	0.0162978204	0.0432424678	0.0182295065	0.0994487235	-0.0589467878	0.1374863557	0.0899383973	-0.0054886185	-0.0191656753	-0.0833555553	0.0935571765	0.0378710445	0.0332622276	-0.0501475868	-0.0193737145	-0.0012091775	-0.1154447293	0.003627002	-0.0526148987355696	-0.0072067951585522	0.0027683275689542	5.1937896457332846e-05	0.0941377921881354	0.0066798776143598	0.0088619239180565	4.462076494282647e-05	0.0464725045681291	-0.018445609969234	0.0003402405271371	0.0021596936808347	-0.0006892681236356	-0.0005160533025025	4.750905462601408e-07	2.663110110238399e-07	0.0013073868841524	-9.370864349890009e-05	1.709260464853721e-06	8.781309866403947e-09	-0.0011200501107803	8.29036330200067e-07	1.2545122506589622e-06	6.873012367915944e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864339.4063390152	-1216.3212200356647	1479437.310309048	747082609350.4813	1130379.0384430066	2659.419930479024	1277756770551.3362	7072514.366629055	861565.6971077339	-160.73621499049477	25836.13080947056	742295450432.7355	879329.9064074017	865940.4217101259	0.973256	18.988255	0.1249247379439808	0.0776144709716195	0.0147120522	-0.0968264769	0.036620815	-0.0469652182	0.0489476653	0.023978471	0.0280843608	0.10229906	-0.0066258916	0.1021693844	-0.0425286248	0.084168683	0.0321853895	-0.0191459124	-0.1599628805	0.0248245098	0.0142961915	-0.1461751784	0.0933510401	-0.0187683273	0.0548008155	0.1393500001	0.0284178203	-0.0817093808	-0.0610288219	-0.0866825079	0.018433454	-0.0604436824	0.0640496746	0.087095544	0.0074408367	0.0400166653	0.0259204255	-0.0958427262	0.0865613636	-0.0616001843	-0.092271303	0.0617396138	0.0711692704	0.0674645191	-0.0939258372	0.0935299643	-0.0092954223	-0.104165676	-0.0326161612	-0.069575449	0.0771509244	-0.1420554336	-0.0152772902	0.0668036682	-0.0650025437	0.0927100856	0.0765997087	0.0801363844	0.126126665	0.0468428186	-0.0102009547	-0.0208947779	-0.0287803533	0.1673129606	-0.0468150413	-0.0361495692	0.0587157999	0.0670329948	0.0442351227	-0.0613238066	-0.0230689616	0.0080295989	0.0198546982	-0.1036168862	-0.049741498	0.0099583203	-0.0444368563	-0.0984382248	0.0930816968	0.0539789251	-0.0854609249	0.1096492181	-0.0765210556	0.0614991748	0.0028446778	-0.0139897535	0.1145217871	-0.0162355791	0.1371596209	0.0865285326	-0.0204251282	0.009289728	-0.0152714248	-0.0549135279	-0.0515198657	-0.0650106326	-0.0029949779	0.0064530449	-0.003627002	-0.1152422001	0.010866692	-0.0384707779004571	0.0141441208351124	0.0014800007522662	0.0002000561541982	0.0990832339988543	0.0049454418107189	0.0098174872596717	2.445739470320667e-05	0.1114056970172185	0.0649331924490894	0.0042163194816304	0.0124112293278922	-0.0011239820730001	-0.0004347139493645	1.2633357004256022e-06	1.8897621777208118e-07	0.0009241305928542	-0.0003832562912982	8.540173526490551e-07	1.4688538481965073e-07	-0.0011199806944618	6.941631849996696e-08	1.2543567559671356e-06	4.818625274088854e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863236.8967104164	-1102.509628598811	1215527.4811530884	745177939842.2301	1125774.3213363849	-4604.717106621712	1267367822580.398	21203419.63201464	864323.4683123806	2757.771204646677	7605302.017178383	747055057875.5428	882106.5044677134	870316.3553403384	1.178026	22.983311	0.2412352051712635	0.1261327155638861	-0.012035369	-0.109274919	-0.0455125613	-0.0519229405	0.0858402934	0.0521817239	0.0158189026	-0.0265642612	-0.0900969424	0.053038474	-0.0157945522	-0.0382353523	0.1202044869	0.1392481565	-0.1036703425	0.0003985867	-0.0455861052	-0.1122910792	-0.0461557421	-0.0123760134	-0.0502957938	0.0136503588	0.0065939754	-0.0032390357	0.1483728738	0.0307767428	-0.1573383843	-0.004606147	0.1171231289	-0.0153359422	-0.0313324361	0.009682299	0.0435481826	-0.0310453218	-0.0104354404	-0.008139135	-0.0960005479	-0.0139219405	0.0501377645	-0.0028517704	-0.0429985616	0.059925549	-0.0300918364	0.0271307781	-0.0653089807	0.0824807733	0.1479174337	-0.0507701038	0.0323285395	0.1001009326	-0.1244263513	-0.0119987628	0.0027385284	-0.0823786559	0.0646119506	-0.0894216961	0.0221417349	-0.0727917025	-0.0059201664	0.0639803777	0.0940450556	0.0958914438	-0.1451807469	0.0286523836	-0.0307223983	-0.0022190203	0.0865451696	0.0357110048	0.087106073	-0.0105995106	0.0019201932	-0.1160577647	-0.0787154541	-0.0636514269	0.0674006755	0.0943018195	0.0209607802	0.0185930423	-0.001571031	-0.0803675484	0.0018427646	-0.1326589067	0.018961856	0.1077800295	-0.0171241996	-0.0420880637	-0.0177777902	-0.0341898726	0.0456145843	0.1280791905	0.0565719715	-0.0694749567	0.0611347197	0.0458902621	-0.0060432357	-0.1148374968	0.0180634961	-0.0524221708841565	-0.0139513929836994	0.0027480840002077	0.0001946413661856	0.007781618188531	-0.0913016158103233	6.055358163207649e-05	0.0083359850495758	0.0569073983206891	-0.0544982986965294	0.0029700645608161	0.0032384519836295	-9.193985795671444e-06	0.0011147880872044	8.452937481100827e-11	1.2427524793729089e-06	0.0014380065607144	0.0005138759678602	2.0678628686576573e-06	2.640685103442573e-07	-0.0011209945930114	-1.0138985495999724e-06	1.256628877560794e-06	1.0279902688809277e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862101.4404755867	-1135.4562348297331	1289260.861213714	743218893670.0815	1126595.6687700043	821.347433619434	1269217800891.3333	674611.6067132306	862455.3647358371	-1868.103576543508	3489810.9726946466	743829256161.6259	880043.6046405914	855051.6413859578	1.301884	25.399788	0.1906249474314252	0.1079202061646792	-0.0407437549	-0.0188811945	-0.0958823452	-0.064535065	0.05098675	0.0345189861	-0.0551541837	0.0736451243	-0.1481095244	0.0279310151	-0.0845003209	0.0144131741	-0.0141040396	0.0733467498	0.014395453	0.0351861285	0.0050569246	0.0236725647	-0.1492494807	-0.0185351673	0.0709462982	0.0817387805	0.0278763952	-0.0369107289	0.0948464008	-0.1285538771	0.0503329721	0.1233401137	-0.007533346	-0.1706276511	-0.0447898134	-0.1188861511	-0.1077888939	0.0927813368	0.023510477	-0.0752671972	0.0551772773	0.0835352417	0.140867559	-0.0781346559	0.0592207014	0.0254744106	-0.0822517954	-0.0407794563	0.0239451377	0.0162706528	0.0632272029	0.0313915719	-0.032317178	-0.0282040411	-0.0304954667	0.0760171124	-0.0574844361	-0.1453302504	0.0154652487	0.103086621	-0.0114209467	0.1292051623	0.0683463136	0.0535659239	0.0160992069	-0.0397737053	-0.1087988121	-0.0350230959	0.106598036	0.066042985	-0.1448962502	-0.1238185493	0.0544041252	-0.0239479679	-0.0712549868	0.009613532	0.0040733406	-0.0617877521	-0.0086264312	0.0477333943	0.0125598547	0.0027496289	0.0505784917	-0.0231592628	-0.1769314974	-0.0791152573	-0.1082640652	-0.0395292895	0.1482644527	-0.0281047513	0.0685038787	0.0207565658	0.0336058185	0.0637659339	0.1297549087	-0.0195429861	-0.0506655222	0.0080437471	-0.0084568186	-0.1142313295	0.0251890118	-0.0403266635106547	0.0120955073735018	0.0016262397899015	0.0001463012986224	0.094214180290777	0.086432562102246	0.008876311767863	0.0074705877915586	0.1116347362474101	0.054727337926721	0.0029950815165455	0.0124623143370288	-0.0002840007301892	-0.0002748067443935	8.065641474799878e-08	7.551874676417013e-08	0.0013436071826262	-9.439937808819986e-05	1.8052802612047151e-06	8.911242583438907e-09	-0.000742809914914	0.0003781846780973	5.51766569694544e-07	1.4302365074763397e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862989.5120408677	888.0715652810177	788671.1050606768	744750897892.5349	1128007.1651810298	1411.496411025524	1272400164699.7432	1992322.1183379355	862727.0905872056	271.7258513685083	73834.93830194067	744298032833.0645	879705.6008733875	843102.2672779694	1.284445	25.059551	0.2846688623708647	0.1616768673112306	-0.0893523792	0.0778722406	-0.0578427211	-0.0966584916	-0.039708272	0.0203551551	-0.1084009225	0.1503140427	-0.0037129688	-0.0734902421	-0.0424636326	0.0696668186	-0.2510273142	0.1168476106	-0.0955844372	0.0284982528	-0.0585976156	-0.1228320623	0.0619971395	0.1517772467	-0.0840638914	0.007499621	0.0078990524	-0.1283366786	-0.0002152393	-0.0080320975	-0.0271103082	0.0258577084	-0.0434175781	-0.0992377344	0.1688247496	-0.0493608061	0.0960789509	0.0287176376	-0.0225779821	0.0705814701	0.0357267986	-0.0198564279	0.0796855414	0.0217080223	0.1361382429	-0.0894123832	-0.052904062	-0.1128996124	0.2232632984	-0.1348117481	0.1051687144	-0.0397547184	-0.0568514018	0.0974324809	0.0429820713	-0.1277043376	-0.0614431867	-0.0421745109	0.2123974748	0.0159175396	0.0580254417	0.0309069355	-0.0550846716	-0.0017234748	0.0147753539	0.0472599255	0.0970987835	-0.0476135691	0.0011554455	0.0252737738	-0.0677007359	-0.054146353	-0.0622424486	-0.0247852964	-0.1406078663	0.2113453033	0.0637225241	-0.0029054797	-0.0223233154	-0.0060945307	0.0399011909	0.0441272218	-0.0258528108	0.0521336266	-0.0564131551	-0.0563590007	0.0744253593	0.0391911541	0.2098464066	-0.0970301192	0.1296257352	0.0192397684	0.1412000996	-0.0779515921	0.1126733134	-0.0875520811	0.1501360398	0.1071393212	-0.010866692	-0.1134247617	0.032215118	-0.0213543689601607	0.018972294550494	0.0004560090736866	0.0003599479605107	0.2243971296940259	0.1301829494032489	0.0503540718149174	0.0169476003153288	0.1663189544233319	0.0546842181759217	0.0029903637175118	0.0276619946004703	-0.0018160574560639	-0.0015320567258747	3.298064683725284e-06	2.347197811297906e-06	0.0013391013559465	-4.505826679700089e-06	1.793192441497755e-06	2.0302474067497127e-11	-0.0006627844626444	8.002545226959998e-05	4.392832439228261e-07	6.404073010954024e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865961.669357675	2972.157316807308	8833719.115851218	749889612796.7312	1143893.7637321036	15886.59855107381	1308492942705.1978	252384013.52298048	866959.4240730427	4232.333485837095	17912646.735337973	751618642989.0619	884944.2840026106	850287.6613484172	1.490579	29.081232	0.2869189517489712	0.1488227654796038	-0.0634234828	0.0900584828	0.1149946123	0.0037075341	-0.1565560353	-0.0099268443	0.0060816876	0.0824629993	0.0260543273	-0.1037601151	0.0908017396	0.1122083028	0.0338420881	0.0994230174	-0.102040527	0.1497020909	-0.0838094765	-0.0535130068	-0.0877216334	-0.1173305986	-0.026663508	-0.0016816056	0.1633908547	-0.0055565657	0.014550844	-0.0089242879	0.0589107871	-0.0001428561	0.1258423103	-0.1276188448	0.0528382522	0.027636529	0.0741266269	-0.0556125442	0.0909703005	0.136433471	0.0090699304	-0.0868853293	0.0180770125	-0.0402320532	0.2042121273	-0.1277922741	0.0866964198	-0.086469332	0.016625171	0.0628423754	0.0788354426	-0.0773706713	0.1241183203	0.0193098852	-0.0904387757	0.0572397813	0.0999314303	-0.17209017	0.0183500692	0.1037688725	-0.0069431897	-0.0593365738	-0.0785471993	0.0471851291	-0.1382550385	0.0283288961	-0.0910725213	-0.0857036061	-0.0887238496	0.0270784681	-0.0301480827	-0.0450629359	-0.1266475401	-0.0812643419	-0.1258488152	-0.0268203658	-0.0941156694	0.1098421222	-0.0203742417	0.0390072328	0.0366218554	0.0863137351	-0.0603583473	0.0343253411	0.0942202436	0.034322106	0.016748441	0.1067993694	-0.0035542571	-0.1313147509	-0.1541178218	-0.0921740831	0.0187740479	0.0028690059	0.0278592038	0.0371205317	-0.0058049798	0.1512321527	-0.013271799	-0.1124192083	0.0391140859	-0.0542773123471533	-0.0329229433869926	0.0029460266356304	0.0010839202012631	0.0962162686386847	-0.1281808610553412	0.0092575703507515	0.0164303331408886	0.1328165585843095	-0.0335023958390224	0.0011224105269545	0.0176402382341793	-0.0007909839227408	0.0010250735333231	6.256555660344238e-07	1.0507757487195048e-06	0.0020117028980104	0.0006726015420639	4.0469485498634425e-06	4.523928343867365e-07	-0.0005142045086791	0.0001485799539653	2.6440627674591464e-07	2.207600272033067e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862411.9133937502	-3549.7559639248066	12600767.403419731	743754308363.4694	1137722.8955465308	-6170.868185572792	1294413387050.7822	38079614.16371444	866907.4388924252	-51.98518061754294	2702.459003838562	751528507607.0238	885085.6730766278	858850.2992487656	1.325907	25.868483	0.1416887471350706	0.0835703575171827	-0.0786146551	0.1140310035	0.0232915185	-0.0579931549	-0.1099932464	0.0968483858	-0.0208276206	0.0109636241	-0.044111747	-0.1496093427	0.0191508393	0.0276480929	0.1379506416	0.0716342306	-0.1215281522	-0.0627348161	-0.0983230013	-0.108397869	-0.0685120125	-0.0413975364	0.0030587588	-0.0939222498	-0.015479976	-0.0960085427	-0.0500904727	0.1026565696	0.0216072756	-0.1418164781	-0.0564787016	-0.0615881081	-0.0626583805	0.047840278	0.0094601107	0.120784604	0.0116433142	0.0122707289	-0.0801275231	-0.087347138	0.0828449514	-0.0588972404	-0.0775676925	-0.1605564075	-0.0100894843	-0.0082950958	-0.1068272579	0.0200495828	0.1303267813	-0.0636508855	0.0811636254	0.1357947944	-0.0621715561	-0.0976081734	0.0169858155	0.0192489	-0.0303698973	0.0669877037	0.0247873749	0.091607268	-0.0093852129	-0.0119239548	-0.0493719812	0.2314722122	0.0419176151	-0.1186817632	-0.0281440472	0.0017812843	0.0384941022	0.0803025356	0.0672577877	0.0373724505	-0.099515845	-0.1247080969	-0.0874586694	0.1079975859	-0.0125788781	-0.0294541147	0.1279233273	0.0738143976	0.0245528967	-0.0247075253	0.0057577567	-0.0256780399	0.0599835786	0.1224811268	0.0615095611	-0.1459906594	0.0008212855	0.1061316371	0.0103937791	-0.0438191214	0.0041444086	-0.0300739948	-0.0119251185	-0.0956718745	-0.0156710845	-0.1112164334	0.0458586883	-0.0576042540626247	-0.0033269417154713	0.0033182500861114	1.1068541178143764e-05	0.0211467786374157	-0.075069490001269	0.0004471862467398	0.0056354283290506	0.127464723054814	-0.0053518355294955	2.86421435347704e-05	0.0162472556234404	-9.120022270240458e-05	0.0006997837000383	8.317480620968192e-09	4.896972268394268e-07	0.0022850362514019	0.0002733333533914	5.221390670220847e-06	7.471112207624254e-08	-0.0006998970530259	-0.0001856925443467	4.898558848343394e-07	3.4481721025988266e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
859831.8405247682	-2580.0728689819807	6656776.009256909	739310793980.2104	1129703.9683025882	-8018.927243942628	1276231055998.6152	64303194.14364531	863581.3118037874	-3326.1270886377897	11063121.4097701	745772682096.7502	881198.7046798219	843278.9684582995	1.075053	20.974302	0.0667217220580091	0.0367321362301927	-0.1137422806	0.072270103	0.0647251495	-0.094065312	-0.1021342667	0.0950753541	-0.0122958171	0.0265190164	0.0436239441	-0.1001191196	0.0039015234	0.1554403239	0.1054370304	-0.0316901566	-0.0525575482	-0.0344638159	-0.0535492091	-0.0459143673	-0.1041502736	-0.1343543129	-0.0196806009	0.0282930462	0.0299581544	-0.1086633668	0.0482924602	-0.025594555	0.0076909699	0.0459631776	0.0284683543	0.0963871244	-0.0396255869	-0.1908197184	-0.0322965281	0.0395022032	0.0766418545	-0.0470984649	0.044172381	-0.0655808807	0.0345083185	0.0757172624	-0.028386779	-0.1213990587	0.0107666211	-0.1239887553	-0.1432035848	-0.015289171	0.0018438954	0.0109061026	0.0807143577	0.0372633403	-0.0788155631	0.0015238256	0.0860295767	-0.0628967466	0.0210176041	0.0386582523	0.0034697612	0.1085747394	0.0083798817	0.0623551812	-0.0446331105	0.0001412883	-0.084554825	0.0974311747	0.1103850685	-0.1118101254	0.0450786791	0.0115776477	-0.0577856938	-0.0184944678	-0.0959529976	-0.1075045601	-0.0361742345	0.0966216134	-0.0129103452	0.0071598827	0.0586528302	0.1686030922	0.0246349426	-0.0208830038	-0.0084514094	-0.0144195913	0.0044101174	0.0945815445	0.0938422124	-0.0614182079	-0.0469217486	0.043335108	0.0041818497	-0.0057674825	0.0278143037	-0.0036330467	-0.0631096526	-0.0758698899	-0.0180634961	-0.1098185471	0.0524223074	-0.0611304465001012	-0.0035261924374765	0.0037369314893017	1.2434033106116488e-05	0.0375883028530381	0.0164415242156224	0.0014128805113717	0.0002703237185328	0.1272132567299735	-0.0002514663248404	6.323531252878463e-08	0.0161832126878461	-0.000687354725879	-0.0005961545031765	4.724565191881952e-07	3.5540019165773334e-07	0.002006725208741	-0.0002783110426608	4.026946063396611e-06	7.74570364669972e-08	-0.000644311817262	5.558523576389997e-05	4.151377178634609e-07	3.089718434928344e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858870.9896892228	-960.8508355454542	923234.3281683974	737659376929.745	1126917.0960903084	-2786.872212279821	1269942141460.6133	7766656.727577423	862779.1405951623	-802.1712086250773	643478.6479470172	744387845446.1268	880469.5263667076	853814.70410579	1.121922	21.888733	0.1236202215971221	0.0692632382586113	-0.1136062748	0.0281177836	0.1094146419	-0.1175330184	-0.1257664054	-0.0823461617	0.0561896861	-0.0172742083	0.01006695	-0.0460862974	0.0560313327	0.1990453768	0.0664553258	-0.107411986	0.0848251073	0.0380047515	0.1162516481	0.051915068	-0.0551179805	0.0641250112	-0.0224075296	0.0514561065	0.0719817588	0.0660969748	0.0673488352	-0.0255746118	0.0175124894	-0.0200307714	0.0349772762	-0.0939237657	-0.0207396384	0.0033288302	0.0037630823	-0.1043784815	0.0744119068	0.0456664997	0.0886010087	-0.0198160453	-0.0921159453	0.0440815587	-0.1132203131	-0.0664024929	0.0809808037	-0.1611134692	-0.1015389477	0.0366010576	-0.1212858376	0.0444744251	-0.0105242343	-0.1356113143	-0.0384435513	0.0419109642	-0.0856438187	-0.0733484849	0.0600259992	-0.0016789887	-0.0096000836	-0.0977817584	-0.0075566513	0.060832135	-0.0462540209	-0.0525612125	-0.0130192641	-0.031348312	-0.0557739404	0.1295678354	0.0349170717	-0.0416172878	-0.0393369048	0.0064406692	-0.084890758	-0.0727068985	0.0436308973	0.1082131912	0.0105994732	-0.0298774613	0.0651676047	0.1121210968	-0.0909562218	0.0540269071	-0.0660903642	-0.0283790069	-0.0507610024	0.095315847	-0.0101037666	0.0759855168	-0.0342679951	0.0582758218	-0.0553623337	0.0443645106	-0.0100312277	-0.0934202866	-0.0731426529	0.1090591517	-0.0204479845	-0.1082280018	0.0587790397	-0.064964928296419	-0.0038344817963178	0.0042204419085588	1.4703250646292614e-05	0.094020639772836	0.0564323369197979	0.0088398807032933	0.0031846086502295	0.1274949817630499	0.0002817250330764	7.93689942619061e-08	0.0162549703747604	-0.0001772683872506	0.0005100863386283	3.1424081118428686e-08	2.601880728553267e-07	0.0023565917900199	0.0003498665812788	5.5535248647891965e-06	1.2240662469578508e-07	-0.0010457924543133	-0.0004014806370512	1.0936818574986355e-06	1.611867019271176e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
