global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
928.7114321939606	-1.870789993743756	3.4998552006917625	862504.9242877575	1110.9586326962426	-15.929311116536384	253.7429526474096	1234229.083562305	862.1767760567043	-1.335370271102306	1.7832137609438463	743348.7931715325	890.7660380549751	820.7840311319087	1.197127	23.126778	0.0800976447168744	0.0407621003585668	0.0113222553	-0.0838876674	-0.0075566714	0.1596793349	0.0535086789	0.0507567763	0.0490122553	0.0440539029	-0.0738133648	0.0793773655	-0.1315308549	-0.081046323	-0.0783112728	-0.0555144068	0.0008717876	0.0546724418	-0.054019733	-0.1507035945	0.0081983875	0.0768309684	-0.058002997	-0.0345551255	-0.0288258187	0.0445032882	-0.087578298	-0.0546651586	0.0048992125	-0.0223140292	0.1091971263	0.0790419544	0.0826829702	-0.0499863744	0.0340444137	0.1514273353	-0.1046617862	-0.0572894307	-0.0884005881	0.0204206864	0.0617792501	0.0404926088	0.1568657679	-0.1803769501	0.0564548932	-0.0553114457	-0.0347232127	0.0772078915	-0.0734216568	-0.0514335121	0.0104771275	0.0346724536	0.0694803625	-0.1113722848	-0.0706128043	0.0664666373	-0.0807104704	0.0238943474	-0.0282202237	-0.0337982687	0.0308249304	0.1010190585	0.1366382417	-0.0694708385	0.008997275	-0.0626848321	-0.0394837237	-0.0666126646	-0.0389560121	-0.0448377702	0.0279427979	0.1236184623	-0.0165448295	-0.1467139231	-0.1009675908	0.2054268934	-0.0808444709	0.0183848222	0.0540734186	0.0071994336	-0.0335222313	-0.0263639659	0.0208152913	-0.0085396424	-0.0021546385	0.02224405	0.137554813	0.020254611	0.0018423265	0.0914336413	0.1258688811	0.0353835487	-0.0502565756	-0.0362365413	-0.0820886688	0.0719566656	-0.0405112067	0.031706706	0.1661835125	0.0301019546	-0.088461506	-0.0557384693	-0.0266347788	-0.0159949378	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	-0.0225628400776969	-0.0002160085997645	0.0005090817523717	4.6659715172220864e-08	0.2192241678241515	-0.0173027812771665	0.0002993862399254	0.0480592357581917	-0.1442284573654646	-0.0114616380606734	0.0001313691470338	0.0208018479140216	0.0014340656821675	-6.28057910939e-05	3.944567394930609e-09	2.056544380770537e-06	-0.0002290806447762	-0.0004713841858489	5.2477941811079535e-08	2.222030506684303e-07	0.0005851643135803	-0.0004881543586425	3.424172738879037e-07	2.382946778617681e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
927.398131972731	-1.3133002212296103	1.724757471081744	860067.295186511	1120.494620913551	9.535988217308386	90.93507128064437	1255508.1954962024	862.0917883168096	-0.0849877398947001	0.0072229159324091	743202.2514832749	891.4513366966137	819.3932191828771	1.291309	24.946251	0.0930050217826431	0.0420173285797956	-0.0278059613	-0.0038322374	0.0522513779	-0.2257184099	-0.0909134254	-0.0086015651	0.0052382575	0.0083879759	0.0430128321	-0.159487076	-0.0510485838	-0.0660195518	-0.0126358208	0.1064175968	-0.005074598	0.0403822359	0.1629039332	0.0712195704	0.0276747952	-0.0354782203	0.0490999573	0.0031148972	0.1026464821	-0.0486376435	0.1534219823	0.1345504741	0.1168045705	0.0608179456	0.0617119396	0.0081447187	0.1220710965	-0.0557751978	0.0051633396	-0.1002549707	-0.0208974509	0.0033367782	0.0771297727	-0.0361987123	-0.0236469188	0.1873562503	-0.0356182285	-0.0623632616	-0.0322768634	0.0463994288	-0.0839466686	0.0205762192	0.1337607647	0.0988934275	-0.0302685619	0.0461045983	0.047149501	0.14529457	0.118741312	-0.0063405264	0.0636947834	-0.0169248049	-0.0216117355	0.0103117777	-0.0848477549	0.0116568719	-0.0889339625	0.0115723034	-0.0156466967	0.0559946996	-0.1245845599	0.0572088015	-0.0097303772	0.0138882601	0.1146071244	0.1798351235	0.1062308489	-0.0382622388	0.1091502939	-0.0712003669	0.1281530654	0.022660765	-0.1742020388	-0.0363525264	-0.0147669334	-9.60173e-05	0.0169021273	0.0439618003	0.0235514284	-0.0355045074	0.0003881377	0.0021081152	0.1207374064	-0.1511618649	-0.145422407	0.0105499222	0.0044126762	0.0608600017	-0.0037053111	0.0370181743	-0.0446433842	0.2199712896	0.0282846424	0.1144452919	-0.0079865937	-0.0074798782	-0.0357518181	0.0042720347	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	-0.0180900336604992	0.0044728064171977	0.0003272493178379	2.000599724572495e-05	0.1926349624702226	-0.0265892053539288	0.0007069858413534	0.037108228765904	-0.1514387184365588	-0.0072102610710941	5.1987864713336215e-05	0.0229336854417073	0.0018479710140752	0.0004139053319076	1.7131762378162324e-07	3.414996868862123e-06	6.789530248174636e-05	0.0002969759472579	4.609772099087833e-09	8.819471324975454e-08	0.0009689380132231	0.0003837736996428	9.388408734687284e-07	1.4728225253752213e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
928.031581787597	0.6334498148660259	0.4012586679538025	861242.6167951893	1119.0897841680617	-1.4048367454893196	1.9735662814770232	1252361.9450293188	861.8731508337933	-0.2186374830163231	0.0478023489797129	742825.3281281706	889.7668257399133	816.4367566891405	1.224544	23.656435	0.0738780078953206	0.0374941726383128	0.0042383845	0.0847960281	-0.1408550823	0.0628632885	-0.0952194731	0.0194448236	0.0032224771	-0.0086842704	-0.0292123656	0.1341145749	-0.024673727	-0.0720860112	0.0279860061	0.1216823262	0.0276866655	-0.0562637322	-0.1512949032	0.0786903599	0.1201792978	-0.0926012983	0.0704105139	-0.029622658	-0.0533643619	0.0546434509	0.0651904676	-0.1510725774	0.0851891485	0.030890114	-0.0507955935	-0.0114875863	0.0360434054	-0.1093467237	0.1533601462	0.1572189583	0.045065796	-0.0903124295	0.0579068632	0.1989944684	0.0714206697	0.0105384085	0.0004403048	0.1335777374	0.0044112242	0.080964305	-0.1418951844	-0.0416048015	-0.0384511941	-0.1598175263	0.0609581977	-0.1147648713	-0.0556261862	-0.0881904637	0.0320656553	-0.1046746325	0.0907667901	0.015434697	0.0722686253	-0.0071937875	0.1131125381	0.0688172761	0.1040683658	-0.0350931919	-0.0023272718	0.0822712827	-0.1072489342	-0.0273744094	-0.0925241577	0.0100662924	0.1217274575	-0.0302720838	-0.1225137863	-0.0710169086	-0.1154167312	0.0846278559	0.1201259907	-0.0540477064	-0.0557208704	0.0919121198	-0.0420746814	0.0238383906	0.0402117522	-0.0067954003	0.0087110246	-0.0711151682	-0.0216498516	-0.004620784	0.0084604164	-0.051233608	0.1767574576	-0.0352727584	-0.0498387719	0.0592271436	-0.0848526608	0.0558208765	-0.136329115	0.1426058862	0.0068518385	-0.0298586853	-0.011293148	-0.013681893	0.015317825	-0.0794891303	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	-0.0179049402431275	0.0001850934173717	0.0003205868851099	3.4259573154334515e-08	0.2192038342420801	0.0265688717718574	0.0007059049472294	0.0480503209464293	-0.142563390492775	0.0088753279437837	7.877144610970939e-05	0.0203243203087954	0.0014568747528719	-0.0003910962612032	1.529562855271998e-07	2.12248404555556e-06	0.0002158699477632	0.0001479746452814	4.659983434728669e-08	2.1896495646172033e-08	0.0011948414019845	0.0002259033887613	1.4276459758962857e-06	5.1032341053884215e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
930.7039395640584	2.6723577764613538	7.141496085413471	866209.8231200584	1116.896990240188	-2.1927939278737085	4.808345210119807	1247458.8868075905	861.6061747675357	-0.2669760662575982	0.0712762199543814	742365.2003975452	889.9697571690507	824.9393421568332	1.172004	22.641453	0.0871021656392376	0.0399281421263547	0.0499468143	-0.0943705078	0.0070261323	-0.0351610236	-0.1844158917	0.1236475652	0.0634489621	0.0192054581	0.0637576702	-0.074718081	-0.0175840232	-0.0073547588	-0.0495187977	0.0242728942	0.1874857437	0.0302408987	0.0547856125	0.0499831379	-0.0196679146	0.0513294087	0.0457924187	0.0690771691	-0.0366002549	0.084365238	-0.2099608316	-0.0273047521	-0.1166496575	-0.0300441977	-0.1613274947	0.0717934717	-0.0971474812	-0.0413046931	0.0321748532	-0.0720638348	-0.0056790526	0.0509766595	0.0987446929	0.037630508	0.0775517966	-0.0238796261	-0.1280463722	-0.0098937412	-0.0575903247	0.1141700968	0.2218761023	-0.0042335883	0.0614235943	-0.0342467275	0.1121322287	0.1282540832	-0.0332817354	0.1247943908	-0.00715348	-0.0505826054	-0.0284611595	-0.0458852357	-0.0455398982	-0.000319938	0.1175845585	0.0123206692	0.1214642497	0.0534231268	-0.0016561252	-0.1181294105	0.0843802494	-0.2229710946	-0.1115645972	0.0556421293	-0.1485693712	-0.1948103371	0.0065777839	-0.0211151739	-0.0213914235	-0.0837668133	0.1489886995	-0.0351504137	-0.0929106227	-0.1195281211	0.0307466886	0.0620472034	0.0005102608	0.0355612147	-0.0300277564	-0.0131415497	0.0939340962	0.0006635353	0.114345153	-0.0628013435	-0.0262050655	-0.1602311671	-0.059429655	-0.0030589693	-0.0292976198	-0.0409137245	-0.1294360652	0.0576253595	-0.1517010679	-0.088050579	-0.1164389471	0.0464634365	-0.1323586308	-0.1045749835	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	-0.0004623296451882	0.0174426105979393	2.137487008198469e-07	0.0003042446644713	0.1989632414774576	-0.0202405927646225	0.0004096815954632	0.0395863714592171	-0.1651165215532373	-0.0225531310604623	0.0005086437206303	0.0272634656898406	0.0016860532023969	0.000229178449525	5.2522761726683045e-08	2.842775401312842e-06	-8.799779154267107e-05	-0.0003038677393058	7.74361131638739e-09	9.233560299086082e-08	0.0011905709664911	-4.270435493400034e-06	1.417459226251552e-06	1.823661930329079e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
930.9384830692572	0.2345435051988715	0.055010655830973	866646.4592592898	1112.7823086693174	-4.114681570870516	16.930604429661457	1238284.466487416	862.9271537449049	1.3209789773692364	1.7449854586514737	744643.2726702827	890.6377331591904	836.0286897586028	1.080339	20.8706	0.0436376350816941	0.0251823855539174	0.0846290125	0.1089044078	-0.1007860435	0.0529358379	-0.1144963774	0.0590413401	-0.0683054628	-0.0933623884	0.0399258545	-0.0027378231	-0.0489317917	-0.0282615328	-0.0915571313	0.1018000635	0.0051488648	-0.0853444224	0.0319088306	0.0706935174	-0.0164436447	-0.0541969693	0.0765731364	-0.0092358635	0.1135707948	-0.0660785892	0.0657572239	0.0597281574	0.0088114244	0.0332667058	-0.0293349721	0.0915603937	-0.0500328348	-0.2213319228	0.0078517419	0.0565188737	-0.0440122581	-0.1382541033	-0.1768900722	-0.0019562278	0.0060363824	-0.0906192812	-0.1222330791	-0.1178481282	-0.1967863998	-0.0637751522	-0.0523007238	-0.0808216049	0.1404669755	-0.0804767097	0.0594302457	-0.1230406695	-0.0456163393	0.056978956	-0.0096870375	-0.0040027992	0.0131458182	-0.0338790944	0.0961721622	-0.004883799	-0.0012875049	-0.0064162347	-0.0187444227	0.0282994704	0.0214547677	0.1299832671	-0.0714850401	-0.097467973	-0.1247359443	0.0150236071	0.0684966277	0.0340562554	0.1529637138	0.1041585375	-0.0313032277	0.1616718433	0.0267516606	-0.1523408597	0.0822280861	0.0394511389	0.0232575534	0.0547864197	0.0069574984	0.0126325788	-0.05333549	-0.0358300741	-0.0760268102	-0.1195183398	0.0260245074	0.0131437473	0.1035691193	-0.0737697909	-0.0300185742	-0.0226898618	0.0533105139	0.0133079863	-0.1634100834	0.0482155478	-0.0634095638	0.0164311737	-0.0025095121	0.027894883	-0.0871505853	-0.0861778138	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	-0.0031179071880131	-0.0026555775428248	9.721345233063756e-06	7.052092085955932e-06	0.195244056364757	-0.0037191851127005	1.3832337902533662e-05	0.0381202415457644	-0.1751965454596629	-0.0100800239064255	0.0001016068819541	0.0306938295409997	0.0020910231522558	0.0004049699498588	1.6400066028871989e-07	4.372377823269783e-06	-3.484421858090947e-05	5.31535729617616e-05	1.2141195685141968e-09	2.825302318601313e-09	0.0011050375189169	-8.553344757419997e-05	1.221107918214018e-06	7.315970653928415e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
930.4352962798848	-0.5031867893724211	0.2531969449989253	865709.8405634371	1112.1210504441035	-0.6612582252139418	0.4372624404130922	1236813.2308408965	862.6013817828634	-0.3257719620414718	0.1061273712523501	744081.1438537053	890.3932986245559	830.3569267237423	1.069519	20.661579	0.05922841288186	0.0308467161824245	0.0627178921	-0.0481063521	0.0506098832	0.0819359678	-0.1746753468	0.0610475744	-0.0476273303	0.1356570192	-0.0742128668	-0.0345269905	-0.0627593383	-0.0217440166	-0.0506101562	-0.0260746695	0.0803533949	0.0030245743	0.0777530081	-0.0928882377	-0.0048808508	0.031220718	0.0454536238	0.0813361606	0.1471463183	0.0283064129	0.0935267177	0.0106054044	-0.0073899475	0.1377133461	-0.039956705	-0.1226119411	-0.1164096837	0.0017788082	0.090041791	0.124972976	-0.1109544177	0.058858814	-0.0655366415	0.1753479562	-0.0131339774	-0.0371376067	0.0717457884	0.0117396985	0.1756722547	0.0270555807	0.0717802252	-0.1420777962	-0.0225098541	-0.0765464347	0.0697534317	0.0566974273	0.045189495	0.0652782391	-0.0478717092	0.0854691851	-0.0103588774	-0.0262029733	-0.0306836144	-0.0079674046	0.0897587558	0.0399259415	-0.0245549875	0.1311794136	-0.0491817915	0.0923026997	-0.1611727934	-0.1407264043	-0.1314823016	0.1157592676	-0.0412334253	0.0358651105	0.0083706104	-0.0149688907	-0.0942029859	-0.0317606176	0.0399658304	0.0624924795	0.0231195347	0.0860786371	0.0010686298	0.075206478	-0.043060088	-0.0001804106	-0.1034538592	0.0356730459	0.0432897965	-0.063507803	0.0482844051	0.0746250535	0.0068861749	-0.1622959113	-0.0902839131	-0.0168073998	0.1042049302	0.0562283644	-0.0332707031	0.0236053887	-0.186354462	-0.1133178888	-0.0071056564	-0.0233341607	-0.1019214288	-0.0616366777	-0.0317782535	-0.1134548014	0.0876327994	0.0703125971	-0.0106886053323478	-0.0075706981443347	0.0001142462839506	5.731547039263289e-05	0.2178610148038871	0.02261695843913	0.0005115268090373	0.0474634217713795	-0.1572577868111437	0.0179387586485192	0.0003217990618498	0.0247300115127391	0.0022680181749611	0.0001769950227052	3.1327238062449664e-08	5.143906441953879e-06	-3.47982444179884e-05	4.5974162921069706e-08	1.2109178145740606e-09	2.1136236562930605e-15	0.0010600385627876	-4.499895612929995e-05	1.1236817545968008e-06	2.0249060527266613e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
929.9621926887182	-0.4731035911665913	0.2238270079747251	864829.6798304087	1116.9062495640346	4.7851991199311215	22.89813061738958	1247479.5703151976	862.9701516192893	0.3687698364258267	0.135991192257531	744717.4825858191	892.566822641445	835.3468120606037	1.228895	23.740501	0.0822735007281245	0.0411629449250706	0.0707528617	0.2012397715	-0.0342011621	0.0470068625	-0.0894155064	-0.062351922	-0.168783664	-0.0923656806	-0.0578290599	0.0464230158	0.0249435951	0.1676148291	-0.0209740369	0.083549811	-0.1100577109	-0.1156800827	-0.081119784	0.0173752376	0.0352993888	0.0599791551	0.0596989867	0.0089227817	0.1618633636	0.0973423852	-0.042753985	0.0301939692	-0.0513303638	0.088682357	0.0161521602	-0.1734158538	-0.051526196	-0.0568850474	0.1380101031	-0.0554478539	-0.010760883	-0.0333828582	-0.0522360624	-0.007503134	-0.1460026617	0.0303566512	-0.0218764479	-0.0066199669	0.1038476006	-0.0885277393	0.1100287045	0.0037278024	-0.1695056563	-0.0333805915	-0.0434870782	-0.1774406133	-0.0576159671	-0.0156971876	-0.0001523965	0.0702798243	-0.0104946354	-0.1691456041	0.0428399737	-0.0840509447	0.1061438645	0.0012870045	-0.1673269407	0.0240471081	-0.1006669229	-0.0122714033	-0.0774330502	0.03590276	-0.0421649022	0.1156308665	-0.0604594681	0.0024728511	-0.0967993393	-0.0040934481	0.1429840355	0.0762227173	0.1261724631	0.0043199632	0.0841632717	-0.1287798837	0.0190712829	0.0530452664	0.0270314976	-0.0123722362	0.0336460956	-0.0455320884	-0.1505055118	-0.0606516939	0.0207080963	0.0090289913	0.087537272	-0.1105542241	0.0652700376	0.0267877487	0.1206581028	0.024643052	-0.0935893563	0.1546746579	-0.0703848554	0.0570129413	-0.0909345115	-0.0412510638	-0.0246058533	-0.076605762	-0.0350428114	-0.1100753719	0.0948006283	0.0586099215	-0.0006020074966954	0.0100865978356524	3.62413026077462e-07	0.0001017394558981	0.1970517140165384	-0.0208093007873486	0.0004330269992583	0.0388293779968556	-0.1854587497575721	-0.0282009629464284	0.0007952943111058	0.0343949478616417	0.0025719643090946	0.0003039461341335	9.238325245469965e-08	6.615000407256464e-06	7.592571759951205e-05	0.0001107239620175	5.764714593000855e-09	1.2259795764852884e-08	0.0011089012498105	4.8862687022899936e-05	1.229661981831289e-06	2.387562183097874e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
927.9353797017852	-2.0268129869330096	4.107970884000308	861064.0689022964	1112.2540408179873	-4.652208746047336	21.643046216799323	1237109.051315941	863.4939696602199	0.5238180409306779	0.2743853400044533	745621.8356395648	892.7411000777264	830.4899864063551	1.226569	23.695568	0.1445559410070199	0.0687732876216068	0.0163510516	0.0326085543	0.0796425547	0.2321721738	-0.0942848857	-0.0302458354	-0.0710979581	0.0736041273	-0.1657274811	0.178587144	-0.0263368318	0.0241489588	-0.0193173915	-0.0910000675	-0.0272684152	-0.037334063	-0.150554019	-0.1791351483	0.0158203431	-0.0011438673	0.0636254682	0.0800782999	-0.0475702111	-0.0713538735	0.0083477617	0.0285202469	-0.1032566191	0.0495310691	-0.0455197389	-0.0798112232	-0.1881588712	-0.1212853453	0.1223197544	0.0006212249	0.1386170022	-0.0802924251	-0.030874015	-0.0660952038	-0.0055949992	0.1306164742	-0.003529714	0.0155668644	0.0679110543	0.0062665724	-0.0831498594	-0.0165219166	-0.0848659261	0.1243111323	-0.0023415459	-0.0494882353	0.0721886132	-0.2021199884	-0.1156367924	0.0860263906	0.0704660629	0.0159584599	-0.0956612404	-0.011883126	0.1888896562	-0.1027999589	-0.0585521479	0.0955370292	0.0588737984	0.0897416911	0.0491830709	-0.0739419886	-0.0426749343	0.1955280586	-0.0212897126	0.010291081	-0.073804011	-0.0142556947	0.095539265	0.0971895115	0.021909262	-0.0584394223	-0.1022623547	-0.0407027566	-0.0242353674	0.0506712668	-0.0585477944	-0.013575838	-0.0754397567	0.0961903225	-0.099317721	-0.0434321651	-0.0469603465	0.1770966114	0.0819348351	-0.0733072253	-0.1077211894	-0.038454381	0.0945955589	-0.0315088525	-0.0382806607	0.0696057807	0.0240862349	0.0492874531	0.0806577906	-0.0657195676	-0.1080185428	-0.1479260063	-0.0382833527	-0.1063942335	0.1013839798	0.0462651033	-0.0060312759535321	-0.0054292684568367	3.637628962765454e-05	2.947695597640196e-05	0.2258803473588955	0.0288286333423571	0.000831090100388	0.0510219313229752	-0.1353496131754354	0.0501091365821367	0.0025109255690072	0.0183195177867399	0.0020872322712728	-0.0004847320378218	2.349651484908752e-07	4.356538554242611e-06	0.0005959499420422	0.0005200242244426	3.551563334201016e-07	2.704251940072191e-07	0.0009098794595612	-0.0001990217902493	8.278806309313814e-07	3.9609672994036366e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
927.4210959611852	-0.5142837406000353	0.2644877658455644	860109.8892338459	1111.2805280412947	-0.9735127766925872	0.9477271263837108	1234944.4120037388	862.2656874946925	-1.2282821655273892	1.5086770781526528	743502.1158306948	892.1110750871219	820.4108218547212	1.174579	22.691193	0.1358371792383678	0.0794846751283741	-0.0103565487	-0.0599616962	0.118108346	0.0273692183	-0.0725815325	-0.036260723	-0.030984311	0.1336342383	-0.0066728106	-0.0308008536	0.0121866847	0.1182541513	0.0670631531	-0.0335104487	0.0900294945	0.0625973226	0.0862220265	-0.0465917034	-0.0548456006	0.0442855377	0.1871760562	-0.0308035435	-0.1563108575	0.0356356025	0.0606671587	-0.0060367516	-0.0907090966	0.0807247854	0.0348645005	0.0115757904	-0.1185154169	0.0359522534	-0.0611107707	-0.00440236	-0.0706125855	0.0968905333	0.0029781888	-0.0790875845	-0.0443926515	0.0202856292	0.051758799	-0.0704591774	-0.124650726	-0.1074144736	0.0009454689	-0.0375492686	0.0411898903	0.1461239414	0.0287045349	0.1272763121	0.0334483918	0.0308092495	-0.0291174769	0.08141715	0.1371667935	-0.1107712568	-0.0850863288	0.1263427197	0.0980821305	-0.1341064641	0.0147369428	-0.0557626702	-0.0996408148	0.0057972838	0.0178575851	-0.0528615929	0.1197006055	0.1167268357	-0.0387369018	-0.0375522954	0.0335109515	-0.053211718	0.1556203521	-0.041201396	-0.0453116845	0.0940437164	0.0620632531	-0.0133373815	0.0038057785	0.0168304434	-0.1517591334	0.012057954	-0.0406569666	0.1389760083	0.0974850017	-0.1070254699	0.0317294309	-0.0229248573	-0.0311812189	-0.1535351178	-0.0400047973	-0.0745701182	-0.0105366899	0.0789163217	0.0210530854	0.1138125699	-0.0715439569	-0.0023196964	-0.0081580509	-0.0048063749	-0.0102881629	-0.0972092205	-0.0414976565	-0.1024214758	0.1073422654	0.033413395	-0.0171173454021129	-0.0110860694485808	0.0002930035136152	0.0001229009358187	0.1609731269276295	-0.064907220431266	0.0042129472641129	0.0259123475928587	-0.1398514011062914	-0.004501787930856	2.026609457440084e-05	0.0195584143913928	0.0029253148436889	0.0008380825724161	7.023823981875878e-07	8.557466934706613e-06	0.0005959399518691	-9.990173100013142e-09	3.551444262337453e-07	9.98035585682262e-17	0.0006411299935971	-0.000268749465964	4.110476686898175e-07	7.222627545598893e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
926.9283685202652	-0.4927274409200208	0.2427803310355926	859196.2003676405	1114.0057765415736	2.7252485002788944	7.426979388272363	1241008.8701679944	861.7274283367655	-0.5382591579270866	0.2897229210923763	742574.1607478953	892.4971548808907	826.3726667730577	1.042737	20.144194	0.1117015590863534	0.0551392569609807	-0.0281698009	0.0265212987	0.134631113	-0.0831274666	-0.0389064899	-0.07504002	-0.0327981196	0.1191901387	0.015066109	-0.0667852413	0.0547043273	0.0905490439	-0.0596577665	0.065500704	0.0582627831	0.0525031058	0.0788188088	0.0321070311	0.0332684447	-0.0898183178	0.0835007373	-0.0115026311	-0.2200320307	0.064551278	-0.0316493775	0.0573525905	0.1431484255	-0.0235022716	-0.0338587154	-0.2697129746	-0.0314808082	0.0650536989	0.1568208692	0.0751717966	-0.0791537696	0.0123582396	0.0284271625	0.0650560688	0.0754574229	-0.0493349703	0.1774140354	0.1560654178	-0.0639156501	-0.0220766412	0.1020546499	0.0978880688	0.14197048	-0.0211452199	-0.0118503241	0.1071737177	0.0102127772	0.0383888774	0.006250582	0.002377019	0.1229654444	-0.1147366398	-0.01292752	-0.0747999642	0.1183771603	-0.0441743755	0.0679435971	0.0286880345	-0.0159036195	-0.0024630411	-0.1706066693	0.2120926657	0.0156140764	-0.1021638199	-0.1072056092	-0.154596376	-0.0290315128	-0.1066864001	-0.1841328424	0.1074831158	-0.0069321284	0.0477327713	-0.0225403183	0.0657297568	-0.0321931121	0.0252594184	-0.113449228	0.0132224838	0.0305816231	0.0725077449	-0.0254790918	-0.0369323511	0.0477609222	-0.0481428595	-0.1347816618	-0.0461277763	-0.0129844429	-0.1137549158	-0.0354137797	0.0438598742	-0.01205973	0.1148042888	-0.0397251211	0.006075869	0.0613964823	-0.0486542223	0.1046673196	-0.0782421722	-0.0446835199	-0.098167988	0.1126387502	0.0201956026	-0.0056170874290444	0.0115002579730685	3.155167118552862e-05	0.0001322559334471	0.1995636024039697	0.0385904754763402	0.00148922479749	0.0398256314044497	-0.1133127516954317	0.0265386494108597	0.0007042999125525	0.0128397796967905	0.0027408115376883	-0.0001845033060006	3.4041469925151124e-08	7.512047885125303e-06	0.0004028242480422	-0.0001931157038269	1.6226737481076388e-07	3.7293675064558974e-08	0.0009649545082913	0.0003238245146941	9.311372030717044e-07	1.048623163169341e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
