global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
1009.4374973691088	0.1117717524775798	0.0124929246519093	1018964.0610948094	1184.178195508321	0.3511911392211004	0.1233352162674143	1402277.9987173434	948.4265550506416	-0.3340447608460408	899512.9303252277	0.1115859022486886	981.0568828993784	812.0031666620722	1.325166	22.34153	0.1514190947829023	0.0729628539824513	0.1040518198	-0.0759588272	-0.0512233521	0.0820030049	-0.036176365	-0.0552908007	-0.0606355601	-0.1520345286	-0.0370215347	0.0924439078	-0.0435827953	-0.0757861774	-0.0022569146	0.1207091076	-0.0028742428	-0.1654498061	0.0387510341	0.0393042979	0.0623753276	-0.0816021551	-0.0879756177	-0.1181762779	0.1891625224	-0.0180295303	0.0989432065	0.0796013694	-0.092283654	0.0368863565	-0.0621281934	0.0073127874	0.0366831762	0.1316429234	-0.0370510168	0.0127256303	-0.0676558497	-0.0513534921	-0.1731938517	0.0404212754	-0.0874891273	-0.2220441696	-0.0597114868	-0.0225298008	-0.1083864588	-0.0755924781	0.0549918869	0.0675372245	-0.1257956823	0.0032656211	-0.0699979627	-0.0385742645	0.1856521684	-0.0229434173	-0.0060101678	0.0582114161	0.0110545842	-0.0448767363	0.0065166405	0.0022376258	0.012013344	-0.0450717727	0.0355718313	-0.212452452	-0.0562281853	0.1185217763	0.1547461964	-0.0567560296	0.1277037206	0.0356539267	0.0679797141	-0.0226658615	-0.1419187535	0.099182072	-0.0902718844	0.0433351332	0.0673678617	-0.0297038951	-0.1093031663	0.1425780392	0.0079419296	-0.0049916235	-0.0812293288	-0.0469446676	0.0434520869	-0.1149295997	0.0938170338	-0.049803793	-0.0769270155	-0.0560407673	0.0474274844	0.0434766545	0.034092405	-0.0041192659	0.0781325389	0.1316338417	-0.0004198053	0.0510419634	-0.0470431642	0.0925579702	-0.1447212397	0.0598090595	-0.012113823	-0.127934576	0.035921946	0.1212496427	0.0	0.0	0.0802244930936524	0.0105034631394858	0.0001103227379225	0.0064359692921334	0.1531169513549599	0.0297743485291447	0.0008865118303349	0.0234448007922371	0.1651711808511393	0.0617427719062817	0.0272815189837597	0.0038121698826711	-0.0043858714920816	0.0004661822294816	2.1732587108443545e-07	1.923586874505408e-05	-0.0025049253923394	-0.0002848952522379	6.274651221186697e-06	8.116530474775358e-08	0.0029200276847515	0.0002368927424401	5.6118171420838875e-08	8.526561679715204e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1010.387016521587	0.949519152478274	0.9015866209230596	1020881.9231553938	1180.1034267425537	-4.074768765767431	16.60374049447383	1392644.0978095178	948.805313257922	0.3787582072803843	900231.5224664634	0.1434577795822506	980.8014225279376	808.2368186599804	1.303713	21.979847	0.1253341054987246	0.0519650370251904	0.0431730306	0.0974980137	0.0589717868	0.087328402	-0.0135964553	-0.0866714393	-0.0243575856	-0.0366440505	-0.1725741524	0.0900537432	-0.0121434644	0.106545934	-0.11075671	-0.0382515308	-0.1163495271	-0.112788646	-0.0441226376	0.150745751	-0.0880814264	-0.0786584295	-0.0101362917	0.0840731573	0.205228607	-0.0748017719	-0.0794456687	-0.0427513901	-0.1542848469	-0.0599228016	0.02481343	-0.0613483209	0.0775431678	-0.0965889004	-0.1447517621	0.0285284082	-0.13581713	-0.0172969968	0.0271746611	-0.1022537897	-0.086605502	0.0484519403	-0.1899745755	0.077180889	-0.1124482377	0.0466269699	-0.036575096	-0.1271596764	8.09585e-05	-0.1257918836	-0.1103168739	0.0980796997	0.1659751756	0.2266449438	-0.0977830791	0.0243293435	-0.0537497689	0.0087779023	0.0493475952	-0.0297777909	-0.0533146714	-0.1112640927	-0.0666078845	-0.2282992371	-0.0439857874	-0.0559281213	0.0441602121	0.1022144405	0.0143241165	0.1353227296	0.2630041394	-0.0317036896	0.0553519708	0.1455430427	-0.0806999025	0.0448808125	0.1393184059	0.0139709083	-0.1128009535	0.1677227774	-0.0337393328	-0.0650964006	0.013654166	0.1961048781	-0.0257781176	-0.1454694827	-0.020584111	-0.0177713494	-0.0277385482	-0.0007282958	-0.0043431538	0.024043201	0.1022299969	0.027488282	-0.0729118589	-0.1034197451	0.0184368503	-0.1515094087	-0.0814487835	0.1151431116	-0.1699845134	0.0135234641	-0.0155601911	-0.1264693999	0.0457914608	0.1155234003	0.0	0.0	0.0949262004991169	0.0147017074054645	0.0002161402006358	0.0090109835411985	0.1782999828057541	0.0251830314507942	0.0006341850730516	0.0317908838685322	0.1754681801500552	0.0102969992989158	0.0307890822451722	0.0001060281945618	-0.0048761223316752	-0.0004902508395936	2.403458857222303e-07	2.3776568993461597e-05	-0.0019759566720625	0.0005289687202769	3.90440476986831e-06	2.7980790703138135e-07	0.002436199897751	-0.0004838277870004	2.3408932747380121e-07	5.935069941801982e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1010.9945190588091	0.6075025372221035	0.3690593327312932	1022109.9175669528	1181.4663155873616	1.3628888448079124	1.857466003301846	1395862.654867575	950.425253242773	1.6199399848510438	903308.1620015892	2.6242055545192	982.3481689346482	802.1121347085485	1.308593	22.06213	0.1713574780152993	0.0845404944448829	-0.1119349632	-0.0064388927	0.0541011682	0.0928865044	0.0895220469	-0.0497631348	-0.0637385186	0.0353059925	-0.052500098	0.0589257908	-0.0074076422	-0.085652668	-0.0520943354	-0.1347867901	0.0077971008	-0.0690165719	-0.0637518321	0.0734923336	-0.0835444908	0.0448984826	-0.0539869962	0.0910708804	-0.0198636026	-0.0169775056	-0.0764516617	-0.1273160954	-0.0094871361	0.1156749873	0.0104919095	0.1085313706	0.2220305449	0.0139839807	0.1391690036	-0.0281182758	-0.0633494135	0.0093198286	-0.1251834103	0.0355168201	-0.1295388402	0.0235503316	0.0185883152	-0.0838921511	-0.0507886632	-0.0396650595	0.000624775	0.1929217713	-0.063110857	-0.0835522861	0.0966497639	0.092631187	0.0302178088	0.0797166983	-0.0797386933	-0.0142004677	-0.0416185847	-0.0260469832	-0.0979297669	0.0076984685	0.0650308019	-0.0976301383	0.1352604217	0.0637921806	-0.1037077781	-0.1832322012	-0.0311495883	-0.000596996	0.0801718956	-0.0334715156	0.0579930253	-0.0208536243	-0.1514139202	-0.0324523629	0.0040881322	0.127117206	-0.0780187764	0.1017165209	-0.16862003	0.0006350163	0.0444522025	0.0498754915	0.0085162591	0.1325131861	0.0136226868	-0.0769233892	-0.0182498793	-0.001424054	0.0253987322	0.0187741247	-0.0284423036	0.0502744647	0.0387489376	-0.0046510033	-0.1750764869	-0.0018160674	-0.0813749229	-0.0848515516	-0.0323162316	0.0133489227	-0.0938786089	-0.0726211239	-0.0189955306	-0.1246457325	0.0553690099	0.1084882316	0.0	0.0	0.0861677491859609	-0.008758451313156	7.671046940492409e-05	0.0074248809997746	0.13832212933454	-0.0399778534712141	0.0015982287681658	0.0191330114636412	0.117005419467091	-0.0584627606829641	0.0136902681846699	0.0034178943866735	-0.0045189722777537	0.0003571500539215	1.275561610161308e-07	2.042111044710646e-05	-0.0027493685393558	-0.0007734118672933	7.559027365199445e-06	5.981659164701091e-07	0.0025888062274955	0.0001526063297444	2.3288691878087053e-08	6.701917683519481e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1010.949102557186	-0.0454165016230945	0.0020626586196805	1022018.08796118	1185.92181224823	4.455496660868448	19.85145049500989	1406410.5447661262	951.680941376972	1.2556881341989763	905696.6141801596	1.5767526903681068	984.8968852092584	823.5663916839743	1.371457	23.121973	0.0780694385234857	0.0403231848173209	0.0442272165	-0.1487277228	0.0293690588	-0.0149785712	-0.0517561961	0.0998513208	-0.14242456	-0.0527854459	-0.0739883931	-0.0421041631	0.0200236479	-0.1508841376	0.1812181296	-0.0886783129	-0.0309570121	-0.0142899647	-0.1147102307	0.1351074301	-0.0232229033	-0.0081422477	-0.0243170362	-0.0547665891	0.028783537	-0.1034708889	0.0795985011	0.1657638142	0.0113225267	-0.0474911998	0.0034905219	-0.001055818	-0.0251252551	-0.0665456293	-0.1726125085	-0.0843144667	0.0130530059	-0.0713535681	-0.2935730196	-0.0579652132	-0.0136001182	0.049089781	0.0439445225	0.089359368	-0.0093979951	-0.2456085354	0.0710603684	0.0728377173	-0.1275321681	0.1432781699	0.0437028601	0.1215694743	-0.0310850575	0.1028114021	-0.1080529859	-0.0609861963	-0.0368085143	-0.0458864694	-0.0163017798	-0.0247359254	-0.1686025396	-0.0893687304	-0.0326343256	-0.0009158966	-0.0250636213	0.0529519862	0.0487012917	-0.0433499578	0.1370037271	0.0646919925	-0.0358271042	-0.0063869551	0.1461378785	0.0624633611	0.0713590203	0.0917937367	-0.1314890747	0.0004302203	-0.1421505376	0.0784645317	-0.1168110763	0.1291956115	-0.0268624726	0.055820174	0.0228285554	-0.0248121733	-0.1315079907	-0.0803764523	-0.0034702588	0.006664222	0.0509789591	-0.0465333723	0.1060019017	0.0303757724	0.0015776048	-0.0524071662	0.0204111154	0.0101462656	-0.2054774503	0.1414740857	-0.2236885823	0.0167768379	-0.0224174065	-0.1224687433	0.064593527	0.1002238479	0.0	0.0	0.0691577042577904	-0.0170100449281705	0.0002893416284583	0.004782788058208	0.1510888210671197	0.0127666917325797	0.0001629884177947	0.0228278318514521	0.1254496596134515	0.0084442401463604	0.0157376170971308	7.130519164940638e-05	-0.0045658997632314	-4.692748547770013e-05	2.202188893259757e-09	2.0847440647876557e-05	-0.0021625520064738	0.0005868165328819	4.676631180703858e-06	3.443536432636512e-07	0.0024255810115277	-0.0001632252159677	2.664247112773495e-08	5.883443243483739e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1009.1333431810664	-1.815759376119672	3.2969821119665013	1018350.1043197958	1179.7789449691772	-6.14286727905278	37.7348184080573	1391878.358992585	950.253321162506	-1.4276202144659464	902981.3743803728	2.038099476751795	982.9805414803028	815.0162176995907	1.187798	20.025587	0.0976770570648171	0.0515990653539856	0.1196089802	-0.0136906925	0.0026032171	-0.057358748	-0.1774832109	0.089512669	-0.0045979906	0.0291971316	0.0070745752	0.015574798	-0.1073686349	-0.007731775	0.1439230467	-0.0256464367	-0.1455248866	-0.0590205022	-0.0055226325	0.0208076557	0.1297134887	-0.0549284866	-0.0310540973	-0.021850983	-0.0463340753	-0.2065013257	0.0719480464	0.1611421367	0.0205161596	0.0148660426	0.0377940044	0.0037330594	-0.0731733481	-0.002067371	-0.0126883589	0.0990589673	0.0157666174	0.0728852477	0.074113796	-0.1389818502	0.013745967	0.1023323163	0.1050903404	0.0189742145	-0.0275132803	0.0063384642	-0.0600128962	0.062467336	0.0025312528	0.1533819414	-0.0984573446	0.1381237058	0.0128684056	-0.0218701844	-0.0794074131	0.0304301073	0.0233640031	-0.0312360666	-0.0631917881	-0.0728896748	-0.2074334518	0.0772037906	-0.0269314917	0.096024654	-0.0994601662	-0.0017887713	-0.0193011138	-0.1389913374	0.0693065184	0.0800758424	-0.0109964673	0.0700230504	-0.0449732612	-0.0499802995	-0.0561360197	-0.1256174634	-0.0015310699	-0.1116960826	-0.0929220641	0.0501509831	-0.0969948431	-0.0444672968	-0.0751392605	0.0144714092	0.0436157463	-0.0335544747	-0.034757239	-0.0606572385	-0.0399209072	-0.1151017385	0.0793295366	0.0079228351	0.0953865292	0.1003686337	-0.1267988521	0.0675942332	0.0912320382	0.0681469953	-0.0623660588	-0.0386235718	-0.1107664141	0.1156668409	-0.0258233934	-0.1199446031	0.0734061966	0.090823888	0.0	0.0	0.0482667797546696	-0.0208909245031208	0.000436430726595	0.0023296820278857	0.1423290984817384	-0.0087597225853813	7.673273977283968e-05	0.0202575722746243	0.1276365757949165	0.0021869161814649	0.0162910954806514	4.7826023847534256e-06	-0.0048209710776837	-0.0002550713144523	6.506137545642415e-08	2.3241762131862736e-05	-0.0016819573295525	0.0004805946769213	2.828980458435377e-06	2.3097124348508877e-07	0.0018444571270043	-0.0005811238845233	3.3770496916356575e-07	3.4020220933569564e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1008.0619269785516	-1.071416202514797	1.1479326790112288	1016188.8486237108	1181.7936342875162	2.014689318338924	4.058973049428958	1396636.1940424957	947.9729799606351	-2.280341201870897	898652.7707354467	5.199955996950006	980.985049337166	809.3106116978628	1.165239	19.64526	0.0941150346794015	0.0539050806664067	0.0530276524	0.1281847012	0.0043194473	-0.0955199357	-0.0932999369	0.1082823039	0.1056380654	0.0762058039	-0.0479127941	0.048114887	-0.0880983197	0.1588476441	0.0091413392	0.0330523778	-0.0706232433	-0.0485850186	-0.0945111794	0.0416166317	0.0091372061	-0.0288666407	-0.1345979996	-0.0248845675	0.0763647395	-0.0188808904	0.218340276	-0.0642575069	-0.068287832	-0.0869581115	0.0168668612	-0.0187538886	-0.0962814801	-0.1810934506	0.1328612559	0.0778240953	0.0507934164	0.116261419	0.1714417496	0.0484959519	-0.063153711	0.0468342602	-0.0428828298	0.017427854	0.0252328596	-0.1337964972	0.1597597627	0.0285462946	0.1356784247	0.0381020209	-0.0855730125	0.0268079079	0.0358896359	0.0864492369	-0.093317366	-0.0181490935	0.1469671774	0.1339208205	0.0063324614	-0.1132225375	0.0492971064	0.0267139227	-0.0535515171	-0.0387079777	-0.1377452526	-0.0543775209	0.0367176384	-0.1347129234	0.1140813421	0.0976654454	0.0242308196	0.083961688	0.0913845276	-0.1127885735	-0.1343247941	0.1241063863	-0.1185364976	-0.0909338923	-0.004627154	0.0355005026	-0.0960841483	-0.0769267126	-0.0021689249	0.1652454063	-0.021008797	-0.0068733404	-0.1750942872	-0.166037403	-0.022845838	-0.0824083989	-0.0546526308	-0.0506836627	-0.0417201484	0.0468054949	-0.1029027716	-0.096915632	0.1434193177	-0.0100012854	-0.1670331791	0.0675453849	-0.1069451414	0.1427988667	-0.0292110772	-0.1170804669	0.0817508294	0.0803948571	0.0	0.0	0.0327914777833058	-0.0154753019713637	0.0002394849711048	0.001075281015213	0.1522240906799652	0.0098949921982268	9.791087060296952e-05	0.0231721737833422	0.1187672718454706	-0.0088693039494458	0.0141056648616159	7.866455254765649e-05	-0.0047303074745222	9.066360316150027e-05	8.219888938226006e-09	2.2375808803520592e-05	-0.001409896449565	0.0002720608799875	1.9878079984959923e-06	7.401712241957298e-08	0.001009672878946	-0.0008347842480582	6.968647408062612e-07	1.019439322479104e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1008.4736794933924	0.4117525148408276	0.169540133477746	1017019.1622309416	1181.3370685100556	-0.4565657774605824	0.2084523091481861	1395557.2694359317	947.8351008343282	-0.1378791263069843	898391.378373621	0.0190106534711773	980.3310245253974	797.2894932182049	1.545191	26.051027	0.294359700389646	0.1640696166624012	-0.1020671348	0.0173537451	-0.0801866722	0.0690609305	0.0653387212	0.0093362235	0.1017778964	-0.0496266537	-0.0598434307	0.0005786712	0.1999157164	0.0185396142	-0.0902402832	0.1317946438	0.055926374	0.0229720042	-0.2473910874	0.1821961103	-0.0070750662	-0.0561079101	0.1001596828	0.0999470377	-0.0510158697	-0.0283830134	-0.0698587142	-0.2114390423	-0.0704334808	-0.0181686154	-0.0085615797	0.0465692343	0.0927016208	0.0007865427	-0.0308897686	0.1252291746	0.2132611645	-0.2864021503	0.1706650957	0.079383521	0.0124937265	-0.0658219891	-0.0474504352	-0.0310472194	0.0275577419	0.0401779578	0.1120163346	0.0272520721	-0.0061666334	-0.0765301339	-0.0078803287	-0.1626743486	0.0171513679	0.1328418336	-0.2422822184	0.1132843448	-0.0381904318	0.001382502	-0.2393113235	0.0550818965	0.0262730071	-0.0199915371	0.0979237645	-0.0652523906	-0.0235035387	0.0214423287	0.0329878066	0.1573713702	-0.1077273771	0.0737994713	-0.0276830006	0.0235287239	-0.108147281	-0.1737812977	-0.1959596237	-0.1080576323	0.2280485396	0.0071129343	-0.084997362	0.1399883285	-0.0285035767	0.0401596281	0.3051047307	0.0112828645	-0.0485241381	-0.2203577705	0.2062469231	0.0894804661	-0.2872902756	0.0449607907	-0.073228759	0.0959420814	-0.0039058149	0.1099664431	-0.2214057906	0.1338395674	-0.0995903178	0.0507813461	0.085009425	-0.0319536714	0.201688139	-0.1085769762	-0.0325780569	-0.1138844533	0.08957422	0.0690549204	0.0	0.0	0.0112135055043154	-0.0215779722789904	0.0004656088876728	0.0001257427056953	0.2026881999131689	0.0504641092332036	0.0025466263207007	0.0410825063840407	0.2747740337639826	0.1560067619185119	0.0755007696309302	0.0243381097642992	-0.0038880412419789	0.0008422662325432	7.094124064826838e-07	1.5116864699328828e-05	-0.0009289697431438	0.0004809267064211	8.629847836766579e-07	2.3129049694914298e-07	0.0010126970791603	3.024200214299909e-06	9.145786936171614e-12	1.0255553741398029e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
1010.5213398333004	2.0476603399080204	4.19291286763223	1021153.3782584886	1186.736450544993	5.399382034937389	29.15332635920462	1408343.4030521286	951.12349094413	3.288390109801867	904635.8950257486	10.813509514242734	984.122080034757	816.2763376595839	1.487555	25.079321	0.3818535993091788	0.1858242111392674	0.0493032581	-0.0965065172	-0.0853683799	0.0608676297	-0.0255712759	-0.0532079196	-0.0495366466	-0.1556163462	0.0007453312	-0.144190466	0.0944126116	-0.1623820681	-0.0215576694	-0.0660103969	-0.0411720616	0.0270117342	-0.2323224224	0.0063258528	-0.0057393975	-0.1081898963	-0.0861488745	-0.0127720737	-0.0178452784	0.0821631441	-0.2752142975	0.0557843965	-0.1580224768	0.0719701408	0.0597449128	0.0057014363	0.178001783	0.0243939406	-0.2509144127	0.0495847239	0.1104313692	0.0358188455	0.0309760736	-0.0780165176	0.1434743522	-0.1227737752	0.0305799543	-0.077561671	-0.0250517591	0.0339228982	0.0177865231	0.0225411787	-0.1577774894	-0.0024981886	-0.0414924065	0.011131393	-0.0328202223	0.0553820667	-0.1990754753	-0.0475148355	-0.1324874276	-0.1622308709	0.0926783098	0.0828118897	-0.0736280524	0.1289431431	0.2846020445	0.0797274644	-0.1080071867	-0.0294704355	-0.0625057594	0.4143342852	0.0192604209	0.0206425356	-0.0096513665	-0.0819458323	-0.026156202	0.0040932844	0.0799384349	-0.0635981552	-0.0561511316	-0.114814877	-0.1954177133	0.0030970951	-0.2280530712	-0.0401328946	0.172333433	-0.1690823539	-0.0531461672	0.0494490683	0.2665120586	0.3425825538	-0.2899627208	0.1074123032	0.0455575115	-0.0334942917	-0.0444782073	-0.1848217535	0.3326614421	-0.1640565456	-0.0538546883	-0.0849195684	-0.1999984612	-0.092590818	-0.0292610295	0.060759049	-0.035921946	-0.110365622	0.0968264867	0.0569325638	0.0	0.0	0.0667516079386558	0.0555381024343403	0.0030844808220072	0.004455777162396	0.1090016392297883	-0.0936865606833805	0.0087771716526807	0.0118813573547809	0.1572025165655048	-0.1175715171984777	0.0247126312145278	0.0138230616563519	-0.0028688646134986	0.0010191766284803	1.0387210000404715e-06	8.230384170584471e-06	-0.0006413809463745	0.0002875887967693	4.113695183722493e-07	8.270731602721376e-08	0.0020070800337703	0.00099438295461	9.887974604189131e-07	4.028370261959388e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1010.7749817853456	0.2536419520452	0.0643342398372995	1021666.0638031658	1180.6282408396405	-6.108209705352465	37.310225804562045	1393883.0430681042	949.9267256421324	-1.1967653019976296	902360.7840891832	1.4322471880654777	982.7456464017624	817.5195870916798	1.451794	24.476408	0.1089947929716913	0.0576977454126781	0.1179999444	0.0392637309	0.0474846322	-0.0419804148	-0.1377003351	-0.0167055388	0.0572606311	0.0832712501	0.0366428073	-0.1142158117	-0.0020307455	0.0068383874	0.0288753027	0.0282678253	-0.1347624506	-0.067096809	-0.1222683658	-0.0066606288	-0.0063973103	0.0286738212	0.1128572063	-0.0980865827	0.1481052677	-0.0680940505	-0.1055961512	0.0755081797	-0.0493725133	0.0058368446	0.0896399213	-0.0243507044	-0.0567812022	0.09305255	-0.0513282029	0.0774204267	-0.0558630432	0.022356062	0.1098962787	0.0897005645	0.0829260598	-0.1189151407	0.0794677946	-0.0355151391	-0.0302289018	-0.0155811745	0.048197777	-0.1219818541	0.0480779575	0.0617728689	-0.107045096	0.0503766359	-0.058500982	-0.1086182658	-0.1540020108	0.0676506685	-0.1238944544	-0.0876981332	-0.0116620118	0.1229003862	0.0606935342	0.0145360154	-0.1287626758	-0.1097396675	0.0090392252	-0.0983022918	-0.0632828093	0.0885246098	0.0485336578	0.032398758	0.0563711641	-0.0278677808	-0.017728063	-0.0530952119	0.0181310185	-0.1950230381	-0.0556763544	-0.130358631	-0.1710096543	0.0472710198	-0.1243679587	-0.1427622967	0.047581825	-0.032605312	-0.0868173638	0.2185144641	-0.0934548759	0.1260709245	-0.0720744725	-0.0550680013	-0.1510433864	-0.0711366731	-0.181281699	0.1207526605	-0.2011158043	-0.0305832548	0.0317868865	-0.0876439805	-0.0004388249	0.0008570328	0.1667046125	0.0100948228	-0.0392403744	-0.1065339472	0.103461389	0.0441651385	0.0	0.0	0.0698856806421872	0.0031340727035314	9.822411711020628e-06	0.0048840083588217	0.1275951693210828	0.0185935300912945	0.0003457193612558	0.0162805272340757	0.1434686001200944	-0.0137339164454103	0.0205832392204195	0.0001886204609295	-0.0038999570078498	-0.0010310923943512	1.063151525688891e-06	1.5209664663076764e-05	-0.0010270246136958	-0.0003856436673212	1.0547795571370073e-06	1.487210381450215e-07	0.0020610094467269	5.392941295660021e-05	2.9083815818435182e-09	4.247759939497523e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1009.3245197192394	-1.4504620661061836	2.103840205213019	1018735.9861064734	1177.1131516774497	-3.5150891621908613	12.35585181815165	1385595.3718520186	949.8564827363772	-0.070242905755208	902227.3377963216	0.004934065808935	982.799894907201	806.3992458334509	1.287514	21.706747	0.1400858044025891	0.0733823250583239	-0.0433689892	0.1202533623	0.0540339567	-0.0144780177	-0.0266331429	-0.0032066864	0.0922253577	0.1148107162	-0.0528921948	-0.0840075426	0.0443294315	0.1371345329	-0.0245419905	-0.1560166887	-0.0799262693	0.0138199254	-0.0887730052	-0.0021385093	0.0951948961	-0.116841913	-0.08148429	0.0203548241	0.12433523	0.0285743541	0.084245723	0.0384673575	0.20805423	0.0578482125	-0.128481681	0.1456032888	-0.0981946956	0.119504598	-0.1338653632	0.0306207754	0.1754668652	0.0899539835	0.1156587839	-0.0831549396	-0.0095725077	0.0917872737	0.0139538244	-0.0007627448	-0.0139090177	0.0725330682	0.0719797421	-0.0499925111	0.1434903441	-0.0477668663	-0.0137857534	0.0944769202	-0.031351427	0.0147902375	-0.1011846722	0.0099638774	-0.0037209242	-0.0374355992	0.15694073	0.0881756185	-0.1005576011	0.1459579822	0.1346348222	-0.0858699072	-0.0494447895	0.0724430116	0.154825258	-0.0859942686	-0.0194552754	-0.028961917	-0.1452208764	0.1398659793	0.0503594245	-0.1024031182	0.0024627683	-0.0561955625	0.0899280673	-0.0402293788	-0.1076487016	-0.0948742393	-0.0450476679	-0.1247256142	0.1290645574	0.0342728427	-0.1184964099	0.1486619708	-0.0449049464	0.1326348369	-0.0583378813	0.0940342894	-0.0240746416	-0.184519251	0.0645311101	0.0336947006	0.0145871601	-0.0561345073	0.2292261996	0.0426236454	0.0553941303	0.0856289359	0.0665674875	0.0921174517	-0.0425309901	-0.1024002905	0.109436623	0.0308973046	0.0	0.0	0.0312811019688865	-0.0386045786733007	0.001490313494543	0.0009785073403878	0.1070448907696288	-0.020550278551454	0.0004223139485423	0.0114586086398817	0.1054208094288	-0.0380477906912944	0.0111135470606233	0.0014476343764885	-0.0039957840116173	-9.582700376749948e-05	9.18281465105636e-09	1.596628986749644e-05	-0.0010787024451621	-5.167783146630008e-05	1.1635989651986935e-06	2.670598265059315e-09	0.0013508511522299	-0.000710158294497	5.04324803242888e-07	1.8247988354808483e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
