global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22
860.3636974897221	0.8821659282325527	0.7782167249344013	740225.691958186	1024.9441075642903	0.0086719089083544	1050510.4236307596	7.520200411479732e-05	788.3386078403421	0.7801801080573796	0.6086810010084245	621477.7606116487	801.3457573784722	666.605159061941	0.926455	16.136118	0.0687020454416582	0.0493634444613739	0.0020981431	0.0029324473	-0.0006072887	0.0098711825	0.0322556867	0.0082468142	-0.0042341364	-0.0243940937	-0.0376617556	0.0147227239	0.016769244	0.0652085308	0.0720662331	-0.0826178062	0.0716278515	-0.0813662464	-0.1469163453	-0.0078924827	0.0359838171	-0.0176925048	-0.0091231515	-0.100639329	0.0676286997	0.1520375919	-0.0533899674	0.0082855299	0.0274588295	0.020314328	-0.0147006586	0.0419259226	-0.1304585856	-0.0841952651	0.1144187692	0.0386950261	0.0178524253	-0.0296436932	-0.0632140725	0.0940426472	0.0783679658	-0.0684255138	-0.0632615711	0.0467601232	-0.1601020103	0.0164225827	-0.0077780744	0.1404249057	0.0665900922	0.162490279	-0.0596601954	0.0873863672	-0.0583804184	-0.0017300415607621	0.0001450913529765	2.993043801964163e-06	2.105150070858032e-08	0.0093021806396933	-0.0105078978038619	0.0001104159162564	8.653056465348486e-05	-0.025782579836715	-2.2104462885898235e-05	0.0006647414230365	4.886072794740524e-10	-0.0005320088086687	-0.0009100085835335	2.830333725010894e-07	8.28115622104647e-07	0.000246979522249	0.0002499653507505	6.24826765758485e-08	6.099888441034428e-08	7.556566425152806e-05	5.651021546185643e-07	5.710169613774666e-09	3.1934044515454383e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.5416406887662	3.17794319904408	10.09932297635052	745704.1652034462	1026.704938591851	1.7608310275606982	1054123.0309288965	3.1005259076204643	790.1577512140143	1.819143373672205	3.3092826139754905	624349.2718035881	802.8842327918535	675.5045821867036	0.965719	16.819984	0.0304661171194598	0.0184889441749572	-0.0508212709	-0.0125607936	-0.0222366517	-0.0401161391	0.0119794569	-0.0494227334	-0.0427926327	-0.0981901615	-0.0995897774	0.0329965919	0.0249347343	0.0188192512	0.0613886311	-0.1095840874	0.014958865	-0.159815411	-0.0736826852	-0.0556583393	0.082843926	-0.0010966375	0.0450482592	-0.1022331395	0.105640678	0.1032789109	0.05199314	0.0145809069	0.0139025608	0.0218843569	0.0415909688	-0.0726963384	-0.1083721932	-0.0584117874	0.138327599	-0.0664633832	-0.0993158592	-0.1055197624	-0.0055298457	0.0478123796	0.0261448961	-0.0738456455	-0.0838052006	-0.0429695355	-0.0156996957	0.1256152281	0.0401162415	0.0232225203	0.0258855454	-0.0933725999	0.0252510167	0.0823644609	-0.0692973963	-0.0018436767628742	-0.0001136352021121	3.399144005962289e-06	1.291295915905782e-08	0.009235416206323	-6.676443337030012e-05	4.457489563257245e-09	8.529291250401352e-05	-0.0192725960584994	0.0065099837782156	0.000371432958834	4.237988879263026e-05	-0.0005319999579188	8.850749900015699e-09	2.8302395522560495e-07	7.83357737926279e-17	-2.960080020208977e-06	-0.0002499396022692	6.246980478249038e-08	8.762073726040378e-12	-0.0001500005568446	-0.0002255662210961	2.2500167053690083e-08	5.088012009958733e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862.5659572226488	-0.9756834661174024	0.9519582260548686	744020.0305594243	1028.383912150065	1.678973558214011	1057573.4707690729	2.818952209181817	788.1477039284902	-2.010047285524138	4.040290090042955	621176.803207751	801.9204104388201	691.8518549559341	0.990094	17.244524	0.0249135586489199	0.0176034234593909	-0.0804549283	0.0262495204	-0.0196914102	-0.021640862	0.0581544644	-0.1320574636	-0.0078558991	0.0682061456	-0.0110181801	0.0631726338	-0.0593813297	0.04410084	0.0340743337	-0.0662876007	0.1044281204	-0.1083464765	0.0921281311	0.0357124449	0.0598096138	-0.0485064761	-0.0484754352	-0.0918801861	0.0714990434	0.0478927293	-0.0127890445	0.0129174302	0.0330007756	0.0223504745	0.0617499097	-0.1669674299	-0.1347178821	-0.0487872998	-0.069277686	0.0290887016	0.0400204001	-0.0630062496	0.0625197846	0.0411632642	0.1210458066	-0.0275166473	0.0963461401	0.0200971667	0.0093497624	0.0186858959	-0.0036767569	0.0107665927	-0.0158626296	0.0479956661	0.0162389319	0.0772216734	-0.0798077096	-0.0018793107801968	-3.563401732260005e-05	3.5318090085639057e-06	1.2697831905473606e-09	-0.0043824246299948	-0.0136178408363177	0.0001854455890432	1.920564563758505e-05	-0.0192655279755342	7.068082965199646e-06	0.000371160568176	4.995779680294542e-11	-0.0005319992870395	6.708792999214271e-10	2.830232414105364e-07	4.500790350630642e-19	-3.0199514726714227e-06	-5.987145246244553e-08	3.584590819962874e-15	9.120106897290295e-12	7.499921506992432e-05	0.0002249997719145	5.624882261104763e-09	5.062489736158797e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860.8978521000371	-1.668105122611678	2.782574700083321	741145.1117504573	1025.914810901218	-2.4691012488469823	1052501.199226482	6.096460977057728	788.3931407667186	0.2454368382284428	0.0602392415595748	621563.744408011	801.7265128618405	682.144430044259	0.948227	16.515329	0.0400331446782201	0.0253750373591113	-0.0489310524	0.0281327985	-0.0104149388	0.0174939649	0.0585363554	-0.011529746	0.0221899297	0.1091194378	-0.0057304467	0.0540276374	-0.027472482	0.0229220887	-0.0289368339	-0.0552195685	0.1431005097	0.064404102	0.0713159764	0.0241801162	0.036690614	-0.0207421971	-0.0481518115	-0.0343346456	0.0837689866	0.0088881235	-0.1280412143	0.0186386896	0.0226611584	0.0302415728	0.0621867853	0.0925899264	-0.095155896	-0.0458389602	-0.1107421287	0.0440384929	0.0297855306	0.0321268778	-0.0061159898	-0.0233263445	0.0869840067	-0.1324155968	0.0416293984	-0.1034668169	-0.0482068507	-0.0339720412	-0.0110283387	-0.0022790092	0.0618768701	-0.0039763585	0.0586388515	0.0719655524	-0.0898496795	-0.0018790231378602	2.87642336599999e-07	3.5307279526139927e-06	8.273811380470715e-14	0.0103542385719208	0.0147366632019156	0.0002171692423266	0.0001072102564042	-0.0269610696809792	-0.007695541705445	0.0007268992783426	5.922136214024336e-05	-0.0001799999734268	0.0003519993136127	3.2399990433648704e-08	1.2390351678381193e-07	-3.0067509630971045e-06	1.3200509574318176e-08	1.7425345302166582e-16	9.040551354085366e-12	7.499974351810944e-05	5.284481851267802e-10	5.624961527782199e-09	2.792574843637877e-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860.840444197537	-0.057407902500131	0.0032956672694645	741046.2703662127	1024.8334400600856	-1.0813708411324114	1050283.5798653893	1.169362896051419	787.9130527026033	-0.4800880641153071	0.2304845493059832	620806.9786191353	801.6943878362208	673.428638445683	0.7970279999999998	13.881891	0.0384131139043163	0.0232575963726393	-0.0360753348	0.0321893511	0.0129023015	-0.0127938264	0.0834855891	0.0337627827	0.0278779063	-0.0512992357	0.0019211172	0.0124463413	-0.0078772245	0.0023072145	-0.0146031228	-0.0137653489	0.1872353776	0.056854417	0.0156014989	0.0149751337	0.016366282	-0.0330874245	-0.0119148422	0.0149808591	0.0324693714	0.0422791705	-0.2095580939	0.0090583211	0.0408072269	0.0403976022	0.0130749424	0.0537695376	-0.076549633	-0.1374883886	-0.0883971326	0.0214998427	0.0457797769	0.0664615433	-0.0768143828	0.0710001886	0.1467265784	-0.1132194982	0.03314899	0.0522998084	-0.1396358754	-0.1095480894	0.0404668844	-0.0304410136	-0.0040065304	0.0758807442	0.001093671	0.066603812	-0.0993643757	0.0008672036134385	0.0027462267512987	7.520421071607912e-07	7.541761369548612e-06	0.0104286529291215	7.441435720069965e-05	5.537496557593321e-09	0.000108756801916	-0.0192707005356425	0.0076903691453367	0.0003713598991344	5.914177759154672e-05	-0.0005320000370843	-0.0003520000636574	2.830240394576965e-07	1.2390404481488402e-07	-2.9651247051010188e-06	4.1626257996085776e-08	1.7327453547566944e-15	8.791964516800403e-12	-0.000131000639576	-0.0002060003830941	1.7161167569321057e-08	4.2436157834919864e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.2358626880355	2.395418490498514	5.73802974462218	745176.1546307568	1026.7577239142524	1.924283854166788	1054231.4236175762	3.702868351406988	789.3391011904364	1.4260484878331	2.0336142896510707	623056.2166681259	802.7917409826208	682.7152601867374	0.843045	14.683366	0.0639368261647254	0.0344234083253722	-0.0715710506	0.0069439709	0.0091737262	-0.0248269497	0.0644999995	0.0201275484	0.0548457529	-0.1075139243	-0.0524648444	0.0242779254	-0.0276580009	-0.0062055034	-0.0120543673	-0.0783036853	0.1530577432	-0.0244274774	0.0956518143	-0.0276006904	0.0455338227	-0.059032046	0.0111338654	0.0192120233	0.1031945602	0.0094864256	-0.1422216495	0.0024663882	0.0263871195	0.0485283498	0.0609826911	0.0156613587	-0.1311387207	-0.156794988	-0.0490195876	-0.0388129931	-0.0647903407	0.0213956785	-0.0234444848	-0.0054813327	0.1434713083	-0.1884368332	0.028370607	0.1058466608	-0.0493785753	-0.034754804	0.0812636549	-0.2813621978	-0.1498690617	-0.1160746892	0.0656535702	0.0611443214	-0.1082959623	0.0015683222979276	0.0007011186844891	2.4596348301769075e-06	4.915674097397261e-07	0.0349053707737851	0.0244767178446635	0.0005991097164472	0.0012183849088554	-0.0364272823281623	-0.0171565817925198	0.0013269468978156	0.0002943482988034	-0.0009150001810726	-0.0003830001439883	8.372253313628907e-07	1.4668911029505853e-07	-2.9176470457414894e-06	4.747765935952941e-08	2.2541281382595107e-15	8.51266428352404e-12	-0.0001800011747894	-4.900053521339999e-05	3.2400422925564126e-08	2.4010524511996527e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862.3489891245054	-0.8868735635301164	0.7865447176886073	743645.7790440562	1029.8068514506022	3.0491275363497152	1060502.1512946023	9.297178732926085	788.8188373095369	-0.5202638808995061	0.2706745057686155	622235.1580943696	803.4971306569291	689.961953854443	1.030569	17.949474	0.0396028880182701	0.0212113708181994	-0.0937340831	0.0849585707	-0.0007425369	-0.0292590357	0.1020790181	-0.0437457559	0.0200559872	-0.031446058	-0.0226231537	0.1005801857	-0.0979174975	0.001395425	-0.0456292116	-0.0413444323	0.2110707663	0.0780298048	0.005361619	0.0376753096	0.0871123306	-0.0985565076	-0.0335553927	0.0019334926	0.0569706531	-0.062047874	-0.1754849145	0.016466942	0.0736171144	0.0440646509	0.0513531915	-0.1028017712	-0.0471164444	-0.1709244033	-0.1374262421	0.1363580028	0.0815677595	-0.0214599165	-0.0489485439	-0.0336807955	0.1622149694	-0.0216320479	0.1668711541	-0.0164028744	-0.0215460909	0.0636022342	-0.1425394079	0.0614911421	-0.0519307872	0.0517102681	0.0059198002	0.055595093	-0.1165920251	-0.0017921441104391	-0.0033604664083667	3.211780512581553e-06	1.1292734481760987e-05	0.0495417856889872	0.0146364149152021	0.0002142246415699	0.0024543885292535	-0.0491819996554028	-0.0127547173272404	0.002418869090104	0.0001626828140978	-0.0008220005184125	9.299966266009994e-05	6.756848522704188e-07	8.648937254892387e-09	-2.8914798855250723e-06	2.6167160216417077e-08	6.847202737916404e-16	8.360655928396086e-12	-0.0002640011323183	-8.399995752890002e-05	6.969659786534455e-08	7.055992864857007e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.965822319413	1.6168331949075991	2.6141495801551144	746436.9421360594	1027.7349246554904	-2.0719267951117217	1056239.0753566269	4.29288064430193	790.6150618252689	1.7962245157319785	3.2264225109165805	625072.1759849737	803.7434943242329	679.2600251123972	1.173033	20.430792	0.156043010735337	0.0906590972069768	-0.0820049768	0.0301735256	-0.0175132746	-0.0233955688	0.0702070529	-0.0251863232	0.0052172194	-0.0617849017	-0.0975204046	0.0739326455	-0.0387701343	-0.013666816	-0.0319722269	-0.1247996428	0.0708020273	-0.1288747905	0.0301534658	-0.0249069652	0.1101089729	-0.0168453869	-0.0153307463	0.0124135104	0.1356078125	0.0866914558	-0.0209338058	0.032583744	0.0564165784	0.0375633839	0.0854694214	0.0511705091	-0.1891769915	-0.012617999	0.0516534741	0.1226849833	-0.1707288027	-0.0297979774	-0.0724528712	-0.0345859231	-0.0017445241	-0.1128775147	0.0299794059	0.07871042	0.0047481136	0.1228479991	0.0094155032	-0.1538911467	-0.0293041968	0.0379692647	0.0649714059	0.0499642712	-0.1242038795	0.0179463529880479	0.019738497098487	0.0003220715855716	0.0003896082677069	0.0028482454825962	-0.046693540206391	0.0021802866970058	8.11250232912966e-06	-0.1218359645156397	-0.0726539648602369	0.0148440022494562	0.0052785986099125	-0.0008219999455955	5.728169999962006e-10	6.75683910559005e-07	3.281193154846474e-19	-3.030853940266809e-06	-1.393740547417366e-07	1.9425127135152588e-14	9.186075607230839e-12	7.499909221440128e-05	0.0003390002245327	5.624863832984266e-09	1.1492115223322189e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862.1409095628278	-1.8249127565851493	3.330306569147209	743286.94794182	1034.4758813646104	6.740956709119928	1070140.3491250875	45.44049735422897	789.4032879137013	-1.2117739115675477	1.4683960127557147	623157.550968962	804.6494784257048	688.9531228381287	1.490324	25.957054	0.261876959255693	0.1790848531113064	-0.0812139554	0.0701524646	-0.0132191359	-0.0632274207	0.1700500131	-0.0303020659	0.062925211	-0.0264078624	-0.0152168776	0.0749574095	-0.0631740826	0.0133518497	-0.1501573635	-0.0601512392	0.2414101879	0.0225288503	-0.1944129107	0.0431933859	0.0900141024	-0.0846637111	-0.0830879139	0.0849905175	0.1861835881	0.0164434196	-0.1901171899	0.0126640191	0.0450032909	0.034520101	0.0073096586	-0.1505509234	-0.0217405872	-0.2924425683	-0.1769348758	-0.0074189385	0.1616865781	-0.0574837428	-0.0437399502	0.1474499219	0.2131997604	0.2138889424	0.0804949314	0.0991842123	-0.0245795347	-0.0100602404	-0.0875521085	0.1039770808	-0.0001579558	0.0285181545	-0.0271232648	0.0442601199	-0.1310868562	0.0014207250985691	-0.0165256278894788	2.0184598057041787e-06	0.0002730963771415	0.0820262128817859	0.0791779673991897	0.0062691505214671	0.006728299599728	0.0387871961429766	0.1606231606586163	0.0015044465846337	0.0257997997399636	-0.000711000067862	0.0001109998777335	5.055210964997687e-07	1.2320972856851951e-08	-3.0266754913466087e-06	4.1784489202001396e-09	1.7459435378721712e-17	9.160764529918237e-12	7.499910220014463e-05	9.985743351995091e-12	5.624865330827739e-09	9.971507029191416e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
857.8238821391094	-4.3170274237184	18.63672577713673	735861.8127682126	1021.9361840989854	-12.539697265624907	1044353.5643707956	157.2440075135208	788.3283249319417	-1.0749629817596542	1.1555454121536066	621461.547890001	800.0465399973677	659.8648611474076	3.436093	59.846634	1.1273214472400015	0.6376809369448149	0.0651931718	-0.484609102	-0.2309096865	-0.1134589828	-0.1822457565	0.1935121383	-0.28125336	-0.1382641751	-0.0091278411	-0.2004178767	0.4243179068	0.3776478427	-0.1000806325	-0.1408177923	0.0031225848	0.0999931952	-0.0688211299	-0.1365802294	-0.2341979966	0.4151298309	-0.2121548412	-0.2127989554	0.181492448	-0.1992677433	-0.1553708336	0.0390716305	-0.5520680904	-0.1470857525	0.1979270357	0.1433490135	-0.0743060067	-0.0669358318	0.1095450362	0.1349310851	0.031578181	0.0091297578	-0.1430229109	-0.208832227	0.0956749283	0.112731243	-0.1044654164	0.0729512469	-0.0411209643	0.0735023535	-0.0780929489	0.13977703	0.1406618123	-0.3688896997	0.214678053	0.0384910108	-0.1372005631	-0.0268477298933902	-0.0282684549919592	0.0007208006004284	0.0007991055476324	0.0236077327366501	-0.0584184801451357	0.0034127188224676	0.0005573250449651	0.5952249202632629	0.5564377241202862	0.3542927057024077	0.3096229408241638	0.0071579948493781	0.0078689949172401	5.1236890263723407e-05	6.192108100755054e-05	-0.0011478488584992	-0.0011448221830078	1.310617830706867e-06	1.3175570019579166e-06	0.0007451177616046	0.0006701186594044	5.552004786586496e-07	4.490590176820246e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
851.181579543282	-6.642302595827346	44.120183774534695	724510.0813537966	1001.8522666083442	-20.083917490641284	1003707.9641082768	403.36374177088686	781.8617452334051	-6.4665796985365205	41.81665299752468	611307.7886594262	792.5079085110636	663.3769568579986	2.402975	41.852753	0.6394727121744611	0.3714839896628011	0.0908475519	-0.3476627954	-0.1406885934	-0.0616757825	-0.2167717304	0.2217240586	-0.2904592746	0.3131902398	0.2116648182	-0.2463605002	0.3266686553	-0.2752362214	0.093025401	-0.2715171883	0.0385551431	0.1161609228	0.3798488411	0.0625616545	-0.3188677678	0.1888097596	0.3805625434	-0.006127497	0.2076442989	0.0889209149	-0.099385165	0.051633213	-0.341315902	-0.131008529	0.0973040782	0.1286954618	-0.1634260615	0.0143373798	-0.1953466566	-0.1949448036	-0.4435855149	0.1388873042	0.337154819	-0.0470061029	-0.0288217851	0.0651227072	0.1737696489	0.0072959638	0.1447945269	0.1127175932	-0.0515678599	-0.0552649098	0.062641888	0.1951480621	-0.1963849919	0.0326654109	-0.1425091225	-0.0051927308190755	0.0216549990743147	2.696445335937651e-05	0.0004689389849085	-0.1492599402235441	-0.1728676729601942	0.0298832323546726	0.0222785297555359	0.2626197367980296	-0.3326051834652333	0.0689691261558663	0.1106262080679415	0.0056335505679824	-0.0015244442813957	3.173689200201482e-05	2.323930367080052e-06	-0.0011529317312586	-5.08287275939991e-06	2.583559548824965e-11	1.3292515769429525e-06	2.774778226532484e-05	-0.0007173699793392	7.699394206438758e-10	5.146196872572321e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
855.6932133198734	4.511633776591339	20.354839334079823	732210.8753216903	1020.563838534885	18.71157192654084	1041550.5485250588	350.1229239621113	785.4048478113461	3.5431025779409997	12.553575877812154	616860.7749655638	801.7893753679691	686.4609659248365	3.037985	52.912758	0.6465254549226368	0.345056870311921	0.0009529002	0.1762233781	-0.0925762526	0.0960857701	0.1313012493	-0.1473777875	0.137836146	0.4696556894	0.1441100781	0.1406816019	-0.08725704	-0.1555115864	-0.0649477146	-0.1275609852	-0.0628108238	0.0862141798	0.1405587741	0.2139954866	0.065712968	-0.1168287884	0.1528006156	0.0544945944	0.069363576	-0.2646434589	0.0096253943	0.0977704053	0.0831095529	-0.0533232055	0.0074892454	0.0256838595	0.018351365	0.1818506671	-0.2349235748	-0.1734062258	0.1539059453	-0.1436035742	-0.011358413	0.298822721	-0.0208534315	0.2624754738	0.0654276957	-0.029005095	-0.0607041602	-0.0737153877	0.1743784879	0.1781705988	0.0780598573	-0.0630385737	0.1375995002	0.0267918699	-0.1469813818	0.0066443542601177	0.0118370850791932	4.414744353394423e-05	0.000140116583172	-0.0709032929397466	0.0783566472837975	0.0061397641735574	0.0050272769496995	-0.0297727450859213	-0.2923924818839509	0.0008864163499512	0.0854933634622565	0.0015679982153545	-0.0040655523526279	2.458618403354897e-06	1.6528715931958254e-05	1.3058794996245736e-05	0.0011659905262548	1.359533907316052e-06	1.7053212675397262e-10	7.49897168964822e-05	4.724193463115736e-05	5.623457640214547e-09	2.2318003876945446e-09	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
848.1811913354344	-7.512021984439002	56.43047429469488	719411.3333351967	1004.8921243455676	-15.671714189317411	1009808.1815717476	245.60262563165276	784.785915845061	-0.6189319662851176	0.3830767788895619	615888.9337087712	797.5637350200135	640.5699833425305	2.29036	39.891338	0.3851883311901868	0.2042053218567825	0.174127982	-0.136347619	-0.0776047145	0.193044143	-0.1008772528	0.1702522448	-0.209808223	-0.0546160449	0.178212925	0.0277970669	0.0377629835	0.1996322895	-0.231299964	0.0658867748	-0.1266562437	-0.0401465425	0.027979381	0.1190431472	-0.1116041668	0.1558402293	-0.2159245581	0.0540537841	0.0277562701	-0.1007241863	0.1218677609	0.060385235	-0.1521103349	-0.1435064394	-0.0312012902	0.0445876071	0.1488436579	0.0872566002	-0.1617512385	-0.0915953108	0.0984172865	-0.0938709856	0.1523939054	0.0449554932	-0.1972729722	-0.2681834132	-0.0403247428	0.0980704301	-0.1383614076	0.1501880195	-0.0594488952	0.0619288264	-0.0817382855	0.1772607014	0.4205476559	0.0208790082	-0.1505910958	0.0070574709404382	0.0004131166803205	4.980789607512965e-05	1.7066539155903046e-07	0.0555413948167711	0.1264446877565177	0.0159882590618432	0.0030848465381924	0.1253309064131542	0.1551036514990755	0.0157078361023428	0.0240571427083466	0.0028600810481949	0.0012920828328404	8.180063602243638e-06	1.6694780469208729e-06	-0.0005515970762735	-0.0005646558712697	3.188362529593957e-07	3.042593345534734e-07	0.0002827885178718	0.0002077988009753	7.996934584012935e-08	4.318034168677973e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
847.8399862971264	-0.3412050383079759	0.1164208781667472	718832.6423643115	1012.2919928656684	7.399868520100767	1024735.0788199464	54.758054114778325	785.1732629749873	0.3873471299262974	0.1500377990621399	616497.0528907886	801.1229954158327	663.8673688670164	1.98477	34.568851	0.4022844168721073	0.2489049957983443	0.1140294082	0.2129958115	-0.0767887205	0.254157714	0.1185041537	-0.002738533	-0.0606454166	-0.0219580653	0.1957083084	0.236834405	-0.0497511277	0.0318017052	-0.2060055536	0.1946204347	-0.1072544428	0.0304046507	-0.0125971468	0.2741718259	0.071915702	0.070508691	-0.1597029339	0.17530346	-0.1508134802	-0.1452068965	0.0525668718	0.1353784042	0.1092658711	-0.1139191012	-0.0917164645	0.0610141974	0.1017828319	0.1261946404	-0.0618809064	0.0394120996	0.1154914536	-0.1082680329	-0.0767145473	-0.0785394243	-0.1355655781	0.0484759759	0.1396715746	-0.0317733726	-0.0251992023	0.0684318419	-0.1236846375	0.0385126033	-0.1795129126	-0.066711894	0.1515132908	0.0149355036	-0.1533170814	0.0253406826928284	0.0182832117523902	0.0006421501993386	0.0003342758319827	0.05236210770191	-0.0031792871148611	1.0107866558721837e-05	0.0027417903229864	-0.1167617426322351	-0.2420926490453893	0.0136333045425163	0.058608850721814	0.0009959939220707	-0.0018640871261241	9.92003892801776e-07	3.4748208137819785e-06	0.0001510373977229	0.0007026344739964	4.936952040481978e-07	2.281229551090548e-08	7.492473880306552e-05	-0.0002078637790687	5.613716484707592e-09	4.3207350648735656e-08	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
846.1723849105781	-1.6676013865483128	2.7808943844178557	716007.7049852555	1012.8415969848631	0.5496041191947825	1025848.100582848	0.3020646878358726	785.2110759264802	0.0378129514929241	0.0014298193006062	616556.4337576207	800.584855476034	624.166431747512	1.465436	25.523581	0.1223444448209775	0.0806082653164457	0.2486139619	0.0669554174	0.0173318744	0.2613584885	0.0360104336	0.0959652796	-0.0445413675	0.03354916	0.1635555727	0.1252032652	-0.0467171596	-0.0286992781	-0.1528275212	0.0513350034	-0.0421373545	-0.0704107168	-0.120606431	0.214655357	0.0214241869	0.0384462887	-0.0974773218	0.1785797079	0.0308307688	0.055959216	0.126248648	0.0801687842	0.0516840585	-0.1393626403	-0.1952298076	0.1743336034	-0.0575794914	0.0107002215	0.1623047235	0.0500923769	0.0511567251	-0.0545109735	0.0153378756	-0.0853085675	-0.1616718608	0.0559763498	0.0892583017	0.0509679112	-0.0011851265	-0.0301255561	0.0375106841	-0.0205045442	0.0537791302	-0.0635592039	0.0091438517	0.0089700792	-0.1551433414	0.0255869646153854	0.000246281922557	0.0006546927582289	6.06547853783724e-08	0.0413421223761929	-0.0110199853257171	0.000121440076579	0.0017091710825681	-0.0461694876970426	0.0705922549351925	0.0021316215942073	0.0049832664568352	0.0007530160065214	-0.0002429779155493	5.670331060774371e-07	5.9038267444682826e-08	-0.0004149716203858	-0.0005660090181087	3.203662085803747e-07	1.722014457256165e-07	7.565625789528505e-05	7.315190922195297e-07	5.7238693587178825e-09	5.351201822816847e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
