global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
880.8243071616196	-1.6770807121932876	2.8125997152107445	775851.4600867472	910.3688243927164	-9.233145933100332	85.25098382192719	828771.3964261765	835.3519779582848	-0.0692709580481505	697812.9270788188	0.0047984656289086	835.4053720299825	656.1910781688131	0.978858	18.061035	0.0516603301260911	0.0254264710564974	0.0212607432	-0.0409528448	-0.0102599773	0.0409108196	0.0267255467	-0.0343368375	-0.0766671116	0.0252191992	-0.0626808244	0.0105724929	0.0237792655	0.1224396046	-0.1000903796	-0.0154131027	-0.0254205265	-0.0462982732	-0.028266298	0.0238197127	0.0725480817	-0.101213278	-0.0022275134	0.0680632305	0.0691972939	0.1737720887	0.0390194875	-0.0654545435	0.0160569107	0.0891484969	0.0733549698	0.1490491127	0.0909708688	0.1479658842	-0.1244834526	0.0610341275	0.0724791693	0.0682168044	-0.1535450066	-0.1955610647	0.0274518931	0.063864819	-0.007907541	0.0554576768	0.0839030914	-0.0938398268	0.0813552042	-0.0836954393	-0.0208825785	0.0163548635	-0.0201040813	-0.1099454484	-0.0103284692	-0.0871270718	0.0851518807	0.0113417976	0.0079292119	0.0101009878	0.0106379522	-0.0609261251	0.0013829214	-0.0462273638	0.0736973062	-0.165231714	-0.0007256036	-0.0639496464	-0.0698442686	-0.0749689647	0.2593782187	0.0355035801	0.004543948	-0.0258044994	-0.0129042434	-0.0590426244	0.1376453279	-0.0259079108	0.0371549283	-0.0598124176	0.0266689432	0.0535081425	0.0669927081	0.0490107325	0.0634491882	0.0082299922	0.0217842189	-0.0791887628	0.0685204532	-0.0231085375	-0.0184101866	0.0385952065	-0.0157932711	0.0431472403	-0.0181980771	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	0.1062495755720362	0.0006848789658277	4.6905919783334674e-07	0.0112889723092378	-0.0242947109248348	-0.0122609403014167	0.0001503306570749	0.0005902329789212	-0.2923403819381107	0.0179196386479816	0.0003211134492742	0.0854628989117204	0.0094272087645663	0.0001059611630357	1.1227768071878442e-08	8.887226509071567e-05	0.0025725444073982	-0.0002200453887948	4.841997312989861e-08	6.617984728035757e-06	0.0007388924741983	8.989089238669993e-05	5.459620884268854e-07	8.080372534077267e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
884.3302896103619	3.505982448742316	12.291912930889165	782040.0611223466	917.6814461366378	7.312621743921341	53.47443676967119	842139.2365834308	836.7504309875399	1.3984530292550517	700151.2837578336	1.9556708750326304	837.0381343875312	662.3516236169613	0.9845330000000002	18.165735	0.0637549141911541	0.041180356806966	0.0324458467	0.0168068059	-0.0813637078	-0.0064258815	0.0029069378	-0.1094041689	-0.1342269729	0.0478514403	0.014089671	0.0525059545	0.00038834	0.0744588435	0.047323729	0.235264764	0.0234745173	-0.0272034004	-0.0762954674	-0.0346947449	0.0450522506	-0.0215951663	-0.0383448362	0.0851539772	0.1290897004	-0.1058733453	-0.0745228506	-0.1427979911	0.0437435349	-0.0725558801	-0.0238089698	-0.2206754249	0.1014287591	0.002131023	0.0840294655	-0.054263303	-0.1438248249	-0.0501206136	0.0404499406	-0.0350872803	0.0434360553	-0.0184073228	0.0456947522	0.0329195211	0.1672588745	-0.0379853445	0.0953555652	0.1229996984	0.0987992747	0.0601406485	0.0537622015	0.0209391602	-0.069310142	0.0638332272	0.0637627446	-0.0441612933	-0.0475660569	-0.0186439523	-0.0554258258	-0.0823074152	0.1130787068	0.016565562	-0.0869088945	-0.1734422281	0.1182211334	0.1057572773	0.0632443093	0.0684256652	0.0049098116	0.0403403812	0.0048351309	-0.0158972949	-0.0193804028	-0.1127390184	-0.0001803719	-0.0110638729	0.0040574894	-0.0065003862	-0.050215713	0.0385414951	0.1156421191	0.0409108691	0.1249130654	0.0409859159	0.0168747241	-0.0239471048	-0.1333997594	0.0001787356	0.0039945804	0.0148634313	-0.0416325349	0.0063110422	-0.0826024302	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	0.0999166038910317	-0.0063329716810044	4.010653031240491e-05	0.0099833277331173	-0.0250133222373136	-0.0007186113124788	5.164022184225045e-07	0.0006256662893476	-0.2994972009696965	-0.0071568190315858	5.122005865086908e-05	0.0896985733886827	0.0086431949919923	-0.0007840137725739	6.146775955857152e-07	7.470481966960078e-05	0.0023988829723038	-0.0001736614350944	3.0158294039046524e-08	5.7546395148091146e-06	0.0007721475098516	3.325503565330002e-05	5.962117769700267e-07	1.1058973963022554e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
883.497830578308	-0.8324590320538618	0.6929880400480526	780568.4166365766	919.1795320561864	1.498085919548657	2.2442614223499464	844891.0121510298	837.1792796147627	0.4288486272228056	700869.146216293	0.1839111450708848	838.0370790374666	673.4749872453057	0.999141	18.435276	0.0239365282898965	0.0136432897739673	0.0436988741	0.0384731685	-0.0442872006	-0.0656663748	-0.0148760974	-0.030932281	-0.0445365256	0.0643265384	0.0408922344	-0.0237590344	-0.0463323472	-0.0772947283	0.1094534656	0.0400259295	0.0708725059	-0.0434783741	-0.1037834333	0.0157400791	0.0260862579	-0.0449894726	0.0768803987	-0.0398221865	0.1851964466	0.0429467782	0.0225182343	0.0797283518	0.0517158763	0.018693567	-0.0283402393	-0.0761075857	-0.0324059187	-0.0228636258	-0.0866730081	0.035260458	-0.0838962235	-0.023313644	0.155135754	-0.0160188277	0.0491585104	-0.0464823577	-0.009323412	-0.050947705	0.0222820664	0.1583852143	-0.0351807463	0.0824978754	0.0346288826	0.018571991	-0.0027204683	0.0247131062	0.0369694693	-0.1082312347	0.0131958791	0.1245608173	0.0598651073	-0.0449917773	-0.11215353	-0.0664684066	0.0697923551	-0.048117783	0.0474402436	0.0740991783	0.1533853515	-0.0036748635	0.051008149	-0.0079932684	-0.0104433001	0.0404769027	0.0093324977	-0.0182488988	-0.0243891421	-0.1088791728	-0.0054060836	0.0302712489	-0.0010735488	0.024044165	-0.0528428094	-0.0673398489	0.0342457542	0.1168977104	0.049905916	0.0814890624	0.0274244554	-0.0068509109	0.0154618961	-0.1424324777	0.0277210085	0.0896431433	-0.0727784314	0.0422070412	0.1541960061	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	0.1013353809074004	0.0014187770163686	2.0129282221760536e-06	0.0102688594236479	-0.0249397598494169	7.356238789670011e-05	5.411424913064571e-09	0.0006219916213465	-0.2978026214443403	0.0016945795253562	2.8715997677565536e-06	0.088686401339121	0.0088086763407377	0.0001654813487453	2.7384076782596428e-08	7.759277887587211e-05	0.0026072743993184	0.0002083914270145	4.342698685318133e-08	6.797879793341124e-06	0.0007310280984061	-4.111941144550001e-05	5.344020806592386e-07	1.690805997624317e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
883.0479810149931	-0.4498495633149559	0.2023646296146565	779773.7367746555	918.7442395215364	-0.4352925346499887	0.1894795907220116	844090.9776540063	836.5109230841632	-0.6683565305994534	699750.5244391188	0.4467004519949381	837.342343850825	668.0629152552	0.98952	18.257765	0.0250025357487896	0.0126362506923247	0.0246206933	0.0120273923	-0.0526291104	-0.0408154937	-0.0036740956	-0.0427623804	0.0089461656	0.0384122465	-0.0128531736	0.0247419169	-0.0348031782	0.0285132446	-0.0062276893	0.030246325	-0.0580499565	0.0381039903	0.0933009157	0.0859678788	0.1215049462	-0.0443118169	-0.0247568174	-0.0095039232	0.0084774152	-0.0767036185	0.1261948544	0.3125791149	-0.1082558329	0.045997941	-0.0325289832	0.1363917299	0.0677804107	-0.0107573061	-0.1670945236	0.0045187751	-0.0482858112	0.0556499958	-0.0622545365	0.0178393817	0.0352850321	0.0007425433	0.0186062627	-0.052870782	-0.0301527484	-0.0295907102	-0.0139791667	-0.0090302728	0.1000181563	0.0384457306	-0.1004235915	-0.1373036643	-0.0490216638	-0.0722183318	-0.1889281985	-0.1353207446	0.1511568772	-0.0497971983	-0.0529269856	-0.0373801595	-0.1357740484	-0.0132297427	-0.0907538563	0.1742003516	0.0382013534	-0.1143173752	-0.0722024587	-0.149472438	0.0545694945	0.0352094886	0.009610515	-0.0093741567	-0.0292001337	-0.0689943883	0.0211753536	0.0700216575	0.046273136	0.1002152788	-0.0702011789	-0.0731837388	0.0827268241	-0.0229606345	-0.0539534361	0.0443634614	0.0427606734	-0.0834942545	-0.0661300984	0.0659304832	-0.0584116353	-0.0526513468	0.076228124	0.134210424	0.1299702447	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	0.0936465680754849	-0.0076888128319154	5.911784276422842e-05	0.0087696797123164	-0.0247175720456596	0.0002221878037572	4.9367420138492014e-08	0.0006109583678323	-0.3003999281369971	-0.0025973066926568	6.746002055720024e-06	0.090240116824713	0.0089777514489502	0.0001690751082125	2.858639221706889e-08	8.060002107912742e-05	0.0025082369170479	-9.903748227050018e-05	9.808422894479638e-09	6.291252432041953e-06	0.0007092561204799	-2.1771977926199945e-05	5.030442444381985e-07	4.740190228189376e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
883.1072235633223	0.05924254832928	0.003509679532547	779878.3683097198	915.508206168598	-3.2360333529384206	10.471911861329875	838155.2755620441	835.5101329628791	-1.000790121284126	698077.1822836479	1.001580866859896	836.4559856223498	670.6833156129308	1.030717	19.017887	0.0515515720888828	0.0286040718347687	0.0398786738	0.030450389	-0.0495632521	-0.0417495689	0.0108456626	-0.0490344489	0.0900829608	0.0131575106	-0.0380511797	-0.0109216527	0.0003123847	0.054089149	-0.0267104382	-0.0158653551	0.1255662958	-0.1644875403	-0.0149818914	0.0076922566	0.2017135998	-0.035189591	-0.0681827806	-0.0815849347	0.0063248381	-0.0187699368	-0.0979419016	-0.0180434872	-0.1637136905	-0.1181722091	0.0112007526	0.0029224572	-0.0507052225	-0.2374401353	0.1648104077	0.0767127483	-0.0413762088	0.1526353639	-0.1177816024	0.0054534587	0.0258693269	0.0384280018	-0.0056543947	-0.0497834879	-0.0644556042	-0.0682283453	-0.0547564837	0.004320809	-0.0691050476	0.0901056258	0.2629841798	-0.1140808629	-0.225422895	-0.024402225	-0.0584492761	0.0199399065	0.0161704915	-0.0159920186	0.0242048381	-0.0320575788	0.1096210818	0.0132299147	0.0776992165	0.0102004769	-0.1464509542	0.0342673876	-0.0707866732	0.1465414089	-0.0527127359	0.0415335302	0.0142750212	-0.0217847686	-0.0522084388	-0.0597570014	0.0914574322	0.0619797597	0.0619261746	-0.0196960904	-0.0027270643	-0.0213271758	0.0199777216	0.0071924334	0.0422739879	0.030397672	0.0462746373	-0.0899258239	0.1294263162	0.0019275703	-0.0165264749	-0.0021208496	0.1687665386	0.0116069074	-0.027523995	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	0.10125005848964	0.0076034904141551	5.7813066478148544e-05	0.0102515743441555	-0.0191326760826058	0.0055848959630538	3.1191062918134664e-05	0.0003660592940819	-0.2973050742870882	0.0030948538499089	9.578120352296124e-06	0.088390307196851	0.0084759396083805	-0.0005018118405697	2.5181512333595024e-07	7.184155224491339e-05	0.0025348069761004	2.657005905249993e-05	7.059680380533338e-10	6.425246406087253e-06	0.0005322713828668	-0.0001769847376131	2.833128250189356e-07	3.1323597347977894e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
881.992076061658	-1.1151475016642962	1.2435539504681214	777910.0222355536	911.5678962258733	-3.940309942724753	15.526042444735545	830956.0294296645	835.19832495009	-0.3118080127891289	697556.241999436	0.0972242368395056	835.7152228161297	667.3453495206467	1.029339	18.992468	0.0337756332194452	0.015792177382634	0.0170457686	-0.0123901007	-0.0162230304	0.0559771281	-0.0079832675	-0.0503751824	-0.0846677973	0.0084101752	-0.0632515237	-0.0032256427	0.0281498613	0.0885654379	-0.0434909671	-0.0300380092	-0.0255327617	-0.0038440993	0.033849112	0.0693298805	-0.0490267778	0.1331063819	-0.0629601369	0.2113752029	0.1029994902	0.0396175098	0.0914470369	-0.0273785865	-0.1334615927	0.0192081505	0.087785551	-0.0640505774	0.0070537678	-0.0282162469	-0.0622501541	-0.002523807	-0.1515621428	-0.0776979328	0.0626820143	-0.0520034886	0.0086105369	0.0669919219	-0.0124484471	0.0552806841	0.07569569	-0.0650414367	0.0730351754	-0.0701544209	0.0716130332	-0.0001148882	-0.0203064226	-0.0683396911	0.1996012772	-0.0432190401	-0.0212652165	-0.1003711384	0.1607620214	0.0454951537	-0.0723768447	0.0511327927	0.0807721919	0.0662311658	0.1978337435	-0.1080693207	0.0700092143	0.0547390018	-0.0480942465	0.0206798986	0.0424285151	0.034693844	0.008887535	-0.0105677247	-0.0299198346	-0.0855089655	0.0773556506	0.0513001594	-0.0382302115	-0.0473209262	-0.050506277	0.0394670186	0.1117490669	0.0118763775	0.0818395881	0.0806822981	-0.0626153318	-0.0823820607	-0.0592125371	0.0814474292	0.0136474734	0.1226708973	-0.1187084754	0.0965661048	0.0375000497	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	0.0971123174386008	-0.0041377410510392	1.712090100545499e-05	0.0094308021982955	-0.0251239549263289	-0.0059912788437231	3.589542218324402e-05	0.0006312131111402	-0.2911431257347203	0.0061619485523679	3.796960996202888e-05	0.0847643196625831	0.0084451660826209	-3.077352575960035e-05	9.470098876767863e-10	7.132083016305045e-05	0.0023681495169467	-0.0001666574591537	2.77747086915672e-08	5.608132134614888e-06	0.0003800090723338	-0.000152262310533	1.4440689505599522e-07	2.3183811208847723e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
883.080095433357	1.0880193716989195	1.183786153192112	779830.4549505869	917.9805583443872	6.412662118513936	41.122235446223634	842688.3054982729	836.276148357983	1.0778234078929927	699357.7963124631	1.1617032986020646	836.9876671895165	663.2916812767563	0.99816	18.417177	0.034538148009221	0.0183586875129186	0.0378188519	0.0102477346	-0.0649288074	-0.0194992315	-0.0047240598	-0.0294286321	-0.1332015593	0.048608372	-0.0020735051	0.0156331506	-0.0127391112	-0.0313579442	0.0422081014	0.0957310577	0.0172783358	-0.1295318315	0.0608974485	-0.0528126773	0.0640208	-0.0534320362	0.1742090038	0.0744454259	0.0335563776	0.1000045336	0.0328885393	0.0474832681	0.0976693754	-0.0433414879	-0.063830025	-0.1332673614	-0.0244623808	-0.0202095439	0.0316430714	-0.0304589481	0.0343899421	-0.0127855224	0.161097513	-0.0757421106	0.0495566075	-0.0033710404	0.0139190663	0.0063882844	0.0821145583	0.0672489104	-0.0504513995	0.1016925864	-0.1073485805	-0.0484577064	-0.0308792113	0.017113649	-0.1048091962	-0.0574802138	0.1272066866	0.0073276981	0.0747530973	-0.1052158913	-0.1185007608	0.0771973896	0.0325013518	0.0038577988	-0.0896621485	-0.0508030316	-0.0554053596	0.0133094653	0.023947949	0.1027694041	-0.0802790591	0.0404561997	0.0149327517	-0.0487185196	-0.0120347739	-0.0764832625	0.0327709337	0.0501968318	-0.0671289506	0.0257713319	-0.0609751622	-0.0270468119	-0.004109496	0.1373842117	0.0298790735	0.0630909746	-0.1673643494	0.0654457178	0.0924160755	0.0171789462	-0.0538430426	-0.1112154412	0.1096342728	-0.0057157815	0.0170383743	-0.0317782535	-0.1134548014	0.0876327994	0.0703125971	0.1007836214269559	0.0036713039883551	1.3478472974912117e-05	0.0101573383479319	-0.0247249006409475	0.0003990542853813	1.592443226812586e-07	0.0006113207117047	-0.2767567653744507	0.0143863603602695	0.0002069673644155	0.0765943071805287	0.0086601795228525	0.0002150134402315	4.62307794802276e-08	7.499870936803374e-05	0.0022672146001705	-0.0001009349167761	1.0187857424618352e-08	5.140262043226281e-06	0.0003856893028303	5.68023049650002e-06	1.4875623831772285e-07	3.226501849336886e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
881.804029890934	-1.276065542422998	1.6283432685593002	777578.3471318912	914.1572716044868	-3.823286739900368	14.617521495497984	835683.5172273595	836.1273545190538	-0.148793838929123	699108.9529750316	0.0221396065032658	837.3856730683364	668.2844617081549	1.004482	18.533821	0.1583254093344211	0.0859448173528206	0.0288316165	-0.0224123984	-0.0265271992	0.0056012387	-0.0104076341	-0.0349743213	0.0234740145	0.0453499759	0.0075664436	-0.0675153858	-0.00577656	-0.0778866091	0.1508802809	-0.0128836917	-0.0772078257	0.108034642	-0.0306431152	-0.1298423404	0.0384083071	0.1125609103	-0.1454424281	0.037447391	0.0041494639	0.0564428134	0.2295103038	0.075023476	0.0968562885	0.0508192122	-0.0492912967	-0.1374082235	-0.0807501491	0.0246676075	0.0810531649	-0.0051561386	0.036436737	0.0584712381	-0.083283034	-0.0001290095	0.0399797089	-0.0126044982	-0.0475315502	-0.0293810072	-0.100401003	0.1117273103	-0.056956313	0.0168246397	0.1488310277	-0.0737204416	-0.0379016184	0.0815266715	0.0559598234	0.0546085427	-0.1187555261	0.0861633576	0.2189517776	0.0367534104	0.0395702593	0.0302732505	0.1200224864	0.0304247573	-0.093280515	-0.1266090317	-0.1173668737	0.080030159	0.0277079505	-0.0926146873	0.0373955804	0.0495190235	-0.0021880127	-0.0916458018	0.0191507574	-0.0167771814	-0.00537516	0.0965532086	-0.0344816112	0.1083926274	-0.1266080089	-0.0376940607	0.1053624184	-0.0132128026	-0.067303168	0.1314019712	-0.1103336891	-0.041820307	0.0062433672	0.0822533049	0.0028123392	0.0153740692	-0.1059115742	-0.0389699919	0.0859456505	-0.0350428114	-0.1100753719	0.0948006283	0.0586099215	0.1178183518310618	0.0170347304041059	0.0002901820399405	0.0138811640281878	-0.0067384272190196	0.0179864734219279	0.0003235132261577	4.540640138602422e-05	-0.2210467727019534	0.0557099926724973	0.0031036032835697	0.048861675721949	0.0076428600832252	-0.0010173194396272	1.0349388422436034e-06	5.841331025175711e-05	0.0022040449458105	-6.316965436000029e-05	3.990405231961903e-09	4.857814123152809e-06	0.0006570844655608	0.0002713951627305	4.317599948813222e-07	7.36553343535146e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
880.5723987960326	-1.2316310949013314	1.5169151539278525	775407.7495213991	909.7363300425484	-4.4209415619384345	19.544724294074644	827620.1901992846	835.4669625804906	-0.6603919385631798	698005.0455634709	0.4361175125192346	835.4955021590962	659.6301389999907	0.8854729999999998	16.337967	0.0945876474895046	0.0524583118474994	0.0251572805	-0.0496345836	-0.0198351557	0.0675001741	0.0020774239	0.0139831101	-0.0499852523	0.0318975853	-0.037925207	-0.0274375765	-0.0018509587	-0.0015049295	0.0790617666	-0.0364841646	-0.0921233387	-0.055977491	0.1360312568	-0.0065576418	-0.0358572328	-0.0533835247	0.0310670499	-0.0525293006	0.065133849	0.1001403817	-0.035972884	0.0789975131	0.0768846292	0.0381546008	-0.000520291	0.0651368858	-0.0132443199	0.0181724453	0.1030253939	-0.152888384	0.0557759283	0.0196187239	-0.0197994053	0.0483117054	0.0367093697	0.034238041	-0.0379614768	0.0138469726	-0.0081557192	-0.0066448767	-0.1049138876	0.0421514707	-0.0323316111	-0.133666701	-0.085048236	-0.090363133	-0.0090416722	0.0027977451	-0.0211499504	-0.0305726523	-0.0037051055	0.0468897981	-0.0468373591	-0.0375817814	-0.0195104647	-0.0978299868	-0.1958656313	0.0476402031	-0.1170190015	0.0046435118	0.0216934579	0.0614443564	-0.0856856708	0.044717299	0.0014313247	-0.1242060331	0.0414355975	0.0178455938	0.0224230363	0.0449992677	-0.0036354767	0.1179879438	-0.0818979996	-0.0676943497	0.0163125469	0.0211802809	0.0084371233	0.0725613338	-0.1680690223	0.0407351228	0.0900563939	0.0882773477	-0.0430229031	-0.0705213005	0.0927377199	0.1048886043	0.1304214502	-0.0382833527	-0.1063942335	0.1013839798	0.0462651033	0.1459420248453824	0.0281236730143206	0.0007909409838164	0.0212990746159702	-0.0158633321882604	-0.0091249049692408	8.326389069767548e-05	0.000251645308115	-0.2412660484319317	-0.0202192757299783	0.0004088191110448	0.0582093061259592	0.007641061484146	-1.7985990791993464e-06	3.2349586476967368e-12	5.838582060449948e-05	0.0022367510597731	3.2706113962600175e-05	1.06968989053459e-09	5.003055303396086e-06	0.0013649756280383	0.0007078911624775	1.8631584651385515e-06	5.011098979137463e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
882.589190518314	2.0167917222813685	4.0674488510626485	778963.6792197728	912.6488024869705	2.9124724444220647	8.482495739517837	832927.8366809012	835.5164350681503	0.0494724876596137	698087.7132689905	0.0024475270352306	835.9425368227438	663.9220363453334	0.936727	17.283661	0.1292519841662068	0.0677155239341324	0.0287415069	-0.0203385711	-0.0378204706	-0.0012297709	0.0264247398	-0.0345437329	-0.0042460297	0.0263163829	-0.0409946671	-0.0076805343	-0.0266024084	-0.0060059175	-0.0652848022	-0.0130122412	-0.0792075035	0.0056963081	0.0076602995	-0.0615089962	0.1432720256	0.090033176	-0.0124024744	-0.0157119248	-0.080836268	2.12651e-05	-0.0225564842	-0.078048485	0.0108979288	-0.0062259682	0.0891179323	-0.0196578748	-0.03318696	0.0350685752	-0.0917206539	-0.0184222785	0.0876288701	0.1145193338	-0.0035504491	-0.0888877539	0.0347454097	0.0370846871	-0.0015106047	-0.033655628	-0.1233936705	-0.1795533974	-0.005291896	-0.0070987489	-0.047605892	-0.0142120629	0.0086203413	0.0603705319	-0.0530416583	0.0488335446	0.0874436321	-0.0309969402	0.1093311669	0.0663081087	0.1184790404	0.0373606488	-0.0048036231	-0.0043894233	0.0740584269	-0.0669025719	-0.003168199	0.0611534763	-0.0446078126	-0.0794469058	-0.0046249368	0.0465879299	-0.004028339	-0.0432613345	-0.0171502535	-0.0003906574	0.0655099495	0.0975755421	0.0150343063	0.0495811158	-0.0477092711	-0.004928175	0.1226558949	-0.135902188	-0.0500226785	0.0257243179	-0.0922106591	-0.0636259997	0.0655383607	0.1193021885	-0.0535129897	-0.0705448299	0.1228324746	-0.0612636081	0.0569473682	-0.0414976565	-0.1024214758	0.1073422654	0.033413395	0.1000257682647287	-0.0459162565806537	0.0021083026183804	0.0100051543169492	-0.0109261212740392	0.0049372109142212	2.437605161150495e-05	0.000119380126095	-0.2264983098652848	0.0147677385666468	0.0002180861023728	0.0513014843718305	0.0074850177952114	-0.0001560436889346	2.4349632856318253e-08	5.602549139463133e-05	0.001894238774484	-0.000342512285289	1.173146655739618e-07	3.588140534758646e-06	0.0005909160401683	-0.00077405958787	3.49181766528184e-07	5.991682455734743e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
882.0806857521217	-0.5085047661923454	0.2585770972403319	778066.3361769333	915.5898841817112	2.941081694740774	8.649961535139262	838304.8360158794	835.377161113339	-0.1392739548113013	697855.0013097815	0.0193972344887804	836.0432327945675	668.154335383637	1.002127	18.490374	0.1081272516734725	0.0536098527199841	0.0597896059	-0.0252461353	-0.0431988119	0.0550257459	0.0007753954	0.0073874947	-0.0899324787	0.0404313039	-0.0618480318	-0.0210059401	-0.0172456306	0.0048271419	-0.0928955983	-0.1330747525	-0.0178759079	-0.0398084771	0.0081026785	0.0295969824	0.0759054226	-0.0658225974	0.1009571704	0.0351638032	-0.0019679173	-0.0947058553	0.1588874833	-0.0202846796	0.2085305196	0.0200669648	-0.0082974809	0.0522227429	0.0679919634	0.2154870356	-0.0425162267	-0.1181025148	0.1644521392	0.0275322878	-0.2236918706	0.0081588106	0.0449447475	0.0523167082	-0.0271014025	0.0013795585	0.0121312475	-0.0124401444	0.0186481439	-0.0380257214	-0.1448905613	-0.1291773397	0.0129007264	0.0005190674	0.0584390919	-0.134726406	-0.0178148479	-0.0473610821	0.0338405258	-0.1120647429	0.1781433175	0.0387872433	0.0607725034	-0.1878989379	-0.1953834816	-0.0761695011	-0.1549869587	-0.0379931451	0.1524921558	-0.1523076528	0.0879530215	0.0682993	0.0146578661	-0.0296890213	-0.0565944422	0.0115679407	0.1489774129	0.0639985662	-0.0247523926	-0.0572007135	-0.0056980543	0.0125694729	0.0055517169	-0.033267296	0.0099915837	0.0057271504	-0.2918847234	0.1254251982	0.1301440558	-0.0824633945	-0.0258203608	-0.191715897	-0.0068711336	0.0075093019	-0.0304431585	-0.0446835199	-0.098167988	0.1126387502	0.0201956026	0.0923392659946671	-0.0076865022700615	5.908231714766207e-05	0.0085265400444338	-0.0262455550335545	-0.0153194337595153	0.0002346850507121	0.0006888291590193	-0.2086113372455642	0.0178869726197206	0.0003199437894986	0.0435186900273825	0.0067999696878078	-0.0006850481074036	4.69290909457255e-07	4.62395877551049e-05	0.0017223713803669	-0.0001718673941171	2.9538401160602613e-08	2.9665631719069805e-06	0.0001031446812055	-0.0004877713589628	1.0638825260984224e-08	2.3792089862441678e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
