global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
964.0006727990118	-0.4913810744037619	929297.2971569474	0.2414553602821953	942.8246699350324	3.9635816562675927	15.709979545900952	888918.3582381028	917.9194225944816	1.1286025839224294	842576.0663761866	1.2737437924363844	917.9569132525222	722.3674060491127	0.957877	13.802868	0.0658031555704472	0.041493228785704	-0.0198935474	0.0207079104	-0.0559534491	0.0633765564	-0.1131014612	0.0046265345	-0.0949588104	-0.0363597728	0.0290114911	0.1186414605	-0.0637540788	-0.014341389	0.0357048914	-0.0174107731	-0.0318610767	-0.0159052095	0.0262213589	0.2171163522	0.0002422453	0.0270977927	-0.0930910303	0.0976835694	-0.0006459431	-0.0465763575	-0.0227418774	-0.0632113937	-0.0322497619	-0.0776241983	0.0686140548	-0.0262561378	-0.0840610983	0.0186446166	0.0945982709	0.1562126308	-0.1151885306	0.0515869256	0.1398957854	-0.0092291176	-0.1316511603	-0.1564282557	-0.0778886096	-0.112332717	-0.0155573589	-0.0937727221	-0.0148807235	-0.1020566043	0.0484975005	-0.026307413	0.1697498407	-0.0161756247	0.0210557027	0.1658935095	-0.0358130108	-0.0608038119	0.099599133	-0.0278094448	-0.0996431203	-2.40636e-05	0.0204608853	0.0710419029	-0.0252561205	0.015565079	0.1200837274	-0.0761916231	-0.0660175678	0.0373573431	0.109478221	-0.0426661661	-0.044967993	-0.1028923134	0.1004932665	-0.0055356113	-0.0956767729	-0.0396411416	-0.1711815785	0.0680293415	0.092411945	-0.0460649106	-0.1451627367	0.0057473094	0.0257892022	0.0053493087	0.0506063099	-0.0016146728	0.103463174	0.0014412072	0.0184334472	-0.0171284352	0.0495207787	0.0696855325	0.0938083896	0.0221018236	0.0154256437	-0.0432826814	-0.0157625036	-0.0337995944	0.032369125	0.0069443945	-0.0145415886	0.0152123575	-0.0531185224	-0.0240044159	-0.0144079961	0.0517110722	0.0551355907	0.0373547528	0.0642051853	0.0016898595	-0.1290552057	-0.0050684204	0.1289225186	-0.0097660208618464	-0.0008791548257676	7.729132076704594e-07	9.53751634740191e-05	0.0440524685087382	-0.0229917966519082	0.0019406199817133	0.0005286227132826	0.0519963182580909	-0.0334433095011163	0.0027036171123966	0.0011184549503874	0.0024709221116288	-1.707388450069994e-05	6.105456081736127e-06	2.9151753194324165e-10	-0.0010009689389418	-6.94741360400021e-07	1.001938816726273e-06	4.82665557850472e-13	0.0008352380526112	-0.000152009265972	2.310681694134627e-08	6.976226045297497e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
963.8775512159484	-0.12312158306338	929059.9337380532	0.0151589242160327	942.6609080423138	-0.1637618927185258	0.0268179575067539	888609.5875511597	917.1817305601948	-0.7376920342868516	841222.3268733937	0.5441895374502734	917.3285990263288	723.4533395191503	0.909188	13.101256	0.0747477400662596	0.0372784582462345	0.0122666534	0.1163337882	-0.0957064671	0.0638493279	-0.1223279428	0.0320501412	-0.1054426818	0.0176385206	0.0281805894	0.1023400408	-0.1178675539	-0.0973313016	0.0387079547	-0.0048887747	-0.0336364259	-0.018036023	0.0251333559	0.1734620103	-0.0890077808	0.0553036586	0.008524764	-0.0881959761	0.0576888026	0.0120729335	-0.141370392	-0.0156396352	0.1284303733	-0.0628942466	-0.0184358636	-0.0668849877	-0.016256891	-0.0452564776	-0.0358411021	0.0160709483	-0.0301171114	0.0249797941	0.0488041086	0.0402948707	-0.0477815107	-0.0851932796	-0.0846537592	0.0107774594	0.0016503017	-0.0700075514	-0.0090620416	0.0378366846	0.0208757747	-0.1001886558	0.0006883524	-0.0195006043	0.0070255615	0.1504206106	-0.0213021613	-0.0480531974	0.0258062667	-0.0797271032	-0.0023820667	0.1074223137	-0.0177190194	0.053670544	0.0328403293	-0.0565773664	0.0272465491	-0.0722883209	-0.1179208279	0.0499725227	-0.0683113244	-0.0093761448	-0.0399107519	0.0284355087	0.0178488609	0.0419276315	-0.0336220001	0.0159864185	-0.0159405763	0.1001423961	0.0143084463	0.0635875207	-0.1359496404	-0.0285808171	0.009975427	-0.0160443532	-0.0059164905	-0.0204334663	0.0912762123	-0.0062623631	-0.0276061147	-0.1383835607	0.0953581521	0.0443356112	0.0792232847	0.0352235748	-0.0630210471	0.0053976672	-0.0340660958	-0.0388928619	-0.0035819595	0.0647490592	0.0499871862	-0.0429916185	-0.0053700013	0.0667771511	-0.1351339776	0.1604298517	0.0855504252	-0.0826725072	0.1348514724	-0.0016898595	-0.1290552057	0.0050684204	0.1289225186	-0.0257216453220507	-0.0159556244602043	0.000254581951915	0.0006616030380733	0.044538642130206	0.0004861736214678	0.0019836906428025	2.3636479021111602e-07	0.0300363948013284	-0.0219599234567625	0.0009021850126612	0.0004822382382268	0.0029080545608501	0.0004371324492213	8.456781328881069e-06	1.910847781622126e-07	-0.0012312019182061	-0.0002302329792643	1.5158581633943802e-06	5.300722474091559e-08	0.0008947929946821	5.955494207089999e-05	3.546791125068253e-09	8.006545033321606e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
963.9400678111152	0.0625165951668123	929180.4543316974	0.003908324671251	942.5007685130228	-0.1601395292910865	0.0256446688415707	888307.6986476386	916.6489756733564	-0.5327548868383474	840245.3446030136	0.2838277694501403	916.8435557372588	718.5263703614082	0.99649	14.359279	0.0849476457481728	0.0383382912474332	0.0858388018	0.1669454679	0.0112013864	0.0084999941	-0.0532833393	0.1392943537	-0.0457446264	0.0702392244	0.0175190561	0.0704420546	-0.0809831369	-0.066686178	0.0377482293	-0.0166456323	-0.0506110999	0.0461692504	-0.0348249643	0.0702336781	-0.1266122328	-0.09948193	0.005291282	-0.0113926011	0.1558231798	-0.1719329612	0.0603615481	-0.0343878762	0.1121293437	0.0791347612	0.1626992755	-0.1562437473	-0.1054460986	-0.1101796513	-0.0076564812	0.0382624673	-0.0086138069	0.0662215071	-0.2042112674	0.0447228851	0.0688565037	0.117155654	-0.20612221	-0.0588341454	0.1226460044	-0.0517077548	-0.087328374	-0.0013963342	0.0177071449	0.0277096177	-0.1055043459	-0.0422858534	-0.0333525973	0.1051696143	0.0303498735	-0.0337855364	-0.0911039	0.0620240769	-0.0289380363	0.0536177298	0.0448290261	0.1122971778	0.0606853565	0.1483618395	-0.1887362523	0.0052252094	-0.1941715365	0.0598631015	0.0780475085	0.0564652697	-0.1000523134	0.0969896155	0.0144411502	-0.0892122331	0.0564687872	-0.0040981849	-0.1480923373	-0.0391458388	-0.2271222843	0.0559407691	-0.0633032377	-0.0019822812	-0.0169092045	-0.0736196306	-0.0179291686	-0.0403891038	0.0786078584	0.0107458599	-0.1157373771	-0.1551020454	0.0240628192	0.0032614103	0.027673724	0.0283831873	-0.0717609494	0.0464273446	-0.0714421978	-0.0079209416	0.00225935	-0.0116316271	0.0163183535	-0.0633813737	6.41846e-05	-0.0278831738	0.0094025185	0.0735809279	-0.0811855524	0.0238187312	0.0485629162	-0.0050684204	-0.1287014744	0.0151740128	0.1275100165	-0.0217171448531701	0.0040045004688805	1.6036024005264936e-05	0.0004716343805735	0.0303336164191989	-0.0142050257110071	0.000920128285067	0.0002017827554503	0.0054124006010383	-0.0246239942002901	2.9294080266119758e-05	0.0006063410903759	0.0032588541018116	0.0003507995409615	1.0620130056894292e-05	1.2306031793879926e-07	-0.0014521065884971	-0.0002209046702909	2.1086135443566856e-06	4.879887335637536e-08	0.0011653712907895	0.0002705782961074	7.321261432438385e-08	1.3580902453963854e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
966.7158195152692	2.775751704154004	934539.4757010784	7.704797523113858	940.5830128378497	-1.917755675173112	3.6777868296586775	884696.4040391265	917.0187038605852	0.3697281872288158	840923.3032301477	0.1366989324315063	917.2311102214612	726.6214750745478	1.052975	15.173207	0.0383598649985912	0.0194392734773447	0.1082622854	0.0230264182	0.1284243107	-0.0663332229	-0.0164452148	0.1169255313	0.1591748526	0.0456787514	0.0027823826	0.0151370599	-0.0408716808	0.0067871303	-0.0240771553	-0.0036912595	-0.0671952481	0.0771309539	0.0794743887	0.0214960307	-0.0284251577	-0.1602997405	0.1205536439	-0.1287719999	-0.0983455593	-0.055148682	0.0088148317	0.0860903881	0.1498864465	-0.0848550195	0.0462628485	-0.0439930604	0.1005967521	-0.2221258286	0.06028129	-0.0200895987	0.0492943304	-0.089216108	-0.0913338326	-0.0210590961	0.0612261176	0.231902198	0.0759518331	-0.0029846597	-0.0478006905	-0.0009976965	0.1306854543	0.1446154628	0.0340442201	0.0098532236	0.1172701702	-0.0210545284	-0.1012818721	-0.0384856203	0.0081725401	-0.0926907539	-0.0358050736	0.1431786155	0.0728011544	0.0865641912	0.0669771641	-0.0686537266	-0.03529731	0.0082004111	-0.0281965633	0.0600410773	-0.0652278943	0.148422145	0.0192883271	0.0442438799	0.0347670269	0.090918294	0.0957330187	-0.1860678747	0.1750361963	0.0858096436	0.1735526341	-0.1743763132	0.0619183427	-0.0069060514	0.0559424542	0.1444965617	-0.1686291949	0.0254220766	0.1519794739	-0.0460638347	0.0418221867	0.0512657303	-0.0935166541	-0.0259200012	-0.0277238964	-0.0220232762	-0.0871455708	0.0122186609	-0.1025785225	0.1012371898	-0.0691571198	0.020192164	0.0342336522	0.1093963711	0.0591447392	-0.060873414	0.0993557431	-0.1355159804	-0.0150331048	0.0486614877	-0.0114184861	-0.0002235077	1.02696e-05	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	-0.0225689287821211	-0.0008517839289509	7.255358616191984e-07	0.0005093565463724	0.0375452958507196	0.0072116794315207	0.001409649240518	5.200832022301872e-05	-0.0041682673147462	-0.0095806679157845	1.7374452407181497e-05	9.178919771254254e-05	0.0029742770412913	-0.0002845770605203	8.846323918352528e-06	8.098410337437474e-08	-0.0013232695439557	0.0001288370445414	1.751042285960726e-06	1.6598984046162687e-08	0.0011644707214045	-9.005693849999455e-07	8.110252171991799e-13	1.3559920610083167e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
964.7430169482128	-1.9728025670564195	930729.0887503396	3.891949968584398	941.922297220744	1.3392843828943342	1.7936826582646574	887217.6140016036	917.7588645476756	0.7401606870903379	842281.3334558387	0.5478378427140411	917.9148817420902	726.0290463515154	1.104097	15.909878	0.0532549536955511	0.0251341220044885	0.0361563987	-0.0881228178	-0.0045398027	-0.032500607	-0.0410990249	-0.0813978338	-0.0005529304	-0.0788248057	-0.0058205486	0.1102252379	0.0082265731	-0.1051329224	0.0321457334	-0.0161898038	-0.0137498777	-0.0861017463	0.0663098877	-0.0630752989	0.0608442069	-0.0126799606	-0.2385445388	0.0936029787	0.0030519781	0.0624790471	0.0388150023	-0.0069220117	-0.0934606051	-0.0218635689	-0.0743215378	-0.0426886199	0.130577022	-0.0119534103	0.1109181025	0.1746514224	-0.1429056951	-0.0520598022	0.0420889403	0.1674752934	-0.1075356944	0.1859987101	0.0890851651	0.0259373899	-0.0867806735	0.0693298741	-0.0548403327	0.1436165945	-0.0427035384	-0.1444930934	0.0564717126	-0.00411857	-0.0108131499	-0.060588929	-0.1030017282	0.0005352494	0.0881897527	-0.0990640127	-0.1587273368	-0.0230359322	-0.0320667283	-0.023102032	0.0156768695	0.0244744947	0.0828312506	-0.0975479036	0.0865177091	0.1018146213	0.0818547372	-0.2139147641	0.1361726464	-0.0572890416	0.2327413313	-0.0693595579	-0.0343773984	-0.0114346589	0.0871101727	-0.1841711418	0.1286182794	0.09408369	0.1080074527	-0.0977935983	-0.0963788151	-0.1705915376	0.061545542	-0.0317208783	-0.0078400864	0.0628830393	-0.0279524505	0.089155921	0.0103677053	0.09909848	-0.0125160076	0.0134415654	-0.1312878827	0.0441016198	-0.0722627768	-0.0355248195	-0.012304622	0.1622034793	-0.0687465515	-0.0560951197	0.1855465609	-0.0210054346	-0.0233011534	0.0259441697	-0.0960614727	-0.0550286222	-0.0470920437	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	-0.0180803890074514	0.0044885397746697	2.014698930879192e-05	0.0003269004666607	0.0400391135381994	0.0024938176874798	0.0016031306129248	6.2191266583871206e-06	0.0092278903012754	0.0133961576160216	8.515395941237259e-05	0.0001794570388732	0.0033140845219582	0.0003398074806669	1.098315621868291e-05	1.154691239171857e-07	-0.001238962323796	8.430722015969998e-05	1.5350276397859842e-06	7.107707371056121e-09	0.0009310566498835	-0.000233414071521	5.448212878401055e-08	8.668664852922863e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
964.0833193216724	-0.6596976265403782	929456.6465942938	0.4352009584630083	940.9937713074828	-0.9285259132611828	0.8621603715975135	885469.2776394793	918.2905557405542	0.5316911928786112	843257.5447622958	0.2826955245846805	918.5925134070834	720.3449541277147	1.017931	14.668234	0.0449679167805881	0.0245474939372552	0.0054450797	0.0112954171	-0.1296984082	0.0431722258	-0.0498595933	-0.0248440894	-0.0885924279	0.0167064344	-0.0572282797	-0.0187027842	-0.0772205689	-0.0192818362	0.0374820793	0.0057207025	-0.012539434	-0.1130323989	-0.0199395922	0.0680861535	-0.0504735651	0.1196800304	-0.0345771271	0.035372205	-0.0486939158	-0.008679109	-0.0051051967	-0.0848710177	-0.0501048777	0.0665079816	-0.1409721012	-0.1128326586	0.0713883346	-0.0583056809	-0.0063272195	0.00507265	0.0932066271	0.0170823496	0.0327459889	-0.0686999457	0.2214717042	-0.0143725183	-0.071235216	-0.1107392782	-0.1779008198	0.1259652483	0.0372485988	-0.0863224134	0.0653463998	0.020452337	-0.1195165673	-0.0064950955	0.0311811604	0.0812152264	-0.0892378967	0.0426698158	-0.046808486	-0.0875080326	0.0005270939	-0.0148905669	0.0354857469	0.0474719455	0.041929639	-0.0645324117	0.0116309865	-0.0796835404	0.171702534	0.0441564313	-0.0448525048	-0.0295713292	-0.0764067936	0.0202811057	-0.0244860921	-0.1474126756	0.1029340075	0.0536835745	-0.0290660722	-0.0924078916	-0.0213310301	-0.0575180406	-0.0744410024	-0.0056543107	0.0023281043	0.1233164325	0.1399364936	-0.0267245597	-0.0167861475	0.0106186327	-0.0062604588	-0.0202870158	0.1064176881	0.0736434332	0.1060127069	-0.0410528255	-0.0808700201	0.0432237646	-0.0031186372	-0.0608659766	0.0233140171	0.0465168142	0.0240386961	-0.0591607745	0.090616758	-0.0606755273	0.0127067764	0.0868588501	0.0301454802	-0.0701192271	-0.0889219417	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	-0.0152392684562983	0.002841120551153	8.071965986184493e-06	0.0002322353030831	0.0506466980151003	0.0106075844769008	0.0025650880198327	0.0001125208484345	0.0285182027251096	0.0192903124238342	0.0008132878866704	0.0003721161534091	0.0031150596457555	-0.0001990248762026	9.703596596614382e-06	3.9610901347499946e-08	-0.0012095799201572	2.9382403638800007e-05	1.463083583247498e-06	8.633256435933678e-10	0.000914885943151	-1.6170706732500026e-05	2.6149175622852167e-10	8.370162889752947e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
963.7585263752508	-0.3247929464216668	928830.4971609948	0.1054904580452677	945.819791965142	4.826020657659228	23.29047538815361	894575.0788729845	917.0992934875128	-1.1912622530413728	841071.1141152951	1.4191057555212077	917.499611761337	720.1598245165167	0.974851	14.047462	0.0524210020573525	0.024336041757405	-0.0013890382	-0.0407118934	-0.0882283333	-0.01017753	-0.0205740616	-0.0302368832	-0.0480876964	-0.0148598488	-0.0263259257	0.0560553483	0.0030147336	-0.124832294	0.0206320656	-0.0231090682	0.0221091071	0.0090725661	0.0424844716	-0.0153205292	-0.0574453235	0.0127698101	-0.0345935768	-0.0419317614	0.0071708989	-0.0908147727	0.0187438239	0.0321939897	-0.0009832691	-0.1423913893	-0.058097828	-0.0438320307	0.0682381426	0.0705152893	-0.0992248185	0.1855373108	0.1170667015	-0.1594218562	-0.0039078208	0.1580457356	-0.0075757767	-0.0313483508	0.0149639362	-0.0295136589	0.1021417603	0.0354229566	0.1041465606	-0.0727205237	0.0102066815	-0.0697400614	-0.1973886762	-0.0201987362	0.0112567145	-0.0167846718	-0.009092607	-0.0143634754	-0.0247501507	-0.0885709168	-0.0356195943	0.0527123701	-0.0219208036	-0.0371205033	-0.0731335738	0.0527663658	-0.0317030547	-0.0399839891	-0.0282289468	0.1566471234	-0.0548195527	-0.0572642108	0.0049094533	-0.1293246757	-0.0042853946	0.0222900593	-0.2296221046	0.1788448114	0.1649102381	0.0677160058	-0.1318569142	0.0336879919	0.0771291754	-0.0661507867	-0.1110263946	0.1334514818	-0.0430955631	-0.0310702213	-0.0497529202	0.042573137	-0.0071660197	0.0321662962	0.0178777621	0.1020635399	0.0506184996	-0.1076010765	-0.1126577926	0.0451194037	0.0125593965	-0.0969880403	-0.0211529509	0.0968250219	-0.1024159494	0.0011084404	0.1246627792	-0.0119472441	-0.0213322861	0.0022466683	-0.014109471	-0.0947713599	0.0834437435	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	0.0029141096680689	0.0181533781243672	0.0003295451373262	8.492035157532634e-06	0.0470278045878842	-0.0036188934272161	0.0022116144043562	1.3096389637547897e-05	0.0226637619493104	-0.0058544407757992	0.000513646105695	3.427447679734036e-05	0.0030018835660908	-0.0001131760796647	9.01130494436602e-06	1.2808825008270562e-08	-0.0009538218545002	0.0002557580656569	9.097761301222008e-07	6.54121881486103e-08	0.0007879342938733	-0.0001269516492776	1.6116721254328123e-08	6.20840451461616e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
962.6204901946874	-1.1380361805634038	926638.2081426602	1.2951263482713402	942.8290187812852	-2.990773183856845	8.94472423727721	888926.558656081	917.0806605111022	-0.0186329764105721	841036.9378834795	0.0003471878099169	917.3002105942346	714.6095779649229	0.909054	13.099338	0.0566281074290728	0.0274232756490159	-0.0285478019	-0.0484776336	-0.0479334135	-0.0120299695	-0.0907354209	-0.1111330542	-0.0548796295	-0.0094883637	-0.0028632037	-0.0304208239	-0.0855315002	-0.1048623936	0.0116643072	0.0229038087	0.0987553125	0.0346195144	0.0455256952	0.0190875316	-0.0451584082	-0.1186045166	-0.0526114301	0.1062603334	0.0698882566	-0.0940794673	-0.1044951144	-0.0682918696	-0.1389091891	-0.0612404815	0.0205860031	-0.0536111742	-0.0118200956	0.0318512463	-0.0446072557	0.0178316297	0.0383085836	-0.0503366065	-0.1613528797	-0.0704859316	0.0043032127	-0.1062243567	0.087679199	0.1585267396	0.0650666368	-0.070479006	-0.0114528786	-0.1072364541	0.1841768209	-0.0609688184	-0.0352244136	0.01565931	0.0935859664	0.0028104267	0.0277779288	-0.0573338053	-0.0800843592	0.0397882631	-0.1596668055	-0.0179946476	0.0199597223	0.039448912	-0.1471450742	0.0503556363	-0.0123441116	-0.0473059893	-0.0582816428	0.0821109265	0.0154852106	0.0732244632	-0.1263752366	0.0548797168	-0.0328694689	0.155402317	-0.074627303	0.0783650177	0.00603251	-0.0051228445	-0.1508087198	-0.0959561379	0.1686610891	-0.0124872458	0.0234539542	-0.1068041754	0.0193342933	-0.0162176289	0.0086237613	0.0776759015	0.0123286311	0.0717303728	-0.0399266912	0.0875261947	0.104848249	-0.0683849581	-0.1542131064	0.0404726335	-0.0118812079	-0.0464880614	-0.0389812127	-0.0228557346	-0.0563380943	0.0098595352	0.0545325575	0.0335041345	0.1264810402	-0.0103273299	-0.0322133123	-0.010241607	-0.0317164484	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	0.0048115783943529	0.0018974687262839	3.6003875672258243e-06	2.3151286645003627e-05	0.0623737999981415	0.0153459954102573	0.0038904909262081	0.0002354995751316	0.0283298041029169	0.0056660421536065	0.0008025778005096	3.210403368644581e-05	0.0033540344767351	0.0003521509106442	1.1249547271127696e-05	1.240102638676097e-07	-0.0011720087225355	-0.0002181868680352	1.3736044456992943e-06	4.7605509383053414e-08	0.0008919685379722	0.0001040342440988	1.0823123945229505e-08	7.95607872732264e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
964.3013692132836	1.6808790185962152	929877.1306666136	2.825354275156976	942.7801216719394	-0.0488971093458303	0.002390927302378	888834.3578197567	918.078291930074	0.997631418971764	842867.7501132422	0.9952684481196156	918.2460237087164	718.0485251018695	0.858232	12.366993	0.0561667421630907	0.0274591669717741	-0.0205355733	-0.058939176	-0.021777718	0.0515242613	-0.0832841046	-0.0706045821	-0.0482181033	0.0021195172	0.0620925595	-0.0190427099	-0.1027557331	0.0041581341	0.155930776	-0.0119887133	0.0753908935	-0.0848892501	0.0745941523	0.0550911589	-0.0497960428	-0.0077052982	0.0783402313	-0.0276214526	0.2088350054	-0.1161607932	0.0957787585	-0.04482233	0.1010156283	0.1410106011	0.0395355704	-0.0164669405	0.0073636233	-0.0239989547	-0.0823073676	-0.0893410781	-0.0121774548	0.0485593894	-0.18100342	-0.0686755802	-0.1175324859	0.0816522838	0.0908938631	0.2131145686	-0.1050818685	0.1591783077	0.0153750376	0.0095987388	-0.1460154658	0.0088409362	0.0497171693	0.0014687796	0.0954157221	0.0172715589	-0.0911552503	-0.0605525613	-0.0493643479	0.058836272	0.009650429	0.0309868954	-0.065951076	0.1667715078	-0.0459471334	0.1065538363	-0.1550326214	-0.0170338199	-0.0420688068	-0.055433711	0.0334407871	0.091622357	-0.0803891669	0.049395722	0.0040231231	-0.0579338761	0.1282847218	-0.1533887459	0.0686472436	-0.2299070539	0.1282057097	0.0852012579	0.217736463	-0.0024636199	-0.0093796573	0.0518549311	-0.0857136214	-0.0225253163	0.0190568719	0.0702695823	0.0166489079	0.0988098054	0.0361011498	0.0377331597	0.0708613604	-0.0410008424	-0.1208369267	0.0116548311	-0.0096852981	-0.1021026509	-0.0890696272	-0.0264982949	-0.037030297	0.0133996871	0.0626821245	-0.0875366885	0.0403120796	-0.0370614024	-0.0968150243	0.058147515	0.0359500116	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	-0.0005617868015974	-0.0053733651959503	2.8873053529050007e-05	3.156044104490365e-07	0.0456915974182834	-0.0166822025798581	0.0020877220746344	0.0002782958829154	0.0311638166365142	0.0028340125335972	0.0009711834673542	8.03162704058658e-06	0.0034197697175216	6.573524078650004e-05	1.1694824920877763e-05	4.321121881259138e-09	-0.000946049315742	0.0002259594067935	8.950093078159063e-07	5.1057653518470414e-08	0.0005581199484785	-0.0003338485894937	1.1145488070693305e-07	3.114978768896435e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
963.0125871080552	-1.2887821052283923	927393.2429285496	1.6609593147569277	944.6607295053448	1.8806078334054064	3.5366858230657767	892383.8938695701	916.5902018372948	-1.488090092779203	840137.5981041328	2.214412124227616	916.709579267	716.6629054227213	0.91948	13.249576	0.1038742132435835	0.0513709712682625	-0.0122802211	-0.0689926726	-0.0347239923	0.0215086494	0.0324566025	-0.0843809167	-0.0597722854	-0.0265468408	-4.12916e-05	-0.0227271728	0.0291469439	0.0324154564	0.0057895934	0.0085123467	0.0350906957	0.0096867947	0.0259986616	-0.049670446	-0.1243601967	-0.0187005314	-0.0174563608	0.0177186063	0.0409550461	-0.1049290933	0.1461140733	0.0403003018	-0.050104771	-0.1732736238	0.081993728	0.0809393119	0.0753690091	0.0283918906	0.2371231701	0.0380337081	-0.0339820276	0.0231279607	-0.0513521173	-0.1371647836	-0.0541290511	-0.1755555802	-0.0057833714	0.0978145554	-0.052935916	-0.0192306171	0.0776281299	0.0841806106	0.0955914251	0.0511270929	-0.0132895155	0.0036508803	0.0338786126	-0.031772678	-0.0039839859	0.0049473713	-0.0955933842	-0.090958101	-0.0094285784	0.0623920413	0.0256635438	0.0536287959	-0.1579075662	0.1294416074	0.0685647382	0.1255593496	-0.0319940712	-0.0329836123	0.0142625224	0.1051664686	0.0567002249	-0.0239068864	0.276550703	0.0406954116	-0.0725700826	0.0344197616	-0.0193731099	0.0455317585	-0.0083514304	-0.012130861	0.0653282541	0.1278792459	0.0775770869	0.0478190925	0.095837391	-0.0459378953	-0.1099426973	0.0969001994	0.0051969417	0.0469875695	0.0432372492	0.0503429296	0.0061704025	-0.0395314763	-0.1506234811	0.0029803218	0.0035596261	-0.0700627644	-0.1352425737	-0.0344476734	-0.09605757	0.008452834	0.0840048135	0.0579157038	-0.00024737	-0.0482439571	-0.1472574608	-0.0525114661	-0.0460734347	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	-0.0194062114102706	-0.0188444246086731	0.0003551123388319	0.0003766010413001	0.0186486619157619	-0.0270429355025215	0.0003477725912483	0.0007313203605935	-0.0045845802106896	-0.0357483968472038	2.1018375708246697e-05	0.0012779478771451	0.0036632180822659	0.0002434483647443	1.341916671823986e-05	5.926710629667381e-08	-0.0007454804797089	0.0002005688360331	5.557411456270116e-07	4.0227857987672556e-08	0.0005573680235522	-7.519249262999449e-07	5.653910947911777e-13	3.1065911367848585e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
