global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	w_comp_cor_00	a_comp_cor_00	a_comp_cor_01	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99
1488.5977865785785	-3.064458991519132	2215923.370206644	9.390908910702455	1987.066079022808	0.9581678821200512	0.9180856903264244	3948431.602403077	1785.4865898080425	-7.225558430159026	52.20869462764217	3187962.362384353	1842.4350005490096	2140.095793276684	1.157712	60.450565	0.35547025610793	0.172976434042872	-0.0034418003	0.0298599502	0.0118815011	0.0017948939	-0.0509061781	-0.0155880194	-0.0174801552	0.0134774212	-0.0045820048	-0.0032986228	0.010063766	0.009414435	0.0127014815	0.0072136059	0.0058806612	-0.0046918047	-0.000622321	-0.0204162291	0.0041969545	0.0106456441	0.0037891804	-0.012364252	-0.0118405781	0.014301096	-0.0105206887	-0.0406629701	0.0163882226	0.0205237457	-0.0073960022	0.0101622784	0.0015251001	-0.0066116143	0.024008292	-0.0675308461	-0.0637218759	0.0300572439	0.0813979594	0.0178113211	-0.0709234662	-0.0595200392	0.0759634957166639	0.0199648297897852	0.000398594428535	0.0057704526814956	0.1499617864993325	0.0841556491848081	0.0070821732897164	0.0224885374100713	-0.1698698307013515	0.1221542494944216	0.0149216606695454	0.0288557593825058	0.0010031024999566	0.0019598432597972	3.840985602972515e-06	1.0062146254191807e-06	-0.0056932259444926	0.0003257989222208	1.0614493772029997e-07	3.241282165504366e-05	-0.0013726566662472	-0.0002982683707602	1.8841863233928771e-06	8.896402099594419e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1487.240823375218	-1.3569632033604648	2211885.2667137966	1.8413491352742943	1963.6127094884075	-23.453369534400508	550.0605425171459	3855774.872864405	1798.9618560375811	13.475266229538647	181.5827999569447	3236263.759478179	1854.8990370400584	2069.7148327161844	1.293923	67.562904	0.3389760814293353	0.1876697260780764	-0.025403151	-0.0177515353	0.0203206176	0.0203743036	-0.0107293632	-0.0054708171	-0.008266722	0.021819068	-0.0124321591	-0.018128694	0.0308681274	-0.0373585432	-0.0089448738	0.0467029377	-0.0431279691	0.0027656901	0.1191616419	-0.0173176533	0.1296821505	-0.0490686265	0.0184172917	-0.0038596816	0.0422549101	0.0005966804	-0.0106205835	-0.060023286	0.0515103189	-0.0101994068	0.0003104226	0.0110168743	0.0173444988	0.0453932965	0.0231897558	-0.0684771651	-0.0620868871	0.0332099078	0.0809511339	0.0127728206	-0.0736957799	-0.0546342852	0.0508514989944188	-0.0251119967222451	0.000630612379378	0.0025858749499793	0.0539368922784575	-0.096024894220875	0.0092207803101302	0.0029091883486579	-0.1220888144991363	0.0477810162022152	0.0022830255093163	0.0149056786258045	0.0038539993885782	0.0028508968886216	8.127613069552319e-06	1.485331128716114e-05	-0.0057547580303201	-6.153208582750005e-05	3.7861975862828325e-09	3.311723998753368e-05	-0.0008839221550163	0.0004887345112309	7.8131837612866e-07	2.388614224681068e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1487.7360982686434	0.4952748934254032	2213358.6980916066	0.2452972200575445	1965.1758542953	1.5631448068925238	2.4434216873150656	3861916.138305262	1800.6556074700388	1.6937514324577023	2.8687939149525183	3242360.6167132948	1852.2792119165165	2070.5771001645576	0.786089	41.046097	0.0981963693443376	0.0483281717736847	-0.0236997844	-0.0120890115	0.0203262388	0.030596306	0.0010563773	-0.003734723	-0.0060665153	0.0208145138	-0.010751656	-0.0101829443	0.0196764172	-0.0218006627	-0.0098384309	0.0298938915	-0.0251450434	0.0064707745	0.0749879774	-0.0084003058	0.0857101818	-0.0274768479	0.0198207733	-0.0026926012	0.0308960328	-0.0049556684	0.0090654452	-0.0319731887	0.0262273416	-0.0268068608	-0.0150510541	-0.0018541377	0.0177003003	0.0209654669	0.0223686765	-0.0693934478	-0.060390626	0.0363043104	0.080282427	0.0076839116	-0.0760722702	-0.049365311	0.0563648432343626	0.0055133442399437	3.039696470812145e-05	0.0031769955528342	0.0345238314667	-0.0194130608117574	0.0003768669300809	0.0011918949391411	-0.1288285356616327	-0.0067397211624963	4.542384134820158e-05	0.0165967916007205	0.0033420677131159	-0.0005119316754623	2.620740403416377e-07	1.116941659905174e-05	-0.0054661378455846	0.0002886201847355	8.330161103675426e-08	2.987866294693225e-05	-0.0003538691526113	0.000530053002405	1.2522337716983953e-07	2.809561853585549e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1484.9142467305558	-2.821851538087685	2204970.3201433737	7.962846103007835	2006.2702932050152	41.09443890971511	1688.7529093043072	4025120.4893969377	1791.3220950794869	-9.33351239055196	87.11445354458695	3208834.848319962	1854.4046361338555	2122.3670891711586	1.587757	82.90563199999998	0.3764918936097352	0.2052699725370158	-0.015392425	-0.0852834793	0.0095234457	-0.009866361	-0.0121129606	-0.0131786267	-0.0105123118	0.0049623871	-0.0113838689	-0.0068554057	0.0208897128	-0.0281960688	-0.0265737549	0.0127701871	-0.003558279	-0.0034478025	0.0614949926	-0.0146007889	0.0538859063	0.0182897148	0.0115496488	-0.0049487152	0.0859177364	0.0001372942	-0.0538568367	-0.0385970277	0.0952888693	0.078933873	0.0829822149	0.0275258525	-0.0296396957	0.1429841908	0.0215451443	-0.0702792922	-0.0586347667	0.0393350228	0.0793936715	0.0025646777	-0.0780401729	-0.0437500746	0.0690458954567958	0.0126810522224332	0.000160809085468	0.0047673356794307	0.1651646569015383	0.1306408254348383	0.0170670252702958	0.0272793638894028	-0.2620878714204764	-0.1332593357588437	0.0177580505668882	0.0686900523457161	0.0030520329492947	-0.0002900347638212	8.412016422481931e-08	9.314905123580504e-06	-0.0050009728938871	0.0004651649516975	2.163784322877375e-07	2.500972988539352e-05	-0.001596883040965	-0.0012430138883537	2.550035446521625e-06	1.5450835266401843e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1494.2128917977036	9.298645067147843	2232672.166014456	86.46480008479296	1988.937458062941	-17.332835142074146	300.4271740623205	3955872.212085874	1798.9939688338711	7.671873754384251	58.8576469032099	3236379.299900643	1860.0015942750863	2129.3097674372	1.053533	55.010792	0.1221901552538436	0.0552531658470436	-0.0154810438	-0.0544017872	0.0121306951	0.0125701794	0.0226970104	-0.0056791369	-0.0048484158	0.0019173065	-0.007425381	-0.0042542185	0.0105264174	-0.0126501788	-0.0172319098	0.0159415968	0.001583359	0.0042810664	0.0365283321	0.014498122	0.0184434319	0.0175433659	0.005513068	0.0004685781	0.0486716345	-0.0061688399	-0.0245815054	-0.0286922619	0.0489181294	0.02920865	0.0385979646	0.0209104172	-0.00678201	0.0559401612	0.0207192494	-0.0711343098	-0.0568210419	0.0422967282	0.0782873035	-0.0025646777	-0.0795889182	-0.0378279629	0.0528479067881022	-0.0161979886686936	0.0002623748369111	0.0027929012518839	0.1911488897851541	0.0259842328836157	0.0006751803585499	0.0365378980660969	-0.2446373927230922	0.0174504786973841	0.0003045192067678	0.0598474539183524	0.0025591313186147	-0.00049290163068	2.429520175270031e-07	6.549153105914612e-06	-0.0056142688766265	-0.0006132959827394	3.761319624442865e-07	3.1520015019056985e-05	-0.0017418345276286	-0.0001449514866635	3.033987521639148e-06	2.10109334859878e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1498.458318425981	4.2454266282773006	2245377.3320600186	18.02364725608597	1986.552329967868	-2.3851280950730143	5.688836029906626	3946390.159700765	1799.682740503428	0.6887716695568997	0.474406412784199	3238857.966465929	1857.5424129926976	2133.346079889642	0.892861	46.621254	0.1785958446928074	0.1127293601411996	-0.0107194119	-0.0293440186	0.0090501446	0.0159427028	0.0288277729	-0.0047556651	-0.0046614254	-0.0016999257	-0.0067600631	-0.0070688255	0.0107880609	-0.0262322334	-0.0255828382	0.0049331187	-0.0040232872	0.0058812324	0.0546113601	0.0006447486	0.0631356901	-0.0167257964	0.0136843671	-0.0084225389	0.0331010766	-0.0072996595	-0.0044269104	-0.0197095431	0.0196375519	-0.0065840989	0.0195574553	-0.0090937052	-0.0061222137	0.0159993326	0.0198910824	-0.0719581255	-0.0549512416	0.0451842308	0.0769663555	-0.0076839116	-0.0807101879	-0.0316405151	0.0558994724406147	0.0030515656525125	9.31205293159405e-06	0.003124751019139	0.106797286602017	-0.0843516031831371	0.0071151929595654	0.0114056604255533	-0.2106049958051343	0.0340323969179579	0.0011582040399814	0.0443544642580806	0.0025426697965322	-1.6461522082499794e-05	2.709817092726284e-10	6.465169694197099e-06	-0.0053506545352826	0.0002636143413438	6.949252096217816e-08	2.862950395594026e-05	-0.000878704812271	0.0008631297153575	7.721221471082134e-07	7.449929055332914e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1501.7080704629532	3.249752036972268	2255127.128893566	10.560888301805404	1991.933893806704	5.381563838835973	28.961229351466976	3967800.637295937	1793.5141983551232	-6.168542148304823	38.05091223541308	3216693.17970142	1853.4904897871927	2153.107058185598	0.905584	47.285572	0.2155827908669993	0.1168564417460837	-0.0052434555	0.0077146016	0.0047076507	0.0008419164	0.0010643324	-0.0078330206	-0.0077144789	0.002772592	-0.002233386	-5.5669e-05	-0.0020583015	0.0062598173	0.007923236	-0.0035316816	-0.0024272504	0.0018439683	0.0056901089	-0.0087242179	0.0243715134	-0.0176674264	0.0027585316	0.0036673763	-0.023347515	-0.0059970462	0.0237824441	0.0248688761	-0.0221686845	-0.0139636909	-0.0155569779	-0.018966598	-0.0023982463	-0.0344932551	0.0190607341	-0.0727503781	-0.0530272111	0.0479924649	0.0754344479	-0.0127728206	-0.0813979594	-0.0252311319	0.0750307664363703	0.0191312939957555	0.000366006409952	0.0056296159120291	0.034697061277825	-0.072100225324192	0.0051984424917992	0.0012038860613171	-0.1534059487545676	0.0571990470505667	0.0032717309834929	0.023533385113289	0.0013069423320524	-0.0012357274644798	1.5270223664696753e-06	1.708098259310566e-06	-0.0053490318847631	1.622650519499981e-06	2.6329947084335587e-12	2.8612142104212285e-05	-0.0007730104373406	0.0001056943749304	5.975451362375057e-07	1.1171300891927972e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1498.2736387552516	-3.4344317077016058	2244823.896588902	11.795321154866167	1981.474912778793	-10.458981027911022	109.3902841422027	3926242.829971725	1802.940997169132	9.426798814008862	88.86453587979888	3250596.2392732245	1862.649794688776	2146.797693798144	0.807408	42.159264	0.1284986187069624	0.0652013071143888	-0.011422447	-0.002194322	0.0117915589	0.0045724372	-0.0064181945	-0.001836236	-0.0030000786	0.0025427498	-0.00586009	-0.0069941265	0.0082902454	-0.0181344984	-0.0116247159	0.0096412915	-0.0115062243	0.0015118086	0.0563183309	0.0012209919	0.0617946253	-0.0305879345	0.0065425553	-0.0027745714	0.0089115632	-0.0113160484	0.0145603972	-0.0211690011	0.0102849108	-0.0289791523	0.0112648739	-0.0224037285	-0.0098236764	0.0008739841	0.0182282956	-0.0735107199	-0.0510508491	0.0507165039	0.0736957799	-0.0178113211	-0.0816485389	-0.0186447705	0.0985025051667918	0.0234717387304215	0.0005509225190291	0.0097027435241338	0.0489303677623382	0.0142333064845132	0.000202587013482	0.0023941808893576	-0.1702974055171253	-0.0168914567625577	0.0002853213115613	0.0290012063258642	0.0022379933025194	0.0009310509704669	8.668559096075422e-07	5.00861402212169e-06	-0.0053510095516826	-1.977666919499889e-06	3.91116644448418e-12	2.863330322219842e-05	-0.0013180241345435	-0.0005450136972028	1.737187619239142e-06	2.9703993013877425e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1493.4748526463186	-4.798786108932973	2230467.135486943	23.02834811928806	1979.5162588796309	-1.9586538991620728	3.836325096702791	3918484.6191688096	1788.1382113086934	-14.80278586043869	219.1224692300036	3197438.262742253	1850.5022795404025	2139.757580894627	0.830889	43.385357	0.1440490907083629	0.0862798084502627	-0.0112567344	-0.0087895134	0.0117772241	-0.0131446942	-0.0100484433	-0.0122047848	-0.0119568646	0.0005908315	-0.0028925336	0.000679179	-0.0021817701	-0.0001838955	-0.0060132924	-0.0099881127	0.0037922053	-0.0003537678	0.0105225587	-0.0078217308	0.0259910408	-0.0143503439	0.0068308173	0.0071890369	-0.0010401585	-0.0112255193	0.0246306844	0.0288907251	0.0002940325	-0.0227106335	0.0192070387	-0.0102837329	-0.0191493226	-0.0117175431	0.0173938582	-0.0742388174	-0.0490241061	0.0533515689	0.0717551168	-0.0227795284	-0.0814605803	-0.0119276293	0.0929755942918433	-0.0055269108749485	3.054674381962413e-05	0.0086444611339214	-0.0218187865697814	-0.0707491543321196	0.00500544283871	0.0004760594473776	-0.1682588590604155	0.0020385464567098	4.155671656164126e-06	0.0283110436523127	0.0017330209614016	-0.0005049723411177	2.549970652939916e-07	3.003361652657326e-06	-0.0050742078455856	0.000276801706097	7.66191844982102e-08	2.5747585260202453e-05	-0.0007851086008666	0.0005329155336768	6.163955151547103e-07	2.83998966034135e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1495.4541448340397	1.9792921877210572	2236383.099301309	3.9175975643736094	1985.557061373803	6.040802494172112	36.49129477359601	3942436.843971372	1795.816237261506	7.678025952812732	58.95208253206586	3224955.9580120738	1851.6686402900727	2172.074814220315	0.999945	52.212692	0.2277175244281588	0.1231400118500993	0.0003598641	-0.0268855205	0.0090034045	8.73189e-05	0.0148034355	-0.0084502648	-0.008629577	-0.0052005948	-0.0010003083	0.0057538671	-0.0092546355	-0.0008292081	-0.0208430006	-0.0287296641	0.0293953188	0.0027315635	-0.0279526631	0.0047999094	-0.0233646425	0.0224647087	-0.0023626555	0.0035117464	0.001319883	-0.0059053461	0.0013148169	0.0222883224	-0.0012456821	0.0054985482	0.0098927445	-0.0009908301	-0.0174698667	-0.0037069339	0.0165575133	-0.0749343514	-0.0469489822	0.0558930371	0.0696177779	-0.0276578354	-0.0808350932	-0.0051268245	0.0875790987643938	-0.0053964955274494	2.9122163977782328e-05	0.0076700985403834	0.0709318071274509	0.0927505936972322	0.008602672631189	0.0050313212623658	-0.2201389668680775	-0.051880107807662	0.0026915455861346	0.0484611647337445	0.0005123271241356	-0.001220693837266	1.490093444339192e-06	2.624790821250545e-07	-0.00485274972929	0.0002214581162955	4.90436972731954e-08	2.3549179935124168e-05	-0.0008967631952213	-0.0001116545943546	8.041842283035154e-07	1.2466748440512602e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1500.8509091868027	5.396764352763057	2252553.4516068525	29.125065479254054	1994.9202797182145	9.363218344411507	87.66985776512416	3979706.922430999	1792.4510258265905	-3.3652114349156363	11.324648001686956	3212880.6799867963	1853.3286328339696	2143.042377062193	0.902076	47.102421	0.1072863871147669	0.0484014241403507	-0.0054200686	0.0129961562	0.0016812794	0.004112813	0.0087222381	-0.0085166915	-0.0074051244	-0.0074451712	-0.0012647866	0.00217723	-0.0083486903	0.0011391152	-0.0050534622	-0.0179374537	0.0123942881	0.0018552568	-0.0052950831	0.0037320552	0.0075484834	-0.0083315346	-0.0032311789	0.0027602792	-0.0125726719	-0.0087254101	0.0235165807	0.0341535177	-0.0152810273	-0.0157229026	-0.004481745	-0.0158659989	-0.0101832159	-0.0189688701	0.0157193527	-0.0755970167	-0.0448275254	0.05833645	0.0672896215	-0.0324269895	-0.0797754371	0.0017099414	0.0572957496348323	-0.0302833491295615	0.0009170812345029	0.0032828029262173	0.090302221346505	0.019370414219054	0.0003752129470177	0.0081544911801131	-0.1922914593247711	0.0278475075433063	0.0007754836763745	0.0369760053292501	0.0004240565040227	-8.827062011290004e-05	7.791702375115913e-09	1.798239186039542e-07	-0.0048521077828806	6.419464093996435e-07	4.1209519254109485e-13	2.3542949936690496e-05	-0.0003899734372867	0.0005067897579346	1.5207928178920374e-07	2.568358587474104e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
