global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
905.1754886745866	1.3559114974032127	1.8384959887902224	819342.6652972767	1069.1434935104014	-2.1455045478289776	4.603189764754825	1143067.8097156258	850.1898875429719	1.2575895782421185	722822.8448803312	1.5815315473031897	866.7977089279268	784.6473608963714	0.985243	15.675336	0.0278508719729246	0.0142253202384638	0.064893875	-0.1578643066	0.0481320316	-0.0212629258	-0.0705057393	0.133264988	-0.1635800442	0.0667094668	-0.0815927645	0.1060782625	-0.0067243818	0.102140882	0.0364388036	0.0716285694	-0.1114375321	0.0736004073	-0.0178249764	0.0200694933	-0.0949983014	0.0307687062	-0.1117297989	0.1782954913	0.2043039036	-0.0387046977	-0.1290042621	0.05681149	0.0187428167	0.1385458022	-0.098384291	-0.0487228171	-0.1611053263	-0.0522053068	-0.0196599976	0.0461394881	0.1451229713	-0.0815573846	-0.0657792087	-0.0589257894	-0.1071102277	-0.0676682074	-0.0118381683	0.038697151	-0.0657579111	0.006460321	-0.0701124622	0.1535917618	-0.0229171961	-0.0497261	-0.0393628279	0.144006375	0.1216819594	0.0459205243	0.0046803363	0.170592156	0.0499997297	-0.0226439914	0.0478090969	-0.0865625582	-0.1579182159	0.089424569	-0.1062014199	-0.0626999943	0.0073353468	0.2086669668	0.0083184709	0.149975322	0.043008975	-0.1580531823	0.1051598485	-0.0469532631	-0.0025019758	-0.0830458567	-0.1042783029	-0.0087521951	-0.031712802	0.0759654556	0.0597493628	0.1453382745	0.0677709658	0.1079280618	0.0885841968	-0.0169091337	-0.0613787142	0.1271448184	-0.0501987839	0.0048832583	-0.0404112031	0.1282635049	-0.0243222635	-0.0144172411	0.04123384	0.0315845122	0.0704986294	0.1375630155	-0.0546360678	0.0529509534	-0.0476368146	0.052497352	-0.1096301836	0.0126357507	-0.0626057255	0.0818972127	0.0619378315	0.0824968025	0.1928200137	0.0618500556	0.031539929	-0.0157830146	-0.0300145029	0.0768006894	-0.0637878073	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	-0.015296780536488	0.0030216074765548	9.130111742371877e-06	0.0002339914947814	-0.0082045825808307	0.0119463578412961	0.0001427154656722	6.731517532567054e-05	-0.1006209883613706	-3.057205692869047e-05	0.010124583298819	9.346506648510912e-10	0.0010674263417417	0.0001154747491604	1.1393989950440687e-06	1.3334417693657304e-08	-0.0003547224280504	-9.224564330001084e-08	1.258280009619712e-07	8.509258707832833e-15	-0.0004153111339548	-0.0001414796971592	1.7248333798682187e-07	2.001650470825895e-08	0.0	0.0	0.0
906.973889273566	1.798400598979356	3.234244714409306	822601.6358240187	1067.7499469136085	-1.3935465967929304	1.941972117433158	1140089.9491340138	850.4261862385408	0.2362986955689621	723224.6982402293	0.055837073527593	867.2147853453466	797.8659458945508	1.098817	17.482306	0.0283134650945764	0.01733550050367	-0.0057038104	-0.1794190975	0.1232760912	-0.0197127466	-0.0749123763	0.0332559599	-0.1801340629	0.0406623432	-0.0473407751	0.0617638661	0.0322578485	0.0866849039	0.0292997597	0.0009239789	-0.0859786904	0.1691796899	-0.0325165786	0.0494920658	-0.112492488	-0.1229724895	0.099461844	0.0962829291	0.1015061717	-0.073678796	0.0231871774	-0.0766272179	0.0597280318	0.0585922322	-0.0380046958	-0.0741312321	0.0197809781	0.1400042075	0.0355290406	-0.1197216742	0.1146812068	-0.2061010284	-0.0011202113	-0.029987399	-0.1907260561	0.0477175328	0.0219344769	0.0410238434	-0.0334744601	-0.0489415134	0.1216278956	0.0408656186	0.0924692258	0.1305395118	0.23415674	-0.0666928577	-0.0243931735	-0.0375628027	0.067359228	0.1762403056	0.0382744067	0.0029012826	-0.0618097003	-0.1386342105	0.0508019029	0.0998786526	-0.079938421	-0.0734878505	0.0481563388	0.1013141026	0.0188202029	0.1485470162	0.099674687	0.0106078432	-0.0573853594	-0.0401090816	0.0921850195	0.0701404957	0.1602501373	-0.0915019802	0.1373644242	0.0904233027	0.1424929726	0.0944609396	-0.0995284145	0.0981203972	0.0633379329	0.0721729116	0.1021460005	0.1550618493	0.0797545589	0.036527018	0.0442825846	0.0774298587	-0.0370615533	0.0391641582	0.0584652906	-0.0320606836	0.1421450616	0.1769903687	-0.1617978284	-0.0426646639	0.055368925	-0.0059141607	0.0185661352	-0.0912858558	0.0278881929	0.0220992584	0.0835988212	-0.0465012549	-0.0399756069	0.0005605723	0.0621249018	0.085374123	-0.0718659565	0.0725177504	-0.0820959622	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	-0.0117774303500937	0.0035193501863942	1.2385825734473584e-05	0.0001387078656513	-0.006237836287525	0.0019667462933056	3.868090982231708e-06	3.891060154996368e-05	-0.117147257896562	-0.0165262695351914	0.0137234800326836	0.0002731175847497	0.0009809199932658	-8.650634847590013e-05	9.62204033188577e-07	7.483348326633869e-09	-0.0003547230097349	-5.816844999922097e-10	1.2582841363538596e-07	3.383568575311872e-19	-0.0004548261853881	-3.9515051433300006e-05	2.0686685891469035e-07	1.5614392897763451e-09	0.0	0.0	0.0
905.2912257389872	-1.6826635345787508	2.831356570601055	819552.2033999979	1067.9348672556323	0.1849203420238154	0.0341955328942048	1140484.8807003049	849.7530297475657	-0.6731564909750887	722080.2115651673	0.4531396613418946	866.5195603072277	785.9658299877915	1.219391	19.400663	0.0224807727437709	0.0143111875166428	-0.1260904474	-0.1493732334	-0.0062855568	-0.0853941223	-0.0822424071	-0.1037223302	-0.1480589992	0.1244196267	0.0822332246	0.0437472316	0.1000321419	-0.0468328275	0.0489444455	0.0049798126	-0.0573154234	0.1876214447	0.1128735854	0.1076497058	0.07310622	-0.0013876019	-0.0050242731	0.0577235179	-0.0597712309	-0.0717150154	-0.0373809365	-0.1936673918	0.0129331876	-0.0534855064	0.0138859064	-0.1872760652	0.0611308047	0.027120151	0.2857492285	-0.0442953166	-0.1256366198	-0.0757731102	0.0739331603	0.0684390081	-0.1041393488	-0.0221793539	-0.0805815484	-0.0302819524	0.0374465683	-0.0120769189	-0.1364637799	0.0376024872	-0.113036181	0.0851482838	-0.0616649321	0.053708207	0.1421126016	0.0206670456	0.135684367	0.1236956836	-0.0920398823	0.1280526736	0.0011899479	0.0298518076	-0.0906570423	0.0170241974	0.0194053506	0.0112568371	0.1327508813	-0.1874501373	0.0061473153	0.0591603484	0.061168361	0.1312954513	-0.2004388386	-0.1083162331	0.0191739874	-0.0570271391	0.0530062236	-0.0137167038	0.1608399958	0.0888449434	-0.0227564852	0.0514228802	-0.0827209654	-0.1912796126	0.1288136299	0.144833574	-0.0316655181	-0.0120001926	0.0436031343	0.1602772461	-0.0351563456	0.082772363	0.0046080942	0.1907373246	0.0128953428	0.0078399887	0.1158705169	0.0739461931	-0.1599998244	-0.1417330428	-0.0767893121	0.1182813202	0.0506915118	0.0208128425	0.0067712943	-0.0301587917	-0.0188424365	0.0937912599	-0.1853941309	0.0528920824	0.0609085933	-0.1150111965	0.019810212	0.1308654953	0.0501421306	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	-0.0039543659734704	0.0078230643766233	6.120033624079249e-05	1.5637010252140506e-05	-0.0059354067108472	0.0003024295766778	9.146364884951332e-08	3.522905282316998e-05	-0.1051428760096371	0.0120043818869248	0.0110550243755779	0.0001441051844871	0.0010279189096781	4.699891641230013e-05	1.056617284873814e-06	2.2088981439303744e-09	-0.0003547337150073	-1.0705272399992062e-08	1.2583600856288033e-07	1.146028571580318e-16	-0.0004548178690019	8.316386200025484e-09	2.068592939634295e-07	6.916227942797431e-17	0.0	0.0	0.0
904.6333959708572	-0.65782976813	0.4327400038379696	818361.5811057658	1066.912945130814	-1.0219221248182748	1.0443248291930978	1138303.2324877074	848.6853646598333	-1.0676650877323937	720266.8481877943	1.13990873956262	865.9386121808385	783.54116287878	1.070263	17.028013	0.0274891046281344	0.0168020964589951	-0.1546580749	-0.0649882573	-0.0399643445	-0.1735094668	-0.0736388582	-0.1526858128	-0.0104065051	0.1439532266	0.0425583131	0.1396402685	0.0658015422	0.0184728264	0.0132023225	0.0537185695	-0.0837438618	0.0354920572	0.1012930081	0.0818273336	0.1381556938	-0.0454469175	0.1182727214	0.1082018057	0.0270206296	-0.0782820276	0.0287963998	-0.0651584925	-0.1845063428	-0.0567826622	0.1203717036	-0.099792814	-0.0403282053	-0.1212866606	-0.0209366925	-0.0291933802	-0.0250198634	0.0095476796	0.0673387429	-0.1326461928	0.0713093651	0.0582926592	-0.1336551345	-0.0284501785	0.023813081	0.0112242009	-0.1246258197	0.2296166833	-0.0235840129	-0.034919208	0.0355755875	0.0693208952	0.1149121315	0.0994020212	0.0405830909	0.0302218189	-0.1640528449	0.0876249415	-0.0606551436	0.0604583319	0.0587533059	0.0913515413	-0.2569192159	-0.0779068001	-0.0121906789	0.0500223004	0.04988176	-0.0882334003	-0.1018902722	0.0660198753	-0.1064670017	-0.0924514872	-0.0080214807	-0.0299379457	-0.0795269141	-0.0419572087	-0.0144430101	0.0771663799	0.0330190957	0.1078062768	0.0099348649	-0.0218333634	-0.0967953259	0.144607223	-0.0350132481	0.0016863476	-0.1276356716	-0.0207494605	0.0719213275	0.0566012534	-0.0006542622	0.1486988872	-0.0184117132	-0.003583617	0.0848126862	-0.0482713155	-0.2201548896	-0.0969527857	0.0139413127	0.0942461365	-0.0546571253	-0.017154824	-0.0052131313	0.1618874485	0.0495111658	0.1590355286	-0.1005054161	-0.0950829588	-0.0462997303	0.0273431763	-0.1090450999	-0.059900561	-0.0289555802	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	-0.0115513434544283	-0.0075969774809578	5.771406684618143e-05	0.0001334335356021	-0.0201777634772213	-0.014242356766374	0.0002028447262606	0.0004071421389426	-0.1004184823094647	0.0047243937001724	0.0100838715893362	2.2319895834228783e-05	0.0010094189613434	-1.8499948334699997e-05	1.0189266395195885e-06	3.4224808838656907e-10	-0.0003547298015735	3.913433799999748e-09	1.258332321243747e-07	1.531496410698047e-17	-0.000454821540846	-3.6718440999858847e-09	2.0686263401752962e-07	1.3482439094601153e-17	0.0	0.0	0.0
904.8944876174528	0.2610916465955597	0.0681688479219806	818834.0337204525	1070.138586425781	3.2256412949670903	10.404761763796968	1145196.594157369	849.1232268644113	0.4378622045779821	721010.2544006305	0.1917233101978906	866.8179511930314	799.6076357566704	1.21747	19.37009	0.0581480174820546	0.0310348152259051	-0.076905457	0.0442314893	-0.0904926893	-0.1813007708	0.0389930289	-0.0645814022	0.0387862062	0.1912926654	-0.060661775	-0.0809686463	0.0361365534	-0.1163912509	-0.0978835585	-0.029242885	-0.0822696255	-0.0707834288	0.1789797795	0.0493419051	0.0679206761	0.0296788226	-0.1406817392	0.1004632314	0.0300529232	0.0065504469	-0.0625196312	0.0264031023	-0.1580607424	-0.0226256287	0.0432098609	0.0722128072	0.039133282	0.143819383	-0.0117730371	-0.0085299697	-0.2075425579	0.0409656981	-0.0657638681	0.1655546916	0.0887136043	0.0205894554	0.0633115895	0.0997037389	0.0154933746	-0.1252362944	0.0011697328	-0.0976163452	0.1239573091	0.0006495153	-0.1450460819	-0.13269159	0.0121381269	0.0839002252	-0.048587542	0.0027533883	-0.1662731994	0.0228053816	0.071649712	0.0422605963	-0.1634303682	-0.0275149777	-0.1363686006	-0.023796754	-0.0015296039	-0.0359648176	-0.0317379785	0.0436529674	-0.0339037845	0.040259356	-0.0736783182	0.0535399142	-0.1670951922	0.0581487673	0.1377109432	0.1543959284	-0.0471782431	-0.1413783992	-0.1884515236	-0.1445858792	-0.0517048726	-0.0037998954	0.0148145896	0.0295659177	-0.1444483155	0.0035347493	0.0454376904	-0.1183487472	-0.0654778869	0.0874521951	0.0484876481	0.1145225519	-0.0892033481	0.0720635414	-0.0732215361	0.0324093896	-0.1341905333	-0.0052451043	-0.0829190951	0.1377597583	0.2265811817	0.1438908368	-0.1234010379	-0.1003537779	0.0678417217	0.005452103	0.1047585614	-0.1027228975	-0.1903730115	0.0379832972	-0.0024870245	0.0478964673	0.0343168033	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	-0.0113274474945512	0.000223895959877	5.0129400849287835e-08	0.0001283110667418	-0.0004007513232835	0.0197770121539378	0.000391130209737	1.6060162311347632e-07	-0.1187137941344644	-0.0182953118249997	0.0140929649177999	0.0003347184347739	0.0007279394697261	-0.0002814794916173	5.298958715851156e-07	7.923070420113373e-08	-0.0003541239791091	6.0582246440001e-07	1.2540379258006229e-07	3.6702085837170143e-13	-0.0003398709040629	0.0001149506367831	1.1551223142853297e-07	1.321364889684018e-08	0.0	0.0	0.0
904.4636503341284	-0.430837283324422	0.1856207647023683	818054.4947757365	1071.6608986078306	1.522312182049518	2.317434379616365	1148457.0816049431	848.0963343986623	-1.0268924657490288	719267.3924204477	1.0545081362121205	865.4352805880682	787.0253521963124	1.230864	19.583197	0.0385414476987139	0.0207809875660138	0.0843135452	0.013450006	-0.1067154333	-0.1886877214	0.0655350062	0.092537832	0.0530458664	0.1419163586	-0.0610565285	-0.073630523	-0.0466525811	-0.0639458351	0.0216890675	0.0434196519	-0.1685453608	-0.1768619927	0.068528221	-0.0629907025	-0.0116741578	0.0492440875	0.3352191064	0.1298476396	0.0441811629	-0.1440320381	0.0693904073	0.1132625217	0.0442945962	-0.031990059	-0.0287383244	0.1361172036	0.0749704992	0.025659603	-0.05614835	0.0827179465	0.0843084997	-0.0834853288	-0.094777908	0.0917350581	0.0332742408	-0.09406353	-0.0635785488	-0.0795422613	0.0520916362	-0.1175122893	0.0791497027	0.1422583734	-0.0029268037	0.0732251856	-0.0948989849	-0.0620304728	-0.074974577	-0.0355823389	-0.1761798761	0.040878047	-0.0830515364	-0.0484666461	0.0722300718	0.0334767999	0.1893039653	0.1914007285	-0.1602803748	-0.0814430021	0.0953534361	-0.0685715419	-0.0312911618	-0.1136302479	0.1190375172	-0.2047015629	0.1308976018	-0.0364624502	-0.0142171221	0.1250788278	0.1035870159	0.0746863637	-0.0871685185	0.0426945504	-0.0311306054	0.0868306374	-0.0374403605	-0.0374516476	-0.0743344273	-0.1326493001	-0.0231924009	0.0074309197	0.0672809182	-0.0317494855	-0.0486941093	0.0509759157	-0.2117049053	-0.0582261242	-0.1481576676	0.0430284006	0.0031350447	-0.1376587611	-0.2160260351	0.210635954	0.226215688	0.0308153338	0.0118373569	0.0745527665	0.1356077845	-0.0216645614	-0.1344989263	0.0977051489	0.0269352901	-0.0971117101	-0.0668818168	0.1519648667	-9.53863e-05	0.0663702227	-0.0972054346	-0.0317782535	-0.1134548014	0.0876327994	0.0703125971	-0.0183203482367275	-0.0069929007421762	4.890066078992984e-05	0.0003356351595149	-0.0148012334143885	-0.014400482091105	0.0002073738844562	0.0002190765105872	-0.1165422396563968	0.0021715544780675	0.013582093624129	4.71564885121541e-06	0.0009119194927815	0.0001839800230554	8.315971613148683e-07	3.384864888346554e-08	-0.0003547070128677	-5.830337586000458e-07	1.258170649775267e-07	3.3992836366729645e-13	-0.0004548380549962	-0.0001149671509332	2.0687765627272627e-07	1.321744579372018e-08	0.0	0.0	0.0
907.749063273384	3.2854129392555933	10.793938181428077	824008.3618737061	1070.6569963322129	-1.0039022756177474	1.0078197789904917	1146306.403795116	849.5840006972055	1.4876662985432176	721792.9742406693	2.213151015821278	866.0057430852411	795.3896186496097	1.504455	23.93606	0.0995620069293863	0.0609916279012636	0.0641020013	-0.0361578976	0.0143983241	0.1760285119	0.004752657	0.0185267605	-0.1281409565	-0.0572163759	-0.0777476928	-0.3283980954	-0.0277880546	0.0484355037	0.1247000629	-0.1340965449	-0.0511833785	0.1208807034	-0.0971054267	-0.1467114245	-0.1899476199	0.0526222499	0.5301425248	-0.1873759768	0.0330898542	0.0377239001	0.0980990942	-0.0410954017	-0.1426715761	-0.0337314405	-0.1960117296	-0.0474114356	-0.0032289214	-0.1549665699	0.0072101615	0.0880310437	0.1358067293	0.0540270219	0.0153603252	0.0108480151	-0.0248755433	0.0578565966	-0.1114736192	0.0483210731	-0.008020732	-0.1950948792	-0.1359353519	-0.1828949887	0.0471601203	-0.0426209607	-0.0881944416	0.0840523715	0.0063284123	0.0704928411	0.0154299951	0.1121720708	0.0865438405	-0.1174923248	0.060032999	-0.1108152094	0.5376992521	0.1828779831	0.1305820205	0.0178263367	0.1034082819	-0.0028297871	0.0305468205	-0.1448200664	-0.071596327	-0.2262894759	-0.1985759519	-0.1993565058	0.0615920913	-0.022137156	-0.0872056756	-0.1261728061	-0.0761349054	-0.0476351514	0.0265452615	-0.0481279737	0.1379547899	-0.0351805818	0.0954114062	0.012669198	-0.1187261631	-0.1647560746	-0.0796443056	-0.080538303	0.0222132761	-0.1993771139	-0.3507300638	-0.0934000407	-0.1987935204	-0.0935766174	0.2375125612	-0.2359046205	0.0152694321	0.1927798917	0.4196897402	-0.0630730672	0.0190781845	-0.1908901565	0.1936051158	0.0339375725	-0.0578057162	0.0663768626	0.0389127215	-0.1159561313	-0.0148313296	-0.0253697173	-0.0820395897	0.009893892	0.1549244542	-0.0350428114	-0.1100753719	0.0948006283	0.0586099215	-0.0097472444123667	0.0085731038243607	7.349810918326976e-05	9.500877363441386e-05	-0.029289015198131	-0.0144877817837425	0.0002098958210133	0.0008578464112763	-0.1484002889163349	-0.031858049259938	0.0220226457504516	0.0010149353026486	0.0018039201936609	0.0008920007008793	3.2541280650975786e-06	7.956652503693406e-07	-0.0003549101324624	-2.031195946999723e-07	1.259612021244783e-07	4.125756975108101e-14	-0.0004541804342434	6.576207527999559e-07	2.0627986684952344e-07	4.3246505451318077e-13	0.0	1.0	0.0
908.2620529567696	0.5129896833856264	0.2631584152600852	824939.9568412458	1080.6628896314044	10.005893299191484	100.11790071480505	1167832.2810264968	851.7276836376716	2.1436829404660784	725440.0470747936	4.595376549245293	869.6213783357772	807.7208342933193	1.570933	24.993731	0.0731457844642085	0.0401436759882451	-0.110641761	0.0094741774	-0.036252209	0.2406067205	0.0246263457	-0.0799232041	-0.1268073961	-0.1623795586	-0.0118973594	0.1267103454	-0.1502188395	-0.1270287956	0.1821192324	-0.0744316345	0.1873506176	0.212778277	0.0966449884	0.1704008547	-0.0519834688	0.0666825762	-0.0902819577	0.126350727	-0.1070995419	-0.0963007106	-0.0847086215	-0.0157248965	0.014900459	0.0107175378	0.0326175085	0.1380321529	0.1502887381	0.1738551831	0.13048818	-0.1165935613	0.0639460439	0.04324193	0.0014607966	-0.0434940409	0.1680885352	0.0110356029	0.0259785384	-0.1650326773	-0.1775410079	-0.1525535134	-0.0525299975	-0.064489245	-0.1846371744	-0.2262930088	-0.0105796627	0.0238588234	-0.0916007036	0.0309218656	0.240096199	-0.057592458	0.0203895382	0.1634224125	0.1839516048	-0.1791190741	-0.0949728518	-0.0971216008	-0.0967233849	0.1820043772	-0.0574340278	-0.0947504415	0.1130507826	0.0021058929	0.0454552458	-0.0350543463	0.0686114371	0.052024724	-0.0016589864	0.0510628654	0.0777872833	0.0897166409	0.0796285275	0.1689301912	0.0631293681	-0.0784820155	-0.2642968633	0.0272012859	0.031754747	-0.0230813489	-0.0778292788	-0.2423107632	-0.0268070071	-0.0709149611	0.1855188576	-0.1263874642	0.0101322961	0.1419537487	-0.0278223515	0.0477520497	0.0471688845	0.1485808098	0.2575076772	-0.0051084659	0.0157122923	0.25142505	0.1161231791	0.0510660256	0.0663137925	-0.1600995853	0.1309064639	-0.000865969	0.128782589	0.1294605153	-0.2155171495	-0.2350174822	-0.0898176548	0.0065652752	0.1705486345	-0.0382833527	-0.1063942335	0.1013839798	0.0462651033	-0.0069441700483992	0.0028030743639675	7.857225889931807e-06	4.822149766108455e-05	0.004726271366394	0.034015286564525	0.0011570397200667	2.2337641028795806e-05	-0.1372918719597038	0.011108416956631	0.0188490581061997	0.0001233969272823	0.0015789664302513	-0.0002249537634095	2.4931349878605337e-06	5.060419567214222e-08	-0.0001607910831349	0.0001941190493275	2.5853772415694324e-08	3.768220531181237e-08	-0.0003688731153988	8.530731884460004e-05	1.360673752640164e-07	7.277338648454253e-09	0.0	0.0	1.0
905.7605348757978	-2.5015180809717776	6.257592709428725	820402.1465384914	1080.0901951989465	-0.5726944324578653	0.3279789129682365	1166594.8297648984	850.055185079961	-1.6724985577105826	722593.8176813268	2.7972514255439798	868.2873932703873	801.3945522262167	1.213256	19.303059	0.0320932839256144	0.0194521356867499	-0.1020747313	0.0003254043	-0.1154031621	0.0428297218	-0.0179708405	-0.129449747	-0.0393391701	-0.0440502649	0.0250084313	0.1156583469	-0.0603277397	-0.1697370435	0.1346719792	0.0489465482	0.0727316739	0.1075926683	0.020144244	0.0897512893	0.0223375154	0.1162476395	0.1019932082	-0.0418171364	-0.0802567319	0.005036347	0.0321060388	0.0181590606	0.0084371035	-0.102094198	0.0470268309	0.0302825141	0.134838191	0.0131005063	-0.041771571	0.0600108004	0.0852647948	-0.0543735223	0.0748861322	0.1355911236	0.0448646185	-0.0277488252	0.1209940473	0.0008839047	-0.0316557076	0.1178933411	-0.0040933079	-0.00572715	-0.3106102458	0.0384628145	0.0493613741	-0.0288509471	0.0182724975	0.0027572402	0.1352017186	-0.0313149226	-0.0374166029	0.1466271221	0.0954610835	-0.0223954244	0.1063519497	-0.01746549	0.0593923222	-0.0020425755	0.0620138955	-0.0499766277	-0.0437939505	-0.0833738038	-0.0301494631	-0.090513923	0.0997401616	0.0443357318	-0.0715505398	-0.0021806956	0.013168004	0.0402651214	0.0215955962	0.0592673955	0.0221865242	-0.0384583162	-0.0012896669	-0.0781756695	-0.1014373366	0.0222522185	0.1994755782	0.1275845631	0.0535055546	-0.0607656786	0.1095472691	-0.1135887634	-0.0144791499	0.1681490919	0.0435507077	0.1121381121	0.0104684893	-0.0389556978	0.112681654	0.1383382374	0.1262524402	0.0549694557	0.0767455845	-0.1019773706	-0.0349092333	-0.0454190121	0.0775747403	-0.0304750565	0.1095095296	0.1615947905	0.0222209734	0.0448729691	-0.2128147925	-0.1590249701	0.0643526303	-0.0414976565	-0.1024214758	0.1073422654	0.033413395	-0.0182720178294744	-0.0113278477810752	0.0001283201353512	0.0003338666355606	-0.0104202882785102	-0.0151465596449042	0.0002294182690766	0.0001085824078072	-0.1406609181726139	-0.00336904621291	0.0197854939011627	1.135047238472384e-05	0.001578964869654	-1.5605973000421684e-09	2.493130059601473e-06	2.4354639328989064e-18	-0.0001868062517922	-2.6015168657299987e-05	3.4896575708650824e-08	6.767890002677635e-10	-0.0003878529918787	-1.897987647990002e-05	1.504299433092589e-07	3.6023571119226195e-10	0.0	0.0	0.0
906.8162295489708	1.0556946731729795	1.114491242965804	822315.6741734117	1073.1227946436682	-6.967400555278346	48.544670497693	1151592.5323838363	849.6523567583032	-0.4028283216578074	721909.1273449389	0.162270656729646	866.7277612136186	791.4908967930237	1.110286	17.66478	0.0558763700544158	0.0285581838008671	-0.1053060587	0.0067948624	-0.0433241916	-0.009190862	0.0180425519	-0.1235707265	-0.0255443034	0.0099703574	0.0763776266	0.0170230969	-0.1155871353	-0.0935133136	-0.0549544342	0.0022969997	-0.0308119934	0.0091412108	0.196706998	-0.0084809141	0.0430411321	0.0117390283	-0.0063530829	0.0479597287	-0.0008686357	-0.0475152792	-0.0499600845	0.0191922046	-0.060346503	-0.1732216849	0.0558339848	0.0458013271	-0.1495678945	0.1040198062	-0.0515206661	-0.0001956997	0.0083695825	0.0861876828	0.0230001496	-0.1153365622	-0.0440206752	-0.0332851773	-0.0457789847	0.0268330038	0.1168622862	-0.0004288711	0.0408366101	0.0068927975	-0.0939706336	0.0600604243	-0.0404891993	-0.0137188579	-0.0511380181	-0.025567067	0.0633224102	-0.0269653843	-0.1691280168	0.0016799371	0.1180922294	0.0346515091	-0.0277065785	0.0107096999	-0.1200365841	0.0008381026	-0.0452870431	0.0148604608	0.1083179981	-0.046171306	-0.0898322538	0.0925754345	-0.0328918867	0.1782223634	-0.0189699245	0.1174722729	-0.0347151928	-0.0388945169	-0.0264205122	-0.0227869728	0.1014916133	-0.0213392462	0.1047996312	-0.1963126792	0.0960853807	0.0627647391	-0.0500558795	0.0023277201	-0.132096182	0.0282453559	0.0678612124	-0.0012128406	-0.0609527427	0.1920920474	0.105917428	-0.020375237	-0.0966057591	-0.0679292942	0.0323837302	0.1815875552	-0.1142794853	0.1237234245	0.0393288413	0.0312467363	-0.0759359857	-0.07157583	0.0384352344	-0.0311441489	0.1600524712	0.0121805415	-0.0640183199	-0.0612171305	-0.1075174339	-0.0587905535	-0.1683423237	-0.0446835199	-0.098167988	0.1126387502	0.0201956026	-0.0183108919520549	-3.887412258049908e-05	1.5111974064036683e-09	0.0003352887640798	-0.0267268859765721	-0.0163065976980619	0.0002659051284864	0.0007143264340046	-0.1578430128563468	-0.0171820946837329	0.0249144167075688	0.0002952243777207	0.00124198247829	-0.000336982391364	1.5425204763793704e-06	1.1355713208940008e-07	-9.922721517718892e-05	8.757903661501107e-05	9.846040231820151e-09	7.670087654413451e-09	-0.0003654383488569	2.2414643021799983e-05	1.3354518681525736e-07	5.024162217947267e-10	0.0	0.0	0.0
