global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
862.3922919837829	0.0766850085572059	743720.4652730423	0.0058805905374187	691.2121367872807	10.21695401375746	477774.2180420384	104.38614931923463	830.6043673585364	-0.3393259281941709	689903.6150750745	0.1151420855448356	821.4847981932945	573.6593027134945	1.303265	19.751261	0.0686469531373106	0.0350364586233779	0.0890781824	0.0818987407	0.0686031436	-0.0146839608	0.0464143396	-0.0310528404	-0.0836920874	-0.1197742613	0.0354864607	-0.0368343735	-0.0254788923	-0.0084587156	-0.0273108586	-0.077935293	0.0450753491	-0.0344950005	0.0352221855	-0.1752159001	-0.1093484588	0.0109351493	-0.1556047817	0.1029859855	-0.0467586612	-0.0343712531	0.1858926728	-0.0016042189	0.1409155878	0.0099321449	-0.0501380628	-0.0276813445	-0.1150898535	0.0725841033	0.0535622804	-0.0054628875	-0.1140824242	0.2176687391	0.0206395398	-0.0339019135	0.0543523259	-0.0509731397	-0.0264212784	0.1255840094	0.0600696904	-0.1813581253	-0.06718521	-0.1076311811	-0.0223457552	-0.0107122153	0.0781946001	-0.1577358811	0.1487852777	0.0072796538	0.0962246395	0.0030713028	0.1484542328	0.1210661658	0.1355328667	-0.0318071569	0.1498444141	-0.1730712752	-0.0402764179	0.0847807414	-0.0234072653	-0.1638493917	-0.0087876378	-0.0896074002	0.092280022	-0.0471208409	0.0048680375512191	0.0011948425009507	2.3697789600079253e-05	1.4276486020781244e-06	-0.0097189335061784	0.0264950399978971	0.0007019871444901	9.445766849751716e-05	0.0027911369696766	0.0159040082089631	7.790445583495473e-06	0.0002529374771107	0.0004100000964954	0.0001700004173157	2.8900141887546152e-08	1.681000791262373e-07	0.0002460001154023	0.0003310001372837	6.05160567779449e-08	1.0956109088189338e-07	-5.045674259440344e-08	-6.06939903949051e-08	2.5458828732378864e-15	3.683760470056832e-15	0.0	0.0	0.0	0.0	0.0
862.57036415374	0.1780721699570904	744027.6331163156	0.0317096977132268	679.8855376661869	-11.32659912109375	462244.3443276401	128.2918476499617	830.5222669123706	-0.0821004461657821	689767.2358372629	0.0067404832606204	820.3172554735485	581.0464514160157	1.189065	18.02054	0.0715189097576496	0.0379938129526593	0.0343736088	-0.0496632673	0.0459811115	-0.2287293752	0.1159972647	-0.0815286446	0.0833801616	-0.0892468498	0.0941187381	0.0519088399	-0.0523491201	0.035744219	-0.0549756968	-0.0512700398	-0.133892796	-0.1592954021	0.0276993199	-0.18145664	0.0154103534	-0.0960346895	-0.0329680851	0.1959733724	0.0830575129	-0.0041562815	0.1417417663	-0.021760186	0.007101524	-0.0609063044	0.0035832275	-0.0682190735	0.0036957881	0.1742661016	-0.0024529902	-0.0149691192	-0.1531023229	0.0543854151	-0.1719132814	-0.0211469363	-0.0416692646	-0.0101394491	0.040066424	-0.0057912201	-0.0110917332	-0.0714209601	-0.0558211134	-0.1929639905	-0.1825068409	0.0455241026	0.136737206	0.0656298826	0.0047230126	0.0641534703	0.0093618405	0.0981117257	0.0688562289	0.1397419414	0.0096022498	-0.0170645912	-0.1206276224	-0.021188005	0.0254878596	-0.1050774999	-0.0838320188	-0.2378730503	-0.0724380784	-0.0669716881	0.0873863672	-0.0583804184	0.0079631744444128	0.0030951368931936	6.34121472321491e-05	9.579872387608748e-06	-0.0334728397238706	-0.0237539062176922	0.0005642480605989	0.0011204309991799	-0.0204748470781481	-0.0232659840478247	0.0004192193628735	0.0005413060137136	0.0003719997191492	-3.800037734619997e-05	1.4440286784535879e-09	1.383837910470837e-07	-0.0001439999393351	-0.0003900000547374	2.0735982528512483e-08	1.52100042695175e-07	2.6763152585670405e-08	7.721989518007386e-08	7.162663363238765e-16	5.962912211621592e-15	0.0	0.0	0.0	0.0	0.0
861.0619238002554	-1.508440353484616	741427.6366185969	2.275392300020793	687.6893426995529	7.803805033365961	472916.6320625431	60.89937299878791	830.5850881802834	0.0628212679127955	689871.5887074491	0.0039465117021712	820.8972191069705	572.6405761317203	1.172746	17.773214	0.0268301549040521	0.0180457290376935	0.1200168017	0.0404554616	-0.0441920395	-0.085566213	-0.1701266074	-0.0764092321	-0.0817916916	0.0440722138	0.0150885187	-0.0503060606	-0.004943069	-0.0699170987	-0.0484798403	-0.003035534	-0.1134684759	-0.0215942839	0.2954217667	-0.1795424786	0.07962918	-0.0698740602	0.2202030198	0.0727493185	0.0341829779	-0.0255280077	0.0419456813	0.1703957428	0.1700739964	0.0302560225	-0.0881434118	0.0104779007	-0.0414979496	0.0708673071	-0.0658072222	-0.2544099713	-0.0424326768	0.1119343608	0.0965158589	0.1749249482	0.0855099944	0.191305401	-0.0167466337	0.0077887666	0.0655522512	-0.0461379175	-0.1682944067	-0.1175820008	-0.1052564211	8.59495e-05	-0.0138833763	-0.0475950421	0.1833537509	-0.1332383964	-0.0035276889	-0.0073642541	0.1408475385	0.14779861	-0.0638805175	0.0177493984	0.0108084704	-0.1694427916	-0.1498916657	-0.1791358629	0.101532481	0.080834376	0.0197989313	-0.064468732	0.0823644609	-0.0692973963	0.0086308855064061	0.0006677110619933	7.449218462469089e-05	4.458380623082216e-07	-0.0294513512384497	0.0040214884854208	1.617236963837287e-05	0.0008673820897705	-0.0035845244198355	0.0168903226583125	1.2848815316397029e-05	0.0002852829995019	0.0003259998810451	-4.599983810410003e-05	2.1159851056034132e-09	1.0627592244141938e-07	-8.499999311539774e-05	5.899994621970226e-05	7.224998829617664e-09	3.480993653927759e-09	1.3893509881224333e-08	-1.2869642704446072e-08	1.9302961681967814e-16	1.65627703340102e-16	0.0	0.0	0.0	0.0	0.0
864.6871212442223	3.625197443966954	747683.8176456204	13.142056507744536	682.0582236574407	-5.631119042112118	465203.42045874347	31.7095016664377	831.0857871535134	0.5006989732299871	690703.5856085749	0.2506994617935634	819.9787114157303	567.6176396741365	1.26022	19.098906	0.0494414417306868	0.0278186370489733	0.0489483752	0.0363618979	0.0824202496	-0.0847105259	0.1521145635	-0.0854890508	-0.0425356796	-0.1560331127	0.061402614	0.0274054002	-0.0399377893	-0.0492487092	-0.1160411385	-0.105188959	-0.1079216422	0.2297497936	-0.0816417733	0.055892135	0.0098778618	0.0872737046	0.0114351138	-0.0779108564	-0.0383794617	-0.033824044	0.027936711	-0.1714350657	0.1210648917	-0.0224234271	-0.0611201195	-0.1059439995	0.0297062766	0.0785226074	0.16908832	-0.0542968179	0.2315599668	-0.0869036524	0.1254102464	-0.0497497321	-0.1116223117	-0.0050149695	-0.0754089142	0.0215935155	0.0630381017	0.039802791	-0.208017179	0.0348995923	0.0111757747	0.1203937738	0.1260092264	0.0321134386	-0.0517972476	0.1904261033	0.1044117717	-0.1628575515	0.1140141279	-0.0396333178	0.1050824512	0.0868073976	0.0603878717	-0.1753163179	-0.0222769603	-0.0339920071	0.0901291262	-0.0757338597	-0.1422808704	-0.0552148494	0.0772216734	-0.0798077096	0.0052301491447934	-0.0034007363616127	2.7354460076783134e-05	1.1565007801194788e-05	-0.048310307906874	-0.0188589566684243	0.0003556602466215	0.0023338858500569	-0.0142135789386372	-0.0106290545188017	0.0002020258262448	0.0001129767999636	0.0003259999016622	2.061709998687697e-11	4.250648118688823e-22	1.0627593588376405e-07	0.000245999913131	0.0003309999062463	6.051595726045956e-08	1.095609379351241e-07	-4.006326358326189e-08	-5.395677346448622e-08	1.6050650889419186e-15	2.9113334026978847e-15	0.0	0.0	0.0	0.0	0.0
865.0826346124543	0.3955133682319456	748367.9647080251	0.1564308244501786	692.383138623154	10.32491496571322	479394.4106496496	106.6038690492088	830.463710863936	-0.6220762895774214	689669.975061899	0.3869789100544119	820.49308130434	576.3021967998304	1.212733	18.37923	0.0556231876707346	0.027678420999371	-0.0327899138	0.0375437274	0.2109588098	0.0950815163	-0.0227455003	0.0170860883	0.0144886353	0.1428782934	-0.0296492039	-0.1883486446	-0.0011601476	-0.1044717998	-0.0392711135	0.147788513	-0.071687701	-0.0590848919	-0.1123296989	0.1315479641	-0.3162593849	-0.1038745953	0.0180764913	-0.087535272	-0.0563575816	0.0072361982	0.228371319	0.1834326137	0.024110697	-0.0029501253	-0.0882818006	-0.0030662928	0.2780865384	-0.1068111767	-0.0844883437	0.0779598064	-0.0268062904	0.084507361	-0.0046106283	0.003236027	-0.0762952948	-0.008859197	-0.0080699309	0.2690611308	0.0394402821	-0.0667976198	-0.1326105236	0.017414472	0.1665567951	0.0814026184	0.1748762158	-0.092182333	0.021889191	0.1025159134	-0.1277460054	-0.1199294551	0.1189955746	0.0874998895	-0.1013623752	0.0951054855	-0.0367800114	0.0844090391	0.1340499401	0.0652941448	0.00179621	-0.0727749434	-0.0907197026	-0.0065393064	0.0719655524	-0.0898496795	0.0103095787909381	0.0050794296461446	0.0001062874148465	2.5800605530133665e-05	-0.0520178997461329	-0.0037075918392588	1.3746237246539151e-05	0.0027058618939987	-0.0307988713674234	-0.0165852924287862	0.000948570477507	0.0002750719249483	0.0006169996896658	0.0002909997880036	8.468087661814015e-08	3.806886170476935e-07	2.0215904659171e-06	-0.000243978322665	4.086828011886917e-12	5.952542193046732e-08	6.999930119863028e-05	7.003936446221354e-05	4.899902168296562e-09	4.905512574270781e-09	0.0	0.0	0.0	0.0	0.0
866.5814806954818	1.4988460830275017	750963.4626843737	2.246539580606884	688.7233981082314	-3.659740514922533	474339.91910174943	13.393700636565445	831.3461611760314	0.8824503120954432	691136.439702124	0.7787185533173452	820.5927014597859	593.3296018339458	1.223222	18.538195	0.0419844339125875	0.0222105682302961	-0.0693165332	-0.0725756794	-0.1274881423	-0.0687989775	-0.079266271	-0.0038003305	0.0081758942	0.0764321943	0.0688283214	0.1372834521	-0.0670798333	-0.0632655743	0.1795026654	-0.1726282391	0.0254275298	-0.1191984692	-0.0606477969	0.1870082989	-0.0548648842	-0.152266932	0.0195457307	0.0904785756	0.0113722135	0.1813161075	-0.0083146115	0.2804083739	0.0952630524	-0.0384956757	-0.0667925164	0.1140422708	-0.1190526434	0.0485145922	-0.1820657215	0.094744748	0.0188450892	-0.1144350709	-0.0605092816	-0.0318685623	-0.281542745	0.1267685249	0.0521552584	0.0046296255	0.0331016179	-0.0588199499	-0.0783186699	-0.1754503399	0.2409865909	0.1172043391	0.0035326872	0.1172994341	0.0261305162	-0.0355849522	-0.0287427796	-0.1534485237	0.0223899782	0.0882898835	-0.0624045787	0.098152647	-0.0589604395	0.1116295601	0.0928271977	0.1811463999	-0.0141839457	0.0294531275	-0.1004772881	-0.1487165536	0.066603812	-0.0993643757	0.0011950887464706	-0.0091144900444675	1.42823711194067e-06	8.307392877069717e-05	-0.0481808221421857	0.0038370776039471	1.4723164538713178e-05	0.0023213916222969	-0.0462348113509278	-0.0154359399835044	0.0021376577806558	0.0002382682431743	0.0005979902582887	-1.900943137710001e-05	3.613584812806744e-10	3.575923490081861e-07	0.0002460235824883	0.0002440019920223	6.052760314037735e-08	5.9536972110891016e-08	7.892640341251709e-05	8.927102213886814e-06	6.229377155635391e-09	7.969315393718284e-11	0.0	0.0	0.0	0.0	0.0
862.4067236528056	-4.17475704267622	743745.3570015666	17.428596365374695	705.9623073444031	17.238909236171708	498382.7793910335	297.1799916529662	829.5417282765419	-1.804432899489484	688139.478952032	3.2559780887600263	820.1460643428888	599.3042316958779	1.348372	20.434872	0.0811849309289666	0.0380111244185463	0.0292025736	0.1946146273	-0.0995884639	0.133946378	0.0957558621	0.0735818558	-0.2604413275	0.0266069262	-0.0183985673	-0.1423928337	0.0971011115	-0.206524003	-0.0622416536	-0.0503185488	0.1040149455	0.0529328172	-0.0088457561	0.0239679851	-0.1555130413	-0.0944262506	-0.0569641151	0.101648637	0.0707333644	-0.017409056	-0.1800840197	0.1094762345	-0.0282038977	0.1364326185	-0.1648081392	-0.0601104034	0.0146024725	-0.0974650699	-0.0649980572	0.1933741123	0.0786250981	0.2128596629	-0.0408779491	-0.1366664941	0.0483166423	0.0528774788	0.0928263024	-0.0943975022	0.0769983111	-0.188263297	-0.1160928247	-0.0096445671	0.1313545148	0.0313562072	0.0139312445	-0.0255137922	-0.0239081467	0.1542481877	0.0711533566	-0.0673980043	-0.027258487	0.2132805989	-0.1085336355	0.0248878685	-0.0050476144	0.1180886277	-0.2122503375	0.076204354	0.0283069766	0.1530158354	0.0408989951	-0.0527095316	0.0611443214	-0.1082959623	0.000137152497686	-0.0010579362487846	1.8810807621508235e-08	1.1192291064924308e-06	-0.0272527189235631	0.0209281032186226	0.0004379855043293	0.0007427106887267	-0.0187362702893381	0.0274985410615897	0.0003510478243551	0.0007561697605159	0.0009000009767502	0.0003020107184615	9.121047406563145e-08	8.100017581513141e-07	4.797524724642344e-05	-0.0001980483352418	2.30162434835546e-09	3.922314309207872e-08	-5.5021550883501455e-05	-0.000133947954296	3.0273710616257398e-09	1.7942054460088273e-08	0.0	0.0	0.0	0.0	0.0
860.5620159925523	-1.8447076602532209	740566.9833691659	3.402946351796912	685.7779110691004	-20.184396275302788	470291.3433102989	407.409852998457	829.5264271881621	-0.0153010883798287	688114.0934035572	0.0002341233056073	818.5270798722428	570.6666542936626	1.219054	18.475025	0.0342224686025881	0.0155895634702882	0.1451548156	0.0024124655	-0.0684313375	-0.1415350546	0.0299901631	-0.1190326221	-0.0953745474	-0.196229417	0.0760709678	-0.0005656217	0.0750757679	-0.0243629311	-0.0614701875	-0.1255586266	-0.0605585031	-0.0487567328	0.0441735655	-0.1355899821	-0.1328005174	0.0028716183	0.0113434972	0.0234875993	0.0816314318	-0.0076922822	0.1053456439	-0.1132635859	0.0403134199	0.0866227992	-0.0247539315	-0.1172811567	-0.0732112868	0.1737091123	0.0145580979	-0.0188054746	-0.0611240411	0.0919047116	0.0348497107	-0.0672531591	-0.1171826543	0.1490574193	-0.1440761894	0.0554958322	0.0918264801	-0.1066519247	-0.1175235984	-0.1491874111	-0.0313346049	0.0571725159	-0.1157175092	0.0180176919	-0.0703596259	-0.0192753351	0.0436423168	-0.0589136495	0.1565106753	-0.0829123493	-0.0772019002	0.0318764251	0.1059175711	-0.0582325792	0.070343658	0.0902578445	-0.0263156903	0.1804322908	0.0183579367	0.0515772187	0.055595093	-0.1165920251	0.0054986613403826	0.0053615088426966	3.023527653621817e-05	2.874577707031384e-05	-0.0381031051663995	-0.0108503862428363	0.0001177308816187	0.0014518466233217	-0.0154993516755155	0.0032369186138226	0.0002402299023613	1.0477642112511237e-05	0.000987001048153	8.700007140279996e-05	7.569012424092291e-09	9.741710690551206e-07	-2.84620292012594e-05	-7.643727644768285e-05	8.100871062533428e-10	5.842657230739491e-09	7.701419933066697e-05	0.0001320357502141	5.931186898543704e-09	1.7433439334618277e-08	0.0	0.0	0.0	0.0	0.0
861.1957231603914	0.6337071678390203	741658.0735897494	0.4015847745705522	680.0354308747409	-5.742480194359473	462448.1872449945	32.97607878261081	827.1874642524791	-2.3389629356829573	684239.1010164464	5.470747614498638	817.5212760205922	577.7147570660239	1.042337	15.796833	0.0481992694778965	0.0227116149385168	0.1228078546	-0.0804879188	-0.1373661784	0.1034246886	-0.0243778985	-0.110119183	-0.0415142209	0.0628780546	-0.2120713818	0.0377801057	0.1806253612	0.1821134427	0.1332749856	-0.034488208	-0.0040386686	0.0365715093	0.1062660462	0.0269945259	-0.0818498631	-0.0583236788	0.0543795475	-0.1329697594	-0.0138287402	-0.004703061	-0.0579711477	0.0479537502	-0.1639863774	0.1370170244	0.2179814339	0.1203912175	-0.0672648891	0.0174791613	-0.0382348947	-0.0840058929	0.0544720022	0.1198335337	-0.0006331964	0.0292115613	-0.0046246793	0.0675526252	-0.0633548626	0.0648449433	0.1024133328	0.0296549545	-0.0851612265	-0.1279921579	0.1403181184	-0.0376425134	-0.1545881497	-0.1132713255	-0.0396806623	-0.0472632094	0.0963475934	-0.0479872774	0.1224107439	0.066008301	-0.0908848929	-0.0048886223	-0.1700631923	-0.0227803363	-0.0624945121	0.0009016634	0.0025874824	0.0902628007	0.0787555781	0.091249877	0.0499642712	-0.1242038795	0.0017283077666974	-0.0037703535736851	2.9870477364265542e-06	1.4215566070600755e-05	-0.0333643170185951	0.0047387881478043	2.2456113109771403e-05	0.0011131776501173	-0.0266107808476903	-0.0111114291721748	0.0007081336573238	0.0001234638582482	0.001124007624556	0.000137006576403	1.8770801977671093e-08	1.263393140060022e-06	0.0002459532363701	0.0002744152655713	6.049299448092629e-08	7.530373797859971e-08	-8.313793037961629e-05	-0.0001601521297102	6.911915467805924e-09	2.5648704650739396e-08	0.0	0.0	0.0	0.0	0.0
859.7558320027116	-1.4398911576797673	739180.0906626749	2.0732865459643803	675.0468797851028	-4.988551089638122	455688.289907603	24.88564197392969	827.044036003156	-0.1434282493231649	684001.8374883896	0.0205716627039079	815.6209831085813	561.6777591665168	1.019015	15.443385	0.0404820731746582	0.0186321788047397	0.1483832402	0.0108497201	0.1267825836	0.0729437119	0.1012652341	-0.1767258323	-0.0425655235	-0.1370969365	-0.1333222842	0.0101280454	0.1929476316	0.102282872	-0.0953931639	0.0064142112	-0.0376435067	0.0430381347	-0.0349384378	-0.0912239866	-0.068638084	-0.168631922	0.0743059613	-0.0782197333	-0.1602023517	0.0798715137	0.081983186	0.0226186339	0.115084727	0.1454134979	0.1546938968	-0.1276134819	0.1319127291	0.0132902106	0.0577482263	0.0198080116	0.0670029823	0.0460077392	-0.1102959701	0.1793572062	-0.038380025	0.0898347023	0.0655528268	0.0268182818	0.1117746843	0.0100785136	-0.1084721002	0.0529260248	0.0195453304	0.0083590909	-0.0951968662	-0.194181264	-0.1015918101	0.1043660371	0.1698844807	0.022311939	0.0937926491	-0.139569468	0.0303930728	0.0258838068	-0.1122350552	0.0001346988	-0.0122027386	-0.0481758806	-0.0509452257	-0.1193755855	-0.0851511134	0.1537248331	0.0442601199	-0.1310868562	-0.0105595134607767	-0.0122878212274741	0.0001115033245283	0.0001509905505183	-0.027058001524395	0.0063063154942001	3.976961511238826e-05	0.0007321354464941	-0.0152729272417815	0.0113378536059088	0.0002332623065327	0.000128546924389	0.0010930026132739	-3.10050112821e-05	9.613107246031484e-10	1.1946547126235749e-06	0.0003429996752419	9.70464388718e-05	1.1764877721604889e-07	9.418011297698017e-09	-1.8772359201152129e-07	8.295020678760476e-05	3.5240146997708096e-14	6.880736806106391e-09	0.0	0.0	0.0	0.0	0.0
865.5245301972882	5.7686981945765865	749132.7123732364	33.277878860111166	680.8363051832767	5.789425398173989	463538.074455616	33.51744644102205	830.9036974430982	3.859661439942215	690400.9544246116	14.896986430976812	820.6569671428219	570.2899893911261	1.204709	18.257629	0.0430560346512952	0.0221194115881531	0.0419476867	-0.0670041198	0.1037332178	-0.062733888	-0.1327386745	-0.092354672	0.1261339434	0.0142821101	0.024552427	-0.2837043689	-0.0498429394	0.0127408617	-0.1473528988	0.1328529596	-0.1832195565	-0.0383085599	-0.0781139266	0.0325647462	-0.1805799128	-0.0321452087	0.1800425127	-0.0493732435	-0.1852481586	-0.1784594561	0.0176338715	-0.133766637	0.0101800994	-0.0724002412	0.0120407896	-0.1111247958	0.2689370457	-0.027386445	-0.1267695452	0.0142656635	0.0594466725	0.0566892576	0.1672600559	0.0222491208	0.1048094634	0.1608120996	0.0412674934	0.224675857	0.080417979	0.1001121241	-0.1176992075	0.0099216067	-0.0495526784	0.1333806053	-0.0630169951	-0.0995675403	0.0627922109	-0.0071202741	-0.1924620942	-0.08530175	0.0635829647	-0.090000908	-0.0505382917	0.1166948646	-0.1241932199	-0.1061723033	-0.038817447	0.0772043178	0.0582055173	0.0441502183	0.1782837205	0.0861200764	0.0384910108	-0.1372005631	-0.0041583981940789	0.0064011152666977	1.7292275540518658e-05	4.097427665755164e-05	-0.0334020286447867	-0.0063440271203916	4.024668010426535e-05	0.0011156955175871	-0.0354313665487637	-0.0201584393069822	0.0012553817355128	0.0004063626752932	0.0009269998313576	-0.0001660027819163	2.7556923603950656e-08	8.593286873370189e-07	0.0003059996701173	-3.70000051246e-05	9.363579811189645e-08	1.3690003792204259e-09	-1.414514884400019e-07	4.62721035715194e-08	2.0008523581891987e-14	2.141107568933418e-15	0.0	0.0	0.0	0.0	0.0
866.1874580995293	0.6629279022411083	750280.7125689238	0.4394734035697965	698.0139525229471	17.17764733967033	487223.477916707	295.07156812608315	831.6686909418771	0.7649934987789493	691672.8114929756	0.5852150531740583	821.9103049877314	595.5133149879857	1.278538	19.376518	0.015718936095635	0.0104628240942023	-0.0665433446	0.1692461031	-0.1377961864	-0.0982011841	0.0614538857	0.0706882566	-0.1834551227	-0.0589310339	0.0665912096	0.0728471688	-0.0187445606	-0.1935619748	-0.0119759767	-0.0569162793	0.0429875426	0.2087346616	-0.0276792099	-0.0272726714	0.1096484193	-0.0555337765	0.2090159757	0.0758705438	-0.0650664809	-0.0846788972	-0.0633288769	0.0417726853	-0.0148355832	0.0336394003	-0.192443063	-0.0206555959	-0.085714879	-0.0137663699	0.1023184757	0.0284061439	0.1989695194	-0.0629297086	0.1169368726	0.1018618175	0.1323170806	0.1803302413	0.081150933	0.0704281391	0.0521963179	0.0096249702	-0.1089513173	0.1110012589	0.0783233847	0.1817992467	-0.1961103014	0.1225266177	0.0129473706	0.0563180644	0.1771143362	-0.0893339685	-0.1756684559	-0.0261696525	-0.0333274556	0.0448310183	-0.0329077968	-0.0809837496	0.2078746303	0.0086922016	0.0502387319	0.1401027392	-0.0073560402	0.0119838842	0.0326654109	-0.1425091225	-0.0086153113537363	-0.0044569131596573	7.422358972181759e-05	1.9864074912727305e-05	-0.0339684395334956	-0.0005664108887089	3.208212948480076e-07	0.0011538548843407	-0.0336398596650582	0.0017915068837055	0.0011316401582848	3.209496914364202e-06	0.0009269997608094	-7.054819998585786e-11	4.977048521244597e-21	8.593285565406849e-07	0.0001279997721199	-0.0001779998979974	1.6383941662746332e-08	3.168396368708481e-08	-5.931676277552225e-08	8.213472566447966e-08	3.518478346167581e-15	6.746113159979332e-15	0.0	0.0	0.0	0.0	0.0
863.999364573916	-2.18809352561334	746494.9019841305	4.787753276831015	682.5804638778955	-15.433488645051623	465916.0896677629	238.19257175693744	830.3122383879179	-1.3564525539592296	689418.4132167546	1.8399635311425169	819.4418036269635	590.8299793484337	1.326468	20.102901	0.041287132433976	0.0220275682975647	-0.012170697	-0.0526640474	-0.0233479829	0.0926668347	-0.0091913828	-0.1104082373	0.0401292623	0.1584673988	0.090678751	0.0322186368	0.0539719548	-0.1028307607	0.070826519	0.3041539829	-0.1479959794	-0.0411297031	-0.0211550572	-0.0091018131	0.1046442579	0.1092472064	0.023012083	0.2376346392	0.1200550009	0.1331434086	0.0491642317	-0.0308914338	0.0392075418	0.0842607845	-0.0673888304	0.1451245699	0.1481695817	0.0139057628	0.2057242932	-0.1374907302	-0.2001742011	-0.2180884435	0.0515593968	-0.0898359767	-0.1910663204	0.057855316	0.1675460477	-0.1417759863	0.0973746411	0.1805986944	-0.125689508	0.0740290073	0.0660300947	0.0452977932	-0.0824442771	-0.1387103928	-0.0082862299	0.0882684685	-0.1330400186	0.0499413013	-0.1596811191	0.0443749832	-0.1365085728	0.0118582372	0.0928639951	0.1170928107	0.1844215156	0.059735531	-0.0765564184	-0.0323628932	0.0216679734	-0.1750239841	0.0267918699	-0.1469813818	-0.0027853918908391	0.0058299194628971	7.758407985552215e-06	3.398796094386757e-05	-0.0435249793639798	-0.0095565398304842	9.132745353163108e-05	0.0018944238286348	-0.0166432916880268	0.0169965679770313	0.0002769991582127	0.0002888833229978	0.0009269998313576	7.054819998585786e-11	4.977048521244597e-21	8.593286873370189e-07	0.0003059996701173	0.0001779998979974	9.363579811189645e-08	3.168396368708481e-08	-1.414514884400019e-07	-8.213472566447966e-08	2.0008523581891987e-14	6.746113159979332e-15	0.0	0.0	0.0	0.0	0.0
862.478766563359	-1.5205980105569097	743869.6227726532	2.312218309709632	687.3820801115872	4.801616233691789	472494.1240585325	23.05551845565252	829.6242778081229	-0.6879605797950035	688276.4423286495	0.4732897593518773	821.1795414371161	586.637136053788	1.133101	17.172392	0.0520138872542115	0.0321013798098213	0.059538598	-0.0112560923	-0.1711891893	-0.0141582014	-0.1667617034	-0.0557809139	-0.0560879257	0.2131779499	0.0854547968	0.0174132728	0.1062692392	-0.0612355433	0.1285668958	-0.0105818875	-0.0367714363	0.0323273627	0.2030760131	0.0554110534	0.0235026655	-0.041443971	0.2346694873	-0.1042166492	-0.1003621554	-0.0856742215	-0.1518453087	-0.2061906829	-0.0932154485	0.1101844614	-0.0541044484	0.1622323617	-0.027478007	0.0039498024	-0.1318247049	-0.1545621839	0.0968183897	0.0457075057	-0.0368238614	0.176528519	0.1421643185	0.0336359816	0.0182784111	-0.0472636342	0.1147094978	0.1108979679	-0.1114066395	0.0339782701	0.0745949499	0.0287963659	-0.1505169709	0.08587613	-0.0179262643	-0.1568081033	-0.0640367016	0.0985383879	-0.1934347549	-0.0908475835	0.029814932	-0.2139269847	-0.148255527	0.1910367316	0.0478199913	-0.0927527686	-0.0232619096	-0.0463626851	-0.1380662317	0.0626102779	0.0208790082	-0.1505910958	-0.0201594338961967	-0.0173740420053576	0.0004064027750151	0.0003018573356039	-0.0641318490158653	-0.0206068696518854	0.0004246430768497	0.0041128940581937	-0.0165939246110013	4.936707702549864e-05	0.0002753583339955	2.4371082940415157e-09	0.0009270428643076	4.303294999995992e-08	1.85183478569905e-15	8.594084722636392e-07	0.0003058705923921	-1.2907772519999948e-07	9.35568192902942e-08	1.6661059142806575e-14	-0.0002796415112121	-0.0002795000597236	7.819937479298706e-08	7.812028338552953e-08	0.0	0.0	0.0	0.0	0.0
