global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
846.4270521715295	1.5501522555059637	2.4029720152502265	716438.7546477851	750.6663907966358	-5.182798552033091	563500.0302716476	26.861400830956303	820.282585581984	1.195474584297017	672863.5202090649	1.4291594817001254	811.3697047213631	616.8920316285985	1.052786	19.433947	0.0929849101135245	0.0471485671770452	0.0178753465	0.1698516828	-0.0252915963	0.1372445169	-0.0837070132	0.044354776	0.1338439836	-0.082903186	0.1293030073	0.2101496034	0.0458530769	0.1170064553	0.0084408389	0.2142990268	-0.1276981711	-0.0306480922	-0.0517881699	-0.0130767287	-0.0718523737	-0.0430421313	0.0233712399	0.0699219137	-0.1105975084	0.0449545715	0.0511443684	-0.0992388011	0.0820703856	0.101508312	0.0334512015	0.2188580886	-0.0080248588	0.005117578	0.1391560537	-0.0217770537	0.075908239	-0.0387206131	-0.0150269341	0.0226111299	0.0479620683	-0.0135800493	0.1426166199	0.0283664819	0.0388672827	-0.161266275	0.0137338144	-0.0690617063	-0.0373831788	-0.0388730463	0.076928285	-0.0163135599	-0.0576435741	0.007729958	0.1641597909	0.0571561303	0.0127478215	0.0510719198	-0.0347667562	0.0482451178	-0.0459250508	-0.0599106969	-0.0063553206	-0.2219337707	-0.0164396352	-0.0411244706	-0.0453912612	0.0518586827	0.0970382431	-0.0355847396	-0.0046135897756158	-0.0238348360590662	2.128521061766665e-05	0.0005680994099625	-0.0031071522367653	-0.0188303175563503	9.654395022435606e-06	0.0003545808592729	-0.008721924698861	-0.0367403818357131	0.001349855657434	7.607197045260154e-05	-0.0007629729518012	-0.0002164978238075	4.6871307713383336e-08	5.821277251802363e-07	-0.0006010345474241	-5.5009382129500095e-05	3.6124252719729285e-07	3.0260321222693643e-09	9.127067514727387e-05	-8.028731089766076e-08	6.446052291177637e-15	8.330336141839196e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
848.0021471357705	1.5750949642410887	2.4809241463776366	719107.641546877	754.5441419358222	3.87775113918633	569336.8621296661	15.03695389746088	821.137572873395	0.854987291411021	674266.9135844101	0.7310032684743542	812.1204787697253	618.7952939583837	0.944674	17.438234	0.0550685475568921	0.0310064829506608	-0.0217580962	0.2105752295	-0.0299582229	0.0148464356	-0.002917599	-0.053160018	-0.068346709	-0.0372843592	0.0009303749	0.2450545584	-0.1035337677	0.0131716055	0.0854854661	0.1926033375	0.0096779041	-0.0903092782	-0.0510013059	0.0459489415	-0.103903048	-0.0440210201	0.0675562087	0.282685709	0.0559111159	-0.0529427656	0.0313878558	0.0032299949	-0.0797455057	0.0339105517	-0.0763424878	0.1911319386	0.1242777176	0.0309708252	0.1531270905	-0.036205295	-0.0178547534	-0.1072189182	0.0444923575	0.1328237972	-0.1631669397	0.0239424878	-0.0683288307	0.0490714807	0.0416015383	-0.1810959159	-0.0302740415	-0.0206975614	-0.0809420245	-0.0421545786	0.1219962851	-0.0129540496	-0.0775241966	0.0712261368	0.074070162	-0.0057845252	-0.0377237402	0.1410177545	-0.1321026095	0.0908061597	-0.0049263054	-0.0117159426	-0.042731654	-0.1566403342	-0.0513753533	-0.0846995343	0.0005205067	-0.0182784277	0.092280022	-0.0471208409	0.0192144261469309	0.0238280159225467	0.0003691941721558	0.0005677743428051	0.0118016228492621	0.0149087750860274	0.0001392783018762	0.0002222715745657	-0.0068451718339588	0.0018767528649021	3.522201315918612e-06	4.685637743642288e-05	-0.0004739724251242	0.000289000526677	8.35213044195834e-08	2.246498597781154e-07	-0.000601021907443	1.2639981100096185e-08	3.61227333226422e-07	1.5976912221078872e-16	9.135758215749116e-05	8.690701021728406e-08	7.552828424907114e-15	8.346207817662747e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
846.7562191553245	-1.2459279804460266	1.5523365324583145	716996.09467822	754.8758838832779	0.3317419474557255	569837.60006856	0.1100527197017173	821.7896771848742	0.6521043114792064	675338.2735276198	0.4252400330497698	811.9282035668026	620.2502969071857	0.811287	14.975984	0.0520655759993245	0.0256413797837112	-0.0373506073	0.1883543233	0.040293555	-0.0869565301	0.0222652662	0.0382193996	-0.0913637065	0.1149507349	0.1157845668	0.1355429881	0.0591610947	-0.0553697915	0.0556525236	0.1666668145	0.157512268	-0.0135888517	-0.0049521223	-0.030232257	-0.0026485571	-0.0354084075	-0.063610583	0.1607003742	0.0498748724	-0.0709929138	-0.0514882978	0.0290356317	-0.1310907366	-0.0235746365	-0.0367732754	0.1167556284	0.2155574417	-0.0874942032	-0.0028452917	0.0587997203	0.0165547379	-0.1061755965	0.0704903388	0.0417712133	-0.0964148506	0.0158313099	-0.0318892356	0.050468839	0.0504780121	-0.1776730454	-0.103966908	0.0270300621	-0.1210600814	-0.0159204889	0.1148924396	-0.0007732903	-0.0710799964	0.0576336503	-0.0104762907	-0.0070100206	-0.046275303	0.104836202	-0.1021670457	0.0716802861	-0.0054989246	0.0672890445	-0.0490504579	-0.1048467557	-0.0178753098	-0.13715718	-0.0411663719	0.0767347833	0.0873863672	-0.0583804184	0.019164961097843	-4.946504908790242e-05	0.0003672957338818	2.446791081268596e-09	0.0064569808739065	-0.0053446419753555	4.169260200599435e-05	2.8565197844733e-05	-9.337369746731385e-05	0.0067517981364914	4.558677807592991e-05	8.718647378717452e-09	-0.0002820388846967	0.0001919335404275	3.683848394103479e-08	7.954593248095843e-08	-0.0003259658502927	0.0002750560571502	1.0625373555704293e-07	7.565583457506907e-08	-0.0002400462370325	-0.0003314038191899	1.0982849137371234e-07	5.762219591346318e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
846.7689203056804	0.0127011503558378	0.0001613192203616	717017.6043956476	757.9863319140952	3.110448030817338	574543.279368585	9.674886952415456	821.9679795924991	0.1783024076248693	675631.359475375	0.031791748564825	812.3876767018849	619.1561210557124	0.744778	13.748252	0.0547694661412528	0.0302171001219093	-0.0492663423	0.2084509089	0.0708089906	-0.1194409185	0.0133705986	0.0626793008	-0.0357519083	0.0992912161	0.2205354581	0.0603871702	0.015428882	-0.0773207299	0.0434558565	0.1913331128	0.2109443297	-0.0339131477	-0.0597810611	-0.0912851429	0.1502701073	0.0239089349	0.0068213216	0.0264796086	-0.0676158446	-0.0129691351	-0.0737138581	0.1032603306	0.0814553878	-0.056613838	-0.0147800921	0.127111266	0.243591307	-0.1090619073	-0.0610653511	0.1291101831	0.0880393801	0.0570330654	0.0512588267	0.0727242934	0.0128397597	-0.1003164332	-0.1392428514	0.1020535009	0.0504412399	-0.2040109447	-0.1236109124	0.0441224913	-0.0971788009	-0.0092965988	0.1408626473	-0.0590530067	-0.0078886688	0.0363973433	-0.0972904031	-0.0108366469	-0.050593313	0.0690845352	-0.0874699889	0.0251889079	-0.0361082158	0.0507211002	0.0301276861	-0.0731987395	-0.0234991062	-0.0949984315	-0.0179436933	0.0278511028	0.0823644609	-0.0692973963	0.0190874393101125	-7.752178773049942e-05	0.0003643303394172	6.0096275729326115e-09	0.0237142928690303	0.0172573119951238	0.0005623676862781	0.000297814817297	-5.7536092583632126e-06	8.762008820895063e-05	7.67727985774429e-09	3.310401949792288e-11	-0.0005940005696558	-0.0003119616849591	9.732009288252077e-08	3.528366767514149e-07	-0.000121997264123	0.0002039685861697	1.4883332453497024e-08	4.1603184144066346e-08	-9.036262757508324e-06	0.0002310099742749	5.336560821453231e-08	8.165404462273193e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
846.4790540658491	-0.2898662398312126	0.084022436993886	716526.7889722148	751.3551316741328	-6.631200239962368	564534.5338930535	43.97281662247697	821.914709730811	-0.0532698616881361	675543.7900718832	0.0028376781642731	812.7779292342054	614.9039221869575	0.890675	16.441444	0.0482054624025966	0.0245963549132453	-0.0270771086	0.2321643505	0.0288555971	0.0508118001	-0.0234698168	-0.0009509186	0.0225173679	-0.0224325201	0.1198696184	0.1398621019	-0.1614552935	0.0304156804	0.0782955556	0.184345143	-0.0050835678	-0.0362972353	-0.1125899192	0.0192315584	-0.1046275331	0.1025143341	-0.0409655357	-0.0065374025	0.1523574069	0.0779590622	-0.0059382311	0.0044034697	0.1425431797	0.0415163166	-0.039516357	0.1495060671	0.097673138	-0.0117884738	0.1339461003	-0.1154967243	0.0246283584	0.0742858868	0.0544559091	-0.0486287291	-0.0936611653	-0.0762846388	-0.0017047424	0.1255957268	0.0499845023	-0.204821491	-0.1419637779	0.0518892454	-0.1132741719	0.0054439604	0.1068714777	-0.0994274996	-0.0286847441	0.0537822356	0.0601242612	-0.0175431688	-0.0614837171	-0.0731567162	-0.0959795629	-0.0268234225	-0.1599965858	-0.0128075643	0.0533381367	0.0288880944	0.009152738	-0.0762253304	-0.0533289313	0.0931926167	0.0772216734	-0.0798077096	0.0191798886125127	9.244930240020002e-05	0.0003678681271883	8.54687351428363e-09	0.0305968458437462	0.0068825529747158	0.0009361669755859	4.736953544977066e-05	-0.0069845134360093	-0.0069787598267509	4.8703088719472765e-05	4.878342793779445e-05	-0.0005239719045001	7.002866515570002e-05	4.9040139434891554e-09	2.7454655670546185e-07	0.0001665881007182	0.0002885853648412	2.775159530089714e-08	8.328151280052853e-08	-0.0003354562387352	-0.0003264199759776	1.065500007172768e-07	1.125308881063675e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
845.0236893915268	-1.455364674322368	2.118086335265452	714065.0356328675	759.2528836551129	7.897751980980047	576464.9413386044	62.37448635307425	821.0158276514704	-0.8988820793405239	674066.989254229	0.8079889925595439	811.7396850266716	617.3137672690935	0.958289	17.689571	0.0961310479221008	0.0501527889356232	-0.035298987	0.229952481	0.1005255222	-0.0598858352	0.0226558077	-0.0105223698	-0.0483848927	0.0314423585	0.1625749204	-0.0265191858	-0.0749072446	-0.0101453543	-0.0029635849	0.1768440492	0.1464987375	-0.1509640709	0.0137108973	0.0482167227	0.0648678005	0.0165208218	0.0183091265	-0.0546526262	-0.0948528283	0.1419313665	-0.1068684436	0.0009325608	0.1715727782	-0.0073770559	0.030916739	0.1436523682	0.220638798	0.0634333634	-0.0600666863	0.0543236245	-0.006254924	0.0676011905	-0.0504275994	0.0138104761	0.0880620651	-0.168418257	-0.0274929897	0.1582103251	0.0684668147	-0.2032226923	-0.0450800211	0.0020970215	-0.0558093757	-0.0330843581	0.1489825649	-0.0384002225	-0.0095249646	0.0063017762	-0.1157342265	-0.0724939389	-0.0089338016	-0.0096677469	-0.1265359382	-0.0650671528	-0.1162570198	0.094324878	0.0622830173	-0.0101410491	-0.0598272071	-0.1579523109	0.0820132548	-0.0469076974	0.0719655524	-0.0898496795	0.0012315697817228	-0.0179483188307899	1.5167641272527451e-06	0.0003221421488516	0.0284483509736475	-0.0021484948700986	0.0008093086731198	4.616030206840424e-06	0.0306033606016029	0.0375878740376122	0.0014128482746674	0.0009365656801117	-0.0002080342745026	0.0003159376299975	9.98165860484372e-08	4.327825936782312e-08	-0.0002389699696732	-0.0004055580703914	5.710664640561013e-08	1.6447734845959578e-07	-0.0002880247354521	4.74315032831e-05	2.249747503694726e-09	8.295824823225219e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
844.942199850446	-0.0814895410808276	0.0066405453055638	713927.3210881109	750.9411141312362	-8.311769523876706	563912.5568926623	69.0855126180456	820.8230892308169	-0.1927384206535407	673750.5438144216	0.0371480987960212	811.7999605314502	616.9021355584531	1.446835	26.707905	0.5896408590796615	0.3168975568784934	0.0621954959	-0.0706074306	0.1654386433	0.0668701381	0.0080061728	0.0824813751	0.003556581	-0.0933195267	-0.0338172426	0.0238886107	-0.0197120724	0.0199552549	-0.0418010364	-0.1411073913	-0.0329702212	0.0192545317	0.0497650133	0.1124137199	-0.1216683803	0.0475598041	-0.0691056402	0.0472040686	-0.1095383425	0.2548935524	-0.2334209646	0.0631949289	-0.040409583	0.0039355314	0.0490071099	-0.1110958453	-0.0809995397	0.0292175788	0.0536150418	-0.0087451965	-0.087534112	-0.0770891879	0.1042443713	0.0398868359	0.0842876226	-0.3303785228	0.1406563569	-0.0024620125	-0.0077847528	0.1081181946	-0.075331891	0.0679167849	-0.0405165988	-0.092975611	-0.0181243608	-0.0254227652	0.0621520466	-0.0815744251	0.0691328269	0.0488286909	-0.0384705333	-0.1269806522	0.0002621399	-0.0746179979	-0.2952630236	0.1785322749	0.005968691	-0.0157107634	-0.1507272542	-0.1670524786	0.0931067157	0.0163789156	0.066603812	-0.0993643757	-0.057047907617246	-0.0582794773989688	0.0032544637635058	0.0033964974858969	-0.0287141304094973	-0.0571624813831448	0.0008245012851736	0.0032675492778783	-0.0678990093181397	-0.0985023699197426	0.0097027168798058	0.0046102754663848	0.0042464184956599	0.0044544527701625	1.984214948160837e-05	1.8032070040282493e-05	0.0024511870873327	0.0026901570570059	6.008318137106567e-06	7.236944991358647e-06	8.129604493560625e-05	0.0003693207803877	1.3639783882618434e-07	6.6090469221721105e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
844.089749953655	-0.8524498967909722	0.7266708265389391	712487.5059768237	752.1965974129287	1.2554832816924772	565799.7211595875	1.576238270609312	820.07586614603	-0.7472230847869241	672524.4262351613	0.5583423384384868	810.6300914237689	621.3684854131445	1.092983	20.175951	0.2624513192712775	0.1257274076085882	0.067853441	-0.1824382877	0.2340566265	0.0578241242	0.0460907394	0.0973572758	-0.0832558891	-0.0849904958	-0.036835737	-0.0137720002	-0.0518608909	-0.0069707049	-0.1209031594	-0.0754208644	0.1566823401	0.1465958232	0.1482411197	0.2402223484	-0.1466464259	0.1216243478	0.0191850902	0.0511544911	0.0813622554	0.1295583684	-0.0295113253	-0.0517606575	-0.0297452849	-0.0377605234	0.1108859052	-0.1157131885	0.0584103578	-0.0460317746	-0.0323483225	-0.1796454899	-0.3554931591	-0.0430826318	0.0414009042	0.0503557561	-0.0700003902	-0.0541728033	0.0928746501	0.0024196361	0.0053799347	0.2214040016	-0.1210418684	0.1187981402	-0.027750031	-0.1220821469	0.0971834323	0.0653120302	-0.1276739436	-0.0981029848	0.0447729732	-0.0544999588	-0.1239699691	-0.1838822052	0.0278422189	-0.0237684923	-0.1788911866	0.0881681924	-0.0417271773	0.3118153106	0.048929569	-0.1409649978	0.0056372102	0.0810699642	0.0611443214	-0.1082959623	-0.0756908229316053	-0.0186429153143593	0.0057291006760636	0.0003475582914183	0.0604088160019813	0.0891229464114786	0.0036492250507612	0.0079428995770632	-0.0525382680530697	0.01536074126507	0.0002359523722124	0.0027602696100162	0.0049651187356037	0.0007187002399437	5.165300348952746e-07	2.465240405864288e-05	0.0038643624146943	0.0014131753273615	1.493329687210196e-05	1.9970645058635643e-06	0.0007359148032376	0.0006546187583019	4.285257187208441e-07	5.415705976242354e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.5504902863785	-3.5392596672764967	12.526358992410138	706525.1267206712	743.2721403749197	-8.924457038008995	552453.4746575142	79.64593342326829	819.2311312856991	-0.8447348603308455	671139.6464676464	0.7135769842581732	809.5500533929928	602.7038472425126	1.130528	20.869013	0.1552893379615348	0.0755105849319806	0.1049344564	-0.1656903935	0.3176142211	-0.0073870677	-0.0106861214	0.2835689315	0.0391884514	-0.0707709519	0.0056090082	-0.1993338308	0.1168830091	0.0308867713	-0.1685208504	-0.116930016	0.1216049959	0.0311039972	0.0327541854	0.0716099778	0.1047431746	0.0937319635	-0.1005501973	0.1392516152	-0.0530585154	-0.0325014617	-0.0987949429	0.135884152	-0.0298741246	-0.0213261557	0.1978454498	-0.1471116676	0.0170288863	-0.0427596447	-0.0715000688	0.1217773388	-0.1155111184	-0.0533176023	0.2216323347	0.053465841	0.0302569556	-0.092412025	-0.0719854297	-0.0211657211	0.0049041783	0.2204211732	-0.0306125785	0.0886396157	-0.0142212531	-0.1827746588	0.066786992	0.0622901253	-0.0630004712	-0.1891866072	-0.0052261661	-0.0428630943	-0.0907922404	0.0277708827	0.0110157968	0.2162619668	-0.0066966925	0.0746524159	0.1070795249	0.0003971534	0.0344309305	-0.0729543362	0.0232577946	-0.1104825945	0.055595093	-0.1165920251	-0.0812289694655419	-0.0055381465339365	0.0065981454804339	3.067106703135394e-05	0.0019784893588479	-0.0584303266431334	3.914420143074375e-06	0.0034141030716232	-0.0656187867829345	-0.0130805187298647	0.0001710999702423	0.0043058251788642	0.0054761192139617	0.000511000478358	2.611214888821049e-07	2.9987881645520505e-05	0.0042847953923901	0.0004204329776957	1.835947155464743e-05	1.7676388873415696e-07	0.0013692882682758	0.0006333734650382	4.01161946214496e-07	1.8749503616377392e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
845.2192130291894	4.668722742810928	21.79697204924	714395.5180736822	747.077340298851	3.8051999239313545	558124.5523880053	14.479546461087187	820.5397225463498	1.3085912606507009	673285.4362764407	1.7124110874513905	810.9780500723228	607.4902006579983	0.957608	17.676998	0.0826037618522292	0.0404760707735318	0.0999472601	-0.1872285675	0.1854748802	0.1573207099	-0.0507415795	0.1783565825	0.0586001015	-0.1812285686	-0.1004420636	0.0938207195	0.0724755986	0.0338697343	-0.0930293036	-0.0645958469	-0.0374191858	0.1201499582	0.0272177093	0.1538909657	0.0161600947	-0.0230351267	-0.1273984377	0.1437925955	0.07988588	0.0585023355	0.0454483251	-0.0072512512	-0.2556005024	0.0186538071	0.0897277675	-0.0535738113	-0.1037926904	-0.0733609883	0.0731811344	0.0963240137	-0.1825864645	-0.1482031398	0.1073725248	-0.0136076932	-0.0973469536	0.0127219814	0.0513795177	-0.0610323977	-0.0140398391	0.2307720962	0.030216295	0.0260181441	-0.006799834	-0.1147280257	0.0643035854	0.0885250499	-0.0881990275	-0.1218198189	0.1513046235	0.000531796	-0.0811318388	0.0404872948	0.0588885921	0.141637072	-0.0504484255	-0.0151842359	0.0415111603	-0.022888555	0.0758883146	-0.0535286401	0.0019279248	-0.0720994348	0.0499642712	-0.1242038795	-0.0978376664436098	-0.0166086969780679	0.009572208975131	0.0002758488153092	0.0215580968192199	0.019579607460372	0.0004647515384668	0.0003833610283022	-0.0893076948297988	-0.0236889080468643	0.0005611643644527	0.0079758643558124	0.0054769228033618	8.035894001005156e-07	6.457559239539067e-13	2.999668339398448e-05	0.0038337962988308	-0.0004509990935592	1.469799406092874e-05	2.0340018239131e-07	0.0013720165726549	2.728304379100068e-06	7.443644785016608e-12	1.8824294756396984e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
847.7041530632544	2.484940034064948	6.174926972898706	718602.3311206894	753.7278627741257	6.65052247527467	568105.6911220512	44.22944919413352	821.6942857817221	1.1545632353722797	675181.4992863344	1.3330162644733057	812.1633334937953	625.7542160266617	0.8300579999999999	15.322484	0.1289434778221721	0.0582239683806867	0.0383924842	-0.1300790349	0.0409903137	0.118505272	-0.0598029665	0.0200611875	0.0794268299	-0.0877993958	-0.0256007102	0.0543790986	0.0868293237	-0.0073800081	0.0056413818	-0.0935789373	-0.0844908953	0.0303925952	0.059346427	0.0979594722	0.1124881377	0.0288299272	-0.1555750185	0.1153756215	0.0309497719	0.0423954231	-0.0355507203	-0.1238112196	-0.1106567892	-0.0006643174	-0.0010754132	-0.0225446114	-0.1042196765	0.0249489384	-0.0004835801	0.1659989725	-0.130358874	-0.0804672288	0.1537915103	-0.038410284	-0.004303974	-0.0149105975	0.0955728615	-0.0142564863	-0.0187291293	0.144599774	0.0725991175	-0.0113666226	-0.0132135716	-0.0791323477	0.011553847	-0.0054066899	-0.0524502122	-0.1726103868	0.1095608677	0.0565721693	-0.0487095624	0.0655822801	-0.0374467379	0.1349159952	0.0721512396	-0.1372871852	0.0981241196	-0.0523385781	-0.0149294798	-0.0034291236	0.0299004576	-0.0621523226	0.0442601199	-0.1310868562	-0.081575492650785	0.0162621737928248	0.0066545610012182	0.000264458296468	0.0539795454452729	0.032421448626053	0.0029137913264782	0.0010511503310117	-0.0880904260790345	0.0012172687507643	1.4817432115872927e-06	0.0077599231667858	0.0049130066786664	-0.0005639161246954	3.180013956914781e-07	2.4137634624620653e-05	0.0032468421200364	-0.0005869541787944	1.0541983752442464e-05	3.4451520800420853e-07	0.0009420351430941	-0.0004299814295608	1.848840297671493e-07	8.874302108243214e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
848.351593485681	0.6474404224265982	0.4191791005919318	719700.426169694	755.5708701626567	1.843007388530964	570887.3398383541	3.3966762341797234	822.7545470269425	1.0602612452204312	676925.0446535094	1.1241539081163794	813.99825906155	626.6722006199608	0.783174	14.457021	0.1075815667924326	0.0431488460570614	0.0432781749	-0.1735292942	0.0145829958	0.0330263887	-0.0586279725	0.0010118996	0.1326338765	0.043403672	-0.0647243228	0.0042561734	0.0732023273	-0.0574895365	0.030206225	-0.0716759938	0.033710564	0.1066418168	0.1407538345	-0.0218686904	0.0681166793	-0.1581255521	-0.0775467282	-0.0289789003	0.0013104762	-0.0207570817	0.025362699	0.0288750068	-0.1989808137	-0.0175646484	-0.0674647125	-0.0370499369	-0.0969909491	-0.113861542	-0.1425447239	0.1147362098	-0.0257927763	-0.124998763	-0.0231001869	-0.0001570051	0.0052000869	-0.0599312655	0.0261438949	-0.1925327611	-0.0249454293	0.157513886	0.0515364849	-0.0481717783	-0.0005358263	-0.0366527836	0.0006158078	0.036979451	-0.1413716501	-0.1163473759	0.0022842043	0.0056468295	0.0128338073	0.1142238338	0.0860405057	0.0465311651	0.1019802389	-0.1334432216	0.0375720231	-0.0582843504	-0.027952954	0.0016790968	-0.0959740732	-0.0502607146	0.0384910108	-0.1372005631	-0.0966096869495771	-0.0150341942987921	0.0093334316124952	0.0002260269982138	0.0213231739976862	-0.0326563714475867	0.0004546777493356	0.0010664385961227	-0.0988807687879784	-0.0107903427089438	0.0001164314957764	0.0097774064361016	0.0045181001642799	-0.0003949065143864	1.559511551048949e-07	2.041322909446606e-05	0.0030029254805403	-0.0002439166394961	9.017561441678191e-06	5.9495327023070424e-08	0.0012852251559537	0.0003431900128595	1.1777938492657237e-07	1.6518037014962122e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
847.5396102554703	-0.8119832302106715	0.6593167661433564	718323.3909519945	756.87868771137	1.3078175487133876	572865.3479116856	1.710386740722694	820.6376856316973	-2.1168613952452238	673446.2110789485	4.481102166679554	811.9148826758732	636.0534837476669	0.8839679999999999	16.317636	0.0789018711768461	0.0357074774285848	0.0332412336	-0.1581184365	-0.0876305892	-0.0147962363	-0.0360152725	0.0043123475	0.1198643341	0.1270956789	-0.1466661657	0.0363020344	-0.0283662804	0.0075815552	-0.0057347894	-0.2047359518	0.0588412468	-0.0600358405	-0.0229995084	-0.0572136413	-0.1016247534	-0.0844832842	-0.1231332546	-0.0819136533	0.0600039568	-0.1809354526	0.1362802464	0.0534585336	0.1811231397	0.0151770895	-0.0179492623	-0.184402445	-0.0218068571	-0.0062604974	-0.0667861605	-0.0610605546	0.1248546076	-0.1483567652	0.0388577095	-0.1605378261	-0.0178289439	0.1291281758	-0.1527398344	-0.0692420455	-0.0159560142	0.1372537837	0.0434295088	-0.0371040592	-0.0407966293	-0.0032752554	-0.1287695265	-0.0105167851	-0.1349858574	-0.0585167215	-0.0947034894	0.0856172763	0.0373387984	0.0505623646	0.0449274189	0.1197767611	0.1544079533	-0.0947053664	0.0210161904	-0.0007475784	-0.0523434057	0.0267243453	-0.055541739	0.0269176918	0.0326654109	-0.1425091225	-0.0815071505961384	0.0151025363534386	0.0066434155983015	0.0002280866043069	0.0142474857571386	-0.0070756882405475	0.0002029908503998	5.006536407742356e-05	-0.0823430670692886	0.0165377017186898	0.0002734955781363	0.0067803806943773	0.004967120429874	0.0004490202655941	2.0161919891419626e-07	2.4672285364871676e-05	0.0029898659421498	-1.3059538390499878e-05	8.939298352027312e-06	1.7055154297294014e-10	0.0009435860626549	-0.0003416390932987	1.1671727007002613e-07	8.903546576365768e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
