global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
842.2207668552609	-1.1213320972599377	1.2573856723453702	709335.8201222637	777.8422059768285	-5.040064982878903	605038.4973988989	25.402255031642117	815.6936705527255	0.0361455550893197	665356.1641797783	0.001306501152715	807.5264546919842	664.711404579421	1.179907	17.223936	0.1109205030292171	0.0563439582826965	-0.0242681824	0.0351084662	0.1890107823	0.0998424722	-0.0931368461	-0.0365958053	-0.0228247054	0.1623895474	0.0390668494	0.002397371	0.0653679235	-0.0127440593	-0.0020360003	-0.1932471182	-0.0466244344	0.1136546257	-0.1085256972	0.0256934013	0.1034437476	0.0185552608	0.0107258867	0.0060409154	0.2634822907	0.1091398707	0.0604039763	0.0655917321	0.0444142042	-0.1293303298	-0.1927989111	0.0651247774	0.0276306512	-0.0352845876	0.0287598674	-0.0306305002	-0.049463532	-0.1474068145	-0.0430236029	0.0595942421	0.1163887073	-0.104029981	0.149041235	-0.2062904468	-0.093767971	0.0732151215	0.0764000786	-0.0547934117	-0.1482565808	0.0554162526	0.0125775455	0.0979216802	-0.0423730923	-0.0607008776	-0.1361414001	0.0001440385	-0.0503704022	0.0498700923	-0.0636173332	0.0949379137	0.0223431467	-0.1434556268	-0.0817076417	0.0282886644	-0.0039759938	-0.2046526214	0.0900447868	0.1357959963	-0.0285039335	0.0266286959	-0.0971033025	-0.0497415362	-0.0123812081	0.088409176	0.1423651189	-0.0630873766	0.1016540472	-0.023839813	-0.0087280784434398	-0.006433471716278	7.617935331483853e-05	4.1389558324149e-05	0.0317110267058922	0.0326419661881374	0.0010055892147418	0.0010654979566275	0.0095642803338762	0.0434212908962478	0.0018854085030965	9.147545830497104e-05	0.00021399829893	7.60045561707e-05	5.776692558705091e-09	4.579527194493364e-08	0.0001610028205665	0.0004200060663936	2.5921908230368592e-08	1.7640509580742513e-07	2.3982726629484096e-05	7.246486200677979e-05	5.251156225661637e-09	5.751711765845655e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
844.5203504603627	2.299583605101816	5.288084756853064	713214.6223416938	781.0481485220103	3.205942545181756	610036.2103096602	10.278067603006477	815.6224926647008	-0.0711778880247493	665240.0505405798	0.0050662917436637	807.1461898180903	678.461791489001	1.231981	17.984091	0.0662424106240556	0.0318350195920128	-0.2450359866	-0.0227699548	0.1347568763	0.0126203036	-0.0010352945	-0.0062847279	0.2022195602	0.0127672685	0.0891833196	0.0335540923	-0.0018308424	-0.1161039125	0.0656901186	-0.0470124093	0.0005926054	0.2026576627	-0.0876371835	-0.094818278	0.1608831465	-0.0404832751	-0.0415362014	0.2196106026	0.0756719968	-0.0834684767	-0.0132235682	0.1682866184	0.1650718885	0.1520976134	0.0011816299	0.1156488912	-0.003334585	-0.0673190766	0.1543842989	0.082809948	-0.1549058862	-0.1128358768	-0.1070486953	0.1991525915	0.1138891115	-0.0249598752	0.145351068	0.0286260791	0.0838912086	0.0376419837	-0.0729641306	-0.0468118396	-0.0937932941	0.1058787891	-0.2066966928	-0.1440466236	0.030304388	0.001999965	-0.2243427195	-0.0491105666	0.1704822685	0.0674579589	-0.0642937594	0.1826816203	-0.0114207473	-0.1369703723	-0.0787103401	0.0148072995	-0.0963168012	0.0579594145	0.0868719185	0.1310246852	0.0790543329	-0.035686399	-0.0046945513	-0.0216840085	-0.0496580477	0.0040745557	0.0153125585	0.1075269897	0.0970382431	-0.0355847396	0.0021161051927549	0.0108441836361947	4.477901186804252e-06	0.0001175963187355	0.0168464901150713	-0.0148645365908209	0.0002838042291971	0.0002209544480598	-0.0152197040433605	-0.0247839843772367	0.0006142458816111	0.0002316393911674	0.0002139987221018	4.2317180001024546e-10	1.7907437232391126e-19	4.5795453061203434e-08	-2.701102767588281e-05	-0.0001880138482423	7.295956161073071e-10	3.5349207130909754e-08	-0.0001029971223524	-0.0001269798489818	1.6123882047462086e-08	1.0608407212875255e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.9235593468957	-2.5967911134670203	6.743324086981287	708835.2797833458	783.671552120111	2.623403598100708	614141.1016023438	6.882246438527742	815.384387410174	-0.2381052545267721	664851.6992322647	0.0566941122332589	806.2914686553332	676.9062199584091	1.135123	16.570179	0.090857079048667	0.0412015604120617	-0.2041223041	0.0132161393	0.0376198537	-0.1388653548	0.0563536587	-0.0633072412	0.1178722668	-0.0335758789	0.0038535573	0.0744386527	-0.001285386	-0.2471122777	-0.1545511355	-0.0638451323	-0.0526713143	0.163194814	0.0667811095	-0.0787416477	0.0408105467	-0.0406283458	-0.0293784701	0.2152950776	0.1737555504	-0.2894487964	-0.0294562771	0.1700130293	0.120928863	0.0699241852	-0.0566188295	-0.1780737125	-0.0081175213	0.0339367259	0.0194285309	0.0408520303	-0.1847570111	0.0516311942	-0.0183950213	0.1533074013	0.0551415624	-0.1234883672	0.2152258521	0.0220373985	0.2103949257	0.0556551525	-0.2294213268	-0.1069108774	-0.0465293911	-0.0288932053	-0.1224181662	-0.0303607641	0.1202921972	0.0978462841	-0.1127984497	0.0368424779	0.1164063163	0.0278456677	-0.0526706982	0.1169994259	-0.0310992581	-0.0434013342	-0.1293393917	-0.031516388	-0.2208641572	0.1503579829	-0.0159429641	0.1477286465	0.1668741202	0.0731596411	0.1613319083	-0.063040886	-0.0451883256	-0.0715255636	0.1108446114	-0.0675421495	0.092280022	-0.0471208409	-0.0080023092099708	-0.0101184144027257	6.40369526919835e-05	0.0001023823100252	-0.0115608243449401	-0.0284073144600114	0.0001336526595345	0.0008069755148299	-0.0342000880549022	-0.0189803840115416	0.0003602549772255	0.001169646022963	-3.602287517304756e-05	-0.0002500215972748	6.251079910386606e-08	1.297647535732966e-09	-0.0004439978603842	-0.0004169868327083	1.9713410002574757e-07	1.738780186521141e-07	-0.000103008015857	-1.0893504600001208e-08	1.1866844247024744e-16	1.0610651330795964e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843.0015434809634	1.0779841340677194	1.1620497933017309	710651.6023112866	787.6519427666298	3.9803906465187993	620395.5829440462	15.843509698894344	815.1182182646736	-0.2661691455003847	664417.709746976	0.0708460140164049	807.3763705195213	674.1204943869416	1.210159	17.665541	0.1739519078293112	0.1015754055267641	-0.1287310729	-0.0247420828	-0.0760343736	-0.1025542646	-0.1154662993	0.039864571	0.0654942946	-0.0221147267	0.0931038154	-0.0635020308	-0.0878643995	-0.1450467272	-0.0196160023	0.1990446141	0.0324852783	0.2542548421	-0.0789092502	-0.0905901022	-0.1569900355	-0.0866216191	-0.0237768646	0.1001643359	0.0919163333	-0.025775362	-0.0297942902	0.1236456028	-0.06394613	-0.143050676	-0.0714991387	-0.0691214837	0.0289572096	0.0620477431	-0.1983549437	0.088475158	-0.2268987227	-0.1245809325	0.0436697533	0.0741993365	-0.1379293565	-0.0585048613	0.0926039302	0.0193050888	-0.1251656955	0.0712073587	-0.0985600164	-0.0174721386	-0.1110290588	-0.0738526078	-0.0217689251	0.2053417918	0.0272985771	0.1362487885	-0.2243746985	0.0746990682	0.1154081536	-0.0797531445	-0.1024889238	0.0378365379	-0.0117330608	0.0830305545	0.0672033677	0.0478867825	0.1026047903	-0.1437203925	-0.0894428875	0.1137803414	0.0285909367	-0.0909957637	-0.0383004849	0.0461482035	-0.0735100264	0.1347524105	0.1269804679	-0.0068660091	0.0873863672	-0.0583804184	0.0020564578348967	0.0100587670448675	4.229018826708024e-06	0.0001011787944629	0.0480913118718575	0.0596521362167976	0.0023127742775562	0.0035583773552273	0.0484897309168985	0.0826898189718007	0.0068376061615891	0.0023512540043932	5.099484936546183e-05	8.701772453850939e-05	7.572084383859898e-09	2.600474661806142e-09	-0.0001000026337834	0.0003439952266008	1.0000526763616814e-08	1.1833271592413577e-07	-0.0001029972550794	1.0760777599996938e-08	1.1579433455659584e-16	1.0608434553890992e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842.699740537687	-0.3018029432763569	0.0910850165702719	710142.852702285	786.7799379397661	-0.8720048268636447	619022.6707445022	0.7603924180734949	816.2032002551473	1.0849819904736933	666187.6641067441	1.1771859196522574	807.7709457708864	671.1844863075623	1.084668	15.833659	0.0256244924185739	0.0150012099248683	0.0412589231	-0.1532623806	0.0047613771	-0.0924341667	-0.1241985037	-0.022145552	-0.1750196935	-0.1522271195	0.197375239	-0.012232476	-0.1154706276	-0.0668767641	-0.0176295189	0.0645712702	-0.2134695309	0.0006157249	-0.0041541508	0.030979259	-0.1524759407	-0.0734181914	0.1362027332	0.0217362149	0.0058961673	0.0732439379	0.0718383301	0.156861076	-0.203814509	0.054175688	0.1279382624	-0.0376048382	-0.2508277434	-0.1594793526	-0.0871333449	-0.1750601328	-0.1022747438	-0.0617890049	0.1180083842	-0.0418486257	-0.1155632634	-0.0540315378	-0.05658866	0.0454312953	0.1391433475	0.2220273622	0.0179672568	0.1692660235	0.0584473216	0.0257403579	-0.0223765075	0.1125853775	0.0334305505	0.1614384015	-0.2104805281	0.0704317665	-0.0499453798	-0.0896608952	-0.0363795813	-0.0039091078	0.0458987314	0.0043679337	0.0502338506	0.1034808262	0.0300108907	-0.0608710097	-0.1505995966	0.1181703997	0.0891377722	-0.0722823351	-0.0236229874	-0.0361619782	0.047353331	-0.0835240625	0.0002788627	0.0495346653	0.0823644609	-0.0692973963	-0.0005016109347195	-0.0025580687696162	2.5161352983017054e-07	6.543715830085741e-06	0.0375887790232667	-0.0105025328485908	0.0014129163084599	0.0001103031962357	0.0448757608879901	-0.0036139700289084	1.3060779369848217e-05	0.002013833915276	0.0002139957753988	0.0001630009260333	2.6569301887725784e-08	4.5794191888533655e-08	-8.401103330246684e-05	1.5991600480933155e-05	7.057853716548193e-09	2.5573128594178146e-10	-0.0001029913661645	5.8889149000051575e-09	3.4679318699502736e-17	1.0607221504430114e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.7516774896947	-0.9480630479923776	0.8988235429685971	708545.8865567149	786.5702717120831	-0.2096662276829874	618692.7923412203	0.0439599270308143	816.371089779483	0.1678895243356919	666461.7562277407	0.0281868923816648	807.342222688636	665.6309187782002	0.988549	14.430545	0.072000955791921	0.041869388944708	0.092911492	-0.0667666161	0.0756757482	-0.0984555839	-0.122949667	-0.196917119	-0.188744967	-0.1398516161	0.0726356798	0.0631831222	-0.141618897	0.0679068945	-0.0408562603	0.0002613182	-0.2020096019	0.0616127949	0.1207508374	0.0131291075	-0.1094428944	-0.0300745488	-0.0378662018	0.0306719185	0.0219564087	0.0115322773	0.0440052854	0.142069973	-0.2286660458	0.0186692087	0.1991159024	0.0862353826	-0.164654556	0.0832500083	0.0015271143	-0.1598802035	-0.1413451232	0.0725946416	0.1093513397	-0.057448592	-0.0765037975	0.0144693087	0.0955691142	-0.0216855029	0.0529227711	0.1581526218	-0.0821644837	0.2539382397	-0.1451679501	-0.0091524763	0.0293300545	-0.0271636752	0.0338322531	0.1117306792	-0.097146607	0.1175944159	-0.1259723949	-0.1208222363	-0.0501414956	-0.0157067808	0.0820733952	-0.0444174166	-0.0136684295	0.0356435325	-0.0144083556	-0.0224107479	-0.2410856901	0.1501414229	0.0448614192	0.024078273	-0.0239790281	-0.0446030398	-0.0193262018	0.0211035404	-0.1164431943	0.1016040067	0.0772216734	-0.0798077096	-0.0031073571216921	-0.0026057461869725	9.655668281730613e-06	6.7899131909222425e-06	-0.0002736804092648	-0.0378624594325315	7.490096641534844e-08	0.00143356583428	0.0323946402044867	-0.0124811206835033	0.0001557783735161	0.0010494127139781	0.0003629950039511	0.0001489992285523	2.2200770109180533e-08	1.317653728934591e-07	-0.0002530071484925	-0.00016899611519	6.401261718830595e-08	2.855968694932296e-08	-3.995412012856235e-05	6.303724603593765e-05	3.973694387795337e-09	1.596331715247591e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
839.5189643150078	-2.2327131746868645	4.985008120420297	704792.0914445433	782.714058802678	-3.856212909405144	612641.297847362	14.870378002662887	814.6920109689687	-1.6790788105142838	663723.0727366622	2.819305651918062	805.9444214178592	663.6600521924024	0.837356	12.223473	0.0144537792719324	0.0065147708028073	0.1242812284	-0.0904781952	0.00815864	-0.0580886284	-0.0854122756	-0.151204791	-0.2103949195	-0.103078576	0.0628956185	0.0339204241	-0.0430614718	0.0891859157	-0.0798138149	0.0077064046	-0.1063966476	-0.0752506742	0.0314363268	0.017834205	-0.1898085815	-0.0021178735	0.016088183	0.0678406059	0.0759466734	0.0745848406	-0.0131996588	0.1536513757	-0.1719848701	-0.045762221	0.0640177951	0.030694595	-0.149975714	0.0346310179	-0.0105263973	-0.1333501685	-0.0019856125	0.0267234719	0.1118503188	-0.0936634364	-0.1265401192	-0.0582778082	0.103152433	0.0127929357	0.0513064794	0.176901699	-0.033674058	0.1554174595	-0.124016274	0.013027592	0.0747674245	0.1382225415	0.0106538638	0.0943202259	-0.0825981002	0.1311755263	-0.1499022782	-0.1284498773	-0.0586670791	-0.0285512701	0.0564726104	-0.0274977592	0.0483713585	0.0613441317	-0.0275062461	0.0059384024	-0.2314223829	0.1240897417	0.0327654551	-0.0135857623	-0.0174012817	0.048905243	0.0980707133	-0.124416136	0.0271376562	0.0892919594	0.0719655524	-0.0898496795	-0.0010683634360333	0.0020389936856588	1.1414004314528793e-06	4.157495250156457e-06	0.0030526154428685	0.0033262958521333	9.318461042039249e-06	1.1064244095919195e-05	0.0323568324625682	-3.780774191849967e-05	1.429425348975877e-09	0.0010469646070107	0.0002899891716961	-7.3005832255e-05	5.3298515432451995e-09	8.409371970099017e-08	-0.0002080151213927	4.4992027099800017e-05	4.327029072801971e-08	2.024282502549139e-09	-0.0001029699006182	-6.301578048963765e-05	3.9709885907181965e-09	1.0602800433321985e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.375728757311	0.8567644423031879	0.7340453095950926	706231.3654843816	781.5753494653947	-1.1387093372833306	610860.0268919538	1.296658954816242	814.5457411865603	-0.1462697824083534	663484.7644851629	0.021394849245787	806.3021450743383	654.4985620563256	1.208584	17.64255	0.0622853068137086	0.0468432802767827	0.0016393382	0.1178610016	0.0875019536	0.042431962	-0.1703372605	-0.0832054695	-0.0228103737	0.153936583	-0.0396630077	-0.0752959904	-0.1458657519	0.0591555027	-0.0221512514	-0.1721951425	0.0326612975	-0.0587723325	-0.0704035402	-0.0499504331	-0.0250740677	0.0028541013	-0.0735164838	-0.045990267	0.2584106244	0.1425402356	-0.0604642647	0.1095582752	0.0713705463	-0.0310024695	-0.1274275978	0.0960953327	-0.0766283074	0.0596702864	-0.0007065276	0.0056150223	0.081145315	-0.065494455	0.0075547053	0.0704832704	-0.0937485867	0.0037661947	0.1314587146	-0.2084143938	-0.0680732357	0.18907502	0.0784610309	-0.0744401882	-0.0394618446	0.0590792002	-0.0009155482	0.0669999461	-0.0147060763	0.007447385	-0.0111142475	0.091469749	-0.0798536044	-0.1010474581	-0.1350154085	0.0439558493	0.0438862791	-0.0686644516	0.0441661364	-0.0888569565	0.0469725232	-0.0829793561	-0.0338207001	0.1070815202	-0.0312163995	0.0818367726	-0.1805281791	-0.0526141792	0.090578278	-0.0099911986	0.1700042758	-0.0470837915	0.066603812	-0.0993643757	0.0021377822387194	0.0032061456747527	4.57011290018413e-06	1.0279370087735447e-05	0.0480102425307791	0.0449576270879106	0.0023049833878642	0.0020211882333756	0.0323772267144448	2.0394251876595937e-05	4.1592550960603687e-10	0.0010482848097185	0.0002989991332288	9.009961532700012e-06	8.117940682073397e-11	8.94004816715737e-08	-0.0003830007719529	-0.0001749856505602	1.4668959131651736e-07	3.061997790197644e-08	-4.94271672772469e-06	9.80271838904753e-05	9.60932878149706e-09	2.4430448650529472e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.807008276631	1.4312795193200143	2.048561062424932	708639.0391836519	785.6602926987869	4.0849432333922095	617262.0955235434	16.6867612200368	814.4545722996053	-0.0911688869550744	663336.250339733	0.0083117659486271	806.185891661352	669.5825365511917	1.161781	16.959328	0.1319912211194382	0.0691743515765844	-0.1749456482	0.0589173141	-0.0238040818	0.0697369384	0.0568766919	0.0273341387	0.1795215316	0.0061828861	-0.1330068838	0.0153340932	-0.0336947636	0.0298467146	0.0686950661	-0.063020568	0.1220218606	0.0255979281	0.0281327568	-0.0890556836	0.1134973449	0.0142980216	-0.0670963793	0.0522533972	-0.0060069147	0.0614780173	0.2376600857	0.0146334418	-0.0630369442	0.1679559464	-0.0512162275	0.0294688212	-0.1627159393	0.0819797243	-0.0444651906	0.1445709814	-0.0088887505	0.0196873526	-0.0899294945	0.104719543	0.0287132365	0.0244786074	0.1177515435	-0.0164321611	0.1225418688	0.0586043012	0.1959815764	0.0691371159	-0.0339680431	0.0619929953	0.0370657185	-0.0457492905	0.0069846256	-0.0956816743	0.0139206609	-0.0013807465	0.0862984448	-0.0758258322	-0.2064911777	0.01136666	-0.0382116722	-0.095771739	-0.0125841081	-0.1016753308	-0.0955102209	0.0874238575	-0.0480649852	0.0522015908	-0.0350182165	0.0809147295	-0.0201086024	-0.0934599168	-0.0716203075	0.0782123739	-0.0111339079	0.0183918648	0.0611443214	-0.1082959623	-0.0156856335196948	-0.0178234157584141	0.0002460390989141	0.0003176741492972	-0.0050285905461606	-0.0530388330769397	2.528672288093576e-05	0.0028131178141634	-0.0012994910038059	-0.0336767177182507	0.0011341213162747	1.6886768689724658e-06	0.0002139992380923	-8.499989513649999e-05	7.2249821732159955e-09	4.5795673904084905e-08	-1.7011021429702566e-05	0.0003659897505231	2.8937485008179994e-10	1.339484974880323e-07	-0.0001029981623847	-9.805544565697532e-05	9.614870422988038e-09	1.0608621454625032e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.8751004800571	-0.9319077965739098	0.8684521413152396	707070.9346073461	786.2172718537159	0.5569791549290812	618137.5985610998	0.3102257790255134	816.111553151741	1.656980852135689	666038.0671877469	2.7455855443443142	807.033847575285	665.8393040553347	1.125319	16.427076	0.0858153007527363	0.0450655806552551	-0.0778672585	-0.0544702814	-0.1389152981	-0.007429096	0.1216413352	0.0716850815	0.1670053114	-0.1425651879	-0.087819011	-0.047579038	0.0457891896	-0.0090277675	0.0247750349	0.054858829	0.0257385285	0.1722283057	0.1302096891	-0.0707926563	-0.0062676131	0.0572628872	0.1461001995	0.0184826186	-0.0963430824	0.1058097818	-0.0562795881	-0.0545773661	0.1203641024	-0.0379164332	-0.0145031095	-0.0320514945	0.053607967	0.1368641082	-0.0281400281	0.0844863069	-0.180032418	0.0833576978	-0.0731630721	-0.0341278897	0.0174781494	-0.0586221633	-0.1014206247	0.1178256881	-0.1202222542	0.109427807	0.1304173025	-0.1120487696	0.0537058408	-0.0946990389	0.0740928803	-0.050084204	0.0342757551	-0.099459396	-0.0211057239	-0.0691824637	0.0944923556	-0.1325404043	-0.1055435849	-0.0457124171	-0.0486593721	0.0432196043	0.0012615575	-0.0450765046	0.0660638645	0.0469762717	0.0667067926	-0.0924672565	-0.0393174009	0.0278220138	-0.0399873119	0.0127551906	-0.0978027012	-0.0858130034	0.0619292193	-0.1897822988	0.055595093	-0.1165920251	-0.0228938939249161	-0.0072082604052213	0.0005241303790453	5.195901806948117e-05	0.0312922553482337	0.0363208458943943	0.000979205244779	0.0013192038464843	-0.0123848389571605	-0.0110853479533546	0.0001228849392469	0.0001533842359948	-6.601856436652488e-05	-0.0002800178024588	7.840996969386949e-08	4.3584508410169904e-09	-0.0003609964910993	-0.0003439854696695	1.3031846658600697e-07	1.1832600334381353e-07	-0.0001030118202516	-1.3657866899995184e-08	1.8653732825798406e-16	1.0611435111547949e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.4942960430683	0.6191955630112034	0.3834031452527611	708112.6502730191	784.0511225675925	-2.1661492861234137	614736.162799502	4.692202729772975	815.7298899778981	-0.3816631738428668	665415.2534033537	0.1456667782678104	807.1338212616589	668.5766773801861	1.143705	16.695461	0.0610030044051659	0.0378360726707027	-0.0127219865	-0.1234406054	-0.2183986536	0.0339386839	0.0854629073	0.1122061843	-0.0308244618	-0.1933686586	-0.0282675512	-0.0722825592	0.1522862108	-0.1391607705	0.0701172148	-0.0209200661	-0.0066479594	0.0988747723	0.0648612196	0.0129248399	-0.082147374	0.0873327507	0.0343524321	-0.2113198626	-0.146065761	-0.0875113562	0.203153127	-0.2407828293	0.1915325206	-0.0289637388	-0.0078379791	-0.1100866533	-0.0438840815	-0.068731158	0.1100132744	0.0064267936	-0.1242643521	0.0173214387	-0.0618226685	-0.1537166962	-0.0479260726	0.0084480213	-0.1681024867	0.0003358674	0.1272675124	-0.2258368602	0.1916041668	-0.1063853724	0.0352734703	-0.1825078511	-0.0020984965	-0.0270733411	0.0290018431	-0.1718296059	-0.0258415763	-0.089634645	0.0055344581	-0.1368459034	-0.0493908333	-0.1135501159	-0.0048952333	0.1397230287	-0.0262774105	-0.0270324029	0.0433184728	0.070404015	0.0596718466	-0.1232615427	0.0186654673	-0.0963874476	-0.1268172222	-0.1281600852	-0.2012185301	0.0270124856	0.0450842925	-0.0638817818	0.0499642712	-0.1242038795	-0.0145149092580822	0.0083789846668339	0.0002106825907703	7.020738404703762e-05	0.0006943853402532	-0.0305978700079804	4.821710007585524e-07	0.0009362296490252	-0.0331610146316023	-0.0207761756744418	0.0004316494756552	0.0010996528913973	-6.501985626032982e-05	9.987081061950647e-07	9.974178813797329e-13	4.227581708113951e-09	-0.00038499657407	-2.4000082970700013e-05	1.48222362045637e-07	5.760039826004846e-10	-0.0001030125102929	-6.900413000059721e-10	4.761569957139319e-19	1.0611577276844828e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.1534777259791	-0.3408183170892016	0.1161571252635155	707539.1730905091	787.5616132296049	3.51049066201233	620253.2946328177	12.323544688075769	814.7774197438481	-0.9524702340499972	663862.2437244428	0.9071995467512562	806.7363010328643	666.5314652686026	0.905123	13.212708	0.0791108312024746	0.0384566879016446	0.0400678019	-0.1333727636	-0.1887208481	-0.0153309569	0.0279486463	0.0773122465	-0.0382513433	-0.1914701568	0.0506883172	-0.0298932657	-0.0327416387	-0.0107833513	0.0252182046	-0.0416146964	0.0467095456	0.0916690437	0.0729046925	0.0099172526	-0.2132652899	0.1525256109	-0.0023716051	-0.069753627	0.0286260201	-0.0634703837	0.0984303222	-0.1240041569	0.0097877631	-0.1836860773	0.1082555809	0.0309725945	-0.1606590878	-0.1089933159	-0.0627226166	0.0311095857	-0.1154200525	0.047249295	-0.0122700945	-0.2001161851	-0.128739381	-0.003135682	0.0314710702	-0.063868192	0.0235414069	-0.1526731661	0.0474473534	-0.0902466613	-0.0288230502	0.0036649333	0.0508820622	0.1153540452	0.022991159	-0.1086771478	-0.0172448744	-0.0263709389	-0.0213634497	-0.1620643647	-0.0561000355	-0.1656444617	0.0281621377	0.1658789818	0.031341808	-0.038324842	0.0463359716	0.0240073851	0.0213026873	-0.076878708	0.009494409	-0.1071033441	-0.07125349	-0.1085741503	-0.1436825106	0.0798685949	0.0611623892	-0.1532097231	0.0442601199	-0.1310868562	-0.0027645190602072	0.0117503901978749	7.6425656342489e-06	0.0001380716698023	0.0015255977392598	0.0008312123990065	2.3274484620346125e-06	6.90914052262307e-07	-0.0028825749720908	0.0302784396595115	0.0009167839082146	8.309238469724276e-06	0.0002959989226173	0.0003610187788776	1.3033455870229497e-07	8.761536219060237e-08	-2.101524591680004e-05	0.0003639813281531	4.4164056094358074e-10	1.3248240724416744e-07	-0.0001029968384021	1.567189080000145e-08	2.456081612471701e-16	1.06083487208283e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
