global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35
935.4807070409172	-1.0898192914866058	875124.1532457743	1.1877060880963677	996.914738922456	-3.5123162511696364	12.336365448230328	993838.9966808284	893.4587160077011	-0.1851162380642108	798268.47721013	0.0342680215950455	950.9711609091604	713.9252935753192	0.7500869999999998	20.810362	0.0935369812030883	0.0439813692343196	0.0972323132	0.0158421895	-0.0440309587	-0.0457847879	0.0523354618	-0.0865714266	0.0577585624	0.0323826173	0.0398923856	-0.0271993153	0.0113656329	0.0218246611	0.0456784429	0.0401208767	0.0516075846	-0.0077078732	0.0287478393	0.0201199746	-0.0174553987	0.0129060407	0.0869355151	-0.0267415595	0.0176361794	-0.0055938208	0.0577079904	0.0032054972	-0.0371262391	-0.0415536286	0.020727811	-0.0023554534	-0.0511889612	-0.0550022591	-0.0367037177	-0.0137362684	-0.0613577265	0.0201870989	0.0159736596	-0.0837190111	-0.0303771343	0.0070281849	-0.0059335649	0.0202352676	-0.0533923229	0.0440234237	-0.0094226286	0.0291176206	0.0147346186	0.0455808643	-0.0346016214	0.0412127236	-0.0589058777	-0.0250220221	0.0368943086	0.0050716601	-0.0909158202	-0.006872838	0.0041817923	0.1461600137	0.0084435077	-0.1279949812	-0.0251860523	0.124700488	0.0147839335012776	-0.0003850229083467	0.0002185646897701	1.482426399518278e-07	0.2971725227108948	0.0208251874214084	0.0004336884311367	0.0883115082543572	0.5552913904848538	-0.009131844872968	8.339059078395252e-05	0.3083485283466023	-0.0036811737658743	-0.0004611123094109	1.3551040294561176e-05	2.126245618903457e-07	0.0009319274083785	0.0005328655237504	2.839456664017881e-07	8.684886944870675e-07	0.0024872305201624	-0.0002699206868458	7.285717718736237e-08	6.186315660427324e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
937.020103786638	1.539396745720751	878006.6749003218	2.3697423407356384	1000.5556752623838	3.640936339927862	13.256417431407296	1001111.6592997648	894.592285022401	1.1335690146999011	800295.3564216008	1.2849787110877051	951.727094842423	726.876313810337	0.767528	21.294235	0.075813676421197	0.0365332176172432	0.0867328312	0.0051247815	-0.0700440717	0.0286564707	0.0265150483	-0.0966083847	0.008447534	0.073892791	-0.0044268781	-0.0904220278	0.0141004214	-0.0312515832	0.0262056853	0.0625018136	0.0761639744	0.004556123	-0.0213821044	0.0331156267	0.0308028834	0.0145889676	-0.0125100087	0.0050412351	-0.0251926236	-0.0165712771	0.0632604914	0.0475051488	-0.0375051352	-0.0205438364	0.0330762448	0.0123015145	0.018767665	-0.0092463297	-0.0104626796	-0.0312567601	-0.0556320354	0.0229814292	0.013324936	-0.0919067741	-0.0038473787	-0.0013333423	-0.0163035559	0.0361129388	-0.0539883535	0.0103388997	-0.0251058513	-0.0123653109	-0.0039735928	0.0304148682	0.0176619722	0.0288857408	-0.0407794315	0.022880855	0.0435609502	-0.0789538733	-0.0292508151	-0.0423501722	0.0291654834	-0.0456207417	0.0050684204	-0.1287014744	-0.0151740128	0.1275100165	0.0179112254727158	0.0031272919714381	0.0003208119979344	9.779955074621822e-06	0.2807149762878964	-0.0164575464229984	0.0002708508342651	0.0788008979123142	0.5459117682713384	-0.0093796222135154	8.79773128682716e-05	0.2980196587371394	-0.0035850389931089	9.613477276540016e-05	1.2852504582111274e-05	9.241894534655126e-09	0.001427931885487	0.0004960044771085	2.4602044131167656e-07	2.038989469590459e-06	0.0028320755865534	0.0003448450663909	1.1891811981421306e-07	8.020652127951784e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
934.3403151611926	-2.679788625445326	872991.8245355168	7.18126707706615	996.2607943806428	-4.294880881741051	18.446001788344788	992535.5704199494	893.7728095695986	-0.8194754528024077	798829.835125934	0.6715400177457111	949.8656597665766	714.2935122786295	0.807886	22.413912	0.1030159935866149	0.0557028285861715	0.0795950064	0.02312063	-0.0114609022	-0.0535727776	0.0077534933	-0.02830149	0.0685686906	0.0083830222	0.0462030696	-0.0122524994	-0.0009933192	0.049304306	0.0525305045	0.0414815527	0.0310087538	-0.0146731936	0.0641278708	0.0132575586	0.0130115736	0.00355134	0.0531598654	0.0258567007	0.0023642536	-0.0614194826	0.0394467277	-0.017035999	-0.0377561447	-0.0424655271	0.0082711774	-0.0153961338	-0.0161724647	-0.0257520633	-0.0451605009	-0.0126190378	-0.0554618675	0.0328176412	0.0177618361	-0.0719670087	-0.0396971869	-0.0016063709	0.0114014903	0.0064376646	-0.02638577	0.0357031468	0.0172072378	-0.0103100272	0.0307259786	0.0313939221	-0.0298599532	0.013167621	-0.0199959428	-0.0628104369	0.0136450186	0.0045717006	-0.0737196912	0.0369968507	-0.0332966683	0.0823917931	0.0016898595	-0.1290552057	-0.0050684204	0.1289225186	0.0155513910353164	-0.0023598344373993	0.0002418457631333	5.5688185719361405e-06	0.2528064039285453	-0.027908572359351	0.0007788884111371	0.0639110778672828	0.5011184552271288	-0.0447933130442095	0.0020064408934765	0.2511197061692239	-0.0033170042055645	0.0002680347875443	1.100251689973258e-05	7.184264733397156e-08	0.0013190075955122	-0.0001089242899748	1.1864500946514332e-08	1.7397810370188753e-06	0.0030142019839473	0.0001821263973939	3.3170024627680874e-08	9.08541360003184e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
936.9299745582751	2.589659397082528	877837.7772257702	6.706335792897842	1001.7550395603474	5.494245179704649	30.18673009470777	1003513.1592845533	893.3491670039662	-0.4236425656324627	798072.7341866802	0.1794730234156555	951.730981963032	724.5653922616931	0.837348	23.231323	0.1035200990005821	0.0511286128362769	0.0752106778	0.0100802287	-0.0629931623	0.0582719661	-0.0388116945	-0.0445278378	-0.0654981258	0.054896887	-0.0118452142	-0.0361339885	0.0047905407	0.007162556	0.0110166765	0.0374346889	0.0464093382	-0.0715006909	-0.0019547955	0.0482829238	0.0041211268	0.0097093239	0.0483888688	0.0390512881	0.0216782357	0.0516066184	0.0537396187	0.0290368173	-0.0421387731	-0.0113834932	0.031845563	-0.0100590655	0.0284157584	-0.0409712904	-0.0125401933	-0.0120057763	-0.0541657136	0.045384357	0.0180242646	-0.0743539637	0.0241119707	0.0008261067	-0.0025533455	0.0121981107	-0.025002156	-0.03135418	-0.0065544352	-0.0278111802	0.0151861854	0.009802894	0.0152806464	0.0013856303	-0.019305259	0.0036457747	-0.0287798587	-0.0336798266	-0.0024771098	-0.0569714943	0.0350863052	0.000166156	-0.0016898595	-0.1290552057	0.0050684204	0.1289225186	0.0140712338121318	-0.0014801572231846	0.0001979996209956	2.190865405345547e-06	0.2192980040664451	-0.0335083998621002	0.0011228128613183	0.0480916145875265	0.4783011939412915	-0.0228172612858373	0.0005206274125861	0.2287720321256649	-0.0027706502113125	0.000546353994252	7.676502593446001e-06	2.985026870351145e-07	0.0011746398848631	-0.000144367710649	2.0842035878062252e-08	1.3797788591111968e-06	0.0027906380762592	-0.0002235639076881	4.99808208207733e-08	7.78766087266765e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
935.1589792184942	-1.7709953397809386	874522.3164129761	3.1364244935258023	997.1342869099666	-4.620752650380837	21.351355056001527	994276.7861314476	892.9150539643583	-0.434113039607837	797297.2935961729	0.1884541311575554	950.0204248000276	714.7781638949209	0.8061739999999998	22.366419	0.0692331032033424	0.0385602264985976	0.0565144922	0.0276828338	-0.04228324	0.0441247347	0.0257053622	-0.0112100887	-0.0670834447	0.0027431759	0.0251912236	-0.0321455433	-0.0100756754	0.0180138542	0.0340033302	0.0277173931	0.0453811473	-0.0591340552	0.0329756028	0.011624067	-0.005747971	0.0290927726	0.042276467	0.0326131774	-0.0086243978	0.0293075538	0.0313132228	-0.0070387369	-0.0526935972	-0.0335737068	0.0179434	0.0026103623	-0.0211820059	-0.0350044657	-0.0157640205	-0.0096614218	-0.0467295114	0.0405502918	0.0165166874	-0.0647241982	0.0091039222	0.0001868293	-0.0039658883	-0.0121087024	-0.0297052288	-0.0014042667	0.0044881478	-0.0209630978	-0.0217690699	-0.0076949616	0.0524574126	0.0019532167	-0.0588716224	0.0304668124	-0.0298605044	-0.0229724857	0.0458578532	-0.0390716098	0.0218215056	-0.0530976893	-0.0050684204	-0.1287014744	0.0151740128	0.1275100165	0.0166073262677031	0.0025360924555713	0.0002758032857619	6.4317649432056735e-06	0.2514051176554517	0.0321071135890066	0.0010308667430173	0.0632045331833515	0.475524824220102	-0.0027763697211894	7.708228828737849e-06	0.2261238584495589	-0.0031578375906864	-0.0003871873793739	9.971938249152088e-06	1.4991406674642846e-07	0.0013462224927203	0.0001715826078572	2.9440591319077712e-08	1.8123149999060583e-06	0.0027131375147388	-7.750056152039993e-05	6.006337035977295e-09	7.361115173883033e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
935.8800227428382	0.7210435243439406	875871.4169691353	0.5199037639983308	999.8030178920586	2.668730982092029	7.122125054777886	999606.074586068	894.3750910173383	1.460037052979942	799906.803432272	2.131708196074354	950.9383801366824	722.7706991020397	0.77563	21.519024	0.0620405906795253	0.0372980638631436	0.0523710339	-0.0183436719	-0.0300215306	0.0723447308	-0.0114207391	-0.0240541659	0.0117963022	0.0211609423	-0.0037107043	-0.049969607	0.0117892044	-0.0216898924	0.0068996382	0.045446048	0.0479741327	-0.008811706	-0.0079214498	0.0086165185	0.0243595808	0.0005675724	0.0147157422	0.0241558757	-0.0387685822	-0.0252232073	0.0371682853	0.0262921255	-0.0412153784	-0.0063912415	0.0212247249	0.0193294993	0.0275365052	-0.009551754	0.0046388952	-0.0020631572	-0.0389188786	0.0314068427	0.0116334603	-0.0675428555	0.0219747767	-0.0084306004	-0.0048676017	0.0087614989	-0.0259989532	-0.0213786015	-0.0123542653	-0.030735634	0.0040183989	0.0089171072	0.0358645397	0.0283435177	-0.0364661282	-0.0020630955	0.0089584009	-0.0127375305	0.0086983001	0.0294687954	0.0631996446	-0.0422549142	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	0.0184078983117927	0.0018005720440896	0.0003388507202573	3.2420596859570016e-06	0.2805383184808931	0.0291332008254414	0.0008487433903354	0.078701748136087	0.4767719824177163	0.0012471581976142	1.55540356987651e-06	0.2273115232185191	-0.003614697897875	-0.0004568603071886	1.3066040892901944e-05	2.0872134028446198e-07	0.0012692185470357	-7.700394568460004e-05	5.929607650996833e-09	1.6109157201394135e-06	0.0026498085753644	-6.33289393744004e-05	4.010554562286481e-09	7.021485486074711e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
932.4019615005044	-3.478061242333752	869373.4178099881	12.0969100054242	994.4711631791744	-5.331854712884251	28.428674679306	988972.89439494	892.1361612688031	-2.238929748535156	795906.9302434359	5.012806418875698	948.306170990194	710.5669360666783	0.731954	20.307261	0.0514680511624921	0.0261901770014741	0.0357976637	0.0077579652	0.0074622339	0.0381184007	-0.009050656	0.0068467614	-0.0430017062	-0.0126634745	0.0590884799	-0.0278828796	0.0210620069	0.0136774492	0.0206533792	0.0098884515	0.0405073259	-0.0507022339	0.0216754743	0.0446424213	0.0194694323	0.0345597472	0.0029613126	0.0525976166	0.0290408335	0.0441002483	0.0066812166	-0.0223987054	-0.0507802885	-0.0293998256	0.0067247521	0.0040876733	-0.0091817482	-0.0062844572	-0.020310992	-0.0210799364	-0.0275831246	0.0326763952	0.0121517286	-0.0474192528	0.0043853035	-0.0178683421	0.0043160719	-0.0267657801	0.0014926971	0.0097259207	0.0143138063	-0.0239684935	-0.0032255341	-0.011498419	0.0219606732	0.0003472379	-0.0262919042	0.0191251687	-0.0194592544	-0.0291742259	0.0261440776	0.0111587188	-0.0030826651	-0.0410001173	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	0.0166073753473341	-0.0018005229644586	0.0002758049159272	3.2418829455427924e-06	0.2693379101701794	-0.0112004083107137	0.0001254491463267	0.0725429098548396	0.4976231003455211	0.0208511179278048	0.0004347691188392	0.2476287499974885	-0.0036650129758704	-5.0315077995400064e-05	1.3432320113298409e-05	2.5316070736831918e-09	0.0014308955005948	0.000161676953559	2.6139437312151335e-08	2.047461933622443e-06	0.0027901365830002	0.0001403280076358	1.9691949727033233e-08	7.784862151796032e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
936.263963261316	3.8620017608116086	876590.208901787	14.915057600511965	1002.5036523073716	8.032489128197199	64.5208815946062	1005013.5728896194	893.0100898073431	0.8739285385399853	797467.020497719	0.7637510904746346	951.580606133777	715.80946743964	0.7381229999999999	20.478415	0.1092002007274622	0.0648858257436186	0.0339556532	-0.0182540812	-0.0206664495	-0.0027707871	0.0069821784	-0.0168246569	-0.0034265185	0.0351063231	-0.0360915868	-0.020960791	0.0081137882	0.0064089613	0.020585268	0.0058966647	0.0441978982	-0.0297435812	0.0042525648	-0.0253532105	-0.0158948115	-0.027069477	-0.0227824747	-0.0430983096	0.0269676197	0.0581908718	0.0253333691	0.038616337	-0.0244197742	-0.0061205285	0.0271113778	-0.0087654185	0.0080986232	-0.027088435	0.00341998	-0.039665431	-0.0148615064	0.0166742967	0.0036753665	-0.0538935967	0.0086318393	-0.0083685365	-0.019937871	0.0114081344	-0.0127160936	-0.0047258478	-0.0155469127	-0.0109129849	0.0074491067	-0.0151420422	-0.0244820286	0.0099505432	-0.0241832137	-0.0307327211	0.0246450325	0.0191916934	-0.0274563415	0.0197306192	0.0573951492	-0.0093423123	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	0.0113106750044096	-0.0052967003429244	0.0001279313690553	2.8055034522736508e-05	0.2269888848044843	-0.0423490253656951	0.0017934399494242	0.0515239538247834	0.5428107931994788	0.0451876928539576	0.0020419275854636	0.2946435572138473	-0.0039790336935039	-0.0003140207176334	1.5832709134039287e-05	9.860901110305825e-08	0.0014439572179083	1.3061717313500023e-05	1.7060845917778623e-10	2.085012447149477e-06	0.0027903897913509	2.532083506999461e-07	6.411446886418688e-14	7.78627518767532e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
935.8923662280864	-0.371597033229591	875894.5211640067	0.1380843551050337	1000.7827821441044	-1.7208701632671364	2.9613941188230606	1001566.177036094	894.9147735060307	1.9046836986875637	800872.4518393502	3.627819992046137	950.8249927047464	724.6025346193233	0.7720129999999998	21.418667	0.1370899391287571	0.0974353743618756	0.0184751538	-0.0150029221	-0.0246002177	0.0104179405	0.0010082609	-0.0018228204	0.0624238346	0.0037509667	-0.0004932769	-0.0043075814	0.0030150434	-0.0169493342	0.0104725898	0.0311384637	0.0114293983	0.0106286298	-0.0067065815	-0.073675807	-0.0098344343	-0.009018082	0.0064427293	-0.0163310199	-0.0589347982	-0.0778532994	0.0099047467	0.0112752304	-0.0129418309	0.0043851412	0.0121888293	0.0110970142	-0.0209767825	-0.0061063955	0.0277102872	-0.0041967672	-0.0096706965	0.0107719415	-0.002336531	-0.0333955154	-0.001425221	-0.0083543954	-0.0186232662	0.0021256306	-0.0112416992	0.0119441441	-0.0072055076	-0.0071597161	-0.0142018911	-0.0288808534	0.0184762258	0.033280547	-0.0438529358	-0.0099223979	-8.6214e-05	0.0133367268	0.0016296927	0.0245644946	0.0227191753	-0.0023468303	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	0.020284679164277	0.0089740041598674	0.0004114682087976	8.053275066131743e-05	0.3212898391574299	0.0943009543529456	0.0088926699918763	0.1032271607458071	0.5387467672690747	-0.0040640259304041	1.6516306762997022e-05	0.2902480792428785	-0.004443857798333	-0.0004648241048291	1.974787213180502e-05	2.1606144843017442e-07	0.0013138083195161	-0.0001301488983921	1.693873575270317e-08	1.726092300429719e-06	0.0027904358818404	4.609048950008146e-08	2.1243332223571197e-15	7.786532410662411e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
932.2985577550108	-3.593808473075569	869180.6007920733	12.915459341149754	994.6869754580736	-6.095806686030869	37.15885915345864	989402.1791459302	893.4282961839821	-1.4864773220485858	798214.1204222132	2.2096148289647357	949.1033580533872	708.1523321041029	0.71313	19.785004	0.1028901957027267	0.081933247974103	-0.0015989764	-0.0148636259	0.0482163696	0.076448971	-0.0255762904	0.0394923254	-0.0235141874	-0.0229274933	0.0580173975	-0.0626627676	0.0141817537	-0.0050690175	-0.0007714469	0.0176818608	0.0171908858	-0.0009554608	-0.024582308	0.003570214	0.036547311	0.0339736321	-0.045628742	0.0076765862	-0.0566756183	-0.0860097291	0.0023501895	0.0044939906	-0.0387739368	0.0057293416	-0.0045975671	0.0298453331	0.0291663212	0.0462508807	0.0105378838	-0.0129485662	-0.0057404959	0.0199774723	0.0025805727	-0.0185762329	0.0103455491	-0.0198837071	-0.0043282174	-0.0084847754	0.0047661874	-0.0103358604	-0.0005486579	-0.0300376374	-0.0067807705	-0.0132798975	0.0044491259	0.0093686748	-0.0014327543	0.0203448231	0.00854676	-0.0011067094	0.0250199143	0.0383342519	0.0250740999	-0.0444855347	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	0.019598600404592	-0.000686078759685	0.0003841051378188	4.7070406449091083e-07	0.2410765022567318	-0.0802133369006981	0.0064341794167448	0.05811787994034	0.5535344818131733	0.0147877145440986	0.0002186765014377	0.3064004225561783	-0.0045519104668017	-0.0001080526684686	2.071988889777887e-05	1.1675379163206716e-08	0.0013491588567833	3.535053726719988e-05	1.2496604850796875e-09	1.820229620836821e-06	0.0027910939860694	6.58104228999732e-07	4.331011762273317e-13	7.790205639072771e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
934.132730190972	1.834172435961136	872603.9576140393	3.364188524839608	999.65805036869	4.971074910616494	24.711585766960784	999316.2176669304	890.6536364192851	-2.774659764696935	793263.9000668961	7.69873680982805	949.3342714566533	708.654574343054	0.7598129999999998	21.080179	0.0596443551347252	0.0322410170562015	0.0002616109	0.0090291677	0.0216523288	0.0051078906	0.0302170044	0.0060295638	-4.72065e-05	-0.003427085	0.0141116205	-0.0062225411	-0.0173066211	0.0390287114	-0.0034852595	-0.0324910988	0.0344649794	-0.0559662892	0.0130305454	0.046527164	-0.0061111454	0.0402735932	-0.0426067937	-0.0343471612	0.0806216714	0.1090964785	-0.006489394	0.0021963928	-0.0290301218	-0.0179782521	-0.0134247884	-0.0022430136	-0.0164710621	-0.0343626766	0.0064413331	-0.0090986717	0.0008610262	0.0171696423	0.0019373299	-0.0195476074	0.0006057831	-0.0053857635	-0.0138731869	-0.0208375577	-0.0004365757	0.0031242304	-0.0003461301	-0.0147419986	-0.0069988821	-0.0407584182	-0.0184080744	0.0050851577	-0.0200204998	-0.0196099649	-0.0080731344	0.010565714	0.0076670007	0.0087556638	-0.0099499695	-0.0274545043	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	0.0202086651387816	0.0006100647341896	0.0004083901466914	3.721789799018296e-07	0.2633503484655364	0.0222738462088046	0.0004961242249334	0.0693534060369194	0.5434178555438223	-0.010116626269351	0.0001023461270737	0.2953029657238465	-0.0041941535232426	0.000357756943559	1.7590923776528318e-05	1.279900306647488e-07	0.0015241567976931	0.0001749979409098	3.0624279322669866e-08	2.3230539439540854e-06	0.0027912154600481	1.2147397870010054e-07	1.475592750123248e-14	7.790883744411526e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
936.0769445659188	1.944214374946796	876240.0461478662	3.779969535749761	1002.6491446252952	2.991094256605152	8.946644851896325	1005305.307217836	891.0542247392978	0.4005883200126163	793977.6314257509	0.1604710021305303	951.0778314096824	713.7507972157816	0.70881	19.665159	0.0597795700571677	0.0325093728935245	0.005531311	0.018573945	-0.0127540272	-0.0005389187	-0.0106601617	0.0212692359	1.44051e-05	0.0394134933	-0.0138747968	-0.0109176646	-0.0090132142	0.0220136117	-0.0416886042	-0.0257636305	0.0296735618	-0.0617938205	0.0108416872	0.0491132779	-0.0164800523	0.0426070515	-0.047514116	-0.006020182	0.043054157	0.1165660294	0.0085798336	0.0256802834	-0.0208264453	0.0100910619	-0.0043398514	-0.013474404	0.0231949113	-0.0312583932	0.0026299496	-0.0267601947	0.0023709482	0.0242563206	-0.0006024563	-0.0164979372	0.0116820725	-0.0110661566	0.0027018421	-0.0153121234	0.005601729	-0.0191316622	0.0028149674	-0.0146928989	0.0346529489	-0.0270456431	-0.0394988984	-0.0188250178	0.0177801405	-0.0528817534	-0.0145376391	0.0308964477	-0.0080079105	-0.0002622654	0.0295497991	0.0207423302	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	0.017998445036099	-0.0022102201026826	0.0003239440237174	4.885072902302287e-06	0.2674512397933455	0.0041008913278091	1.6817309682499955e-05	0.0715301656669976	0.5163935638553312	-0.027024291688491	0.0007303123412646	0.26666231279121	-0.0044437627249329	-0.0002496092016902	1.974702715550307e-05	6.23047535684686e-08	0.0012458099244812	-0.0002783468732119	7.747698182684153e-08	1.5520423679358532e-06	0.0027902881961866	-9.272638614998828e-07	8.598182688436739e-13	7.78570821777827e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
