global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
831.6552651407164	-0.8269163964449717	0.6837907267095377	691650.4800362753	885.9233395976405	-0.5335209754205152	0.284644631213658	784860.1636438363	768.5559185274798	0.6208154479069208	0.3854118203598706	590678.1999036181	767.9342409241567	628.3165135164874	1.494497	22.147787	0.0554882848307868	0.0289945391944865	-0.0181444858	0.1442826857	-0.1053472539	-0.0421891023	0.2256304708	0.0291448156	4.88586e-05	0.1983339574	0.0146910317	0.177193175	-0.0604379189	-0.2288007504	0.0151503738	0.1249618927	-0.1054624621	0.0069688029	0.0989949249	0.1387572081	-0.0990966079	0.0807749407	0.2594209419	-0.0301102564	-0.0577560127	0.1066394336	-0.2018184774	-0.0120778433	-0.0584671641	-0.1258123996	0.1178574381	-0.0618629206	0.142190859	0.0041834467	-0.1118420532	-0.0559284527	0.1090544116	0.0743559065	-0.1346490307	-0.1038455259	-0.0059484199	0.0925408805	-0.0356470303	-0.1007313875	0.2155464847	-0.0603558931	0.2595042504	0.0119986859	-0.125649168	0.1491507792	-0.0511550303	0.0817110283	-0.0384735554	0.1196802605	0.0363997764	0.126402342	-0.1229090382	0.0471611942	0.0847558267	-0.0891032153	0.0962158539	-0.0258842061	0.1339763183	0.2053249759	-0.1108620743	0.0386531507	0.0238967245	-0.0312599495	-0.0597502433	-0.0030389896	-0.1412220474	-0.0178380548	0.0320374739	0.102132375	-0.0304731327	0.0202032933	0.0607088788	0.0590673138	0.0260161574	0.1016540472	-0.023839813	-0.0089078394895665	-0.0021262919698017	4.521117540843616e-06	7.934960437188034e-05	0.0817502887768881	0.0001505630266507	2.266922499421996e-08	0.0066831097151045	0.0303609846868511	0.0203575145124831	0.0009217893911552	0.0004144283971259	-0.0008709627461355	-0.0002669405421261	7.125725303057616e-08	7.585761051558915e-07	0.0002001617766662	0.0002980212456837	4.006473683816973e-08	8.881666287887916e-08	-0.0003719130740151	9.21165186272e-05	8.485453003995284e-09	1.3831933462336125e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.3587221680298	-1.296542972686666	1.6810236800231766	689495.6074805233	880.2309462516539	-5.692393345986602	32.40334200543254	774806.518739082	767.4555949500544	-1.1003235774253426	1.210711975038104	588988.090220142	766.7015067883574	612.2220787538301	1.456602	21.586193	0.1052099472572818	0.0794233037384364	-0.0437490698	0.1232906303	0.1454338034	-0.0760875953	0.1477736922	-0.1681812743	0.0149051614	0.0104346689	-0.0120342158	0.0738752871	0.2574719197	-0.0686879295	-0.1619705139	0.0074468334	0.0042091461	0.0454267379	0.1868775922	0.2003540933	-0.1037254154	-0.1554487095	-0.0256157446	0.0128079312	-0.016890245	-0.188873759	0.0462266389	0.2329563272	-0.1762361772	-0.0976676312	0.1261900844	0.0707555354	0.1180459771	0.0358901304	0.1298496553	0.0288068646	0.0235647729	0.0073596521	-0.168180104	-0.225729379	-0.0478050962	0.1013101003	-0.0111938768	0.1498779414	-0.1040221989	0.0897294915	-0.0386954202	0.1492238925	0.0767935898	0.0213655164	-0.2397246371	0.0745555125	0.0667347912	0.1207422609	-0.059306755	0.1509524976	-0.0851048593	0.0252315629	-0.1224861691	0.1006971709	0.1486551657	0.0974955673	-0.0222161407	0.0234486681	-0.2008288191	0.0618652779	-0.1541337142	0.0658638363	-0.077240792	-0.059553481	0.1111827373	0.0159144343	0.1215132034	-0.032697516	0.080823965	0.2908508867	0.0923791942	0.0030513749	0.1409978425	0.0970382431	-0.0355847396	-0.0087941400602886	0.0001136994292778	1.2927560218120133e-08	7.733689939997277e-05	0.0080624967003046	-0.0736877920765835	0.0054298907011218	6.500385304242256e-05	0.0348694557448965	0.0045084710580453	0.0012158789439452	2.0326311281232996e-05	-0.0005099335280372	0.0003610292180983	1.303420963206699e-07	2.600322030164658e-07	0.0002851181303489	8.495635368270003e-05	8.129234825365234e-08	7.217582031060019e-09	-0.0004639271961016	-9.20141220865e-05	8.466598663349326e-09	2.1522844328269242e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
835.7184780617758	5.359755893746069	28.726983240545724	698425.3745738909	886.3061066658266	6.0751604141727285	36.90757405793136	785538.5147131357	768.7373939121936	1.2817989621391916	1.6430085793411089	590957.1807989111	768.5379446596384	638.4017096073255	2.034952	30.157085	0.3610121881869342	0.1922407791313445	-0.0246558787	0.1150514407	0.0417217989	0.2224260243	-0.074851379	-0.1447000963	0.1850761319	0.181498574	-0.0395442854	-0.1573441351	-0.1771103554	-0.0660800165	-0.0562118725	0.1469626736	-0.1020043231	-0.3506185528	0.0474406233	-0.022833195	-0.0795650101	0.1950690749	0.2974967535	-0.1345539526	-0.0943718924	0.0240037128	0.0518630746	0.0526885496	0.1279209775	0.0436107693	0.0186546794	0.1713621933	-0.1163114207	-0.072679609	-0.0400876637	0.1184019434	0.1732418665	0.1404573846	0.2418416818	-0.1510177953	-0.0834863576	-0.0150258548	-0.106990134	-0.13566173	0.0011496088	-0.1116385332	0.3050701316	0.1351130397	-0.1139914064	0.0799580865	-0.0015685184	-0.0429664618	0.0213441713	-0.1696458698	-0.1068944735	-0.1898303813	-0.0936305115	0.0468080931	0.3534394032	-0.1136321909	0.0292054772	-0.0120221325	0.0930611196	0.0084613349	-0.02339856	0.0498557241	-0.1278454966	-0.1598656977	-0.1071802998	0.081327055	-0.1164752365	-0.1265712616	-0.052752241	0.0323169095	0.1459241801	0.0309064321	0.0671361235	-0.1218408074	-0.0280049596	0.092280022	-0.0471208409	-0.012899646852702	-0.0041055067924134	1.685518602255257e-05	0.0001664008889244	0.1488823677143358	0.1408198710140312	0.0198302360724083	0.0221659594162266	0.1638662731317026	0.1289968173868061	0.0268521554700737	0.016640178895925	0.0008979889237584	0.0014079224517955	1.982245630270133e-06	8.063841071927695e-07	-4.870829213277084e-05	-0.0003338264224816	2.372497722491346e-09	1.1144008034691101e-07	-0.000463978181698	-5.0985596399986614e-08	2.599531040262328e-15	2.152757530917823e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
837.0992813128678	1.3808032510919477	1.906617618226092	700735.2067745198	885.7592205908991	-0.5468860749275564	0.2990843789496687	784569.396861797	769.5256176089766	0.7882236967830067	0.6212965961702693	592169.676156477	769.3920506811497	637.6085477846478	1.634854	24.227816	0.2484571402900672	0.1419494442397863	0.0606815641	-0.0438147489	-0.0535285247	0.2026892131	-0.3156253423	-0.0657304852	0.178702803	-0.0165833937	0.1501535841	-0.2619686442	-0.2132519919	-0.005378492	0.2378808549	0.1410396296	-0.1036109855	-0.2928960142	-0.269042652	-0.3891336276	-0.2562579631	0.0329509782	0.1318419172	0.0061493342	-0.046125788	-0.0209938168	0.0044789241	0.1989591451	0.0498125275	0.0782828898	-0.0589952382	-0.0325653096	0.130843354	-0.0083429614	0.0328873043	-0.1598754167	0.1315826809	0.2026742662	0.3452195862	0.1754591147	-0.0594848014	-0.3865893433	-0.021129159	-0.0094675757	-0.0189754942	0.0506786753	0.1399324427	0.2090360398	-0.0974546152	-0.0487963473	-0.0109014645	-0.1231257204	0.0007356169	0.0781099741	0.022767223	-0.3998045315	-0.0934192462	0.048503726	0.3721883688	0.1738871625	-0.2140823327	0.1696561757	0.0796470316	0.0591594856	0.0489148309	-0.0948487885	-0.366559921	0.0631929973	-0.0420693623	0.0746193662	-0.1822147708	0.1344649617	0.1190217866	0.0637864473	-0.0716031524	-0.0493567414	0.1232164299	-0.0016524528	-0.0769989339	0.0873863672	-0.0583804184	-0.0273589392192548	-0.0144592923665528	0.0002090711357414	0.0007485115552028	0.1150257264371248	-0.033856641277211	0.0011462721585737	0.0132309177423882	0.2873277239199296	0.123461450788227	0.0825572209330073	0.0152427298307338	0.0015733301827408	0.0006753412589824	4.5608581608393326e-07	2.4753678639231995e-06	-0.0008468184205026	-0.0007981101283698	7.171014373025184e-07	6.369797770065052e-07	-0.0004038344518887	6.014372980929999e-05	3.6172682353740796e-09	1.6308226453224677e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
829.5898962544624	-7.509385058405428	56.39086395540269	688219.3959674896	883.8402423489479	-1.9189782419512085	3.682477493082151	781173.5739954469	766.9704715355514	-2.5551460734252487	6.528771456540467	588243.704207466	765.2601454697224	626.7547083618445	2.178452	32.283695	0.4404327818749051	0.2984058549600744	-0.0744898305	0.0508188087	-0.1588953461	-0.0930776178	-0.1998371094	0.029023237	-0.0345754321	-0.0395795482	0.31564464	0.0349117936	-0.0091243795	0.0689680689	0.1066290166	-0.0543236618	-0.0256200461	-0.1687434976	-0.1539044631	-0.0210778413	-0.1304108996	-0.2512482629	0.0715068246	0.0575584305	0.1414539804	0.158652066	0.0353069014	-0.037466141	-0.0136323141	-0.0682528344	-0.0624603272	-0.1552003952	-0.0015442719	-0.212845528	-0.0220905687	0.1244720351	-0.0411602833	0.1048579699	0.1288562201	0.0840455984	-0.1626934625	-0.1218386085	0.2089201071	0.1452495667	0.1888604674	0.1533367039	0.0190652558	0.0129113138	0.1914800569	0.1350716329	-0.0169582637	-0.0773510856	0.0366246247	-0.0036114247	-0.2298947894	-0.1537214528	-0.0886123513	-0.0398668005	-0.3535864157	0.3017136928	-0.0882211156	0.0200011659	0.1170834315	0.0618214261	-0.0179118033	-0.1607181907	-0.265257781	-0.0433208611	0.0223285928	0.0292166608	0.0335574211	0.0336148753	-0.0847931038	-0.0423219513	-0.0393236596	0.0452322109	0.0766338791	0.0579232047	0.1072530807	0.0823644609	-0.0692973963	-0.0110349491528864	0.0163239900663684	0.0002664726516868	0.0001217701028067	-0.1479134828643964	-0.2629392093015212	0.0691370277881091	0.021878398413076	0.1508523393288641	-0.1364753845910655	0.0227564282809907	0.0186255305992792	0.0015809316120431	7.601429302299964e-06	5.778172743786453e-11	2.499344761957195e-06	-0.0004642376688923	0.0003825807516103	2.1551661321855682e-07	1.463680315027021e-07	-0.0003001326744823	0.0001037017774064	1.0754058637246542e-08	9.007962229189825e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.5815166882398	0.9916204337774844	0.983311084685046	689865.6558641369	881.0696444603705	-2.770597888577413	7.676212660189619	776283.7183895236	764.9693499259886	-2.001121609562801	4.0044876962592175	585178.1063261896	764.3799544426834	630.604511302983	1.53202	22.703852	0.3006002337218105	0.212831292949116	-0.0726774575	-0.0939666375	-0.199742608	0.0057982886	-0.087833972	-0.1257070863	0.0175669837	-0.1135232215	0.1690511262	-0.1012797941	-0.0088887141	-0.0797289265	-0.2615176175	-0.2418724152	0.0779078678	-0.1165359913	-0.0704347073	-0.1227812554	-0.1256368367	-0.0267573579	0.0407955684	-0.1096260686	-0.0136471311	-0.1104104859	-0.2218975632	-0.0563806333	0.0246330057	-0.1320259863	-0.1733116732	0.3102168029	0.0560722873	0.0295244926	-0.0872085497	-0.0430055611	-0.1813794672	-0.0449981919	0.1912730266	-0.0246754197	-0.1297898322	-0.1587058492	-0.1773463816	0.0959006914	0.0460341805	0.0608115016	0.0568250652	0.0836589362	0.1066308512	0.221560258	-0.1406220476	0.1355795413	-0.1784485346	-0.0854882815	-0.0649744289	-0.1328786623	-0.103576462	0.0585503722	-0.0223530807	-0.0300713411	-0.1688298596	-0.0108128682	0.0444716603	0.0913168796	-0.00867566	-0.0103325008	-0.0469160298	0.0396809188	-0.1254717305	0.0842349435	0.0133169791	0.1773900166	-0.1755486755	-0.0332879281	0.1725978053	0.0468627654	0.0475161032	0.0406026462	-0.288771535	0.0772216734	-0.0798077096	-0.0308260594308649	-0.0197911102779785	0.0003916880460351	0.0009502459400352	0.0513559946011525	0.1992694774655489	0.0397083246493929	0.0026374381814736	0.122769180017471	-0.0280831593113931	0.0150722715621622	0.000788663836909	0.0007274550934209	-0.0008534765186222	7.284221678394706e-07	5.291909129440104e-07	-0.0005450599050855	-8.082223619320001e-05	2.9709030013181426e-07	6.532233863269411e-09	-0.0001653016959599	0.0001348309785223	1.8179392769307883e-08	2.7324650687219223e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
825.356146781821	-5.225369906418791	27.304490658907127	681212.7690305349	878.284027296497	-2.7856171638734395	7.759662983666304	771382.8326041539	763.8632774542813	-1.1060724717073072	1.2233963126687115	583487.1066431963	762.3914863822051	638.4580756231186	1.838215	27.241529	0.1358138464222089	0.0825712732265502	-0.1702067238	0.0213419824	-0.1124652901	-0.3267495176	-0.1829350168	0.087654298	-0.2632666041	-0.1681139952	0.3375655014	0.0617648228	0.0466977647	0.0930842788	-0.1589966114	-0.3638708405	-0.0557255854	0.1139367956	-0.0048388004	0.0105650324	0.0755725505	-0.1345277527	0.0313564165	0.1999673783	0.1343652456	-0.0710744523	0.0852382178	-0.013412705	-0.0194783372	-0.1210421418	-0.0003797849	0.2208804126	-0.0660289398	-0.1706455644	-0.0770295578	0.1771723471	-0.3824535805	-0.0116275629	-0.0707772512	0.0528898334	0.0456551177	0.0356936352	0.1835982943	0.0994890924	0.0995991096	0.0910984792	0.0086862937	0.1648601964	0.1740842317	-0.0352771418	-0.0799140873	0.0899639291	-0.2426731867	-0.2335820881	0.1663707649	-0.0154674255	-0.0537470987	0.1177885358	-0.1925916432	0.0557670887	0.0910808055	-0.0254516093	0.005284616	0.0476272082	-0.0287908989	-0.1197065834	0.1655854425	0.1600319341	-0.1811856239	-0.023414679	-0.1038010359	0.167401883	-0.1249881965	-0.2303725304	0.0234540017	-0.2104553493	0.1639773761	-0.1577824226	0.1018789848	0.0719655524	-0.0898496795	-0.0146796826856814	0.0161463767451835	0.0002607054819974	0.0002154930837522	0.07407780242265	0.0227218078214975	0.000516280550677	0.0054875208117691	0.051945791437248	-0.070823388580223	0.002698365248042	0.0050159523699852	0.0008909864969285	0.0001635314035075	2.6742519933165463e-08	7.938569377089199e-07	-0.0002350518746663	0.0003100080304192	5.5249383784142015e-08	9.610497892439164e-08	-0.0001163956643806	4.89060315793e-05	2.391799924835489e-09	1.3547950686601276e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
822.1769996995481	-3.179147082272948	10.106976170724598	675975.0188349508	873.6149588800246	-4.669068416472442	21.800199877700475	763203.096378947	766.7006226598129	2.8373452055316197	8.050527815353266	587829.8447869448	765.7747391283322	631.0989138261988	1.790933	26.540833	0.1810988870583418	0.0990815570941856	-0.2838957199	-0.0516614661	-0.2726215365	0.0186439525	0.1099143031	0.0070092932	-0.4286942782	0.0006074483	-0.019460067	0.0124662297	-0.1839349064	-0.2185958992	-0.0935524259	-0.1375710638	-0.2156045255	0.1980644375	-0.1527685556	-0.0481503555	0.0118379996	0.2287901882	-0.0798131329	-0.0657464121	0.0663150588	0.0006265578	-0.1756213059	0.0104954661	0.0575763559	-0.1193383556	-0.0908492899	-0.0441993087	-0.0574554545	-0.0361668149	0.038267177	0.0305384445	-0.2232589302	0.1509630239	-0.1320765404	0.1332149094	0.0301576465	0.0028476376	-0.2049328708	-0.0746590202	-0.0010846111	-0.1436244442	0.1700453	-0.1090821518	0.1163196442	0.0184602312	0.1161984791	-0.0703801826	-0.2897277589	-0.0130176433	0.0998464307	-0.0762965164	-0.1342586982	0.222751904	0.0074059892	-0.1245902527	0.0049708909	-0.1529184765	-0.0240284868	0.2282184899	-0.0151037957	0.0372821371	0.3092683667	-0.0081926526	0.0110085211	-0.0684312458	0.0134076183	0.0132340942	-0.1349690164	-0.1323369564	0.0618792389	-0.0781980679	-0.0759084097	0.0053166991	-0.0602392561	0.066603812	-0.0993643757	-0.0302825779371858	-0.0156028952515044	0.0002434503402294	0.0009170345265217	0.1243149897107827	0.0502371872881327	0.0025237749866229	0.015454216666792	0.1231324488266238	0.0711866573893758	0.0151615999540411	0.0050675401902723	0.0003020000101129	-0.0005889864868155	3.469050816513828e-07	9.120400610819173e-08	-5.899999272473977e-05	0.0001760518819415	3.4809991415193453e-09	3.0994265135165065e-08	8.909448819492943e-09	0.0001164045738294	1.3550024808408774e-08	7.937827826716417e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
827.4486199996716	5.271620300123459	27.789980588673743	684671.2187393609	877.0581688173355	3.4432099373109395	11.855694672396805	769231.0314892178	769.1725418318564	2.471919172043499	6.1103843931162185	591626.3991080789	768.479454324903	605.3360925726935	1.72402	25.54921	0.1845748602195411	0.0961057739016958	-0.2896067996	-0.0024184882	0.044592641	0.1398611703	0.0957707478	-0.1932296716	-0.2199357948	0.1178133964	-0.0799192604	-0.1970834589	-0.2745597641	-0.1634730848	0.0123775459	0.0262635783	-0.2940332164	0.1493063266	-0.1525845686	-0.1219506654	-0.020405959	0.1086468767	-0.0300023351	-0.1706879222	-0.0259885669	0.0093077482	0.1547809114	0.1529761735	0.0481695306	0.1280774145	0.0201483225	0.043867586	0.0647699841	0.0159655395	-0.0067287196	0.164021413	-0.0484170701	0.2809658712	-0.0666547523	0.1196890888	0.0439531481	-0.0635619483	-0.1415587201	0.0554644594	-0.1474004458	-0.2102440736	0.2214855863	0.0092045587	-0.1153155719	-0.22145019	0.0578971108	-0.0284635162	0.0791198382	-0.1384046513	0.1742274353	-0.2074413306	-0.1696111736	0.2128542596	0.2644690264	-0.0709968065	0.1247046609	-0.0384356079	-0.12150443	0.0361322876	0.1264708921	0.0357281627	0.1385939788	-0.0261635108	0.0591766212	-0.0235653961	0.0412905461	-0.1288502187	-0.1116291471	-0.1610841326	-0.2577454928	0.0536517073	-0.0921231951	0.0754311154	0.2105658094	0.0611443214	-0.1082959623	-0.0186231001930536	0.0116594777441321	0.0001359434212659	0.0003468198608005	0.1756285659537724	0.0513135762429897	0.0026330831068451	0.0308453931789785	0.187931963004317	0.0647995141776932	0.0353184227186559	0.004198977037665	-0.0003040216895002	-0.0006060216996131	3.672623004019505e-07	9.242918768655603e-08	0.0003449810637696	0.0004039810564943	1.1901193435960485e-07	1.6320069400628298e-07	0.0001260519944359	0.000126043084987	1.5886859273060397e-08	1.588910530126816e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
824.9298207511744	-2.518799248497203	6.344349654230074	680509.2091645646	868.5695398638326	-8.488628953502939	72.0568215102484	754413.0455792699	766.0586465357943	-3.1138952960620827	9.696343914837566	586845.849932253	765.6349016703483	612.2286855085181	1.710801	25.353313	0.393295256398263	0.3003059720767718	-0.2268790925	-0.1062937643	-0.0430702256	-0.0088245725	-0.0600630202	0.1174475436	-0.3020236677	-0.0660089417	0.0635511774	-0.014633128	-0.0482798986	0.0926449805	0.2325994667	-0.2126154304	-0.0817925606	0.0269421348	-0.1661915996	-0.131705858	0.0247258353	0.0779591059	-0.0711287739	-0.0292250011	-0.0127239007	-0.0400136622	0.0769497326	0.0746211935	-0.2247922632	0.02278071	0.0698345223	-0.0280976679	0.0632716363	0.109735555	0.0650358403	-0.1227838272	-0.2478796725	0.1235253744	0.0355574607	0.1856524153	0.0346849807	-0.1137927152	-0.1528915005	-0.1032609247	-0.0240831251	0.1315271845	-0.0773741151	0.0470478247	0.0487743517	-0.0796876883	-0.0941013066	0.0843268119	0.249763911	0.2005721425	-0.1624999754	-0.1591341835	-0.1442385949	0.0904917148	-0.2459837497	0.1633071184	-0.09999528	-0.0967762552	-0.0749520821	-0.0456613468	0.0451397103	-0.0909447042	-0.2022491378	-0.0238633487	0.0358599328	-0.040551877	0.123700216	-0.0699832264	-0.055289366	0.0022523593	-0.1276836267	-0.0029021508	-0.2055091745	-0.0901779061	0.0093389051	0.055595093	-0.1165920251	-0.0221724508362939	-0.0035493506432402	1.2597889988670314e-05	0.0004916175760878	-0.1138533093844387	-0.2894818753382111	0.0837997561493276	0.0129625760577887	0.1425703461071634	-0.0453616168971535	0.0203263035891163	0.0020576762875241	0.0002519994727379	0.0005560211622381	3.091595328566075e-07	6.350373426017963e-08	-5.900152430760031e-05	-0.0004039825880772	3.48117987062035e-09	1.6320193146955292e-07	-1.1992525641958538e-05	-0.0001380445200778	1.9056289523526287e-08	1.4382067127303304e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
823.4557609437179	-1.474059807456456	2.172852315958564	678079.3902313975	872.6891138876638	4.1195740238312055	16.97089013782483	761586.2894980358	765.2289743502539	-0.829672185540403	0.6883559354593889	585575.3831851416	764.1136793760191	609.6511601369315	1.418402	21.020086	0.2407380501122424	0.1591356023201012	-0.2765795445	-0.149077509	0.1232913338	-0.0239079247	0.0522978666	0.0393236706	-0.2386307784	-0.1755462609	-0.003718162	-0.1931676817	0.1073377395	0.0978837921	-0.0087865504	-0.2576346034	-0.054267996	0.0325323843	0.0559021181	0.0635369862	-0.0244169733	0.0268733306	0.0616153974	-0.159939728	0.0717224192	0.1323048732	0.2981184082	-0.1125001481	0.1169345123	0.0126494694	0.1165158511	-0.2103464479	-0.0622999197	0.1867561671	-0.121782535	0.1706046723	-0.2716404152	-0.0332065414	-0.0006710894	-0.0915327005	0.0787117755	0.0257676248	0.1477117124	-0.032217946	-0.163733492	-0.2232211496	0.1376344725	-0.0108091981	0.0332631405	0.0501845687	-0.0543424924	-0.0598459737	0.207169745	0.0869817864	-0.135245292	-0.043963588	-0.0949462345	0.1523528448	-0.1336584559	-0.0549642368	0.0758454998	-0.0849141744	-0.2189159145	-0.0411724189	-0.0030311471	0.0998350931	-0.0183343659	0.0031532511	-0.0223580642	-0.0457892688	0.0616770678	0.053260017	-0.0747552285	-0.0670853142	0.070267841	0.1161404554	-0.0533171214	0.0558668646	-0.0624799579	0.0499642712	-0.1242038795	-0.0304226589340288	-0.0082502080977349	6.806593365593056e-05	0.0009255381766162	0.0304993813072087	0.1443526906916474	0.0208376993099184	0.0009302122601225	0.0853848874361915	-0.0571854586709719	0.007290579002491	0.0032701766834094	7.099052694813549e-05	-0.0001810089457897	3.276423845592192e-08	5.039654916373951e-09	0.0003050017071357	0.0003640032314433	9.302604135569132e-08	1.3249835250116486e-07	6.198915016274046e-05	7.3981675804699e-05	5.473288354871585e-09	3.842654737898785e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
828.9777776204273	5.522016676709427	30.492668177857023	687204.1557885027	877.7725444178427	5.08343053017893	25.84126595515524	770484.6397337737	767.5063573226802	2.277382972426267	5.186473203097099	589066.0085307296	767.0353823205787	617.5715030687664	1.396903	20.701477	0.1207306648349203	0.0835533109359827	-0.1817109455	-0.0823066903	0.1969417574	0.0536511845	-0.0029332237	-0.0236045315	-0.1139329849	0.0189942416	-0.1184137941	-0.1734991667	-0.0346341202	0.0302558325	0.0816064876	-0.1042985715	-0.0939194401	-0.0445598501	0.075253544	-0.0207115315	0.0054882914	0.0652802098	-0.0180152046	-0.1275845273	0.0533619044	-0.0991481852	0.1774332335	0.1239156099	0.0437072348	0.0664032078	0.1119831318	-0.088847051	0.0018911041	0.1437148396	-0.018429004	-0.0552265237	-0.1033675808	0.0587433304	0.0718969268	-0.1147631743	0.1007478555	0.0246469084	-0.0260031912	-0.055952059	-0.206898362	-0.0127739525	0.0832899228	0.1156752437	0.0351965211	-0.187643777	-0.0471841314	-0.0201285097	0.1379958249	0.0190033563	0.1116744394	-0.1191119619	-0.1243677393	0.172524267	0.1325919001	-0.0717806988	0.0868602574	-0.06607633	-0.1064693043	-0.161393595	0.0709939963	-0.0011049733	0.048820235	0.0111238838	-0.0480003057	-0.024686751	0.1151071841	-0.10829054	-0.0941791415	0.0220232475	0.0297525077	0.0048824037	-0.0709931117	-0.0153351758	0.1002049433	0.0442601199	-0.1310868562	-0.02591585775005	0.0045068011839788	2.0311256911912733e-05	0.0006716316829208	0.1106242150017777	0.080124833694569	0.0064199889745823	0.0122377169447595	0.1030859341882433	0.0177010467520517	0.0106267098274628	0.0003133270561183	-8.700231169394135e-05	-0.000157992838642	2.496173706218132e-08	7.569402240089723e-09	0.0004629995196017	0.000157997812466	2.14368555151405e-07	2.4963308744041313e-08	1.002013718440258e-05	-5.196901297833788e-05	2.7007783099426507e-09	1.0040314919424726e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
