global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
958012.3817616082	-822.5102914158488	676523.1794849845	917787723608.5492	1320527.2724233775	10630.87240835349	1743792277213.925	113015448.16269156	951924.8899746906	-1498.780687570339	906160996153.3268	2246343.5494338186	973336.8396697176	960024.8596499544	1.142794	21.238831	0.1013282565779187	0.0611999434340638	-0.185423274	-0.006751207	-0.1110938425	-0.1013738262	0.1420508051	0.2164596854	-0.0247360011	0.0060270609	-0.0753225773	0.0324598814	-0.1101098074	-0.0488562429	-0.0178815992	-0.0669609605	0.04089042	0.060572016	0.0166041101	0.0601478622	0.0610953016	0.054429699	-0.0899607645	0.0631340815	0.1285473068	-0.0892162356	0.0901592953	0.0267175104	-0.0544491952	-0.1213128439	0.0501554519	-0.0176816496	-0.0042653473	-0.0081686385	0.049299795	0.0003534569	-0.0336956513	-0.0810677682	-0.0155390809	0.0983117544	-0.0875121326	-0.0478798939	-0.0038456092	0.0584819059	0.0318307504	0.0874021946	-0.0388951936	-0.0992576469	-0.0409944573	-0.0058863153	0.0223663259	-0.0876646781	0.0280042782	0.1066175976	0.0637294877	0.1104321006	-0.1568812201	-0.0857465168	0.0972617509	-0.0179391573	0.0854827143	-0.1069041559	-0.0244921631	-0.0171266898	0.0864219499	-0.0512718964	0.0177320069	0.0054911	0.1007135777	-0.0074179062	-0.0517780536	0.1200832769	0.0214518174	-0.004549483	-0.0175784525	-0.0748651171	0.0151500377	-0.0595610506	-0.0947384337	0.0650570719	0.0957383174	-0.0524172719	-0.0788599455	-0.0366207298	0.1871809448	-0.0555450224	-0.146647135	-0.030676824	-0.023360682	0.1327205487	-0.0337255292	-0.1335578822	-0.0382099888	0.0090883976	-0.1878816464	0.0511710654	0.092799754	-0.0404930144	-0.0764940461	-0.0462910351	-0.1095302368	0.0530235264	-0.0045524104	0.0798241971	0.0168786751	-0.0024426053	-0.1157538946	0.0073234729	0.0	0.1858087581255745	-0.0020176162298212	4.070775250838208e-06	0.0345248945961682	0.4769272773921074	0.0541469795220734	0.0029318953913638	0.2274596279206481	0.6125848623987196	0.0171443363482239	0.3752602136400582	0.000293928268821	0.0053942596298866	-0.0003830671466412	2.909803695462432e-05	1.4674043883583062e-07	-0.0007973426145053	-0.0001235250387872	6.357552449061475e-07	1.525843520737926e-08	-0.0006808538255948	-5.379430412760008e-05	4.635619318270744e-07	2.893827156572731e-09	0.0	0.0	0.0	0.0	0.0	0.0
958602.1648895798	589.7831279715756	347844.1380399359	918918110530.989	1323492.9869290865	2965.714505709009	1751633686450.475	8795462.529372834	953904.9495219348	1980.059547244222	909934652722.4452	3920635.810632993	975874.1372546316	962418.8962426048	1.332572	24.765858	0.1882227959846823	0.114277147050492	-0.2479217047	0.0108264527	0.0603210516	0.0661500445	0.0192381355	0.1201224696	0.2196830751	0.1083574762	-0.0078036028	0.0200135942	-0.0791315276	0.0208787222	-0.1780456583	-0.0133226262	-0.0875197502	0.0532773379	0.0808922151	0.1396415289	-0.0113300714	-0.0772965549	-0.1059267408	0.0487736136	0.0679810772	0.0373362184	-0.0098130391	-0.1286204721	0.1002187721	-0.0284636386	0.042788785	-0.0286276695	0.0221903426	0.1032150029	0.110761834	-0.1669924078	0.172039553	-0.0933626504	0.0266155065	-0.0350391277	0.0235635137	0.0888803738	-0.0136571914	-0.0696359125	-0.0727938624	0.049762383	-0.2658001955	0.0779256994	0.044555134	0.1272547899	0.1437559492	0.0042328239	-0.0475454286	0.0502508823	0.132810512	-0.0374664727	-0.135098082	-0.1420433338	-0.0919588724	-0.0059680288	0.0111667479	-0.0376470534	-0.1138397069	-0.0705127354	0.0549631866	-0.0394761413	-0.0137940707	0.0176127826	-0.1187371139	-0.0672424032	-0.1786365459	-0.058028663	0.1081204602	-0.1458192709	0.1083380176	-0.0876667121	0.0473454454	0.0269427606	-0.0429525996	-0.1655334411	-0.1753754413	-0.0447331324	-0.0485001727	0.0019382746	0.0963754746	-0.1486353593	-0.0785774351	0.0544352331	-0.1256912257	-0.0576403687	-0.1033087865	0.1341495586	0.0059573353	0.0484925658	-0.0140690453	-0.0261253085	0.0003216602	-0.1316348347	0.1018395548	-0.0286741424	0.0130457669	0.0369299074	-0.0472259046	-0.0468053084	0.1064968516	-0.0048841247	-0.1154450938	0.0146176544	0.0	0.1633510023545596	-0.0224577557710149	0.0005043507942705	0.0266835499702393	0.3708350101337458	-0.1060922672583615	0.0112555691720196	0.1375186047408953	0.5956289492683737	-0.0169559131303458	0.3547738452065469	0.0002875029900838	0.0059248701842856	0.000530610554399	3.5104086700636485e-05	2.815475604396148e-07	-0.0005841954802323	0.0002131471342729	3.412843591238477e-07	4.543170084879227e-08	-0.0005702743177676	0.0001105795078272	3.252127975053016e-07	1.2227827551305805e-08	0.0	0.0	0.0	0.0	0.0	0.0
955174.2726452784	-3427.892244301387	11750445.2385416	912357891123.4364	1308492.9147761418	-15000.072152944747	1712153708019.3633	225002164.59354848	952316.5465059056	-1588.403016029275	906906804748.9346	2523024.1413308973	973741.7139184496	949642.3328110778	1.334803	24.807329	0.1543839887321271	0.0754947398812409	-0.1257579373	0.0567166908	-0.1307419743	0.0047734463	-0.0729532834	0.0845944886	0.0481902494	0.0984298011	-0.1248048245	-0.0074521161	-0.0716200645	-0.0488254668	-0.0567191213	0.0729079445	0.0418475336	0.0515518206	0.0744689915	0.1673744853	0.0193808818	0.0209010591	-0.0636420206	-0.014679817	0.0013071225	0.0798951455	0.0381370108	-0.1033307368	0.1548236723	0.0212442463	0.0446037166	0.1270486046	-0.0079204436	-0.0663161346	0.0602034008	0.1570102135	0.008633332	-0.0045457356	0.1858210884	0.0189786652	0.011847632	0.173492814	0.09852023	-0.0343385205	-0.1009263184	0.0623809409	0.0658225325	-0.0364579512	-0.0221469343	0.1005362602	-0.0586122326	-0.0461087913	-0.0214264342	0.1242398346	0.1185097518	-0.0021534293	0.0039571938	-0.0358029589	-0.0886032537	-0.031248284	0.0368966142	0.0104287747	-0.0925596583	-0.0282060222	-0.0522673739	-0.0700702608	-0.0546132702	-0.1566518759	-0.1088926428	-0.0979409792	0.0433778263	-0.0056698881	-0.0174029049	0.0922913099	-0.1830880043	0.0679557882	0.1032373415	0.2086615983	-0.060387486	-0.1877745427	-0.0027371276	-0.0770434505	-0.0212499837	0.0045576698	0.1013658209	-0.0935254473	-0.0679210801	-0.0758971352	-0.1027729093	0.0393370266	0.0094479982	0.0242786845	-0.0361579788	-0.0826749363	0.0536174984	0.0827918467	-0.1652346263	-0.0484187448	0.0628994148	-0.0147043238	-0.0138440612	-0.036506528	-0.072324388	-0.1085793975	0.0111381381	-0.0073234729	-0.1149310357	0.0218533699	0.0	0.177773265735027	0.0144222633804673	0.0002080016810155	0.0316033340100965	0.4087725150967713	0.0379375049630255	0.0014392542828195	0.1670949690985401	0.5599305668192045	-0.0356983824491692	0.3135222396584756	0.0012743745094871	0.0068043148795288	0.0008794446952431	4.629870097977703e-05	7.734229719914047e-07	-0.000963221695388	-0.0003790262151557	9.277960344661332e-07	1.4366087177525497e-07	-0.0005022284693772	6.80458483903999e-05	2.522334354529652e-07	4.6302374831692894e-09	0.0	0.0	0.0	0.0	0.0	0.0
957529.0165544854	2354.7439092070563	5544818.877947729	916861817543.8	1325331.2502253605	16838.33544921875	1756502922823.9172	283529540.7004168	952048.9993321148	-267.5471737907501	906397297129.2812	71581.49020341784	973944.888102393	969755.7143861344	1.179834	21.927217	0.1617862111934501	0.0827834911802487	-0.1499474559	-0.0846685049	-0.1310331756	-0.0849396322	-0.0201699846	0.2127192896	0.0229141771	0.1050473927	-0.0267463439	-0.0755772765	-0.0401324729	-0.0563329587	-0.0177539923	-0.0958701546	-0.0365108918	0.0302242051	0.0521523001	0.1477717283	0.0564597242	0.0197580733	-0.0624623979	0.0539694938	-0.0457407811	0.1856772985	-7.06177e-05	-0.1075409888	0.0052534492	0.1125514826	0.1789629539	0.021700664	-0.1855986663	-0.0097440972	-0.1156726802	0.0828670404	0.0715621024	0.0023632405	0.0445238718	0.0273329814	-0.0306992394	0.0116735648	-0.125452114	-0.0401162612	0.006362064	-0.1320435586	-0.0405191803	0.0204025318	-0.0569260938	-0.0289716023	0.0743335003	-0.0230791856	0.0398821904	0.1324276488	0.112511197	0.0030825576	-0.0179816417	-0.0202585663	-0.1606825958	-0.0417790853	0.0611820524	0.0276209202	-0.151073713	0.0554509891	0.1173588937	-0.0800394089	-0.0447475034	0.1094194412	-0.228988701	0.1041442318	0.0591007206	-0.0256831772	-0.0483824358	-0.0221235584	-0.1342028975	0.0415743353	0.1032034153	0.0831257833	0.1388670303	0.0966975598	-0.1046295131	-0.0752578785	-0.0020858893	-0.0179487758	0.1756322212	0.0805390694	-0.1236181031	0.018738659	-0.0402120356	-0.0666889083	-0.0806098229	0.1261951235	0.0158344264	-0.0698212977	0.0976428093	-0.0460092304	-0.1506302078	0.0170339968	0.049759096	-0.0256168417	0.079418244	-0.1075795525	-0.1310281495	0.0235157986	-0.1218462589	-0.0097595656	-0.1142126345	0.029001679	0.0	0.1696558398206491	-0.0081174259143778	6.589260347541374e-05	0.0287831039852497	0.3671608566316422	-0.0416116584651291	0.0017315301202185	0.1348070946424813	0.4936917487639363	-0.0662388180552682	0.2437315427975936	0.0043875810173589	0.0062031920086864	-0.0006011228708423	3.847959109663082e-05	3.6134870584980857e-07	-0.0009189075985227	4.431409686530001e-05	8.443911746227555e-07	1.963739180987192e-09	-0.000773157676843	-0.0002709292074657	5.977727932612648e-07	7.340263545804646e-08	0.0	0.0	0.0	0.0	0.0	0.0
952230.2703151028	-5298.746239382657	28076711.709371854	906742487704.3737	1327322.8592998798	1991.609074519249	1761785972820.0083	3966506.705707418	949918.510018279	-2130.48931383586	902345175675.3472	4538984.716368794	972724.1466971769	969656.9978833244	1.114347	20.710155	0.1929638126439075	0.1162969092527206	-0.117496857	-0.07474364	-0.0629971296	-0.0007646582	0.0990309796	0.2076880914	-0.049957064	0.157441526	0.0683498178	0.1036309452	-0.1211039834	-0.0705688285	0.0525111767	-0.1041523965	0.0445986547	-0.0186168487	0.0817989395	0.0435414128	0.065251794	-0.0008373812	-0.0970232166	0.0314739054	0.0240720118	0.0125051407	0.0544431635	-0.0100059424	0.0982503666	0.1219853314	0.0362229052	0.0428794192	-0.0958076275	-0.0584023974	-0.1114428616	0.1820780351	0.0059608703	-0.0404854298	-0.0649856117	0.0954559088	-0.0210117598	0.1494415247	-0.1397627898	-0.0775219424	-0.1336751429	-0.0789446659	-0.0677245376	-0.1812750459	-0.0939530982	-0.086850211	0.0312165846	-0.0599936193	0.0623264862	-0.0057683908	0.1155420762	0.0848484733	-0.1218652739	-0.0705721293	-0.0328812165	0.0426553816	0.0358788279	-0.0965502532	-0.0499288647	-0.0848517736	0.0655658648	-0.0489684526	-0.0672140455	0.012900222	-0.2372845609	0.0820649673	0.1008914295	0.1692974053	-0.1330920187	0.0900985718	-0.1455080184	0.1346339678	-0.0103494031	0.0300313644	0.0632976861	0.0022754885	-0.0179361176	-0.0722726762	-0.0244596621	0.0025446213	0.0882402425	-0.0104007759	-0.0759094993	0.0499646831	-0.0563021721	0.0551449381	-0.0189694128	0.0424016694	-0.0316135103	-0.0426596341	-0.0687721121	-0.0009898443	-0.0871502503	-0.0955706453	0.1765902319	-0.0498599195	0.0604447738	-0.0524522298	-0.1719511858	0.0476977129	-0.1226063674	-0.0121913197	-0.1132911674	0.0360339907	0.0	0.1695395434801554	-0.0001162963404937	1.3524838812227657e-08	0.0287436568034595	0.4255267334789749	0.0583658768473326	0.003406575580158	0.1810730009052865	0.5929178538314375	0.0992261050675011	0.3515515813920778	0.0098458199268667	0.0068556746065577	0.0006524825978712	4.700027431100007e-05	4.2573354052488e-07	-0.0009198375672674	-9.299687447000088e-07	8.461011501564086e-07	8.648418661189104e-13	-0.0008248557979986	-5.169812115560007e-05	6.803870874919072e-07	2.6726957310191038e-09	0.0	0.0	0.0	0.0	0.0	0.0
951437.5633478088	-792.7069672939833	628384.3359964243	905233436949.2156	1305233.8400315505	-22089.01926832925	1703635377163.507	487924772.2366211	951368.5964918447	1450.0864735657815	905102206390.8624	2102750.780818444	973795.6103606088	933339.9135623672	1.203764	22.371969	0.0360946689697085	0.0197603611629122	-0.041278933	-0.0582910469	0.0229813704	0.0753280901	-0.0282830074	-0.0073402289	0.1084128857	0.1319794778	0.0705904333	-0.0050115187	-0.0112646947	-0.0645039842	-0.067069634	-0.0542116479	-0.0721043342	-0.0338269538	0.0140663704	-0.0252649751	-0.0203171438	-0.1503592736	-0.041565112	0.0586401009	0.085282134	0.0681496238	0.0411916417	-0.1188286241	0.0150313993	0.0283569205	-0.001478092	-0.0701193301	-0.0961540014	-0.0157490424	0.0897607911	-0.0239710978	-0.0014895089	0.0508863848	-0.1406342238	-0.0299642159	-0.143471425	0.0575351466	-0.0347242418	-0.14365848	-0.0271032046	0.0419518348	-0.0124051252	-0.0793543973	-0.0660809341	0.0476384105	0.0973856865	0.027620928	-0.01052241	-0.0685059875	0.0001112922	-0.0806684842	-0.1444319581	-0.0735287382	-0.0342824465	0.0001458023	0.0015365313	0.0055047782	-0.1212523797	-0.0494918709	-0.0222839477	-0.0162592397	-0.0068131814	0.1071079734	-0.0555741502	-0.029582754	0.0431250024	0.0923228571	0.1014677621	-0.0528341771	-0.0417203412	0.0074152171	-0.079736783	0.0346149521	-0.0211773201	0.0106603014	-0.0269587899	-0.0697796251	-0.029998412	0.0114941229	0.0273762988	-0.0061120067	-0.0247697629	0.0652548115	-0.0726671028	-0.0199191456	-0.0465669551	0.1092065591	-0.0278122954	-0.0267313466	-0.0319045852	-0.0372744982	-0.0788907186	-0.0320283009	0.1872307262	-0.0104548622	0.1282951306	0.0618334359	-0.0531422057	-0.0255186278	-0.0552405101	-0.0146176544	-0.1121682727	0.0429221782	0.0	0.1665057866709816	-0.0030337568091738	9.203680377208456e-06	0.0277241769949224	0.4108502896560679	-0.014676443822907	0.0002153980032869	0.1687979605104749	0.5925379280560747	-0.0003799257753627	0.351101196184986	1.4434359478496525e-07	0.0067072762738084	-0.0001483983327492	4.49875550131931e-05	2.202206516277184e-08	-0.0009180726925566	1.764874710800013e-06	8.428574688181254e-07	3.11478274482143e-12	-0.0006149281542134	0.0002099276437852	3.781366348442991e-07	4.406961562520582e-08	0.0	0.0	0.0	0.0	0.0	0.0
950984.447720936	-453.11562687275	205313.7713162852	904371419807.0938	1298158.1868990385	-7075.653132512001	1685214678212.999	50064867.251626894	950081.1483759844	-1287.4481158603448	902654188499.4292	1657522.651032352	970959.60642162	943299.6122654664	1.169592	21.736874	0.099346974257554	0.0516105164882948	-0.0276605334	0.0928555801	-0.0846823588	0.0582448449	-0.0488891812	-0.0313593577	0.0112959928	0.0353256752	-0.0389176828	-9.12306e-05	-0.0329481709	-0.0291708454	-0.0571965398	0.0899497152	0.0984615811	-0.094504802	0.0893438524	-0.0008789201	0.0294202356	0.0759096103	-0.1213063861	0.0432465603	0.0336917208	0.0089435632	0.1795998491	-0.1542346657	0.0970700601	-0.0569513296	0.0354009772	-0.0362662867	0.0093850055	-0.0278850149	0.0602759095	-0.0359451842	-0.0108679324	0.1073764179	0.0409526909	-0.0579675429	0.0504358745	0.0941672192	-0.0018987055	-0.1045508067	-0.0554507079	-0.0344287301	0.0527380087	-0.0220028416	0.0060031932	0.105616946	-0.0682961074	-0.0335159456	0.0990082294	-0.0590406486	0.1085413014	0.092772022	0.0376688129	-0.0442615892	-0.0522042437	-0.0421511797	0.0692384349	-0.072287428	-0.1537587036	-0.0253261375	-0.13162105	-0.0953027853	0.0861427767	-0.0415213112	0.053480944	-0.0301854023	0.0245753665	-0.031683187	0.0704777983	-0.0338568661	0.0914240518	0.0219259643	-0.0239975824	0.0907739316	0.0104056142	-0.0513399624	-0.0708581289	-0.0625271145	-0.0397644468	0.0197528455	-0.0225694263	-0.0912794806	0.004032397	-0.0416867976	-0.097703333	0.0201939732	-0.0187859595	0.1195163436	-0.022617058	0.044344318	-0.0729475239	-0.1053534916	-0.1715702904	-0.1356916062	0.040665544	0.0011475757	0.1208370907	-0.0558144564	0.0208202193	-0.0239530064	-0.0134338154	-0.0170374908	-0.110845947	0.0496386907	0.0	0.1704451060992653	0.0039393194282837	1.5518237558053503e-05	0.0290515341931898	0.4131360400281068	0.0022857503720388	5.224654763275855e-06	0.1706813875701054	0.6267707996854313	0.0342328716293565	0.392841635338315	0.001171889499992	0.0074291468921571	0.0007218706183486	5.51922235452475e-05	5.210971896351343e-07	-0.001346904326962	-0.0004288316344053	1.814151265988958e-06	1.8389657066680657e-07	-0.0006420065580168	-2.707840380339994e-05	4.121724205365787e-07	7.332399525399841e-10	0.0	0.0	0.0	0.0	0.0	0.0
950774.2257414825	-210.2219794535777	44193.28064538043	903971628334.3154	1304040.898813101	5882.7119140625	1700522665777.2805	34606299.46385288	950342.6158253656	261.467449381249	903151087453.7983	68365.22708593601	971885.820950044	941297.3692997312	1.162695	21.608692	0.1792623131740293	0.0776549759864171	0.0336466543	-0.0655173535	-0.1125299288	-0.0434520829	0.1462218856	0.0271508037	-0.1242738641	0.0280922318	-0.0259921784	-0.0126145577	0.0511341284	-0.0459906238	9.04854e-05	-0.0234137362	0.1262736306	-0.0002706421	0.0592319926	-0.0454303184	0.0361884824	-0.0418855873	-0.1706224493	0.0531950297	0.0683083964	0.0369044357	0.0467347073	0.1477034071	-0.0672839832	-0.1926515295	0.1240327382	-0.1498418117	-0.0730837435	0.1060527043	0.1025016303	-0.0631184053	0.1304823889	-0.0127596216	-0.0476121736	-0.0902605599	0.0388448843	-0.0151903728	0.012715705	-0.054165235	0.0221229714	0.0477601392	0.024283486	-0.0537148577	-0.0444303209	-0.0194828134	-0.0512558351	-0.1114227106	0.0203219709	-0.0764404555	0.0406195812	0.0236933826	-0.151740811	-0.0434198566	-0.0334400325	-0.0602740659	0.1783837625	-0.0178568526	0.0239518093	0.0279761978	0.024886983	-0.0922700642	0.1995129524	0.1250159069	0.0705356523	-0.0416760261	-0.1596664399	-0.0646086971	0.0443778086	-0.0548221938	-0.0466116475	-0.074799652	0.0209230997	-0.0545622626	0.1063635861	-0.0898756643	0.1305338271	-0.0625044684	-0.0296327469	-0.0157236895	0.0546617614	0.1453981094	-0.0558900937	-0.0859229564	0.0284636104	-0.0170601665	-0.0602357473	0.1062575799	0.0620918032	-0.0164725348	-0.1154171925	-0.1041036438	-0.0645807406	-0.0524644347	0.1153823663	-0.0330370446	0.1573924953	-0.0041893094	-0.0337281816	0.0496734362	-0.0599326429	-0.0194497534	-0.1093265412	0.0561566646	0.0	0.1518286959431094	-0.0186164101561558	0.0003465707271022	0.0230519529117851	0.3772118058231939	-0.0359242342049128	0.0012905506032094	0.1422887464523949	0.5793791434626456	-0.0473916562227856	0.3356801918795089	0.0022459690795386	0.0065572314016805	-0.0008719154904766	4.299728365518481e-05	7.602366225330506e-07	-0.000810064834291	0.0005368394926709	6.562050357549053e-07	2.881966408912566e-07	-0.0007798518266727	-0.0001378452686559	6.081688715647469e-07	1.9001318090817276e-08	0.0	0.0	0.0	0.0	0.0	0.0
948371.30327554	-2402.922465942451	5774036.377330949	899408128876.5463	1303913.144906851	-127.75390625	1700189489460.8745	16321.060562133787	950083.0674564115	-259.5483689540997	902657835067.3844	67365.35582673347	971805.605115516	924617.4496199228	1.430637	26.588408	0.248101375602505	0.1312714416052561	-0.0138356012	-0.1099162133	0.0821919722	0.0622622046	-0.1060636469	0.0174705427	-0.0624896677	0.0393906634	0.1339177072	-0.0931146144	-0.0157300954	-0.0495708334	-0.0065792769	-0.1079196735	0.0293091549	-0.0836799297	0.0743574932	-0.0095569761	0.0064662431	0.0270367416	-0.0049921212	-0.0310849654	-0.0332916493	0.0172771974	0.178017908	-0.0303603009	0.0007594964	0.0641279715	-0.0008734042	0.0345734195	-0.1199996824	-0.0403562315	0.017014405	0.1620859145	0.0565602311	0.0015709136	-0.096018511	0.1105909062	0.1703538983	0.0064861318	0.0565492734	-0.0480130936	-0.0026047621	0.0233110232	-0.0359742567	0.0489784996	-0.0510887365	-0.0342227251	0.0586195283	-0.0399008399	0.101508388	-0.0268284158	0.0755533659	-0.0341664997	0.0713120711	0.0151453882	-0.0407698595	0.0939258653	0.0965645678	-0.107913449	-0.0735664741	-0.0202666327	0.0135428901	-0.0794697119	-0.0148121731	0.0144097727	-0.0318892276	-0.0081849232	0.1219388293	-0.0061154962	-0.0585074287	0.1422899566	0.0059917951	0.0204447598	-0.0720947427	-0.0419272613	-0.0125836151	-0.0734018794	0.0980981337	-0.0572671482	-0.0393608118	0.0149995299	-0.0225761565	-0.0337064771	0.008384659	0.14453968	-0.0189032494	0.0788226974	-0.0005334658	0.0385669616	-0.0250064149	0.0008378483	-0.0020341803	0.0988782479	-0.1658983345	-0.0106017156	0.1447547176	0.0266713456	0.175862804	-0.0667809356	-0.0442058078	0.0250219347	-0.0987954116	-0.0218533699	-0.1076127567	0.06245003	0.0	0.1491773145168764	-0.002651381426233	7.0298234673733456e-06	0.022253871166467	0.4792446982837077	0.1020328924605137	0.0104107111438587	0.229675480833042	0.6556282581950938	0.0762491147324482	0.4298484129439326	0.005813927497482	0.0070293131046751	0.0004720817029946	4.941124272355709e-05	2.2286113430228185e-07	-0.001349925057589	-0.000539860223298	1.8222976611066647e-06	2.914490606993665e-07	-0.0011112696400463	-0.0003314178133736	1.2349202128886334e-06	1.0983776702133837e-07	0.0	0.0	0.0	0.0	0.0	0.0
949274.8388737	903.5355981600004	816376.5771423499	901122719718.6892	1295423.869140625	-8489.275766225997	1678123000739.267	72067803.03503199	951803.941893982	1720.8744375704557	905930743804.9226	2961408.829883432	973596.401576974	939214.129257054	1.435527	26.679289	0.1738075657406355	0.0911712499882407	0.0628254213	0.0796283826	-0.0640561414	0.139554956	0.0401069895	-0.1086502501	0.0001491061	0.1115464691	-0.0165929638	0.013717167	0.0109543058	-0.0717109525	-0.0647954566	0.0657950098	0.0380859023	0.0225544118	0.0674465099	-0.094649231	0.035892184	0.0535142437	-0.0633311353	-0.0505935476	-0.0838609004	0.040076037	0.114510117	-0.0196033646	0.1119061118	-0.0365841074	-0.0056510511	-0.0789269816	-0.0371965184	-0.1182301185	-0.1544502422	-0.0642580054	0.0775662966	0.0587947434	0.0836587573	0.15835028	-0.1030371369	-0.0429408389	0.1025818264	-0.0631095792	-0.0965070401	-0.0843122916	0.0549071355	0.1438085302	-0.0517553862	0.1037328534	-0.0293492434	-0.0210216944	-0.0385161871	-0.0983468701	0.0745650855	0.0940853324	0.050797966	0.0103806718	-0.113069634	-0.0073961511	0.0869439991	-0.032674336	-0.0071201287	-0.0450770887	-0.0939809739	-0.024702188	0.1285170267	-0.0734518164	-0.0218526412	0.0848532891	0.0674291229	0.1260454525	-0.076700972	-0.1001127861	-0.0013377099	0.0123694928	0.146112286	0.0032088049	-0.0503821389	0.0252663584	-0.0370736711	-0.0744763621	-0.014280533	0.0039061033	-0.0859913144	0.0036438333	0.0534182594	-0.1055338902	-0.054644213	-0.0677287242	-0.0633360195	0.0439455995	-0.0428347965	0.0065765728	-0.0896491471	-0.0741038125	-0.128249207	-0.0715727139	0.0052126256	-0.0962678713	0.2008013617	0.0160149528	0.0239398019	-0.0637032888	-0.0228653073	-0.0242472716	-0.1057076408	0.0684936154	0.0	0.1406483626727208	-0.0085289518441556	7.274301955992543e-05	0.0197819619225172	0.4150207132174301	-0.0642239850662775	0.0041247202577934	0.1722421923995043	0.6223336208777965	-0.0332946373172973	0.387299135674869	0.0011085328740903	0.007951060210745	0.0009217471060699	6.321935847489234e-05	8.496177275482369e-07	-0.0009350063601121	0.0004149186974769	8.742368934500781e-07	1.721575255159273e-07	-0.0011298036667576	-1.853402671130001e-05	1.2764563254189182e-06	3.4351014613518226e-10	0.0	0.0	0.0	0.0	0.0	0.0
