global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
1005591.1550434952	-593.5940801835386	1011213571101.7108	352353.9320289413	1232169.9038637553	14958.2679949007	1518242671987.616	223749781.4072706	1030990.6069164078	796.0246829710668	633655.2958991874	1062941631549.8628	1047789.2855282738	907627.1141468184	1.095381	20.387579	0.1638362233318064	0.0949146294878372	0.0610666329	-0.0695647625	0.059010267	0.048769491	-0.0343881538	-0.1424068571	0.0917372893	0.110718679	-0.0158941554	-0.0039715794	0.0033324758	0.0038009774	-0.1548863072	-0.1661928612	-0.0743071642	-0.0349738613	0.0991126985	0.1073397762	0.0320421187	0.0491312818	-0.0220963694	0.0898872684	0.0230550399	-0.1579251524	-0.0642598697	-0.0579919601	-0.0463718948	0.0240254169	0.0479347611	0.0051995786	-0.095622528	-0.0042353395	0.0540284445	-0.0295225071	0.0485216599	-0.0384955702	-0.0643729838	0.0224616459	0.0077034238	0.055893695	-0.0693662213	-0.0803078701	0.0547094298	-0.0340358549	0.0656387711	0.0033958472	0.081670043	-0.0002552466	-0.0791634973	0.0150021153	0.0958298435	0.0954842001	0.0245464471	0.0224477945	0.0241094731	0.1152222483	0.069322155	-0.0863712702	-0.0527647304	0.0067526447	-0.0695885611	0.0118079764	-0.0673371108	-0.0710424807	-0.0978370399	0.0247358741	0.033634554	-0.0415319892	-0.067666519	-0.0734823996	0.0485740537	0.055607729	-0.0044520046	0.0825305643	0.023682355	0.0140827068	-0.0334273242	-0.0467480545	0.0762185613	-0.1301315045	0.1065728757	0.0643556738	0.0241352479	-0.0551110481	0.0724604192	0.0580069046	0.0263172033	0.0140863279	0.0143085278	-0.0394178969	-0.0569642982	-0.1140262654	-0.0707538107	-0.0532784467	-0.0133546924	0.053916057	-0.0129431324	0.0294467967	-0.1554291214	-0.0331541972	-0.028414667	-0.0692159383	0.0695802465	0.076448783	0.013271799	-0.1124192083	-0.0391140859	0.0513358108400865	-0.0017874257537328	3.194890825107618e-06	0.0026353654746091	0.0350168614885717	0.0224485405238113	0.0005039369716491	0.0012261805885098	0.1413776775686557	0.0429455646708022	0.0199876477147067	0.001844321524894	-0.0099153226724699	-0.0015518247263634	2.408159981353149e-06	9.831362369919563e-05	0.0021929306378953	-0.0002691713467659	4.808944782619887e-06	7.245321391982218e-08	0.0028499458025886	0.0001120977745396	8.12219107769238e-06	1.2565911056753409e-08	0.0	0.0	0.0
1006200.5165461992	609.3615027039777	1012439479497.838	371321.4409776499	1214499.7341788702	-17670.16968488507	1475009604320.5464	312234896.6926313	1032973.5058876812	1982.898971273331	3931888.3302768334	1067034263865.8872	1049588.6450162097	904838.8710340556	1.279909	23.822077	0.1588870669609779	0.0876348173382966	-0.0886820566	0.1135150766	-0.0919742582	0.1020920014	0.123362753	0.0826754376	0.0199180564	-0.1621337538	-0.015729598	0.0235491415	0.1805225869	0.1560856361	-0.0612891131	-0.0288638	0.0603271256	0.0504040472	0.1019569633	-0.1316863361	-0.0795361384	-0.0806380668	-0.0791732791	-0.0017889284	0.0592853004	-0.1545736778	0.012082193	0.0736398338	0.0647199916	0.0162443191	-0.0997514104	0.0205955953	-0.0111565658	-0.0313411377	-0.1149988395	-0.0269290536	-0.0582380954	-0.1996108965	-0.1205363793	-0.0777175193	-0.1239528814	-0.034554749	-0.024639866	-0.0660003199	-0.1159232741	-0.0207480248	0.1199378179	0.0694375143	-0.0069222507	-0.0717280706	0.0783264424	-0.0436556887	0.0602881146	-0.1392023458	-0.1483968738	-0.0168377324	0.1190684898	0.026799	0.0093235894	-0.081908549	0.0588198652	0.060305416	-0.0224425287	-0.0296338776	0.1022787051	0.0492171155	-0.0527758873	0.020159088	-0.0438232767	0.1108446154	0.0452965443	-0.1506586984	-0.0575734644	0.1185011641	0.0249058322	0.1187168256	-0.1255248915	0.1390766663	-0.0488633648	0.1097628986	0.0475112076	-0.1457707404	0.0817609203	-0.0167610861	-0.0284972711	0.149376676	0.0825697068	0.0623932022	-0.0676646844	-0.0423878715	0.1698527844	-0.0316337306	-0.0187289262	-0.068127407	0.0648342607	-0.084829193	-0.1278395903	-0.0232290546	0.0293967318	-0.0648398907	0.0051729569	-0.0035929907	0.0289924258	0.0670972553	0.0047060709	0.1223684456	0.010866692	-0.1134247617	-0.032215118	0.0507175452595447	-0.0006182655805418	3.822523280826914e-07	0.0025722693971539	0.0718067714239936	0.0367899099354218	0.0013534974730564	0.0051562124223376	0.1190894264272515	-0.0222882511414042	0.0141822914867717	0.0004967661389423	-0.0085932098572142	0.0013221128152557	1.747982296263353e-06	7.38432556501233e-05	0.0024829012475346	0.0002899706096393	6.164798605008873e-06	8.408295445458734e-08	0.0024782164214114	-0.0003717293811772	6.141556631353124e-06	1.3818273283038432e-07	0.0	0.0	0.0
1009296.9380603388	3096.421514139627	1018680309177.9756	9587826.193226742	1223344.0548836298	8844.320704759564	1496570676619.121	78222008.72863871	1033927.6930641822	954.1871765010292	910473.1677990062	1069006474485.0216	1050004.558261586	921030.8396665324	1.274546	23.722261	0.0950622381671415	0.0443565172739463	0.1270316658	-0.0087889434	-0.1385253754	0.0260346271	0.0103684159	-0.0098591825	-0.101088164	-0.0642138328	0.1205097023	-0.0886802679	0.0494424617	-0.0354559325	0.0538694695	0.002876424	0.0636536656	-0.1133531852	0.0441336152	-0.1167581453	-0.0963710575	0.0413178401	0.0182915329	-0.0909112925	0.0568834312	-0.0643327899	-0.0450417294	-0.0493766057	0.0083251828	-0.1121097659	-0.0616876662	0.0776072944	0.0670400849	-0.1690848388	0.08352699	0.0408390015	0.0406116113	-0.0685893739	-0.0352691936	-0.0427120894	0.0822747915	0.0522718935	-0.0391433315	0.1602376438	-0.0724563377	0.0332768214	0.0310598553	0.0726730618	-0.066796353	0.0511407396	0.0339793989	0.1198003153	-0.0152889365	-0.1017247827	-0.1204880137	0.0987325123	0.0619098352	-0.0979637698	0.0504076744	-0.048464194	-0.0850804747	-0.05581384	0.0479995015	0.1004301238	0.0864252317	-0.0296159053	0.0371464098	-0.0736475518	-0.1156961017	-0.043608229	-0.0835452646	-0.0839937274	0.0144537088	0.1174159627	0.0442952032	0.066786487	0.023005471	-0.1254478844	-0.1024168438	0.0880656188	-0.02444857	0.0034704701	0.0446551799	-0.033106095	-0.0306650346	0.0070489284	0.0248062919	0.0720538678	0.1365917161	0.147100488	0.0720692733	0.103124233	0.0544646395	0.0059766346	0.1056361824	0.0393405202	0.1026374481	0.065948412	-0.0292677607	-0.0153191035	0.0392840903	0.0466129821	-0.1317543273	0.0247933857	0.0390458558	-0.0540485936	0.0084568186	-0.1142313295	-0.0251890118	0.0636280488847802	0.0129105036252354	0.0001666811038572	0.0040485286048839	0.0562348713184519	-0.0155719001055416	0.0002424840728969	0.0031623607522028	0.1173877985972922	-0.0017016278299592	0.0137798952595184	2.8955372716919724e-06	-0.00818735131975	0.0004058585374642	1.6472115243257957e-07	6.703272163301206e-05	0.0019389690151332	-0.0005439322324014	3.759600841646612e-06	2.958622734451706e-07	0.0028259897836739	0.0003477733622625	7.986218257429256e-06	1.2094631149936432e-07	0.0	0.0	0.0
1010090.8352034264	793.8971430875827	1020283495361.9556	630272.6738026257	1226809.9695998954	3465.91471626563	1505062701509.6963	12012564.820426662	1032664.3576281056	-1263.3354360766243	1596016.4240469146	1066395675515.468	1048487.0302269344	915031.7788995344	1.339039	24.922628	0.0941839326840765	0.0422862602377116	-0.1416881296	-0.082073387	-0.1145216257	-0.0730213453	0.079117647	-0.0413595382	0.0784457649	0.0308712301	-0.06031016	-0.1474309318	0.05845933	-0.0997083553	-0.0333480441	0.109389087	-0.1242610084	0.0096046034	0.1172999435	-0.0255741242	0.0036621029	0.0276000186	-0.0307252176	-0.0315248583	-0.0255406286	-0.1568067188	-0.0773349749	-0.0598739261	-0.0061093508	0.0503281729	-0.1914420082	0.1030432913	0.0612200376	-0.0696212389	0.0351455582	-0.1176674978	0.0421070229	-0.000114989	0.0333316217	-0.0070205995	0.1816134372	0.0392590865	0.0110133594	0.1112925748	-0.0337311692	0.0038726925	-0.1569401042	0.0680362735	-0.1043746351	0.0511447212	-0.1153325601	-0.0373835585	0.0637428941	-0.0522929427	-0.0071659522	0.0884969899	0.1483385769	0.051436143	0.1640865259	0.0007118773	-0.0645809166	-0.0707397887	-0.1195341932	0.0093592007	0.1633943906	0.0431527311	-0.0367740839	-0.0751074878	-0.0470119658	-0.1005964688	0.0782082304	-0.0620948868	0.0054017686	0.0304087326	-0.0071175244	-0.0895613528	0.0846530018	-0.1430526282	-0.0337731327	0.0524831883	-0.0403958416	0.1217593018	0.0472511972	-0.0199789333	0.0032084103	0.0701430372	-0.0001197949	0.1580052395	0.0695127569	-0.0062927645	-0.1217563447	-0.1515009513	0.0133281885	0.0323907067	0.1451251677	0.0579212669	-0.0522212852	0.0055180819	0.0234166797	0.0871680026	-0.0643943979	0.0836060438	-0.0583257119	-0.0984296492	-0.0465973988	-0.0018176222	0.0060432357	-0.1148374968	-0.0180634961	0.0506836104222543	-0.0129444384625259	0.0001675584871101	0.0025688283654348	0.0717421169838132	0.0155072456653613	0.0002404746681258	0.0051469313493191	0.0972842128694679	-0.0201035857278243	0.0094642180736319	0.0004041541591159	-0.0088071443768027	-0.0006197930570526	3.841434335707312e-07	7.756579207384741e-05	0.0021698776603344	0.0002309086452012	4.70836906081829e-06	5.331880242865373e-08	0.0027641182293605	-6.18715543134001e-05	7.640349585883026e-06	3.828089233156018e-09	0.0	0.0	0.0
1008926.774852251	-1164.0603511753725	1017933237013.7648	1355036.5011785314	1226349.051026412	-460.9185734833591	1503931994953.381	212445.93138193467	1030277.8522903728	-2386.505337732728	5695407.727026801	1061472452920.0634	1046954.4397985756	914514.2249638104	1.395066	25.965425	0.1091606146301789	0.0624364067236764	0.0952944818	0.1278236131	-0.0710417183	-0.0316805252	-0.0272719501	-0.086992902	0.0293319805	-0.0706437229	0.0619612944	-0.0743850769	-0.1111593638	0.0042289198	-0.0338336249	0.068617813	0.1324833692	0.0229575209	0.0662501255	-0.0650536874	0.0319341908	0.0874967711	-0.0480758161	-0.0727641419	0.0673688106	-0.1282223154	0.067333763	0.0341486045	0.0229672671	0.1131792416	-0.0858723111	-0.0549613678	-0.1816019598	-0.0793203343	0.0178231004	0.0771672699	-0.0017630605	0.0389738948	0.0796713282	0.0725848317	-0.0286578139	0.0586212837	0.0497071442	-0.117555606	0.0858584105	0.0123652893	-0.0239775407	-0.0708968759	-0.1043057926	0.0526287507	0.1287300947	0.0180104297	0.0527936626	-0.064875122	0.0317805613	0.1197801171	0.0590425693	-0.0405609974	0.0070973234	-0.0653747803	0.1110544549	0.0028053038	-0.0818122791	-0.0366675681	0.0900554968	-0.0581167322	-0.2059331064	-0.0652712056	-0.0237547201	0.0754744635	-0.0834688878	0.0575716999	0.0538900578	-0.0759457699	-0.0121212349	0.0154974022	0.064184528	0.0748133213	0.018908207	-0.0292924862	-0.0211973536	0.0006654535	0.0822946268	-0.0068794803	-0.0134821356	-0.088882663	0.1216935016	0.0524301317	-0.1394582908	0.0074407124	0.1186039987	-0.0307807542	0.1037074446	0.0190684929	0.0734428694	0.0012816381	-0.0123623072	0.082102804	0.0098617131	0.0698529249	-0.0865556137	0.0791849698	0.0378267196	-0.0731280625	0.0553461852	-0.0500120545	0.003627002	-0.1152422001	-0.010866692	0.0571467824609328	0.0064631720386785	4.177259280155561e-05	0.0032657547456371	0.0274372036765129	-0.0443049133073003	0.0019629253431673	0.0007528001455864	0.139020553991358	0.04173634112189	0.019326714432064	0.0017419221702427	-0.0088952494638593	-8.810508705660129e-05	7.762506365251292e-09	7.912546302428918e-05	0.0023221688841918	0.0001522912238573	5.392468326708589e-06	2.319261686398465e-08	0.0026713907770283	-9.272745233220026e-05	7.136328683591863e-06	8.598380416020471e-09	0.0	0.0	0.0
1007870.0957204136	-1056.6791318374453	1015802129847.4756	1116570.787660737	1230051.135999608	3702.0849731960334	1513025797173.9265	13705433.148763876	1034138.9073175464	3861.0550271735992	14907745.922862522	1069443279627.9288	1050350.079599809	920825.1593904832	1.221915	22.742674	0.0544493657322936	0.0287376889393529	0.0483304989	-0.0969690607	-0.1135844433	0.0573365614	0.0989841839	-0.0276592232	-0.0306231032	0.0618448083	0.118026019	-0.0759016648	0.0561314754	-0.0171407402	0.1534741625	0.095994103	-0.0121401216	-0.1233781824	0.0522837381	-0.1083481151	-0.0381951202	0.0441318697	-0.0645669753	-0.0528015883	0.0208071174	-0.0178652228	0.0249675155	0.0517978871	0.095553905	-0.030915492	-0.1148908359	-0.1269357866	-0.0489699208	-0.0035607615	-0.074224542	0.0598986509	-0.0887013568	0.0676254279	0.0992808383	-0.0694886769	-0.0212650159	0.0235154978	0.0479177685	-0.1104217395	-0.030059273	0.0043268319	0.0315796708	-0.0079745941	-0.0321876964	-0.0311007176	-0.0381187578	0.1109532222	0.0262722234	-0.0884112483	-0.0673744024	0.0802729039	0.0309715006	-0.0290242852	-0.0323676022	-0.0103157959	0.033706615	0.0489638147	0.0909875334	0.0196199289	0.1037251618	0.0737759029	-0.1287278366	-0.0511081274	-0.0129963276	0.0591870714	0.0441790401	0.0408489005	0.022452082	-0.1344076258	0.1184156628	-0.0380279267	-0.0076182589	0.0512360175	-0.0276373591	0.0830736171	-0.0268070837	-0.0767864141	0.0674578048	-0.0228773705	0.0103311831	0.0883844109	0.0954682718	0.0397988502	0.0758821672	0.026005344	-0.0089573719	0.1418627331	-0.0183867991	0.0397173402	0.0609600829	-0.0210541791	-0.0174978745	0.0007193519	0.0235834547	-0.0233931861	0.1212031535	-0.0011080132	-0.040526557	-0.0069647483	-0.1226176137	0.0414345859	0.0012091775	-0.1154447293	-0.003627002	0.0504635753013076	-0.0066832071596251	4.466525793846552e-05	0.0025465724321907	0.0463101705704787	0.0188729668939657	0.0003561888793807	0.0021446318982668	0.1218441654105504	-0.0171763885808075	0.0148460006445935	0.0002950283246788	-0.0088929367479949	2.312715864401585e-06	5.3486546694547695e-12	7.90843240038381e-05	0.0020921738540882	-0.0002299950301035	4.377191435730273e-06	5.2897713872355844e-08	0.0026693624610384	-2.028315989899884e-06	7.125495948400984e-06	4.114065754883545e-12	0.0	0.0	0.0
1008158.1111807307	288.0154603171395	1016382777139.4988	82952.90538169377	1226974.123735372	-3077.0122642361093	1505465500316.1838	9468004.474259429	1030918.2027368012	-3220.704580745194	10372937.996433076	1062792340734.0764	1047514.6530213648	914453.1369822448	1.141707	21.249821	0.080781820692414	0.0401696821323563	-0.1013158628	-0.0337874574	-0.0177510387	-0.1031671427	0.0164982134	-0.0601926196	-0.0763538727	0.0349645297	-0.0954046783	-0.0315111344	-0.0425792128	-0.0887092604	0.1093373279	0.0326326903	-0.1084385054	0.078747438	0.0153549756	0.031289843	-0.001252205	0.1882744291	-0.0560123047	-0.0381749422	-0.0415183638	-0.0706089205	-0.0720035078	-0.0082450621	0.0609438214	-0.083393596	-0.0890084659	0.0108100186	0.1070789515	-0.0683773476	0.019010847	0.0922835957	0.103829018	0.0366862567	0.0542126617	0.0108049037	0.1197015487	0.0326427057	-0.0072989943	0.0491978201	0.1154329833	0.0340012733	0.1440740483	-0.0565517695	-0.0421210048	0.0806299774	-0.0876295752	-0.0907909816	-0.0111929276	0.0102794079	0.0745919616	0.1934162425	0.0937557652	0.0479190731	0.1188283566	0.0217409413	-0.079721438	0.0165613896	0.0232366542	-0.0002622936	0.0757573749	0.0405796399	0.0701045086	-0.0817303649	-0.0088597968	-0.0407955618	-0.0576449113	0.0881386229	0.0400498263	0.0175288597	0.0801829537	-0.0242382795	0.0341665719	-0.0734154405	0.0707015865	-0.0956489332	0.0030172073	0.0179730139	0.0471464576	0.0250195201	0.0062619667	0.0563931003	-0.0298131915	0.1338244133	-0.0264406004	-0.0226104012	-0.1145436047	-0.0101917221	0.0024673815	0.1144061284	0.0413921951	0.0320331375	0.030098058	0.0647971342	0.0104366507	0.0690375682	-0.0553483125	0.0118407825	-0.0351351447	-0.1491474625	-0.0388818849	-0.0972784226	-0.0012091775	-0.1154447293	0.003627002	0.0683753879454229	0.0179118126441153	0.0003208330321978	0.004675193676687	0.0191998835684472	-0.0271102870020314	0.0007349676613325	0.0003686355290419	0.1127517666954531	-0.0090923987150973	0.0127129608929458	8.267171439430308e-05	-0.0092651577980054	-0.0003722210500104	1.3854851007091908e-07	8.584314902194025e-05	0.0022506749305177	0.0001585010764295	5.065537642860854e-06	2.5122591229310203e-08	0.0026719867812218	2.6243201833998746e-06	7.139513359024034e-06	6.887056424999951e-12	0.0	0.0	0.0
1006292.8776996672	-1865.2334810635075	1012625355709.0774	3479095.93888029	1224959.754805178	-2014.3689301940608	1500526400892.3616	4057682.186931167	1029326.9178959628	-1591.2848408384016	2532187.444682097	1059513903905.2024	1045645.9217288478	907629.9813371164	1.177442	21.914925	0.0581307605882563	0.0384947221191383	0.0764759519	0.1264840578	0.008944167	-0.0757365119	0.0174185829	-0.0590591865	-0.0005535445	-0.0384590241	0.0397708734	0.008799177	-0.1373775171	0.0041411642	0.0658431643	-0.0030786228	0.1182666822	0.0383950099	0.0447915924	0.0237622385	0.0938682001	0.1242813686	-0.03359107	-0.0131888195	-0.0377385181	-0.0967731932	-0.0474508578	0.0446770054	-0.0304933468	0.013734595	-0.1261651531	-0.0676149226	-0.0683072798	-0.0636513905	0.0376705021	0.1085756373	-0.1339168887	0.0715091007	0.1192438893	-0.0068354888	-0.0085611902	-0.0869179281	0.0802500283	-0.0594932204	0.056128244	-0.0371401894	0.0968777266	-0.0487712177	0.0327455506	0.1558610008	0.120261204	0.0032624197	0.0493408987	0.0208710228	0.1210288531	0.1097800732	0.0390527639	0.0270632838	0.0463304021	-0.023701345	0.0085605738	0.0586182052	-0.091745081	0.0320834057	0.0729270451	0.0158572402	-0.1237357311	-0.0882679749	-0.1162675974	0.0339792598	-0.040581166	0.1155292295	0.0430311628	-0.1643220986	0.0400325001	-0.0090898119	-0.0416033269	-0.003466883	0.134822116	-0.0538444404	0.049507755	-0.0665811865	0.0743949691	0.0357480908	-0.0053724604	-0.1213734932	0.0458332911	0.0637978312	-0.0926818049	-0.0036724281	0.0784831022	0.0080901912	0.0315058551	0.0494155061	0.0605616872	0.0174369819	-0.0341268165	0.0421305748	0.0016590068	0.0859618846	-0.0308427834	0.0419113527	0.0350475944	-0.1716817042	-0.0759347739	-0.0670784519	-0.003627002	-0.1152422001	0.010866692	0.0511089505409074	-0.0172664374045155	0.000298129860644	0.0026121248253929	0.0195066655020639	0.0003067819336167	9.411515479360155e-08	0.0003805099990094	0.1458152763606222	0.033063509665169	0.0212620948201246	0.0010931956713787	-0.009414176286703	-0.0001490184886976	2.2206509973716893e-08	8.862671515712108e-05	0.0022499783035996	-6.96626918100015e-07	5.062402366668934e-06	4.85289063021525e-13	0.0026721522973052	1.6551608340029458e-07	7.140397899993458e-06	2.7395573864173277e-14	0.0	0.0	0.0
1007431.3134504942	1138.4357508269604	1014917851320.588	1296035.9587609451	1232192.10661284	7232.351807662053	1518297387598.9883	52306912.66979256	1033433.5508540372	4106.632958074333	16864434.252342347	1067984904030.7838	1050224.7235597365	919205.1656635216	1.17405	21.851789	0.0800862220063396	0.0502817002702552	0.1030322764	-0.0784742151	-0.0531789188	0.0631742442	0.087153101	-0.0247219185	-0.1010026261	0.0642776273	0.1137823724	0.0213275131	0.0943076931	0.0595130681	0.166970748	0.0850523007	0.0008143311	-0.1177463908	-0.0107896026	-0.0438265038	-0.0273694462	0.0813782617	-0.0328517393	-0.0123847199	0.1303350869	-0.0242938899	0.0111353196	0.1503218015	0.1329275541	-0.0267224005	-0.0846355865	-0.113718112	-0.0766480596	-0.0144465167	-0.0902229542	0.0818832051	-0.0795413465	0.05182997	0.0272413328	-0.0583762234	0.0360031908	0.0450436164	-0.0019171669	0.0229386237	0.0302405573	-0.047020333	0.0716431299	-0.0018873693	0.1125004788	0.0846220755	-0.0361012427	0.1198998353	-0.0086819449	-0.0273056432	-0.0446648956	0.0729898623	-0.0262551094	-0.030690937	-0.074772853	-0.1266633554	0.0437079268	0.1279769541	0.0759521142	-0.0248060675	0.1197782842	0.0848392744	-0.1180690979	-0.0098110108	-0.0431325374	0.1105361769	0.0020457872	0.1003293924	0.0198795316	-0.0573096109	0.1202896514	-0.0673023057	0.0033238926	-0.0472496723	0.0133495961	-0.0702934626	0.1174825739	-0.0719681675	0.0640760711	-0.0417342291	0.0548184851	0.0311505909	0.1124291241	0.0011224003	0.0966623578	-0.018059046	0.052180113	0.089200628	0.004841141	0.0404353172	0.1060508098	-0.004233786	0.0298726432	0.058265017	-0.0242623913	0.0326559407	0.0573552373	-0.0110311538	-0.0761585381	0.0281120272	-0.1206315961	-0.0480418698	-0.0060432357	-0.1148374968	0.0180634961	0.0504236618676543	-0.0006852886732531	4.696205656890012e-07	0.0025425456761435	0.0583258828346373	0.0388192173325734	0.0015069316343135	0.0034019086084398	0.1511736469937403	0.0053583706331181	0.022853471545388	2.8712135841862622e-05	-0.0088929043610083	0.0005212719256947	2.717244205174608e-07	7.908374797404044e-05	0.0020696762315377	-0.0001803020720619	4.283559703392095e-06	3.250883718981461e-08	0.0026692593877139	-2.892909591300282e-06	7.124945678898783e-06	8.368925903437164e-12	0.0	0.0	0.0
1007384.622631588	-46.69081890617963	1014823777914.587	2180.032570129661	1229723.6622809884	-2468.444331851555	1512220285573.7664	6093217.41945007	1032344.3201669254	-1089.2306871117323	1186423.489745897	1065734795380.9116	1049393.8467129038	915437.294763312	1.193783	22.219074	0.0685619107761061	0.0412415944792068	-0.1354241972	-0.0727915493	0.0368004418	-0.0689827199	0.0265350948	0.0206114101	-0.0421185521	0.0527832763	-0.1247268618	-0.0361707554	0.0248262528	-0.0026865193	0.109702103	0.0684204504	-0.1195732189	0.0541516086	0.0098741965	-0.0005969163	0.0610053723	0.1221416005	0.0256093054	-0.1098305744	0.0922732163	-0.0412091297	0.0232406328	-0.0981624646	0.03431003	-0.0992055967	-0.2241832609	0.0278757337	0.0796190142	-0.0582330659	0.0080253029	0.0778588141	-0.002121209	0.107632773	0.0326801164	-0.0044724296	-0.0739422619	0.0181714057	-0.0646472141	0.2165550381	-0.0684115771	0.1064326769	0.0313425594	0.0222002103	0.0911179428	0.0684957934	-0.1086807074	-0.0849419211	-0.0090108603	-0.0154863968	0.0753072579	0.1364208284	0.0381581806	-0.0904290862	0.0866865432	-0.0573200604	-0.0272854276	-0.1170286738	-0.0163196206	0.0383105256	0.1194976574	0.1699934256	0.0400123992	-0.0291741324	-0.1103608356	0.0289659282	-0.0369820995	0.1342785536	0.0131237796	0.0697144214	0.093199508	0.0775384844	-0.0700272338	-0.0880858509	-0.1196484242	-0.1457496176	-0.0091740733	0.0793466006	0.0476124573	-0.0558460096	-0.0161826614	0.0969944754	-0.0632524203	0.1356592569	0.0573352681	-0.0900940417	-0.1035652278	0.0749442045	-0.0533051449	0.0210969716	0.1001022917	0.0616857041	-0.033554223	0.1326081544	0.0041769725	0.0834149692	-0.0026953076	0.0619843698	-0.014070882	-0.1034063005	-0.0307597502	-0.1190794426	-0.0084568186	-0.1142313295	0.0251890118	0.0504877934499319	6.413158227760313e-05	4.112859845428979e-09	0.0025490172874429	0.0320168462539953	-0.026309036580642	0.0006921654058015	0.0010250784440519	0.1503206831213788	-0.0008529638723615	0.0225963077740779	7.275473675539265e-07	-0.0082501303386525	0.0006427740223558	4.1315844381545444e-07	6.806465060475441e-05	0.0022535330030131	0.0001838567714754	5.07841099566924e-06	3.3803312417357494e-08	0.0026693441686992	8.478098530032356e-08	7.125398290968424e-06	7.187815468493677e-15	0.0	0.0	0.0
