global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57
864.3076610602019	-7.551041372424606	57.01822580806808	747027.7329673568	996.4769795310048	-31.22938748283866	992966.3707352343	975.27464255328	832.8036620459383	0.0018926788986846	693561.9395171254	3.58223341352598e-06	849.743502336948	729.3717783266782	1.277304	60.271896	1.1899584030669057	0.6557607817222646	-0.1494265894	-0.1367990052	0.127755471	-0.0128654087	0.0432563759	0.1453489032	0.0094147974	0.0004243947	0.164759057	-0.1052248574	0.0406628831	0.1867410335	0.0627172204	0.0548116859	0.0686135281	0.1591113893	0.1321901767	0.0471082679	-0.0257842887	0.1656081547	-0.0827779167	0.0153482983	0.0671949855	-0.1643656173	-0.1164875802	-0.0211400736	0.0472329201	-0.1678634826	-0.0941816364	-0.051872264	0.085021549	0.0170206857	0.1354509975	0.0167550817	0.1460241549	-0.0301108819	0.0378400442	-0.0884123491	0.0557445178	0.0465610245	-0.0709381772	-0.042356317	0.055904292	0.0341140085	-0.1209201771	-0.0091259893	0.0131822937	0.0041318813	-0.0525093794	-0.0773836183	0.0262116372	-0.0215288697	-0.0869528092	0.1347319174	-0.0607945081	-0.1029974277	-0.0016898595	-0.1290552057	0.0050684204	0.1289225186	-0.4394790458615318	0.0365888854317972	0.0013387465371411	0.1931418317513623	-0.0211672130601812	-0.5015074325181814	0.0004480509087351	0.2515097048709783	0.7466117793881253	0.1792382965099719	0.5574291491211026	0.0321263669357966	-0.0238926953839959	-0.0030573041712522	9.347108795556105e-06	0.0005708608927124	0.0107853586066024	-0.0060030856894917	3.603703779538004e-05	0.000116323960273	-0.0106557230955469	-0.0003920859113951	1.5373136191460402e-07	0.0001135444346889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860.4765345944539	-3.831126465747957	14.677529996554432	740419.8665876805	994.5413262913916	-1.9356532396132025	989112.4497014402	3.746753464025086	829.7770694769482	-3.026592568990054	688529.9850297521	9.160262578665815	846.8112350809699	727.9600300736223	1.246887	58.83662	1.2391754720336898	0.6574967791596986	-0.0732505529	-0.149942879	0.1190118436	-0.0623328608	0.0526078137	0.0547367852	0.0342233227	-0.015754531	0.2317203724	-0.0386500333	-0.0038858095	-4.10842e-05	-0.015318327	0.0378902703	0.0406275028	0.0939719586	0.0837822002	0.0475939413	-0.0401544384	0.017353588	-0.0676963816	-0.0169814502	0.0396245596	-0.1225693183	-0.076441884	-0.0300697683	0.0420875821	-0.0075193781	-0.069281234	-0.0208420181	0.0065795248	-0.0349385492	0.1300447387	-0.0134238266	0.1305767368	-0.0149171086	0.0049829824	-0.1033498426	0.1023234435	0.0479157941	-0.0781475138	-0.055974593	0.1263217474	0.0749204388	-0.0190837214	-0.0212204012	-0.1060813559	-0.144517502	-0.0857237998	0.0203845242	-0.1339981181	0.0199534978	-0.0880350292	0.1965762476	-0.1313248463	0.0671901364	-0.0050684204	-0.1287014744	0.0151740128	0.1275100165	-0.4230864754842116	0.0163925703773202	0.0002687163635753	0.1790021657376523	0.4666351393886145	0.4878023524487957	0.2177483533122317	0.2379511350545791	0.4815231043071861	-0.2650886750809392	0.2318644999816292	0.0702720056561677	-0.0208988409217857	0.0029938544622101	8.963164540895913e-06	0.0004367615518741	0.0147603440271464	0.0039749854205439	1.5800509093537354e-05	0.0002178677557997	-0.0082267254957684	0.0024289975997785	5.900029339729714e-06	6.767901238272581e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
874.3507340604498	13.874199465995844	192.49341082223933	764489.2061520474	1021.3820279811716	26.84070168978008	1043221.2470829308	720.423267199763	832.4388323970078	2.661762920059573	692954.4096824937	7.084981842604065	850.662922856556	795.657176798253	1.524508	71.936646	0.9598641605457268	0.4910456490620158	0.0387289445	-0.095205869	0.0296843448	0.0171655672	0.03621289	-0.0368070874	-0.0441651229	0.1190709839	0.1174886477	-0.0325680001	-0.0832634514	-0.0144127877	-0.1136996265	0.0020167005	0.0659019284	0.0757041427	0.0427474145	0.0317667538	-0.0387718266	-0.0076265541	-0.0049175311	-0.0357964719	0.0666361375	-0.0864269012	-0.0401057301	-0.0371235268	0.0135634296	-0.0027978057	-0.0186507351	-0.0566254106	0.0975314902	-0.0021845181	0.0985849528	-0.0519809193	0.0364183453	0.0291547851	0.0818788471	-0.0633726119	-0.0723563974	-0.0299800246	0.0003821946	-0.0299980077	0.0245732277	0.0562372812	0.0168823737	-0.0495466211	0.0448445841	0.0691797185	0.0178430828	-0.0807759486	-0.0953825236	0.2225978698	0.134808074	-0.1716691044	0.0267307435	0.10867225	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	-0.4509460559156224	-0.0278595804314108	0.0007761562218142	0.2033523453458556	0.1618743267730593	-0.3047608126155552	0.0262032976682311	0.0928791529060935	0.3513021274231604	-0.1302209768840256	0.1234131847320384	0.0169575028206299	-0.0142710079114683	0.0066278330103174	4.392817041265302e-05	0.0002036616668091	0.0177641100363137	0.0030037660091673	9.02261023782886e-06	0.0003155636053822	-0.0079178687029584	0.0003088567928099	9.539251846487905e-08	6.269264479728813e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.6851456166002	-10.665588443849629	113.75477685357876	745952.0307587679	1023.0753726719812	1.6933446908095675	1046683.2181679131	2.8674162418929496	832.2999649104491	-0.1388674865586381	692723.2315899349	0.0192841788231135	850.2860349673076	699.0444448898176	1.533087	72.34146099999998	1.927945817052792	0.968115746604973	-0.1359067313	-0.1953041389	-0.1320743784	0.1698538154	0.0101029077	0.065220163	-0.0986773013	-0.2068225963	-0.100721953	-0.103948513	0.1303932822	0.0511754328	-0.0546957777	-0.0046459354	0.0819699433	0.1045025686	-0.1354370365	0.0153929413	0.0235294774	0.0434323997	-0.012511007	-0.0185337874	0.0870398692	-0.0933783113	0.1371732688	-0.020722914	-0.0319873344	-0.0183623722	-0.0735548172	0.0812444959	-0.114038269	0.0565153656	0.0225591546	-0.088097499	-0.0016017242	0.0181135542	-0.0861440654	-0.1570554721	0.1905965714	-0.1131956714	0.0109245606	0.1304692302	0.0540004085	-0.0107368989	0.0639775975	-0.1027231735	-0.0204800465	0.037385759	-0.0800145848	-0.055840336	-0.05842563	0.0228926971	-0.0985704121	0.0699756795	-0.1414785414	-0.0422675749	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	-0.2462472816867915	0.2046987742288309	0.0419015881707858	0.060637723738134	0.4610856620689958	0.2992113352959365	0.2125999877656042	0.0895274231695773	0.1492366775027562	-0.2020654499204042	0.0222715859120616	0.0408304460515353	-0.0005679412252085	0.0137030666862598	0.000187774036608	3.225572352913322e-07	0.0096382286482199	-0.0081258813880938	6.602994833336924e-05	9.28954514753668e-05	-0.0053074116251596	0.0026104570777987	6.814486155029848e-06	2.8168618158879267e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
876.7096740849926	13.024528468392418	169.63834182396457	768619.8526342139	1030.7150327929892	7.639660121007978	1062373.4788254527	58.36440676451964	833.5787133526253	1.278748442176152	694853.4713546182	1.6351975783679351	851.4815717352366	796.7001181304089	1.545639	72.93375399999998	0.4506707660466248	0.2422154883440383	0.0952252197	-0.0757682093	-0.0912558165	-0.2149043679	-0.1508754636	-0.1207704238	-0.1188720965	0.0046968112	0.0085810754	0.0885870396	0.0052928875	-0.0759882324	0.0186251491	0.089483036	0.0985434392	0.0010743443	-0.0584660732	0.0792563113	0.0513501495	0.0513178767	0.0379127688	-0.0643209953	0.1020630335	0.0023580011	0.0405717269	-0.065456531	-0.0694543802	-0.0403133268	-0.0175454757	-0.0422235104	0.0299414096	0.0454325153	0.0439915081	-0.1211983561	-0.0770413887	-0.010470867	-0.0532486733	-0.1611924945	0.1491793877	-0.1294232692	0.0696808744	0.1452767144	-0.095389852	-0.0436897976	0.0466657985	-0.1428954949	0.0159850166	0.1141443086	0.0821531735	-0.0834804973	-0.0835163209	0.2153875665	0.162389166	0.0065739338	-0.0643034347	0.0089508166	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	-0.2721660453720318	-0.0259187636852403	0.0006717823109713	0.0740743562534508	0.3017324170669297	-0.1593532450020661	0.0910424515090516	0.0253934566926885	0.1176381575097877	-0.0315985199929685	0.0138387361022976	0.000998466465746	-0.0019520601077785	-0.0013841188825699	1.915785081086825e-06	3.810538664380209e-06	0.0063692983572267	-0.0032689302909931	1.0685905247372886e-05	4.056796156337074e-05	-0.0053303671989234	-2.295557376380021e-05	5.269583668252724e-10	2.8412814475358497e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.1810232614023	-13.528650823590285	183.02439310663004	745081.4789186015	1019.4988866829972	-11.216146109991996	1039377.9799478708	125.80193356068858	828.4545226914845	-5.124190661140801	686336.8961679754	26.2573299317226	846.251330593398	798.5481774090258	1.847758	87.189766	1.3883660033518734	0.7275577512057687	0.103733741	-0.1063742582	0.156005122	-0.0121297834	-0.0088140398	0.1123178137	-0.083198939	-0.1207606164	-0.0059823362	-0.1302144923	0.1038817417	-0.1000810112	-0.032823471	-0.0503004172	0.0082070497	0.1615222089	-0.0243741223	0.0632345763	-0.0501680172	0.0296786135	-0.0085268489	0.1691088944	0.0125006966	-0.1533067939	0.0296161524	-0.0573975264	0.0226407573	-0.0280385274	-0.0134087758	0.2699365993	-0.1067582289	0.0065010925	0.0617413647	-0.0652010297	0.0020580978	-0.0044631787	-0.0846155859	-0.0396802027	0.2978009814	-0.1129745242	0.082419542	0.0715806569	0.3976373596	-0.1380403097	-0.0774754762	0.0374204212	-0.3377230934	-0.0843176165	0.2172503798	-0.0330707137	-0.1008684585	-0.2889123433	-0.2264627427	-0.1821086707	0.036115083	-0.1112398812	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	-0.3137353989907439	-0.041569353618712	0.0017280111602775	0.0984299005798812	0.2927764443307978	-0.0089559727361319	0.0857180463549847	8.020944765033812e-05	0.4797924862914371	0.3621543287816494	0.2302008299017188	0.131155757855287	-0.0066371845220367	-0.0046851244142582	2.195039077707825e-05	4.405221837956354e-05	0.0104072593263409	0.0040379609691142	1.6305128788089694e-05	0.0001083110466857	0.0054602743820118	0.0107906415809352	0.0001164379457282	2.9814596326854344e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858.8088284296205	-4.372194831781826	19.11608764705971	737552.6037886572	1006.855109945002	-12.643776737995154	1013757.212422362	159.86509020026736	829.3114677038384	0.85694501235389	687757.5104650946	0.7343547541982086	846.56555811775	683.6078141054493	2.02365	95.48954	2.180254566204644	1.0114295117599292	-0.1688976039	-0.0340752084	-0.0610619668	-0.1942921788	-0.2385759386	-0.0005524003	0.0203070627	0.0932550797	0.0928680719	0.0532972122	-0.0493397405	-0.0837818158	-0.0912114783	0.0500643474	0.0195554181	-0.0915647022	0.0665603617	0.0569386465	0.0311760295	0.0111348764	0.0194202348	-0.0230848001	0.0187347981	0.0719759465	-0.0776495094	-0.0408280414	-0.008633989	-0.0126742561	0.0659167157	-0.0979186277	0.0809666998	-0.0399369893	-0.0615760064	0.0041827843	0.0291472805	-0.0292822232	0.0218331207	-0.0628112465	0.0507757472	-0.2189044073	-0.0904514125	-0.0287716444	0.2845991066	-0.0832675722	0.3721072952	0.3727807823	0.0458619164	0.0182600856	0.2334092088	0.2125979358	0.1497444368	0.1076562502	0.2801847198	0.0511951746	0.451268502	0.0201204933	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	-0.476880069498506	-0.1631446705077621	0.0266161835150862	0.2274146006848998	0.6302273850874514	0.3374509407566535	0.3971865569141667	0.1138731374175505	0.2265960293197793	-0.2531964569716578	0.0513457605034902	0.0641084458230005	0.000183859582503	0.0068210441045397	4.65266426760758e-05	3.380434607817746e-08	0.0224350870981249	0.012027827771784	0.0001446686409076	0.0005033331331004	-0.0042201037010359	-0.0096803780830477	9.370971983075028e-05	1.78092752474969e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
867.0655040135382	8.25667558391774	68.17269169806336	751802.588250251	1000.0200490911636	-6.8350608538384	1000040.0985842932	46.71805687567411	829.4864958697278	0.1750281658894437	688047.84683024	0.0306348588546226	846.8426754573487	756.5492417224345	1.81693	85.7351	2.011658911049583	1.1375747222804649	0.0017922117	0.0251644855	-0.1638492734	0.1093146708	0.0854474103	0.0616950007	0.0257868418	0.0986661425	-0.0817380607	0.2020759365	0.0296902266	-0.1629331779	-0.0433432375	0.0325498042	0.0216640764	-0.1285969945	-0.0389848442	0.0354897999	0.0236387435	-0.0772308546	-0.0256828202	-0.0904673828	0.0208340994	0.1249723524	0.0148157413	-0.0448036442	-0.0499986192	0.0702366907	-0.0013491152	-0.101180766	-0.0076572899	0.0059763842	-0.1400379122	-0.0698441042	-0.0082935257	0.0707410008	-0.0176050553	0.0611861856	-0.0432667063	0.0451980398	-0.0022199491	-0.0512210815	-0.0220445405	0.0719463157	0.1639022266	0.0049782345	0.0814825867	0.0601496298	-0.0795396192	-0.0224041327	0.1271432146	-0.2552658052	-0.0745599394	0.06132604	0.0641789337	-0.0149167231	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	-0.7359288893597551	-0.2590488198612491	0.0671062910715059	0.5415913301942826	0.6306729522664796	0.0004455671790282	0.3977483727205172	1.9853011102716294e-07	0.0292804400723838	-0.1973155892473954	0.0008573441708324	0.0389334417600468	0.0175434321043385	0.0173595725218355	0.0003013547581408	0.0003077720099995	0.0198913397110822	-0.0025437473870426	6.470650769086559e-06	0.0003956653955016	-0.0154137624873959	-0.01119365878636	0.0001252979970254	0.0002375840740178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.8817955603321	-0.1837084532061226	0.0337487957793861	751484.0474739054	1002.40576631554	2.3857172243763216	1004817.3203426448	5.6916466746858605	829.8340753160235	0.3475794462956401	688624.5925555998	0.1208114714871837	846.2852321643735	823.5291000506629	1.422025	67.100792	1.5747146044774	0.8572378916623266	0.1232787197	0.0558393329	0.0193605129	0.0167806143	-0.1158903837	0.0866212509	0.0249626309	0.0357533834	0.0950867507	0.1249360094	-0.0154323022	-0.1801916335	0.0878927101	0.0873751926	0.0270556107	-0.0425765338	-0.0450077275	0.0508629496	-0.0482063233	-0.107217427	0.0232941383	-0.1456131923	0.0263488156	0.0354983968	0.0465081733	-0.052521431	0.0190572926	0.1059737866	0.0449448422	-0.1584601339	0.0339808992	0.0820839817	-0.0561750739	-0.0977495334	-0.0393492296	-0.0039464845	0.0213451596	-0.0386263156	0.0425209072	-0.055298101	0.0369953593	-0.0172236759	0.1019794853	0.0027676232	0.0600092139	-0.0296440308	0.0215939938	0.0369945645	0.037861528	0.0553125207	-0.0406960877	0.0786245829	0.0203328127	-0.1381727018	-0.2017195469	-0.0366993345	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	-0.4925218632783981	0.243407026081357	0.0592469803457704	0.242577785807225	0.3843731020391487	-0.2462998502273308	0.1477426815711978	0.0606636162220056	-0.0006944838886084	-0.0299749239609922	4.823078715366446e-07	0.0008984960664672	0.0032890869496081	-0.0142543451547304	0.0002031863557901	1.0818092962082318e-05	0.0182332411115864	-0.0016580985994958	2.749290965649935e-06	0.0003324510814332	-0.0102255501574677	0.0051882123299282	2.6917547180419007e-05	0.0001045618760228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.6653601353864	-3.216435424945644	10.345456842845264	745917.8542977867	1011.27054413991	8.864777824370094	1022668.1134450296	78.58428587544378	829.0414931220131	-0.7925821940103788	687309.7973179768	0.6281865342623056	845.6148810863758	774.4648305969005	1.490197	70.317627	0.614295385432774	0.3185090874529689	0.0591612654	-0.0146406011	-0.2157867014	0.0408512554	0.0483508776	0.0684117611	-0.0021852133	0.0255028867	-0.1799611273	-0.0410086915	0.0569314625	-0.2312012229	0.091618951	0.0850869201	0.0338990846	-0.1008503913	-0.1040941811	0.1300365758	0.0237681989	0.052670562	0.0456442476	0.1688495855	0.0342069889	0.1148446959	0.0797595438	-0.1121399162	-0.0582476295	-0.0767727064	0.0769311585	0.1087532702	0.0775745257	0.0333348431	-0.1203664892	-0.1182657316	-0.0030043761	0.0458406096	-0.0008537769	0.0220277988	0.0039660676	-0.0523516799	-0.0168912072	-0.0220972557	0.0387018299	0.0086390423	0.2589996309	-0.0384752657	0.0123087704	0.2122220558	-0.0589884917	0.0953599451	0.0570350838	0.0122447482	0.021994477	0.1005196085	-0.1674166602	0.0871875512	-0.0317782535	-0.1134548014	0.0876327994	0.0703125971	-0.601069175858612	-0.1085473125802138	0.0117825190683866	0.361284154167351	0.3663356914140649	-0.0180374106250837	0.134201838803821	0.0003253481820578	0.064699429546593	0.0653939134352014	0.0041860161836545	0.0042763639143706	0.0086014780518294	0.0053123911022212	2.8221499222960025e-05	7.398542467610288e-05	0.0192612351045875	0.001027993993001	1.0567716496463443e-06	0.0003709951777541	-0.0123315000380908	-0.0021059498806231	4.435024899696448e-06	0.0001520658931894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.5991774285045	-22.06618270688193	486.9164192534952	708289.1754483354	967.435757178143	-43.83478696176701	935931.944266847	1921.4885479834988	819.5375484475048	-9.50394467450826	671641.7933153464	90.32496437611394	835.6640571185144	747.9775011191339	2.121431	100.103554	1.9287225231434464	1.008234973083111	-0.0345391496	0.2862119541	0.0372729662	-0.1645112782	0.0448393551	0.0962368064	0.2144034884	0.0845994779	-0.0060370425	0.1414755904	-0.1574725529	0.0502211583	0.2428248208	0.2407677786	-0.1416468496	-0.2036745613	-0.0146269659	-0.0370833723	-0.0706610589	-0.2211687054	0.047182839	0.0395267857	-0.1432962457	0.1817801637	0.0248594042	0.0076491114	0.049662161	0.1756655322	0.1652266267	-0.1337188726	0.2554576402	-0.0100352662	-0.1813439514	0.0342104472	0.0200481621	-0.0338040614	-0.0088299399	0.101286207	-0.1024995098	-0.1199544836	-0.2075133187	-0.1920827907	-0.1420844369	-0.4437883091	-0.0576257797	0.1945891932	-0.0172902701	-0.1396521086	0.0507399438	0.1301793383	-0.1261590975	0.1140288101	0.1941784207	0.1006245008	-0.3872591395	0.0496277599	-0.0350428114	-0.1100753719	0.0948006283	0.0586099215	-0.7415290291880865	-0.1404598533294745	0.0197289703973374	0.5498653011286261	0.8533281753403656	0.4869924839263007	0.7281689748297178	0.2371616794007083	-0.052765925021788	-0.117465354568381	0.0027842428434049	0.0137981095238754	0.0236345885599246	0.0150331105080952	0.0002259944115486	0.0005585937763969	0.021276464327687	0.0020152292230995	4.061148821634218e-06	0.0004526879342873	-0.0189592569332819	-0.0066277568951911	4.3927161461753176e-05	0.0003594534234621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862.4344058034478	20.835228374943316	434.10674143604297	743793.1043135461	1013.1766025431484	45.74084536500538	1026526.827940877	2092.2249347053344	827.8169181614163	8.279369713911478	685280.849994265	68.54796285963464	846.1636682007443	768.1290487652176	1.753442	82.739311	1.3992064865828542	0.7345149805999914	-0.0010830705	0.1611654878	-0.084417458	0.0330356207	0.0091718047	0.005006253	0.0131263739	-0.022214379	-0.156778842	0.1933907346	-0.0009817662	0.0616942617	0.0943033873	-0.0155528055	-0.0116340661	-0.175630443	-0.0987846596	-0.0663915092	0.0103594357	-0.1095176959	-0.060434661	0.0062980857	-0.0076063967	0.185103671	0.0922268815	0.0355300534	0.0061732849	0.1138370871	-0.0078802204	-0.0366388735	-0.0059158323	-0.0262799201	-0.2100192786	0.0077407171	-0.0225101615	-0.0268967831	-0.0513047041	0.1264315335	-0.0593853229	0.1176079034	-0.1249460204	-0.1655251962	-0.2064865007	-0.3116426934	-0.1504272471	0.1066550272	-0.1703660554	-0.2994670137	0.0825806803	-0.2295549879	-0.1994528569	-0.054650959	-0.0266974194	0.037140275	0.1597799763	-0.0931347045	-0.0382833527	-0.1063942335	0.1013839798	0.0462651033	-0.962310794428177	-0.2207817652400905	0.0487445878625304	0.9260420650729893	0.8634816836618455	0.0101535083214798	0.7456006180194955	0.0001030937312343	-0.1779746234900017	-0.1252086984682137	0.0316749666064078	0.015677218172104	0.0275412753190756	0.0039066867591509	1.526220143412573e-05	0.0007585218462011	0.0142025602004469	-0.0070739041272401	5.004011960138454e-05	0.0002017127162473	-0.0288399163379522	-0.0098806594046703	9.762743027109968e-05	0.00083174077438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
