global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75
939.6949702632724	-0.7736917158500773	883026.6371380923	0.5985988711750369	1191.541137316212	-8.869667574485902	1419770.2819168118	78.67100288188662	881.7893585205078	3.7330301920572992	13.935514414811356	777552.4728000086	1001.4679159593832	677.1976682576474	0.993323	46.786572	1.859849475221545	0.8152607605786536	0.1196113146	0.0219951684	0.0838572819	0.0218376416	-0.0569411777	-0.0816768189	-0.0197515184	0.0084557962	0.030479254	0.0518954112	-0.0621317401	0.0257077153	0.162702315	0.0592404731	0.0156866977	-0.077381894	0.0536825372	0.0101543403	0.0149993069	-0.0244279551	-0.0826206092	-0.1530947638	-0.1189828879	0.0897876245	-0.1005979033	-0.0852786848	-0.018247841	-0.0058623916	0.0623836437	0.0196075658	-0.0619383417	-0.0402155057	-0.0300362035	-0.0097859837	-0.0085405484	-0.0593658022	-0.0362494585	-0.0269022656	0.0866342563	0.0101866586	0.0202483438	0.0070880814	-0.0766532171	-0.0208427468	0.0531337424	-0.0604906171	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	-0.2560543355696865	-0.3364147374211086	0.0655638227640336	0.1131748755541134	-0.1281768181517151	-0.2367935324468675	0.0560711770086657	0.0164292967114978	-0.3188263664036412	-0.4490932783996015	0.2016847727037019	0.1016502519141488	-0.0025786826734266	-0.006096583347098	6.649604330230558e-06	3.716832850811266e-05	0.0049359417215126	0.008612757951879	2.4363520678168767e-05	7.417959953765494e-05	6.686549701024605e-05	-0.0020416172401023	4.168200955083154e-06	4.470994690427223e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
942.671663338173	2.976693074900595	888629.8648607577	8.86070166216116	1204.0657462362915	12.524608920079572	1449774.3212595575	156.8658286009368	879.3076354980469	-2.4817230224608693	6.1589491602123125	773181.9178451662	999.4665888441796	682.8189165464876	0.87839	41.373089	0.8091549099285233	0.3993769878043392	0.1308638019	-0.0179954942	0.0933638179	-0.0371108543	-0.0322471194	-0.0784356514	0.0318160545	-0.0266579924	-0.0151597386	0.062181762	-0.0426530435	-0.0045007001	0.159262338	0.0229233691	0.0677291121	-0.0524485599	0.041165678	0.008581589	0.0254397424	-0.0493446003	-0.0291815801	-0.1124963629	-0.1258282692	0.0776647525	-0.1320167357	-0.0388929588	0.0033424699	-0.0802919859	0.0882409607	0.032471442	0.0041304907	-0.0404342348	-0.0618237557	0.0179526967	-0.0605008814	-0.0260654869	-0.0393453454	0.0257450856	0.053598683	-0.0050205329	0.1033920846	0.0152217256	-0.1019765865	-0.0976495986	0.0801555414	0.0673268754	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	-0.2984885106627644	-0.0424341750930779	0.0890953909976752	0.0018006592158299	-0.1057673852246239	0.0224094329270912	0.0005021826841138	0.0111867397772539	-0.1453539423413943	0.1734724240622469	0.030092681910032	0.0211277685541853	-0.0065160504057448	-0.0039373677323182	4.2458912890206976e-05	1.5502864659500563e-05	0.0083761556319277	0.0034402139104151	7.015998317027415e-05	1.183507174941356e-05	-0.0039723304171786	-0.0040391959141888	1.6315103633199873e-05	1.5779408943242312e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
939.7763119257542	-2.8953514124187905	883179.5164567723	8.383059801395484	1198.326896714868	-5.73884952142339	1435987.351390286	32.93439382954147	877.2954935709636	-2.0121419270833485	4.048715134726692	769647.3830399206	992.03605004755	698.7774371509051	0.8681	40.888428	1.435653008027438	0.716235638659563	0.0237365169	0.0700025899	0.0489457931	-0.0181310138	-0.116381264	-0.078848119	0.001839049	0.0378532004	-0.03380683	0.016921511	-0.0209998295	0.0116782057	-0.0193447043	0.0206216442	0.1260037783	0.0316506498	0.000685611	0.0329197605	-0.0442845249	-0.0383684852	-0.0657190282	-0.0803791412	-0.0186942083	0.0803202001	-0.0367927073	-0.0173960795	-0.0749458861	-0.069764104	0.0620448562	0.0707746237	-0.043531669	-0.0270188461	-0.0289232478	0.0456839287	-0.0594495082	-0.0090672849	-0.014272456	0.0053856867	-0.0026859044	-0.0124239837	0.0580089667	-0.026484798	-0.0030540518	-0.044042362	-0.0682951456	0.0775992114	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	-0.1650487213743332	0.1334397892884311	0.0272410804273022	0.0178061773653409	0.1190311362250895	0.2247985214497134	0.0505343752459772	0.0141684113910358	0.0784941913453991	0.2238481336867934	0.0501079869550605	0.0061613380749681	0.0052587506618665	0.0117748010676113	2.7654458523681355e-05	0.0001386459401818	0.0045469673058646	-0.0038291883260631	2.067491168060158e-05	1.4662683236457932e-05	-0.002504988538803	0.0014673418783756	2.1530921880348345e-06	6.27496757953439e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
945.586663297498	5.810351371743877	894134.1378060959	33.76018306312596	1204.370391656153	6.043494941284962	1450508.0402979956	36.523831105336924	880.973930867513	3.6784372965494185	13.530900944645795	776115.0668681576	1003.529880383876	708.613022608518	0.877827	41.346561	0.4022089523191729	0.1796875262723005	0.0474127366	0.1265601373	-0.0184163874	0.0450730809	-0.0341106148	-0.1056653537	0.0375892802	-0.0011961931	0.0125135607	-0.002321638	-0.0473558058	0.0870452346	-0.043029301	0.0475490692	-0.0123737257	-0.0846884948	0.0654083917	-0.0695579825	0.0225595011	0.010875604	-0.1041013567	0.0035070081	-0.0473285216	0.0916833409	-0.0035782269	-0.0362459754	-0.0820312495	0.0298284414	0.0403366972	0.073762526	-0.0575645449	0.0139136755	0.0078180279	0.0267772194	-0.003824912	-0.0468023603	-0.0147987638	0.0216193559	-0.0005732655	0.0338915609	-0.050009675	-0.0003211003	0.0727248445	0.0317289561	-0.0639589427	-0.0057330874	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	-0.1686586986834726	-0.0036099773091393	0.0284457566416024	1.3031936172501307e-05	0.0516148824378461	-0.0674162537872433	0.004544951274706	0.0026640960890726	-0.023184791565086	-0.1016789829104851	0.0103386155657107	0.0005375345599164	0.0043433525022134	-0.0009153981596531	1.8864710958483404e-05	8.379537906962827e-07	0.0027842283927528	-0.0017627389131118	7.75192774301084e-06	3.10724847579857e-06	-0.0005930508453218	0.0019119376934812	3.655505743754212e-06	3.517093051369015e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
938.039979112838	-7.54668418466008	879919.0024140135	56.952442182998574	1197.4407432034889	-6.929648452664196	1433864.3334837237	48.02002767751129	877.5638468424479	-3.410084025065089	11.628673058004118	770118.3052849154	996.1501487212656	683.5866510213701	0.904613	42.608219	0.5358955696710973	0.2809477316861011	0.0560436007	0.0568185368	0.0078776046	0.0401908537	-0.1487522331	-0.0475914938	0.0100937921	-0.0049730427	-0.0146342303	-0.0175680756	-0.0153683672	-0.0154951137	0.0625379546	0.0015193385	-0.0185104207	0.0007734493	0.0170270634	0.0076682405	-0.0154348696	-0.0337193814	-0.0102943422	-0.0545504098	-0.0584234759	0.0616506071	-0.0300660687	0.0134761009	-0.0468984532	-0.1011463186	0.0643522491	0.0516988954	-0.0395992805	-0.0332870157	-0.0416659483	0.0375208088	-0.0654425691	-0.002175781	0.0047015403	0.025737642	0.0135211575	-0.0337021156	0.1340610145	-0.0362261302	-0.0222793167	-0.0479153446	-0.0830071632	0.0798855011	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	-0.2442320230420023	-0.0755733243585297	0.0596492810791891	0.0057113273545995	0.0437342287897308	-0.0078806536481152	6.210470192155297e-05	0.0019126827678325	0.1147034442450163	0.1378882358101023	0.0190131655748223	0.0131568801216695	0.0032161401359501	-0.0011272123662633	1.0343557374069127e-05	1.2706077186569088e-06	0.0069239738602537	0.0041397454675008	4.794141401747652e-05	1.713749253569424e-05	-0.0016171601286446	-0.0010241092833228	1.0487998241879393e-06	2.6152068816778197e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
941.0561535757632	3.016174462925278	885586.6841828105	9.097308390802588	1199.9437289978407	2.502985794351844	1439864.952761243	6.26493788672713	876.4951141357421	-1.0687327067057597	1.142189598382619	768243.6851038276	999.2477247627618	710.9586895374239	1.006203	47.393208	0.6232422492224038	0.3011533234324833	-0.0748914106	0.0615190533	0.0188266416	0.0212975379	-0.2125096965	-0.069138675	0.0294687676	-0.0613924413	0.0190523974	-0.0129640451	-0.0074490355	0.0805655307	-0.0577957774	0.0499691396	0.1200169094	0.0008715099	0.0314171574	-0.0524056839	0.0075726736	0.0045889045	-0.082555856	0.051021214	0.0395711885	0.0665915982	-0.0373640858	0.0011667315	-0.0955758786	-0.139426348	0.0547824448	0.1158976706	-0.031569556	0.0340259877	-0.0717859503	0.0237322547	-0.0886104729	0.0185937041	-0.0012172036	0.0178442487	-0.0153390747	0.0336841037	0.0253061171	-0.0470994891	-0.0694279299	-0.0556819244	-0.0924399136	0.1295861253	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	-0.2713709383459672	-0.0271389153039648	0.0736421861787707	0.0007365207238757	0.1613111069628559	0.1175768781731251	0.0138243222809379	0.0260212732295819	0.21306464968238	0.0983612054373637	0.0096749267350912	0.0453965449442753	0.0079189727504411	0.004702832614491	6.271012942222867e-05	2.2116634599920257e-05	0.0075211972922926	0.0005972234320389	5.656840870958954e-05	3.56675827776323e-07	-0.0039204090882737	-0.002303248959629	5.30495577003253e-06	1.536960741941902e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
937.1244974891384	-3.9316560866247983	878202.3237942703	15.457919583493824	1195.6034576226466	-4.340271375194106	1429467.6278792275	18.837955610329335	876.1539143880208	-0.3411997477213617	0.1164172678451209	767645.6816974513	993.8853651116656	703.447312832092	0.703931	33.155891	0.3513807605259849	0.1816409935707637	-0.0693850289	0.0274059004	0.0255382371	-0.0286376129	-0.1694139722	0.0016523154	0.0037455677	-0.0032280262	-0.0038563393	-0.0389323019	-0.0145028684	0.0313968143	-0.038179311	-0.0240749584	0.0382752966	0.0086690233	0.0132226647	-0.016443134	-0.0412247373	-0.0204507337	-0.0367154524	-0.0059645153	0.0462844672	0.0515875673	-0.0052309775	0.0009712209	-0.0639687354	-0.1223341785	0.0195660974	0.0621538325	-0.0268919695	-0.0106131709	-0.0564974824	0.0413230982	-0.0455536562	0.0131290611	-0.0084654892	-0.0071843	-0.0155060106	-0.0320931972	0.0570911845	-0.0559837857	-0.0311809919	-0.0182649116	-0.0828989544	0.0597797198	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	-0.2357436334381191	0.0356273049078481	0.0555750607066062	0.0012693048549967	0.2259510521685968	0.0646399452057409	0.0041783225162011	0.0510538779760959	0.2121785960266891	-0.0008860536556909	7.850910807632363e-07	0.0450197566118569	0.0097384045191282	0.0018194317686871	9.483652257817654e-05	3.3103319609078687e-06	0.0049731676582733	-0.0025480296340193	2.473239655729554e-05	6.492455015840528e-06	-0.003283321355846	0.0006370877324276	4.058807788098684e-07	1.0780199125754416e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
942.5717216015136	5.447224112375125	888441.4503628411	29.67225053044097	1206.6372900542265	11.033832431579867	1455973.5497494077	121.74545812818369	876.9158538818359	0.7619394938151345	0.5805517922352633	768981.4147893094	1000.4219101511372	709.308892877119	0.553473	26.069181	0.1923857503747128	0.112296968764362	-0.0806757067	0.0788875715	0.0066677822	-0.0355097887	-0.1864892089	-0.0185808493	0.0534456497	-0.0354358963	0.0491719398	-0.0273895936	0.0020751744	0.0548390146	-0.0221354873	0.0660688268	0.0283556869	-0.0034076938	0.036844467	-0.0329208102	0.0183043249	-0.0207319888	-0.0295596133	0.0444818155	0.054949192	0.0652314978	0.0120234924	0.0286448761	-0.0932951471	-0.1419458697	0.0340581202	0.086625134	-0.0219432592	0.0130223474	-0.0567559336	0.0265008775	-0.0282308815	0.0044795861	0.0001219592	0.0096962533	-0.0089630109	0.0367492991	0.001511653	-0.0733649708	-0.0481611339	-0.0413547427	-0.1016564773	0.0935645379	-0.0317782535	-0.1134548014	0.0876327994	0.0703125971	-0.23537019418157	0.000373439256549	0.0553991283090699	1.3945687833193758e-07	0.27712507567783	0.0511740235092332	0.0026187806821235	0.076798307569443	0.2769520566218446	0.0647734605951554	0.0041956011974721	0.0767024416670694	0.0084543512810155	-0.0012840532381127	7.147605558280842e-05	1.6487927183077102e-06	0.0050766848857777	0.0001035172275043	2.577272942948374e-05	1.0715816390197684e-08	-0.0034170474305044	-0.0001337260746583	1.7882663043543953e-08	1.167621314231672e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
937.0677090593484	-5.504012542165128	878095.8913617356	30.29415406431104	1194.4333154903436	-12.203974563882866	1426670.9451532548	148.9369951559	876.4502298990885	-0.4656239827473882	0.2168056933095401	768165.0054901651	990.8252512347636	699.7010783784998	0.775852	36.543446	0.2625250555736063	0.1235895284840448	-0.0334173428	0.0429172477	0.0207279546	0.0355507914	-0.1615584216	-0.008234216	0.0033941924	0.0135517911	-0.0112385222	-0.0235051495	-0.0140654594	0.0604019469	0.0314891307	0.009426684	-0.0178386047	0.0615687402	0.0042224598	-0.030768211	-0.0217152494	-0.0386275538	-0.0452575516	-0.0006013118	0.0225927939	0.0628687272	-0.0059968541	0.0291143227	-0.0628398642	-0.1137488517	0.0309342479	0.0491953174	-0.0409520342	-0.014856851	-0.0315459663	0.0504089141	-0.0699529947	0.0010323086	-0.004015933	0.0057368404	-0.0742360238	-0.0474041588	0.0919771198	-0.0264290769	0.0183323469	-0.0054144975	-0.06467654	0.0393509547	-0.0350428114	-0.1100753719	0.0948006283	0.0586099215	-0.21601747796484	0.01935271621673	0.0466635507862901	0.0003745276249652	0.2079004153105614	-0.0692246603672686	0.0047920536029636	0.0432225826863039	0.2055313183768419	-0.0714207382450026	0.0051009218514611	0.0422431228337227	0.0087852655563707	0.0003309142753552	7.718089089595338e-05	1.0950425763385732e-07	0.0045182029213999	-0.0005584819643778	2.041415763894659e-05	3.119021045352866e-07	-0.0022559048553453	0.001161142575159	1.3482520798471051e-06	5.0891067163705e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
943.354745333474	6.287036274125626	889918.1755431837	39.52682511217143	1201.6449073175463	7.21159182720271	1443950.4832821945	52.00705668217692	881.4236419677734	4.9734120686848655	24.734827604940275	776907.6366197335	1004.8676182612074	699.082831525006	1.006049	47.385975	0.9287252659761056	0.4894867863773853	0.0258775685	0.1688297808	-0.0241107226	0.0679993524	-0.0580423895	-0.2121296249	0.0361561969	0.0414720618	0.0625538398	0.0017610412	-0.0619017074	0.0346635502	-0.02749593	0.0340039988	0.0748949121	-0.0308938101	0.0805925745	0.0061061132	-0.0048640881	0.0344821004	-0.1041413586	-0.0168289195	-0.0428537152	0.1230973589	-0.0075229201	-0.0456920509	-0.1072260178	0.0290299237	0.0435415248	0.0747145869	-0.0790272172	0.0118877685	-0.002510766	0.0137683812	0.0036583145	-0.0231244062	-0.0007187095	-0.0153895553	0.0221574449	0.0545985926	-0.0576464717	-0.0154453215	0.0004525198	-0.0350361943	0.015897173	0.005454673	-0.0382833527	-0.1063942335	0.1013839798	0.0462651033	-0.1915525037537548	0.0244649742110852	0.0366923616943322	0.000598534963149	0.0174721575124436	-0.1904282577981177	0.0362629213680264	0.0003052762881396	-0.1855522287388709	-0.3910835471157128	0.1529463408246079	0.0344296295899622	0.0031369722783177	-0.0056482932780529	9.840595074933742e-06	3.19032169548987e-05	0.0045771678957282	5.8964974328300224e-05	2.095046594568492e-05	3.476868197537104e-09	-0.0015081933707028	0.0007477114846425	5.590724642662919e-07	2.274647243431873e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
933.3464850881826	-10.008260245291469	871135.661226465	100.16527313748162	1197.612089737602	-4.0328175799443216	1434274.717485666	16.263617633107973	877.0848744710287	-4.338767496744708	18.82490339080834	769277.8770258601	994.509025533786	666.4333827740253	1.486924	70.035698	1.162908924355735	0.8146700022070987	0.1895531642	-0.099674415	0.0817157644	-0.0320161098	-0.0726483708	0.034832998	0.0123616106	-0.0020844149	-0.0724148096	0.0025354658	-0.0165830729	-0.0526442742	0.1797409985	0.0200385594	0.0013861321	0.1210258523	0.0232873603	0.0229166403	-0.0060104924	-0.0870324681	0.0397999347	-0.1500466828	-0.1514275379	0.0450655861	-0.1337140257	0.022521697	0.0978147765	-0.0991334776	0.0330294744	0.0235077045	0.0025973979	0.0362470997	-0.0364834671	0.0355193003	-0.0123403414	0.0491499105	-0.0084472366	-0.0017125937	-0.0410540772	-0.0909064975	0.0846872123	0.0506433417	0.0480882155	0.0248681478	0.1347512753	0.0007759114	-0.0414976565	-0.1024214758	0.1073422654	0.033413395	-0.2350555735515769	-0.0435030697978221	0.0552511226576607	0.0018925170818341	-0.1531324536830993	-0.1706046111955429	0.0291059333611823	0.0234495483710065	-0.1203683621169062	0.0651838666219647	0.00424893646779	0.0144885425987066	-0.0116355975449	-0.0147725698232177	0.0001353871302268	0.0002182288191818	0.0074102096059507	0.0028330417102225	5.4911206404124034e-05	8.026125331860429e-06	-0.0014414573693349	6.67360013678999e-05	4.453693878576337e-09	2.0777993476098905e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
