global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64
2039.4887245272944	118.52537118904728	14048.263615501442	4159514.25747397	2880.753458383921	55.71621910301428	8298740.487990921	3104.2970711350936	2336.173325892857	66.38495628720239	4406.962421253772	5457705.808613294	2439.6978699041874	1428.734482884532	3.78784	138.533813	2.3205156011856305	1.0664730458948273	-0.0497258475	-0.1369063432	0.0026683272	-0.127856469	0.0143107808	0.0985255329	0.048491709	0.0434993845	-0.1008027616	0.0541012976	-0.0304635694	-0.1782998792	0.0903184108	-0.0434484862	0.3233010212	0.1063611292	0.0075616854	0.0516535982	-0.013422677	0.0588180292	0.0563834901	0.0358714242	0.0579825546	-0.1131127456	-0.0200205352	-0.0312489105	0.013406635	-0.026625726	0.0951515953	-0.0299367358	0.0820309662	0.0499282225	-0.0084926283	-0.0212852598	0.1797474667	-0.1812682032	0.3275649619	0.1456724707	0.0843187998	0.0271370031	0.0935916442	0.0986151113	0.0303552025	0.164551772	-0.092711929	0.0914858045	0.0773764783	0.0198910824	-0.0719581255	-0.0549512416	0.0451842308	0.0769663555	-0.0076839116	-0.0807101879	-0.0316405151	0.4875652155391776	0.3274205142353708	0.2377198394037647	0.1072041931421546	1.182676131461207	-0.6759670800623776	0.4569314933280568	1.3987228319280465	0.2206918230471188	0.0601825136470423	0.0036219349488764	0.0487048807598607	0.0576648256841131	-0.0168259672864831	0.0033252321211791	0.0002831131751257	-0.0025769117283038	-0.0031888615402563	1.0168837922925784e-05	6.640474055469677e-06	0.0102995138239589	0.0051240810380774	0.0001060799850099	2.625620648478437e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2130.9471400481734	91.45841552087904	8364.641769589769	4540935.71367949	2951.2398175763656	70.48635919244452	8709816.460848179	4968.326832206309	2349.712112862723	13.538786969866123	183.29875261541676	5521147.013333803	2487.222013720039	1688.6646648521196	3.079626	112.632095	2.2524455106123407	1.2727762765993411	0.0477814562	-0.0421038679	-0.0946766274	0.0640065339	0.1023455248	0.0327295996	0.0406454811	0.0677316044	0.1050862536	0.0801753431	-0.0421213826	-0.0887856899	0.0070471819	0.1082200295	-0.1551933266	-0.0831812064	0.0562865761	-0.0234384376	-0.0751501294	-0.0127470809	-0.0937699975	-0.0678568049	0.2032695333	0.0401907891	-0.1062504028	-0.1378512785	0.0139209335	-0.0693534648	0.0266207939	0.1000096884	0.0071716943	-0.0164578704	-0.0983668112	0.0736479984	0.0505738123	0.0869938626	-0.1172386286	0.0243449528	0.0198692938	-0.0414423775	0.0107340315	0.1454302872	-0.0563221792	0.0282532724	-0.1614424649	-0.0605677593	-0.0452832577	0.0190607341	-0.0727503781	-0.0530272111	0.0479924649	0.0754344479	-0.0127728206	-0.0813979594	-0.0252311319	0.3716083192528003	-0.1159568962863772	0.1380927429378911	0.0134460017963696	0.5593496424821467	-0.6233264889790604	0.3885359118629627	0.3128720225449053	0.3967036264436316	0.1760118033965128	0.0309801549348926	0.1573737672335284	0.0338889996747155	-0.0237758260093976	0.0011484642989528	0.0005652899024291	-0.0050740776142019	-0.0024971658858981	6.235837461693243e-06	2.5746263634944845e-05	0.0098294992802468	-0.0004700145437121	9.661905610037236e-05	2.209136713008944e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2111.3671522431428	-19.57998780503067	383.3759224451497	4457871.251571318	2899.059866415488	-52.17995116087741	8404548.109060988	2722.7473031515515	2338.6120245070683	-11.100088355654862	123.21196150334464	5469106.201169048	2469.6716492322025	1639.3166926195522	1.083645	39.632462	0.349034251842264	0.1744029033581896	0.0286645648	-0.0478994045	-0.0710105137	0.0389846238	0.0363117858	-0.0325270438	-0.0330381414	0.1451783114	0.0677900348	0.090864942	-0.0502421659	-0.0375954315	-0.0185091371	0.0541156872	-0.1333995429	-0.0550016266	0.0471104339	-0.0413152631	-0.1002610953	-0.0537789395	-0.0654278212	-0.0351037347	0.1672792214	0.0208480505	-0.0897658342	-0.1285745384	0.01283553	-0.0505594939	0.0001706872	0.0658115286	-0.0152157812	0.0807233321	-0.0657852111	0.0989497732	0.0077083357	0.0369953906	-0.0625793773	0.0516147447	0.022257716	-0.0160151463	0.017650828	0.1125347822	0.0233235575	-0.025889292	-0.0855727049	-0.0807347751	-0.0272643874	0.0182282956	-0.0735107199	-0.0510508491	0.0507165039	0.0736957799	-0.0178113211	-0.0816485389	-0.0186447705	0.2742957874752818	-0.0973125317775184	0.0752381790266849	0.0094697288409505	0.5718229832979915	0.0124733408158448	0.0001555842311082	0.3269815242278151	0.4119693961033874	0.0152657696597557	0.0002330437233047	0.1697187833257897	0.0344806725071344	0.0005916728324188	0.0011889167765442	3.500767406226027e-07	-0.0025101826653046	0.0025638949488973	6.573557308981088e-06	6.301017013195706e-06	0.0085054148697801	-0.0013240844104667	7.234208210707643e-05	1.7531995260409491e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2119.1960947417483	7.828942498605556	61.29234064647221	4490992.087968677	2929.2971147416947	30.237248326206554	8580781.586434018	914.2911863406812	2345.5232404436383	6.911215936569988	47.76490572189898	5501479.271461225	2478.263872626688	1688.3126157132451	0.947567	34.655659	0.1893273010783839	0.0935224389977109	0.0474676911	-0.0462960582	-0.0965384845	0.0685134384	-0.0210078856	0.0248865445	-0.0653188962	0.1273491669	0.0785034568	0.091412706	-0.0386413549	-0.0927695443	-0.0333399002	0.0133091851	-0.0951038809	-0.0682892198	0.0754657699	0.0001624658	-0.0764657926	-0.0357650742	-0.0860262172	-0.023916265	0.1103440429	0.0280517655	-0.1020638924	-0.1312274405	0.0151894758	-0.0434676073	0.0270406286	0.07203135	-0.0052391434	0.0304765763	-0.0621798997	0.0699382199	-0.0116999859	0.0608943907	-0.100414279	0.0056602766	-0.0112661573	-0.0086364238	-0.0097022751	0.0659717062	0.0227363996	-0.0058599742	-0.146952171	-0.0997931107	0.0015235049	0.0173938582	-0.0742388174	-0.0490241061	0.0533515689	0.0717551168	-0.0227795284	-0.0814605803	-0.0119276293	0.25686224956371	-0.0174335379115718	0.0659782152509296	0.0003039282441142	0.6044796309210199	0.0326566476230283	0.0010664566339746	0.3653956241984123	0.3427890672056435	-0.0691803288977438	0.0047859179064	0.1175043445957151	0.0344439055208348	-3.6766986299598126e-05	0.0011863826275281	1.3518112815548363e-09	-0.0013041910532034	0.0012059916121012	1.4544157684584515e-06	1.7009143032557936e-06	0.0083470377352601	-0.00015837713452	6.967303895385605e-05	2.5083316738766343e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2103.273022535211	-15.9230722065372	253.54422849459743	4423757.407324403	2932.9118193205413	3.614704578846613	8601971.739910128	13.06608919233467	2343.3429972330728	-2.18024321056555	4.753460457217177	5491256.402681281	2480.994287763323	1654.0433621206682	1.009643	36.925972	0.4282580100388558	0.192919125208773	0.0408524667	-0.0560162743	-0.0654501349	0.0773975351	-0.0540470009	0.0347932693	-0.1200990524	0.1165914837	0.0485007688	0.0843308136	-0.1454315364	0.0074528986	-8.2128e-05	0.0854334529	-0.0324015367	-0.0575130756	0.0687245461	0.0212393225	-0.1673595289	-0.0072903434	0.0129025335	-0.0546929721	-0.0008980157	0.0062575898	-0.0987669885	-0.1423161936	0.0226508065	-0.0594336084	0.0203015591	0.0071300205	-0.0442095956	0.0290331611	0.0244197637	0.0081637559	-0.002592339	0.0128873381	-0.0291231825	-0.023985102	0.0001667714	-0.0202354746	-0.0400116261	-0.0424095716	-0.0003653633	-0.0304809984	-0.0410183541	-0.0432374814	-0.0016154481	0.0165575133	-0.0749343514	-0.0469489822	0.0558930371	0.0696177779	-0.0276578354	-0.0808350932	-0.0051268245	0.2361551256295797	-0.0207071239341303	0.0557692433611225	0.0004287849816234	0.6926394482534732	0.0881598173324533	0.0077721533920915	0.4797494052768758	0.2201584695543914	-0.1226305976512521	0.0150382634803032	0.0484697517165318	0.0373064107673393	0.0028625052465044	0.0013917682843414	8.19393628626578e-06	-0.0005839736861703	0.000720217367033	5.187130557760909e-07	3.410252661393281e-07	0.0086995245441429	0.0003524868088828	7.568172729414472e-05	1.2424695043637964e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2095.394774972981	-7.878247562230172	62.066784651785646	4390679.262984069	2940.3438434772665	7.43202415672522	8645621.917874664	55.234983066147215	2349.535757300968	6.192760067895051	38.35027725851552	5520318.274835832	2484.180037985043	1627.3312741102573	1.050854	38.433189	0.5033157950881357	0.2620580736887274	0.0388646424	-0.0732534381	-0.0418164445	0.0675399693	-0.0738976348	0.0445191921	-0.1323443697	0.0771261638	0.0350488465	0.0902539487	-0.2071676413	0.1051993483	0.1083838858	0.0075106243	-0.0256368758	-0.0398819123	0.0678327962	0.0275787663	-0.2245151579	0.012544363	0.0510551419	-0.0036143628	-0.0802940244	-0.0110015555	-0.0901813727	-0.1521215603	0.0307639373	-0.0675699577	0.0458936976	-0.0356922992	-0.0622582	-0.0364772676	0.0891142856	-0.0445961078	0.0318480481	-0.017388537	0.0483186931	-0.0405849665	-0.0219175329	-0.0552301521	-0.0469095222	-0.1507809616	-0.017195521	-0.0090854199	0.0931404512	0.0053706413	-0.0366015468	0.0157193527	-0.0755970167	-0.0448275254	0.05833645	0.0672896215	-0.0324269895	-0.0797754371	0.0017099414	0.2517533132866418	0.0155981876570621	0.063379730750802	0.0002433034581849	0.8534807633748471	0.1608413151213739	0.0258699286499731	0.7284294134509118	0.1348194317447664	-0.0853390378096249	0.0072827513742726	0.0181762791759817	0.0415549736127556	0.0042485628454162	0.0017268158319568	1.805028625145182e-05	-0.0005703680728708	1.3605613299500028e-05	1.8511271325553204e-10	3.253197385503503e-07	0.0081309479128572	-0.0005685766312856	6.611231396159687e-05	3.232793856441932e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2091.5395140168653	-3.855260956115672	14.86303703974992	4374537.538693905	2936.3650012317003	-3.978842245566284	8622239.420458443	15.83118561510295	2345.1938360305057	-4.34192127046208	18.852280318891047	5499934.128555479	2476.022772548961	1616.7117864117652	0.7789859999999998	28.490086	0.1715648640526857	0.0931790340440469	0.0354988757	-0.0727775924	-0.0318449854	0.0429345652	-0.0470234335	0.0292053991	-0.1108414495	0.0450413352	0.0235115702	0.0807798105	-0.1906794991	0.0829803936	0.0700508381	-0.0353806366	-0.0249846253	-0.0219231723	0.0508026411	0.0080485484	-0.2080245194	-0.0246203738	0.0541390325	-0.0044188893	-0.1153647905	-0.0120571821	-0.0851884988	-0.1455798594	0.031454963	-0.069508818	0.0420053475	-0.0381422677	-0.0626499619	-0.0349565977	0.0818970728	-0.042138407	0.0366034965	-0.0341872828	0.0774594976	-0.0412967504	-0.0009483067	-0.0386548474	-0.0504807114	-0.1193200978	0.0015523908	-0.0171074314	0.098180128	0.0428960013	-0.0256512773	0.0148794683	-0.0762265226	-0.0426618292	0.0606775209	0.064777029	-0.0370681691	-0.0782873035	0.0085347133	0.2372294702766453	-0.0145238430099965	0.0562778215677377	0.000210942015779	0.8653519662871076	0.0118712029122605	0.000140925458584	0.7488340255569634	0.1485714510206151	0.0137520192758486	0.0001891180341633	0.022073476058371	0.0425727016268496	0.0010177280140939	0.0018124349238087	1.0357703106717155e-06	-0.0007071655253594	-0.0001367974524886	1.8713543007370773e-08	5.000830802568363e-07	0.0066571174023482	-0.001473830510509	4.431721210864724e-05	2.172176373707223e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2100.93532933267	9.395815315804612	88.2813454487085	4413929.258038174	2923.832381514816	-12.532619716884255	8548795.7951946	157.066556968036	2340.819367908296	-4.374468122209692	19.135971352228783	5479435.313174594	2471.8585000070584	1633.4369278984868	0.854014	31.234095	0.2852088898144523	0.1253955505215752	0.0343013803	-0.0674279135	-0.0443624263	0.037617236	0.0070344978	-0.0139115586	-0.0839967303	0.0434653579	0.0337168334	0.0769119696	-0.1579871375	0.1040362727	0.0576475416	0.0098680873	-0.0886306742	-0.029041308	0.0515383143	-0.026242793	-0.2012080829	-0.0476807668	0.026040768	-0.0151536121	-0.0326331163	-0.0025832317	-0.0872925553	-0.1566501066	0.0373640076	-0.0593781802	0.0514448433	-0.0369627345	-0.0705333543	-0.0251555906	0.077246543	-0.0059582947	0.0099756759	-0.0188427344	0.0220167605	-0.0570835949	0.0026073526	-0.0231103243	-0.0510120238	-0.0740257795	0.0128443481	-0.0123216059	0.0655583568	0.0088313862	-0.0394110547	0.0140379523	-0.0768225931	-0.0404540309	0.0629121428	0.0620868871	-0.0415630576	-0.0763786853	0.0152996203	0.2118754152360509	-0.0253540550405943	0.044891191581449	0.0006428281070014	0.8058288868524102	-0.0595230794346974	0.0035429969853893	0.6493601948857944	0.2166248657462759	0.0680534147256608	0.0046312672558227	0.046926332459592	0.0406298892579685	-0.001942812368881	0.0016507879011147	3.77451990067737e-06	-0.0011799655827378	-0.0004728000573783	2.235398942570182e-07	1.3923187764457557e-06	0.0064271630163377	-0.0002299543860104	4.130842443857912e-05	5.28790196454659e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2104.298461374253	3.3631320415829578	11.310657129121951	4428072.014542048	2927.934131794148	4.101750279332009	8572798.28012515	16.824355354000215	2344.9813662574406	4.161998349144596	17.322230258282346	5498937.608094613	2475.5646023393488	1630.3005600044114	0.76543	27.994286	0.1935357251018153	0.1017032081842256	0.0363038863	-0.061399155	-0.0515552775	0.0390954733	0.0004691854	0.0142240848	-0.0374765177	0.0215702703	0.0465072131	0.0633634176	-0.1343321079	0.0172613722	0.0636362075	-0.0004677497	-0.0983820343	-0.0387686434	0.0531885002	-0.0050602433	-0.1640339546	-0.0371050269	-0.0279244148	-0.0434982381	0.0049877931	0.0060482589	-0.0868583795	-0.1471586746	0.0353230115	-0.0534302489	0.037286338	-0.0229955934	-0.0629163691	-0.0137101212	0.0536253203	0.0012482286	-0.0047469619	-0.0014010096	-0.0155239338	-0.0348599894	0.0085072262	-0.0117840085	-0.0232639198	-0.0215457826	-0.000606192	-0.0158238686	0.0318497525	0.0212919514	-0.0129827253	0.0131948967	-0.0773849666	-0.0382063093	0.0650363955	0.0592265694	-0.0458939156	-0.0740598336	0.0219572114	0.1983492215972262	-0.0135261936388247	0.0393424137082255	0.0001829579143549	0.7507962196374223	-0.0550326672149878	0.0030285944607956	0.5636949634218444	0.2274313118883384	0.0108064461420624	0.0001167792782212	0.0517250016272506	0.038795874763259	-0.0018340144947095	0.0015051198986464	3.3636091668045588e-06	-0.0013772750763731	-0.0001973094936353	3.893103627861852e-08	1.8968866359985285e-06	0.0061750786425637	-0.000252084373774	3.8131596241846346e-05	6.35465315010298e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2109.967014894136	5.668553519883062	32.132499007778655	4451960.80394127	2942.611892837662	14.677761043513785	8658964.751869647	215.4366692504908	2347.696044340588	2.7146780831471915	7.36947709511971	5511676.716612443	2478.9896836572766	1631.5508146086138	0.7476439999999999	27.343807	0.0571879991703644	0.0301019545682294	0.0326914272	-0.0646628223	-0.060518211	0.0379069954	0.0044530112	0.0588322238	-0.0342305553	0.0554204968	0.0413775374	0.0683211858	-0.1334114781	0.0173948482	0.0433673582	-0.0390119384	-0.133303594	-0.0426355835	0.046187399	0.0075943246	-0.1593936149	-0.0467167108	-0.0425380319	-0.0267890285	0.0148938866	0.0072785348	-0.0869873062	-0.1478877625	0.0335087779	-0.0397677894	0.0551192327	-0.0287298972	-0.0544892368	-0.0103821599	0.0466806349	-0.0026322974	-0.0235663786	-0.0182161082	-0.0383816865	-0.0236477979	0.0117851355	-0.0231943238	-0.0168079487	-0.0165999127	-0.0262917285	-0.0017275459	0.0222174071	0.012636231	-0.0115096914	0.0123503943	-0.0779133966	-0.0359208828	0.0670465522	0.0562039158	-0.0500436514	-0.0713432033	0.0284607885	0.1987404275593718	0.0003912059621455	0.0394977575464819	1.530421048182576e-07	0.7351317003433735	-0.0156645192940487	0.0002453771647136	0.5404186168497395	0.2496594292788287	0.0222281173904903	0.0004940892027254	0.0623298306278304	0.0384406224057962	-0.0003552523574627	0.001477681450945	1.2620423748287405e-07	-0.0013891589565335	-1.1883880160399934e-05	1.4122660766674715e-10	1.929762606517242e-06	0.0061860255354141	1.094689285039991e-05	3.8266911924795296e-05	1.1983446307813666e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2095.109545346401	-14.857469547735036	220.74440136187397	4389484.007001602	2942.142626513232	-0.4692663244300092	8656203.234746179	0.2202108832440507	2344.3854736328126	-3.3105707077752413	10.959878411179462	5496143.248980547	2480.493261220504	1620.5999249229887	0.914126	33.432613	0.2794037562620909	0.1222461560690464	0.0328760636	-0.0738225906	-0.0433525715	0.0168736931	-0.0382262191	0.0827918521	-0.0476794289	0.0984686217	0.0181193571	0.0586651772	-0.1366788925	0.0003213054	0.0835588643	-0.0175752228	-0.0690620598	-0.0192022065	0.0386480513	0.017298506	-0.1804345292	0.0127068788	-0.013866164	-0.0353822993	-0.0620818711	-0.009135965	-0.0779379586	-0.1446409626	0.042718065	-0.0418897205	0.0499527443	-0.0701862597	-0.0551492724	-0.0496006845	0.0731652744	-0.0511109791	0.0094245112	-0.0357964332	0.033727269	-0.0292417991	0.0041764777	-0.0392563029	-0.049860408	-0.0707588595	-0.0098872785	-0.0224913241	0.0734681697	0.0282356657	0.02720943	0.0115045374	-0.0784076511	-0.0336000067	0.0689390864	0.0530272111	-0.0539958877	-0.0682433853	0.0347647336	0.1650243414435124	-0.0337160861158593	0.0272330332688649	0.001136774462972	0.79990740563359	0.0647757052902164	0.0041958919958449	0.6398518575874607	0.2181015761817235	-0.0315578530971052	0.0009958980920984	0.0475682975329521	0.0401825190718764	0.0017418966660801	0.0016146348389617	3.034203995301308e-06	-0.0002749958783576	0.0011141630781758	1.2413593647703962e-06	7.562273311366797e-08	0.006055003044492	-0.000131022490922	3.666306186880739e-05	1.7166893127431666e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2105.0320216579657	9.922476311564878	98.45553615356616	4431159.812205423	2941.1824423300254	-0.9601841832063656	8650554.159070414	0.9219536656796754	2340.379144577753	-4.006329055059723	16.050672497415732	5477374.540374494	2480.5870700758333	1642.681598706731	0.851419	31.139189	0.1303624494416652	0.0612432164521875	0.0271399339	-0.0703196018	-0.0574673386	0.0359058941	-0.0051058464	0.040598885	-0.0983007889	0.0517771259	0.0427278204	0.0375269256	-0.1496412665	0.059287544	0.0524650945	0.0365114233	-0.0951358738	-0.0400482634	0.0217576623	-0.0070662517	-0.1652113378	-0.0121405575	0.0464679783	-0.024128499	-0.0621216721	-0.0038308235	-0.0731468884	-0.1514669252	0.0485158012	-0.0447161549	0.0448904034	-0.0634725895	-0.0646713247	-0.043828811	0.0633051402	0.0007310431	0.0051190511	-0.0188274219	0.011697104	-0.0291022824	-0.004903366	-0.0192456931	-0.0355979245	-0.0181856256	-0.0022841428	-0.0019975662	0.0552353391	0.0266388844	0.0020198961	0.010657419	-0.0788675135	-0.0312459714	0.0707106781	0.0497051625	-0.0577350269	-0.064777029	0.040824829	0.1894870417376353	0.0244627002941228	0.0359053389864803	0.00059842370568	0.7566747114581602	-0.0432326941754297	0.0018690658456662	0.5725566189602901	0.2520883972020797	0.0339868210203562	0.0011551040030697	0.0635485600039135	0.0399945860851118	-0.0001879329867646	0.0015995669161194	3.5318807514264204e-08	-3.1300809615775194e-05	0.0002436950687418	5.938728652908273e-08	9.797406826030047e-10	0.0059130264209633	-0.0001419766235287	3.4963881455010054e-05	2.015736162861029e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
