global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90
1875.358495432487	-0.8892216362114596	0.7907151183065854	3516969.486390801	2160.9901168106385	-10.655492590577978	4669878.284953257	113.5395223478622	1962.1302670127468	2.2838580215188813	5.2160074624561386	3849955.184727513	2012.1273549191865	1703.1342189638356	0.60797	28.537508	0.0546847618569519	0.0304666595656288	0.0074517823	-0.0204698826	0.0167774701	0.0083721196	-0.0143674185	0.0246441227	0.0285921153	0.0642783291	-0.0355999241	0.0507925896	0.0015668513	0.0139572071	-0.0528780995	-0.0157694568	0.0079912027	0.0557515241	0.0043824545	-0.0008428557	-0.0134859871	0.053128996	-0.011071345	0.0506049379	0.0131084273	0.0253149804	0.0071021144	0.018421598	0.016572752	0.020061295	0.0150931865	0.0171416765	-0.0215954333	-0.0094730259	-0.0051497469	0.0200647375	-0.0407836062	-0.0197567523	-0.0209549451	0.0070982077	-0.003698212	0.0016221019	-0.0054999417	0.0216689576	0.0100635289	-0.0059808673	0.0238290126	-0.0200321602	0.0098414367	0.0230344878	-0.0352282538	0.0478765683	-0.0081094236	-0.0800388062	0.024008292	0.0752698111	-0.0389598496	-0.0675308461	0.0523741431	0.0571272725	-0.059594269679664	0.0159201731126756	0.0035514769786525	0.0002534519119375	0.3425121979592802	-0.0066521997910911	4.425176206059257e-05	0.1173146057508971	-0.262847194864733	0.0011472628799751	1.316212115768958e-06	0.0690886478482589	0.0035752103352851	-0.0004793956017519	1.27821289415294e-05	2.2982014297916205e-07	0.0015635481968083	1.280134632099944e-06	2.4446829637424864e-06	1.6387446763016592e-12	-0.000256295121469	-0.00013862678508	6.568718928880947e-08	1.921738554164423e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1872.6706343771964	-2.6878610552905684	7.224597052547728	3506895.304858691	2155.464682969471	-5.525433841167342	4646027.999528683	30.530419133117285	1960.80427760074	-1.3259894120067202	1.7582479207539274	3844753.41505736	2006.712944864744	1709.381423640417	0.607858	28.532238	0.0460795547640658	0.026186534378879	0.0151427585	-0.0241293331	0.0146201514	0.0162430262	-0.0208142662	0.0095046017	-0.0158614161	-0.0775302388	-0.0151914261	-0.0045728697	0.0001570621	0.0150042083	-0.0459747287	0.0097065635	0.0305531899	0.0454088781	-0.0088231687	-0.0076814819	-0.0233175333	0.0534704708	0.0205376321	-0.0266285663	0.045760228	0.0113799737	-0.0355012117	-0.0056730685	0.0219852456	0.021393965	0.0219231437	0.0254394421	-0.0152040236	0.027869954	-0.012975484	0.0147600574	-0.0471007476	-0.0216762507	-0.0024780538	0.0028215239	-0.0005022879	-0.003659366	0.0089829515	0.0155155257	0.0207706018	-0.0232653158	0.0400965852	-0.0120964733	-0.0133908911	-0.0063519883	-0.0024642905	0.0322015085	-0.008959769	-0.0796832699	0.0264477464	0.0738788195	-0.0426618292	-0.0645158866	0.0568210419	0.0520454508	-0.0583860765919439	0.00120819308772	0.0034089339398003	1.4597305372146251e-06	0.3374846171925014	-0.0050275807667787	2.5276568366483936e-05	0.1138958668415692	-0.2681186276695655	-0.0052714328048324	2.7788003815864222e-05	0.0718875985034111	0.0039599918548096	0.0003847815195245	1.5681535490158378e-05	1.4805681776758325e-07	0.0015870608546908	2.351265788250005e-05	2.5187621564918926e-06	5.528450806994919e-10	2.6857663218688224e-05	0.0002831527846876	7.213340735684782e-10	8.017549947639233e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1873.6451098947489	0.9744755175524916	0.9496025343091962	3510545.997832505	2153.4537615680056	-2.0109214014655663	4637363.103211393	4.043804882872237	1961.153341728344	0.3490641276039241	0.1218457651798886	3846122.429772251	2008.234673380369	1694.0797693602171	0.631985	29.664762	0.0654245980873237	0.0317865635650325	0.0151532594	-0.0191114305	0.0341486542	0.0061017729	-0.0288239118	0.0415611824	0.0149372561	0.0664386154	-0.0351393123	0.0527206662	-0.0061080854	0.0119317078	-0.0495670751	0.0232534443	0.0058543962	0.0192474981	0.0049202227	0.0044029352	-0.011172329	0.0446605804	0.0090146823	0.0439076915	-0.0082375544	0.0425420021	-0.0128404364	0.023198398	0.0234094085	0.0246037215	0.0180724769	0.0295401733	-0.0210587393	-0.0169748762	-0.0083389511	0.0258512903	-0.045673153	-0.0058862982	-0.0242399608	0.007492092	-0.0235376621	0.0039236597	-0.0057982545	0.0199843159	0.0052577681	-0.0074797335	0.0256733961	-0.0271722014	0.0155983019	0.0242662437	-0.0353179216	0.0495359334	-0.0098091318	-0.0792927819	0.0288611001	0.0723582192	-0.0462468756	-0.0612463124	0.0609627523	0.0465985677	-0.0685840014286327	-0.0101979248366888	0.0047037652519626	0.0001039976709747	0.3257440626608741	-0.0117405545316273	0.0001378406207101	0.1061091943588114	-0.2558852066283776	0.0122334210411879	0.0001496565903709	0.0654772389712475	0.0035849422618115	-0.0003750495929981	1.2851811020522153e-05	1.4066219720804076e-07	0.0017921352306773	0.0002050743759864	3.211748685034779e-06	4.205549968625234e-08	7.178764779048252e-05	4.4929984571794295e-05	5.1534663752903694e-09	2.018703513621673e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1861.084191774996	-12.56091811975284	157.77666401113527	3463634.36887479	2155.954469002333	2.5007074343275235	4648139.672411132	6.253537672100945	1958.5575109649124	-2.5958307634316498	6.738337352378141	3835947.5237570726	1999.765288194664	1728.1094532411223	1.032932	48.484795	0.3325704942843668	0.178570107711761	0.0292097787	-0.022194397	-0.0065618877	0.0148788197	-0.0166753957	0.0130397032	-0.0503520218	-0.0335876883	-0.0426456693	-0.0567367936	-0.0032605525	-0.0014097624	-0.0267976995	-0.0054473541	-0.0204930127	0.0479634655	0.0118349093	-0.008659026	-0.0023264276	0.0270515313	0.0153429386	-0.0254149799	0.0203823152	0.0249491756	-0.0158981865	0.0457609523	0.0230208259	0.0215911999	0.0723707997	0.0018518787	0.0053317712	-0.0109280421	-0.000984332	-0.0238444801	-0.0377649799	-0.052377758	0.0197620034	-0.0038795774	-0.0765570329	0.0569254589	0.0089088945	-0.035089072	0.0414390824	-0.074157018	0.0907954195	0.0242936346	-0.0546560584	-0.0272310164	0.0837846796	-0.0322017495	-0.010657419	-0.0788675135	0.0312459714	0.0707106781	-0.0497051625	-0.0577350269	0.064777029	0.040824829	-0.0202341213197883	0.0483498801088444	0.0004094196655839	0.0023377109065396	0.2863213444523893	-0.0394227182084847	0.0015541507109455	0.0819799122890237	-0.2573566163067511	-0.0014714096783735	2.165046441611216e-06	0.0662324279568603	0.0008060200978878	-0.0027789221639236	6.496683981990587e-07	7.722408393146378e-06	0.0001173626359365	-0.0016747725947408	1.3773988313963442e-08	2.804863244094832e-06	-0.0003410473193183	-0.0004128349671087	1.163132740141985e-07	1.7043271006770957e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1863.440158456622	2.355966681625887	5.550579004931293	3472409.22414884	2166.2259480521184	10.271479049785285	4692534.8580143	105.503281870178	1955.5803471080044	-2.977163856907964	8.863504630879104	3824294.493995063	2012.0863612866112	1680.773066987571	1.125176	52.814663	0.1740071306000906	0.1051598972841837	0.0188087201	-0.0014674616	0.0050925033	0.0122278319	-0.0062066594	0.0306302078	0.0746263397	0.123064275	-0.0581002779	0.0052074016	-0.0050948333	0.011266393	-0.0475555676	0.0157581014	0.0395627684	0.0231900759	0.0703122289	0.0142035462	-0.0117378937	0.0573150784	-0.0262194913	0.1000446568	0.0129890426	0.033206806	0.0218354847	0.0364081844	0.015182768	0.0201068088	0.055223752	0.0131619211	0.0019334071	-0.0461610043	0.0156559708	0.016869573	-0.010332889	0.0415090448	0.0174735091	0.0455136214	-0.0261090359	-0.006304342	0.0127345482	0.0002498555	0.0023787104	0.0319430967	0.018181558	0.0513161719	-0.0267527437	-0.0080198699	-0.02408494	0.059628717	-0.0115045374	-0.0784076511	0.0336000067	0.0689390864	-0.0530272111	-0.0539958877	0.0682433853	0.0347647336	-0.0173590004729931	0.0028751208467952	0.0003013348974213	8.266319883676358e-06	0.3117845408185502	0.0254631963661609	0.0006483743691816	0.0972095998934342	-0.2766233873970307	-0.0192667710902795	0.0003712084682452	0.0765204984550077	0.0025468732359646	0.0017408531380768	6.486563280072794e-06	3.0305696483518425e-06	-0.0005560797674315	-0.000673442403368	3.092247077466711e-07	4.5352467065406804e-07	-0.0004547926238106	-0.0001137453044922	2.0683633067252997e-07	1.2937994294046036e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1872.7043464837047	9.26418802708281	85.82517980114449	3507021.56933896	2183.24050718986	17.0145591377418	4766539.112234638	289.49522265171294	1954.69138697574	-0.8889601322644012	0.7902501167555417	3820818.418317142	2008.8704848810728	1705.9083834513158	1.105506	51.891346	1.0041032950092474	0.5479620816057001	0.0231229732	-0.0161665067	0.0793511295	0.0161201193	-0.0344478704	-0.0440362614	0.1145486614	-0.0639207759	-0.0186780628	0.0848826553	0.0046985652	0.0072075666	-0.0641404043	-0.0078108497	0.0523521758	0.0018883066	0.0525540087	0.0011306096	-0.0141905371	0.0546436753	-0.0094118118	-0.0274732134	0.0712421422	-0.0232424451	0.0149528652	0.0038627699	0.0269763287	-0.0023538348	-0.0280934194	0.084540565	-0.027236881	0.063758389	0.0538249274	0.0083857382	0.0592419277	0.0516443244	0.0243413328	-0.0215580192	0.0513706849	-0.0596836718	0.0512349831	0.0461968316	-0.052415763	0.0602984407	0.0641196837	0.000605961	-0.0301193221	-0.0267367839	-0.0138276189	0.0398481518	-0.0123503943	-0.0779133966	0.0359208828	0.0670465522	-0.0562039158	-0.0500436514	0.0713432033	0.0284607885	-0.088833440089644	-0.0714744396166509	0.0078913800781603	0.0051085955185142	0.432464144756949	0.1206796039383987	0.0145635668067287	0.1870252365003593	-0.4593465660130036	-0.1827231786159729	0.0333877600035247	0.2109992677079386	0.0116924124849955	0.0091455392490309	0.0001367125097192	8.364088815556467e-05	0.0020671829475618	0.0026232627149933	4.273245338690292e-06	6.88150727187402e-06	0.0003609268689297	0.0008157194927403	1.3026820471539686e-07	6.653982908364924e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1874.4258735288824	1.7215270451777087	2.963655367278293	3513472.355354514	2179.060788148201	-4.179719041659155	4748305.918445059	17.470051267208124	1962.103940943668	7.412553967928034	54.94595632744564	3849851.875066673	2010.8744745293127	1712.8814162831848	0.968368	45.454254	0.5602871051164414	0.3145467259696169	0.0315497441	-0.0086422953	0.0773338317	0.0274064009	-0.0162073025	-0.0244413115	0.0629141557	-0.0081807833	-0.0311138894	-0.0449420939	-0.016327037	0.0165010673	-0.0404499647	0.0126230539	0.0401171353	0.0399341889	0.0005060723	0.0165532131	-0.0167238636	0.0525695277	0.0158158797	0.0052344191	0.0517423873	0.0380439312	-0.031165826	0.0218158537	0.0309469774	0.0114232917	0.002247842	0.0803822189	-0.0339901263	-0.0405342526	0.0211305829	0.0092631603	-0.0074351446	0.0077072934	-0.0481295841	0.0099110188	0.0319777221	0.0096399164	0.0059005581	0.0393464433	0.0196122981	-0.058905034	0.026151394	-0.0556284923	0.0195026447	0.1146823114	0.0003671811	0.0235125029	-0.0131948967	-0.0773849666	0.0382063093	0.0650363955	-0.0592265694	-0.0458939156	0.0740598336	0.0219572114	-0.1084448116282743	-0.0196113715386302	0.0117602771690918	0.0003846058936261	0.3805816928328767	-0.0518824519240723	0.0026917888176536	0.1448424249195381	-0.3126301304122947	0.1467164356007089	0.0215257124753769	0.0977375984416084	0.0069632306089026	-0.0047291818760928	4.848658051275808e-05	2.236516121716556e-05	0.0030659260597196	0.0009987431121577	9.399902603667752e-06	9.974878040826475e-07	-0.0007526850638802	-0.0011136119328099	5.665348053883407e-07	1.2401315368966014e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1862.0805666924684	-12.34530683641401	152.4066008852105	3467344.036853744	2167.8507497902683	-11.210038357932715	4699576.873366228	125.66495998632286	1951.177105605812	-10.92683533785612	119.39573050062124	3807092.0974402735	2010.740848186045	1693.020725688359	0.865388	40.620457	0.2163907557283731	0.099952028268759	0.0374381079	-0.0306966581	0.0901289283	0.022401722	0.0011702536	0.0108813577	0.0632780255	0.0758924057	-0.0025209267	0.0421910215	-0.0004056085	-0.0088054795	-0.0501996452	0.0029640481	0.0641828583	0.0103021388	0.0180923885	0.0146266201	0.005499394	0.050991352	-0.0174058239	0.0344977473	0.0453237008	0.0283805857	-0.0489749862	0.0443232832	0.0443398136	0.0273185785	0.03167886	0.0907105321	3.83938e-05	0.0593476573	0.0272528027	0.0704029082	-0.032585126	0.026538027	0.0179396291	0.0033838072	0.0194230787	-0.0434709511	0.0402099082	0.0306430356	-0.0123512635	0.0028983943	0.0629529941	0.0130910652	-0.0272373373	0.0007217241	-0.0152031394	0.0927437794	-0.0140379523	-0.0768225931	0.0404540309	0.0629121428	-0.0620868871	-0.0415630576	0.0763786853	0.0152996203	-0.0949695475716794	0.0134752640565948	0.0090192149659694	0.0001815827413949	0.3685306053882584	-0.0120510874446183	0.0001452287085978	0.1358148071078362	-0.2490736991905748	0.0635564312217199	0.0040394199496412	0.0620377076284769	0.0064339771944797	-0.0005292534144229	4.139606253908488e-05	2.80109176678298e-07	0.0023509238428669	-0.0007150022168527	5.526842914960073e-06	5.112281701042755e-07	-0.0020545888927134	-0.0013019038288332	4.221335518061276e-06	1.6949535795305464e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1862.873559750869	0.7929930584004978	0.6288379906713754	3470297.8996188743	2172.582534073183	4.731784282914759	4720114.867359853	22.389782500039143	1959.42095626028	8.243850654468133	67.96107361317466	3839330.4838319514	2005.2769394847544	1682.3621478158193	0.780247	36.624043	0.1302438107383849	0.0598251019361593	0.0335845121	-0.0071874323	0.0816408514	0.0200041319	-0.0045220276	0.0034688344	0.0355743492	-0.0183415625	-0.0670974822	-0.0489789615	-0.0195463963	0.0143527947	-0.0101672702	0.028541592	0.0364842602	0.029711171	0.0003913747	0.0163873589	-0.0123262181	0.0232920929	0.0280695358	-0.0140225009	0.0328521123	0.033938827	-0.0255311717	0.0081527553	0.0284173492	0.018324388	0.0405737847	0.0635322023	-0.0263359193	-0.061979633	0.0296994388	0.0423008179	-0.0126618813	0.041007509	-0.0496089198	0.0272176258	0.0230705178	-0.0007268598	-0.0343213285	0.0156599754	0.0197405815	-0.0127240799	-0.0124587178	-0.0284300753	0.0432865208	0.0837054601	-0.0406265365	0.0029808779	-0.0148794683	-0.0762265226	0.0426618292	0.0606775209	-0.064777029	-0.0370681691	0.0782873035	0.0085347133	-0.1156710559271232	-0.0207015083554438	0.0133797931792956	0.0004285524481905	0.3516868469003782	-0.0168437584878801	0.000283712199998	0.12368363828273	-0.2376875049322038	0.0113861942583709	0.0001296454196893	0.0564953500008964	0.0062121413111047	-0.0002218358833749	3.8590699669133626e-05	4.921115915276659e-08	0.0017531429470374	-0.0005977808958295	3.07351019274698e-06	3.573419994187195e-07	-0.0012479586791841	0.0008066302135293	1.5574008649509233e-06	6.506523013783244e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1869.427668474617	6.554108723747959	42.95634116270909	3494759.8076584423	2162.230337462969	-10.352196610213923	4675240.032245225	107.16797465652463	1958.771375582511	-0.6495806777691087	0.4219550569309745	3836785.301801402	2006.754948789774	1713.8502818393044	0.942396	44.235123	0.0847842090094687	0.0398218183615196	0.0572150812	-0.0483319981	0.1103386063	0.0176171901	-0.0007799317	0.0105797325	0.0385537908	0.0312512373	-0.0466682115	0.0223996309	-0.016529807	0.0056348896	-0.0315413139	0.0042870889	0.0506525085	0.019506179	-0.0139262309	0.01904435	-0.0057197844	0.0408459567	0.0174420209	-0.0037928494	0.0292512911	0.0705974897	-0.094927433	0.0583688814	0.0654213343	0.0354572922	0.0410773431	0.1290596991	0.0285241242	0.0956197744	-0.0013119941	0.0794597625	-0.0434429744	0.0195025637	0.0504319851	-0.036029854	-0.0149849086	-0.0422241159	0.0569118279	0.045168434	-0.0057252704	-0.0169862411	0.1078771513	-0.0003397624	-0.0592503142	-0.055582479	-0.0220999839	0.1232673035	-0.0157193527	-0.0755970167	0.0448275254	0.05833645	-0.0672896215	-0.0324269895	0.0797754371	0.0017099414	-0.1016366241761232	0.014034431751	0.0103300033739185	0.0001969652745734	0.3654227974573132	0.0137359505569349	0.0001886763377025	0.1335338209015285	-0.2678919506544375	-0.0302044457222336	0.0009123085413873	0.0717660972254395	0.006078821665157	-0.0001333196459477	3.695207283678212e-05	1.7774127995620216e-08	0.0016616737662269	-9.146918081049987e-05	2.7611597053666905e-06	8.366611038143918e-09	-0.0009365598863563	0.0003113987928278	8.771444207317255e-07	9.69692081746111e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
