global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
843.1211373351051	0.6481997233230459	710853.2522212411	0.4201628813160732	935.069505742527	-0.5651841189134075	0.3194330882719247	874354.9805695737	788.8512451171875	-0.7413467498596447	622286.2869229371	0.5495950035274586	799.3875020828308	688.4318743573941	1.409492	25.179024	0.1417691708941394	0.0685698644915148	0.0197865753	0.0113917176	0.0210747744	-0.0029288243	0.0066488823	-0.0984972007	0.0376565885	-0.0279906667	-0.0302922061	-0.0976862964	-0.0805924765	0.0905162458	0.0170445744	-0.0580223049	-0.167533442	-0.0771956697	0.0761018924	-0.2904807323	-0.0038663765	0.0354148705	-0.0717319905	0.067741132	0.1260713024	0.0123607573	-0.0411002711	-0.0502911668	0.1403684215	-0.0169754668	0.0211051513	0.0436896755	-0.0428532251	0.0169205509	0.008287154	0.1743672921	0.0168928425	-0.1731761792	-0.1082603641	0.1942760098	-0.0077530491	0.0354240491	0.0953579878	0.3428416831	0.1938105464	0.079013114	-0.1126632354	-0.2645223045	-0.2384959008	-0.0605754434	-0.1734613697	0.1374696387	-0.3433813472	-0.3758468502	0.0873863672	-0.0583804184	-0.0065917904321821	-0.0330110225268639	0.0010897276082691	4.345170110180748e-05	0.0517176681446756	0.0053812669458181	2.895803394215551e-05	0.0026747171983227	-0.0270159287979225	0.0206287473941984	0.0007298604088144	0.0004255452190536	0.000332879497526	0.0006348799244829	1.1080875987316226e-07	4.030725185114129e-07	-0.0002991342268034	-0.0002511397766112	6.307118739637293e-08	8.948128564526797e-08	-0.0008059501815246	-0.0007689429794509	6.495556950995357e-07	5.912733056469517e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843.1938432020559	0.0727058669507414	710975.8572138532	0.0052861430890589	934.74158188111	-0.3279238614169344	0.1075340588865928	873741.8248976	788.0196078911513	-0.8316372260362641	620974.9024209238	0.6916204757292922	798.3761130338232	684.1152667720144	1.333983	23.830132	0.1504319073089525	0.0731973876815585	0.042774331	0.0224624783	0.0567058487	0.0356767066	0.038337415	-0.0658400734	-0.0276077638	0.0263095621	-0.0538711713	-0.0264178435	-0.0619956683	0.0009641996	0.0677195295	-0.0111690631	-0.0795966144	0.1828928845	-0.1189942746	0.1445085286	0.0346954908	0.0628379356	0.0023894692	0.0435880478	-0.0043540969	0.0557229472	-0.0719246643	0.0906587202	0.1372353957	0.0064369989	0.0337411391	0.0725243443	-0.0592280016	0.0299934137	-0.0537381163	0.0081475123	0.0656688608	-0.0618066788	0.147804302	0.0802172235	0.0535637677	0.0343340216	-0.1203671514	0.1215158552	0.0878098675	-0.1747359868	-0.0929560213	-0.1119863825	0.059942393	-0.2018452376	0.1768289711	0.2058639595	0.1274276224	-0.0613375756	0.0823644609	-0.0692973963	0.0179996299936107	0.0245914204257928	0.000604737958558	0.0003239866799068	0.0182440952652171	-0.0334735728794585	0.0011204800813164	0.0003328470120463	-0.0400982070270004	-0.0130822782290778	0.0016078662067801	0.000171146003663	0.0009899852298725	0.0006571057323465	9.800707553657067e-07	4.3178794348263014e-07	-0.0004840313634861	-0.0001848971366827	3.418695115346104e-08	2.3428636083821305e-07	-6.226033506133292e-05	0.0007436898464632	3.876349321949441e-09	5.530745877325577e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.5933405040018	-2.600502698054015	706597.1640996768	6.762614282586212	938.9462086070668	4.2046267259567	17.67888590462936	881619.9826575853	787.0875578189324	-0.9320500722188854	619506.8236733712	0.8687173371232294	797.9389881608228	671.1865203454242	1.17463	20.98348	0.1200698199135359	0.0604053839684059	0.0377065853	0.0084341409	-0.0088010109	0.0105129268	-0.0660056794	-0.0500597641	0.0235822244	0.0399955403	-0.0547271862	-0.0015241546	-0.0093271072	0.0062466503	-0.0073407657	-0.0115534255	0.0493397471	-0.1271602853	-0.0516527495	0.1148206182	0.0311832487	0.0394560907	-0.0048781669	-0.0257475089	0.0336845534	-0.0693721333	-0.087101752	-0.0822427864	-0.0287739861	-0.0859513114	0.0162357317	0.0576911484	0.0090459545	0.0318176356	-0.0549897775	0.024132099	0.0207158676	-0.0637975427	-0.0091610315	-0.0250321531	0.1320666777	0.002683089	0.0541337584	0.0683952809	-0.0662731974	-0.0485075763	-0.0601293949	-0.0093496835	0.1510072973	-0.2745393734	0.0192922207	-0.0671511206	0.0817359225	-0.0427851642	0.0772216734	-0.0798077096	-0.0164157558781852	-0.0344153858717959	0.0011844187847046	0.0002694770410521	0.0501820708736175	0.0319379756084004	0.0010200342859627	0.0025182402371647	-0.0102351449758941	0.0298630620511063	0.0001047581926775	0.0008918024750682	0.0007774598583808	-0.0002125253714917	6.044438313934937e-07	4.516703352768509e-08	-0.0003730837819821	0.0001109475815039	1.2309365841586716e-08	1.3919150837806713e-07	-0.0002158553097103	-0.0001535949746489	4.6593514730129534e-08	2.3591416237416843e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
838.8619552229899	-1.731385281011967	703689.3799205375	2.997694991304888	935.0923031485654	-3.8539054585013446	14.85258728306646	874397.6154076885	787.9611937745602	0.873635955627833	620882.84289463	0.763239782965757	798.6770467267372	649.6262921061942	1.195227	21.351418	0.0820776281266447	0.0623569436994081	0.1180501396	0.0709758953	0.0455933983	0.1067848828	0.0520823578	0.0047194341	0.0425279808	0.0183385659	-0.1287687586	-0.0122299876	-0.0863265183	-0.0948599285	-0.0726622422	0.08521404	-0.216740666	-0.0215501699	-0.0190562937	-0.0153368793	0.0206738237	0.125539558	-0.0158217282	0.1162324909	-0.0971547167	-0.073164967	-0.0015663984	-0.0408603684	0.1673823702	-0.052123329	0.028562046	0.1017241809	0.0144239629	0.0890204864	-0.0654347026	0.1044653295	-0.0186427517	-0.0547601036	-0.0557435176	0.0054011517	0.1105680756	0.0785842028	-0.2237236884	0.0639041827	0.0119046629	-0.0107001783	0.0351083844	-0.1036061698	-0.0347266511	-0.2052347607	0.0377802384	0.0010530647	0.3054371118	0.0237258474	0.0719655524	-0.0898496795	-0.0311869282116106	-0.0147711723334254	0.0002181875321037	0.0009726244912761	0.0546329509149075	0.0044508800412899	1.981033314195364e-05	0.0029847593256706	0.0505446030885252	0.0607797480644193	0.0025547569013765	0.0036941777747742	0.000792964526625	1.5504668244199944e-05	6.287927404856103e-07	2.403947373627022e-10	-0.0003730753032888	8.478693300022992e-09	7.188824007585476e-17	1.391851819240301e-07	-0.0001898519028976	2.600340681270001e-05	3.6043745033839744e-08	6.761771658667732e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.3821590244731	1.5202038014832624	706242.1732066348	2.311019598044162	931.472999123966	-3.619304024599387	13.09936162248132	867641.948096996	789.4920776367187	1.5308838621584755	623297.7406511427	2.34360539941725	799.5993159664876	648.400286257364	1.261295	22.531649	0.1060767230602143	0.0698512987617666	0.0896093218	0.0475108101	0.0434653706	0.0990934255	0.0118032953	-0.1363271249	0.1126387522	-0.0242365409	-0.0918993459	-0.0167440121	-0.0415035789	0.2833319565	-0.1220823925	-0.068125327	-0.2575185733	-0.0920278647	0.3110958612	-0.0720791	-0.0066761986	0.0843058981	0.0303379517	-0.0189841827	0.2675689009	-0.1681458336	-0.0047145083	-0.0788412384	0.2021229441	-0.0016438409	0.0181261948	0.0826020117	-0.0452975983	-0.0086158805	-0.0720957829	0.1043030921	0.0272655886	-0.0893154248	-0.1416563281	-0.0247914955	0.1770296536	-0.0079628742	0.0642726315	0.2443951456	0.1425675786	-0.1568949091	0.0555729578	0.2261641637	-0.1424090363	-0.0277550392	-0.0659598587	-0.2299232328	0.3604273819	0.0976717636	0.066603812	-0.0993643757	-0.0091909831843679	0.0219959450272427	0.0004838215976414	8.447417189533349e-05	0.0532016018891994	-0.001431349025708	2.0487600333955093e-06	0.0028304104435768	0.0063060632768667	-0.0442385398116585	3.9766434051846784e-05	0.0019570484046676	0.0015609660310825	0.0007680015044575	2.4366149501934525e-06	5.898263108489835e-07	-0.0003731481819528	-7.287866400000708e-08	5.311299666425926e-15	1.3923956569467994e-07	-0.000189708502107	1.4340079060001006e-07	3.598931577168162e-08	2.056378674470793e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843.4584481741819	3.076289149708714	711422.153796399	9.463554932615562	931.094018497569	-0.3789806263970376	0.143626315184291	866936.0712819514	788.4507847220598	-1.041292914658925	621654.6399288318	1.0842909341188791	797.5579481328751	666.0357203103663	1.271038	22.705692	0.1112606096236092	0.0642686801145243	0.070874289	0.0381516794	0.0929428534	0.0849505635	0.1053343905	-0.0934570445	0.0340776644	0.0215037714	-0.1234914818	-0.061191847	-0.1353690362	0.0476816059	0.0430836368	0.1054412047	0.0280221622	0.041767408	0.0814039915	-0.0681440994	0.0345957587	0.1238355359	-0.007690152	0.1333686883	0.0561379227	0.108453401	0.1003871166	-0.0469831205	-0.0264191013	0.1175369174	0.0271710975	0.0905824815	-0.0415479987	0.0183377519	-0.0564739684	0.0262742921	0.0244773707	-0.1032722364	0.06437512	0.1559421362	-0.0888648546	-0.0998151485	-0.1490032443	0.1149520303	-0.1120370332	-0.0052728034	-0.0811967016	0.1761862069	-0.1499330838	-0.0929636075	0.0443408769	0.0576334861	0.10040575	0.0575262216	0.0611443214	-0.1082959623	-0.0164324026791717	-0.0072414194948038	5.2438156299724535e-05	0.0002700238578104	-0.0018185722074406	-0.05502017409664	0.0030272195576245	3.3072048736753763e-06	0.0100123861030567	0.00370632282619	0.0001002478754766	1.3736828891937029e-05	0.0009809930024912	-0.0005799730285913	9.623472709366997e-07	3.363687138933649e-07	-0.0001430458898041	0.0002301022921487	5.2947064852085695e-08	2.046212658984672e-08	-9.392995872749093e-05	9.577854337950906e-05	8.822837146548148e-09	9.1735293719005e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842.5146128952084	-0.943835278973438	709830.8729419629	0.8908250338348678	935.8656043394363	4.771585841867363	22.768031446309077	875844.4293856184	788.6053836662612	0.1545989442014388	621898.451147411	0.0239008335481995	798.5290275446876	691.032914107408	1.578073	28.190538	0.2891936290359003	0.1908189790637898	-0.0364453178	-0.0229911424	0.0309871279	-0.0810306824	-0.0405646703	-0.018172688	-0.1264041222	-0.0300179082	0.0513729163	-0.0136912933	-0.0755337684	0.0505114095	0.0284941717	0.0471901281	-0.078794534	0.0851265109	-0.056215025	0.0793254111	-0.0219120259	-0.0619379506	-0.0235107641	0.0688778833	0.0235325186	0.0514873436	0.0193569372	0.0293895445	0.1377083911	-0.1028003485	-0.004903	-0.0285139381	-0.1319933141	-0.1024484251	0.1248833198	0.169557241	-0.1068937769	-0.0649237778	-0.015557273	0.0383080118	0.0094599347	0.1054640486	0.0213197662	-0.0786075224	0.1586248816	-0.0651177851	0.2210396405	0.1172476272	0.0282868314	-0.2648748977	0.305457133	-0.0015342113	-0.2495398903	0.3892106448	0.055595093	-0.1165920251	-0.0373503250748257	-0.0209179223956539	0.0004375594773506	0.0013950467831951	0.009535190968549	0.0113537631759896	0.0001289079382564	9.091986680669844e-05	-0.1798268134695746	-0.1898391995726313	0.0323376828426211	0.0360389216943773	0.000493058457986	-0.0004879345445052	2.4310664299153217e-07	2.3808011972149706e-07	0.000613953157843	0.0007569990476471	5.730475581386163e-07	3.769384800253918e-07	-0.0001906512444077	-9.672128568020907e-05	3.6347896994204573e-08	9.35500710363262e-09	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.9929438383401	-0.5216690568682907	708952.1174735542	0.2721386048938519	938.648241746872	2.7826374074356863	7.743070941260398	881060.5217344944	789.8825289606334	1.2771452943721897	623914.4095572459	1.6311001029370271	801.0828184247111	673.9362533949255	1.338651	23.913523	0.2019514385493185	0.1244819528094835	-0.0194607222	-0.0180086955	-0.0245873985	-0.0230930135	-0.0354140145	0.0568979657	-0.0073673855	-0.0747554681	0.0407345906	-0.0151969321	-0.1331643269	0.0079070202	0.0847333959	-0.1483665704	-0.0676625108	-0.1392097188	-0.014163796	-0.0348310121	-0.0813125206	-0.0584583244	-0.0301094162	0.0740006162	0.1037567137	0.0227868244	-0.170912948	-0.0208322273	-0.0488628513	-0.15910751	-0.0071252117	-0.0233183115	-0.0811759206	-0.0478797161	-0.0050164312	0.0502018505	-0.1022285275	0.0263481972	-0.109524732	-0.1923647726	-0.0034041641	-0.0155707468	-0.061569355	0.1770564039	0.0474303224	-0.0120943324	-0.0188659879	0.1942109851	0.1192125005	-0.0668594742	-0.0136134606	0.0277474769	-0.08693446	-0.0907669157	0.0499642712	-0.1242038795	-0.0496233534456251	-0.0122730283707994	0.0001506272253904	0.0024624772071894	0.0991579983463282	0.0896228073777792	0.0080322476022745	0.0098323086360504	-0.1004911745964847	0.0793356388730899	0.0100984761717811	0.0062941435954013	0.0001500805667465	-0.0003429778912395	2.2524176514950643e-08	1.176338338790943e-07	0.0006139799631497	2.6805306699989595e-08	7.185244672805071e-16	3.76971395149307e-07	-0.0002620458264145	-7.13945820068e-05	6.866801514125827e-08	5.09718633992569e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.8991930089373	-0.0937508294027793	708794.2511891	0.008789218013709	940.3864214076078	1.7381796607357956	3.021268532995605	884326.6215678069	788.609912547951	-1.272616412682396	621905.5941688869	1.6195525338286103	798.4518970117999	672.4638554022564	1.110522	19.838251	0.1348272314508674	0.0799791500138297	-0.0175249625	-0.0066277186	-0.0302412692	-0.0512681813	0.0706232315	0.0579413239	-0.1699399474	-0.0155721449	0.0280092513	0.0415124936	0.0086492952	-0.0355313089	-0.0021846277	0.0260187015	-0.1740820721	0.1727086517	0.0068539329	-0.0040789933	-0.0200807683	-0.0284028657	0.0219479784	0.0040900693	-0.0978704627	0.0850904031	0.1114219419	0.1309514984	0.136518553	0.0264956607	-0.0017100352	-0.014569085	-0.0304965952	-0.0413583281	0.0379516278	0.0009885491	-0.0035085252	0.0434691881	0.1014487016	-0.018053403	-0.0891230784	0.0062838988	-0.2590037681	-0.1026915693	0.0982398515	-0.0594564625	-0.1293978571	0.0994939255	0.1083970025	0.0647464208	0.0114108027	-0.0039983456	0.0142559713	-0.0847816921	0.0442601199	-0.1310868562	0.0009959941078818	0.0506193475535069	0.0025623183467427	9.920042629352624e-07	0.0415299766309118	-0.0576280217154164	0.0033209888868325	0.001724738958964	-0.1005119829211338	-2.0808324649096432e-05	0.0101026587107382	4.3298637470219415e-10	-0.0002269335781424	-0.0003770141448889	5.149884888851277e-08	1.421396654463085e-07	0.0006960221278005	8.204216465079999e-05	6.730916780588975e-09	4.844468023879356e-07	-0.0001899210588083	7.21247676062e-05	3.607000857886575e-08	5.201982102248357e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842.2703422289628	0.3711492200254724	709419.3293984941	0.1377517435255165	940.0335834523572	-0.3528379552506067	0.1244946226654291	883663.1380182798	787.2402147121772	-1.3696978357737637	619747.1556600749	1.8760721613233315	798.4662701870276	681.9796392983537	1.021916	18.255413	0.0922908673518612	0.0499089003342808	-0.0290578219	-0.0053274827	-0.0315038103	-0.0473626704	0.0042408042	0.0146993348	0.0322936339	0.0194610396	-0.0155243873	0.1193154263	0.0840740839	-0.005009065	0.0022832819	-0.0952851211	-0.1311957143	0.005214802	0.0024557908	0.0778693809	0.005717263	-0.0174504874	0.0771116051	-0.0898929017	-0.0392177958	-0.089860138	-0.0980725412	0.0927903932	0.1411054336	-0.0540468226	-0.0040556609	-0.0245043909	-0.0191251596	-0.0434513587	0.0080521593	-0.0272924867	0.0390201193	-0.0023293452	0.0431733308	-0.1762150989	0.132794648	0.1160541533	-0.062806298	-0.0896521263	0.1099873154	-0.0821941396	0.0278527004	0.0096675167	0.1217478393	0.0103142445	0.0323029663	0.0430973803	-0.0288624386	-0.1791543542	0.0384910108	-0.1372005631	-0.0025307201543114	-0.0035267142621931	1.2437713487156924e-05	6.404544499437915e-06	0.0695270923246624	0.0279971156937506	0.0007838384871692	0.0048340165671221	-0.0829272874727564	0.0175846954483773	0.0068769350075891	0.0003092215140121	-0.000833888336878	-0.0006069547587356	6.953697583811567e-07	3.6839407915179043e-07	0.000614652844963	-8.136928283750003e-05	6.620960189489077e-09	3.7779811982110973e-07	-0.000365243856186	-0.0001753227973776	1.3340307448161946e-07	3.073808328034204e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843.9636406884377	1.6932984594749314	712274.6268040824	2.867259672860176	937.8218133283808	-2.211770123976408	4.891927081314613	879509.7535545323	787.9993768200903	0.7591621079130846	620943.0178688507	0.5763271060910379	797.8692609072675	664.5111132055763	1.111272	19.851643	0.087044754807458	0.0407093752667164	-0.0054080809	-0.0061496965	-0.0014621241	2.79325e-05	0.0444784034	-0.0562519891	0.1055275358	0.0267618338	-0.1020374738	0.1372637661	-0.1330641498	0.0071371945	-0.0171599544	0.0222784245	-0.1438310655	-0.2180739322	0.0132110379	-0.0123625733	0.0180532508	0.0542874858	0.1384185422	0.1230380703	-0.0163598336	-0.0526760928	-0.0658585177	-0.2650750614	0.0733063058	-0.0082540291	-0.0036718956	-0.0197911373	-0.0277347299	-0.0719295034	0.0589882155	0.0938657845	0.0298571142	-0.094106353	-0.0683981079	-0.1524480439	0.1937788538	-0.0070607245	-0.0507985272	-0.1206393315	-0.1950300074	-0.0193889242	-0.1150458299	0.0054850709	-0.013943472	0.0159611031	0.0872410627	0.0072571838	-0.0903957745	0.0033191701	0.0326654109	-0.1425091225	0.0067137306559601	0.0092444508102715	8.54598707835294e-05	4.507417932077843e-05	0.051600950794608	-0.0179261415300544	0.0003213465501555	0.0026626581229075	-0.1080683373170785	-0.025141049844322	0.0116787655304778	0.0006320723872746	-0.000516358748117	0.000317529588761	2.666263567569554e-07	1.0082503973872979e-07	0.000471155161259	-0.000143497683704	2.059158522841323e-08	2.219871859809943e-07	-0.0005988788361772	-0.0002336349799912	3.586558604209576e-07	5.4585303875488446e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
847.140107394031	3.1764667055932705	717646.3615555704	10.089940731742566	941.5253098431756	3.7034965147947783	13.715886435097072	886469.9090752878	789.7322076306372	1.7328308105468295	623676.9597691598	3.002702617980382	799.4050078403355	686.6055636770357	1.128604	20.161276	0.0995408412815691	0.051360401242067	-0.031266791	-0.0147295587	0.0072807582	-0.0567235203	0.1579571884	-0.0515913084	-0.0684101649	-0.0483837409	-0.0652894473	0.1049887561	-0.1029236721	0.0548927147	0.0068979553	0.1172246601	-0.1651356541	0.0228367696	-0.0889679124	0.0795266819	-0.0339089019	0.0400171882	0.0906493448	0.0847685076	0.003179831	0.0142178778	0.0627493633	0.0107039137	0.262841922	-0.0904023702	-0.0087380913	-0.0156657951	-0.0422045525	-0.0395104653	0.0750588715	0.0742190383	-0.0399853775	-0.1579594661	-0.0832310194	-0.057617485	-0.0286892441	0.0116594523	-0.1088623291	-0.168555003	0.0219158891	-0.1260581813	0.0198475712	-0.0124809911	-0.0927451976	0.1418551498	-0.0811143253	0.0408311364	-0.1949202027	-0.0209295732	0.0267918699	-0.1469813818	-0.0218102061076592	-0.0285239367636193	0.0008136149684949	0.0004756850904585	0.0417958016892043	-0.0098051491054036	9.614094897919896e-05	0.0017468890388432	-0.0823338137768274	0.0257345235402511	0.0067788568910372	0.0006622657018437	-0.0004556647844148	6.069396370219997e-05	2.0763039575578613e-07	3.683757229883968e-09	0.0011186390715887	0.0006474839103297	4.192354141358391e-07	1.2513533724848288e-06	-0.0006002455995912	-1.3667634140000252e-06	3.602947798285993e-07	1.8680422298490045e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
844.7049941210063	-2.43511327302474	713526.5270929693	5.929776652461262	939.2974359032942	-2.22787393988142	4.963422292002759	882279.673094503	789.3556461174331	-0.3765615132040238	623082.3360574703	0.1417985732265042	799.7286243937078	689.9321401782153	1.156824	20.66538	0.1336649355680016	0.0684334414868645	-0.0200071176	-0.011787687	-0.0128556266	-0.0025895572	0.0218117745	-0.0596824995	0.0218014893	-0.0382656549	0.0407575306	-0.0563907585	-0.0236424911	0.1766817044	0.0071541868	-0.0521396032	0.1099217368	-0.0698267841	0.0480604657	0.0854717955	-0.0351629611	-0.0352376415	-0.0407248643	-0.0369531914	0.2191754644	-0.0357889379	-0.0316918773	0.0212996089	-0.0813172401	-0.1186067908	-0.0132941997	0.0064140387	-0.0244213218	0.024000432	0.0013520968	-0.0241852281	-0.0765486598	-0.1606084474	-0.0768782135	-0.1009706546	0.0010152762	-0.0546915613	0.1524402091	0.0454766055	-0.0085098364	0.0664255285	0.1852791658	0.0939336897	0.0359939364	0.0544626477	-0.1580081633	0.0237773723	-0.0730398076	0.0043164573	0.0208790082	-0.1505910958	-0.0625369150407806	-0.0407267089331214	0.0016586648205231	0.0039108657428178	0.0541392908105251	0.0123434891213208	0.0001523617236881	0.0029310628094666	-0.0326702117915829	0.0496636019852445	0.0010673427385068	0.0024664733621487	-0.0005163389454573	-6.067416104250001e-05	2.666059065959566e-07	3.681353818211226e-09	0.0007041181728586	-0.0004145208987301	1.7182757548400986e-07	4.957824013497333e-07	-0.0004568179487975	0.0001434276507937	2.0868263834355535e-07	2.057149101219956e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.2744486232314	-3.430545497774915	707742.697906322	11.76864241230374	938.8622814729252	-0.4351544303689252	0.1893593782697037	881462.3835725463	788.9110230954108	-0.4446230220223697	622380.6023614478	0.1976896317123046	799.9452713991287	675.3830776369668	1.130003	20.18626	0.0824548579838498	0.0444320174645637	0.0054517372	0.0033208857	-0.0249111057	0.0104281983	-0.0722560658	0.0392856548	0.069398042	-0.0536147134	0.1067187036	-0.1134443352	0.0080530548	-0.0721304685	0.0308138332	0.0774533339	0.030569459	0.0196388001	-0.0128291808	-0.1135017385	-0.0579192996	-0.0612279973	-0.148187693	0.0074554482	-0.051873212	0.0773652107	0.0341229695	-0.0180789891	-0.0854219977	0.0206842519	-0.0105100002	0.0207807695	-0.0085781039	0.0381567904	-0.0116726466	0.0157882656	-0.1077637931	-0.0082030921	0.0300194727	0.0145903948	-0.1674998332	-0.0845455197	-0.0910787918	0.053666049	-0.1089453136	0.095557217	0.0611193464	0.093700225	0.0158931813	-0.0426002134	-0.0818167447	0.044081634	-0.0362082415	-0.0199052866	0.0149355036	-0.1533170814	-0.0625425156315486	-5.600590767998459e-06	3.136661695058957e-11	0.0039115662615225	0.0257859881363913	-0.0283533026741337	0.000803909772531	0.0006649171841701	0.0006789548570651	0.033349166648648	4.609796979322904e-07	0.0011121669161592	-0.0001853690810279	0.0003309698644294	3.4361696201128155e-08	1.0954105116041543e-07	0.0007040350751268	-8.309773180008913e-08	6.9052330303195445e-15	4.956653870087989e-07	-0.0003729351495527	8.388279924480003e-05	1.390806257718947e-07	7.0363240091434245e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
839.1270570828192	-2.1473915404121726	704134.2179284729	4.611290427833763	939.3311998499906	0.4689183770653926	0.2198844443496417	882343.103011623	786.9290774773694	-1.9819456180413224	619257.3729793837	3.9281084328732	797.7194440513967	666.7409351317863	1.038535	18.552288	0.0285352844465057	0.0208394097007945	0.0252438899	0.0299923619	-0.0434549709	0.0154464033	-0.0884921116	0.0744066959	-0.0772455731	0.0161657801	0.0539693681	0.0506698687	0.1158239389	-0.1168782657	0.0402989915	0.0034685402	-0.1363095471	0.1321697459	-0.0793609767	0.0666801662	0.0092941186	-0.0370397693	-0.0255139679	-0.0915846959	-0.182717134	0.0365997148	-0.0070014426	0.0655266421	0.1197718373	-0.0727301019	-0.0110542439	0.0153804382	0.0147331957	0.0456778135	-0.0042429594	-0.0241706689	-0.0885504554	-0.0152984444	0.0463377047	-0.0568765629	-0.0186830978	0.1066291861	-0.1162394452	-0.1982756822	0.0456051013	-0.0289616218	0.1450914698	-0.032968283	0.1484227208	-0.0636517879	-0.1245759871	0.0607881935	0.0344711208	-0.0834436335	0.0089700792	-0.1551433414	-0.0625642944153099	-2.177878376130593e-05	4.74315422121723e-10	0.0039142909356855	0.0453265443122461	0.0195405561758548	0.0003818333356617	0.00205449561929	0.0006291147511205	-4.9840105944600095e-05	3.957853700774086e-07	2.484036160568961e-09	-0.0002478279937278	-6.245891269990002e-05	6.141871447514649e-08	3.901115775653732e-09	0.0007040607765909	2.5701464100090325e-08	6.605652568882318e-16	4.957015771337813e-07	-0.0004889127230076	-0.0001159775734548	2.390356507187062e-07	1.3450797544486715e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
