global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
872.2855236936763	-0.2398884142309043	760882.0348455511	0.0575464512822179	972.8463800164718	-7.403532969800608	946430.0791111536	54.81230043492461	778.6636564466688	1.1801015594859336	1.3926396907011327	606317.0898708958	799.4653980863987	651.7863095075959	0.954903	15.40561	0.0609327133061577	0.0313082087506767	-0.0427043508	-0.0381147861	0.0045325873	-0.103498755	-0.0112375983	0.0807514446	0.0153548213	-0.1215317796	0.06137708	-0.0235913409	-0.0157117954	0.0336761495	0.0316040421	0.0763620904	-0.0394439916	0.0174801903	0.0013338622	0.0820399837	0.0099546837	0.0132111112	0.025049371	0.1317939897	-0.1502748724	0.2432077364	-0.1113413506	0.018908729	-0.1730023834	0.0429634042	0.0223134567	0.0536366147	-0.1076792646	-0.0141267507	0.0057900439	0.0058743794	0.2057667147	0.0434048557	-0.1096262199	0.1673827729	-0.1151179042	-0.0146487839	-0.0078289743	0.037041338	-0.0655727431	0.0105903486	0.0444552414	0.0986609727	-0.081101221	0.0142383985	-0.006922671	0.0141008251	-0.0145670264	-0.0934194936	-0.001279619	-0.0266612086	0.0068854762	0.1147421849	0.0254128426	-0.1515902977	0.1766930263	0.1803277342	-0.0807484293	0.093470485	-0.0209074774	-0.0807353068	-0.0283524958	-0.0411716094	0.0928165803	0.03422223	0.170174263	-0.1477470663	-0.008367692	0.1086693271	-0.0132821922	0.0117122037	-0.0318560192	-0.1165151438	-0.0660606175	0.0749566527	-0.1081789242	-0.2323507901	0.0123513237	-0.0119171844	0.0414065119	0.0481046683	0.029766823	0.1289168437	0.1049313863	0.027063478	-0.075772507	-0.0010425932	-0.0558926598	0.1473108579	0.0056001231	0.126271751	0.0192435239	-0.0332448934	-0.1328521269	-0.1085209375	-0.0353435936	-0.0023131578	-0.0489285849	0.1009562396	-0.0918093534	-0.0186892111	-0.0114630886	0.0118128082	-0.1269376627	-0.0350428114	0.1205247148	0.0163859917638973	-0.0062690188354537	3.930059715927327e-05	0.0002685007260865	-0.0710422846905771	0.0109907643460757	0.005047006214057	0.0001207969009109	-0.2295771801250339	-0.0051784957455182	2.6816818186351043e-05	0.0527056816341622	0.0029513109941356	-0.0005705740733593	3.255547731899376e-07	8.710236584105665e-06	0.0011582324533725	-0.0001377421699306	1.8972905377217802e-08	1.3415024160452803e-06	-0.0005232112898548	6.157244429210004e-05	2.737500538315235e-07	3.791165896103763e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
872.7032346307524	0.4177109370760945	761610.9357349781	0.174482426952989	977.9392156480234	5.092835631551566	956365.1095022712	25.936974770001235	778.7619317137165	0.0982752670477111	0.0096580281132989	606470.1462864793	800.416942981633	652.110543022471	1.111204	17.927242	0.0409457936776569	0.0266864204126303	0.0251316018	-0.1158280088	-0.0412101792	0.0780634016	-0.0044891899	-0.0059312494	0.0887949363	-0.0830777434	0.0162023396	-0.0200310385	-0.0261011509	-0.0553997393	-0.0220081568	-0.0247340417	0.1823541996	0.0268558117	0.0485520352	0.052048889	0.0200322154	-0.0772811214	-0.0589828125	-0.0852347752	-0.0950418853	-0.0970435784	0.0480522003	-0.0163551128	-0.009575287	0.1048495875	0.1409710294	-0.0168858754	-0.0151603769	-0.0641726284	0.0332226856	0.0700399238	-0.0637025433	0.1086161771	-0.075882094	-0.0326538124	0.0481337775	-0.0047160662	0.1170555401	-0.0314279478	0.1522299699	0.0713973012	0.0151102634	0.0891652421	-0.0343653301	0.0923043719	-0.0227663985	0.0207210201	0.006418303	-0.0876062322	-0.0043086739	0.0712954456	0.0174718562	-0.0446745235	0.099722947	0.0007765553	-0.1193404093	-0.0271886636	-0.1457530627	0.0696111206	0.0338785834	-0.0581125389	-0.0226488916	-0.0848383664	0.0085637244	-0.0611525577	-0.0001206	0.1280058954	0.0028782213	-0.0301609535	-0.0698372487	-0.0156306706	0.0512007335	0.0951663215	0.0160117073	0.1303516685	0.1247044775	0.0228158115	0.0079878725	0.0196070543	-0.0192579049	0.0537996048	0.1435984112	-0.1063910189	-0.0801131022	0.0015069496	-0.0673197271	-0.0221911051	-0.0005324921	0.0668521161	-0.082757826	0.0144419827	0.1143560973	0.0719181557	-0.0220988022	-0.0899777573	-0.0579859814	0.0647876597	-0.1119361855	-0.0568941318	0.030655207	0.0104504694	-0.0097628126	0.0084435077	-0.1279949812	-0.0251860523	0.124700488	0.015936549248039	-0.0004494425158582	2.0199857506103677e-07	0.0002539736019351	-0.0740998233742686	-0.0030575386836914	0.0054907838240978	9.348542802269894e-06	-0.2175564502849667	0.0120207298400671	0.0001444979458878	0.0473308090605951	0.0025507862386218	-0.0004005247555138	1.604200797793894e-07	6.506510435142351e-06	0.0012119047541734	5.3672300800899865e-05	2.880715873262276e-09	1.4687131331880889e-06	-0.0004690466934087	5.4164596446099967e-05	2.2000480059763506e-07	2.933803508168865e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
872.6562596042011	-0.0469750265513084	761528.9474263948	0.0022066531194961	976.5568791642974	-1.3823364837260217	953663.338243112	1.9108541542400213	778.8966642623085	0.1347325485919555	0.0181528596500836	606680.0135989513	799.9804664512411	651.027744177616	1.065174	17.184631	0.0690213706344137	0.034738992685683	0.0492632465	0.0209207232	0.1422410826	0.0368964531	-0.0493878562	-0.085408296	-0.0113778164	-0.0431410539	-0.0739507128	0.0933309686	0.0316075954	0.0582812185	-0.0421024335	-0.0687288894	-0.0510705091	0.0420036671	-0.1209050978	-0.0588615827	0.0105420403	-0.075668872	-0.0219512182	-0.0077303655	-0.0310657193	-0.0767166755	0.0548636393	-0.0947389404	-0.0832317681	-0.1129236594	0.053022974	0.0374333052	-0.0269006775	0.1262800676	0.2301641176	-0.0640312299	0.0334238323	0.0719886475	-0.0927237943	0.1576997797	0.117151103	-0.08630379	0.0267798925	0.0410496216	-0.1001093533	0.0239961483	-0.004191413	-0.0937617154	0.0507419529	0.0792296146	0.1061952447	0.0378469622	-0.1086895837	0.077966873	-0.0311450746	0.0538704917	-0.0535123161	-0.0282158177	0.0548462845	0.0862426731	0.0450691008	0.0048462443	0.0783278462	0.0098667743	-0.1534324692	-0.0436699951	-0.1233530842	-0.1098760263	-0.062036346	-0.0187243831	0.0477827919	-0.0197031734	0.1208870985	-0.095877243	0.015039029	-0.0753673264	0.0608564567	-0.0467292973	-0.0266458708	-0.0185051987	-0.1923974365	0.0160152117	0.0817124367	0.035373346	-0.1130299221	-0.0167484008	-0.0103773071	0.0335828384	-0.0886333271	-0.1567311821	-0.0104631608	-0.0006559862	0.013455725	0.0745542638	0.0179506412	0.0638730902	-0.0231867952	-0.106183657	0.0586204016	-0.0307469398	0.0455768279	0.016628221	-0.0119151439	-0.0002862073	0.0180345893	0.0335192298	0.0163169752	0.0050684204	-0.1287014744	-0.0151740128	0.1275100165	0.011877886184024	-0.004058663064015	1.647274586719963e-05	0.0001410841802006	-0.0561994951359849	0.0179003282382837	0.0031583832535395	0.0003204217510382	-0.2029215090090517	0.0146349412759149	0.0002141815061494	0.0411771388185106	0.0021029029587913	-0.0004478832798304	2.0059943235172597e-07	4.422200854093205e-06	0.0012343185563854	2.241380221200016e-05	5.023785295986633e-10	1.523542298637338e-06	-0.0006472983724902	-0.0001782516790814	4.189951830284617e-07	3.1773661095374055e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
873.6979511411113	1.041691536910207	763348.1098281756	1.085121258070349	984.4497985839844	7.892919419687018	969141.4059320474	62.29817696567246	778.1846081455058	-0.712056116802728	0.5070239134761801	605571.2843545744	799.6891745651195	657.4278602652641	0.961074	15.505174	0.0500894286723209	0.0290064547110008	0.0472913979	0.0851098999	0.0198834578	-0.1036116782	0.0798719158	0.0658138363	-0.1341729364	0.0446689255	0.0101601833	-0.0184579498	0.0310395821	0.1404615005	0.0064834182	0.0325436774	-0.0393875765	0.0392273205	0.0329758364	-0.1110055421	0.1093665827	0.1208654377	-0.0204092984	0.1079608735	0.0649063648	0.1058232198	-0.0578795006	0.0022821407	-0.0330782055	0.0350095245	0.0224709958	0.2514788547	-0.0129473922	-0.0998991368	-0.0517979433	0.0519852927	-0.0065179202	-0.019163869	-0.0232913971	-0.0138324368	0.0597231131	0.166058069	-0.0463923289	-0.1743326976	-0.0792799781	-0.0080842157	0.0766363173	-0.0187569389	-0.046222284	-0.109658008	0.0197452306	0.0508576341	0.0446877381	0.1107992458	-0.0949194738	-0.0543200775	0.0860659088	0.1016272537	-0.0469766997	-0.0136749453	0.0457533658	0.0097431166	-0.0785116542	0.0944945824	0.1393389234	-0.1131205566	0.001520557	0.0655446029	-0.0740650638	-0.0692697666	-0.1244811818	-0.1595265234	-0.0397277739	0.0712046095	-0.0456215939	0.0242321391	-0.1211866103	0.0190271057	0.0229241294	0.0077889982	-0.055005225	-0.0740120393	-0.0133421154	0.0274648566	-0.0670793485	-0.0277930526	-0.0308545713	0.0604038025	0.1283622664	0.0162344927	-0.0604537036	-0.0113484884	-0.0082837998	0.0703763904	-0.0592930169	0.1195721928	-0.0086071857	-0.0871140136	-0.0145360039	-0.0287115732	-0.0704776601	-0.0114010724	-0.0639932773	-0.1132104785	-0.1020028266	-0.0561831033	-0.00533678	0.0016898595	-0.1290552057	-0.0050684204	0.1289225186	0.0193791535586029	0.0075012673745789	5.626901222492182e-05	0.0003755515926479	-0.0596243774812421	-0.0034248823452572	0.0035550663900256	1.1729819078854472e-05	-0.2270324108452115	-0.0241109018361597	0.0005813355873529	0.0515437155741889	0.0022808646318746	0.0001779616730832	3.1670357086607335e-08	5.202343468936455e-06	0.0011112624303208	-0.0001230561260646	1.5142810162026733e-08	1.234904189042491e-06	-0.0006472686293116	2.9743178599954748e-08	4.189566784909175e-07	8.846566732288062e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
873.5454289813874	-0.1525221597238442	763081.6164942762	0.0232630092068258	979.9057565037208	-4.54404208026358	960215.2916291292	20.648318427206164	777.7884210814174	-0.3961870640883944	0.1569641897509815	604954.8279683242	799.364977448305	652.2410594004901	1.072049	17.295542	0.0347873898064122	0.0180315612975224	-0.0167839382	-0.1121440315	-0.0856295937	0.0419696868	0.0795278707	0.1440170051	0.1140629133	0.0470576422	-0.0527030303	-0.1266534339	0.0687136208	0.0467016398	0.1345379555	0.0118916581	-0.0077635403	0.0429777245	0.1116088482	0.0814958605	0.0614416744	-0.0376621474	0.0470624733	0.0534713182	0.0861417694	0.0161086111	0.0210856183	0.0657898395	0.0290942607	0.1099658662	0.0700264363	-0.0105565735	-0.1308049322	0.0565637435	0.031563316	-0.1066786676	0.0676584767	-0.1785739085	-0.0145401542	0.0147298392	0.0242455781	0.0911227081	-0.0524055052	-0.2126103965	-0.066354853	-0.0162245208	-0.11171629	0.1063969838	0.0885239866	-0.0444421018	0.0387082071	0.0263697411	0.0778448924	-0.1402912537	-0.0609745992	0.0202003599	0.0139082087	0.0417444341	-0.1479646834	-0.0405041128	-0.1024821027	-0.0576642564	-0.0358144046	0.1011271883	-0.040000375	-0.0847870776	0.1207774106	-0.1199578965	-0.0063448406	-0.0971799784	-0.0325835714	-0.0701138481	-0.2197954977	0.0456593775	-0.0879165599	-0.0845557509	-0.1060196984	-0.086119053	-0.0455034705	-0.0295079764	0.0423538186	0.0316019553	-0.0053780286	0.0111057915	0.068980891	0.0761726605	0.085247919	0.0961486211	-0.0151476391	0.1404614274	-0.1091016784	-0.0135034596	-0.0062855735	-0.0273506178	-0.1203601494	0.0679897702	0.0116126895	-0.0699925847	0.0430705779	-0.0899961063	0.0569472049	0.0572247867	0.0032922322	-0.0916337408	-0.0642148404	0.0084166627	0.0718530411	-0.0016898595	-0.1290552057	0.0050684204	0.1289225186	0.0199651330913326	0.0005859795327297	3.433720127781187e-07	0.0003986065393546	-0.0645886602731167	-0.0049642827918746	0.004171695035876	2.4644103637702285e-05	-0.2276610033507395	-0.0006285925055279	3.951285380059583e-07	0.0518295324466654	0.0024703616609734	0.0001894970290988	3.5909124037271475e-08	6.102686736007256e-06	0.0013683591273936	0.0002570966970727	6.609871164574307e-08	1.8724067015213743e-06	-0.0005216916559576	0.000125576973354	2.721621838957829e-07	1.576957623675123e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
874.4718538935306	0.9264249121431476	764701.0232519883	0.8582631178394388	977.6480970744846	-2.257659429236241	955795.8017133608	5.097026098419311	779.2231345157073	1.4347134342899608	2.058402638532093	607188.6933644841	800.416753091719	652.943185554063	1.011652	16.321157	0.0490073219764319	0.02697377146792	-0.0036111769	-0.1211789763	-0.0416260729	0.023316263	-0.0841981418	-0.0649168912	0.1182008034	-0.0543029353	-0.0400889562	-0.0847231298	0.0278572847	-0.0304136371	-0.1452672876	-0.1111031404	-0.0619101648	0.0189653088	-0.0569692289	-0.0037973737	-0.1137231061	-0.0322383289	0.0371083515	0.0060562626	-0.0373842858	0.0542540405	0.074716466	-0.0452226297	0.0322813395	-0.2034790268	0.0082054156	0.1985848514	-0.0166325481	0.0197296655	-0.0968208919	-0.0946017904	-0.0688837742	0.0300080805	0.0614275776	0.0156154721	-0.0753540843	0.0751694733	-0.0645065476	-0.0916783765	0.0738803013	-0.0448136974	-0.098426631	-0.0014291967	-0.2027819758	-0.00078488	-0.0891717929	0.0195344536	-0.0751354529	-0.0245127046	0.1448349319	0.0568321135	-0.0552119452	-0.003448893	0.0205058784	-0.1024898374	0.0112948291	-0.0740045871	0.120407162	-0.0283724538	0.058450828	-0.111734399	-0.0643441776	0.0041260757	-0.1051823465	-0.0883405775	-0.1448658191	0.0097441124	-0.1307092408	-0.0523006776	0.0202323605	-0.2360752638	0.0661550131	0.0102327011	-0.158479332	-0.0205057771	-0.0382089055	0.0642963767	0.0051240288	0.0056392811	0.0238398542	0.0707479305	0.0899819695	-0.0075306084	-0.0552147874	-0.1244716599	-0.0966385236	-0.0203381524	0.0616113103	-0.1264795702	-0.0767196357	0.1164285057	0.1043880486	-0.0183433821	-0.1246897456	0.0678951984	0.0450857399	-0.0043317139	-0.0599440952	-0.1346717133	-0.1215110281	0.0194698816	0.0092385543	-0.0050684204	-0.1287014744	0.0151740128	0.1275100165	0.0228387584251237	0.0028736253337911	8.257722559006011e-06	0.0005216088864011	-0.0868748708892326	-0.0222862106161158	0.0075472431920208	0.0004966751836258	-0.2314335317776894	-0.0037725284269499	1.4231970732145217e-05	0.0535614796310947	0.0025900380447854	0.0001196763838119	1.4322436842317129e-08	6.708297073435778e-06	0.0014220303013943	5.367117400070006e-05	2.8805949186134222e-09	2.022170178083564e-06	-0.0007498432501364	-0.0002281515941788	5.622648997751198e-07	5.2053149926327865e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
874.2829474845308	-0.1889064089997418	764370.6722622389	0.0356856313611777	980.9060636109944	3.257966536509798	962176.7056288162	10.614345953017647	779.1900796929505	-0.033054822756867	0.0010926213074878	607137.1802919065	800.2470375210144	657.2886778644951	1.014699	16.370314	0.074982204580845	0.0371714624824638	-0.0149590362	-0.0045939499	-0.0560649376	-0.1438837308	0.013023158	-0.0557898355	-0.0094147347	-0.0334985983	-0.0498528719	-0.0541441721	-0.1636126585	-0.0288392626	-0.0755855833	-0.0364506953	0.1319651507	-0.0086348657	0.039743397	0.0568272001	-0.0035018338	0.055446366	-0.0460991902	0.0377099341	-0.2454104585	0.0140326924	0.051374269	-0.1062562639	-0.0744074141	-0.0028952721	0.0457329563	0.0275321064	0.057355248	0.028482727	0.1301456575	0.01202882	0.0986261404	-0.1143783273	0.0102037546	-0.1327570384	-0.1065506828	0.2429406932	0.0690549752	0.0989974358	0.0069924019	-0.2096265373	-0.0028031662	-0.108084969	-0.0158443554	-0.154343276	0.0268831314	-0.0031854428	0.0212370676	-0.0590556791	-0.003526544	-0.0129206268	0.0164701571	0.0378909856	0.2107350079	-0.065536614	-0.0375627034	0.1384382077	0.0354667461	0.0222971298	-0.0798241398	-0.1237216738	0.04195085	0.0988980176	-0.056697263	-0.0027657199	0.007410945	0.0385392844	-0.0816440264	-0.145907869	-0.0828923412	-0.0439904383	0.0667702371	-0.1339940381	0.2832639258	0.0632130716	-0.0482901379	-0.0025405806	0.1395804423	0.0085336123	0.014080127	0.0360889336	0.0116061747	-0.0067437977	0.1041816683	-0.0897488732	-0.0915565862	-0.0136436015	0.0294192174	0.0435156659	-0.1024863823	0.0739454906	-0.1479803079	-0.1040596109	-0.0478282328	-0.0534733757	-0.1699403011	-0.0045995641	-0.1076657994	0.0220138348	-0.0499262856	-0.0284738356	-0.0365006008	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	0.0065230229690769	-0.0163157354560468	0.0002662032234717	4.2549828655104816e-05	-0.0582689369652626	0.0286059339239699	0.0033952690150617	0.0008182994556625	-0.2270590581801812	0.0043744735975081	1.913601925529633e-05	0.0515558159016709	0.002805562587048	0.0002155245422626	4.645082831750335e-08	7.871181429843467e-06	0.0012597587430274	-0.0001622715583669	2.6332058654822265e-08	1.5869920906339746e-06	-0.0008857683815733	-0.0001359251314368	7.845856257949831e-07	1.8475641356138527e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
874.0165550254578	-0.2663924590730175	763904.9384585691	0.0709649422509693	981.3079163756552	0.4018527646608163	962965.22674153	0.1614856444655414	779.4883168852379	0.2982371922873881	0.0889454228634645	607602.0361605809	800.8398391773336	659.489515546268	1.225007	19.763247	0.1167443058637877	0.0640917800508947	0.1435178586	0.1013529294	-0.0706316103	0.0201016271	0.1056216382	-0.097255047	-0.16991677	0.0892856313	0.0126660722	0.0471854027	-0.0514575792	-0.1303605322	0.0516788366	-0.0091345887	-0.0054428352	-0.0253811878	0.1173032789	-0.0541344048	0.0114788003	0.0008062762	-0.1630682849	-0.1538184048	0.0872215702	-0.1113970084	-0.052757745	-0.0548577669	-0.0147527068	-0.2453927939	-0.0059071271	-0.0371777933	-0.0101944958	0.1368769149	0.1301831947	-0.0060435718	0.0656151588	0.2054420806	-0.0090163279	0.0710848063	0.1922637357	0.004808751	0.0342842502	-0.0581937285	0.0575846707	0.075669371	0.0581719173	-0.0508989579	-0.0942987094	-0.2289860697	-0.1616030377	0.0043579899	0.1199127095	0.0661540837	-0.0726492931	0.023697711	0.1110524185	-0.0868218462	0.0905258612	0.242182227	0.130417471	0.0152184859	-0.0157631354	-0.1039829128	0.0186861077	0.06243643	-0.2043663143	-0.0423139114	-0.0802282783	0.0290890018	0.0805153473	0.0282093359	-0.1005638719	-0.1570525852	-0.0407982049	0.0483877759	-0.0281267511	0.0289069107	-0.1857731259	0.0170072615	-0.0971284468	0.167237751	0.1876879172	0.0835734854	-0.0901420618	-0.1184355668	-0.0510068294	-0.2426818053	0.0726331083	0.051396748	-0.0410590767	-0.0065760422	-0.0421143985	0.0054341534	-0.0883052502	0.0965746756	0.1379499599	0.0408010431	-0.0267472446	0.011541211	-0.0610287219	0.1503342507	0.1118912227	-0.2553414234	0.1839344674	0.1439707793	0.0760739509	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	0.0035861834338106	-0.0029368395352663	8.625026455903177e-06	1.2860711620937586e-05	-0.0241777007196049	0.0340912362456577	0.0005845612120867	0.0011622123887572	-0.1737909760587825	0.0532680821213987	0.002837488572892	0.0302033033594643	0.0029473038583999	0.0001417412713518	2.0090588004452844e-08	8.686600033738938e-06	0.001348758643586	8.899990055860011e-05	7.920982299440708e-09	1.8191498786479467e-06	-0.0011839901688921	-0.0002982217873188	1.401832720033143e-06	8.893623443161957e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
873.8420983825167	-0.1744566429410952	763600.0129055601	0.0304351202662767	974.3735928112948	-6.9343235643603975	949403.8983679909	48.084843295243886	779.1050626024788	-0.3832542827590259	0.1468838452531354	607004.6985728125	799.6271692083402	670.4214316491582	1.49054	24.047134	0.3061873325069502	0.1388858681024713	0.2602240394	0.3006193326	-0.0193806388	0.0449379228	0.0191370464	0.1098372488	-0.3377814383	0.0172274125	-0.1080642333	0.0331258299	0.3054605006	-0.0177512424	0.0254089494	0.060784882	0.1290370022	0.0163445242	0.0023975726	-0.417603592	0.1484910862	0.0290971625	-0.0784701808	-0.0780914024	0.1181893953	0.0786202711	-0.0998331314	0.0909855168	0.1007637461	0.0391371074	-0.097998463	0.013499563	-0.0739532135	0.0590643577	-0.097930288	0.0467305525	-0.1850235963	-0.0656169794	0.0198864196	-0.0480577288	-0.1748928711	0.0401165027	-0.1503192	-0.0095496901	0.13911969	0.0496319276	0.1952891183	0.0947380733	-0.0226684721	0.1280211948	0.0632138417	0.0925511024	0.1769768135	0.4028392685	-0.1111520769	-0.008243649	-0.0210182821	-0.0670131493	-0.1739901037	-0.1762948529	-0.0093663755	-0.0071641033	-0.0597748059	-0.1612357569	0.1224166514	0.0550961358	-0.0218092609	-0.1155975625	-0.0346124065	0.0588684839	-0.1075905495	0.2022268787	-0.1602516698	0.1484381933	0.1627138363	-0.0888675246	-0.0689431616	0.0640751416	-0.0267157862	0.1413943741	-0.0217446706	-0.1049038242	-0.1410612474	0.1909316334	-0.0494976419	-0.3330329266	-0.1968549567	0.0440008914	0.0381195286	0.1515916263	0.2183356814	-0.0509374393	0.1127687367	-0.3403969616	-0.0591243616	0.05086819	0.1346898202	0.4535715077	-0.2062229316	-0.1187112872	0.1010380946	-0.1025990721	-0.0296154998	0.112697221	-0.0112664783	0.1032800875	0.0109104981	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	-0.0153045117572077	-0.0188906951910183	0.0003568583647999	0.0002342280801265	0.0635002908768598	0.0876779915964647	0.0040322869414458	0.0076874302103897	-0.1089468026170052	0.0648441734417772	0.0042047668293472	0.0118694058004686	0.0019791328236465	-0.0009681710347533	9.373551525354688e-07	3.916966733634968e-06	0.0026639269440376	0.0013151683004515	1.7296676585127496e-06	7.0965067631695055e-06	-0.0015961402792409	-0.0004121501103488	2.547663791015218e-06	1.6986771346052804e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
873.6745567178363	-0.1675416646804706	763307.2310561077	0.0280702094039032	978.3319288809088	3.958336069614006	957133.3630678396	15.66842444000726	779.2631948023667	0.1581321998878593	0.0250057926413738	607251.1267735913	799.9608638900111	656.6159755244399	1.881744	30.35849	0.1632650770708976	0.0799818296862751	0.102587498	-0.1268704037	-0.1649729563	-0.0037222396	-0.0554937103	0.1213937353	0.0738220709	0.010342244	-0.1324215598	-0.2384934993	0.1960536391	-0.1071343693	0.092929193	0.0897104013	-0.1321321159	-0.0526413937	0.1964667278	-0.0273551406	-0.1470972394	-0.0831632276	0.0182043989	0.0134599137	0.0734302688	0.145426704	0.0187688988	0.1208355816	0.1324739977	-0.0862805285	-0.0756626739	-0.1308369404	-0.0778812375	-0.0728185941	-0.0001877567	0.1265721358	-0.144766517	-0.0398520043	0.1067436586	0.1792845831	0.0044409903	-0.0523801586	0.1160111159	0.0393704319	-0.1544821484	-0.1557748316	0.1415717904	0.0409138993	-0.0863314167	-0.0745990733	0.0740383523	-0.0050743478	0.2039789622	-0.0618075648	0.1093939048	0.1885790336	0.0262363545	0.0050626852	-0.2084490208	-0.1520076947	0.1239437713	0.0185724559	0.1704100721	-0.0539324247	-0.15040902	0.2143451542	0.1631785925	0.1448386538	-0.041971295	-0.1431611823	-0.0216205004	0.1241713374	0.0474884088	0.2089542102	0.0411641567	0.158155708	0.1976429661	0.0648836321	-0.0639714543	-0.1537697799	-0.1684255664	0.0896437308	0.167425422	0.1627955301	0.2369268126	0.0031999595	0.0853189311	0.0368954589	-0.0072135463	0.1023300731	0.2202403379	0.0696466794	-0.0733679838	-0.1403067346	0.0209580041	-0.0213670186	-0.1668680574	-0.0656038197	0.0161533112	0.0032133799	-0.0083744418	0.0777224797	0.1991532221	0.1885554257	0.02396122	-0.1002314926	-0.1704929389	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	-0.036252161181892	-0.0209476494246843	0.0004388040164194	0.0013142191903578	0.0078691624861875	-0.0556311283906722	6.192371823402065e-05	0.0030948224460194	-0.0667782710578492	0.042168531559156	0.0017781850538555	0.0044593374854755	0.0016860761721387	-0.0002930566515078	8.588220099296416e-08	2.842852858253892e-06	0.0022813410783852	-0.0003825858656524	1.4637194459699625e-07	5.204517115927747e-06	-0.0013814274424734	0.0002147128367675	1.908341778818598e-06	4.6101602272747134e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
