global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27
2112.59196419444	-7.946860632875996	63.15259391835428	4463044.807178923	2587.648322582245	-8.450724601745605	71.41474629454842	6695923.841362705	2315.087057827411	-7.649324992422407	58.51217283969806	5359628.085319979	2324.329921690623	1805.073085210929	1.099329	33.635696	0.2560936847652603	0.1268275519809869	-0.0920203807	0.0021663267	0.1209584322	0.0018113868	0.0209760077	0.095660335	-0.0865381911	-0.0484489926	0.0299119538	-0.0312473593	0.0153621694	0.0429683758	0.0010658545	-0.0519572661	0.0663729056	-0.0300181512	0.0017680426	-0.1000544612	-0.0363906769	0.071203283	0.0567208073	-0.0236268507	-0.0284592387	0.0219293178	0.0011259985	-0.0428182313	-0.0021500748	0.0377307456	0.0075465319	0.110532243	-0.0422721594	-5.57565e-05	0.0886193966	-0.0303400479	0.0005337558	-0.0474841925	-0.0760049326	-0.0219642232	-0.1118568318	0.0076185315	-0.0014552262	-0.0662580948	-0.0417201767	-0.0063359042	-0.0677083197	-0.0150170738	0.022938329	0.0522251004	0.0800856555	0.0556021033	-0.0979558802	0.0383583692	-0.0173016966	-0.0103454885	-0.054386112	0.0224104593	-0.0465774195	0.0024706149	0.0443091645	-0.0582398038	-0.0213420815	-0.0136674291	-0.0734050691	0.0140577197	-0.0112778073	-0.1221638765	0.0227343697	0.0108184378	-0.0394299941	0.0452740916	0.0343470138	0.1225588645	0.0607458992	-0.0523754624	-0.0819568615	-0.0240713941	0.0092063464	0.0036494977	-0.0024465825	0.0337164536	0.0021373389	-0.0815377601	-0.0064061583	0.0812023727	0.010657419	-0.0806444153	-0.0148794683	0.0798654172	0.093033399907398	-0.0260839868537202	0.000680374370185	0.0086552134983298	0.1413819028792602	0.0173683733469545	0.0003016603927191	0.0199888424617605	-0.1090368919974196	0.1145951396563304	0.0131320460328538	0.0118890438164569	-0.0035830312675657	0.0010481741332904	1.0986690136990816e-06	1.2838113064353468e-05	-0.0017519401651058	-0.0004528752527492	3.0692943421109376e-06	2.050959945527423e-07	-0.0005951407960823	0.0004598743121254	3.5419256716147377e-07	2.1148438295280986e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2107.743413360777	-4.848550833663012	23.50844518661429	4442582.296565739	2555.318859100342	-32.32946348190308	1045.1942090277046	6529654.471673872	2311.762940217019	-3.3241176103920225	11.04975788771837	5344247.891760837	2320.817570781708	1787.4190224597996	1.246642	38.14299	0.1632143474931598	0.0951340242234601	-0.054685959	-0.0438564195	-0.028012025	-0.0833079039	-0.0397490785	0.0568769328	-0.0604861194	0.0127676696	-0.0038857066	0.0200945189	0.0199296531	-0.0632377713	-0.0061131325	-0.0580894114	0.0494288319	0.0063375309	0.0001799634	-0.0286820983	0.0533242945	-0.0177789755	0.0771513269	-0.0059193961	0.0544124799	-0.0331857663	-0.0101375044	0.0716321613	0.0057067863	0.0496561851	-0.0416859899	0.0642689531	-0.0745489046	0.0505105407	0.0430275058	-0.0363232114	-0.005876871	-0.059900627	-0.0503672313	-0.0266766965	-0.0028006273	0.044783478	-0.0425629804	-0.008693308	-0.0768052323	-0.0055541572	-0.0077353126	-0.0299766454	0.060264945	0.0460787777	-0.0513613138	0.0430147015	0.0136727931	0.051999706	0.0389929024	0.0043849063	0.0206822303	-0.0229629734	-0.0074167103	0.0134526824	0.0638740667	-0.0372653293	0.0040443007	0.0530723203	0.0039494745	-0.0316798166	-0.0224357321	0.0224699303	-0.003580402	-0.013568368	0.0781163441	-0.0172769119	0.0002421538	0.0962591765	-0.0514475736	-0.0429128939	0.103300794	0.0213327991	0.0087701229	0.0010898305	-0.0453261692	-0.1078924142	0.0012824971	-0.0816093689	-0.0038462256	0.0814885411	0.0064061583	-0.081287294	-0.008959769	0.0810058262	0.0876929867292375	-0.0053404131781605	2.852001291347036e-05	0.0076900599214942	0.1121007769722126	-0.0292811259070475	0.0008573843343843	0.0125665841977737	-0.0221431398398479	0.0868937521575717	0.0075505241640214	0.000490318641967	-0.0040447771468552	-0.0004617458792895	2.132092570408336e-07	1.6360222167722095e-05	-0.0019289114721543	-0.0001769713070485	3.7206994674084686e-06	3.131884351845449e-08	-0.0007904047347519	-0.0001952639386696	6.247396447182214e-07	3.8128005744765326e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2106.866513711841	-0.8768996489361598	0.7689529943043603	4438886.506600287	2568.5652298927307	13.246370792388916	175.46633916945416	6597527.340213897	2305.047414767728	-6.715525449291363	45.09828206007996	5313243.584327386	2313.417320696513	1798.7840468994627	1.112803	34.047977	0.252217002943732	0.1391744996657499	-0.0904000143	0.0619453816	-0.0181142467	-0.0337441878	-0.0164655829	0.0611981513	-0.0705466201	-0.017575944	0.0588217439	-0.0383315815	-0.068372482	-0.0325444797	-0.0066293182	-0.0164182781	0.0220304866	-0.0252182315	0.0248381361	-0.0712214015	0.0115414828	0.0751092252	0.049849056	-0.0899038188	-0.0275344527	0.0099353482	-0.0388100906	0.0220221861	0.0131516471	-0.0214569694	0.017833598	0.0047941848	0.0441200174	0.0521960036	-0.0251577312	0.0309216359	-0.006542375	-0.0245716926	-0.0337935749	-0.0029864261	-0.0636177221	0.0352204388	-0.0073201305	-0.0915631739	0.0029346866	0.0058953312	0.0249563372	0.0976146712	0.0324624564	-0.0048809775	-0.013409434	0.0673089127	0.0045113575	0.0035436531	0.0032244201	-0.0184019845	0.0717643185	0.0374514187	-0.0552352387	-0.0301596666	0.0279740596	-0.0641575829	0.0773992659	0.0009129101	0.0102291956	0.0249328388	0.0319661494	0.068678089	-0.023812182	-0.0247936658	0.054593227	-0.0857463656	0.0347454332	0.0050337523	-0.1296961808	-0.0623462674	0.018195294	-0.0294003167	-0.0713561496	-0.0266067937	0.0012382391	0.0075871976	0.0004275147	-0.0816451812	-0.0012824971	0.081631751	0.0021373389	-0.0816093689	-0.0029919463	0.0815780375	0.1077233672086919	0.0200303804794543	0.0004012161421517	0.0116043238427786	0.087622281156328	-0.0244784958158846	0.0005991967574082	0.0076776641550385	-0.070214042259856	-0.0480709024200081	0.0023108116594739	0.0049300117304688	-0.0019477817718804	0.0020969953749748	4.397389602665703e-06	3.793853830869551e-06	-0.0020142175883057	-8.530611615140018e-05	4.057072493040031e-06	7.277133452836179e-09	0.0002200382586896	0.0010104429934415	4.8416835287151336e-08	1.020995042995019e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2097.771142077897	-9.095371633944067	82.7257851595544	4400643.764534804	2537.254847049713	-31.310382843017575	980.3400737763296	6437662.158877263	2299.933353276068	-5.114061491659868	26.153624940478352	5289693.429511698	2307.8639256477354	1837.9180771463243	1.522435	46.581295	0.3877819310830447	0.1945780729852115	-0.0761449475	-0.0941995753	0.0929803453	0.0586177429	-0.1516650892	0.0377385862	-0.0172022898	-0.036455516	0.0763964297	0.1083929435	0.0077172024	-0.0189741884	-0.0025915423	0.0161154507	0.0176953885	-0.0684033451	-0.0105773958	-0.0396907265	-0.0089445887	0.0054521075	-0.008655874	-0.0029099108	0.0196902717	0.0845510999	-0.0181200897	0.0074868343	0.0453204869	0.060681754	0.0765443584	-0.0508090939	-0.1077052406	-0.0095594914	0.0235261618	0.052922405	-0.0017527366	0.0114213479	-0.0611731758	0.0605479634	-0.0563456077	0.0060326105	-0.0190013675	-0.0114643637	0.0140507121	-0.0281992319	-0.0085146936	-0.0339398154	0.0548335081	0.1309124678	-0.0015641569	-0.0165455196	0.0313008349	0.0957361803	0.0668917628	-0.034553013	-0.0478024527	-0.0484360702	0.0204541893	0.0186315893	0.1098412647	-0.0536648982	-0.0948174388	0.0552815292	-0.058897229	-0.0238954551	0.0092350167	-0.038403829	-0.0331180807	0.110454735	-0.0534868335	0.08352888	0.0598239808	-0.0242625631	0.0301686298	-0.0067409149	0.0380473884	0.0190092485	-0.0090776677	0.0301649202	-0.0435969895	-0.0602429228	-0.0004275147	-0.0816451812	0.0012824971	0.081631751	-0.0021373389	-0.0816093689	0.0029919463	0.0815780375	0.0601311870337895	-0.0475921801749023	0.0022650156138003	0.0036157596540925	0.1132917253576408	0.0256694442013128	0.0006589203656043	0.0128350150345111	-0.0092771281331565	0.0609369141266995	0.0037133075032847	8.606510639900382e-05	-0.0044302331027548	-0.0024824513308744	6.16256461016008e-06	1.962696534474442e-05	-0.0013921342056282	0.0006220833826775	1.938037646480059e-06	3.8698773500348114e-07	-0.0017470948793611	-0.0019671331380507	3.0523405174897768e-06	3.869612782817195e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2080.8111028108665	-16.960039267030425	287.6429319392139	4329774.845580975	2535.079668521881	-2.1751785278320312	4.731401627941523	6426628.92575301	2298.4153299534573	-1.5180233226105884	2.3043948079896905	5282713.02896506	2305.961028305689	1779.109659845121	1.38994	42.52742	0.1401723200389169	0.0797707878056119	-0.0485062872	0.026539895	0.0400362812	0.1517798503	-0.0646889802	-0.0013018735	-0.0210878919	-0.0773504228	0.0215727465	0.0420986031	0.0274668952	-0.0694209363	-0.0014443713	0.0193041569	-0.0226457746	-0.0294049394	0.0048913751	-0.0339453862	-0.0501134357	0.0902996414	0.0070909661	-0.051439688	0.0199130139	0.0275860601	-0.0191130181	0.0761557655	-0.0397484066	0.0388772573	-0.0066105011	0.0189184271	0.0689227895	0.0564488649	-0.059422791	0.0880836232	-0.001595572	0.0132839031	0.0125271367	0.013767684	-0.0730521262	-0.0293594137	0.0279798366	-0.0876233181	-0.0035053052	-0.0508070103	-0.0315064211	0.0089891107	0.055432453	-0.0002117132	-0.029015849	0.0487075664	0.0229674383	-0.0985674248	0.0010432552	-0.0733097134	-0.0064860847	0.0908550916	-0.044871229	0.0120139768	-0.0113623995	0.0198182804	-0.023057564	-0.0060733277	-0.0674127463	0.0342885305	0.0664346703	0.0214667042	-0.0161188946	0.0393919251	-0.0356635785	0.0571840516	0.0868090459	-0.0376598926	0.0071748629	0.0893327512	0.032729666	0.0328062374	0.0026035916	-0.0130475241	0.1471227367	0.0415035193	-0.0012824971	-0.0816093689	0.0038462256	0.0814885411	-0.0064061583	-0.081287294	0.008959769	0.0810058262	0.0603607842271003	0.0002295971933107	5.2714871176195024e-08	0.0036434242725105	0.0935564926554235	-0.0197352327022173	0.0003894794098106	0.0087528173179843	-0.0553660137306053	-0.0460888855974487	0.0021241853756147	0.0030653954764175	-0.0033429446197351	0.0010872884830196	1.18219624530728e-06	1.1175278730615852e-05	-0.001263029550248	0.0001291046553801	1.5952436447996653e-06	1.666801204084017e-08	-0.0014811159268422	0.0002659789525188	2.193704388745629e-06	7.074480318305123e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2073.651232835645	-7.159869975221682	51.263738062080925	4300029.43544079	2563.5520401000977	28.472371578216556	810.6759432880337	6571799.062301373	2296.693117067721	-1.7222128857365533	2.966017223797026	5274799.273986244	2303.799851608276	1715.579340130924	1.110749	33.985119	0.1213288990837708	0.0676215004139476	0.0076505878	0.002231543	-0.0011280175	0.0820363147	-0.0605402614	0.0114476274	-0.0471927922	-0.1436966645	0.0075391105	0.0174420389	0.033044129	-0.0149972147	0.009924241	0.0445841373	-0.0575024333	-0.0254481868	0.0004833489	-0.0060740833	-0.0655822969	0.0609703703	-0.0032468816	-0.0041004894	0.0758525715	0.0524560748	-0.0963017099	0.0523210083	0.0321653266	0.0394602583	-0.0404420863	-0.0334443359	0.0147489587	-0.0291152417	-0.0560567533	0.0939582342	0.0108345068	0.0371931728	0.0355687273	0.0353384344	-0.0705036328	-0.0483302047	0.0423202406	-0.0859629011	0.0277982822	-0.0308737263	0.0260346781	-0.0410717176	0.1288062013	0.0797744007	-0.053076344	-0.0061750166	0.1313755707	0.0115351592	0.0256563805	0.0081783225	0.0027589244	0.0412310326	-0.00270392	-0.0001849568	0.0033609912	0.0336485943	-0.0600265967	-0.0012255738	-0.0741335078	0.050962836	0.0081911298	-0.0595504864	-0.0313919579	0.0976255162	-0.0579424645	-0.0253525174	0.0346351457	-0.110242174	0.0504661324	0.0150800622	0.0514061858	0.0210494339	0.016636077	-0.0414202572	0.0290438542	0.0710789587	-0.0021373389	-0.0815377601	0.0064061583	0.0812023727	-0.010657419	-0.0806444153	0.0148794683	0.0798654172	0.0314754829584131	-0.0288853012686872	0.0008343606293828	0.0009907060274653	0.1423451167453322	0.0487886240899087	0.0023803298405864	0.0202621322612422	-0.0617612777484453	-0.00639526401784	4.089940185787908e-05	0.0038144554291206	-0.0039730346555936	-0.0006300900358584	3.970134532881653e-07	1.5785004374547754e-05	-0.0013630348516109	-0.0001000053013628	1.8578640067059483e-06	1.0001060300684436e-08	-0.0014962147837675	-1.509885692529988e-05	2.2386586791644264e-06	2.2797548045067615e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2063.254263714457	-10.396969121187794	108.0969669069325	4257018.156735886	2493.910704135895	-69.64133596420288	4849.915674878977	6219590.600203594	2290.3512818452264	-6.34183522249441	40.218873989270726	5245708.994250071	2297.0130001703897	1673.7583721226922	1.133824	34.691135	0.2277538928047329	0.1202713470103477	0.0477996651	-0.0013186304	0.0083517298	0.038470953	-0.0694059638	-0.0556295052	0.0465141171	-0.0254228983	0.1057939421	0.0143478848	-0.0941669955	0.045738647	5.02438e-05	0.0554091617	-0.0590330205	-0.0455810938	-0.00122405	0.0100544982	-0.0151963515	-0.0164002203	0.0488649141	0.0169159996	0.0562236069	0.0666127956	-0.0375669542	0.0018373475	0.0384794219	0.0046273897	0.0054266718	-0.1074477503	-0.0139275604	0.0536229224	-0.0370247289	-0.015670212	-0.0001919116	0.0465222601	0.0358164475	0.0659863576	-0.0186368896	-0.025745225	0.0163643917	-0.0181517546	-0.039667551	0.0206481266	0.0406160132	-0.0247636545	0.0685435527	0.062713403	0.0182326115	-0.0284527595	0.088921455	0.0264889039	-0.0071839107	-0.0049884898	0.0226124834	-0.0789412706	0.0303656765	-0.0248905738	-0.0090921087	0.0181574013	-0.0473882923	0.0233945428	-0.0154991859	0.0195061308	0.0076101585	-0.0403287284	0.030648751	0.0182229027	-0.0072773352	0.0777257461	0.047219902	-0.0064486797	0.0052621355	-0.0032311241	0.0229422432	0.0175945849	0.0345264875	0.0232590474	-0.0266931828	-0.0477046679	-0.0029919463	-0.0814303861	0.008959769	0.0807737477	-0.0148794683	-0.0796832699	0.0207192494	0.0781648097	0.0576485564004087	0.0261730734419956	0.0006850297734	0.0033233560550511	0.1315349086830934	-0.0108102080622388	0.0001168605983488	0.0173014322022697	0.0343514830622382	0.0961127608106835	0.0092376627906516	0.0011800243885752	-0.0027131263712029	0.0012599082843906	1.5873688850763157e-06	7.361054706116617e-06	-0.0011129880814828	0.0002500467701281	1.2387424695227638e-06	6.25233872514949e-08	-0.00111301282849	0.0003832019552775	1.23879755638331e-06	1.4684373852849913e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2054.2770997169764	-8.977163997480602	80.58947343766191	4220054.402421592	2497.4170994758606	3.5063953399658203	12.29480828013402	6237092.16875442	2283.579330883575	-6.771950961651328	45.859319827010346	5214734.560438677	2288.819249200821	1631.1078302761846	1.066474	32.630444	0.0981174524775052	0.0496039823952504	0.0675222396	0.0035243143	0.0102622895	0.0698529492	-0.0330166361	-0.0637432	0.003772025	-0.108525485	-0.0220431337	0.0248035572	0.0591062961	-0.029319919	-0.014199829	0.0725064506	-0.0890065107	-0.0623797409	-0.0025104707	-0.0141362605	0.0096429664	0.0371714284	-0.0032131708	0.0036292838	0.0074778653	0.0183437733	-0.0104085549	0.0216419352	0.0320479832	-0.0376226013	-0.0450852663	-0.0420913942	-0.0408079967	-0.0588958435	0.0186604059	-0.0276903069	-0.0146987308	0.0661033031	0.0594560555	0.0868689312	-0.0271667372	-0.013541661	-0.0006243118	-0.0461977638	-0.0038843537	-0.0509247937	-0.0290007877	-0.039958494	0.0267089353	0.006208316	0.0411181942	-0.0244499658	0.007168549	-0.0177241806	0.0723897362	0.0283924549	-0.0233455177	-0.0445140813	0.0640701935	-0.0266238092	0.0012019057	0.0430359415	-0.0264480709	0.0451059879	-0.0363486392	0.0440219599	-0.0243895068	0.0073485101	0.0152386882	0.0213430003	-0.0896224277	-0.0301765742	-0.0280541866	-0.0522058159	0.0349276333	-0.0367982675	-0.021773504	0.0191141557	-0.0297115448	-0.0886045585	0.0703189063	0.1053987455	-0.0038462256	-0.081287294	0.0115045374	0.0802034182	-0.0190607341	-0.0784076511	0.0264477464	0.0759159322	0.0482923316544656	-0.0093562247459431	8.753894149659806e-05	0.0023321492966249	0.125996772677297	-0.0055381360057963	3.06709504186984e-05	0.0158751867250944	0.0755153795865339	0.0411638965242956	0.0016944663770629	0.0057025725540983	-0.0026990180857044	1.4108285498500364e-05	1.9904371970719566e-10	7.284698626959443e-06	-0.0015070865112973	-0.0003940984298145	2.271309752534267e-06	1.553135723822544e-07	-0.0006800356397736	0.0004329771887163	4.624484713622895e-07	1.8746924594875698e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2050.10191560207	-4.175184114906188	17.432162393364965	4202917.864355278	2485.6599011421204	-11.757198333740234	138.23171265890414	6178505.144145856	2282.9074115777044	-0.6719193058706878	0.4514755536017469	5211666.249836414	2288.2624537467955	1600.031828960312	1.077765	32.975922	0.0519295595346575	0.0242652597467014	0.1012461848	-0.0318489119	0.0076540544	-0.0322552014	-0.0476699665	-0.0761747515	0.0302141243	0.0023219927	0.0490560662	0.0494582001	0.029005238	0.0507860536	-0.01855194	0.0708891175	-0.0694414262	-0.0576045913	0.000698544	0.0016347811	0.0087159407	-0.030942776	0.0074041279	-0.0198430578	0.0482604392	0.077600376	-0.0147253745	-0.0244536571	0.0288198733	0.0160011686	0.043861585	-0.0513802859	0.0215220215	0.1942423391	0.0603942889	-0.0525318032	-0.0183896186	0.0667191002	0.0370670847	0.0876762079	-0.0025516574	-0.0017572342	-0.0030230146	0.0188552569	-0.0120807249	0.0383831464	-0.015850033	0.0009678905	0.054290035	0.0804592674	0.0093049748	0.0099476083	0.089343155	-0.0028081845	-0.0371917156	-0.0683736767	0.029114728	-0.1458145605	0.0818284874	-0.0418317864	-0.0077563551	0.0224327638	-0.0449824262	0.039801543	-0.0046021489	-2.96476e-05	-0.0095327643	-0.0321249586	0.0747343773	0.0222784115	0.0090908731	0.0359977487	0.0207667087	-0.0129901093	-0.0161739707	0.0581150521	0.0252625574	0.0305068937	0.0341945706	0.0116791194	-0.0492396103	-0.0149732285	-0.0047000831	-0.0811085467	0.0140379523	0.0794923845	-0.0231897558	-0.0768225931	0.0320341914	0.073134559	0.0433710116012804	-0.0049213200531851	2.421939106588277e-05	0.0018810446473183	0.1089195131332587	-0.0170772595440382	0.0002916327935344	0.0118634603411861	0.0907677229890779	0.015252343402544	0.0002326339792691	0.0082387795366219	-0.002766162257867	-6.714417216260003e-05	4.508339855400873e-09	7.651653636847859e-06	-0.0015843568980116	-7.727038671430007e-05	2.51018678027694e-06	5.970712662977481e-09	-0.0008291938115945	-0.0001491581718209	6.875623771866152e-07	2.2248160220953123e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2045.1107633646536	-4.9911522374166	24.91160065706873	4182478.034429956	2470.012873649597	-15.647027492523192	244.82946935177665	6100963.595994741	2284.775384819404	1.8679732416994737	3.489324031705241	5220198.559076655	2287.901863288879	1558.735920292401	1.124186	34.396233	0.2567855707766153	0.1176256241908942	0.1055877602	0.0011612813	0.0220194266	0.0179573894	-0.0254448688	-0.0884853178	0.0514398616	0.0251298239	-0.0443649757	0.0179095755	0.0511326268	0.0004660895	-0.0180324534	0.0336912104	-0.0957596707	-0.0100604639	0.0011961481	0.0481848115	0.0546848599	-0.0706583585	0.0002273221	-0.0430691783	0.0165198925	0.0061517746	0.0338148095	-0.078694203	0.0375302776	0.0136973113	-0.0911183061	-0.0089249739	-0.0337746444	-0.0605497037	0.0776303684	-0.0296284369	-0.0182097898	0.035699135	0.0790030246	0.0730588151	0.0803349908	0.0068982388	-0.0239724345	0.0443599065	-0.0283867313	-0.0079237261	-0.0615735128	0.0222802173	0.0307190323	0.0057615597	-0.0010093013	-0.0325366771	-0.0287676148	-0.0183219909	-0.0468102885	0.0796531786	-0.0322395838	-0.0293354361	0.0893384813	-0.0379576043	-0.0319959531	0.0376827627	0.0022066823	0.0563821826	0.0321505456	0.0341513836	0.0407177511	0.0041166211	0.0787063492	-0.034163915	-0.0434001449	-0.0116621431	-0.0733314861	-0.0602589588	0.1119705933	0.0274905773	-0.0900244267	-0.0032179368	-0.0099121053	-0.0446215179	0.0639816098	0.1339772623	-0.0055534252	-0.0808942224	0.0165575133	0.0786418943	-0.0272552159	-0.0749343514	0.0374485793	0.0698401994	0.1120583458360329	0.0686873342347525	0.0047179498842766	0.0125570728715079	0.1199620871177984	0.0110425739845397	0.000121938440204	0.0143909023456582	0.1537240469097511	0.0629563239206732	0.0039634987216047	0.0236310825983113	-0.0013418251948808	0.0014243370629862	2.028736068996154e-06	1.8004948536168969e-06	-0.0017780008143155	-0.0001936439163039	3.161286895706581e-06	3.749796632151184e-08	-0.0014931996050374	-0.0006640057934428	2.229645060483847e-06	4.40903693725735e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2043.5366581790136	-1.5741051856400643	2.477807135458942	4176042.0733214505	2454.635971069336	-15.37690258026123	236.4491329628445	6025237.750467502	2288.9659952442994	4.190610424895567	17.561215733243404	5239365.327384726	2293.314758141836	1556.4888092630235	1.140293	34.889072	0.168966899756179	0.0829024728691249	0.1250530714	-0.0403905392	-0.015715372	-0.0265181857	-0.0457821244	-0.0795722697	0.0783600047	0.0018296046	-0.014432835	0.0364221889	0.0340727716	-0.034080051	-0.0063170633	0.0378405442	-0.0655698057	0.0316989123	0.0272122219	0.0827174124	0.0161389317	-0.1213109897	-0.0607239699	0.0404612325	0.0506537699	-0.0688756374	0.0428459101	0.0157895545	0.0267535154	0.0669229841	-0.0425079846	0.0085772487	-0.0062116454	-0.0510132497	0.0465778202	0.0418074666	-0.0070061741	0.0365905252	0.0610379119	0.0208700357	0.0906537732	0.0175162953	0.0157321525	0.1312361817	0.0228182589	-0.015880172	0.015403955	-0.0436127744	0.0033134339	-0.0085182151	-0.0848317766	-0.0157168951	0.0017950241	0.007437911	0.0085904767	0.0715445978	-0.0639319976	-0.0113691197	0.1267803817	-0.0256012909	-0.0061681425	0.0546593132	-0.0325754007	0.0826048698	0.0580370748	-0.032995162	0.0449843717	0.0917401464	0.1224663825	-0.0900723507	-0.0031763281	-0.0067642196	-0.0576926507	-0.0434640337	-0.031805111	-0.0550142662	0.0070344852	0.0094918706	0.0002406339	-0.0211671791	0.0239042115	0.0066456313	-0.0064061583	-0.0806444153	0.0190607341	0.0776534394	-0.0312459714	-0.0727503781	0.0426618292	0.066055961	0.0953246899853752	-0.0167336558506576	0.0002800152381282	0.0090867965208078	0.0944287465433149	-0.0255333405744835	0.0006519514808925	0.0089167881737416	0.1849709018155039	0.0312468549057527	0.0009763659415011	0.0342142345184407	-0.0017980024773755	-0.0004561772824947	2.080977130642494e-07	3.232812908648435e-06	-0.0005739352563922	0.0012040655579233	3.294016785299804e-07	1.449773867777148e-06	-0.0017420177331251	-0.0002488181280877	3.034625782522312e-06	6.191046086506709e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
