global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
858.7863329092876	0.581015697818998	737513.9655917818	0.3375792411120972	994.9385414123536	-1.1997162391400025	1.4393190544562315	989902.7011877416	823.0444854612441	0.2113598731922366	677402.225048164	0.0446729959958383	844.3284946918487	743.7375918262641	1.009893	13.913151	0.1297063835232544	0.0903435760387841	0.0720904321	-0.0903384831	-0.1246342735	-0.0812763983	0.0121427387	0.1087089946	-0.0424861195	-0.1502778581	-0.147090766	0.1294971027	0.0288380391	0.0825385703	0.0455621618	0.18576809	-0.1284166012	0.0371595784	-0.0388450489	-0.1669276492	-0.0193480616	0.0885043185	0.095437017	0.107662788	-0.0096596857	0.1231369401	0.0674989462	0.0570156878	-0.1466116196	-0.1368147442	-0.0055448582	-0.1889100527	0.0316499236	-0.1829132497	0.0624483775	0.1131995187	-0.1282997742	0.1347409878	0.1176190028	-0.0968971319	0.1000229118	-0.1100746029	-0.0698659029	0.1118160778	0.0368762854	-0.1429474953	-0.0647594318	-0.0247832276	-0.0147655278	0.0897324875	-0.0106286941	0.0780299887	0.0223730407	0.0827752209	-0.0137339813	0.0497744609	0.169198484	0.1802529286	0.1058025642	-0.0164207848	0.0712830588	-0.0236926587	0.0100198526	-0.1214612694	-0.0320544879	-0.0695729808	0.1101403818	-0.1028979162	-0.0622692927	-0.0199738144	-0.0318249491	-0.1077028848	-0.0826727806	-0.0303127746	0.1577189501	0.047147416	-0.0100902662	0.1016540472	-0.023839813	-0.0082826830656728	7.739354970000972e-07	6.860283876638296e-05	5.989761535167875e-13	0.0770874512212174	0.0799252330036921	0.0063880428706944	0.0059424751357835	-0.024043052582499	3.5526443980402056e-05	1.2621282218926455e-09	0.0005780683774848	-0.0001719802549944	-0.0004969245535176	2.469340118886661e-07	2.9577208107938842e-08	-0.000303011477917	4.782768110001652e-08	9.181595574944456e-08	2.2874870794048768e-15	0.0001299740383664	0.000497924621603	1.6893250649270423e-08	2.479289287984908e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
859.904719950954	1.1183870416664377	739436.1273939287	1.250789574967406	999.1939627548744	4.255421342520776	18.108610802381325	998388.5752057892	824.9282849302795	1.8837994690353528	680506.6752780123	3.548700439537876	846.4677397727967	745.5081124137068	1.355397	18.673119	0.089124021895777	0.0517692305938283	-0.0135335111	-0.0560505183	-0.0062576489	-0.1038169962	0.1801945952	0.0842496005	0.0892760117	-0.0950783589	-0.0734003156	0.0687763957	0.0071049228	-0.070856691	0.0078129953	0.1795888116	0.0963623296	0.0026885537	-0.0262201678	-0.1628619798	0.1829390893	-0.0456941018	0.12625339	0.1209480867	-0.1770137451	0.197326972	0.0010170797	0.1646336812	-0.0508925171	-0.1266797696	-0.0844443858	-0.1272015676	0.0985081835	0.165938551	-0.2257236895	0.0155108504	0.1123044724	0.0510867392	0.0967023124	-0.115053374	-0.0403593224	0.0572050271	-0.1530298276	0.25906669	0.1764486948	-0.1678652585	-0.1483781598	-0.0301529097	0.1022867638	0.0686561539	-0.0433226591	-0.1076669452	-0.0274264338	-0.0581842763	0.0073140428	0.0443248315	0.0996913289	0.1179104467	0.0812253055	0.0561680946	0.0998105791	-0.1190790772	-0.0005505421	0.0884161918	0.1708831582	-0.1791096172	-0.0750303855	0.0207225638	-0.361281676	-0.1561610567	0.2335602244	0.2280023765	0.2025549306	-0.0407578247	-0.0876254902	0.0416158543	-0.0379140809	0.0970382431	-0.0355847396	-0.0082754137016252	7.269364047600077e-06	6.848247193304608e-05	5.284365365654058e-11	0.0378386757415398	-0.0392487754796776	0.0015404663766541	0.0014317653818733	-0.0459149191726311	-0.0218718665901321	0.0004783785481365	0.0021081798026292	3.596636689909555e-05	0.0002079466218934	4.32417975569164e-08	1.293579547920356e-09	-0.0003030041905283	7.287388699970566e-09	9.181153947771033e-08	5.31060340644587e-17	-0.0002219942615898	-0.0003519682999562	4.928145217880056e-08	1.2388168417405758e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861.812311603189	1.9075916522349416	742720.4604308321	3.638905911676434	998.96672110722	-0.2272416476544094	0.0516387664286907	997934.5098797104	826.7484596675723	1.8201747372928596	683513.0155627035	3.31303607427913	848.6987194776535	751.1034230879266	1.308068	18.021063	0.1783411146930747	0.0930444315757732	-0.1102618291	-0.1400093997	0.0582731369	0.0994640158	0.053081316	-0.1277646162	0.1352365359	-0.1021445216	-0.0610273027	-0.1530464408	0.0334755149	0.0164261005	-0.0601317059	-0.087340207	0.1871920232	-0.1056639288	0.094599786	0.0650040105	0.0328703434	0.018100523	0.1762294679	-0.0969594745	-0.0309447632	0.1113249639	-0.1804599022	0.0134668568	-0.1432109266	0.0394887966	-0.1604373742	-0.0165987487	-0.2010185316	0.0624771494	-0.0114833712	0.0155141268	0.1734976447	-0.0313608187	-0.1345852766	-0.0598383232	-0.0666525961	-0.1068032894	-0.1441341068	-0.0191753993	0.142576769	-0.1115963809	-0.0968761751	-0.1110468944	-0.0701765955	-0.2216023707	-0.1013380799	-0.1281435267	0.1150701327	-0.1641616266	-0.0560957908	-0.0756062866	0.0913343027	-0.0112592913	-0.0486414362	0.0856472518	0.0996298432	-0.2370453946	-0.1810761996	-0.0283910446	-0.0408403244	-0.117252316	0.1041839138	0.0009844146	-0.1026350197	-0.0523142989	0.0017722876	0.0367498487	-0.0300579956	-0.0456332563	-0.0536434226	-0.0993914802	0.1093859785	0.092280022	-0.0471208409	-0.0082486926776965	2.6721023928699683e-05	6.804093089108385e-05	7.14013119798141e-10	0.1070837806362021	0.0692451048946622	0.0047948845518727	0.0114669360753422	-0.0618314275508851	-0.015916508378254	0.000253335238955	0.0038231254329803	-0.0008780188912601	-0.0009139852581591	8.353690521323313e-07	7.709171734096152e-07	0.0002939428790624	0.0005969470695907	8.640241615149272e-08	3.56345803892924e-07	0.0001301290185849	0.0003521232801747	1.6933561477869248e-08	1.2399080444099025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864.0898615256187	2.2775499224297846	746651.288791363	5.187233649159918	1000.9724403249808	2.0057192177607703	4.0229095804948765	1001945.8262901471	826.9174235631713	0.1689638955989494	683792.4253923532	0.0285487980159726	848.838061594963	762.827594634421	1.125712	15.50877	0.1496234925478358	0.085135275647281	-0.1440050158	-0.2237456738	-0.0942798251	0.0142296038	-0.10137203	-0.0886716049	0.1220397877	-0.08509636	0.1102624023	-0.1299459827	-0.0458840239	0.1305831092	-0.0326560747	-0.0947993876	0.1890805598	-0.017227856	0.1431483106	0.0812028847	-0.0793281132	0.0703763241	0.0572156343	-0.1180809391	0.0777606721	0.0057527841	-0.1639362623	-0.0315150393	-0.0876003344	0.1671914508	-0.0223602291	0.0468737527	-0.04396869	0.2006024425	-0.1407457929	-0.0575080385	0.1831570956	0.0286351723	-0.1577613337	0.0905671292	0.0497441148	-0.1544957956	-0.0720137615	-0.126689552	-0.0149218559	-0.0263751258	-0.0025328017	-0.0881849335	0.11069826	-0.1144820293	-0.1087819744	0.1042468885	0.1550607409	-0.2216015283	-0.0501721366	-0.0382089161	0.0323555346	0.008095498	-0.2139754652	0.0355856244	-0.0629451864	-0.0383307413	-0.1615731644	0.0678356376	0.1165154913	-0.1407615432	0.0481226487	-0.0319534898	-0.1888252207	0.1470764426	0.1835472817	-0.0317022713	0.2076490833	-0.0801088952	0.1002178412	-0.2858176072	0.022935836	0.0873863672	-0.0583804184	0.0134607309488927	0.0217094236265892	0.0001811912776784	0.0004712990741987	0.0338214214509235	-0.0732623591852786	0.0053673732733927	0.0011438885489609	-0.0835708012539981	-0.0217393737031129	0.0004726003690036	0.0069840788222352	-0.0006409570696738	0.0002370618215862	5.6198307253814726e-08	4.108259651648245e-07	0.000294093086941	1.5020787859999817e-07	8.649074378648659e-08	2.2562406793511792e-14	-0.0002909056726073	-0.0004210346911922	8.46261103551056e-08	1.772702111873112e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.4661037278009	-0.6237577978178024	745573.7122868695	0.3890737903385144	999.7679229604788	-1.2045173645019531	1.450862081386731	999535.89978071	823.6514044362896	-3.2660191268817016	678401.6360298722	10.666880937157112	845.8654886245728	768.6314240115248	1.40896	19.411039	0.1415851236142442	0.0761815982538253	-0.1396719822	-0.0799819328	-0.0656484965	-0.063579957	-0.202849067	0.1372579115	0.1299595904	-0.0185674213	-0.0918276642	-0.0365709683	0.1081602223	0.2228797291	0.1851408069	-0.0339585966	-0.0699137141	-0.0818844171	-0.0015116981	-0.0616098305	-0.1518106142	0.2496134876	0.0355774394	-0.1483097147	0.130591899	-0.0324517208	0.0210811712	0.0123072658	-0.2242202483	-0.068175471	0.1003382613	0.2667202288	0.1312735851	0.0313675601	-0.1508252098	-0.0974813626	-0.0457581103	0.1044244832	-0.0456547518	-0.0976984742	0.0368639253	-0.2145724742	0.097679153	-0.2427981096	-0.2116996825	0.0691482006	-0.1045314083	-0.2074452188	0.0749295136	-0.0565819122	0.0292419423	0.101009653	0.110811698	0.0797608855	-0.1444504457	-0.0747612333	-0.2879278343	0.243970402	-0.1120425885	-0.2150458251	-0.2261709472	-0.1390302668	-0.2234835109	-0.1355115941	-0.1756613518	-0.0937536369	0.3430992692	0.1324082457	-0.0268835176	0.0590305794	-0.1396551921	0.2971275699	-0.1023600766	0.0960488183	-0.1762934637	0.2283147656	0.1294752562	0.0823644609	-0.0692973963	0.0133216711308961	-0.0001390598179965	0.0001774669217197	1.9337632981247428e-08	-0.010974719909484	-0.0447961413604074	0.0020066942807816	0.0001204444770916	-0.079396196146348	0.00417460510765	1.742732780481826e-05	0.0063037559625093	0.0001828710238944	0.0008238280935682	6.78692727752215e-07	3.3441811380186224e-08	-0.0005605421604883	-0.0008546352474293	3.14207513684891e-07	7.304014061485408e-07	-0.0004619486781736	-0.0001710430055663	2.133965812663363e-07	2.9255709753153345e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861.509777254554	-1.9563264732469177	742199.0963051913	3.827213269926724	997.991535844474	-1.7763871160047984	3.155551185907845	995987.105617212	824.0143556504514	0.3629512141618534	678999.6583180287	0.1317335838615635	846.6130736589432	764.5261097260993	1.509753	20.799656	0.1386756343997352	0.1050731143285637	-0.1137845911	0.051198697	-0.1259985892	-0.1248996685	-0.1972410103	-0.0903134514	0.0397978746	0.0278905812	0.1140815517	0.0458489278	-0.0528128672	0.2100582871	0.2086415278	-0.2098312215	-0.0557823621	0.0740133966	0.0096781285	0.0629172563	-0.2227991119	0.0211823257	-0.0646219687	-0.0447565953	0.3937532627	0.2325173104	0.0418869812	-0.0171000894	-0.1997598386	-0.2465379026	-0.0399713993	0.1149633764	0.2155945015	-0.1430325834	0.0156188519	-0.0824007535	-0.0392592584	0.0319651729	0.0298682402	0.1329854996	0.0848270112	-0.1082447857	0.1420940803	-0.2818451574	-0.2262167058	-0.2718720841	-0.1050086612	0.0101513334	0.1461074206	-0.1408533987	0.1151803343	-0.0334561817	0.0084381114	0.1178218536	-0.2599706275	0.0125520933	0.1416891549	-0.0379950539	-0.0782826039	-0.2943947466	-0.0088215645	0.0184863982	-0.0526732392	-0.3783936011	0.0442524349	0.2540815543	0.125901829	0.1436225806	-0.2042868523	0.1330206463	-0.0458387273	0.0860015901	0.0461494634	-0.0408562171	-0.0489738155	-0.1677535794	-0.0610155042	0.0772216734	-0.0798077096	-0.003637170908874	-0.0169588420397701	1.322901222035932e-05	0.0002876023233298	0.0914704144970954	0.1024451344065794	0.0104950055635821	0.0083668367282704	-0.0829098476753387	-0.0035136515289906	1.234574706717862e-05	0.0068740428415478	0.0004978704121932	0.0003149993882988	9.92246146286182e-08	2.478749473374269e-07	-0.0005606147801868	-7.261969850002986e-08	3.142889317638941e-07	5.2736206102352365e-15	-0.000461860557683	8.81204906000039e-08	2.133151747432518e-07	7.765220863585375e-15	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
859.5952542573406	-1.914522997213453	738904.001141742	3.665398306859183	1004.8641269289216	6.872591084447549	47.232508214027945	1009751.9135886236	826.9836057422932	2.9692500918417863	683901.8841665246	8.816446107902456	850.6213208913803	757.0163188946592	1.514081	20.859287	0.0738075008613482	0.0375782274474909	-0.0359789737	0.2212770271	-0.1244066159	0.146640378	-0.103272911	-0.0181452951	-0.0652056695	0.1788617534	-0.0429259587	0.0315976116	-0.0879153235	-0.0418500022	0.3067936577	0.0010940079	0.1315135607	0.1951353216	-0.2710565421	0.0775395291	0.1019462299	-0.0305342121	0.0572147335	-0.027292015	-0.0148920103	0.0572909501	-0.1424698613	0.0370655584	0.1026954564	0.1244218305	0.0445210111	0.0896686037	-0.0003893091	0.1069802458	-0.0360090243	-0.095158008	0.0826193361	-0.3033414193	0.2148340729	0.0178733606	0.0210829682	-0.0537691576	-0.0012749711	0.0282937315	0.1016670319	-0.1692114775	-0.0206498669	-0.0111706027	0.0959005309	-0.0838695771	-0.0195295132	0.1633343557	0.0160459313	0.0808182559	-0.1517792553	0.1558494222	0.0753766232	-0.1921260696	0.0324179596	0.0794679775	0.0200903606	0.0383128527	0.1251528571	-0.0384027116	-0.0213552119	-0.0796179733	-0.0968327461	0.0286946121	-0.2998763926	0.2476013575	-0.0761038738	-0.130251254	0.1216633732	-0.0107103418	-0.0970337024	-0.1385498038	0.0439456148	0.0719655524	-0.0898496795	-0.0034982341744864	0.0001389367343875	1.2237642339544544e-05	1.930341616229048e-08	0.0815382936812625	-0.0099321208158329	9.864702390030129e-05	0.0066484933364518	-0.0680426806931393	0.0148671669821993	0.0002210326540765	0.0046298063959085	-5.804325149126596e-05	-0.0005559136636844	3.090400014710856e-07	3.369019043678348e-09	-0.0003619929213349	0.0001986218588519	1.3103887509657508e-07	3.94506428137841e-08	-0.0002390105536408	0.0002228500040422	5.7126044751681746e-08	4.9662124301608565e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858.2465285106651	-1.3487257466754272	736587.103700608	1.8190611397451888	1002.302446825751	-2.561680103170602	6.562204950980145	1004610.1949128872	825.0808683609607	-1.9027373813324855	680758.439335277	3.620409542320005	847.2911505937576	742.6319818036733	1.315473	18.123089	0.1410848468183418	0.0763062067507671	0.0343422193	0.1206617691	0.003953901	0.01832949	0.1134356875	0.1190930047	-0.0409814385	0.1797148512	-0.0948067725	0.0015558316	0.1131126268	-0.0462484655	-0.0925376213	0.0401874072	0.0352926103	-0.0288719183	-0.0966544961	-0.0046896179	0.1461657579	-0.0863183793	0.1876115645	-0.0569385732	-0.060987803	-0.0420122083	-0.0862528065	0.0541125286	-0.0303996741	-0.0829833738	0.1200149553	-0.0153353585	-0.1035429107	-0.2172396961	0.0514342644	0.12653632	0.0048508086	-0.1404802723	0.0591395815	-0.1131382505	-0.1128905718	0.0554224272	-0.1837967199	0.03173204	-0.0451333193	0.1337930755	0.0524486672	-0.1454006532	-0.0531538851	-0.1234833177	-0.0307111234	-0.0110207154	-0.0544662522	0.066485547	-0.0024544926	0.0082213886	-0.114814657	-0.0177754444	0.0999103422	0.1861129665	0.0092817158	-0.0524503809	0.0152689293	0.0881490859	0.0863807626	0.0346832617	0.2041435955	0.0443331804	-0.1660908719	0.0296760382	-0.170892506	-0.0712444996	-0.0380756847	0.0291910341	-0.0381202296	0.0943875859	0.0883167623	0.066603812	-0.0993643757	0.0035597152231474	0.0070579493976338	1.2671572469907344e-05	4.981464969955933e-05	0.0334014043294388	-0.0481368893518237	0.0023171601164697	0.0011156538111786	-0.01339814071315	0.0546445399799893	0.0029860257496246	0.0001795101745693	-0.0002099902165379	-0.0001519469650466	2.3087880186883033e-08	4.409589104163413e-08	-0.0005600035460791	-0.0001980106247442	3.136039716211667e-07	3.92082075115884e-08	3.594121834626693e-05	0.000274951771987	1.2917711762140343e-09	7.559847691882806e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858.2910412714647	0.0445127607995345	736663.511526855	0.0019813858739965	1002.7156045847926	0.41315775904161	0.170699333856285	1005438.583677846	824.0690970001427	-1.0117713608179884	679089.8766306307	1.023681286571484	846.7450819969177	746.4228953885879	1.126093	15.514029	0.0762336944768344	0.0501086668416377	0.0060898279	0.1821199632	-0.0169563612	-0.0138135345	0.1516004639	0.1352267839	-0.0012453561	0.2362632935	-0.0248628385	0.0379913884	0.0748279032	-0.0122165008	-0.1093155186	0.1884709019	-0.0148614995	-0.0475656047	-0.1283273845	-0.0791160017	0.0345664435	-0.1645583904	0.0103501048	-0.1623098133	-0.0614212497	0.0645477307	-0.0325481943	-0.1487839348	-0.1916342214	-0.0033006118	-0.0706600158	0.0926403836	-0.0189739285	-0.0894984522	-0.0112361601	0.3119127939	-0.0164615629	-0.0981429197	0.0983165467	-0.0675316318	-0.0447924942	0.1777058607	-0.0759192457	-0.1501255255	-0.0604894427	0.0684994535	-0.1093041478	-0.2374744044	-0.0547563473	0.064059731	-0.1142248428	-0.2344324781	0.0887334305	0.0223981277	0.1178297149	0.1199352699	-0.1109594237	-0.0239525258	0.20101697	0.0285431742	0.0867249415	-0.1130523322	-0.1454059325	0.0368807671	0.0923484156	-0.1423427568	0.0108336015	0.1232207652	-0.0282236736	0.127268584	-0.16996087	0.0008140079	0.2033645881	-0.1562306958	0.0783854879	0.0968024943	-0.2495450052	0.0611443214	-0.1082959623	-0.0016740585502219	-0.0052337737733693	2.802472029571049e-06	2.739238791080832e-05	0.0527445046571699	0.0193431003277311	0.0003741555302886	0.0027819827715302	-0.0133086486590343	8.949205411569981e-05	8.008827749847343e-09	0.0001771201291296	-0.0011020266804861	-0.0008920364639482	7.957290530132084e-07	1.214462804503213e-06	-0.0005599430742304	6.0471848700055e-08	3.135362463785912e-07	3.656844485202343e-15	-0.0001033084122892	-0.0001392496306354	1.0672628049715328e-08	1.9390459632113968e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858.0878205057447	-0.2032207657199478	736314.7077002992	0.0412986796198019	1000.9108221119848	-1.8047824728078008	3.257239774154242	1001822.4738208893	823.7203910115285	-0.348705988614256	678515.2825681854	0.1215958664954456	846.3319779634476	744.2274046680168	1.319546	18.179205	0.054835757236592	0.042481205039448	-0.0009242211	0.0250793445	0.0844635334	0.0802207846	0.0966290354	-0.0986018635	-0.0059094894	0.0536941235	0.1034167268	-0.101418182	0.176296187	0.0208615592	-0.0929745496	0.1370934065	-0.0462101683	-0.1670059746	0.0889598847	0.0344645762	0.1121344344	-0.1060121667	-0.1834523317	-0.1178355595	0.2068319422	-0.0819386814	-0.2178465203	0.1011397747	0.1459119546	0.0224501331	0.0769597916	-0.0470642202	0.0269442818	0.0082015727	-0.1180980321	-0.0703669374	-0.0349172914	0.0417674285	-0.1294268622	0.0056444709	-0.1504854326	0.1316328488	0.095287677	-0.2088054615	0.0413876351	-0.1403556995	0.1237621842	-0.0709788307	-0.1933637539	0.0106536127	-0.1522306742	0.0848654212	-0.1154487418	-0.0706157336	0.1705511108	0.0441549042	-0.0846398577	-0.1063853991	-0.0168443805	-0.0696206669	0.1650444723	-0.1143923102	-0.1321373344	-0.1715345046	0.2171696381	0.1484141686	0.0896815475	-0.0654893136	0.2288517987	0.0820379567	-0.1728938382	-0.0361006823	-0.0533885227	-0.1323934268	0.0861542429	-0.1474882081	0.0663241502	0.055595093	-0.1165920251	-0.0043331538443283	-0.0026590952941064	1.8776222238617128e-05	7.070787783138802e-06	0.0527336632297732	-1.084142739669891e-05	1.1753654799789373e-10	0.0027808392376311	-0.013154981627224	0.0001536670318103	2.3613556665387946e-08	0.0001730535416126	-0.0019149918678198	-0.0008129651873336	6.609123958165178e-07	3.667193853815966e-06	-0.0006490336233531	-8.90905491227e-05	4.212446442428536e-07	7.937125942984223e-09	3.4878920919973974e-05	0.0001381873332091	1.216539124541798e-09	1.9095739059463275e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858.0473307243694	-0.0404897813752995	736245.2217632154	0.0016394223958195	995.1008266580516	-5.8099954539331975	33.75604717472442	990225.6552155376	823.4278955937077	-0.2924954178207599	678033.499241882	0.0855535694461409	845.1905080795289	734.1958429698392	1.543243	21.261036	0.1428046124734185	0.0939879719477924	0.0603656014	0.0282737597	0.1706286998	-0.0678030953	-0.1737338463	0.1594584526	-0.1314509006	-0.0580175525	0.0176051585	-0.0745420367	0.0671910851	-0.0439768463	0.1092140319	-0.0540430036	-0.0689949463	-0.0732164166	0.0182127444	0.1588656148	-0.0757389524	0.0659743375	-0.0812953559	0.1323245353	-0.1294286462	0.2482107044	0.1227230364	0.0620772788	0.2092937171	0.0871570617	-0.397088249	0.244960827	0.1309166553	0.0042559093	0.0719322284	0.0318142751	-0.1102065763	-0.0451756259	-0.1402662321	0.0052892555	0.0452637132	0.0098505064	0.1351621548	0.0525892621	0.0090770045	0.0258400046	-0.257878281	0.0094873158	0.1492833323	-0.0841511543	0.2030295778	-0.3757553	-0.2622599232	0.0939789886	0.0292686485	-0.007476082	-0.0240370772	0.1054242187	-0.1272704246	-0.0630171463	0.0957333404	0.0385091283	0.0501880961	0.1326053728	-0.4024026693	-0.2518408623	-0.2570799447	0.0175577308	-0.118484497	0.0175631279	-0.2320300088	0.1529574312	-0.2302964971	-0.2081432337	-0.0250188932	-0.2585850346	-0.0761496101	0.0499642712	-0.1242038795	-0.0016002521374218	0.0027329017069065	2.56080690332304e-06	7.468751739612462e-06	0.0243990140077556	-0.0283346492220176	0.0008028523465347	0.0005953118845506	-0.0307442047544697	-0.0175892231272457	0.00030938077022	0.0009452061259847	-0.0002630514035736	0.0016519404642462	2.728907297413951e-06	6.919604092204096e-08	-0.0006199776192481	2.9056004104999937e-05	3.843722483685421e-07	8.442513745497731e-10	-0.0001670813790738	-0.0002019602999937	2.7916187233202848e-08	4.0787962773575175e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
857.4204960314828	-0.6268346928866322	735169.907014874	0.3929217322062784	998.9764833121465	3.8756566540948825	15.02071450042994	997954.0142107032	822.2833816053419	-1.1445139883658155	676149.9596643164	1.3099122695650267	844.7765990257263	746.7139009248789	1.481736	20.413664	0.100466894887364	0.0557680116195592	0.1216874986	-0.0781628451	0.0702784957	-0.3547700982	-0.0952124703	0.0932357049	-0.133841443	-0.0285003691	-0.0187585642	0.0673266437	-0.0008558319	0.1146200204	-0.1073123454	-0.1615365011	-0.2418569751	-0.0103102497	0.1145942261	-0.1810237409	-0.0457361986	-0.0417799097	0.2369180428	0.0908510339	0.1339844393	0.0228380216	0.1870783794	-0.2205566041	0.1322919045	0.070031009	-0.0076411948	-0.0370961559	-0.2121637824	0.0967350778	0.0094392306	-0.1648183609	-0.257860483	0.1336842559	-0.0156907304	0.0066167025	0.0628025972	0.0227210876	-0.223612383	0.0725524066	-0.3110443174	-0.042051506	-0.0365445246	0.165760031	-0.0519723468	0.0511637387	0.0943352223	0.0699617026	0.150704408	0.2069153881	-0.0679030607	-0.0012318749	0.1538112525	0.2549119604	0.0160281255	-0.0861859236	0.1104486473	0.084940654	0.040751838	0.1660768712	0.0211928327	0.1821144169	0.0717781473	0.1744872327	0.1032766277	-0.0464164691	-0.1586000994	-0.0415276957	0.1756489114	-0.1761743779	0.0654349129	0.0774692249	-0.083076356	0.0442601199	-0.1310868562	-0.0069851222756796	-0.0053848701382577	4.879193320619535e-05	2.899682640590057e-05	0.0614375487738527	0.0370385347660971	0.0013718530576193	0.0037745723993395	-0.0307767269547838	-3.252220031410222e-05	1.0576935132705903e-09	0.0009472069220493	0.0005218685731902	0.0007849199767638	6.160993699228845e-07	2.723468076835752e-07	-0.0008530810567295	-0.0002331034374813	7.277472893507204e-07	5.4337212565644956e-08	-0.0003092773204825	-0.0001421959414087	9.565246096483502e-08	2.0219685753106454e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
