global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
860.0110036555725	-0.2075650382660114	739618.9264086651	0.0430832451103708	1002.2915890842014	-1.7040736219618111	2.9038669090660454	1004588.4295489336	823.1710074521641	-0.8844738312583331	677610.5075098107	0.7822939581807943	844.6914654569142	748.4836200763175	1.162964	13.971344	0.0472921304803628	0.0342379101732668	0.0413667833	-0.0007394337	-0.1681827694	-0.0209960485	0.1213912116	-0.1277078784	-0.0258731982	0.0641662206	0.0605290001	-0.2124118239	0.0220606276	-0.0251472867	-0.0881399223	-0.002732896	0.1270945591	0.0906069002	-0.0314111679	-0.0404809376	-0.0620298686	0.0595762449	-0.020975024	0.0731468475	-0.073988003	-0.1537465911	-0.1137625561	-0.1224791232	-0.0454176449	-0.0377204117	0.1017222861	-0.1996244113	-0.1174656281	-0.0909849815	-0.1898215608	-0.1270493766	0.0466836696	0.0658521915	-0.0613183753	0.103096382	0.0135931484	-0.0686238808	0.0693377222	0.0016659938	-0.0900269032	0.0438033674	-0.105791528	-0.1095080524	-0.0326818865	-0.0920825653	-0.0404645601	-0.0286415091	0.1200386138	-0.0954793401	-0.0054518	0.0752174202	-0.0706518787	-0.0680316593	0.0345057358	-0.0350558562	0.0162757812	0.0256929513	0.0262335058	-0.0448861842	-0.0317370132	0.0788916122	-0.1963673007	0.1374247764	0.0210341614	-0.2180666439	0.0800825159	-0.1760236259	0.0353907989	-0.0245036312	-0.0363262216	0.1206305183	0.1016540472	-0.023839813	-0.0088609940198693	-2.9386127237997217e-06	7.851721502015948e-05	8.635444740477619e-12	-0.0543810136988298	0.0280176035389559	0.0007849861080661	0.0029572946509123	0.0072787418809809	2.039430371780001e-05	4.159276241338713e-10	5.298008336994537e-05	-5.600120266843256e-05	-0.0003850001493276	1.4822511498229938e-07	3.136134700310858e-09	2.5997326719817693e-05	-1.846039454633797e-08	6.758609965769468e-10	3.407861668064645e-16	9.600076456524052e-05	5.270777127456389e-09	9.216146797110741e-09	2.7781091527317425e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
859.5346327601086	-0.4763708954639014	738799.7849140548	0.2269292300450793	1003.7474777560764	1.455888671874959	2.1196118248938323	1007508.999101685	822.5469592089322	-0.6240482432318686	676583.5001038607	0.3894362098807814	844.5906087755242	748.3004107950585	1.145927	13.766675	0.0074902132384706	0.0053719874061156	0.0911181548	0.0366165563	-0.0861907562	0.010619378	0.1596418703	-0.136934593	-0.0644748595	-0.0873546933	0.08771517	-0.0699845757	0.0654246004	0.0787891457	-0.1036515598	-0.0286716837	0.0959267557	0.0323768334	0.0358073436	-0.2462224374	-0.077713829	0.0454808688	0.1058813358	0.0292021157	-0.0794637931	-0.1725967201	0.0949234942	0.0766810994	-0.1711730625	0.0352186326	0.0226515741	-0.0154824363	0.0671678761	0.0503422632	-0.007254697	-0.1084341372	0.0134251104	0.1233714249	-0.0838876449	-0.0565007502	-0.1289022497	-0.1269395485	0.0808558842	-0.0979721172	-0.0010563451	0.0347172292	-0.0655619599	-0.065533244	-0.012114304	-0.0111836486	0.0254992266	0.0404107734	0.1591559056	-0.0780136975	0.0236455829	0.0814178824	0.0992135355	-0.1054778511	0.0866519345	0.0451951066	0.046330728	-0.043883263	-0.1003332787	-0.033361513	-0.0354885767	0.111194024	-0.1501426786	0.0157300851	0.0218638369	-0.1623672942	-0.0382433186	-0.0859150428	0.0434563252	-0.0823837824	-0.0552172424	-0.0863144315	0.0970382431	-0.0355847396	-0.00886107417017	-8.015030070022967e-08	7.851863544925395e-05	6.424070702337235e-15	-0.0577253648949067	-0.0033443511960769	1.1184684922700992e-05	0.0033322177522501	0.0073242815817735	4.553970079259999e-05	2.073864348279532e-09	5.3645100689106526e-05	-0.0001380010693371	-8.199986666866744e-05	6.7239781336792385e-09	1.9044295138183085e-08	2.5993371903121343e-05	-3.954816696349894e-09	6.75655382893978e-10	1.5640575101727892e-17	9.60017869058864e-05	1.022340645882749e-09	9.216343089123222e-09	1.0451803962239571e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858.6850971243783	-0.8495356357302626	737340.096023503	0.7217107963756214	999.4989233398436	-4.248554416232764	18.050214627690924	998998.0977575064	822.3804356376118	-0.1665235713204538	676309.5809195081	0.0277300998053182	843.7724617813041	737.9454888622861	1.099369	13.207342	0.0148726996861285	0.0122463844002868	0.0733505431	-0.0009131226	0.0416340234	0.0538089491	0.025049901	-0.1071292805	0.042417903	-0.1062886639	-0.0203038454	0.02840254	0.0683994102	-0.0522584393	-0.1312713942	-0.063957456	-0.0097580142	-0.0064761179	0.0773901846	-0.0628862485	-0.0132717808	0.0100777825	0.118979235	0.1667501812	0.1477643639	-0.0135909734	-0.1021430628	-0.018958496	-0.1516930904	0.0195722979	0.0657873769	0.0655661644	0.0841827241	-0.0957158033	-0.0705974853	-0.1030771615	-0.0499199851	0.0680653803	0.036283675	-0.0642348465	-0.0379887646	-0.0505280037	-0.0609066182	-0.2061648072	-0.0172431806	-0.0717504113	0.0136971245	-0.0371059117	-0.1425915271	-0.1633304409	0.0022763039	-0.0509394912	0.0539901276	-0.0595749013	-0.0525113064	-0.0197597491	0.0956196276	0.0296488004	0.0776368009	0.0654223549	0.1086977806	-0.1146786345	-0.0146749343	-0.0888514304	-0.0420994836	-0.0314578301	-0.1654723852	0.1344080641	0.0052159452	-0.13789068	0.0202467541	0.034436924	0.0276751917	0.1574663747	-0.1698391698	0.0429739553	0.092280022	-0.0471208409	-0.0088871966478194	-2.6122477649400885e-05	7.898226425701239e-05	6.823838385434487e-10	-0.0577443389552883	-1.8974060381600488e-05	3.600149673646213e-10	0.0033344086813832	0.0074011933213427	7.691173956919997e-05	5.915415683560441e-09	5.477766257988779e-05	9.199565613192858e-05	0.000229996725469	5.289849372647572e-08	8.463200747144048e-09	9.100442496090544e-05	6.50110530577841e-05	8.281805362465069e-09	4.2264370196820195e-09	9.599573726213236e-05	-6.0496437540458894e-09	9.215181572500348e-09	3.659818955086643e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858.7546113595845	0.0695142352061566	737459.482531351	0.0048322288962968	1000.660970594618	1.162047254774393	1.350353822328703	1001322.378071363	821.6181670816187	-0.762268555993046	675056.4124785587	0.5810533514557235	843.4041391774074	737.5816630642514	1.165766	14.005005	0.0387339077284981	0.0275883099875517	0.0854882955	0.029229127	0.0560838535	0.035512229	0.225351309	-0.0460285553	0.0044411917	-0.1561146944	-0.1448449796	-0.0701526412	-0.0915829427	-0.077246474	-0.1309859127	-0.0672293246	-0.1802215202	0.0311046915	0.1120451748	-0.033514281	0.2103065091	-0.0466641641	-0.0274620012	0.0367750479	0.0408369861	-0.0474517193	-0.0603569237	-0.0071433032	-0.2118611262	-0.0746167628	0.0562079808	0.1572628484	-0.1453299825	-0.0262901987	-0.1020537393	-0.0683587977	-0.1259445091	0.0551787503	0.1441653893	-0.1225343842	-0.1389167047	0.1913271076	-0.073656117	-0.0222279401	-0.0342262523	-0.0006778098	0.0349042337	-0.0134032578	-0.1417340913	-0.0459114724	-0.1180069312	0.0855180759	-0.0318914488	-0.0653852296	-0.0314613193	0.0203185747	0.0154360909	0.1460507946	0.2741476735	0.1226604387	-0.1756167324	-0.2237682105	-0.0479674537	-0.1375004771	0.136001727	0.0032281493	-0.0125486459	-0.0144067056	0.0186034056	-0.1437807628	0.0653237135	-0.1067318082	-0.1184063672	0.1871932982	-0.2274025721	-0.1842441119	0.0873863672	-0.0583804184	-0.0088502718306813	3.692481713810092e-05	7.832731147695092e-05	1.363442120682191e-09	-0.0775716350621991	-0.0198272961069108	0.0003931216709111	0.0060173585662229	0.0073832905957971	-1.7902725545600358e-05	3.2050758196109157e-10	5.4512980021985895e-05	9.201375565113823e-05	1.809951920965795e-08	3.2759259562077717e-16	8.466531229027374e-09	-0.000285995765457	-0.0003770001904179	8.179357785933537e-08	1.4212914357513696e-07	9.601312890309004e-05	1.7391640957684453e-08	9.218520921761384e-09	3.024691752010074e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860.0041176860004	1.2495063264159398	739607.082436876	1.5612660597534571	1003.0612919108072	2.4003213161892063	5.761542420952284	1006131.9553297776	823.154528612759	1.536361531140301	677583.3779756934	2.36040675436777	845.0302068238617	741.664744337272	1.408485	16.920935	0.1743538353991911	0.0989518687942523	0.0214048462	-0.0729901731	0.0658124964	-0.0069094673	0.1589864166	0.0076583146	-0.0390150294	-0.0891178429	0.0674683058	0.1208926597	-0.1202361128	0.1566209615	0.0771554203	0.0934076962	0.0100201194	0.017966022	0.1267968771	-0.0122643702	0.2387504892	-0.0213385562	0.2287247672	-0.2666405419	-0.0314194759	0.01300379	0.1772212517	0.1961829963	-0.023466232	-0.1969611548	-0.0986963037	0.1863285595	0.0397322502	0.0423773359	-0.1703862093	0.0592175997	0.0734349277	-0.0281198523	-0.0923540936	-0.0981122853	-0.1763964493	0.1416707071	-0.0070441943	-0.0874001996	0.1211270216	0.1090539243	0.3293000121	0.1010812858	0.0551632463	0.0822681391	0.0107690903	-0.1805910524	-0.0922499819	0.0085535802	0.2158891746	-0.013836624	0.0714504584	-0.1066953153	0.2030342582	-0.0507151056	-0.325973521	-0.1668316301	0.0544315924	0.0520402591	0.2208275118	-0.2097829754	0.0248772643	-0.4663140846	-0.0790198862	-0.2227607814	0.0396468712	-0.0693797545	-0.2105036079	-0.086707501	0.0140705999	-0.1964057766	0.0823644609	-0.0692973963	0.0074916484161065	0.0163419202467878	5.612479599055103e-05	0.0002670583573523	0.0048463798802629	0.082418014942462	0.0067927291870558	2.348739794381705e-05	-0.0106080948700082	-0.0179913854658053	0.0003236899509791	0.000112531676771	0.0009319984801674	0.0008399847245162	7.055743374206603e-07	8.686211670343436e-07	2.6044763977717267e-05	0.0003120405294347	6.783297306549988e-10	9.736929200989868e-08	9.59880879713479e-05	-2.504093174214073e-08	9.213713032395224e-09	6.270482625145514e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860.9502607956687	0.9461431096682418	741235.3515641299	0.8951867839726906	1002.1665075683594	-0.8947843424477924	0.8006390194897282	1004337.7088917624	825.0537578562364	1.8992292434774072	680713.7033526972	3.607071719279765	846.6886314708516	728.2441020180559	1.494607	17.955557	0.0725408418579266	0.0475764626907561	-0.0209079536	-0.1314557423	-0.0410323006	0.2192838823	0.0429418427	-0.0130335889	-0.0979616943	0.0210445477	0.1688756114	0.1940383851	-0.0795944651	-0.0289953571	0.1844826261	0.1024245011	0.1221822066	-0.0864366005	-0.1386300082	0.0478612052	0.0953222226	-0.1428102905	0.1484263222	0.0877777706	-0.0636839199	-0.0832770757	-0.03246717	0.0830587749	0.1382183797	-0.0265877058	0.1018114515	-0.1452411817	0.0326216765	0.0236869506	-0.0156852528	0.089571322	0.1936549094	-0.0369293844	-0.1700874375	-0.0999585958	0.1399269792	0.0907151216	-0.0969874586	-0.163617667	-0.143108123	0.0452670024	-0.17421358	0.0554473117	0.0761766114	0.2252888414	0.0349839477	-0.1335779551	-0.063369525	-0.0109810164	0.1891074098	0.0761843213	0.1924998482	-0.0947318178	-0.0800401895	0.0872328252	-0.092053001	-0.0268298367	0.2610876138	0.082479567	-0.1063440461	0.0335023539	0.1539883226	0.1441576969	-0.0617912693	-0.1285545838	-0.00036364	0.0563952854	0.1276017471	0.1666093218	0.1133381826	-0.0248370572	0.0772216734	-0.0798077096	0.0143160647130997	0.0068244162969932	0.0002049497088696	4.657265779466639e-05	-0.0272663860108934	-0.0321127658911563	0.0010312297331802	0.000743455806095	-0.0106064444475322	1.6504224759992386e-06	2.7238943492834573e-12	0.0001124966638185	0.0002599989610005	-0.0006719995191669	4.515833537605449e-07	6.759945972133951e-08	2.601248369260567e-05	-3.228028511159664e-08	6.766493078580758e-10	1.0420168068859677e-15	9.599647346535974e-05	8.385494011838024e-09	9.215322917785517e-09	7.031650982257134e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.9318364321567	2.98157563648806	746378.2180010388	8.88979327609918	1006.3070050726996	4.140497504340146	17.14371958344698	1012653.7884583862	825.2135408778879	0.1597830216514921	680977.3880482216	0.0255306140080812	846.4786421956005	749.6967092066333	1.39688	16.781513	0.073000801803197	0.038292295034031	-0.0728010049	0.0835310593	-0.0235228271	0.1082425596	0.2294572883	0.0968372129	0.0372065064	-0.1135313975	0.1000701731	0.0862650762	-0.1932620477	-0.0336603152	0.1296438171	-0.1019630758	0.0368542417	0.0076174206	-0.1377964698	0.0073924478	0.1623855382	-0.0543720173	0.1360171679	0.190489935	0.1911991512	0.0127012327	0.0273270284	0.0935965338	0.2215575774	0.087230418	-0.0838849041	-0.1143983018	0.0190899921	-0.0725873104	-0.0142287523	0.0735698392	-0.0760718578	-0.0048555442	-0.1832944415	-0.1101121494	0.0856987424	0.1978275021	-0.1098972145	-0.1738862872	-0.0804485267	-0.1430915625	-0.1960094702	0.1088556944	0.1547806834	-0.0596560568	-0.0675030949	0.0189614633	-0.081147465	0.0179540124	0.0627623691	0.1927116242	0.0790766233	0.044745171	0.0695905771	0.0288111204	0.0633957423	-0.1450164996	-0.0472953231	0.1714453936	-0.0608858602	0.0106161902	0.1725608094	0.0672397439	-0.1078332239	-0.2426859459	0.0770962935	-0.1364814927	0.0204356439	-0.1947827752	-0.1984159772	0.2463938065	0.0719655524	-0.0898496795	-0.0020078600411039	-0.0163239247542036	4.031501944661755e-06	0.0002664705193809	-0.0461789245692045	-0.0189125385583111	0.0003576841147196	0.0021324930743682	-0.0279695749149482	-0.017363130467416	0.0003014782996285	0.0007822971209228	0.0006679982914638	0.0004079993304633	1.664634536585011e-07	4.4622171739855596e-07	2.6032071360981845e-05	1.958766837617532e-08	6.776687393432511e-10	3.836767524150185e-16	9.599123113170874e-05	-5.2423336510004125e-09	9.214316454181131e-09	2.7482062108411305e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864.219682311451	0.2878458792943092	746875.6592945054	0.082855250226714	1007.032969563802	0.7259644911024452	0.5270244423416323	1014115.4017884892	825.5657900233957	0.3522491455078125	681558.8736569536	0.124079460510984	846.5635999453965	757.6496799873769	1.403197	16.857403	0.1982468927033794	0.1101158187674133	-0.1334508851	0.0192195952	-0.0122265642	0.10402933	0.0382493664	0.0647955533	0.0682560925	-0.0692081363	0.2070673537	-0.1353525105	-0.077608502	0.0249361341	0.1029630485	-0.120548928	0.1968201524	0.1146987413	-0.0821404344	-0.0890068753	0.0284073219	0.0990188012	-0.0264245656	0.187530632	0.1511139329	0.1404682576	0.0420495331	0.1126589561	0.0021480576	0.3431442852	0.127255359	0.0400793225	-0.1222296391	0.0877201184	-0.0181439854	0.067663191	-0.0215186404	0.1045150852	-0.2341920343	0.0149283412	0.0233638309	-0.0085907284	-0.118249846	-0.0552868611	-0.0964454501	-0.0899250701	0.0025602742	0.1221885762	-0.1109774129	-0.2905237589	0.2708083225	-0.0940914488	-0.1713606907	-0.050638985	0.0857154156	0.1807578326	0.0092686064	0.1621418705	-0.1154542506	0.0758057617	0.2870544138	-0.3046451079	-0.0985657161	0.3665194	-0.0989608918	-0.2655330529	-0.3690309063	-0.1080487992	-0.1400458255	0.09716496	0.1601682517	0.1927717199	0.1563665188	-0.0244040671	0.1001160312	-0.0471657552	0.066603812	-0.0993643757	0.014714920936484	0.0167227809775879	0.0002165288981669	0.0002796514036243	-0.0789515904656923	-0.0327726658964878	0.0010740476299628	0.0062333536370623	-0.0645460709566521	-0.0365764960417039	0.0013378400626887	0.0041661952759411	0.0024310217757479	0.0017630234842841	3.1082518061372484e-06	5.909866874160474e-06	-0.0004533826316126	-0.0004794147029735	2.055558106479666e-07	2.298384574272477e-07	9.705203962602384e-05	1.060808494315096e-06	9.4190983955713e-09	1.1253146616110612e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861.242129104035	-2.9775532074160083	741738.0049436514	8.865823102993359	1002.2225684950088	-4.810401068793226	23.13995844264701	1004450.0768007324	822.0854733716995	-3.480316651696171	675824.5255287713	12.112603996073648	844.3790682134907	750.4806906831993	1.578086	18.958441	0.0890170472301778	0.0515025090121424	-0.1200474496	-0.0221180098	0.008799023	0.2792608246	-0.1565529712	0.0532496651	0.0621809471	0.1156133622	-0.1495331342	0.1205821135	-0.1168672159	-0.2089211256	-0.1236335936	-0.0043136389	-0.173239422	-0.1240603321	0.0255105871	0.1816306317	0.2326000809	-0.0982967742	-0.2060041584	0.0277016258	-0.0083393864	-0.0284176885	0.0879430915	-0.1205411914	-0.0154884613	0.2480379419	0.0468119644	-0.1351418287	-0.2434016201	0.2008166343	-0.0365972792	-0.0528186561	-0.0546634377	-0.0854962908	0.2417797765	-0.0042175127	0.1117545217	0.2869597987	-0.0747540092	0.0853558511	0.1553334209	0.2019430493	-0.0743543461	0.0848984243	0.0049188295	-0.2740090028	0.1221570964	0.1331592769	-0.2324805006	-0.12042505	0.0801341499	0.0246757796	-0.21032058	0.1836879669	-0.2160873236	0.2111469709	-0.0848328868	-0.1475498857	0.0354511896	0.0791006537	0.2080995787	-0.0463477428	0.1533994237	0.1152056982	0.1695545077	0.286589899	0.0143861096	0.1511176635	0.0089104707	-0.0852921953	-0.1225942661	-0.1148096493	0.0611443214	-0.1082959623	0.0083067155326119	-0.0064082054038721	6.90015229397358e-05	4.10650964982156e-05	-0.0736934846684107	0.0052581057972816	2.7647676575406375e-05	0.0054307296825732	-0.0285110495328524	0.0360350214237997	0.0012985227690137	0.0008128799454647	0.0020130420114052	-0.0004179797643427	1.7470708339997906e-07	4.052338139682294e-06	-0.0008609024073056	-0.000407519775693	7.411529549045773e-07	1.6607236758087305e-07	9.78667916948123e-05	8.14752068788467e-07	9.577908916635782e-09	6.638209335950868e-13	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861.3362206767512	0.0940915727161382	741900.085049709	0.0088532240561963	1003.2415804036458	1.019011908637026	1.0383852699440743	1006493.6686508048	822.9679239038478	0.8824505321482548	677276.2037746095	0.778718941688738	845.55102667977	751.6668226910557	1.570946	18.872662	0.1842365376909794	0.1034836418820942	-0.0775295274	-0.0090573718	-0.173971501	0.2473847723	0.1173897322	-0.023187662	-0.0521560343	0.0589835602	0.1328859908	0.1191874086	-0.3813523669	0.0049754737	-0.0755284734	0.137832391	0.1329603103	-0.0519383266	0.06790113	0.1524117494	0.3787144195	-0.0878814733	0.1215714859	-0.1062202263	-0.075043422	0.3057812433	0.0940693968	-0.1171032208	0.0349425492	0.2767927485	-0.0229163905	0.0305490083	-0.0546538556	-0.0332971496	0.1082770923	-0.0963278357	0.1486740677	-0.0237544409	-0.124203597	-0.0263456057	0.0095247972	0.3672009366	-0.1368745773	0.0186309574	0.1235374444	0.1059925919	0.2594253943	0.1030595584	0.0241619383	0.0861772435	-0.1964032823	0.2061638004	-0.102068099	-0.0860940694	0.2145314898	0.1386260055	0.0938062015	-0.1070054901	-0.1141818786	-0.1156528477	-0.1429298717	-0.2204315964	0.0453773079	-0.0654721923	0.0812121487	0.0401332424	0.2194056491	0.0543864552	0.2926540329	0.2898278827	0.0688126105	-0.2123555058	-0.0957253372	-0.1617469891	-0.0500922238	0.3333246874	0.055595093	-0.1165920251	0.0184355386830645	0.0101288231504525	0.0003398690865347	0.0001025930584131	0.0087552878463696	0.0824487725147803	0.0067978000891939	7.665506527278723e-05	-0.0188955860319453	0.0096154635009071	9.245713833727664e-05	0.0003570431714906	0.0009670654023615	-0.0010459766090437	1.0940670666665575e-06	9.3521549244461e-07	-0.000453362342085	0.0004075400652206	2.0553741322079654e-07	1.6608890476001097e-07	0.0002852196879273	0.0001873528962324	8.13502703813464e-08	3.5101107726701305e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
862.5381925759854	1.201971899234195	743972.1336522476	1.4447364465486578	1007.3593561469183	4.117775743272546	16.956077071883765	1014772.872416734	825.4999883315143	2.5320644276664552	681450.2307353301	6.411350265853853	847.2810781686903	749.476687023494	1.470603	17.667194	0.0648761234070719	0.033268717640148	-0.1288519156	0.0571390209	0.008484546	0.1377842423	0.219327155	0.0595534608	-0.0656197973	-0.0949034457	0.26222588	0.0216851695	-0.0726915322	-0.0382829993	0.1141626031	-0.0607041125	0.1876331265	-0.0842281547	-0.1695492536	-0.1078118861	0.112542431	0.0448343149	0.0552257705	-0.0178283761	0.0212963537	-0.1048175259	-0.0244425622	-0.0133604146	0.0664488491	-0.0529372031	-0.2354125413	0.1207126136	-0.1708559314	-0.2121472598	-0.0188727297	0.0575416462	0.0481157302	0.088208661	-0.273172949	-0.1414800106	0.1219428064	0.0176573376	0.0625252333	-0.0494514491	0.0092995997	-0.059865326	-0.0408932474	0.0851287223	0.2293535399	-0.0420176764	-0.2650003456	0.0121228061	-0.0931310641	-0.0105343525	0.1501619825	0.1642575031	0.2147446279	-0.1720632796	0.0001829792	-0.1017880528	0.0870981197	0.1086730233	0.0562270569	0.065371061	-0.0502327503	0.2317814847	0.0070509655	-0.1019707686	-0.0226565653	0.1264991842	0.045610045	-0.050609591	0.0841414785	-0.0067576668	0.210664833	-0.0645241222	0.0499642712	-0.1242038795	0.0185819736452828	0.0001464349622183	0.0003452897445539	2.144319815987565e-08	-0.0079694572247461	-0.0167247450711157	0.0002797170976938	6.35122484570578e-05	-0.0287834347593332	-0.0098878487273879	9.776955245570654e-05	0.0008284861165447	0.0004571215045547	-0.0005099438978068	2.6004277891039213e-07	2.089600699263526e-07	-0.0004533768237413	-1.4481656300025826e-08	2.0555054430574986e-07	2.097183691920777e-16	0.0005376032013912	0.0002523835134639	2.890172021460672e-07	6.369743786838261e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862.0859225171477	-0.452270058837712	743192.1378022415	0.2045482061210674	1005.769906141493	-1.5894500054253058	2.5263513197465044	1011573.1040998676	825.095530872039	-0.4044574594752248	680782.6350650119	0.1635858365251531	846.5103379116264	745.5200849085376	1.311883	15.760393	0.0532062990083931	0.0372050184906026	-0.1546540492	-0.0526887548	0.1831856515	0.0838122114	0.0953631386	0.1721847448	-0.0434135576	-0.1767504499	0.1213891726	0.003052199	0.0684544377	0.0900944299	0.2190960913	-0.0197027332	0.0447210491	-0.0435484511	-0.0501682847	-0.1368575353	0.1146790121	0.0307277531	-0.1168896558	-0.0172847777	-0.1203320296	0.2313750912	-0.0527213058	-0.1789110394	-0.0113521515	-0.222382147	-0.0215342118	-0.0983852086	-0.0778187795	0.0839993717	-0.1221778158	0.2011009624	0.0095421125	0.051167938	-0.1078932915	-0.1489169433	0.0070525021	-0.0782043507	0.0426273444	0.1069906676	0.1617538914	0.0293777303	0.0834175995	0.0892064081	0.0229393682	-0.1117373286	-0.0850927284	0.0918946938	-0.1915930703	0.0453785016	0.1109672873	-0.0330408451	0.136168442	-0.0870209192	0.0263539779	0.0829449348	0.1811362385	0.262162182	-0.0998543436	-0.0233796353	0.0569481424	0.1786631414	0.1070137041	-0.0630180708	-0.0671357343	0.1329726262	0.0159857834	0.0759334655	-0.0901768111	0.2189024365	-0.0646546026	-0.0316285131	0.0442601199	-0.1310868562	0.0186023063750155	2.0332729732699256e-05	0.0003460458024699	4.1341989838299236e-10	-0.04330254842381	-0.0353330911990639	0.0012484273336813	0.0018751106999964	-0.0287048996889467	7.853507038649982e-05	6.16775728061248e-09	0.0008239712661524	0.0006270775948004	0.0001699560902457	2.8885072611604524e-08	3.932263099006546e-07	-0.0003228484035999	0.0001305284201414	1.0423109170700395e-07	1.7037668464609837e-08	0.0004826009115941	-5.500228979710007e-05	2.3290363987145634e-07	3.025251882924178e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
