global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
828.6122183273094	1.443435048696756	2.0835047398062065	686598.2083613046	884.8123744451083	0.3735179901123047	782892.9379711905	0.1395156889375357	784.6594097982316	0.4200631980127127	0.1764530903246675	615690.3893849092	794.6525108078291	695.2847792483855	0.979941	13.575905	0.0705274167455088	0.0339573686460771	0.148019808	-0.1171216976	-0.0302332368	0.0859858651	0.1884539515	-0.015624055	-0.0782375455	-0.0202286616	0.0879971375	-0.031792252	-0.1770724358	-0.0472116884	-0.1186334193	-0.0416546353	0.0270893084	-0.0312926145	-0.1557384883	-0.0215618656	-0.0300312251	0.0111087266	0.2427102412	-0.0702866106	0.0591070731	-0.0369824572	0.1578232644	0.1474903838	0.1112111979	0.0773876312	-0.0243566479	0.1104441349	-0.144392563	0.1390036213	-0.1102761447	-0.0029371825	0.0682242647	0.048269385	-0.1434557343	-0.0487369204	-0.0567933467	0.0115109128	-0.0292722884	0.1921085917	0.0438502462	0.1267020178	0.0269372359	-0.0487932666	0.0408176991	-0.1092487721	0.1047058493	0.0310698042	0.1409881096	-0.0125206668	0.1755873609	0.0725645821	-0.0786764534	-0.0934376569	-0.0459948862	0.0333827154	0.0271995222	-0.0070600186	-0.0341257103	0.0939355574	0.1333068151	-0.071619345	-0.1469763986	0.0423939467	0.0551460024	-0.060063674	0.0353962294	-0.0560300482	-0.0387883406	-0.0152676884	-0.0109581308	0.1016540472	-0.023839813	-0.015907073193432	-0.0002229708284176	4.97159903252314e-08	0.0002530349775812	0.0185875452185939	0.0154598687270493	0.0003454968372532	0.0002390075410575	-0.0053862603852081	-0.0075911679423227	2.901180093726211e-05	5.762583072854786e-05	-6.405199649448913e-05	-0.0001470551588519	4.1026582549300476e-09	2.1625219744966894e-08	-0.0004109916369963	-0.0003739986800632	1.6891412568089842e-07	1.39875012689056e-07	-0.0002530130500831	-0.0004240143460392	6.401560351235327e-08	1.7978816564705046e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
829.7419674486358	1.1297491213264266	1.276333077137833	688471.732545533	889.5133380156296	4.700963570521367	791233.9785077078	22.099058491369	785.4027945157932	0.7433847175615256	0.5526208383040292	616857.5496332173	794.8337229026938	692.158209771161	1.095246	15.173321	0.05395153427394	0.0287041228186646	0.1369112917	-0.1406987297	0.0194790907	0.1276536052	0.1800911085	0.0215156659	-0.172535375	0.2121832435	-0.0376980124	-0.0567024866	-0.1667067237	-0.0230110987	-0.0340813151	0.0246115883	-0.028294719	-0.1278713284	0.116159795	-0.0773285802	0.1202836592	-0.1737749955	0.0564883955	-0.1469201044	-0.1210064151	0.1904969869	0.0945901069	0.0266481051	0.0919197916	0.0745561434	-0.0474157889	-0.0161518323	0.1178626504	0.1676702967	-0.0837593168	-0.0516319263	0.0996319775	0.0026675512	0.0586895013	0.1126942455	-0.1506733921	0.0113589216	-0.0221952924	0.185562197	-0.0055620839	-0.2020218989	0.1641579307	0.0154219833	-0.0852597006	0.0166248968	-0.0065291851	0.0315783237	0.0985466706	0.0008165291	0.0021693507	-0.1993739981	-0.147825327	-0.0081298106	-0.0074865612	-0.0404642043	-0.1299286848	-0.1200188313	-0.0091959819	0.1229437721	-0.0701515978	0.034707811	-0.093769857	-0.193712431	0.1385835831	-0.0968373984	0.0129948289	-0.0933085228	-0.109729937	0.0740971867	0.153934665	0.0970382431	-0.0355847396	-0.0190537089348339	-0.0031466357414019	9.901316489067884e-06	0.0003630438241733	-0.0069201453723621	-0.025507690590956	4.7888411974624594e-05	0.0006506422792839	0.0022566554678746	0.0076429158530827	5.09249390068833e-06	5.841416273730285e-05	0.0001289785907087	0.0001930305872031	1.6635476861202352e-08	3.7260807596008003e-08	-0.0004200067502941	-9.015113297800037e-06	1.764056702926105e-07	8.127226777217105e-11	-0.0001019729088141	0.000151040141269	1.0398474132008752e-08	2.2813124274559477e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
832.3191699235158	2.577202474879982	6.641972596527506	692755.2006221703	894.5358701852651	5.022532169635497	800194.4230481095	25.22582939502345	786.861754244606	1.4589597288128289	2.128563490297603	619151.4202928988	796.0047803022277	707.4932269707784	1.229115	17.027924	0.1034674196270786	0.0568598889684134	0.0743438952	-0.0909621439	0.15225413	0.0079378336	0.0384768991	0.0866097147	-0.0745185034	0.3851405354	0.098411958	-0.1295729292	-0.0025316415	-0.1329104382	0.1022278863	-0.0561052782	-0.1475687909	-0.1307683016	0.1000912222	0.0065877928	0.0557999108	-0.0776085823	-0.08119214	0.0346938005	-0.0940971136	-0.0732204857	-0.2191088418	-0.0315056988	-0.0873895726	-0.0043884986	0.022005475	0.0339928486	-0.1080599841	0.1230982238	0.0859593223	0.0744744747	0.1518711742	0.0502626918	0.2497373338	-0.030042834	-0.1077920848	0.0951040414	0.0819695489	0.0242371456	0.1198568341	0.0247337543	-0.0436491229	0.0823676223	-0.1095033479	0.1538480488	-0.0425577358	0.02587903	0.0151163514	0.0384919167	0.0325803114	-0.0310557533	-0.1834210679	0.1921817172	0.0125301279	0.3160950338	0.1224220262	-0.0266022319	-0.1430194543	-0.0643404717	-0.1805133041	-0.1817173767	-0.0715416817	-0.0606926201	-0.0386653261	-0.0257799311	-0.0491399433	-0.113451044	-0.093612554	-0.1893908779	-0.060437203	0.092280022	-0.0471208409	-0.0168888269725187	0.0021648819623152	4.686713910757712e-06	0.0002852324765076	0.0369282417919833	0.0438483871643454	0.0013636950418471	0.0019226810569143	0.0143560821894226	0.012099426721548	0.0002060970958294	0.0001463961269901	-0.000442012070987	-0.0005709906616957	1.9537467089821675e-07	3.2603033574369335e-07	-0.0001499628358621	0.000270043914432	2.2488852139803148e-08	7.292371572175735e-08	-0.0001680328082638	-6.60598994497e-05	2.8235024653018974e-08	4.363910315304474e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
833.1940400878068	0.8748701642909964	0.765397804366555	694212.3084378418	890.6394015458914	-3.8964686393737793	793238.5435860235	15.182467857623353	786.2097996449311	-0.651954599674923	0.425044800037289	618125.8490577227	796.2498301725567	721.7078730721653	1.135118	15.725697	0.1424484942446139	0.0715551552553023	-0.0107232468	-0.0616634854	0.1621902012	0.1361607374	-0.028565006	0.0975045401	0.028324034	0.058793074	0.1727781712	-0.1056009009	-0.0565623335	-0.1791455593	0.064155357	-0.0657504015	-0.0334718644	0.0702770027	-0.0416904858	-0.1033773946	-0.1092114104	0.0292924533	-0.168338698	-0.0029431529	0.0409872493	0.0377566839	-0.1968348986	0.0717139992	0.1234692404	0.0161148515	0.1743052198	0.0282085889	0.0097706648	0.1109751966	0.0395260922	0.1962483418	0.0358135474	0.0497209512	0.0540236217	-0.0084868727	0.0608927019	-0.1200446795	-0.0808686251	-0.0660138503	-0.0169407458	-0.0368245336	-0.1666960683	0.0215914594	0.0124189298	0.0084550503	-0.0290532624	-0.0022617974	-0.0061175758	0.0515505724	-0.0188682457	0.059545594	-0.2454481304	-0.0047362646	-0.0520363761	0.035764355	-0.0394114347	-0.063698867	-0.1021112012	-7.00405e-05	-0.0322876684	-0.0160951019	-0.0718915477	-0.1554370519	-0.1633137686	0.0921016125	-0.0066259758	-0.1022672241	0.1409569163	0.138635769	0.071099714	0.0873863672	-0.0583804184	0.0071507541958482	0.0240395811683669	0.0005779014627505	5.113328556944064e-05	-0.0171592329375442	-0.0540874747295275	0.0002944392750049	0.0029254549226172	-0.0162167738955787	-0.0305728560850013	0.0002629837555803	0.0009346995291942	-4.004295909083554e-05	0.0004019691118961	1.6034385727503284e-09	1.615791669185912e-07	-0.0002579928423094	-0.0001080300064472	6.656030668288293e-08	1.1670482293003674e-08	-0.0003330053351547	-0.0001649725268909	1.1089255324149408e-07	2.7215934628768722e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
833.1900120031414	-0.0040280846653786	1.6225466071458457e-05	694205.596101795	893.5650206345779	2.925619088686517	798458.4461016735	8.559247052086926	786.0743517438304	-0.1354479011006333	0.0183461339125669	617912.8864694833	796.6296226760576	725.813791135007	1.069011	14.809873	0.0782836142644986	0.0544006571281739	-0.011234535	0.0139882211	0.1410553091	0.135285546	-0.0244180355	0.037159925	0.0727242719	0.063771555	0.1184090725	-0.0464600048	-0.0251860175	-0.1804684295	0.1486586476	-0.0199152621	-0.1100246512	0.0082634785	0.2306233386	-0.0347777382	-0.0917819573	0.0088458084	-0.0157082887	0.083310626	0.2354945479	0.0106440904	0.2153079744	0.1142597465	-0.1740620417	-0.0148591502	-0.0643217727	0.0187440687	-0.0551994803	0.0331339176	0.0187888986	0.1764805251	0.0349061686	0.0155097363	0.1773492817	0.1480859727	0.0307485827	0.073488589	0.0559446574	-0.0683637298	-0.1085096086	-0.0231218341	-0.1329977444	-0.0753080938	0.090091669	-0.2564060539	0.043394876	0.0134819183	-0.0201981676	0.060217407	-0.0950002432	0.0012509102	-0.1719913942	0.157208745	0.1787816378	0.1479294401	0.1297312151	-0.0219941937	-0.1497447957	-0.0083083507	-0.1827463643	-0.0945834847	-0.0118579104	-0.1841572682	-0.1104287342	-0.0088233649	-0.1229420182	0.0171037586	0.0307315622	0.0218090317	-0.0193383874	0.0823644609	-0.0692973963	0.0071485500710366	-2.204124811599865e-06	4.858166185110143e-12	5.110176811811738e-05	0.0349854474065125	0.0521446803440567	0.0012239815302338	0.0027190676881838	-0.0042792073147666	0.011937566580812	1.8311615242751976e-05	0.0001425054958713	-0.000158021761552	-0.0001179788024611	2.4970877123997143e-08	1.3918997830170466e-08	-0.000171979870569	8.601297174039998e-05	2.9577075880929996e-08	7.3982313076148465e-09	-0.0002530138450599	7.999149009479999e-05	6.401600579199509e-08	6.3986384875864845e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
832.7644042971143	-0.4256077060271082	0.1811419194296573	693496.5530643277	886.946186212393	-6.618834422184932	786673.5372367088	43.80896910830014	785.7606494058699	-0.3137023379605352	0.0984091568419058	617419.7981547344	795.1917313313035	719.651147179658	1.074199	14.881747	0.0288047153082828	0.0182521654796416	-0.0052015798	0.0740611714	0.1671616758	0.107854493	-0.0808725132	0.0040206324	0.0483550477	-0.0013869844	0.1587500122	-0.0170404213	0.036969292	-0.233300846	0.1066641227	-0.0506218894	-0.1367457213	0.0609966983	-0.0435587562	-0.0114034519	-0.0931745651	0.130515505	-0.0909293024	-0.0285939476	-0.0202519878	-0.1153958374	0.1198424949	0.1715990016	0.2247990073	-0.0280192621	-0.039618693	-0.0278503676	0.0669623937	-0.0102795739	0.0550456249	0.2277868735	0.0853770593	0.0150636767	0.0485984458	-0.0154068936	0.1241548321	0.095719317	-0.0437379135	0.0204730568	-0.0613770186	0.1060905407	-0.1164492823	-0.0152420584	0.1781268937	0.0406513282	-0.1032415256	0.0276656632	-0.0279569688	0.0589104172	0.0074807465	0.2102591942	-0.1443434591	0.0897494333	0.0353871295	0.080766283	0.1293978459	-0.0607747164	-0.0970844085	0.0098675954	-0.1475841177	-0.0110613629	0.0417528752	-0.031526667	-0.1366793672	-0.0562986311	-0.0945387105	-0.0982576922	-0.0220326865	-0.0227152185	-0.0062041875	0.0772216734	-0.0798077096	0.0071233910870631	-2.5158983973499853e-05	6.329744745788224e-10	5.074270057925002e-05	0.0349797653444312	-5.682062081298345e-06	0.0012235839835514	3.228582949572848e-11	-0.0161521575055587	-0.0118729501907921	0.0002608921920843	0.000140966946233	-7.997975980955895e-06	0.000150023785571	6.396761979194741e-11	2.2507136237066623e-08	1.6000989098374774e-05	0.0001879808596673	2.5603165212630835e-10	3.533680360128525e-08	-0.0002530000088696	1.3836190299986851e-08	6.400900448801769e-08	1.9144016201745022e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
833.9477697966728	1.1833654995584766	1.400353905545283	695468.8827488443	893.0596003165612	6.113414104168214	797555.4497175759	37.37383200904285	785.78813799489	0.0274885890200948	0.0007556225263156	617462.9978134762	796.0284502137382	730.0498159760168	1.297849	17.980146	0.1038249432261463	0.0771182866656487	-0.0505037415	0.1357241445	0.1147323621	0.0041480299	-0.1107719577	-0.0020439791	0.0514275558	-0.0058021894	0.0708242257	0.0096859579	0.1578768083	-0.0579305367	-0.0328216262	0.086095065	0.0687581077	-0.0369579691	-0.1251535034	-0.1465126332	0.0370725654	0.065465198	0.0925837182	-0.0016435817	-0.098913393	0.0264183047	-0.0491419364	-0.0572153699	0.1536786176	-0.1561486953	-0.1430381882	-0.1295646163	-0.0166133497	-0.1112170522	0.1121833452	0.0701434212	0.0170365427	-0.0835465056	-0.0956735994	0.0157283091	-0.0406286184	-0.023338801	-0.1713274968	-0.0139861068	-0.0108182007	0.0622147373	0.1704992017	0.0132075272	0.0262169639	0.0038543606	-0.065072403	-0.0151460973	-0.0441313598	0.0846235759	-0.2227861132	0.1026218706	-0.0267582642	0.0514454011	-0.2483254363	0.0848793656	0.0559822442	0.1201635812	0.091459494	-0.2916498757	0.0184906192	-0.2720680723	-0.1606317765	0.1875009603	-0.0474469089	-0.1344874258	-0.2943709723	0.2615180693	-0.0064443668	0.1457964897	0.1136230318	0.0719655524	-0.0898496795	0.0071233968417772	5.7547140993458035e-09	3.3116734365209384e-17	5.0742782565441386e-05	-0.0387166140562413	-0.0736963794006725	0.0014989762039799	0.0054311563367678	-0.0257779300302445	-0.0096257725246858	0.0006645016766441	9.265549669699605e-05	-0.000417997947695	-0.000409999971714	1.7472228427723194e-07	1.6809997680551695e-07	1.6052947655609273e-05	5.195855723449939e-08	2.5769712843373127e-10	2.699691669890748e-15	-0.0002529962282194	3.780650200020663e-09	6.400709149324274e-08	1.4293315934916278e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
834.9128507544374	0.9650809577645988	0.9313812550398352	697079.4683549014	896.8902220175817	3.8306217010205046	804412.070350747	14.673662616329224	787.1004785456647	1.3123405507747066	1.7222377212076605	619527.1633268144	798.5257290476673	740.997582757648	1.271182	17.61071	0.1013011655928151	0.0841812033345989	-0.0802558088	0.0177526966	-0.0724426797	-0.0374622669	-0.0970042405	-0.0215278573	-0.0552350249	-0.0341891801	-0.0509360154	-0.0832539142	0.0070194404	0.1122759369	-0.0472130274	0.028350946	0.0859898319	0.0693175414	0.0421038403	0.0911450993	0.0451401719	-0.0727345512	0.1332703467	0.2339690781	0.079889149	0.0846479597	-0.0569547484	0.0483613836	-0.0111371984	-0.0260421632	-0.0214132848	0.1724470424	-0.1372736139	0.0239874755	0.0471466875	-0.0222901899	-0.1422336348	-0.0640667775	-0.049098683	0.029854497	0.0107939496	-0.1473943876	0.0896804359	-0.1468631169	-0.1706236303	-0.0103942025	0.0670762494	0.0464366287	-0.1719013327	-0.1729952212	0.191007324	-0.0311138677	-0.0543201551	0.111624187	0.0605751972	-0.0128823733	0.0852472482	-0.0429850782	-0.0433535751	0.1579657887	0.068885444	0.1434529566	-0.0160299237	-0.1946015202	-0.0154101101	-0.1374905697	-0.1290728362	0.088639327	-0.1389629878	-0.081556775	-0.1151346379	0.10437568	0.0652937975	-0.0262469242	-0.1220041238	0.066603812	-0.0993643757	0.0071014537459035	-2.1943095873699567e-05	4.81499456522371e-10	5.0430645305206856e-05	0.0447628858050848	0.0834794998613261	0.002003715945599	0.0069688268970971	-0.0331748734490844	-0.0073969434188399	0.0011005722283627	5.471477194151896e-05	-0.0004560194491395	-3.8021501444500025e-05	2.0795373799349305e-07	1.4456345720941175e-09	-0.0001539424318635	-0.0001699953795191	2.3698272328048342e-08	2.8898429057845997e-08	-0.0002530349315913	-3.870337190000533e-08	6.402667660541387e-08	1.4979509964301216e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
832.955572786552	-1.957277967885375	3.830937043569503	693814.986236173	893.4314056176406	-3.4588163999410426	798219.6765439131	11.963410888501114	786.5470194635242	-0.5534590821405345	0.3063169556038429	618656.2138269534	797.4235151873894	724.2979957991284	1.182482	16.381878	0.0390145363301207	0.0301392106370051	-0.0263342282	-0.1294854584	-0.1239728558	0.0491090514	0.0986396068	0.0367711959	-0.0227351574	-0.2628469365	0.0335174763	-0.0557187983	-0.1142037381	0.1206675588	0.0488346549	-0.0017480495	0.0593938662	0.0490716318	-0.0854341289	0.1817734287	-0.0803297982	-0.0937164222	0.0909898953	0.0712008981	-0.0296479895	0.0538566406	-0.2977733114	0.0064210792	-0.0774791279	0.1223792572	0.010574971	0.2396690056	0.0230230543	0.1116776122	-0.0786168467	-0.0019454488	-0.1723257887	0.0388879354	-0.1123296076	-0.0484203739	0.1027334864	-0.0049126054	-0.0535406427	-0.1415630608	-0.0207327936	-0.0047027731	0.097488516	0.0014159975	-0.164760634	0.1276393788	0.2444523101	-0.0197198842	0.0072295393	0.1022203597	0.1257981163	0.0077620074	-0.0156801799	-0.1806448861	-0.0427663985	0.0090715972	-0.0694719288	0.0397202407	0.0700130544	-0.0498007986	0.057531314	0.0848267126	-0.1588221357	-0.0011396631	0.0043013283	0.0157497659	-0.0140049666	0.0170903115	-0.010269296	0.2062404322	0.028194106	0.0611443214	-0.1082959623	0.0071233679711042	2.191422520069972e-05	4.802332661469826e-10	5.0742371251753165e-05	0.0159316299736502	-0.0288312558314346	0.0002538168336173	0.0008312413128176	-0.0327145520465563	0.0004603214025281	0.0010702419156068	2.118957936254378e-07	-0.0004799979416213	-2.397849248179999e-05	2.303980239606849e-07	5.749681016997385e-10	1.606078800264754e-05	0.0001700032198661	2.579489112659872e-10	2.89010947648577e-08	-0.0002529957465201	3.9185071199973616e-08	6.40068477572627e-08	1.5354698049470009e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.8211386794345	-2.1344341071174995	4.5558089576264775	690263.7644765922	889.8114800086388	-3.619925609001825	791764.4699551642	13.103861414707236	785.0118258346114	-1.5351936289127934	2.356819478254432	616243.5667001902	795.3983680581147	707.6110292219998	0.989399	13.706936	0.0438184949952152	0.0267452854728032	0.0464240244	-0.1344104505	-0.0962603	0.0746640444	0.1601307492	0.0006952682	0.024501999	-0.1941138581	0.0026062325	0.0030921339	-0.1604016475	0.0289467784	-0.1208951538	0.0157354909	0.0525323308	0.1288309992	-0.0271385463	-0.0939994987	-0.229886781	-0.0031650898	0.0158674765	-0.0612480595	0.1357774015	-0.245104608	-0.2566975854	-0.1787526376	-0.1238024157	0.0150447339	0.0891890138	-0.029488117	-0.0421147554	0.0986619456	-0.1351544722	-0.0573189084	-0.0132159906	0.0094509843	-0.138188344	0.0801320445	0.1189440672	0.0206006346	-0.1024988342	-0.1959788658	-0.048629837	-0.0101173226	-0.1320351591	0.0216080838	0.0565566278	0.0639424882	0.2133357047	-0.0132426319	0.0646821132	0.0731164586	0.0121274047	-0.147345975	-0.0231816556	-0.0910696052	0.0402408566	0.0226088935	-0.1158803862	0.088186912	0.1078095258	-0.0961569547	0.0537032625	-0.0020596791	-0.2053301362	0.0424365065	0.0411006743	0.0205119724	-0.0142930144	0.0809364044	-0.0197152701	0.1274394241	0.0770250199	0.055595093	-0.1165920251	0.007064699951826	-5.866801927820013e-05	3.441936486027262e-09	4.9909985409330285e-05	-0.0054875932691658	-0.021419223242816	3.0113679887793787e-05	0.0004587831243255	-0.0326268614021927	8.769064436359858e-05	0.0010645120849578	7.689649108903124e-09	-0.0002980000702366	0.0001819978713847	8.880404186101854e-08	3.31232251885618e-08	1.5998503547498544e-05	-6.228445514899762e-08	2.5595211575932346e-10	3.879353353207495e-15	1.0002359415199183e-05	0.0002629981059352	1.0004719387082373e-10	6.916800372555487e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.4111614148385	-0.4099772645960229	0.1680813574856373	689582.6970023409	889.3267071797297	-0.4847728289090582	790901.9921031408	0.235004695648491	784.6507630828243	-0.3610627517871307	0.1303663107280952	615676.8200064584	795.1744594242888	713.2186327587333	1.044833	14.474916	0.0690419257136953	0.0399113566467435	0.065051003	-0.0998750296	-0.0990454114	0.0042452388	0.1547788836	0.0013975104	-0.0601303296	-0.0790751319	0.035420715	-0.0332080998	-0.1223547813	-0.0782460375	-0.1991866352	-0.023498367	0.1617988175	-0.0827701912	-0.1505696526	-0.0760475882	-0.0804706763	0.07146275	-0.0419035135	-0.0112988223	-0.0176001726	-0.0533042169	0.0943378762	-0.0148189791	0.1119007458	0.052281449	0.1518736783	0.1276094246	0.1012315305	0.1224417213	-0.0904020342	-0.0248257835	0.0678476128	0.0794574945	-0.2396631181	-0.0372017136	-0.1346495731	0.0232629139	-0.0338379391	-0.0176330566	0.0911415329	0.0843730214	-0.0539350036	0.0682572216	0.0738403227	-0.0266121171	-0.0601497074	0.0229837507	0.0581115431	0.0952694969	0.1440750023	0.0285824362	0.0315480433	-0.10740451	-0.0603899161	0.1087353931	-0.0211020756	0.0878463948	0.0566053796	-0.0105396045	0.0537794118	0.0911100993	-0.0093546432	0.0145378381	-0.0208669581	0.0928330809	0.0764755337	0.0019110785	-0.0364762553	0.1643122276	0.0330008125	0.0499642712	-0.1242038795	0.0071174419567654	5.274200493940017e-05	2.781719085027712e-09	5.065798000792449e-05	0.026501533496912	0.0319891267660778	0.0007023312776879	0.0010233042312561	-0.0266307449909533	0.0059961164112394	0.0007091965787731	3.5953412017134494e-05	-0.0006549973692752	-0.0003569972990386	4.290215537574328e-07	1.274470715208556e-07	1.6082837153374996e-05	8.433360587645211e-08	2.5865765090197913e-10	7.112157080124757e-15	-0.0002529948185691	-0.0002629971779842	6.400637822281185e-08	6.916751562770515e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
831.5695838054766	1.1584223906380655	1.3419424351316114	691507.9727104135	894.4904914727578	5.163784293028016	800113.2393351757	26.664668224922845	785.5261167999882	0.8753537171639891	0.7662441301528131	617051.2801748688	795.8659204331884	711.73958673835	1.227141	17.000565	0.074266850919763	0.045603843900381	0.0501281031	-0.0500929459	0.1148208382	0.1231375247	0.0765142744	0.0166006593	-0.0710817076	0.2098788992	0.1497193188	-0.0730836453	-0.0536354801	-0.1531510222	-0.0680295519	0.0786380716	0.0380373751	-0.0108909786	0.1791300943	-0.1045826847	0.0656075854	-0.0423292075	-0.0190810701	-0.0159216106	0.0011907756	-0.075577379	0.0653787318	-0.0127586262	0.0781748406	-0.1679343463	-0.0421619328	-0.0578521426	0.148626801	0.1146259985	-0.0029417641	0.0734996456	0.152175028	-0.0442797767	0.022350779	0.1860809941	-0.0996922181	0.0385026064	0.0676039215	0.0354246628	0.1117575643	-0.0806416734	0.0501992055	0.1920627589	0.1654523775	-0.0585068645	-0.1134506576	0.0142669011	0.0496185811	0.0860277327	-0.0498426965	-0.1163292591	-0.1372887766	0.1256219641	0.0200701859	0.003964903	-0.0232015049	0.1164148093	0.1460650889	0.0007671374	-0.0990258419	0.0920105383	-0.0219869769	-0.0890438573	-0.134138605	0.0580536737	0.1217138701	-0.0559296414	0.203022597	0.287178184	0.0413473996	0.0442601199	-0.1310868562	0.0071340175555718	1.6575598806399874e-05	2.7475047579072496e-10	5.089420648320664e-05	0.0005823206613513	-0.0259192128355606	3.390973526366154e-07	0.000671805594015	-0.032708031436158	-0.0060772864452046	0.0010698153204286	3.693341053706874e-05	3.999620401835884e-05	0.0006949935732935	1.599696335878184e-09	4.830160669193494e-07	-4.600328005999188e-05	-6.208611721336688e-05	2.116301776278046e-09	3.854685950631931e-09	-0.0001649989882722	8.799583029690003e-05	2.7224666130849593e-08	7.743266149640828e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
