global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
925.2727352965468	1.1434310528708238	856129.6346831535	1.3074345726692806	877.4016449969748	6.382545706154701	40.73688969115381	769833.6466433974	842.4369493843852	-0.6372063678244331	709700.0136880692	0.4060319551960067	845.541539570687	786.5112037320109	1.252354	23.178806	0.0438550485682284	0.0248636798760505	-0.0219009247	-0.0936221214	-0.0073536809	-0.0024145017	-0.1351298669	0.0197854732	0.1034103333	0.0721925765	0.0066934925	-0.1297147818	-0.0560956316	0.0296741913	0.1118395745	0.065008774	-0.0452377905	0.0141801824	0.072226688	-0.1123087416	-0.0246029437	-0.0790239649	-0.1133084147	-0.0955644351	-0.0074887244	-0.0042171913	-0.0488980968	0.0051268368	-0.054116662	-0.0525308656	0.0493447228	-0.2974824209	0.0736962382	-0.03195387	-0.0115231998	0.0579873903	0.0791898967	-0.0339643908	-0.015899309	-0.1899940782	-0.087323784	-0.0806023572	0.0332213423	-0.0788656631	-0.0856531665	-0.0498631201	0.1129553763	0.0668607435	0.0614925634	-0.2462856341	0.1304832375	0.0340593023	0.0330906081	0.0617266644	-0.0951781035	0.0261985452	0.0325686534	0.0771059535	0.0826108183	0.0490796674	0.0935040279	-0.1025895972	-0.0353479278	0.1295900526	-0.0339747935	0.2379583876	0.1881066895	-0.0749648671	-0.0432063111	0.0493649349	-0.0337947534	0.0867591287	-0.061627013	0.0082377293	-0.0664484026	0.0091084608	-0.042801186	0.1070007502	-8.58764e-05	0.0270147266	-0.0276876522	-0.0555042938	-0.0822054658	-0.0510914098	-0.0060192487	-0.1107213351	-0.0526053802	-0.0648155684	0.0815822131	0.0117964966	-0.0074209648	0.0490700627	0.0371455054	-0.0462938808	-0.0649427152	0.0771507372	0.091532289	-0.2017950174	-0.0672908269	0.0055509619	0.1351225039	-0.070819725	0.0738051692	-0.1323336971	0.0269899913	0.0454069254	0.0216943313	-0.001363822	-0.1549610424	0.0084435077	-0.1279949812	-0.0251860523	0.124700488	0.0195107306213628	-6.0394432694000494e-05	3.6474875004301556e-09	0.0003806686093793	0.0288523888432479	-0.0203648766559609	0.0008324603419619	0.0004147282012125	-0.0054067399242967	-2.207512984849988e-05	4.873113578281304e-10	2.9232836608983883e-05	0.0012231189768036	-0.0001441035896369	1.4960200314170857e-06	2.0765844546268848e-08	-0.0003520891763528	0.0002153772424009	4.6387356544259086e-08	1.239667881047931e-07	0.0006722154687166	-0.0001086732149564	4.518736363818783e-07	1.1809867648981651e-08	0.0	0.0
922.1106202022576	-3.16211509428922	850287.9958897921	9.998971869531722	863.7277310965718	-13.673913900403022	186.975921355635	746025.5934652318	841.2979631838591	-1.138986200526119	707782.26285731	1.2972895649889251	844.5249337702656	758.4528994362735	1.198971	22.19079	0.0685578452145126	0.0388013856176642	0.0214568161	-0.1461609403	-0.07403232	-0.1345080511	0.0006099183	0.0143585547	0.1360249638	0.0508727899	0.0534714128	-0.018791687	0.1959375534	-0.0324669785	-0.0103657651	0.0680238671	-0.0103521232	-0.1599543901	0.2202486655	-0.0723063594	-0.076352033	-0.0747988096	0.0223299575	-0.0534190998	-0.047288413	-0.0679950591	-0.070146509	-0.1962645498	-0.2071592491	-0.0623572351	-0.015937563	-0.0206368042	-0.1138064258	0.1043651774	-0.1523220648	0.0779312253	-0.0290846008	-0.0104160631	0.1251791487	-0.0697357432	0.1050740806	0.0736493898	0.1565925647	-0.0219961717	0.1554800978	-0.0711698288	-0.0491481357	0.0800649656	-0.0578119809	0.0362748494	-0.0081501333	0.1317810453	0.0492943503	-0.0256291101	-0.2054101489	-0.0360413511	-0.0654783923	0.0501588005	0.0588108254	0.1165427167	-0.0105349628	-0.1249014995	-0.0377016276	0.0733329531	0.1180758921	0.0819872426	0.1007083855	0.1620627498	0.1048239556	-0.1854527792	0.1176579789	-0.0019296167	0.003387429	0.0596629401	-0.1557185554	0.0727560466	-0.1338395586	-0.116095872	0.1183743331	0.0317371289	0.0948123177	-0.1507208283	0.0395250419	0.046771798	0.0204082979	-0.0644062724	0.0668619017	0.0224724166	0.1581403234	0.1149324554	0.0357578062	0.01347268	0.0386951363	-0.0672634129	0.0455023125	-0.0222217069	-0.0302454908	-0.1686399628	0.0007979977	0.0156935364	-0.019781045	0.060256174	-0.1835900327	-0.1801753768	0.1020763868	-0.0745165259	0.0312155458	-0.0706927411	0.1384652617	0.0050684204	-0.1287014744	-0.0151740128	0.1275100165	0.0195546436063125	4.391298494970178e-05	1.9283502471927342e-09	0.0003823840865698	0.0355255635390676	0.0066731746958196	0.0012620656647683	4.453126052092832e-05	0.0292332117204665	0.0346399516447632	0.0011999262499515	0.0008545806674936	0.0011290596714082	-9.40593053954e-05	1.2747757416003929e-06	8.847152931465125e-09	-0.0001309911307674	0.0002210980455854	4.888434576168362e-08	1.7158676339722093e-08	0.0009010742355154	0.0002288587667988	8.119347779096626e-07	5.2376335140667525e-08	0.0	0.0
926.2600410371952	4.149420834937587	857957.6636222264	17.21769326541414	873.56581422557	9.838083128998164	96.7878796530783	763117.2317835831	843.4594785441523	2.1615153602931514	711423.8919459733	4.672148652783232	845.8998534315483	786.2154756523448	1.304105	24.136621	0.0871867030617537	0.0407501363604694	-0.0113420849	0.0279206182	-0.0797477058	-0.1293636216	0.007580854	0.0076387743	0.0297560023	0.0723203311	-0.0962907252	0.1445611033	0.0399827399	0.0440289581	-0.1044810273	-0.0115342023	0.0156105712	-0.0061001799	0.0816293396	-0.0123269773	-0.1470483475	0.0423348825	0.0951731803	0.090569068	0.0413241862	0.0376349951	0.0989730164	0.0522676237	0.13670996	-0.0743216864	-0.0901732224	0.0341092364	-0.0890833679	-0.0693942558	-0.1425906282	0.068334426	0.0056477693	0.0117893854	-0.0863797139	0.027720518	-0.1134553768	0.0838824983	-0.0698196589	-0.003363228	-0.1097054849	-0.048452624	-0.0369642488	-0.0240460763	0.0037494698	-0.0679122189	-0.1004142524	0.0607116932	-0.0206269391	0.0203942202	-0.062222313	0.0105112285	-0.1780194908	-0.0100151516	-0.0120205476	-0.0535096098	-0.0189276563	0.0288892187	-0.0545844773	-0.0137368643	-0.0116882305	-0.1029417628	-0.0644093315	-0.0259417874	0.1515962138	0.0458482388	-0.1612078501	0.1213809042	0.1430216592	-0.0279266254	-0.0412550369	-0.0672776509	0.0301458622	0.0112482526	0.0120677368	0.0480375159	-0.0002034286	0.0967246616	0.0970327205	-0.0219562377	0.0866660263	0.0690518115	0.0757357472	0.0490498151	0.0751227126	0.0223191025	-0.0347298962	-0.05897949	0.0401063285	-0.0583478861	-0.0776243572	-0.0202447017	0.0309791206	0.1569035902	-0.1888791747	0.0101685852	0.0327957232	0.0636280708	-0.0570699532	-0.021272902	-0.0317222443	-0.0506109726	0.0536423241	0.1624468681	0.0395674855	0.0016898595	-0.1290552057	-0.0050684204	0.1289225186	0.0195679762526879	1.3332646375398964e-05	1.7775945937143914e-10	0.0003829056946257	0.0672771666251179	0.0317516030860503	0.0045262171491038	0.001008164298534	0.0433581108655261	0.0141248991450596	0.0001995127758581	0.0018799257778272	0.001506003166921	0.0003769434955127	2.268045538776081e-06	1.4208639880940817e-07	-7.066026784130486e-06	0.0001239251039832	1.5357431397264165e-08	4.9928734514049416e-11	0.0005760054713261	-0.0003250687641893	3.317823029976026e-07	1.0566970145155876e-07	0.0	0.0
928.0664237628512	1.8063827256560216	861307.286915968	3.2630185515484778	877.8769750180452	4.311160792475221	18.586107378575573	770667.9832668336	845.2062197422636	1.7467411981112946	714373.5538910076	3.051104813179281	848.0539931626082	792.2448731484498	1.319649	24.424318	0.1332879697736405	0.0713219311576162	-0.0571438602	-0.0531966747	0.065501771	0.0757964187	0.0926062865	0.0885253905	-0.1158279043	-0.0465095466	0.1489018328	0.0709870847	0.0158985347	0.0540976632	-0.1126101175	-0.0367864059	0.0696763823	0.144162964	-0.0779688503	0.1693058262	-0.0201208444	-0.119799845	0.0520734537	0.0237213785	0.1124799687	-0.042702322	0.0257578951	-0.0294305735	0.0597346585	-0.0421683103	0.0172532543	-0.129237391	0.0085619769	0.1268934359	-0.0370050219	-0.1157193267	-0.0114773409	0.2731629026	0.0509413395	0.0577327124	0.2481570064	-0.0688713789	-0.0469983762	0.1092073061	-0.0726721842	0.0709569118	-0.1073260326	-0.0182829944	-0.0635096551	-0.0765879045	-0.1005475999	-0.049825486	-0.0612413217	0.0433623895	0.1532610813	-0.1752446344	-0.0516649576	0.1154623434	-0.0382953361	0.0175140865	-0.0434084579	0.1065772532	0.1034119436	0.0292214502	0.0571812081	0.0933701765	-0.0722788754	-0.0368703475	0.2379746035	0.0158841511	0.1710033795	-0.0677891749	-0.0677353819	-0.1547064022	0.001804956	0.1302378203	0.1595387459	-0.1509509287	-0.1569632017	0.0295425544	-0.039466986	0.1325628581	-0.0694549952	0.0683216398	-0.0551621406	0.1180570397	-0.0963639151	-0.0372875306	0.0704269377	-0.0713077956	0.000194991	-0.0404120695	0.0249003965	-0.011623162	-0.0347753213	-0.0498496348	0.0480779996	0.0186477624	0.1558862043	0.1518443482	-0.0914188287	0.1663701752	-0.0319146176	0.0488092456	-0.0655079377	-0.0559900433	-0.0239277715	0.1316561013	0.1750669147	-0.0016898595	-0.1290552057	0.0050684204	0.1289225186	0.0194240122904147	-0.0001439639622731	2.0725622433399083e-08	0.0003772922534581	0.0201793442444255	-0.0470978223806924	0.000407205934135	0.0022182048730032	0.0008673133982597	-0.0424907974672664	0.0018054678694042	7.522325308007891e-07	0.0020190916095647	0.0005130884426437	4.076730927814572e-06	2.6325974997453764e-07	-0.0002678200471859	-0.0002607540204017	6.799265915568644e-08	7.17275776746577e-08	0.0006732707275488	9.726525622269998e-05	4.532934725740905e-07	9.46053006806748e-09	0.0	0.0
923.6326933739402	-4.433730388910931	853097.3522691991	19.657965161552276	880.413536624632	2.5365616065868157	6.434144784010286	775127.9954718922	842.5506807963053	-2.655538945958256	709891.6497103175	7.051887093501084	845.9035207445908	778.7141641921546	1.154968	21.376377	0.0831567482091159	0.0531226903099998	0.0197410585	-0.0841831489	0.1200539763	0.0696849856	-0.0503247865	0.0971882321	0.0383414333	0.0030107401	0.1685806265	-0.0292850966	-0.1228545899	-0.0238123747	0.094328338	-0.1077635074	-0.0322592687	0.0849943476	0.0585599213	0.1767107498	0.1156609557	-0.1671772083	-0.1190012525	-0.0657289503	-0.0194681957	0.0252244768	0.0548644301	-0.0473970463	0.0597620816	0.0300791672	-0.090082719	-0.0369734859	0.0460988635	0.0783305305	0.0069327525	-0.0744561977	0.0567666342	0.0982129141	-0.1325900016	-0.0211843481	-0.1289525999	0.1098332036	0.0688269802	0.052778237	0.0549377197	-0.0439908546	-0.0200476675	0.0345104172	-0.0602986476	-0.0217950573	0.0125998519	-0.1552144764	0.0829725756	0.0235175873	-0.0021421487	-0.2498423926	0.1142863723	0.1309206826	0.0064825447	-0.0449009926	0.0701593983	-0.0650908719	0.0338974212	-0.1655647626	0.0427248568	0.0983898493	0.0300286927	0.093434339	-0.0310828341	0.1285191071	-0.0058007049	0.0544157543	-0.0576090668	-0.074278183	-0.1605535694	-0.0781270368	0.1378896978	0.0173924368	0.0143705132	0.04736104	-0.0042211151	-0.0204522794	0.1335157193	0.0328895647	-0.0056791536	-0.0255287084	-0.1410119024	-0.0010639538	0.0784593624	-0.0137855233	0.0376634204	-0.0717422549	0.0824872453	0.0594727331	-0.0650788663	0.0406766284	-0.0103694719	-0.0267085045	-0.0519378045	0.0862205021	0.1626181306	0.0425613052	0.0267784668	0.0460110835	-0.0092681719	0.0218996105	-0.0441028403	0.0283663974	0.1460089728	-0.0050684204	-0.1287014744	0.0151740128	0.1275100165	0.0196454779698314	0.0002214656794167	4.904704715950077e-08	0.0003859448046631	0.0235223556845767	0.0033430114401512	0.0005533012169517	1.11757254889818e-05	0.0454864909975327	0.044619177599273	0.0019908710096354	0.0020690208632686	0.0015320457235929	-0.0004870458859718	2.3471640991792924e-06	2.3721369504205585e-07	-0.0001520584125001	0.0001157616346857	1.3400756065128612e-08	2.312176081205057e-08	0.0005766163784009	-9.66543491479e-05	3.324864478401699e-07	9.342063209204157e-09	0.0	0.0
922.1968140370168	-1.435879336923449	850446.9638200242	2.061749470203724	866.9460948446523	-13.467441779979708	181.371988097143	751595.5313663929	840.7577124056609	-1.7929683906444325	706873.5309696	3.2147356498500863	844.0466908606148	763.0954734136367	1.075779	19.910719	0.0768498067781204	0.0405095290644002	0.0571545115	-0.1231994742	0.0098473378	-0.0053696253	-0.1094070441	-0.0312133026	0.1489600202	0.114599276	0.0156137078	-0.0507074315	0.0277152823	-0.1079621606	0.1372724211	-0.0710946295	-0.1253716401	-0.0413767267	0.1263375139	0.1151365825	0.0534459816	-0.0529566776	0.0702736549	-0.0039874922	-0.0090345371	0.1000603118	-0.0810883871	0.0878711868	-0.0873630874	-0.0128106577	0.1057579372	-0.0097731162	0.0562990525	0.0096973769	0.0837957108	0.1289179651	-0.0671732873	-0.0919019393	0.1136059221	0.0744645374	-0.0517710047	-0.0136171875	0.0749245489	0.0007729967	0.0797611884	0.0233543589	-0.0820260299	-0.0179942142	-0.1846792957	-0.0464063919	0.0733858124	-0.0485477716	0.1391672765	0.0239765453	-0.14420091	-0.1409835165	-0.0043280882	0.0175919089	-0.1394606355	0.0008135248	0.0225471385	-0.0321009573	0.0778636242	0.0631763885	0.0116823314	-0.024956987	-0.009908701	-0.1235709647	-0.0636800168	-0.0325477101	0.0584599495	-0.0780959145	-0.0160570887	0.0405605146	0.0072264457	-0.0858864723	-0.1215133045	0.0022731143	0.0202641292	-0.0606531935	0.0951354345	-0.1651035269	0.0110951089	-0.0064848973	-0.1445680799	-0.1087968236	-0.0878283559	0.0054747566	0.1283770094	0.0388645215	0.0142598997	-0.0518379463	0.0982674651	-0.0010651547	-0.1933555564	0.1258715311	0.0505548041	-0.0772059549	-0.0875640914	0.0920503181	0.2165080025	0.0904222576	-0.0261492864	0.0386952134	-0.2033855728	-0.0220023064	-0.2088304707	0.0157836972	-0.2963747739	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	0.0194729933946007	-0.0001724845752307	2.9750928692515152e-08	0.0003791974717461	0.0559778952606819	0.0324555395761052	0.0031335247578158	0.0010533620491761	0.0318048699971882	-0.0136816210003445	0.000187186753197	0.001011549755538	0.0018376324967122	0.0003055867731193	3.376893192972714e-06	9.338327590546664e-08	-0.0004569707636092	-0.0003049123511091	9.29715418588791e-08	2.0882227879357537e-07	0.0005769204867013	3.0410830040002255e-07	3.328372479756649e-07	9.248185837219036e-14	0.0	0.0
923.285904404118	1.089090367101221	852456.8612713302	1.1861178277126725	861.0377128158791	-5.90838202877319	34.90897819792999	741385.9428912003	841.35045529794	0.5927428922791478	707870.588630051	0.3513441363474494	844.3869558349973	764.814667803296	1.124776	20.817568	0.0877532353242392	0.0412887366420246	0.0318300867	-0.0741263638	-0.1022678979	-0.074658336	-0.0065171605	-0.0225588741	0.1316270854	0.1499504638	-0.0436929361	0.0507476696	0.0760209294	-0.0172867087	0.0773390025	0.0492013032	-0.1371903349	-0.0980851407	0.105830511	-0.0298059481	0.0633041547	0.0146636326	0.1712769845	0.0063053854	-0.0937338496	0.179066275	0.0154212906	0.0164964094	-0.066097756	0.0034219731	0.1178540426	-0.0051213145	0.1077243001	0.048478986	0.1612145481	-0.1323645578	0.1392046537	-0.053469041	0.039866245	-0.1301766014	0.2371923905	-0.0110747259	-0.0402509489	-0.1540343839	-0.0614481166	-0.018463272	-0.0049311206	0.0902257141	0.0414999522	0.0905219122	0.0675358778	0.087543198	0.0992682882	0.0292772361	-0.161238708	0.0468647597	-0.0261741319	-0.0664596659	-0.2179301349	0.0270126646	0.0468771171	-0.0594396792	0.1081499001	0.0105603458	0.0686783826	0.0087750615	0.0602968071	-0.0759643675	-0.0872916799	-0.0814304531	0.0200274935	-0.0967289947	-0.2629233941	0.0799766745	0.1721540571	0.1655324866	-0.023447697	0.0789264728	0.0600014873	-0.0049207603	-0.0875938952	0.0500802491	0.0878235014	-0.0301462639	-0.0165159396	-0.1001834486	0.0096759328	0.0340718973	0.1030748289	0.1042629134	-0.0680358198	-0.0727378021	0.0068231626	-0.1075396088	-0.1022274614	0.0368576594	0.1268593335	-0.0838762458	0.0134367413	-0.0320946434	-0.0728641553	-0.0149623527	-0.0957382971	0.0375933117	0.0399993236	-0.1129500018	0.0401801031	0.0842363332	-0.0110639462	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	0.0196314914335431	0.0001584980389424	2.5121628348586982e-08	0.0003853954559052	0.0343675936067739	-0.021610301653908	0.0011811314903203	0.0004670051375728	0.0101395200307194	-0.0216653499664688	0.0004693873891695	0.0001028098664533	0.001441034659544	-0.0003965978371682	2.0765808900070923e-06	1.572898444464941e-07	-0.0003463576258679	0.0001106131377413	1.2235266240975817e-08	1.199636049968482e-07	0.0001977497483124	-0.0003791707383889	3.9104962957617545e-08	1.4377044885038368e-07	0.0	0.0
923.4534216101126	0.1675172059946135	852766.2218834244	0.0280620143042417	871.4955891042516	10.457876288372518	109.36717646290414	759504.5618281666	841.8183605359948	0.4679052380547546	708658.1521355101	0.2189353117990765	844.6852573727106	769.4213419299153	1.025023	18.971334	0.0598861028113636	0.0274687716000619	0.06929075	-0.003653434	-0.165198317	-0.0283697156	0.0780509366	-0.0691870141	0.1470223804	0.0204725471	-0.0594671633	0.1339005374	-0.0118583238	0.073310499	0.056334382	0.0820676526	-0.0140007775	-0.2009227246	0.0023531971	0.0074094327	0.0513030167	-0.0196276058	0.2094325974	0.0233576181	0.0432248551	-0.0622767918	-0.2164088841	0.2118207126	0.0830109924	-0.1062921787	-0.0788459874	-0.0741652021	-0.0443888451	-0.0941188553	-0.0570050017	-0.0413921249	0.1849554941	0.1425095568	-0.0308826946	0.051269364	0.0527772567	0.1315557697	-0.0672441551	-0.0997012271	0.0953840489	0.0756291551	0.0086846674	0.0144721463	0.1145090841	-0.0624937222	0.0374191228	0.122104858	0.0554895412	-0.1442057603	-0.097092149	0.0604240706	-0.0103599605	0.0268902819	-0.1811983322	0.0669446502	-0.0808268561	0.0008585939	0.0223763477	0.0038675323	-0.2289061264	-0.0968265895	0.1394678305	-0.0946402029	0.1253926622	0.101114168	-0.0115370392	0.183722101	-0.0394794465	-0.060936446	-0.0369916586	0.1067248202	0.1665360552	-0.0396612226	0.1206535446	0.0149000168	-0.0963497777	0.067181968	0.113834813	0.130665506	-0.0479231597	-0.0769897721	0.109485131	0.0687327322	0.0695226511	0.1100745965	-0.0770469717	-0.0479387331	0.0640417922	-0.1100839159	-0.0408842804	-0.0387381886	0.0415165797	0.0376967923	0.1263330414	0.1431870703	-0.0536880989	-0.0184058534	-0.1091271529	0.0935741503	-0.0002446146	0.0207357082	0.1264055049	0.1257947134	-0.0390459029	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	0.0036291276138626	-0.0160023638196805	0.0002560756478174	1.3170567237700048e-05	0.0270334892008037	-0.0073341044059701	0.0007308095383699	5.378908743767144e-05	0.0034292114876564	-0.006710308543063	4.5028240743104295e-05	1.175949142707462e-05	0.0015210729306438	8.003827109979988e-05	2.313662860337318e-06	6.406124840645062e-09	-0.0002370398840692	0.0001093177417986	1.1950368671967234e-08	5.618790663953978e-08	0.0006051802562669	0.0004074305079545	3.662431425752708e-07	1.6599961881206194e-07	0.0	0.0
924.134339795572	0.6809181854594044	854024.2779893978	0.4636495752893279	868.1057915342027	-3.389797570048927	11.490727565909609	753607.6652952246	842.1338142173878	0.3154536813930235	709189.3610483258	0.0995110251044112	844.6369644869466	775.884869637574	1.144183	21.176771	0.0482986404202682	0.0234583366953763	0.071783456	0.1240695729	-0.0570247389	0.0046553898	0.0578887942	-0.1581937105	0.0036240632	-0.0294812625	-0.1101717916	0.1385089613	0.0288240963	0.0226685007	0.0403546513	-0.0111238881	0.0868921384	-0.1606556519	0.0184465117	0.0190614273	-0.0277370039	-0.0018056241	-0.1371754642	-0.1312710657	-0.2044534602	0.0329606822	0.0638319314	0.0580581308	-0.0630386507	-0.1472138168	0.1102255341	0.0480134454	-0.0673740023	-0.0011919448	0.0761589376	-0.0183890538	0.0402443827	0.1000977205	-0.0760226919	0.0386521913	-0.0724424236	-0.0285274568	0.0307931756	0.1573079227	0.0415507378	-0.0162963433	0.0245759628	-0.0294252529	0.0627264946	-0.1029255292	0.0070222744	0.0001833409	-0.0310243695	-0.1771429148	-0.0657213266	0.0383037213	-0.0214753536	-0.0563027149	0.0586450084	-0.094054113	0.1622814632	-0.2115531878	-0.0882644791	-0.0582088453	-0.0025157563	0.0176643014	-0.1193072184	-0.0360212826	-0.0635626822	-0.0883108518	0.0648119144	0.130669391	-0.0801604071	-0.0887543862	-0.0060855095	0.0458802904	0.0592775039	-0.031344827	-0.1037565585	0.0481488378	-0.0455073615	-0.0826330603	-0.1554224622	0.0637528866	0.0933375862	0.0296630327	0.1338251473	0.0939130544	0.0019978235	-0.0197435585	-0.0337773852	-0.0632816256	0.091280203	-0.0661903312	-0.1434261573	0.0697547045	0.0190676022	0.0625553335	-0.1335128184	0.0164190253	-0.1354355496	-0.022332	0.0121453506	0.01710581	0.0242771188	0.0492639322	0.0905306437	-0.0308814488	0.0403262481	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	0.0053273572427627	0.0016982296289001	2.883983872474172e-06	2.83807351920162e-05	0.0389533295269046	0.0119198403261008	0.0015173618812316	0.0001420825933997	0.0186499713518486	0.0152207598641922	0.0002316715308434	0.0003478214314247	0.0016441498483708	0.000123076917727	2.7032287238977244e-06	1.5147927677178735e-08	-0.0004559635168086	-0.0002189236327394	4.79275569718157e-08	2.079027286604665e-07	0.000652375917822	4.7195661555099965e-05	4.255943381540969e-07	2.227430469623541e-09	0.0	0.0
927.4758227747558	3.341482979183752	860211.4018317102	11.165508500174722	870.2232655234959	2.1174739892932166	4.483696095333329	757288.5318583768	843.0915341031724	0.957719885784627	710803.3348764407	0.9172273796273188	845.861994279647	774.3696701117522	1.244686	23.036896	0.0586037720398579	0.0291039921569262	-0.0299055094	0.0670556069	0.114261674	-0.0054634369	0.1498512995	-0.0654358266	-0.2348849288	0.029391154	0.0498616168	-0.0221749876	0.1016868414	-0.0464278587	-0.022626473	-0.1259806152	0.1658295329	-0.0146749764	-0.0035906276	0.002211327	-0.0144847001	-0.0777909922	0.0047432914	0.0266571075	-0.0888084243	0.1315814014	-0.1561040088	0.1037457721	0.0132364308	-0.0634707714	-0.0931075894	-0.0751964979	-0.0437242006	-0.0990654696	0.1341758793	0.0115620898	-0.1672323888	-0.0203531281	-0.0201370208	0.0913922306	0.1464244138	-0.1509487657	0.1279988372	0.1111010486	0.0300360392	-0.104251164	0.049911459	-0.0512533957	-0.0026061526	-0.0850202877	-0.0876376161	-0.115434053	-0.1384882923	-0.0816179468	-0.0181061868	0.020329428	-0.0442705669	0.0685476186	-0.0704947989	-0.1135513604	0.0141923844	-0.0561330957	0.0183357586	0.0016683757	-0.1770389496	0.0426349118	0.0616121543	-0.1496771299	-0.0805402233	-0.0963937977	0.1029912055	-0.1097271818	0.1371003898	-0.0177250528	0.129785224	0.099576748	0.0360551799	-0.0226482917	0.0202068814	0.080373298	-0.0745310434	-0.1850700832	-0.0935673615	-0.0112482653	0.1207833263	0.1483000022	0.0016670673	-0.0039316595	-0.0287355988	-0.1144473062	0.0430190859	-0.0258338068	0.0888961676	-0.0831290062	-0.0900156783	0.0477895323	0.0458874194	0.0681868205	0.0744684447	0.0157689307	-0.1281238857	0.0364667443	0.0032011649	0.094439949	-0.1819526651	-0.0476909053	0.112013255	0.0416909993	-0.0571551648	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	0.008993078382943	0.0036657211401803	1.3437511477564758e-05	8.087545880175668e-05	0.0302754943780598	-0.0086778351488448	0.0009166055598359	7.530482287052624e-05	-0.0010122243594992	-0.0196621957113478	0.0003866019401913	1.024598153963566e-06	0.0015970643912418	-4.7085457128999897e-05	2.550614669772541e-06	2.2170402730468873e-09	-0.0001518349816904	0.0003041285351182	9.249416587314225e-08	2.3053861664924104e-08	0.0008331223263645	0.0001807464085425	6.940928106869965e-07	3.266926420101233e-08	0.0	0.0
