global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
828.3553760300413	0.2924182081058006	0.0855084084318073	686172.6289978711	883.9649293826577	6.756351074885743	781393.9963784871	45.64827984710973	783.0752633113989	1.198594798657723	613206.8680102167	1.4366294913693476	792.1945940813725	675.1287160021194	1.240906	18.29619	0.0704316318813545	0.0422249854298504	-0.1550383619	-0.0289261399	-0.1609357635	0.1721443731	0.0371305576	0.0658216876	-0.2368663735	0.208755268	-0.1233083782	-0.0010738024	0.1068735698	-0.254562376	-0.0808453513	-0.093318309	0.1441447478	-0.0422795917	-0.0666539499	-0.1199356034	-0.2112993839	-0.0965912985	0.0005261225	0.0225941431	-0.21080796	-0.0839455497	-0.1752368982	0.067219969	-0.0298032127	0.1219070694	0.0562614314	0.0499244617	-0.233767374	0.1501980076	0.1173845809	-0.1136655332	0.1042037982	0.1143911536	0.0210182067	0.1129785935	-0.010106337	0.1783279486	0.0204772341	0.1678978047	0.0776043756	0.1216311494	0.2311965432	-0.080375565	-0.0417811009	-0.0160822478	-0.1512625853	0.1257803333	0.2940723771	0.0210336369	-0.1254299571	0.0340048567	0.0044099981	0.1083854005	0.0774417806	0.0108269776	0.0919276535	0.1890077285	-0.0052628801	0.1536470637	0.009444885	0.0876349689	0.1081998811	0.0742283372	0.0380084495	-0.1076105415	0.002204391	0.092280022	-0.0471208409	0.0110244338906824	-0.0034395152905233	0.00012153814261	1.1830265433743583e-05	0.044845926103747	0.041276516389857	0.0020111570881027	0.0017037508052821	-0.0479064199419241	0.0049415716225809	2.441913010109685e-05	0.0022950250716519	0.0001929425654889	0.0001929684859689	3.722683357743846e-08	3.7236836577154994e-08	-0.000280039658566	-0.0001000394366817	1.0007888891591865e-08	7.842221036976186e-08	-0.000410472856018	-0.0001224726489172	1.6848796552757378e-07	1.4999549732795735e-08	0.0	0.0
825.4803347149398	-2.875041315101498	8.265862563540551	681417.783001089	881.811725428847	-2.153203953810703	777591.9191038003	4.636287266706043	780.3015280089922	-2.773735302406635	608870.4746131682	7.693607527816828	790.0274138793493	662.4305574065404	1.35765	20.01749	0.0665966459405188	0.0407418977865496	-0.0502661167	0.0770374679	0.1494534107	0.2950681506	-0.028926313	-0.1228740765	-0.1769126768	-0.0032817314	-0.012106854	0.2469773867	-0.0469619671	0.0020551459	-0.1749203447	-0.1275338561	-0.0723413598	-0.2697412333	-0.042706912	0.0334909103	-0.0217560055	0.158118233	-0.0396546889	0.0909570989	-0.0319382336	0.0316807211	-0.016920053	0.009079343	-0.0538371276	0.1934786084	0.1726890892	-0.0422084594	0.0650281491	0.1052808958	0.159134666	0.1501845392	0.2583055805	-0.0088839511	0.0409457552	-0.0394619425	-0.1429439952	0.0274752142	-0.0776110613	0.0881598078	0.1039815332	-0.1449062982	-0.2062405866	-0.0894509507	-0.0854992109	-0.2167416984	0.1279195439	-0.0550046165	0.1317592569	0.066631703	-0.1628270335	-0.0182077832	-0.1071902217	-0.0042437554	-0.196104612	0.0308785333	-0.0263209549	-0.089194717	0.1382776142	0.015015715	0.0955845007	-0.0965655426	0.0868070887	0.0542008574	0.0309893429	-0.1712778273	-0.0450641473	0.0873863672	-0.0583804184	0.0188116923145003	0.0077872584238178	0.0003538797677354	6.0641393759322834e-05	0.0497363822916554	0.0048904561879083	0.0024737077234616	2.3916561725851542e-05	-0.0117641644073529	0.0361422555345712	0.0013062626351262	0.0001383955642032	-2.4242390126686005e-08	-0.000192966807879	5.876934790544431e-16	3.723618894302119e-08	-0.0001180000010565	0.0001620396575095	2.6256850605796068e-08	1.3924000249334001e-08	-0.0004109999065139	-5.270504958999997e-07	1.689209231544346e-07	2.777822252284356e-13	0.0	0.0
820.9922993661671	-4.488035348772655	20.142461291832888	674028.3556185461	885.1364134283014	3.324687999454341	783466.4703767168	11.053550293715706	778.640164246015	-1.661363762977203	606280.5053770613	2.760129552933772	788.3261183730932	642.7745708709067	1.481568	21.84457	0.1130857817236539	0.0539560340682612	0.2117388876	-0.1490643296	-0.015415051	0.1228794869	-0.1816411727	0.0879369201	0.0160692841	-0.1454258166	0.0152516977	0.1263662723	-0.2331675459	-0.0196761454	0.1514252076	0.0274193703	-0.1311325325	-0.1294413915	0.0113593734	-0.1337136873	0.0733828657	0.0010260252	0.0141162528	-0.0979156378	-0.1321294889	-0.0124436899	-0.1213196746	0.0849918698	-0.1714596624	-0.0323669178	0.0662042855	-0.2545347465	0.0093065919	-0.1528745761	-0.0197239746	0.0989131506	0.080210272	0.065850891	0.1662513659	0.0446545042	-0.0156381064	-0.085793706	-0.0047148953	0.1590230575	0.0835508593	0.016512598	-0.0395026317	0.142837088	0.1878248435	-0.1886578771	0.0226684348	0.130784768	0.0081612369	0.0085216744	-0.0781927419	0.1505578278	-0.1205017328	-0.0331925513	0.0751547268	0.134849599	0.1556444042	0.1106901204	0.0612044769	0.0565147601	-0.0275370347	0.0162011622	-0.0594989695	0.1653891514	-0.0358316823	-0.1470808537	0.0362613214	0.0823644609	-0.0692973963	0.0150207125625883	-0.0037909797519119	0.0002256218058878	1.4371527479406764e-05	0.0127998090210894	-0.036936573270566	0.0001638351109763	0.0013643104449718	0.0109634888849967	0.0227276532923496	0.0005165462241772	0.0001201980885314	0.00039291844854	0.0003929426909301	1.5438490720308064e-07	1.5440395835540909e-07	-0.0005840543862185	-0.000466054385162	2.1720668992872986e-07	3.411195260610688e-07	-0.0002773854744295	0.0001336144320844	7.69427014244788e-08	1.7852816461236752e-08	0.0	0.0
819.9377203719845	-1.0545789941826342	1.1121368549712565	672297.8652888066	875.566194211199	-9.570219217102364	766616.160445483	91.58909586339536	778.5383709593907	-0.1017932866243427	606121.9950561018	0.0103618732017855	787.8066178442726	635.0150955213722	1.400147	20.644085	0.041712806392094	0.0250945265727946	0.1124212092	0.1641218922	-0.1229354435	-0.0829560467	0.0889689548	0.1554493961	0.1504143349	0.0352204166	0.0231101335	-0.0853211427	0.0720278163	0.1635237522	0.2709288564	-0.0211164381	0.0399789785	-0.0860102902	0.0784043102	-0.1185439919	-0.0800333406	-0.184871398	-0.0656452832	0.0328905861	-0.0164611252	-0.0897329846	-0.1275547043	0.018597494	-0.1042621779	0.0462482313	0.0694200037	0.1093137391	0.0547799041	-0.2059007724	-0.1231862999	-0.1098783815	0.0776802509	-0.0194113449	-0.000542952	0.2168089684	-0.0438305208	-0.0447234099	-0.0768868857	0.0479566346	0.0637397024	0.1365771452	0.1007849736	0.1410263783	-0.1257079772	-0.1756507421	-0.1999252218	0.1033030606	0.0101560146	0.0185949323	0.1749552549	0.2083736203	-0.0489267265	0.105491049	0.0138205597	0.0030227508	0.0085689243	-0.1317953817	-0.0531082039	-0.0924502985	0.13570772	0.1211739365	-0.0227866026	0.0707814087	-0.139479301	-0.1439335491	-0.0491722177	0.0772216734	-0.0798077096	0.0191195543376352	0.0040988417750469	0.0003655573580697	1.680050389686964e-05	0.0118244228451089	-0.0009753861759804	0.0001398169756199	9.513781922938616e-07	0.0142635619346833	0.0033000730496866	1.0890482133267825e-05	0.0002034491990645	0.000581341731615	0.000188423283075	3.379582089171267e-07	3.550333360476159e-08	-0.0010340866460061	-0.0004500322597876	2.025290348495339e-07	1.0693351914481452e-06	-0.0003057000393945	-2.8314564965000008e-05	9.345251408579885e-08	8.017145891572058e-10	0.0	0.0
821.9110302463761	1.973309874391589	3.893951860371348	675537.7416406593	872.6428105088531	-2.923383702345859	761505.4747327901	8.546172271141382	778.7171017230758	0.1787307636850528	606400.3245159871	0.0319446858874421	788.1342264434159	640.7874928873481	1.09152	16.09362	0.0393899823164743	0.0268640765606007	0.1076034069	0.0555401192	0.1155390972	-0.0615467619	0.0569794414	-0.0524334583	0.2063766335	0.1490938306	-0.0718630475	-0.0516408188	0.0029979187	0.1697036005	-0.0156322376	-0.0882949702	0.1173365211	0.1089185642	0.0063517316	-0.2590495045	-0.1581394217	0.0792053087	0.0089121829	-0.1303754993	-0.00617657	-0.0514542802	0.0426451258	-0.1262708996	-0.0311102074	0.0358880811	0.1375095721	0.0652422775	0.1751636279	-0.0001919812	0.0430095172	-0.1010483918	-0.1061675855	0.1450954918	0.1231322298	0.2275537006	0.0144197231	0.0969451215	0.0927399634	0.0649620567	0.104331626	-0.0325925821	-0.0781033218	-0.0415829782	-0.0833689164	-0.1605610343	0.035934444	0.2340430858	0.0206583556	0.0550206988	0.2170648397	0.1004894351	-0.0082608523	-0.0758796787	0.0148069552	-0.0319956469	0.0179338259	0.1308415159	-0.0638593309	-0.0201918988	0.1235125685	0.0343680999	-0.1108153166	0.0764169312	-0.0506214233	-0.1312421296	0.0318736875	0.0719655524	-0.0898496795	0.0190711255393836	-4.84287982515999e-05	0.0003637078293389	2.3453485000941653e-09	0.0313392224296791	0.0195147995845701	0.0009821468624969	0.0003808274028259	0.0144227064575659	0.0001591445228826	2.53269791635304e-08	0.0002080144615611	0.0002708847569117	-0.0003104569747033	7.337855152711078e-08	9.638353314192549e-08	-0.0010340316271777	5.501882839988385e-08	3.0270714784958645e-15	1.069221406003762e-06	-0.0002228598447108	8.284019468369997e-05	4.9666510384521896e-08	6.862497855233313e-09	0.0	0.0
824.9490401095419	3.0380098631658257	9.22950392869284	680540.9187776545	879.4843682461097	6.841557737256608	773492.7539892588	46.80691227221576	781.1195192068216	2.402417483745808	610147.7032858961	5.771609766207538	789.7774860220895	654.7313977640571	1.079567	15.917384	0.0361972952105338	0.0221099527773124	-0.0200084894	0.0043224591	-0.0742057414	-0.0461569111	0.0523179495	-0.042432347	-0.1230428391	0.0809782658	0.1499473189	-0.1880723771	0.1066529228	-0.0428174276	-0.0575261255	0.1618522972	0.0746369774	0.072322554	-0.0550978068	-0.2572673649	-0.1338984122	0.0796982141	-0.1734687638	0.1115392264	-0.1510116291	0.1623946368	0.0493091521	0.0469997306	-0.1568426799	-0.1161494335	0.0977838243	0.1031741048	-0.0657503786	0.1515364833	-0.1040301601	0.0080324464	-0.0588672574	0.1313730869	0.0273259912	0.1767938852	-0.3075857696	0.0212314202	-0.0542290899	0.0793348301	-0.1808785137	0.0142642547	0.1717288654	-0.0898067124	0.0005865935	-0.1151355238	-0.0974611039	0.0794535611	0.1686193314	0.0214959681	0.1883659343	0.1264172847	0.053697908	-0.0222523087	0.0139271509	-0.0118637866	-0.0519697477	0.1215296227	0.075191727	0.0193745368	0.0140293841	0.0132321107	0.1788689567	-0.1392308552	0.179578794	-0.2987703738	-0.0098522371	0.066603812	-0.0993643757	0.0190643800755196	-6.745463864001738e-06	0.0003634505876638	4.550128274055327e-11	0.0313374885228086	-1.7339068704991243e-06	0.0009820381869171	3.006433035564068e-12	-0.0052059033689175	-0.0196286098264834	0.0003852823237203	2.710142988650658e-05	-1.463238515187306e-07	-0.0002710310807632	2.141066952327552e-14	7.34578467396784e-08	-0.0010339989298269	3.26973508000053e-08	1.0691167493386069e-15	1.0691537868831747e-06	-0.0002830001868631	-6.014034215230001e-05	8.008910576454953e-08	3.6168607541957133e-09	0.0	0.0
825.0545789548632	0.1055388453213481	0.0111384478717634	680715.0582543866	875.4363632202148	-4.048005025894895	766388.8260482359	16.38634468967033	781.1331207070575	0.0136015002359499	610168.9522655465	0.0001850008086685	790.1860486844276	660.4110591563773	1.115217	16.44301	0.0408798731827853	0.0261704513875513	-0.052018463	0.0555928255	0.1092375235	0.0793182985	0.1008082315	-0.076047452	-0.1494240451	-0.0680325445	0.04695422	0.1531346057	0.0205893364	-0.0476684858	-0.1817533663	-0.0009716816	-0.1110160292	-0.1366571001	-0.1141743703	-0.014513134	-0.2539852685	0.0197235923	0.1142696929	0.0280571006	-0.0348987165	0.0252961132	-0.0725153026	0.0102592119	0.0441598981	0.1018153595	0.0352251156	0.0295263938	-0.011568549	0.1152331549	0.0917727009	0.2088035701	0.1428559454	0.053660218	-0.1104765395	0.0788298684	-0.0061407493	0.0826376699	-0.1210593274	0.0726900977	0.1001010235	0.0449050534	-0.0178795478	-0.0433760663	-0.0310112617	-0.2005139276	0.1440291292	-0.1301499174	0.1481279376	0.0463530837	0.0317459055	0.1036488108	-0.044469446	-0.1575274803	-0.1466728929	-0.1205005361	-0.0179864511	-0.0146372381	-0.0319854093	-0.0522779709	0.0132860683	0.0397259225	-0.0783067643	0.1441828949	0.0365009385	-0.0310906629	0.1726667911	0.0611443214	-0.1082959623	0.0187984090539998	-0.0002659710215198	0.0003533801829615	7.074058428828598e-08	0.0322910377192471	0.0009535491964385	0.0010427111169858	9.092560700285136e-07	-0.026915398141142	-0.0217094947722245	0.0004713021632652	0.0007244386570961	-1.6498211916865881e-07	-1.8658267649928215e-08	2.7219099645381534e-14	3.4813095169635794e-16	-0.0008030000790684	0.0002309988507585	5.336046905174779e-08	6.448091269838567e-07	-0.000410999841689	-0.0001279996548259	1.6892086986838308e-07	1.6383911635549544e-08	0.0	0.0
824.7996822300842	-0.254896724779087	0.0649723403031056	680294.5158068478	877.9139007401596	2.4775375199448035	770732.8171128029	6.138192162734248	780.9978708152003	-0.1352498918572564	609957.6742178763	0.0182925332473995	789.8590594405506	652.7367462536968	1.23534	18.214132	0.0499766821594326	0.0289269764645355	0.0092519627	-0.05989897	-0.0843763251	-0.0411237577	0.002812159	0.1644171129	-0.0057094621	-0.1010140802	-0.1186865575	0.1108165619	0.0050660124	-0.1272597387	0.0968199057	0.0116389182	-0.1482218321	-0.0491598793	-0.2100783594	-0.0209824356	-0.1500687217	0.0278458106	-0.0553165607	0.0190994819	0.0107719735	-0.014248978	0.0199187518	0.0115926096	-0.0456682118	0.1292209337	-0.1937626208	-0.0453375988	-0.1572755462	-0.1519554068	0.0631291449	0.0769587574	0.0051103634	0.1430635084	-0.1333704192	0.0112321541	-0.0330694839	0.1228792988	0.0498093068	0.0743159436	-0.0870312978	0.0259334812	-0.1028897225	0.1760860423	0.0940005011	-0.1014540255	-0.0361952775	-0.0014850756	0.1474867458	0.0344835018	0.0928200798	-0.0377578544	-0.1980694773	-0.1171372665	-0.0705486139	-0.0030653143	-0.0169613543	0.1095895107	0.0182266926	-0.0571556255	-0.2907397838	-0.0538744809	-0.0664156303	-0.0894693937	-0.1610071491	0.141974825	0.0758111934	0.055595093	-0.1165920251	0.0191103133900725	0.0003119043360726	0.0003652040778667	9.728431486095129e-08	0.013878275347622	-0.0184127623716251	0.0001926065266244	0.0003390298181539	-0.0314825840954284	-0.0045671859542864	2.0859187541030985e-05	0.0009911531013257	0.0003347948734283	0.0003349598555474	1.120876072738714e-07	1.1219810482838105e-07	-0.0010010694295967	-0.0001980693505283	3.9231467618702586e-08	1.0021400028730624e-06	-0.0004103324578158	6.673838732000311e-07	1.683727259371553e-07	4.454012342074752e-13	0.0	0.0
824.0128955051042	-0.7867867249799474	0.6190333506046714	678997.2519587058	877.4349675413038	-0.4789331988558842	769892.1222642087	0.2293770089663299	780.4472331821519	-0.5506376330483818	609097.8837816762	0.3032018029291243	789.8582288602089	663.4615392549664	1.231779	18.161629	0.0140034413260933	0.007763816413598	-0.0907657472	0.1665267559	0.0006023982	0.0293309997	0.0098196085	0.0673778204	-0.0101366809	0.0357529673	-0.0811458765	0.1352097023	0.0720563329	0.0604165147	0.0515281224	-0.1780843797	-0.0261970448	-0.0455333872	-0.1528302157	0.1495008346	0.0413215161	0.1606349078	-0.1728114479	0.2068230308	0.1127994006	-0.0883287632	0.0442533298	-0.0264938643	-0.1072983944	0.1690870115	-0.1144967585	0.060971738	0.0268780712	-0.1330315485	0.1072609824	-0.0545584785	0.1118944871	-0.0290918963	-0.1029517635	-0.1364657124	-0.0753858255	-0.1956381904	0.1534682432	0.0046555093	-0.1714475112	-0.0046805556	-0.005700512	0.1271361779	-0.2348175219	-0.0531290768	-0.0656783445	0.0399457393	0.0387291193	-0.1138216954	-0.016187984	0.1369948646	-0.2133251965	-0.0638020449	0.0124497357	0.0537244528	-0.1384820209	-0.1389207378	0.1818306579	0.1021580896	0.0491023206	-0.068495562	0.0349826435	0.0121590455	0.0592183225	0.0592708083	0.0717047735	0.0499642712	-0.1242038795	0.0189546987702442	-0.0001556146198282	0.0003592806054706	2.4215909904305772e-08	0.0162487144248615	0.0023704390772395	0.0002640207204607	5.61898141890406e-06	-0.033006391849284	-0.0015238077538555	2.3219900707104427e-06	0.0010894219029084	0.0002228124461738	-0.0001119824272544	4.9645386169952525e-08	1.254006401380938e-08	-0.0009140457530274	8.702367656930002e-05	7.573120283638139e-09	8.354796386274268e-07	-0.0004103979514954	-6.549367960001452e-08	1.6842647859162069e-07	4.2894220675493584e-15	0.0	0.0
821.4970670091285	-2.515828495975711	6.329393021163408	674857.4311046005	873.5618608610226	-3.8731066802811256	763110.3247509727	15.00095535683828	778.9697106687814	-1.4775225133704453	606793.8101394051	2.183072777516517	788.0596755291463	644.1300708351406	1.208585	17.819647	0.0819100012086287	0.0407295060964556	0.1093610285	0.0407812556	0.173817776	-0.0336126744	-0.1077913039	-0.0890885228	0.2137338683	0.158019837	-0.0201684482	0.0566877419	-0.0618520761	0.1511368599	0.044539351	-0.1306709734	-0.0147613779	0.1141527659	-0.0716325233	0.0110671787	0.0123826213	-0.0686121253	-0.1180246504	0.0853830145	-0.1196288014	-0.0444072903	0.0263375549	-0.0472251076	-0.0847720505	-0.154876106	0.0156377792	-0.0329912029	0.1901442572	-0.0862719068	0.0701071835	-0.1130278804	-0.0683244289	0.0465587412	0.0021650808	-0.0640743322	-0.1736626093	-0.0107450689	0.0297204798	-0.0010533086	-0.1226282264	0.1833368683	-0.0079909512	-0.026609717	-0.0851745128	-0.0747790619	0.0852589556	0.2059297307	-0.0613403418	-0.0531170571	0.0068360195	0.0899532594	-0.1391623059	-0.0214491834	0.0265408023	-0.113364075	-0.0891426988	-0.059096361	0.0227643991	-0.214549831	-0.040454952	0.0449581775	-0.1136265562	-0.0579238056	0.0148024841	0.116646173	-0.0279363909	0.0442601199	-0.1310868562	0.0027598034725997	-0.0161948952976445	7.616515207373364e-06	0.0002622746337016	0.0276965617646425	0.0114478473397809	0.0007670995335826	0.0001310532087149	0.0006531750839542	0.0336595669332382	0.0011329664461331	4.2663769029857625e-07	0.000318946703251	9.61342570772e-05	1.0172699951468144e-07	9.241795383785176e-09	-0.0009340184257802	-1.997267275280002e-05	3.9890765689044024e-10	8.723904196969231e-07	-0.0001143510485661	0.0002960469029293	1.3076162308166562e-08	8.76437687340304e-08	0.0	0.0
821.3751635747575	-0.1219034343710063	0.0148604473114462	674657.1593374596	875.3724241413054	1.810563280282736	766276.8809470254	3.2781393919081805	778.0590139504247	-0.9106967183566894	605375.8291895073	0.8293685128256433	787.3810449576183	639.0613753136168	1.016827	14.992317	0.0396785291324807	0.0209741622914301	0.1584364128	-0.0891516504	0.01509291	-0.1187675378	-0.0951988989	-0.0749999214	0.1475810079	0.0506101831	0.1238236386	-0.0411083736	-0.1116395751	0.120430749	0.0191757785	0.1235042381	0.0981803609	0.1735749365	0.0066828865	-0.0123018581	0.0105815818	-0.0230962731	-0.1323703389	0.038175889	-0.0356505924	0.1753238842	-0.0390779178	-0.0261122754	-0.0363741189	-0.2490314741	0.1490403556	-0.0813235713	0.1465953884	0.0566420756	-0.1506683217	-0.0916352251	-0.1210975579	0.0111626848	0.0716420808	-0.0300482389	-0.0851169843	-0.1283289824	0.0546197354	-0.0161178651	-0.014018404	0.088209467	0.0075056955	-0.113918285	0.1217536817	-0.0357436764	-0.0340759283	0.153388135	-0.0343222496	-0.144371454	0.0865332954	0.0455075787	0.0029229328	-0.0431334829	-0.0058949787	0.1579755184	-0.0458368333	-0.0492360403	0.0065092638	-0.1689815143	0.0289476112	0.016499264	-0.1501221734	-0.0865384389	0.1041609609	0.0904163783	-0.0781758878	0.0384910108	-0.1372005631	-0.0084516414539308	-0.0112114449265305	7.143024326580153e-05	0.0001256964973406	0.017538699675299	-0.0101578620893435	0.0003076059863003	0.0001031821622261	-0.0121829959015826	-0.0128361709855368	0.0001647672855699	0.0001484253891379	0.000380924426978	6.1977723727e-05	1.4510341906851764e-07	3.8412382383803385e-09	-0.0009340306187759	-1.2192995699905618e-08	1.4866914413791692e-16	8.724131968108906e-07	-0.0001618221544648	-4.74711058987e-05	2.6186409675629592e-08	2.2535058952455904e-09	0.0	0.0
823.0693095509877	1.6941459762301747	2.870130588776892	677443.0883247396	876.9503913420797	1.5779672007743102	769041.9888750267	2.4899804867195123	779.3147983627831	1.2557844123583664	607331.5549472253	1.5769944903222477	788.502983935945	644.4275284084023	1.047273	15.441231	0.0479084244257889	0.031565933728591	0.0498757973	0.0451105706	-0.1537803553	-0.1491999796	0.1172183071	0.1088701033	0.0671040188	0.0952706355	0.1601065778	-0.1190615132	0.0679583286	0.0866026735	0.0259791324	0.2436857043	0.1734666332	-0.0228286622	0.0778154653	-0.046996563	0.023130212	0.0277496415	0.1400051718	0.2374894203	-0.1124805825	-0.0103515064	0.1475138755	0.0266302974	-0.0242080745	0.0653609422	-0.1010861553	0.0815857677	-0.0001166425	0.0467715636	-0.293337127	-0.0570126141	0.0012124345	0.0910303372	0.1805294649	-0.0197963111	0.0619207588	0.0858991468	-0.1170528873	-0.1134025287	-0.1366189105	0.1081823059	-0.183022403	-0.1225585456	0.0640395314	-0.0165679722	-0.1663501648	-0.0897666445	0.0118071595	-0.1166733992	0.1289655918	0.1352596589	0.0502704031	0.0738220154	-0.0063749674	-0.1118728228	0.0438133232	-0.1143546797	-0.2314335939	-0.2154467461	-0.0620910505	-0.0302734808	-0.0412732391	-0.0868328337	0.0278867397	0.109787309	-0.0407018958	0.0326654109	-0.1425091225	-0.0140659415407071	-0.0056143000867763	0.0001978507114265	3.1520365464376376e-05	0.0162352931032643	-0.0013034065720346	0.0002635847421489	1.6988686920232408e-06	-0.0425192646692806	-0.0303362687676979	0.000920289202746	0.0018078878680163	0.000342861129888	-3.806329708999997e-05	1.1755375438807601e-07	1.4488145853616003e-09	-0.0009900483614766	-5.60177427007001e-05	3.137987497281839e-09	9.801957580625005e-07	-0.0002808300946597	-0.0001190079401948	7.886554206657605e-08	1.4162889829432892e-08	0.0	0.0
826.7022770448846	3.632967493896899	13.198452811711515	683436.6548711971	875.2832273681307	-1.6671639739489592	766120.7281119708	2.779435716033286	781.2304670295459	1.9156686667628264	610321.0426152025	3.669786440816865	789.7501343995045	657.9535858005497	1.277483	18.835499	0.0842717055647103	0.0448032728449111	-0.1164666311	0.0365802142	0.1759653942	-0.1663336534	0.157135105	-0.1319477553	-0.0312333572	-0.0821500511	-0.0551565202	0.0392006838	0.123936472	0.0451803868	-0.2176580883	0.109532244	-0.1728828141	0.0327113154	-0.0337244516	-0.0908880358	-0.0118226482	-0.0115440473	0.1194403473	0.0151806716	0.1872743639	0.0389395453	0.1172239976	-0.0004400343	-0.0511868777	-0.0011702151	0.0063474978	0.1474125291	0.0443735125	0.0621498333	0.0554002362	0.2408376727	-0.0635179655	0.0833321573	-0.0502338495	0.0349311239	0.1313662028	-0.0032058319	0.0276839563	-0.0987610155	-0.1233767149	-0.0092843549	-0.1296061339	-0.0235251924	-0.0492035515	-0.0604326367	0.1983556473	-0.1716820996	0.0713407872	-0.0293141626	0.1924273328	-0.0419299437	-0.028316535	0.0092032986	-0.0387102511	-0.0292907892	0.0355614433	-0.0956083226	-0.0656221749	-0.0999201135	0.1814616251	0.0071737534	0.0258327857	-0.1563908428	-0.0145012969	0.0493906234	0.0355310894	0.0267918699	-0.1469813818	-0.0123694771801865	0.0016964643605206	0.0001530039657111	2.8779913265165723e-06	0.0424805223401705	0.0262452292369062	0.0018045947782937	0.0006888120576977	-0.0532732998359364	-0.0107540351666558	0.0001156492723656	0.0028380444754095	1.2653004424488285e-07	-0.0003427345998437	1.600985209661201e-14	1.1746700593005895e-07	-0.0010330028627449	-4.295450126829987e-05	1.8450891792083747e-09	1.0670949144391583e-06	0.0002450003402408	0.0005258304349005	6.002516671810776e-08	2.764976462676489e-07	0.0	0.0
826.4162789982732	-0.2859980466113256	0.081794882665494	682963.8661933518	883.1755145964075	7.892287228276814	779998.9895826293	62.28819769362131	781.7313076761745	0.5008406466286033	611103.8374011018	0.2508413533153574	790.393547550142	669.3347713051113	1.44634	21.325153	0.1348982106837323	0.0703962643482337	-0.0743586103	-0.2390129943	-0.0777770511	-0.0267501888	-0.1615279998	0.0464315902	-0.1074575145	-0.1764216902	-0.0824884603	-0.0844544946	-0.0649383162	-0.2687112883	0.1038219258	-0.0106062349	-0.1171800189	0.1041847658	0.1010164477	0.1064737721	0.0293469135	-0.0578085789	0.0615829618	-0.053009264	0.0608036003	0.1675585125	-0.0909501499	0.0492616012	0.0093723281	-0.0446237323	0.0380998816	-0.1352060731	-0.2298606427	-0.0554705473	0.0777354023	0.0594902637	-0.1393741255	-0.1005803624	-0.0378004481	-0.041438369	0.0239837719	-0.0409223482	0.0143200092	0.0609515449	0.1552803944	-0.0193974263	0.0579917075	0.2063733494	0.179192375	0.1481116594	0.0340860951	0.0093799416	0.0694565195	0.0017912063	-0.0271002671	0.0216667254	-0.0169429673	-0.1423229787	0.1513489887	0.0712341815	0.0025084539	-0.0133058525	-0.2020723895	-0.1455411114	0.0590720613	-0.0518015325	0.0897045053	-0.0281905279	0.0576782768	0.1065913653	0.2118783173	0.0208790082	-0.1505910958	-0.0254479794553788	-0.0130785022751923	0.0006475996583613	0.0001710472217622	-0.0068358560990731	-0.0493163784392436	4.67289286072349e-05	0.0024321051823626	-0.066323843526689	-0.0130505436907526	0.0001703166906242	0.0043988522201527	0.0006439671176504	0.0006438405876061	4.146936486149642e-07	4.145307022490392e-07	-0.0008140263688676	0.0002189764938772	4.795070487079516e-08	6.6263892921177e-07	-8.123830384662204e-05	-0.0003262386440874	6.599662011876085e-09	1.0643165289599964e-07	0.0	0.0
