global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
915685.274310254	2671.2486345956568	7135569.26782916	838479521588.6451	1161076.238095238	6311.807122564875	1348098030669.39	39838909.15246068	920047.7422214182	895.9383743365761	802705.5706088668	846487847966.7291	946049.2435282404	747216.1765742481	1.02346	19.029934	0.1841529629880151	0.0949494503076039	-0.0346472313	-0.0285931606	-0.017365892	-0.0078944587	-0.0605942756	0.1112771277	0.0647824895	0.0821704462	0.101641418	0.0621729285	-0.0589926334	0.0942228138	0.0710957898	0.0284504473	-0.0412068884	0.0180022614	0.0801789697	-0.0513015348	0.0574178447	-0.1276412751	-0.0063248134	-0.0485603346	0.0907803196	0.0424553072	-0.0203165564	-0.0078079636	-0.1016488126	-0.0854553741	-0.0319208679	-0.0025861594	0.0239800163	0.0164761033	-0.0453877243	0.0822457137	-0.0437734851	0.084234415	0.0043860596	-0.1590546996	-0.0790231651	-0.0136242292	0.0414150062	-0.055538773	-0.050577316	-0.0266427747	0.1205853775	-0.0427600043	0.0248338622	0.0367667148	0.0654601249	-0.0256311434	-0.0029454975	0.0063425125	-0.0370787926	-0.096962928	0.0257652413	-0.0545396676	-0.0496717279	-0.0018091146	-0.029528822	-0.0241752876	-0.0153180823	0.1519854761	-0.1031412704	-0.018751671	0.0881947517	0.0879902323	-0.1063411124	-0.0704556011	-0.0255026339	-0.0500177071	0.012599301	0.0117052706	0.0030730223	0.0023721834	0.0773823557	0.0487248906	0.0094307892	0.01811471	-0.004571698	0.0426180666	0.0084568186	-0.1142313295	-0.0251890118	-0.0189206794347143	-0.0052397006968334	2.745446339239745e-05	0.0003579921102712	0.1581777966011941	-0.0575884709319325	0.003316431984278	0.0250202153376087	0.0755274560277854	-0.0403722427565042	0.0016299179851901	0.005704396614029	-0.002068994467383	0.0009689747633589	4.280738106061464e-06	9.389120920264364e-07	-9.809695470064383e-05	0.0006480442820832	9.623012521540169e-09	4.199613915408028e-07	9.38984089458709e-05	2.031926612740525e-06	4.128725759563183e-12	8.816911202566009e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
920016.5385513828	4331.264241128811	18759849.92648113	846430431208.0681	1166574.1503652595	5497.912270021392	1360895248300.427	30227039.32885177	918133.7181168596	-1914.02410455863	3663488.272831465	842969524343.0889	943576.447151068	787274.4187533566	1.104235	20.531839	0.1385932239535003	0.0766014427269664	0.0447892708	0.0117378291	-0.0708756327	-0.0167272491	-0.0069855042	0.0981166046	0.0255693395	0.0961793578	0.0552539967	0.0293547803	-0.0829706538	0.1241796896	-0.0318298813	-0.0581144181	-0.1188728086	0.0484398264	0.1138873055	0.0519969607	0.0252560963	-0.120298698	-0.1070051382	-0.0800062917	0.0874406468	0.0610825444	-0.0250210563	-0.0867111992	-0.0328647067	-0.0575284293	0.0115024985	-0.0123863317	-0.1456458201	-0.0793131378	-0.076197195	0.0426638143	-0.0525065213	0.0461270664	0.0284392188	-0.1401089099	-0.0480404127	-0.1076345368	-0.0404019764	-0.1747906885	-0.0892707616	-6.01764e-05	0.104777382	0.049298963	0.0467124668	0.0906412208	0.0768985354	0.0105313655	-0.061715316	0.019627199	-0.1291640955	-0.0881440293	0.0426228446	-0.0975602982	-0.0472395281	-0.0492953533	-0.0385957164	-0.1044926128	0.0205286549	0.0850007404	-0.1309555917	-0.0597903933	0.0924732013	-0.004900989	-0.0514571638	-0.1163757748	0.0123974578	-0.077505752	0.0053147209	0.0890249697	0.0733673998	-0.0475265016	0.0024059114	-0.0611507981	0.0105044029	-0.0512949446	0.0543747985	0.0570525305	0.0060432357	-0.1148374968	-0.0180634961	-0.0051999709682348	0.0137207084664794	0.0001882578408221	2.703969807048476e-05	0.2251632780319141	0.06698548143072	0.0044870547225053	0.050698501774077	0.0631501109982792	-0.0123773450295062	0.0001531986699794	0.0039879365190949	-0.0028510044311381	-0.000782009963755	8.12822626636908e-06	6.115395834122524e-07	-9.795132454759604e-05	1.456301530477908e-07	9.594461980628492e-09	2.1208141476722973e-14	-3.413977768187493e-05	-0.0001280381866277	1.639377723492147e-08	1.1655244201678455e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
920666.1446387452	649.6060873623937	421988.06873827794	847626149883.971	1170559.9609375	3985.8105722405016	1370210622150.0017	15886685.917784154	920097.5544651472	1963.8363482876448	3856653.202855752	846579509732.7445	946198.3249343772	817129.3970906619	1.138751	21.173618	0.0834521085604392	0.0454446712259515	0.0786422228	0.0737579618	-0.0690939684	0.0593953126	0.0393598981	0.0412692013	0.0604377897	0.097855188	-0.0006053399	0.0901479182	-0.0071421259	0.0794687247	-0.0434238524	-0.0490845442	-0.0890157676	0.0317451799	0.0046639149	0.06106597	-0.0064314592	-0.0323752371	-0.1528424606	0.1233085223	0.0163423873	-0.2173362672	-0.0158987785	-0.0813259104	0.0596992938	-0.1364047164	-0.1691695053	-0.0676458618	0.0260625601	-0.0033962794	-0.055157407	0.06858192	-0.0603124093	-0.0265677709	-0.0584084456	-0.0547696765	-0.032560889	-0.1143412438	-0.0289285574	-0.1187098736	-0.0376699655	-0.0388714984	0.0297662632	0.0445553276	0.1031535721	0.2134281111	-0.0713066645	0.1469221208	0.1018357028	-0.0928852559	-0.074591674	-0.0124529781	-0.0721655266	-0.1034328987	-0.0469202838	-0.0633868413	-0.0057122266	-0.0362101317	-0.0054082129	0.0386082337	-0.1694684141	-0.0710969819	0.040383655	-0.0157250962	-0.130475512	-0.1160001159	0.0438078984	0.0229385578	-0.0297549939	0.1007194213	0.0422267665	-0.0597232721	0.0602608135	0.0382563086	0.0199715893	0.0137828556	-0.0229337293	0.026648659	0.003627002	-0.1152422001	-0.010866692	-0.0190798307817345	-0.0138798598134997	0.0001926505084424	0.0003640399426596	0.2012902342648459	-0.0238730437670681	0.0005699222187043	0.0405177584103965	0.0593062785527251	-0.0038438324455541	1.477504786949446e-05	0.0035172346757734	-0.0021620110046181	0.00068899342652	4.674291584089765e-06	4.747119417877707e-07	-9.78030727398771e-05	1.48251807718949e-07	9.56544103736169e-09	2.197859849193622e-14	-0.0001821055500405	-0.0001479657723586	2.189386978968445e-08	3.3162431355553056e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
917492.9340651028	-3173.2105736423982	10069265.344675915	841793284059.3911	1169765.6942978897	-794.2666396102868	1368351779556.224	630859.4947978172	921194.967694766	1097.4132296188036	1204315.796542373	848600168506.161	948481.0889866943	803719.7301205022	0.990872	18.424004	0.0768624986073519	0.0429020558140288	0.0364830401	0.0947119314	-0.006218581	0.0937876342	0.0263069668	-0.0113239403	0.0833433801	0.1161327277	-0.0513016457	0.0639594042	0.0218895674	0.0465731764	-0.1373876675	0.0011342665	0.0244075831	0.1241015375	0.0577377125	0.0224774984	-0.1001113677	0.0402546998	-0.019291085	0.0362987379	0.0510747828	-0.0020116608	-0.084040926	-0.0019088798	-0.0027426102	-0.1977458552	0.01741931	-0.1128933087	0.013779155	0.0213400634	-0.0789219889	0.0985786896	-0.0817816002	-0.0749599914	-0.0482431726	0.0372156365	0.0281041764	-0.135582266	0.0204397177	0.0127143539	-0.0681560772	-0.1024249957	0.0124663764	0.1108457965	0.0735137407	-0.0069263339	-0.0430720591	0.0662947237	0.0817295081	0.0624277069	-0.0478251394	-0.1376180876	0.0963921086	-0.0705852434	-0.0472687481	-0.0563677793	-0.0239904348	0.0163209368	-0.0356928128	0.03710872	-0.0985040539	-0.0305809886	0.0003576333	0.0250584064	-0.134277203	-0.0733823267	-0.0551159583	-0.0549986463	-0.1327831136	0.0939146158	0.136946527	-0.0767182255	0.0986571867	-0.0605907358	-0.0024600365	-0.0452762577	0.1138789859	0.024666064	0.0012091775	-0.1154447293	-0.003627002	-0.0417793292704828	-0.0226994984887483	0.0005152672316406	0.0017455123542914	0.1689249354104873	-0.0323652988543586	0.0010475125699319	0.0285356338034373	0.069233920064434	0.0099276415117089	9.855806598500588e-05	0.0047933356874884	-0.0021620313474632	-2.0342845100281004e-08	4.674379547413541e-06	4.1383134677402685e-16	-0.0001611148570606	-6.33117843207229e-05	2.5957997165657568e-08	4.008382033873734e-09	-0.0003561746179254	-0.0001740690678849	3.0300040394317924e-08	1.2686035845430465e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
913308.1859873683	-4184.74807773449	17512116.47410251	834131842591.5374	1158994.1539163962	-10771.540381493513	1343267448812.383	116026082.1901454	915251.0366316932	-5943.931063072756	35330316.48256122	837684460055.389	942414.6072139754	779135.8177363051	0.986	18.333399	0.0611021863201118	0.0314023469769382	-0.0066335508	0.0739825264	0.0269853134	0.0391618076	0.0528309622	0.022517828	0.0068036509	0.1310944503	-0.0601854208	-0.0654741771	0.0641847801	-0.0214779674	-0.0329031243	-0.0614945763	0.0192143265	0.0881531645	0.0196528861	-0.0111487186	0.0190969186	0.0559186877	0.1347108273	0.1645985319	0.0926815677	-0.0202469138	-0.0203206713	0.0488739751	-0.0682875929	-0.085790902	-0.1485298413	-0.0439210177	-0.0366684275	0.0278341525	-0.090668758	0.0263709471	-0.112153361	-0.0757017708	0.0481028178	0.0864657887	-0.0138113166	-0.0183307735	-0.0405463354	0.0197557064	-0.0820640892	-0.0791061443	-0.0042905472	0.01591093	0.0317892244	-0.072299001	-0.1899419231	0.00246697	0.0592468829	-0.0469342876	-0.0556102595	-0.1088343134	0.0248879611	0.006121397	-0.0512032598	-0.0154997436	-0.005881444	0.0354094114	-0.031041187	0.0743640926	-0.098894655	-0.0371476044	-0.0162009817	0.0372930788	-0.1100884956	-0.0346410022	-0.0714049889	-0.0632812933	-0.1241874494	-0.0057235395	0.0689632121	-0.0706960116	0.1176648863	-0.0446967216	-0.0694454688	-0.0417175247	0.0120353467	0.0508235684	-0.0012091775	-0.1154447293	0.003627002	-0.0237580774884804	0.0180212517820024	0.0003247655157903	0.0005644462459486	0.1678957194111063	-0.001029215999381	1.0592855733818766e-06	0.0281889725965729	0.0659922095458256	-0.0032417105186084	1.0508687086456347e-05	0.0043549717207401	-0.0018049825046881	0.0003570488427751	3.257961842230127e-06	1.274838761270382e-07	0.0001517255033705	0.0003128403604311	2.3020628373031608e-08	9.786909111466057e-08	-0.0002498636607292	0.0001063109571961	1.1302019619972266e-08	6.243184895299676e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
914099.7558089832	791.5698216148885	626582.7824914264	835578363570.0427	1157727.97071158	-1266.183204816189	1340334054167.9531	1603219.9081585945	916420.8640255668	1169.8273938735947	1368496.1314570864	839827200021.3665	943492.2274732984	772757.7934596536	0.959329	17.837494	0.1969354983284695	0.1045144680264837	-0.0195460007	0.0548183556	0.0483486065	0.0564509493	0.0104387452	0.0362643278	0.0282145798	0.127553419	-0.0340418176	-0.1239020841	-0.0451621077	0.0762124222	-0.0672272835	-0.0317912261	-0.0647994937	0.2085808875	0.0205753321	0.1234850807	-0.0771931001	0.0477613546	0.0965381733	0.0848626997	0.0435968833	-0.1080362372	0.0004888551	0.0508135708	0.015507395	-0.080304677	0.0321142503	-0.0461491604	-0.1255456732	0.0670854127	-0.0143248122	0.0584212733	-0.091078184	-0.0490512663	0.1370330699	-0.0014986484	0.0128040307	-0.0905391426	-0.0569424238	-0.0558173238	-0.0554611571	-0.1207706077	-0.1075723854	0.1489740816	0.1045947925	-0.1145316243	-0.0852681262	0.0910244142	0.0329652891	-0.1029186875	0.0054359413	-0.1180509553	0.0903384175	0.038721916	-0.0410245584	-0.0198984951	-0.0519124694	-0.0983080612	0.0071957538	0.0313607611	-0.1061603046	-0.1055959451	0.045056512	0.0172803735	-0.0726630426	-0.038525733	-0.0576246203	-0.0618762858	-0.07323977	-0.0151858029	0.0904579215	-0.0555462417	0.0987970432	-0.0847682121	0.0150840562	-0.0561534319	0.0930113717	0.0474244764	-0.003627002	-0.1152422001	0.010866692	-0.0309276584483342	-0.0071695809598537	5.140289113989812e-05	0.0009565200570968	0.2529614704337461	0.0850657510226398	0.0072361819970457	0.063989505524003	0.0947336865733632	0.0287414770275376	0.0008260725017244	0.0089744713717802	-0.0027370137928253	-0.0009320312881372	7.491244502115935e-06	8.686823220666886e-07	-0.0002559035225095	-0.00040762902588	6.548661283277017e-08	1.6616142273987774e-07	-7.0350188377633e-05	0.0001795134723515	3.2225086755716813e-08	4.9491490047684494e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
915110.7285854116	1010.9727764283308	1022065.9546792076	837427645572.1228	1157508.9050324676	-219.0656791124493	1339826865229.462	47989.7717649986	915988.5032260008	-432.3607995660277	186935.8610013748	839034938042.2094	942776.0565486966	765023.6389550886	1.165586	21.672585	0.1768180457881503	0.1022475176837517	-0.0158487701	-0.0056929137	0.0183760091	0.0351798015	-0.0424782782	0.0739199274	0.0239502597	0.0793999764	0.1189210058	-0.0842463435	-0.01633964	0.0371556407	0.1396986633	0.0949724168	0.0244259282	0.0298994201	0.0713519548	0.0394435269	-0.0631275582	-0.0394165301	0.0906781146	0.0460903719	0.1311307396	0.0039036977	0.1355443176	0.117538426	0.0480540801	0.0078651924	0.0057942593	-0.0522702976	0.0360655313	0.0827330993	0.0348853588	0.0588049834	-0.0558005235	0.0947666207	0.0860014069	-0.0843035676	-0.1042840601	0.0936594215	0.0325806728	0.0305439752	0.0558425228	-0.0691433186	0.0563798401	0.0522601806	0.1173552323	-0.1064634613	-0.0206938927	-0.0950561187	-0.0463243012	-0.0982700128	-0.0932971088	-0.0969649206	-0.0650585153	0.0506695783	-0.0464971767	0.012545678	0.0130328844	0.046807823	0.0108267793	0.1118031776	-0.0829995866	0.0300173525	0.0556318658	0.0847905936	-0.1011766157	-0.0573186703	0.0011532594	-0.0146841292	-0.0441031864	0.0419969459	0.0146105437	0.0397551202	0.0679932385	0.0208175572	-0.02171134	0.0294747959	0.0446129604	0.0039647621	-0.0060432357	-0.1148374968	0.0180634961	-0.0241355992766614	0.0067920591716728	4.613206779150461e-05	0.0005825271524435	0.1724543688078625	-0.0805071016258836	0.0064813934122003	0.0297405093209182	0.0730255587561998	-0.0217081278171634	0.0004712428133263	0.0053327322316551	-0.0015740028587035	0.0011630109341218	2.47748499920679e-06	1.3525944328868622e-06	-9.797227871022328e-05	0.0001579312437992	9.598567395673672e-09	2.4942277767986577e-08	-3.507722283010008e-05	3.527296554753292e-05	1.244182098517444e-09	1.230411561472494e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
916676.7247951372	1565.9962097256212	2452344.128875012	840296217781.1396	1164364.0551271646	6855.150094697019	1355743652872.1748	46993082.82082455	916109.5268933912	121.02366739034188	14646.728068608098	839256665264.833	942087.251278512	789710.6201119428	1.125595	20.929003	0.2038621766386676	0.107241665804173	0.0147695757	0.0393990074	-0.0193913953	0.0600891827	-0.0584136019	0.0714090129	-0.0083037723	0.0482473873	0.1420107094	-0.0539696904	-0.1304458547	0.0573433605	0.0912274511	-0.0767038339	-0.1328201054	-0.0461005772	0.0313125134	0.0481690417	0.0047960081	-0.0092927859	0.0983378682	-0.0122166971	0.1088286824	-0.0670029734	0.0290599841	-0.0834750567	0.0500473768	-0.0854294398	-0.0503747071	0.0580934517	0.110368742	0.0618421826	0.0920988835	0.0231255941	-0.0417300816	0.1247174902	0.0556597627	-0.1377901414	-0.0297183845	0.0371179494	-0.134048461	-0.13575717	0.0562982582	0.022569501	0.0010401783	0.0232530102	-0.0127517494	-0.0322753519	-0.0442618956	-0.0165977325	0.0690577358	-0.1283461502	-0.119249856	0.0484245965	0.077333515	0.021596549	-0.0332804092	-0.0229985213	-0.0394803005	-0.1223616338	0.0235677856	-0.0087210671	-0.1464631098	-0.071545686	0.0788578668	0.0036993027	-0.0118212289	-0.0887497692	-0.0794145758	-0.0323373713	0.0413350444	0.0095726157	0.1034666341	0.0718515957	-0.0172488711	-0.0065431468	-0.018537368	0.0072982026	0.0851742848	0.1295637906	-0.0084568186	-0.1142313295	0.0251890118	-0.011621663647233	0.0125139356294283	0.0001565985849374	0.0001350630659294	0.2497044533039343	0.0772500844960717	0.0059675755546502	0.0623523139998167	0.0939268261938508	0.020901267437651	0.0004368629805002	0.0088222486788498	-0.0028649773720365	-0.001290974513333	8.20809534228117e-06	1.6666151940753763e-06	-0.0005426346907617	-0.0004446624120514	2.9445240761804573e-07	1.9772466069143722e-07	9.32236332957532e-05	0.0001283008561258	1.6461109682626905e-08	8.690645804861064e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
913994.4741702718	-2682.25062486541	7194468.414590882	835385898813.7916	1167197.2629193722	2833.2077922075987	1362349450566.474	8027066.393825856	919102.0107030872	2992.483809696045	8954959.351292955	844748506078.4578	945406.5014255974	774071.4341224154	1.365211	25.384346	0.2328722700159453	0.1295262183058452	-0.0111087606	0.0079752038	-0.0128862616	0.040424897	-0.1254891108	-0.0652749314	0.0202225138	-0.0511414222	0.1475159818	0.0898394128	-0.00308429	-0.004679847	0.1105062142	-0.0434122572	0.0501911079	-0.056914768	-0.0797770622	0.0688614728	-0.0116558786	0.0686258384	0.0851536206	0.1790389475	-0.0393120833	-0.2827380165	-0.0270408149	-0.0655732153	0.0988904575	-0.0205061851	-0.0908213955	-0.1168840426	0.0748863072	-0.0611230745	-0.1274057829	0.0219268249	0.0379652214	0.1303780679	-0.10263097	-0.0909119972	-0.0447168729	0.0828748413	-0.054604514	0.0851835436	0.0307699672	0.0275561491	-0.0385544007	-0.0186601129	0.0156209552	-0.0316812579	-0.1820194571	0.1436523737	0.12429164	-0.1911217442	0.0357215772	-0.0440132647	-0.1770868881	-0.0929779384	-0.0410183727	0.0366191789	0.0460222779	0.0650669929	-0.0957654908	0.0536790128	-0.1120182147	0.1443484085	0.0170543649	0.1794574772	-0.0959385404	0.0495155002	0.1662663883	0.0686088199	-0.0493411003	0.1397581345	-0.1907362376	0.0898720605	0.0789692788	-0.0482247651	0.1312114187	-0.1524127505	0.0761358984	0.0815048026	-0.010866692	-0.1134247617	0.032215118	-0.0114301726559062	0.0001914909913268	3.666879975932095e-08	0.0001306488469438	0.1576220158755035	-0.0920824374284307	0.0084791752827608	0.0248446998886574	0.0598727354164054	-0.0340540907774454	0.0011596810986784	0.0035847444462428	-0.0012708856166373	0.0015940917553992	1.6151502505755705e-06	2.5411285246317026e-06	-0.0004428367520112	9.979793875049996e-05	1.9610438893182904e-07	9.959628578848542e-09	0.0005302189555209	0.0004369953222251	1.9096491164665985e-07	2.811321407936741e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
916734.1556381832	2739.6814679114614	7505854.545617499	840401512113.6527	1156994.0520156927	-10203.210903679486	1338635236399.6914	104105512.74496396	917429.0671882536	-1672.943514833576	2798740.0038237195	841676093321.9092	943644.826676774	790942.366323174	1.511201	28.098848	0.2234251833249977	0.132018232860348	0.0041858493	0.0921305313	0.0305756559	0.0029232192	0.0077943421	-0.0107603251	-0.0722346192	-0.0266252442	0.0893908406	0.1358756349	0.010841974	-0.1257104208	0.0067034483	-0.0686667276	0.0696044534	0.1169547682	0.1241202974	0.1156808057	0.0965888828	0.1675324882	-0.0526453583	-0.1193760183	0.1899183948	0.0899528735	0.1593902409	-0.0663726702	-0.2104882916	-0.0599789359	0.0892379798	0.0539749443	-0.0045965561	0.0150919257	-0.073650116	-0.0599549235	-0.0405770389	0.1204487896	-0.1451805485	0.0060776215	0.0623424216	0.0815393431	0.0134403591	-0.0069375428	-0.2273524521	0.0906830943	0.0377707958	0.2028860988	-0.1088846866	0.0446336793	-0.0433758307	-0.1914016438	-0.1085855537	0.0291226538	-0.0587051279	-0.1053878067	0.1439583739	0.094149229	-0.0999567038	0.0599719584	0.1180120269	-0.0173518546	-0.1660294533	0.1616286428	-0.1562182275	0.2718892457	-0.0949716797	0.0330391514	0.1387259335	0.0593860638	-0.0646929863	-0.1099133021	0.1354822322	-0.2084707214	-0.0851863415	-0.0478748434	0.0513498348	-0.0476143708	-0.0285145884	-0.1037576787	0.0067781472	-0.0538899892	-0.013271799	-0.1124192083	0.0391140859	-0.0135335680713239	-0.0021033954154176	4.424272273600196e-06	0.0001831574647411	0.1055020509914896	-0.0521199648840139	0.0027164907395108	0.0111306827634108	-0.0477302447745557	-0.1076029801909611	0.0115784013459763	0.002278176266239	-0.0005389677410226	0.0007319178756147	2.904862258630044e-07	5.357037766443356e-07	-0.0005340329177336	-9.119616572239998e-05	2.85191157223062e-07	8.316740642467442e-09	0.0001213561401659	-0.0004088628153549	1.6716880178001678e-07	1.4727312755965568e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
918916.3737056382	2182.218067454989	4762075.693926987	844407301864.3202	1160427.8829477814	3433.830932088662	1346592871522.6697	11791194.870168887	917955.6875753738	526.6203871201724	277329.03213060024	842642644351.9773	942696.8925936822	802736.7293484828	1.340739	24.929331	0.2538536310556778	0.1337416798079708	0.0391788804	0.0675594622	-0.026450079	-0.0181842133	0.0904921529	0.0106196968	-0.0785365425	-0.0512998176	-0.0785299632	0.0984725546	-0.1207025645	-0.1092490698	-0.0609891361	0.0684836876	-0.0244488478	-0.004024172	0.0624263866	0.1013056022	0.0196527431	0.0941490531	-0.0195031478	-0.0024474612	0.0907872702	0.0491790832	0.0741143832	0.0653720158	-0.0287826359	0.0995231108	0.0630121778	-0.0327646139	-0.0995100246	-0.1234231715	0.0296851168	-0.0974478913	0.0210403209	-0.0540181102	-0.0635049361	-0.0445909762	0.1688810068	0.0187233323	0.0591772734	-0.0633360735	0.0325180007	0.0691682471	0.0168436825	0.1110138259	0.0042324109	-0.0110019195	-0.0794594492	-0.1051961058	-0.0563943753	-0.0260252934	-0.0282491124	-0.1226206329	-0.0595509541	0.0059190274	-0.0636866507	-0.0192669209	0.0983526267	-0.0916082669	-0.0910154971	0.058502849	-0.0024893596	0.0389000213	-0.0115950295	-0.0235448299	0.0685692378	0.0191826945	-0.0454982259	0.1147320854	-0.012285207	-0.0415512596	0.0738063747	-0.025011828	0.0522143647	0.0940444879	0.0238584631	-0.1233036242	0.0897731314	-0.1068681754	-0.0156710845	-0.1112164334	0.0458586883	-0.0187086757135119	-0.005175107642188	2.678173910823265e-05	0.0003500145469533	0.1981797502745195	0.0926776992830299	0.0085891559443957	0.0392752134188709	0.0262746310827992	0.0740048758573549	0.0054767216506625	0.0006903562385371	-0.0014293285842912	-0.0008903608432686	2.042980201871886e-06	7.927424312259725e-07	-0.0010912265104743	-0.0005571935927407	1.1907752971619175e-06	3.104646997912891e-07	0.0003137206696187	0.0001923645294527	3.700411219159715e-08	9.84206585460055e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
