global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
908.442117804022	0.3559251526384059	0.1266827142806725	825267.0814002566	1057.5684462868123	0.4819248744420292	1118451.0185815024	0.2322515846059656	850.0420891256894	-0.4031581025965352	722571.5532851664	0.1625364556892383	864.2148700053771	751.5104657482187	1.21071	15.252788	0.0441471547323234	0.0369902215101432	-0.0764128665	0.0200406082	0.0330083574	-0.0181547311	-0.1145039704	-0.0513705403	-0.1372529215	0.0087527765	0.0518659695	0.0065533772	-0.1256119975	-0.1037910729	0.1912745271	0.1147628854	0.0393188516	-0.112558934	0.0508918265	-0.07760135	-0.0797397357	0.0031549017	0.1091468986	-0.1414167675	0.0512702995	-0.0838112314	0.1398710161	0.1556845087	-0.1871502693	-0.1044657154	-0.1460949083	-0.1417651231	-0.1023221102	0.0059974142	-0.1373923331	-0.0148636346	0.0083850562	-0.3182849521	-0.1283824289	0.0307739183	-0.0607275454	-0.0104972539	-0.0036691022	-0.014341551	-0.2085523416	0.0021284104	-0.0506508992	-0.2264789494	0.0355581767	0.1534599438	-0.051352335	0.0164702734	0.1417728418	0.037115806	0.1001174047	-0.0989620262	-0.1075792636	-0.1026488802	-0.0147668975	-0.0880284302	-0.1718648461	-0.1070808076	-0.0256220293	-0.0380470355	-0.1509370337	0.0155402431	-0.1543492998	0.1215233831	0.0885844647	0.0194929515	0.1359686009	-0.2459430074	0.1619847702	-0.1573771509	0.0071194126	0.0070175829	-0.0463014224	-0.1063142747	0.0513731877	0.1549045639	-0.1055123219	0.1016540472	-0.023839813	-0.0189627689640161	0.0067075749147562	0.0003595866067826	4.499156123706798e-05	-0.0410523439747834	-0.036370531714681	0.0016852949458239	0.0013228155772086	-0.005756086360904	-1.8912448254599507e-05	3.5768069898290385e-10	3.313253019418505e-05	-1.2034839396027715e-05	2.8368350318028032e-09	1.4483735928818075e-10	8.047632997663609e-18	-0.0002579983776371	2.099969125170004e-05	4.4098703266672705e-10	6.656316286337567e-08	-0.0002700018698424	1.850058999768901e-10	3.4227183026259074e-20	7.290100971839231e-08	0.0	0.0	0.0	0.0	0.0	0.0
906.7007729508904	-1.7413448531316362	3.03228189752804	822106.2916697421	1053.8882409724222	-3.6802053143901503	1110680.424459946	13.543911156065503	849.7526970358456	-0.2893920898437727	722079.6461196935	0.0837477816641462	863.9472452908626	744.4388594477849	1.297382	16.344692	0.0715399641068089	0.0545480775742286	-0.0848885121	0.0330730628	0.0153055046	-0.1105362245	0.0511167097	-0.2772001211	-0.1283994239	0.1300783842	-0.0030183555	0.0004824105	-0.0337533335	0.0223190087	-0.0595314951	0.0821165721	0.1196723178	-0.049929436	-0.0309490486	-0.0410616449	0.0441336782	0.0552170139	-0.0319777636	0.1402854732	0.0367786319	0.0066598773	-0.0860050234	-0.0045081422	-0.1540231828	-0.0679035003	-0.0833316341	-0.2071801565	0.1645837304	0.2375508313	-0.2095990541	-0.0781988522	-0.0222707446	0.013775191	-0.0726838093	0.14288196	-0.066834448	-0.0369962367	-0.0324058534	0.0081549028	0.0252263104	-0.1607657067	0.0891556681	-0.0412373233	-0.0700952961	-0.0127560053	0.1468766069	-0.0083263873	0.2117649746	0.0405523081	-0.0413701194	-0.0396420565	0.0978050743	-0.0272994482	-0.0149790516	0.0237874525	-0.063430839	-0.1743368979	-0.0859216208	0.4883174995	0.1611685687	-0.5014804422	0.1703820662	0.1000799002	-0.3025490493	-0.3600415639	0.1102555981	0.1425201326	-0.0149505379	0.0351035583	0.0126149702	0.0146509548	0.0929281821	-0.1132648998	0.0047098844	0.0048011701	-0.009464504	0.0970382431	-0.0355847396	-0.0189672920527215	-4.523088705399997e-06	0.0003597581678132	2.0458331436917015e-11	0.0112714674376377	0.052323811412421	0.0001270459781977	0.0027377812407226	-0.0056699883663213	8.609799458270031e-05	7.412864671162692e-09	3.214876807421888e-05	0.0001599932333873	0.0001720280727833	2.5597834729723052e-08	2.95936578255459e-08	-4.752157984633243e-05	0.0002104767977907	4.430048240825565e-08	2.2583005510913483e-09	-0.0002699961081945	5.761647899993165e-09	3.319658652349565e-17	7.289789844017615e-08	0.0	0.0	0.0	0.0	0.0	0.0
906.6456162875	-0.0551566633903348	0.0030422575163547	822006.2735333408	1052.3148584321896	-1.5733825402326147	1107366.5612771593	2.4755326179088355	849.0444157858456	-0.7082812500000273	720876.4199771278	0.5016623291016011	864.0549507250261	755.1564762068958	1.431542	18.034866	0.0696373017377957	0.0327476328302114	-0.0285869325	0.2305593795	0.0088555867	0.0728001327	0.2724570102	-0.1263940666	0.0195616097	0.1683898829	0.1433576889	0.2131555467	0.0135913369	-0.0559074372	-0.0748991502	-0.0430843535	0.1022490086	0.2243345543	-0.0941692219	0.0450315693	0.0422098509	-0.058909342	0.180794951	0.014838026	0.1592254137	0.0159573964	-0.0869603258	0.0437768114	-0.049707976	-0.1160990252	0.0592543507	-0.0266488589	-0.0747544551	0.130338679	-0.0815864372	-0.2099588424	0.1944155074	0.0633732192	0.062140515	0.1316989616	0.2748001995	0.0048803113	-0.0053416824	-0.0474486929	0.0433151766	0.0576966878	0.0868387726	0.0536096993	-0.1124141066	0.0932251916	0.052312249	0.0821309548	0.1538131834	0.1938372719	0.0823872612	0.0308771142	-0.0325405719	0.0028679628	0.2137025244	0.0390643035	-0.0070412653	-0.2240571065	-0.024430222	0.1440789497	-0.0723673199	-0.1308120369	0.1967411731	-0.1650473821	-0.1295572342	0.0395016105	-0.1822335348	-0.0242196132	0.1297094735	-0.1345398067	-0.0360573421	-0.0560552817	-0.1022545815	0.3062370343	-0.0317080048	-0.0858457771	0.0772971763	0.092280022	-0.0471208409	-0.0006304924613544	0.0183367995913671	3.9752074382472953e-07	0.0003362382192539	0.016989832841034	0.0057183654033962	0.0002886544199662	3.2699702886759714e-05	0.0019845998595826	0.0076545882259039	5.859272090814662e-05	3.938636602655276e-06	0.0005399930404256	0.0003799998070383	2.9159248370808374e-07	1.4439985334914525e-07	-0.0002200172308366	-0.0001724956509902	2.97547496105562e-08	4.840758186500574e-08	-6.39405958804988e-05	0.000206055512314	4.245887415498551e-08	4.088399801553259e-09	0.0	0.0	0.0	0.0	0.0	0.0
907.2360819637448	0.5904656762447758	0.3486497148232003	823077.3084169268	1050.8958654447636	-1.4189929874260088	1104382.120008899	2.0135410983641893	848.8516931152344	-0.1927226706111469	720549.1969046001	0.0371420277674926	863.5336486587197	745.4497214659581	1.391303	17.527927	0.1106304483729889	0.0623525338620262	0.0577545092	0.1785563267	1.22726e-05	-0.1593679921	0.0314990973	0.1346512801	0.1311211324	0.0852424178	-0.0243204956	-0.0652574262	-0.0104441582	-0.1675683884	0.0316971157	-0.1115993401	0.0733118469	0.0170670762	0.0042540036	0.1820079184	0.0427090806	-0.0386196414	0.1408478346	-0.051006249	-0.1910512788	-0.0216690917	-0.0367381432	0.1171012505	-0.1198317136	-0.0177158219	-0.1505224842	-0.1214642101	-0.1538777782	-0.181325603	-0.0795104314	-0.1524399456	0.1490748178	-0.0041047119	0.1507160019	0.0663641727	0.0376478926	0.1023887043	0.139328813	0.0137474035	0.0090656055	0.1835416509	-0.070990761	-0.0776028002	-0.0093243278	0.0195961345	-0.0971608522	-0.0261832035	0.2435729701	0.0361346922	-0.0819296129	-0.1152564007	-0.0727234227	0.1172154653	0.0952187574	-0.0918230107	-0.0213939329	-0.1451922705	0.036893955	-0.0238006516	-0.0527120731	0.1784142849	0.146984776	-0.2584328228	-0.0009081318	-0.0708322965	0.0727068805	-0.171282995	-0.1306315082	-0.0842642429	-0.0450955197	-0.0730010995	-0.0197874414	-0.1065723302	-0.0249192733	0.2456000049	-0.1111703412	0.0873863672	-0.0583804184	-0.0005867250501125	4.376741124189991e-05	3.442462844295157e-07	1.915586286817586e-09	-0.0381351159392551	-0.0551249487802891	0.0014542870677004	0.0030387599780294	0.0135480756773205	0.0115634758177379	0.0001337139729874	0.0001835503545584	0.0010919543049308	0.0005519612645052	1.1923642040569066e-06	3.0466123751417935e-07	-0.0003401474763511	-0.0001201302455145	1.4431275887374051e-08	1.1570030566802217e-07	-0.0002698142131352	-0.0002058736172547	4.23839462815352e-08	7.279970960976711e-08	0.0	0.0	0.0	0.0	0.0	0.0
908.762518859269	1.5264368955241707	2.3300095960174683	825849.3156834432	1051.6296717208652	0.7338062761016317	1105924.9664437347	0.5384716508461442	850.1001754222196	1.2484823069852382	722670.3082528886	1.5587080708551826	864.1163686716847	746.9359374561376	1.130213	14.238662	0.1187250577586498	0.0826381310930825	-0.0220806156	0.1177790494	-0.0785776144	-0.2022290731	0.0932218015	0.0576738558	0.0480737784	0.0844619773	-0.1587762803	-0.0146911007	0.0410687588	-0.0574501225	-0.0066240235	-0.0063587501	0.0269211851	0.0658707704	-0.1074656601	0.2313268179	0.0642609089	0.100660208	0.0630498462	0.112999564	0.1151287439	0.0182125895	0.0298762933	0.1393550739	0.1699924482	-0.1123185643	-0.1771551855	-0.0141152502	-0.0423138022	-0.125760865	0.0017956637	0.0436500969	0.0949340726	-0.0275176076	0.0592072432	0.0927813838	0.035609765	0.1336676176	0.1461414939	-0.0016671005	0.2340618375	-0.031413908	0.0089958233	0.0235341476	-0.1077703711	-0.0027878198	0.1541896515	-0.1100964285	-0.0003521978	0.1347305408	0.1384689205	-0.0273434369	0.0611839164	0.0398991657	0.0738807096	-0.0726333288	0.0602765221	-0.1280944629	-0.0383288567	0.2098277644	0.0457934497	0.1842826626	0.2504182085	-0.0848156567	0.1650254368	0.0250750946	-0.1802406602	-0.0439634112	-0.0841473282	-0.0776286215	-0.1012931316	0.038128111	0.1046115011	-0.069446379	-0.0791968697	0.0256904837	0.0890574386	0.0823644609	-0.0692973963	-0.0005649096742388	2.181537587370001e-05	3.191229400485872e-07	4.759106245108125e-10	0.042009782627872	0.0801448985671271	0.001764821836441	0.006423204766335	-0.0048608758528985	-0.018408951530219	0.0003388894964419	2.362811405729172e-05	0.0007789416998788	-0.000313012605052	6.067501718100745e-07	9.797689092143937e-08	-0.000430104596844	-8.995712049289999e-05	8.092283527374128e-09	1.8498996422633977e-07	-0.0002698323332989	-1.812016370002049e-08	3.2834033251554043e-16	7.280948809352866e-08	0.0	0.0	0.0	0.0	0.0	0.0
909.0318464891864	0.2693276299173703	0.072537372236908	826338.8979315397	1051.13573304629	-0.4939386745752472	1104886.329286761	0.2439754142411519	849.4614839441635	-0.6386914780561028	721584.8127046204	0.4079268041414893	863.7305124853132	753.7077244881553	1.184883	14.927403	0.1273693683492404	0.076478330224554	0.0298976764	0.0223577682	-0.12860509	0.0023076425	0.0524099938	0.2111955179	0.072801817	0.06045291	-0.154997976	0.0572318536	-0.0987381647	-0.0363711878	-0.0120090619	-0.063859796	0.0208867142	0.2324885415	-0.066866389	0.1660502637	-0.013131712	0.0054655824	-0.0117084487	0.0241752583	-0.0556914258	-0.0138998837	-0.1890889515	0.1088282246	0.0263477821	0.1941624294	-0.0864330545	-5.67922e-05	0.0287357811	0.1556880246	0.0490991909	-0.0036820667	-0.0429043406	-0.0022289635	0.0975238061	0.0244269827	0.2092649286	0.1067655975	0.0972803957	-0.072821638	0.080433341	-0.0019103064	-0.0900208246	-0.0361385817	0.0740944105	-0.1871636558	-0.0258884507	-0.0209733305	0.0997858649	0.0869694111	0.1235302529	0.1280875516	0.0520034055	0.0598051808	0.1958848116	-0.001175083	0.0716759792	-0.1540479562	-0.0049867881	-0.1241916343	-0.0868662869	0.1132736385	0.1775122365	0.0532218954	0.0190886649	-0.0960948393	-0.0696542333	-0.1598116508	-0.0290395975	-0.0337840443	0.0826737889	-0.1143166104	-0.0392143628	-0.0287983552	-0.0353993694	-0.0020433057	0.0559475903	0.0772216734	-0.0798077096	0.005110987391717	0.0056758970659558	2.6122192118290143e-05	3.2215807503325656e-05	-0.0279794340146395	-0.0699892166425115	0.0007828487277795	0.0048984904462324	-0.0050658177585063	-0.0002049419056077	4.200118467415634e-08	2.566250956239779e-05	0.0011280028908328	0.000349061190954	1.2723905217271538e-06	1.218437150302249e-07	9.887245771000863e-07	0.0004310933214211	1.8584145177387598e-07	9.775762893617445e-13	-2.000059097069355e-05	0.0002498317423282	6.241589947474734e-08	4.000236391769883e-10	0.0	0.0	0.0	0.0	0.0	0.0
907.9061060410972	-1.1257404480891182	1.2672915564638887	824293.4973867082	1051.4813890588998	0.3456560126098793	1105613.1115372337	0.119478079053361	848.9717741124771	-0.4897098316864685	720753.0732396868	0.2398157192503893	863.2723410883345	742.5431045106894	1.124225	14.163223	0.0692620778484613	0.0302436121086522	0.1277176029	0.0207006828	-0.1170093026	-0.0592860856	-0.1226089914	0.1490679573	0.1332807	0.0058204484	-0.0806787284	-0.1629569696	-0.1857203765	-0.0892401446	0.1005011791	-0.1325505509	0.054983413	-0.0540907796	-0.1222140136	0.1284015647	-0.0987207821	0.0218701191	0.1127257414	-0.1611987168	-0.0343609151	0.0498808398	-0.0736864932	0.3455875407	0.0604217474	0.1724480806	0.0225077352	0.076850309	-0.0252419242	0.120562155	-0.0823700284	-0.126289905	-0.0569635161	-0.0260134879	0.1557916875	-0.0050062569	-0.0019555263	0.0287565535	0.2048166075	0.0869667974	-0.0886799801	0.0864855257	-0.1844417957	-0.1016541148	-0.0612358366	-0.0078010012	-0.1091789693	0.0458633772	0.0763096352	0.060036448	0.2110515198	-0.0058385114	0.1368913482	0.1003256991	-0.018698143	-0.1598580023	0.0043275689	-0.1425031059	0.052061787	-0.0192923699	-0.1477063449	0.131232138	0.135647476	0.1332586769	-0.0352772831	-0.1961840854	-0.0747814847	-0.0639109932	-0.0440308897	0.0074116404	-0.0744310939	-0.0497829865	0.0064870079	0.0408874055	-0.0403937303	0.1456196867	-0.147392144	0.0719655524	-0.0898496795	0.0157039414825419	0.0105929540908249	0.0002466137780871	0.0001122106763703	-0.0099798567552511	0.0179995772593884	9.9597540855331e-05	0.0003239847815166	-0.0011911447024886	0.0038746730560176	1.501309129102954e-05	1.4188257022666552e-06	0.0012729568106769	0.000144953919844	1.620419041848705e-06	2.1011638878169756e-08	-0.0003401718017241	-0.0003411605263012	1.1639050470611182e-07	1.1571685468822041e-07	-0.00026978361367	-0.0002497830226993	6.239155842880227e-08	7.278319820484383e-08	0.0	0.0	0.0	0.0	0.0	0.0
908.5299965012958	0.6238904601985951	0.3892393063268147	825426.7545426446	1049.184332781673	-2.297056277226829	1100787.7641545243	5.276467540747181	849.764791690602	0.7930175781249318	722100.2011969723	0.6288768792151322	863.71903449783	744.681166532563	1.090152	13.733972	0.0982848691715195	0.057395164155246	0.1405769625	-0.0965901572	-0.0929731616	-0.0047155857	-0.0122520001	-0.0240429323	0.1233187189	-0.061417567	-0.1129412945	0.0159382008	0.0808864174	-0.0275537854	-0.0411895865	-0.0679419287	-0.1151558971	-0.0689288595	-0.0807221661	0.0704915296	-0.1101201447	-0.0225104314	-0.0122123239	0.0407747294	0.0166286542	0.0028330183	0.1285191916	0.0731943798	-0.0268849102	-0.0689574954	-0.0974191799	0.1429795419	0.2690444489	-0.0585291949	0.1586249137	0.1290133014	0.0613388841	0.0311753703	0.1006126497	-0.1203080324	-0.0487351542	0.0504068434	0.0688119724	0.1048383368	-0.0576755475	-0.2180438257	-0.0274913365	-0.0242344536	-0.1597270637	0.0075624114	0.1625983623	-0.0857795373	-0.0030714577	-0.1661395405	0.0443995854	-0.0026572854	0.119248833	0.0547678321	-0.0185176877	-0.1062143109	0.1176094567	0.0456396562	0.1261874388	0.0853880847	-0.0291582165	0.0642058126	0.1513142967	0.1242294457	0.2146907806	-0.0717879243	-0.0433981715	-0.1176952298	-0.1050876631	0.0409801305	0.0396956985	-0.1531886227	-0.1310464586	-0.0290570843	0.0663092977	-0.1837059456	-0.0412650487	0.066603812	-0.0993643757	0.0199253769942089	0.0042214355116669	0.0003970206483613	1.7820517779163223e-05	0.0429227304384909	0.052902587193742	0.0018423607882953	0.0027986837317914	-0.0114173996936841	-0.0102262549911955	0.0001045762911449	0.0001303570157653	0.0008824844699681	-0.0003904723407087	7.787788397348784e-07	1.5246864885860914e-07	-0.0001121191173012	0.0002280526844229	5.2008026872490814e-08	1.2570696464400246e-08	-0.0002699504180366	-1.6680436659997696e-07	2.78236967168195e-14	7.28732281981351e-08	0.0	0.0	0.0	0.0	0.0	0.0
908.064941028846	-0.4650554724498761	0.2162765924555774	824581.9371257215	1050.5043111352877	1.3199783536147152	1103559.3077138253	1.742342854011414	849.900210535386	0.1354188447839988	722330.3678680934	0.0183382635226327	864.228903283377	749.3772665150074	1.176252	14.818668	0.0967036514193091	0.0589305864170265	0.0111803403	-0.0932086404	0.0869238635	0.1444255412	0.0981882747	0.1169510848	0.0225853278	-0.1867721929	0.12270068	0.1173992991	0.0051983651	0.0219259487	0.0070048429	0.0408740878	-0.1059567125	0.1540938837	-0.0166089926	-0.026518148	-0.111539546	-0.1105776558	0.0441000458	0.1048036145	-0.0482771633	-0.0504231196	-0.0899987771	0.1286460577	-0.0662226666	-0.1097616654	0.1393742212	0.0745012868	-0.0627973462	0.1123769267	0.030930093	0.1868166403	0.0629163626	-0.0238042316	-0.0421909357	-0.1431803181	0.1991253029	-0.0068014101	0.0056379469	-0.018366597	-0.1031811123	0.0044584371	0.0995227132	0.1262506634	0.0009716359	-0.0435513072	-0.0556885348	-0.025082626	0.1073899333	-0.0988438745	0.1301551833	-0.0171431995	0.1747519862	-0.0933723392	0.1602550241	0.010740411	0.0425818997	0.0984176295	0.0781330038	-0.0320319742	0.0003019746	0.0493434643	0.1970799383	-0.1010163682	0.0442096888	-0.1027425162	0.0303093472	0.0117906348	-0.0099360558	0.0532371637	0.0253948549	-0.1671458279	0.031191097	0.0687156088	0.0832782834	-0.0947226523	-0.0848420345	0.0611443214	-0.1082959623	0.0156257344216044	-0.0042996425726045	0.0002441635762145	1.8486926252153054e-05	-0.008213512976539	-0.0511362434150299	6.746179541577454e-05	0.0026149153906011	-0.0114030174410544	1.4382252629700429e-05	2.0684919070452487e-10	0.0001300288067609	0.0008824752711379	-9.198830200059065e-09	7.787626041699101e-07	8.461847704951869e-17	0.0002340922917494	0.0003462114090506	1.198623397568019e-07	5.479920105648621e-08	0.0002088966376635	0.0004788470557001	2.292945027526547e-07	4.3637805227115603e-08	0.0	0.0	0.0	0.0	0.0	0.0
909.1923255457168	1.1273845168708476	1.2709958488801143	826630.6848312287	1052.8159622684602	2.311651133172518	1108421.4504072638	5.343730961497785	850.5890795898438	0.6888690544577685	723501.7823174975	0.47454057418954	864.6223739765915	746.6487514216725	0.986155	12.423791	0.0472784249382572	0.0362786231690179	0.0359468643	-0.1098335733	0.0935347084	-0.01762004	-0.0591199801	0.1013682714	0.0072925193	-0.1759552367	0.019945554	-0.0654247599	0.0312604649	0.010737039	0.080875397	0.0403788818	-0.1496062544	0.0127654808	-0.0453176473	0.0685429766	-0.0144986768	-0.0056483107	0.06454946	-0.0206152118	-0.0367490619	-0.0985590833	-0.1103560731	0.1612278076	-0.1714105314	0.1629910331	0.1437917637	0.1211410482	-0.2157295194	-0.0391883603	0.0089482308	0.1162481509	0.0073714888	0.0124846237	-0.037595103	-0.1443538984	0.0472218649	0.0279607484	0.0969609623	0.0291889649	0.060237545	0.1270840038	0.0878498714	-0.04661878	0.0846652399	-0.0332055625	-0.1017727405	0.1167098022	0.1246655227	-0.1157835846	0.1330306362	-0.0592765279	0.1667310636	-0.0830314806	0.0636782062	-0.0674544182	-0.0434602624	0.1362281131	0.0765651574	-0.1022701596	-0.0095575292	-0.0096932866	0.2013068668	-0.0830644286	0.063291126	-0.0332499165	-0.1252313934	-0.0339817771	-0.0265115268	-0.0111075525	0.045052668	-0.0118749295	-0.000111033	-0.0672570227	0.1730185	-0.0395821102	-0.053137045	0.055595093	-0.1165920251	-0.0046342274068393	-0.0202599618284437	2.1476063658300503e-05	0.0004104660532899	-0.0081615609104233	5.195206611570066e-05	6.661107649454959e-05	2.699017173690133e-09	-0.0114505995834122	-4.7582142357800034e-05	2.264060271357948e-09	0.0001311162308196	0.0008830393408768	5.64069738900083e-07	7.797584775361335e-07	3.1817467034280783e-13	0.0002928806404598	5.878834871040001e-05	3.456069944095591e-09	8.577906955614264e-08	-0.000270129521914	-0.0004790261595775	2.294660615595685e-07	7.296995860948621e-08	0.0	0.0	0.0	0.0	0.0	0.0
909.0693779870512	-0.1229475586656008	0.0151161021818313	826407.1339937642	1056.205092469668	3.389130201207763	1115569.19735886	11.486203520738572	850.8779551068475	0.2888755170037029	723993.2944868103	0.0834490643241566	864.8916554703392	750.86992876538	1.108229	13.961704	0.0706898274674314	0.0437398257797494	-0.0814729381	-0.0795026026	0.0753289231	-0.0993246791	-0.0660113932	0.0937941794	-0.1007828032	-0.1067423357	-0.0670094648	-0.1211056925	-0.0429634251	0.0707123876	-0.0328825624	0.1098110194	-0.0761257636	-0.0569370578	-0.0011924813	0.0027875346	0.1085342683	0.0906281031	0.0145829764	-0.1529833243	-0.0783063869	0.2749334047	0.0179998624	-0.0017613283	0.0860910231	0.0535181711	0.022401484	-0.0329106964	0.1090438352	0.254177446	0.0828436347	0.1464835543	0.020248792	0.0512888371	-0.1222754129	-0.0366412234	-0.0991996141	-0.0593211119	0.0457597056	0.0221270383	0.104934251	0.0680081876	-0.1654795745	0.0123096422	-0.073717228	-0.1161623687	0.0801322596	0.0457225476	-0.0976187592	-0.0703163721	0.0394947187	-0.030077388	0.0983757999	0.0142083628	-0.0566467949	-0.0495432016	-0.1335669544	0.0700614922	-0.0361797967	-0.0556725016	0.0942402789	0.080480324	0.1062846137	0.1725426127	-0.0912142138	-0.0918428427	-0.0517273496	-0.0924814033	-0.0208801226	0.0171978495	0.0512198645	-0.0642047831	0.1047795238	-0.0307090241	-0.0159012691	-0.2089573987	0.019879538	0.0499642712	-0.1242038795	0.0149714163817833	0.0196056437886226	0.0002241433084767	0.0003843812683663	-0.0079972832115373	0.0001642776988859	6.395653876553636e-05	2.698716235127881e-08	-0.0439668079298201	-0.0325162083464079	0.001057303805227	0.0019330801995376	0.0011480515511273	0.0002650122102504	1.3180223640457996e-06	7.02314715818552e-08	0.0003953448726925	0.0001024642322327	1.0498918887036678e-08	1.5629756836424908e-07	-0.0002707270321011	-5.975101870999994e-07	3.570184236882764e-13	7.329312591027004e-08	0.0	0.0	0.0	0.0	0.0	0.0
908.4852981372784	-0.5840798497728201	0.3411492709106401	825345.5369315796	1056.5056519398493	0.3005594701812697	1116204.192580846	0.0903359951156455	850.1419200224035	-0.7360350844439836	722741.2841793787	0.541747645532462	863.9855173954124	743.6387085000813	1.000751	12.607669	0.0468288683862694	0.0279581709691751	-0.0713414728	-0.0117764989	0.0136259223	-0.1730093295	0.0319710512	-0.0464055673	-0.1240900946	-0.0103510955	-0.0816657361	-0.0515433769	-0.014868783	-0.1109982161	0.0044929824	0.098230636	0.0101425338	-0.1030534505	0.1207234817	0.0354349901	0.0397231844	-0.1020045456	-0.1128739915	0.0063283273	-0.0525044176	0.1660897032	0.1277132339	0.1266915963	-0.2045725473	0.0264978332	0.0073248576	-0.1909672713	0.1000515723	0.0237520155	0.0009361388	-0.0926794316	-0.3119010922	0.2020867478	-0.1136615932	0.0216483225	-0.1382900223	0.1242748974	-0.0578597155	-0.00960397	-0.1199639637	-0.0723354814	-0.0470286634	-0.0758678753	-0.1638282478	-0.1145309841	0.0964439551	0.0965425501	0.0712700179	0.0684629671	-0.0766473258	0.0910137119	0.0153806793	0.0423959944	-0.0235734682	-0.0552831622	0.0084608754	0.0779047186	-0.1046502632	0.0846561846	0.0791989497	0.0496875774	-0.0838135406	0.1707304326	0.1032367301	-0.0684731521	0.0812953853	-0.2172544207	-0.0531988001	-0.0176653477	0.0515344367	0.1177261189	0.0237610084	-0.0407973791	-0.0507291849	-0.1268127199	-0.2002965224	0.0442601199	-0.1310868562	0.0152417422895325	0.0002703259077491	0.0002323107080205	7.307609640042834e-08	0.002269390609058	0.0102666738205953	5.150133736480639e-06	0.0001054045913384	-0.0260786369054102	0.0178881710244099	0.0003199866625985	0.0006800953028442	0.0008830393408768	-0.0002650122102504	7.797584775361335e-07	7.02314715818552e-08	0.0002928806404598	-0.0001024642322327	1.0498918887036678e-08	8.577906955614264e-08	-0.000270129521914	5.975101870999994e-07	3.570184236882764e-13	7.296995860948621e-08	0.0	0.0	0.0	0.0	0.0	0.0
