global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
806.8222751896802	-0.5819993898926441	0.3387232898354099	650962.1837422521	947.6784716299755	-2.2253928206084765	898094.4855909264	4.952373206015751	755.8268904669436	1.132411220307972	1.2823551718793906	571274.2883529292	772.8043218404572	615.0187029887054	1.352515	21.988789	0.1516877691046579	0.1081418760015516	0.1001063988	-0.0998754767	0.0864351062	0.0198068326	0.1896800702	0.0700205242	-0.1181956794	-0.0117681513	-0.0759930667	-0.1503616783	-0.1261484237	0.0755447381	-0.0028374328	0.1315517338	0.1711141795	-0.1694515069	0.0222182228	-0.2948806579	0.0499225018	0.0199766414	0.2189888873	0.0171563288	0.1024341469	-0.1963467771	-0.0826840546	-0.1924713579	0.056521705	0.0121831295	-0.0715207662	0.0832676676	0.0570870611	0.0875059549	0.0893689999	-0.1381955936	0.0623371827	-0.3753529067	-0.0588614431	0.0528206884	-0.1610094322	0.0508742014	0.2218218022	-0.027983941	-0.2299532258	0.0180298673	-0.0970805811	-0.0909612754	-0.0787103109	0.197782182	0.2401418975	-0.0531040554	5.41356e-05	0.0485555589	0.2765576237	0.0498182064	0.0133761949	0.2075088581	-0.0032282779	0.0948588637	-0.0981910145	-0.0395440856	0.1443342095	0.091711916	0.038196387	-0.0841994436	-0.0965672513	0.0622657529	-0.0171783031	0.0601904977	0.092280022	-0.0471208409	0.009033837285969	-0.0075436237303421	8.161021610936375e-05	5.690625898498047e-05	-0.1258034702566277	-0.1011269447418924	0.0158265131286102	0.0102266589528297	-0.0258250595683762	-6.7843127368402e-05	0.0006669337017101	4.602689931125217e-09	-0.0004870788573542	-0.0007560215080648	2.3724581328147314e-07	5.715685206565745e-07	-0.0003708962073003	-0.0001028392825735	1.0575918040232181e-08	1.375639965897471e-07	-0.000426089925732	-1.2635946279999878e-07	1.815526248103013e-07	1.5966713839104276e-14	0.0	0.0
808.0956559335085	1.2733807438282838	1.6214985187526734	653018.5891386074	948.989372253418	1.3109006234424214	900580.8286499362	1.718460444541729	757.480659617165	1.6537691502213647	2.734952402223895	573776.9496940554	773.6987636372644	612.3517849356441	1.155116	18.779528	0.1276947640281155	0.1044852885741193	0.0062921535	0.1617750185	0.0751505295	0.0287923439	0.0516749987	0.0620551195	0.0452864291	-0.1026426589	-0.0903498115	-0.155464819	-0.0345178352	-0.0557148475	-0.1779646382	0.0871100158	0.1056862942	-0.2131929819	0.0014139933	0.0973784688	0.0129743708	-0.1370745088	-0.0323055482	-0.0017357997	0.2002988308	0.0220295309	0.0100415373	-0.0927678608	0.0381840976	-0.0883439069	-0.0017542995	-0.0349563613	0.0860207765	-0.093117677	-0.0621236082	-0.2246163929	0.0221803867	0.0171685941	0.008054073	0.1706497884	0.0997525236	0.0569461119	0.1143468176	-0.162074597	-0.0611789567	0.0680888364	-0.0206345291	0.1081256559	-0.182530486	0.0305888034	0.0194466789	0.0158843975	0.0021270587	0.0351993762	0.1431515755	0.0570536531	-0.0617961055	0.0844845208	-0.0689830966	0.0554240447	0.0074601104	-0.2477265275	0.1761534285	0.0491066888	0.1462533685	-0.0908418632	0.1630654044	-0.0182297724	-0.1031969356	-0.0190229086	0.0873863672	-0.0583804184	0.0165562912097954	0.0075224539238264	0.0002741107786235	5.6587313036091215e-05	-0.0226664018981921	0.1031370683584355	0.0005137657750103	0.0106372548695726	-0.0258353949105298	-1.0335342153597328e-05	0.000667467630183	1.0681929743192581e-10	-0.000171074142083	0.0003160047152712	2.9266362089434472e-08	9.98589800736322e-08	-0.0003464631078513	2.4433099449000008e-05	5.969763486847243e-10	1.2003668510198152e-07	-0.0004260296123782	6.03133538000164e-08	1.8150123062311933e-07	3.6377006466059526e-15	0.0	0.0
807.8196377942076	-0.2760181393009588	0.0761860132231635	652572.5672059647	949.9074482637292	0.9180760103112108	902324.1602669092	0.8428635607089502	758.1233948812319	0.6427352640669142	0.4131086196751659	574751.0818662442	774.8877700689023	617.6933479567706	1.143318	18.587721	0.1325659493496851	0.1060901189595955	0.0684980035	0.044194849	-0.1463358007	-0.0727986573	0.0367533472	0.0777731798	0.0904667973	0.0197719257	0.0390464977	-0.0618899146	0.16596856	-0.1036555812	0.0320197401	0.0213325256	0.2304106289	-0.0031657775	-0.1606231441	-0.0681495373	-0.0173724918	0.0213856356	0.1954100663	-0.0684731208	-0.0064005325	-0.0379323873	0.1224429844	-0.0944101275	-0.0017127505	0.0858575776	0.065627398	-0.0695065971	-0.1227368346	-0.0771751278	0.1006269506	-0.1252571228	0.1721734147	-0.0866402243	0.0160953644	0.0351081983	-0.1152378783	0.08509936	0.0337542394	-0.0055581855	0.073614789	-0.1399920341	-0.0123610557	-0.1613772253	-0.1994011442	0.0903486125	0.0398835595	-0.1376113851	0.0262095112	-0.0061187344	0.1788074565	0.136433308	0.0315418411	0.1618284933	0.003078207	0.0064490891	-0.2293941352	-0.0194228119	-0.0577873353	0.0008399723	0.2036915032	-0.1056350226	0.0737975916	0.0658920084	-0.0311824017	-0.0635311681	0.0823644609	-0.0692973963	0.0142788854025468	-0.0022774058072486	0.000203886568339	5.186577210889652e-06	-0.1280935794485458	-0.1054271775503536	0.0164079650959409	0.0111148897662338	-0.0367482209318126	-0.0109128260212827	0.0013504317416533	0.0001190897717707	-0.0002600905080937	-8.901636601070002e-05	6.764707240043904e-08	7.923913417750911e-09	-0.0004844512004675	-0.0001379880926162	1.9040713703857e-08	2.346929656344019e-07	-0.0003740632715891	5.196634078909998e-05	1.3992333115194078e-07	2.700500575008876e-09	0.0	0.0
808.5280011336893	0.708363339481707	0.5017786207216761	653717.528617239	951.7759482957658	1.8685000320366496	905877.4557543044	3.491292369720961	758.4717006440796	0.3483057628477581	0.1213169044329587	575279.3206779223	774.6077686810842	611.9557607198166	1.093903	17.784342	0.1583971474283943	0.1062752307125149	0.0658780179	0.047256683	-0.0085084611	0.0437068758	0.0537012166	-0.1239135231	-0.1043662327	-0.1438304138	0.0063460953	-0.0470480865	0.0087339857	-0.138419464	0.0227958877	0.0380524981	-0.0882566441	-0.1685542338	-0.0564004448	0.0413012327	0.0756367256	-0.0447856926	0.2607740502	0.0941008232	-0.1050045289	0.0262270966	-0.1657719842	-0.2140521007	0.151549214	0.1526966231	-0.1200789868	-0.1581737677	0.0926724409	0.1063748444	-0.0810181164	-0.0028707997	-0.0004897187	-0.0055506532	-0.1885154751	0.1588418498	-0.1740497596	0.1760904478	-0.1040039291	0.07330883	-0.0867632222	-0.0086875894	-0.1007386063	0.1182612021	-0.1319852271	0.0787141156	0.0699764804	-0.0049416059	0.0893644471	0.0081148769	0.1005478586	0.0351438724	0.0034384652	0.0694961093	-0.212161979	0.1744991161	-0.0528411288	-0.1204205438	0.027084085	-0.1403152593	0.2317588124	0.0042003484	-0.0091812503	0.0755003978	-0.078202515	-0.1003393705	0.0772216734	-0.0798077096	0.0009699879198024	-0.0133088974827444	9.408765645625872e-07	0.0001771267522062	-0.0260640590745993	0.1020295203739465	0.0006793351754442	0.0104100230277375	-0.0256181342082442	0.0111300867235683	0.0006562888003116	0.0001238788304741	-0.0006300569787529	-0.0003699664706591	3.969717964752322e-07	1.3687518941202466e-07	-0.0002678659297776	0.0002165852706899	4.6909179479817266e-08	7.175215633561816e-08	-0.0004260843872027	-5.202111561359999e-05	1.815479050179004e-07	2.7061964696835366e-09	0.0	0.0
812.9391977954026	4.411196661713348	19.45865598831098	660870.1393122327	953.5185154876018	1.742567191835974	909197.55937768	3.036540418063112	758.9165632479453	0.4448626038656584	0.1979027363181337	575954.3499720725	775.5642521840322	626.101555507466	1.469775	23.895161	0.0960466013799486	0.0599536596158202	-0.0655635236	0.0204459519	-0.1230018233	0.0661440129	-0.1259302764	-0.0191583312	0.2261500927	-0.1793728219	0.037898185	-0.0619891066	0.0262439655	-0.1523898599	-0.0093136339	0.1280330133	0.1614551022	0.2318918609	0.0581290622	-0.0472544806	0.1337677055	0.1585576007	0.1472037968	-0.1775515646	0.1039771109	0.0643517903	-0.1600863786	-0.0997634861	-0.1131614616	-0.106218904	0.2419223377	-0.1325990074	-0.0515539834	-0.1072618174	0.2787295219	-0.057429696	0.0420113425	-0.0368209407	-0.061233724	-0.2237949332	-0.025213603	0.0480785696	-0.0591180125	-0.1808427676	-0.0275115939	0.0267506699	0.1854910386	-0.1189535848	-0.0695142095	-0.0657789225	0.1084847571	-0.1603755732	0.0848402588	-0.0980405209	0.047959616	-0.034231355	-0.2893351702	0.1202921692	0.0503136239	0.0033646794	0.1120095426	-0.0079086018	0.0592400931	0.0715370484	0.1661704886	0.1423686312	0.0494902588	0.0409951939	0.1052581335	-0.0001388967	0.0719655524	-0.0898496795	0.000268545375988	-0.0007014425438144	7.211661896453628e-08	4.920216422728165e-07	-0.0728207981485979	-0.0467567390739986	0.0053028686429988	0.0021861926488339	-0.0473222145090233	-0.021704080300779	0.002239391986038	0.0004710671017026	-9.255700216436792e-05	0.0005374999765885	8.566798649654807e-09	2.889062248326725e-07	-0.0002679805906942	-1.1466091659999162e-07	1.3147125795550226e-14	7.181359698881235e-08	-0.0004260122354807	7.21517219999762e-08	1.814864247792634e-07	5.2058709875618496e-15	0.0	0.0
813.1637867481787	0.2245889527761164	0.0504401977090726	661235.3440786374	953.1295216935792	-0.3889937940225536	908455.8851238312	0.1513161717880609	759.2368358104904	0.3202725625451421	0.1025745143192319	576440.5728515256	775.7313313010337	643.5269690497447	1.36462	22.185587	0.1058945803033336	0.0490845597599786	-0.2257651882	0.0099090747	-0.0361820511	0.0508432356	0.2068624855	-0.1319668899	-0.047814614	-0.0151600443	0.1862416497	-0.0196984405	0.0552586435	-0.1996162737	-0.0713929222	-0.0551156657	0.1087810248	-0.1044167181	-0.0919187671	-0.0303637906	-0.1164003383	0.0635670875	0.0918854709	-0.1354164271	-0.1441871395	0.0537124377	0.100281079	-0.0366392433	0.0313830911	0.1198628666	0.0188843883	-0.1868945607	-0.0149068495	0.0020185264	-0.1161205138	-0.0945179659	0.0952415433	-0.121759523	0.1674054936	-0.0003716267	-0.1542451997	-0.0120223879	-0.0658947019	-0.0382647192	-0.0541417538	-0.1604668401	-0.1281420341	-0.0270042522	-0.1782652244	-0.1750830934	0.1465929441	0.0233911239	-0.0343266694	-0.0698591651	0.0009756393	0.0628577215	-0.0223282067	0.1124696353	-0.0709929381	-0.1702007551	-0.0286373013	-0.0083477678	-0.0100366899	-0.0228406625	0.0962693987	0.1409679988	-0.0654730725	-0.0360378915	0.1012954758	0.0963673632	0.066603812	-0.0993643757	0.0167208278235335	0.0164522824475455	0.0002795860831042	0.0002706775977338	-0.1023886588893248	-0.0295678607407268	0.0104834374691545	0.000874258388783	-0.0714411500534311	-0.0241189355444078	0.0051038379209568	0.0005817230517952	0.0002708946264191	0.0003634516285834	7.338389862274376e-08	1.3209708631997513e-07	-0.0005670500060963	-0.0002990694154021	8.944251522895388e-08	3.21545709413814e-07	-0.0003734232480532	5.2588987427500014e-05	1.3944492218660173e-07	2.7656015986497544e-09	0.0	0.0
808.6929172578405	-4.470869490338259	19.988673999637488	653984.2344229964	951.972338473635	-1.1571832199442724	906251.333218961	1.3390730045205943	757.4422943291637	-1.7945414813267462	3.2203791282023926	573718.8292386275	775.1114966185081	626.7018982838777	1.329497	21.614563	0.1196792524837413	0.0785508325335801	-0.0997522577	0.1721026309	0.022881686	-0.2501765107	-0.0673129261	0.0928735924	0.0557471416	-0.0287301432	0.1030018141	0.0134623099	0.146619786	-0.0714712353	0.0090355873	-0.1057927941	0.1549981542	0.0064534419	0.0090395158	0.195594403	0.0947896644	-0.0804081538	0.0231124144	-0.058089932	0.0245026593	-0.1411280779	-0.1109058684	0.080685591	-0.1443553921	-0.0791951908	-0.117078439	-0.0375127799	-0.161091821	-0.049751705	-0.0517882596	-0.1297421963	-0.0039300933	0.1796293883	-0.01512538	0.043842755	-0.0935996472	0.0098183492	0.0450902341	-0.1168563135	-0.1701367078	0.0501797352	0.141309419	0.0492381365	-0.2019208156	-0.1004538513	-0.0801346915	0.0982711062	-0.1940461972	-0.1567778204	-0.145715061	0.0356961735	-0.0098274849	0.0505102675	-0.1141711724	0.0113021124	-0.0071486084	-0.0038519154	-0.0445553573	0.2042977509	-0.0600410155	-0.1226003918	-0.0510534354	-0.0028626751	0.0317990247	0.2839150394	0.0611443214	-0.1082959623	0.0167389377932778	1.8109969744301013e-05	0.0002801920384472	3.2797100413949806e-10	-0.0289665791689657	0.0734220797203591	0.0008390627087519	0.0053908017904627	-0.0476682129291532	0.0237729371242779	0.002272258523859	0.0005651525395148	0.0006273884435259	0.0003564938171068	3.9361625906985145e-07	1.2708784163537658e-07	-0.0005261330911308	4.091691496550007e-05	1.674193930293963e-09	2.768160295828507e-07	-0.0004253350293681	-5.191178131490001e-05	1.809098872075625e-07	2.694833039286002e-09	0.0	0.0
807.656767793451	-1.0361494643894955	1.073605712554639	652309.4545625644	949.6562609089984	-2.316077564636544	901847.0138836596	5.364215285412743	755.9605994428514	-1.4816948863123116	2.195419736124054	571476.4279099952	773.2490067259979	623.2227160760912	1.364014	22.175734	0.1244396084241001	0.0953722180211487	0.1511608557	-0.0710972629	-0.1049519068	-0.0746788522	0.1563689489	0.0804939529	-0.0926282403	0.0526581395	0.0462923964	-0.0431535282	0.1061230876	0.079842111	0.1272148633	0.0803151075	0.0540999298	-0.0622435795	-0.1162004283	-0.0365463406	0.1021509435	-0.0088157439	-0.0077999635	-0.1371407298	-0.0208970452	0.0271914236	-0.0023174498	0.0011218517	0.0333511763	-0.0145780264	0.0278014591	0.088473997	-0.03903142	0.1190609024	0.0530737848	-0.0297873565	0.1559432866	-0.0421046814	-0.057950636	0.0108672606	-0.0499061399	0.0079503083	-0.0008362475	-0.1009384454	0.0072265897	-0.0285403125	-0.1236469395	-0.1009050236	-0.0643803352	0.109399361	-0.0062103033	-0.1665606775	-0.1729846909	-0.2123469659	-0.0665262176	-0.011032262	-0.035512226	0.0170147543	-0.0876648383	-0.1044502738	0.0524507808	0.0126222363	-0.1707458767	0.0125882589	0.0722258127	-0.01444284	0.0389118162	-0.0713997283	0.0797958866	0.027326989	0.055595093	-0.1165920251	0.0128358727979787	-0.003903064995299	0.0001647596304858	1.523391635752916e-05	-0.12255697711592	-0.0935903979469543	0.0150202126397921	0.0087591625878692	-0.0602874982854899	-0.0126192853563366	0.0036345824495229	0.0001592463629046	0.000814910622724	0.0001875221791981	6.640793230284175e-07	3.516456769120433e-08	-0.000484150329385	4.198276174579999e-05	1.7625522838046066e-09	2.3440154144360403e-07	-0.0003683027678018	5.703226156630002e-05	1.356469287704666e-07	3.252678859366863e-09	0.0	0.0
808.9057005070149	1.2489327135639314	1.5598329230101653	654328.4323127444	952.5710560897896	2.9147951807912023	907391.6169000173	8.496030945963618	756.829953585057	0.869354142205566	0.7557766245699754	572791.5786435595	773.731088475273	616.0248651795469	1.133784	18.432726	0.190489352282338	0.12543494904094	0.0920834686	-0.0278104574	0.0628985789	-0.029497806	-0.0914893117	0.0518716552	-0.0376851254	-0.1753144867	-0.0239776132	0.0067904701	-0.049729039	-0.0009161637	-0.0375451122	0.0236047989	-0.0130873276	-0.1643974113	0.0697202181	0.0471822631	0.1113792525	-0.0978268254	0.0701664234	-0.0361994256	-0.2871264284	-0.0409876747	-0.0859474158	-0.0380261567	-0.248204021	-0.0467075672	-0.1587898202	0.0029802586	0.0571692307	0.0537592889	-0.0530742156	-0.119389186	-0.1022703681	0.0030286821	-0.1585110135	0.1193264575	0.0059636916	0.0637471451	-0.0675003823	0.1053120429	-0.1146741552	-0.3035183322	0.0346495634	0.1613294116	-0.0651783553	0.0682602221	0.0108300244	0.0206428444	-0.1165526869	-0.1581071443	-0.0397866972	-0.1532419178	-0.1084558236	-0.0475882932	-0.254043788	-0.0005569787	0.0037039529	0.136448034	-0.1029761252	-0.0749854856	0.0676108417	0.084071248	-0.1153192994	0.0587157018	0.0043150365	0.0035220807	0.0499642712	-0.1242038795	0.0165975821090853	0.0037617093111065	0.0002754797318678	1.4150456941266083e-05	-0.0056164008797452	0.1169405762361747	3.1543958842002656e-05	0.0136750983704486	-0.0338704517730832	0.0264170465124067	0.0011472075033127	0.0006978603464386	0.0002279591892594	-0.0005869514334646	5.1965391967802956e-08	3.445119852461488e-07	-0.0002680345960661	0.0002161157333188	4.670601018796589e-08	7.18425446883174e-08	-0.0003039695301323	6.433323766949999e-05	9.239747524885124e-08	4.138765469040372e-09	0.0	0.0
810.140232614758	1.2345321077431208	1.5240695250486724	656327.1965010943	950.5212383356568	-2.049817754132846	903490.6245271504	4.201752825158224	757.5474281266935	0.717474541636534	0.5147697178965546	573878.1058613679	774.1239261587433	621.6526244844421	1.180869	19.198225	0.1475089253756539	0.0956747868234795	-0.0867482035	0.1642785944	0.0425352605	-0.0425763316	-0.0193543743	0.020804497	0.1914404061	0.0488087869	0.0477820223	-0.0213851412	0.0203227914	-0.0872505804	-0.0295187038	-0.2290549173	0.0065950586	0.1116643827	-0.1215147384	-0.018785535	0.0698726115	-0.0872443165	-0.00354958	-0.1438553562	-0.1059183155	0.0302712814	0.0386272343	-0.0238825667	-0.0081629552	-0.0750857332	0.0532531887	-0.0533990844	-0.1258932626	-0.2063711271	-0.0584721261	0.1092131019	0.0483322209	-0.0277644878	-0.1048793408	0.1076400705	-0.0390166209	-0.0699873388	-0.1226325283	-0.0102787492	-0.0614480903	-0.1113795254	-0.0145840357	-0.1625936043	-0.0782878942	-0.1133529833	-0.0734983486	0.1042363894	-0.0867668132	-0.0503112236	-0.1042701196	-0.0653022602	-0.1217800409	0.0068010064	-0.2628645158	0.0464489033	0.2337408436	-0.0568047561	-0.0012144827	-0.0881958837	-0.0379194407	-0.0974260959	-0.0566664383	0.0079731028	-0.1011396137	0.1005956242	0.0442601199	-0.1310868562	0.0054804387547022	-0.011117143354383	3.00352089440418e-05	0.0001235908763619	-0.0934964188509894	-0.0878800179712442	0.0087415803379596	0.0077228975586262	-0.0598814806419198	-0.0260110288688366	0.0035857917238686	0.0006765736228154	0.0006359538156452	0.0004079946263858	4.044372556336891e-07	1.6645961515968853e-07	-0.0002681097496726	-7.515360649995802e-08	5.64806456995053e-15	7.188283786950424e-08	-0.0003459144537638	-4.194492363149998e-05	1.196568093227081e-07	1.7593766184523654e-09	0.0	0.0
809.4650533695484	-0.6751792452096197	0.4558670131618317	655233.6726265658	949.8967675946956	-0.6244707409612147	902303.8690868512	0.3899637063166485	757.0963744411579	-0.4510536855356122	0.2034494272352589	573194.920191946	774.4258324024659	624.2379629652379	1.196572	19.453516	0.0934865381633879	0.0668462715075325	0.0725835552	-0.0395297202	-0.1159117145	-0.0411067448	0.1171409218	-0.0680534766	-0.184947477	0.0295626904	0.0562615364	-0.0153146022	0.1844564296	-0.0128378335	0.1760236268	0.0340217016	-0.0787073937	-0.0419512239	-0.0848408866	0.0808188248	0.2310026447	0.1181032173	-0.137008144	0.1014397457	0.0903217663	0.0504441435	0.0057367079	0.0164514278	0.0005375494	0.0767755898	0.0774327631	-0.0288637057	-0.0109094482	0.1727392704	-0.0704512924	0.0117496569	0.1468019218	0.1560361058	-0.1540324635	-0.1469897442	-0.0241668752	-0.1233766991	-0.0049405034	0.0944610524	0.1741467263	0.0667858707	-0.075596471	0.1152312743	-0.0345616687	-0.0029876358	-0.1091387626	-0.1430073714	-0.1482757124	-0.1478991608	-0.1390337203	-0.0715728563	-0.0821490207	0.0008730114	0.0371526365	0.0564978078	0.198082485	0.052984111	0.0030146096	0.0532822514	0.0209922514	0.1027222253	-0.1008853042	0.0067980433	-0.0348941953	-0.2391395045	0.0384910108	-0.1372005631	0.0165881196486594	0.0111076808939571	0.0002751657134782	0.0001233805748419	-0.0289512150479964	0.064545203802993	0.0008381728527553	0.0041660833339699	-0.0599610559809775	-7.957533905769698e-05	0.0035953282343539	6.332234586147435e-09	0.0003609423482847	-0.0002750114673605	1.302793787852737e-07	7.563130717977537e-08	-0.0002680770232583	3.2726414299984366e-08	1.071018192934221e-15	7.186529039903113e-08	-0.0004259518225366	-8.003736877280004e-05	1.814349551222512e-07	6.405980400073185e-09	0.0	0.0
810.0958749956944	0.6308216261460302	0.3979359240135219	656255.3266850398	953.2862718159256	3.389504221230027	908754.7160327068	11.48873886573617	756.2866225755283	-0.8097518656295506	0.6556980838905377	571969.4554866996	773.2547082536497	625.6175159122985	1.239185	20.146309	0.0537977931460609	0.0427825433977264	0.0166716622	-0.2223791034	0.0560862558	-0.0434930968	-0.0916283356	0.0496896101	0.0041711759	-0.0723596053	0.0093548482	0.1423473962	-0.0117747504	0.0464999553	0.215929396	0.0745635302	0.0539881495	0.0547431969	0.0657919155	-0.1475995593	-0.0928812833	-0.0465004529	0.1066753935	-0.0525260681	-0.0745262192	-0.0677092825	0.113584818	-0.0633419448	-0.0313529509	-0.050305696	-0.0988334715	0.0546776565	-0.0910987379	0.1660400978	0.1821887555	0.0858793393	-0.0549717113	-0.0760997386	0.0960457977	0.0728015638	-0.068332247	0.0183571138	-0.0327726278	0.071775471	0.0229825688	-0.106813487	0.1371216619	-0.1072829235	0.0896648423	0.064540636	0.1383459284	-0.0804567906	-0.1144627358	-0.1276904471	-0.119108948	-0.134828485	-0.0366571981	0.0851226831	-0.0177375111	-0.1585989129	0.1175010459	-0.0142836012	0.1723818353	-0.039715673	-0.1730539886	-0.0016742073	-0.0354851257	0.0005615514	-0.1016983798	-0.1173775187	0.0326654109	-0.1425091225	0.0165768533444179	-1.1266304241499409e-05	0.0002747920668023	1.2692961126202756e-10	-0.0707554766563731	-0.0418042616083767	0.0050063374768705	0.0017475962886215	-0.0564317005830048	0.0035293553979727	0.0031845368306899	1.2456349525199046e-05	0.0001919428767905	-0.0001689994714942	3.684206795061306e-08	2.8560821365318924e-08	-0.000268040683133	3.6340125299965445e-08	1.3206047068171882e-15	7.184580781440534e-08	-0.0004259742076265	-2.2385089899984792e-08	1.8145402556302454e-07	5.010922498304011e-16	0.0	0.0
810.1888903339265	0.0930153382320213	0.0086518531464173	656406.0380205191	947.9306409671836	-5.355630848741953	898572.5000844556	28.68278178799645	755.6064223802158	-0.6802001953125227	0.462672305703194	570941.0655422291	771.9239531007387	621.8946071883379	1.35958	22.103645	0.0059520938065843	0.005221318764414	-0.0901057496	0.1190769331	0.0617598874	0.093317693	0.1228543644	-0.071737128	-0.0415978893	0.0493596365	-0.0681875161	-0.053398588	-0.0411674421	0.0672298172	-0.0738457909	-0.0852164545	-0.1360495246	-0.0653169811	-0.0709888273	0.0320184289	-0.0515097868	-0.0188680988	0.0241763354	-0.0158112379	0.1079428896	-0.0059566743	0.0710687152	-0.119199111	-0.1773427748	-0.0395382792	0.0709222164	0.0533201206	0.0891516458	-0.0544828802	-0.1624758615	0.09058287	-0.0110425266	0.0195363342	0.045597897	0.0975774674	0.0511473363	0.0322370934	-0.0028219125	-0.0447001284	0.1853492656	-0.1393353807	-0.145054584	0.0307648943	-0.0677732357	-0.0795304429	-0.0172419633	0.0887775216	0.0380453669	0.0978249855	-0.1336113123	0.0058854855	-0.171908535	-0.0209057208	0.0282967682	-0.0737536998	0.0911921611	-0.0988588054	-0.0253053005	-0.0673310837	-0.1300980621	0.0057753481	0.09147129	0.0678326788	0.0846289616	-0.1348500012	0.0267918699	-0.1469813818	0.0165768466409872	-6.7034306994173676e-09	0.0002747918445588	4.493598314189122e-17	-0.0759165258369733	-0.0051610491806001	0.0057633188951558	2.663642864457388e-05	-0.0556406626604513	0.0007910379225535	0.0030958833412941	6.257409949177575e-07	0.0001919428767905	0.0	3.684206795061306e-08	0.0	-0.000268040683133	0.0	0.0	7.184580781440534e-08	-0.0004259742076265	0.0	1.8145402556302454e-07	0.0	0.0	0.0
813.3581915537288	3.169301219802378	10.04447022184084	661551.5477675522	949.8864281425648	1.9557871753811469	902284.22636944	3.8251034753853648	757.8275972752213	2.221174895005447	4.9336179142024585	574302.6671919349	774.825987242592	632.709037155216	1.303006	21.18388	0.1438800969598823	0.0886791532250365	-0.0486409408	-0.0672760486	-0.1692346251	0.0002333617	-0.0941163692	0.0031740579	0.0672116839	-0.0896636931	-0.0832296528	0.0143449452	0.074382774	-0.0336958328	-0.0454276583	0.1436690074	0.1190328749	0.0499747034	0.0383107025	0.0517099482	0.0158647284	0.1433373796	-0.0401954256	0.0497235349	0.0801361486	-0.1209059273	0.0604437905	-0.1213228084	-0.0266299808	-0.3199611097	0.066649299	-0.0369207265	0.0540255642	-0.0306219684	0.1471729387	-0.1109094637	0.0358593115	0.0502511152	0.0480324485	-0.1310642703	0.0607060312	-0.0536343718	0.1508563129	-0.0073258388	0.0728600839	-0.0280021702	0.1318876059	0.0926050519	-0.0397536307	-0.0484809778	0.0562217731	-0.2021413203	0.0653666038	-0.0018075221	-0.0639663155	0.0263529299	-0.2102714944	-0.0373223817	0.1839535182	-0.0188622269	0.0923644619	0.0625849305	-0.0760940546	-0.0976740612	0.0435829723	-0.0249852295	0.1022951966	0.061777038	0.0979938431	-0.0761204189	0.0208790082	-0.1505910958	0.0166169814805812	4.013483959399919e-05	0.0002761240735259	1.610805349236045e-09	0.0022326548810553	0.0781491807180286	4.984747817900056e-06	0.006107294446899	-0.0317907413530065	0.0238499213074447	0.0010106512357737	0.0005688187463713	-0.0003470915523597	-0.0005390344291502	1.2047254571946638e-07	2.905581158092821e-07	-0.000503936481911	-0.0002358957987779	5.5646827881110654e-08	2.539519778008357e-07	-0.0003640872336584	6.18869739681e-05	1.3255951371302638e-07	3.829997546928287e-09	0.0	0.0
