global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48
2010.042982050018	5.180046370849141	26.832880404147357	4040272.789688529	2926.586328125	-23.46488265991229	550.6007182434525	8564907.53596817	2064.706226134568	4.049506781074342	4263011.8002388505	16.39850516996708	2396.6798750992034	1816.4846871547768	0.739205	26.741669	0.0689547942524418	0.0416428532411323	0.0519753035	0.075645352	0.0090609686	-0.0063985267	-0.023949171	0.0235555785	0.0238172049	-0.0565451913	0.0286482331	-0.0458536281	0.0040168298	0.0025663162	0.0370595101	-0.010145682	0.0057621025	0.0271130952	0.0149456645	-0.0202553875	0.0433904717	-0.0312595129	0.0338518632	-0.0211333141	-0.0496596719	-0.0070144267	0.0058041543	-0.0027891518	0.0058592871	0.0166812195	-0.0131514186	0.0093725414	-0.0218997455	-0.057572539	-0.0531362536	-0.0260165462	0.0396547252	0.0171256317	-0.015584555	-0.0725188321	-0.0601171051	0.0062979378	-0.027246032	0.010023037	-0.0131555685	0.0320992594	0.0423470815	0.0162394188	-0.0014329393	-0.0180463915	0.0354188586	0.0253245407	0.0150432131	0.0881741364	0.0346302511	0.0020138	0.0039087669	0.0289936466	-0.0070218146	0.0446172302	0.0167687585	-0.0046627768	-0.0083509581	0.0335361787	-0.0320949138	0.0033961277	0.0393663007	-0.0513358448	-0.0105913181	-0.0087550906	-0.0038683988	0.061140295	-0.0001522314	-0.0030155052	-0.0232347564	-0.0351086615	-0.0347048314	0.0148794683	-0.0762265226	-0.0426618292	0.0606775209	0.064777029	-0.0370681691	-0.0782873035	0.0085347133	-0.0030939534759113	0.0103193714704446	9.572548111103614e-06	0.000106489427545	0.0534507191071185	0.0014550898339394	2.1172864248338005e-06	0.002856979373068	-0.5000930211704144	0.0077797202246827	0.2500930298233526	6.052404677433801e-05	-0.0313981183285747	0.0007404314498919	0.0009858418345751	5.482387319890231e-07	0.0025831565168183	-0.0001418358831395	6.672697590380853e-06	2.0117417745990256e-08	-0.0012437603619165	-0.000105744921436	1.5469398378746631e-06	1.1181988409505822e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2008.408776206295	-1.6342058437230662	2.6706287396586186	4033705.812342468	2928.81809425354	2.23176612854013	4.980780052499	8577975.429226939	2067.266343157479	2.5601170229106174	4273590.133551694	6.554199170996722	2400.66496852793	1793.039699083087	0.7404809999999998	26.787815	0.092522553323693	0.0652319165923671	0.0316486774	0.0792962174	0.0068160593	-0.0143693526	-0.0278697573	-0.0301992396	0.0318622915	0.0494283112	0.0688226137	0.0165642213	0.036429062	0.0036088644	0.0260757163	0.0179387076	-0.0055270199	0.0338123736	-0.0121273156	-0.069592168	0.0464890489	0.0045585378	0.0110755753	-0.0446186779	-0.0623868498	0.0461537462	-0.0316009965	-0.0043840175	0.01154191	-0.0805564401	-0.0137633349	0.0072777371	-0.0220864858	0.024743342	0.002885722	-0.0258298617	-0.0028378912	0.0555712023	-0.0768968439	0.0186523443	-0.0599490717	-0.0403801295	-0.009755891	0.0310099769	0.0039141306	0.0236809112	-0.0077345588	0.0139019403	0.0052020142	-0.0677743915	0.0124890475	-0.0259416074	-0.010456546	0.077608162	0.0282859452	-0.0005854828	0.0044976956	0.015849847	0.0004839376	0.0325887435	0.021927878	-0.0189248614	-0.0235034373	0.0317029479	-0.0459242302	0.0171493976	0.0393198365	-0.0593487401	0.0181343712	-0.0478012691	0.0214308829	0.0307029688	0.0268773654	0.0218643735	-0.0034185903	-0.0100455797	0.0154846926	0.0140379523	-0.0768225931	-0.0404540309	0.0629121428	0.0620868871	-0.0415630576	-0.0763786853	0.0152996203	-0.0204125634698044	-0.0173186099938931	0.0004166727474087	0.0002999342521205	0.0540388407637664	0.0005881216566478	3.458870830182701e-07	0.0029201963110917	-0.5075726243181862	-0.0074796031477717	0.2576299689572505	5.594446324815693e-05	-0.0326108943526232	-0.0012127760240485	0.0010634704304779	1.4708256845069e-06	0.0025548105568899	-2.834595992840016e-05	6.52705698159608e-06	8.034934442624673e-10	-0.0011421579753858	0.0001016023865306	1.30452484073739e-06	1.0323044948733751e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2011.2500633297	2.8412871234049817	8.072912517626955	4045126.817243722	2955.771236801148	26.953142547607968	726.4718931916749	8736583.604300989	2068.4497767073385	1.1834335498597284	4278484.478760638	1.400514966933598	2408.7252262111924	1820.094198553955	0.759351	27.470457	0.1037812831525612	0.0555256300177606	0.0469686093	0.0659623938	0.0183374431	-0.0216727536	-0.0030104416	0.0939300536	0.0538651192	-0.0522724166	0.0098187393	0.0024339564	-0.0300853795	-0.0571134234	0.0413165089	-0.0056764809	-0.0184628775	0.0562482788	0.0127863351	-0.0393213371	0.0080664381	-0.0300394895	0.0568163873	0.0377077531	-0.0318041604	-0.0054859681	0.0094469967	0.0455281888	-0.0647559307	0.0497556222	-0.0067110084	-0.028282244	-0.0321888155	-0.0092203151	0.0092891612	-0.0453659172	0.0359092975	-0.0213321528	0.0170951155	0.0074170968	-0.0803251516	0.049914008	-0.0223136126	0.0157373951	-0.0192284359	-0.0123710226	0.0313329308	0.0471087402	-0.0311689237	-0.0266732608	-0.0347053958	0.0685912803	-0.0286072373	0.0779405671	0.0308917559	0.0073902867	0.0060840769	0.0215842241	-0.0100014495	0.0420083571	0.0214955195	-0.0020516126	-0.0241378706	0.0099946749	-0.026671549	0.0131133168	0.0361217398	-0.0398010387	0.0036756253	-0.0037711296	0.0087518714	0.0444559713	-0.0178999692	-0.0028707773	-0.0148612535	-0.0192129658	-0.0369235859	0.0131948967	-0.0773849666	-0.0382063093	0.0650363955	0.0592265694	-0.0458939156	-0.0740598336	0.0219572114	-0.0142254798834215	0.0061870835863828	0.0002023642779136	3.828000330488867e-05	0.0344965889363493	-0.0195422518274171	0.0003818996064861	0.0011900146482434	-0.5434077548050524	-0.0358351304868662	0.2952919879822679	0.0012841565770107	-0.0318755385532668	0.0007353557993564	0.0010160499580607	5.407481516470909e-07	0.0024509126206719	-0.0001038979362179	6.006972674168802e-06	1.0794781150359546e-08	-0.0011472405848493	-5.082609463499853e-06	1.316160959525364e-06	2.5832918958458264e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2001.341204168241	-9.908859161459077	98.18548988163148	4005366.615501585	2917.838636779785	-37.932600021363214	1438.8821443807244	8513782.310284913	2062.3427076018256	-6.107069105512892	4253257.44359843	37.29629305951004	2400.7625429805817	1808.3854224910224	0.741989	26.842381	0.090339742201382	0.0494058036454349	0.031791648	0.0670413577	-0.0014315372	-0.0098165435	-0.0275297221	0.0170622392	-0.0056608894	-0.0380500886	0.0582737251	-0.0425111147	-0.0315811213	0.0204818707	0.0115900786	-0.0072486523	0.0110142762	0.014229157	-0.0203689877	-0.0311177619	-0.0610153777	-0.0464544824	0.0425765079	0.0229254461	0.003001316	0.0782103214	0.029665746	-0.0412631497	-0.0267267294	0.0356531902	0.0371469936	0.0350246891	-0.0447806308	0.0090188167	-0.0356105976	-0.0237709882	0.0360014011	-0.019552335	0.0089684273	-0.042880652	-0.0283949313	-0.0037122218	0.0311216252	0.0355246793	0.0086817707	0.0014222786	0.0040434458	0.0462630924	-0.0866271454	0.0014938737	0.0703567426	-0.009359986	-0.0053997796	0.0718207349	0.0314799808	-0.0003492378	0.0071347117	0.0207119445	-0.0031906076	0.0209130846	0.0270562596	0.0024152836	-0.0038082757	0.0083934146	-0.0227708531	0.0483681394	0.0258868725	-0.0417999616	0.0047053467	-0.0308888304	0.0096522686	0.0831749041	-0.0170204753	-0.0189130114	-0.0162079686	-0.0294706068	-0.0624067452	0.0123503943	-0.0779133966	-0.0359208828	0.0670465522	0.0562039158	-0.0500436514	-0.0713432033	0.0284607885	-0.0316843304685932	-0.0174588505851717	0.001003896797243	0.0003048114637553	0.0296230006458841	-0.0048735882904651	2.3751862824959497e-05	0.000877522167266	-0.5301362035099473	0.0132715512951051	0.2810443942719402	0.0001761340737786	-0.0323574610306606	-0.0004819224773938	0.0010470052843507	2.3224927421737842e-07	0.0030435337583358	0.0005926211376639	9.26309773812964e-06	3.511998128060552e-07	-0.0011270691592942	2.0171425555099877e-05	1.270284889832135e-06	4.068864089249362e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2001.9466817637528	0.6054775955119567	0.3666031186669406	4007790.516624901	2915.2473949432374	-2.591241836547397	6.714534255473526	8498667.373723332	2067.9538837561445	5.611176154318855	4276433.265342122	31.485297834796533	2401.539516082792	1805.9992009378484	0.749052	27.097891	0.1258161679299823	0.0629309654976112	0.0356173662	0.0562683058	0.0110732662	-0.0363542138	-0.0255453648	-0.0405547743	-0.0006482459	-0.0882832124	0.058933601	-0.0041232839	-0.0303051622	-0.0321627528	0.021689303	0.0017204674	0.0113742296	0.0218533458	0.0284004213	-0.0153217099	0.0097853692	0.0007794107	-0.0152741918	0.0040397827	-0.0258593124	0.0856974925	0.0277626569	-0.0047306648	-0.0034864596	-0.0005888719	0.0323208614	0.0412066021	0.065656474	-0.0554003708	0.0098089297	-0.0238035455	0.0462390325	-0.0247189153	0.0021757702	-0.0541530841	-0.0484670985	-0.0059422881	0.0337990586	0.0511306757	0.0212598201	-0.0158333612	0.0128967779	0.002076842	0.0256108587	-0.0500739594	0.0084066711	0.0132474904	0.0273284882	0.0586124972	0.0140649529	0.0187462839	0.0016859255	0.0076638731	0.0070691407	0.0392343893	-0.0041096266	0.0028179466	-0.0431642487	0.0124948471	-0.0106661159	-0.0076704411	0.0470617834	-0.0882028134	0.0201817529	-0.0240207155	0.0216738296	0.0134756382	0.1067488529	-0.0136658376	-0.0031896201	-0.0258682294	-0.0244430366	0.0115045374	-0.0784076511	-0.0336000067	0.0689390864	0.0530272111	-0.0539958877	-0.0682433853	0.0347647336	-0.0088903339169092	0.022793996551684	7.903803715414608e-05	0.0005195662787981	0.0560231339717205	0.0264001333258364	0.0006969670396219	0.0031385915400133	-0.571082711122294	-0.0409465076123467	0.3261354629427895	0.0016766164856479	-0.032306862914156	5.0598116504603496e-05	0.001043733391354	2.5601693938134286e-09	0.0026461792881173	-0.0003973544702185	7.00226482486098e-06	1.578905750026251e-07	-0.0013926271813734	-0.0002655580220791	1.939410466300021e-06	7.052106309061686e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2000.7904128807145	-1.156268883038365	1.3369577298827882	4003162.27627538	2919.535279083252	4.287884140014739	18.38595039818994	8523686.245811723	2063.42069846164	-4.533185294504619	4257704.978839922	20.54976891431293	2401.900558542783	1790.6943061909	0.7241579999999999	26.197304	0.0979798942145725	0.0454659356791326	0.0165784903	0.0553611944	0.0125937136	-0.0137529405	-0.0264914007	-0.0482597006	0.0037561374	-0.0131837825	0.08042468	0.0423317377	0.0072093618	-0.0399536829	0.0071619269	0.0035401823	0.0028526617	0.0058696004	0.0110755379	-0.0386167533	0.0423478042	-0.003083779	-0.0063724409	-0.0258778361	-0.0008870523	0.0642384836	0.0290978951	0.0025781275	0.0011358959	-0.032695975	-0.0252088616	-0.0040749904	0.0569699005	-0.0074938316	-0.0230993702	-0.0123419496	0.0302730515	0.0041597492	-0.0415151783	0.010075547	-0.0383165751	-0.0262351419	0.0633504198	0.0441136162	0.0177872893	-0.0474251847	-0.0344932605	-0.0037548336	0.0443253694	-0.0411979931	-0.0012728173	-0.0249273976	-0.0372644584	0.055531888	0.0166956074	0.0094293306	-0.0142442231	0.0202815128	-0.0141615712	0.0158135082	0.0108279146	0.010151786	-0.0258330421	-0.0017658943	-0.0358549828	0.0321911702	0.042673478	-0.0170914051	-0.0015346591	-0.0205585911	0.017631709	0.0428979473	-0.0292092363	0.0153473525	0.0027272508	-0.0284491234	-0.0185940323	0.010657419	-0.0788675135	-0.0312459714	0.0707106781	0.0497051625	-0.0577350269	-0.064777029	0.040824829	-0.0233307714173491	-0.0144404375004399	0.0005443248949285	0.0002085262352041	0.071678898664004	0.0156557646922834	0.0002451029681001	0.0051378645136845	-0.5553882089469298	0.0156945021753642	0.3084560626372785	0.0002463173985325	-0.0318395100002619	0.000467352913894	0.0010137543970567	2.1841874612530282e-07	0.0029812719421182	0.0003350926540009	8.887982392861224e-06	1.1228708676536705e-07	-0.0016339654104081	-0.0002413382290346	2.6698429624101105e-06	5.8244140793605246e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2006.1700151000607	5.379602219346225	28.94012003839483	4024718.1294865776	2956.9135288238526	37.378249740600495	1397.133553670701	8743337.616941528	2059.6508912504387	-3.7698072112011687	4242161.793828727	14.211446409624331	2399.4504278490504	1817.5993800245485	0.753994	27.276691	0.240717592754971	0.1321483465869158	0.0425952345	0.0548482177	-0.006219669	-0.0062523824	-0.0139922533	0.0077102009	0.058686945	0.0692759138	0.0142665479	0.0587313802	-0.0111086872	0.0356303518	0.0064735413	-0.0116909457	0.0087476009	-0.02368585	0.0227830679	-0.0312875928	0.0339853344	-0.0049175912	0.0197427255	-0.0551318367	-0.0122047867	0.0188746544	-0.0567522276	-0.0216127065	-0.0222808083	-0.0686652317	-0.0007488552	-0.0521411282	0.0222578345	0.0045775884	0.0342899993	-0.0192074129	-0.0071884781	0.0647250743	-0.0678065286	0.058788839	-0.0111980035	0.015264139	-0.0169713073	0.0197666321	-0.0100060795	-0.0266216661	-0.0568273561	0.0009276648	0.0048849341	-0.0070598548	0.0618556625	0.0123659743	0.0568649702	0.0718948982	0.0203748423	-0.0074227067	0.0108243753	0.0050672566	-0.0005661465	0.0342604639	0.0267027085	-0.0184019486	0.0095405579	-0.0091711422	-0.0457231727	0.0301539799	0.0220483183	-0.0510298001	0.0216862148	-0.0231135012	0.0272362465	0.03854141	-0.0402742351	0.0288434816	0.0027077768	-0.017387109	-0.0033462072	0.0098091318	-0.0792927819	-0.0288611001	0.0723582192	0.0462468756	-0.0612463124	-0.0609627523	0.0465985677	-0.0039668860391088	0.0193638853782403	1.5736184847276303e-05	0.0003749600569416	0.0329990887659477	-0.0386798098980563	0.0014961276937497	0.0010889398593828	-0.4918627162329301	0.0635254927139996	0.2419289316200359	0.0040354882245564	-0.0336886584840057	-0.0018491484837437	0.0011349257104519	3.419350114931983e-06	0.0027457724777406	-0.0002354994643775	7.539266499517754e-06	5.5459997722136434e-08	-0.001335645263236	0.000298320147172	1.7839482692047635e-06	8.899491020878339e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2003.1190637944887	-3.050951305571971	9.308303868971311	4012485.983736909	2948.120350265503	-8.79317855834961	77.31998915901931	8691413.599649591	2064.520552525896	4.869661275457474	4262245.111801832	23.71360093769012	2397.878145841828	1797.2416809893202	0.705349	25.516891	0.0995118838669115	0.0547927921467139	0.0186320968	0.043704552	0.0075191843	-0.0189466969	-0.0073481365	0.0676617214	0.039954855	0.0437629498	-0.0659208552	0.0300968917	0.0038753556	0.055090625	0.0148544357	0.0144148355	0.0074071156	0.0217201808	0.0251207379	-0.0121983253	0.0058657246	-0.0369697913	0.0109997019	0.0015502813	-0.0223422405	0.0056503323	0.0072894241	0.0164856435	0.0364229949	0.0067936731	-0.0143101797	-0.0357142404	-0.0362203533	-0.0402331831	-0.0081137193	-0.0116422857	-0.0039238388	0.0296549339	-0.0436524126	0.0374030981	-0.0314184834	0.030127367	-0.0633287623	-0.0286890421	-0.0027888956	0.0060666698	0.0328557562	-0.0062270457	-0.0437853298	0.0244323807	0.0024185825	-0.0474505029	0.0558398634	0.0506427771	0.0188362197	-0.0052867034	-0.0026818232	0.0015245862	-0.0046994596	0.0208161699	0.0293702282	-0.0166633559	-0.0129765806	-0.0317171923	-0.0183952709	0.0075813063	0.0275649354	-0.035860883	0.0173790627	-0.0430427533	0.0198203308	-0.006216795	0.0391861542	-0.0093113759	0.0624689429	0.0393618163	-0.025023396	0.008959769	-0.0796832699	-0.0264477464	0.0738788195	0.0426618292	-0.0645158866	-0.0568210419	0.0520454508	0.0248738320449035	0.0288407180840123	0.000618707520598	0.0008317870196014	0.0416962515387524	0.0086971627728047	7.564064029666e-05	0.0017385773923829	-0.4880321840303807	0.0038305322025494	0.2381754126494633	1.4672976954768106e-05	-0.0334360993908035	0.0002525590932022	0.0011179727424716	6.378609555911872e-08	0.0020129250810361	-0.0007328473967045	4.051867381864191e-06	5.370653068565628e-07	-0.0011581823369918	0.0001774629262442	1.3413863257197872e-06	3.1493090191154384e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2000.7196618368296	-2.3994019576591654	5.757129754418635	4002879.1652604775	2955.4667881011965	7.34643783569345	53.97014887370827	8734783.935569203	2068.297985428371	3.777432902474629	4277856.556527057	14.268999332697902	2407.8260181778965	1815.2004772054736	0.67009	24.24136	0.128511415903417	0.0766574160689436	0.0292079118	0.0386698961	0.0119334009	-0.0040452121	0.0137493488	0.1014814605	0.0443142413	-0.046165267	-0.0851761035	0.0221467313	0.0065919175	0.0315303624	0.0352106779	-0.0049907652	-0.0021660976	0.0321547672	0.0290454488	-0.0234569216	0.006529018	-0.027605248	0.043512552	0.0362157339	-0.054014781	0.0166487749	-0.0371777278	0.0645112427	-0.0194334842	0.0156648624	-0.0018944775	-0.086880082	-0.0533088797	-0.0027511861	-0.0290568012	-0.0417817372	0.0294704764	-0.021781654	0.0163529352	0.0271017606	-0.0384702674	0.0567523221	-0.0551129013	-0.0170049264	-0.0278867663	-0.0103520378	0.0373036137	0.0244716232	-0.0474677354	-0.0335139754	0.0152259221	0.0046436051	0.0400651359	0.0521144094	0.0196762649	-0.0028932017	-0.0130586676	0.0101163286	-0.0056765988	0.0188514923	0.0282207534	-0.0027871852	0.0006576239	-0.0256213631	0.0002508756	0.0117402245	0.022779409	-0.0139215389	-0.0146258791	-0.0013005837	0.0013846106	0.0121900849	-0.0291289625	-0.0180767678	0.0284100188	0.0066494314	-0.0722800045	0.0081094236	-0.0800388062	-0.024008292	0.0752698111	0.0389598496	-0.0675308461	-0.0523741431	0.0571272725	0.0346212621738857	0.0097474301289821	0.0011986317945129	9.50123941193899e-05	0.0374188441392249	-0.0042774073995274	1.8296214061532594e-05	0.0014001698967156	-0.517424696696068	-0.0293925126656873	0.267728316751018	0.0008639198008025	-0.0322316979161	0.0012044014747034	0.0010388823505547	1.4505829122679644e-06	0.001533352797806	-0.0004795722832301	2.351170802539488e-06	2.299895748425314e-07	-0.0011760898932426	-1.7907556250800144e-05	1.3831874369873904e-06	3.2068057087557133e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2000.139121037504	-0.5805407993254903	0.3370276196814792	4000556.50350468	2931.6349193573	-23.831868743896397	567.9579678263059	8594483.300395083	2063.2159327817767	-5.082052646594093	4256859.985284577	25.827259102754024	2402.142566862222	1806.137510523257	0.653671	23.647366	0.0820535521792703	0.053318442878636	0.0188933099	0.0368637307	-0.0007375823	-0.0106026173	0.0018004089	0.1014547836	0.0091901301	-0.0713670712	-0.0337566674	-0.0153121337	0.00895267	0.0268537129	0.0104447933	-0.0083425917	0.0129344115	0.0112516432	-0.0019837157	-0.0376673366	0.0174853614	-0.0569109567	0.0793862667	0.0132057284	0.0389058746	0.0475949206	0.0125532518	0.0196475014	-0.0338552332	0.0079314563	0.048989382	-0.045194613	-0.0867332742	-0.0065388799	-0.0143016035	-0.0211449566	0.0472659156	-0.0283003543	0.017878534	-0.024135959	-0.0343228679	0.0185395114	-0.0339041175	-0.0069667843	-0.0279076335	0.0256779702	-0.0145460119	0.0308191254	-0.0239842605	0.0052340988	0.0526567842	-0.0201181331	-0.0010405916	0.0418844238	0.0208853592	-0.0078408864	-0.0024695852	0.0037865103	9.7636e-05	0.0048187187	0.0350768639	-0.0086347732	0.0048791576	-0.0311504471	-0.0023096432	0.0099182328	0.0174143319	-0.0302263128	-0.0030234278	-0.0130388759	0.018749581	0.029036707	0.0128517954	-0.0231264671	0.0394318718	0.0165757204	-0.063452902	0.0072581889	-0.0803592349	-0.0215451443	0.076528754	0.0351510839	-0.0702792922	-0.0476459404	0.0618083875	0.0472518771905896	0.0126306150167039	0.0022327398980345	0.0001595324357001	0.0391448840949522	0.0017260399557272	2.979213928767081e-06	0.0015323219508072	-0.4981058737902089	0.0193188229058591	0.2481094615043075	0.0003732169184679	-0.0331426795858555	-0.0009109816697554	0.0010984372101306	8.298876026305176e-07	0.00158687232197	5.351952416399989e-05	2.518163766234459e-06	2.8643394667409675e-09	-0.0011730296011425	3.060292100100009e-06	1.3759984451565328e-06	9.365387737934525e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
