global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40
1041836.307611338	-2722.131499364041	1085422891857.2264	7409999.89982992	1213574.3798387095	21026.79919354827	442126284.3258023	1472762775400.9084	1058341.720473465	677.9932362122927	459674.8283496177	1120087197294.734	1071748.0105714598	861988.8231122221	1.358407	36.715752	0.1225888890735565	0.0620504545166613	0.0396701336	0.0093826268	-0.0119530412	0.0161731988	0.1031711298	0.0669183146	-0.0447824346	-0.0257409561	0.0267266087	0.0374258877	0.0002373756	0.0787722459	0.0041002228	-0.0027393718	-0.0144127024	-0.0239553247	0.0148174187	-0.0131119267	-0.0224834091	-0.1983675975	-0.0587545313	0.0581544097	-0.0566836127	-0.001548815	-0.1697270336	0.0714720954	-0.0059557124	0.1414452522	0.0921035783	-0.1017952936	0.0278951159	0.0420412069	-0.0482411518	0.0746528764	-0.0030614668	0.0018819387	0.0087870972	0.0270700552	-0.0182679038	-0.0186081948	-0.0458846115	-0.1072296691	-0.1494075283	0.0431099974	-0.109403872	-0.0568196363	0.1438310404	0.0059815601	0.0717662947	-0.1412005522	-0.0945567706	-0.0083441857	-0.1197570842	-0.0637388494	-0.042951391	-0.0402429312	-0.0669410142	0.0541845496	-0.0636292732	-0.0043995746	-0.1104860172	0.0477755021	-0.0702058711	0.0201388766	-0.0167321172	-0.0803963602	-0.037113296	0.0789977472	0.1597800022	-0.0364488168	-0.0584439363	-0.0533757922	0.0178710995	0.0045541431	-0.0629553461	0.0120981459	0.0507721312	-0.0084568186	-0.1142313295	0.0251890118	0.0513667603819527	0.026494428789988	0.0007019547569077	0.0026385440721369	-0.0953466306127808	0.0129620569603047	0.00909097996921	0.0001680149206421	0.1140016894471287	0.0429013906203437	0.0129963851967995	0.0018405293171593	-0.0164297897452742	2.2297118362199497e-05	0.0002699379910739	4.97161487257934e-10	-0.0015811396317204	0.000769485232101	2.500002534996922e-06	5.921075224215302e-07	0.0031687286573879	1.2837903595200316e-05	1.0040841304151325e-05	1.6481176871965722e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1052964.478913982	11128.171302643954	1108734193854.5935	123836196.54098845	1221431.0598790322	7856.68004032271	61727421.25600526	1491893834037.2158	1055595.2302289282	-2746.490244536893	7543208.663336324	1114281290082.0637	1071497.4863417833	930486.283085306	2.153634	58.209549	1.2968914261761186	0.7686821644231745	-0.0011512039	-0.2064966376	-0.0327670841	-0.0211023198	0.0034334109	0.1130878765	-0.1865598927	0.0372662873	-0.1311058659	-0.1927338047	-0.0641669748	-0.1008287981	0.0354796084	-0.1233054962	-0.0787471808	-0.0226513816	-0.0563448508	-0.2139023279	0.0459893782	-0.0410867774	0.1711419597	-0.0919899889	-0.3073901922	-0.0319555219	-0.0109312439	0.0024911654	-0.0212597835	0.044678921	0.1666194254	-0.1543646121	0.1212525532	-0.0638435903	-0.0208655002	-0.135748439	-0.0158064478	0.1357315317	0.0773609298	-0.0699496896	0.1096182343	0.2811516722	-0.0003582676	0.1006972716	-0.1141545255	-0.0725964759	0.0342794345	-0.2391102838	-0.003847073	0.1138802569	-0.0177915546	-0.1554655745	-0.120280253	0.2670860589	-0.0982796949	0.1340611123	-0.0056402593	0.2209535734	-0.1702330996	-0.1152733744	0.2688736762	-0.1704258619	0.0727747273	0.220587387	-0.0114130497	-0.10782671	0.1754802185	-0.1158437517	0.0284112039	-0.0300260041	0.0313385803	-0.0279472808	0.0745138701	0.2757817665	0.0469904514	0.1494326659	-0.0206176167	0.0167198968	0.0299450667	-0.010866692	-0.1134247617	0.032215118	0.0778265059137197	0.026459745531767	0.0007001181336058	0.0060569650227382	-0.2172749093907384	-0.1219282787779576	0.0472083862507535	0.0148665051657553	-0.5471974480280153	-0.661199137475144	0.2994250471283725	0.4371842993978744	-0.0227681912697525	-0.0063384015244783	0.000518390533696	4.0175333885508855e-05	-0.0032908511421769	-0.0017097115104565	1.0829701239967007e-05	2.923113448987447e-06	0.0048667009102781	0.0016979722528902	2.368477775010169e-05	2.883109771585021e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1046364.1743510627	-6600.304562919191	1094877985365.3812	43564020.3232919	1203087.3608870967	-18343.698991935467	336491292.7067343	1447419197926.2793	1065613.223400104	10017.993171175942	100360187.1777278	1135531541885.1602	1079099.4382102273	904159.4256160604	2.367316	63.985081	2.01786978352345	1.1411397288877136	0.1173411123	-0.0746927282	-0.1278038864	0.0152673054	-0.1030610133	0.0864573307	0.0538088784	0.0951877362	0.0901406848	0.0744376675	0.0185245177	0.062902211	-0.2181152897	0.0714946181	-0.1407457185	-0.061967006	-0.0079589548	0.0217996767	-0.0881623018	-0.1633982347	0.1011885188	0.0391267675	-0.1191140802	0.0174329258	-0.0349680599	0.2977554475	0.036804752	0.0352130281	-0.0389093693	-0.0246594479	0.1540610434	-0.0083165063	0.0713269357	0.0990272205	0.2418861362	-0.0910179502	0.1103017467	0.0772740917	0.0025641843	-0.094485751	0.0993932678	0.0425801836	-0.1248096662	0.1157103151	-0.1185567604	-0.1137626559	0.0995258951	0.2340555362	0.0358397278	0.0025467169	-0.0058737783	0.0625119138	-0.0800463441	-0.0719539468	-0.2133096158	-0.060751101	-0.0676784538	0.1945242996	-0.032850561	0.1582680991	0.334704111	-0.1794449914	-0.1211558415	-0.0607856627	-0.0141851246	-0.0075937815	0.1279082665	0.1062302332	-0.0350428273	0.159961218	-0.0304751789	-0.0337255852	-0.1212709839	0.0447156121	-0.0755470081	-0.0323908279	-0.1011096157	-0.013271799	-0.1124192083	0.0391140859	0.0796484285691434	0.0018219226554237	3.3194021623461645e-06	0.0063438721735339	0.1532648449036884	0.3705397542944268	0.0234901126833516	0.1372997095125742	0.3358385719054837	0.883036019933499	0.1127875463795147	0.7797526124999948	-0.0125573515368925	0.01021083973286	0.000157687077621	0.0001042612480501	-0.0003389651144429	0.002951886027734	1.1489734880928833e-07	8.713631120731213e-06	0.0027799849380701	-0.002086715972208	7.728316255896618e-06	4.354383548667979e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1048239.8524617688	1875.6781107060376	1098806788289.0708	3518168.374981772	1212527.064516129	9439.703629032245	89108004.6039645	1470221882184.1008	1064784.000585328	-829.2228147760034	687610.4765450379	1133764967902.4958	1077942.3601671765	897637.476045675	2.139042	57.815147	1.7310172654943266	0.982414538069874	-0.0468609465	-0.138227793	0.1129253488	0.0150247361	0.0032822916	0.1111477629	-0.1657902153	0.0264680109	-0.0274529874	0.0015073346	-0.1234993512	-0.125683451	-0.1718727994	-0.0695051116	0.1359783781	0.1286188103	0.0681124678	-0.0474254371	0.0097281799	0.1263392785	0.075741443	0.0446150345	-0.0482856054	-0.0657931142	0.0469046251	-0.005321571	0.1552302254	-0.0231542972	0.0264275352	-0.0194427409	-0.0335134307	0.2581740233	0.0101784131	-0.122331105	0.1509723516	0.0701734763	-0.163327133	-0.0460741347	-0.1065532827	0.0738276597	0.0411353988	0.1002589266	0.1091983777	-0.0964082532	-0.0018615222	-0.042477075	-0.0258688	0.0318265093	0.0469607543	0.1601293274	-0.0808208951	-0.1101679506	-0.0454172313	0.1375640243	-0.0179258829	0.0682286568	-0.1312875331	-0.0193090984	-0.1936115305	-0.0211546388	-0.039002211	0.1515537718	-0.1850707677	0.0688122717	0.1124413596	0.0346737283	0.0591466685	0.1099964591	0.0580575348	-0.1359324702	0.0090213676	-0.0389548187	0.0258927478	-0.0187737064	0.0126964232	0.0283888322	-0.0129482471	-0.0156710845	-0.1112164334	0.0458586883	0.1243168733453643	0.0446684447762208	0.0019952699587262	0.0154546849983673	-0.1535589316960397	-0.3068237765997281	0.0235803455036289	0.0941408298869198	-0.4531619696361986	-0.7890005415416823	0.2053557707245589	0.622521854553068	-0.0207931966549641	-0.0082358451180716	0.000432357027132	6.78291448088638e-05	-0.001815420545332	-0.001476455430889	3.295751756413536e-06	2.179920639401917e-06	0.0048781744406433	0.0020981895025732	2.3796585873345576e-05	4.402399188708374e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1046679.5049467398	-1560.3475150290178	1095537986075.5522	2434684.367657231	1203321.0302419355	-9206.034274193458	84751067.05762467	1447981501822.5132	1059310.1395681582	-5473.8610171698965	29963154.43529225	1122137971791.911	1073009.3105059003	924117.0085922924	1.677487	45.339993	0.3548375848046198	0.1688194449330844	-0.0393004037	-0.113407739	0.1258643404	-0.0959484696	0.1266109287	-0.0068603596	-0.0477951429	0.0069057965	0.1510725463	-0.085308565	-0.0322434617	-0.1107897215	-0.0171066551	-0.0425949822	-0.0332657428	0.0546969205	-0.0119619	0.0158478706	0.1625677549	-0.0515244276	0.1219373696	-0.0411817775	-0.0914114047	-0.0427953373	0.219025695	-0.0244310229	0.0328838091	-0.011160329	0.0229248999	0.0539547999	0.0377223123	0.0088355274	0.0064747267	-0.1079380683	0.0221570087	0.0429450245	0.0186444882	-0.0391481454	-0.0150394722	0.0210233199	-0.092385549	0.1784548496	-0.0572186181	-0.0057948795	-0.0112416075	-0.0629402795	-0.1535922579	0.1033457018	-0.0725158276	0.1171365586	-0.0129558953	-0.0571823966	0.0066924164	0.1423218349	0.0057065144	0.0792884082	-0.1025237516	-0.1346421427	0.1040690499	-0.0625947432	0.0545321819	-0.0489229554	-0.0914296104	0.058670466	-0.0310390376	0.0601764135	-0.2168382059	0.0381874867	0.038154837	0.1844276686	0.0812431896	-0.0003446645	-0.0480076875	0.012021735	0.0520241656	-0.0624988942	0.0341818319	-0.0180634961	-0.1098185471	0.0524223074	0.1512165893468591	0.0268997160014948	0.000723594720961	0.0228664568936966	-0.3104415669820355	-0.1568826352859958	0.0963739665102616	0.0246121612542787	-0.4231405043219993	0.0300214653141993	0.1790478863978759	0.0009012883796116	-0.0192620180783549	0.0015311785766091	0.0003710253404508	2.3445078334669728e-06	-0.001373947347435	0.0004414731978969	1.8877313135236723e-06	1.948985844614037e-07	0.0040301508510909	-0.0008480235895524	1.6242115882548703e-05	7.191440084373385e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1038757.846487924	-7921.658458815771	1079017863640.2296	62752672.738127455	1207407.882560484	4086.852318548597	16702361.873626046	1457833794869.192	1058698.380398023	-611.7591701352503	374249.28224457015	1120842260657.397	1071584.9670017485	879600.9484826842	1.37971	37.291527	0.1368491944649097	0.0731270615050696	-0.0786120562	-0.1170722529	0.0256182046	0.0608048096	0.1287189507	-0.0327268781	-0.1469414229	-0.043272573	0.1082385998	-0.0235551332	0.0139889665	-0.1323950677	-0.0208404264	-0.0776061319	-0.0006659363	-0.0593294006	0.0877381463	0.1433729427	0.0666041987	0.0353264433	0.1853542474	-0.0647214005	-0.0507315839	-0.032207385	-0.0034081174	-0.0215412215	-0.0200671629	0.056123699	-0.0117763032	0.1183054537	0.0148690498	0.0816729482	0.0214266026	-0.1193938407	0.0172074979	0.0608132168	-0.0030472584	0.1327273295	-0.0291590287	-0.0825564675	-0.0523420604	0.2325850782	-0.0207455258	-0.075116739	0.0271393327	-0.045355823	-0.003736276	-0.0075341934	0.0473461091	0.0007911974	-0.05155671	-0.1067530146	0.078349134	0.1525934683	-0.0087433859	0.0449499037	-0.0691815388	-0.1049461625	-0.1370312942	-0.0064616883	-0.0161054504	0.0319615248	-0.1201355775	0.0064382476	0.0711223451	0.0832327699	-0.0547326076	0.0855194737	0.0455040734	0.0601664703	0.0030657586	-0.05193782	-0.006572355	0.0616494478	0.0125621741	0.0149954888	0.0174145812	-0.0204479845	-0.1082280018	0.0587790397	0.1325533695846559	-0.0186632197622031	0.0003483157718922	0.0175703957882463	-0.2508706213705238	0.0595709456115117	0.0629360686668327	0.0035486975610496	-0.4254600140969842	-0.0023195097749849	0.1810162235954059	5.380125596250533e-06	-0.0194660666186388	-0.0002040485402838	0.0003789277496012	4.163580679199008e-08	-0.002180821663287	-0.0008068743158519	4.755983127061877e-06	6.510461615816329e-07	0.0039151633209026	-0.0001149875301882	1.5328503829341074e-05	1.3222132098805189e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1043125.5118719002	4367.665383976186	1088110833518.0138	19076500.90638384	1200915.0642137097	-6492.818346774438	42156690.08421075	1442196991455.4185	1055883.3229058273	-2815.0574921956286	7924548.684366741	1114889591590.6516	1068890.8177447552	949315.471908038	1.283942	34.703064	0.2375212185517471	0.1301327560679153	-0.0996907622	-0.1645447456	-0.0602521115	-0.0384600794	-0.0258551326	-0.0448713748	-0.0858714207	-0.0626354102	0.0298188137	0.0138335451	0.0282312855	-0.1843077746	0.0273478727	0.0051899461	-0.0888708785	-0.090262679	0.0987538173	0.0018858733	-0.0962400272	0.0152996341	0.1330174662	0.0761740764	-0.0802990588	0.0260529632	-0.0067719296	-0.0783713081	-0.1183967039	0.1238756392	0.1142658171	0.0415521098	0.0824147276	0.0859089363	0.1557211947	-0.1631549938	-0.0036446804	-0.014308366	0.1004937166	0.1518925066	-0.0252950115	0.017231374	0.1121668409	0.105276229	0.0004571086	-0.0805852029	-0.0724401267	-0.0618595542	-0.0584034933	-0.0311243865	-0.0525328869	-0.102925483	-0.1312503125	-0.0510495366	-0.0157118916	0.1454004249	-0.0040473879	0.0910294282	-0.0782962356	-0.1187307534	-0.0417916723	-0.027301452	0.0409931126	-0.0072186504	-0.0715672498	-0.1116599498	0.0831984552	0.0680900991	-0.0123005363	0.0333803502	-0.0873539109	0.0238676665	0.0386499934	-0.0307232548	-0.0290395846	0.0866312469	0.0570565209	0.0501793094	0.076905984	-0.0228235037	-0.1064475877	0.0649037979	0.1209249782964434	-0.0116283912882125	0.0001352194839517	0.0146228503759953	-0.1877178170871758	0.0631528042833479	0.0352379788519743	0.0039882766888508	-0.4250609069997324	0.0003991070972517	0.1806767746594351	1.592864750767353e-07	-0.0218887685005254	-0.0024227018818865	0.0004791181864695	5.869484408496862e-06	-0.0026040616600437	-0.0004232399967567	6.781137129309552e-06	1.791320948546117e-07	0.004316039759918	0.0004008764390154	1.8628199209193028e-05	1.607019193576678e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1034461.945125752	-8663.566746148164	1070111515913.3544	75057388.7649643	1200677.4181451614	-237.646068548318	56475.65389647186	1441626262443.7307	1052461.5111862642	-3421.811719563091	11708795.44413932	1107675232528.4749	1065822.8364838287	965744.3174168222	1.191108	32.193886	0.4249015532710621	0.2912460762368731	-0.1801029363	-0.0973032367	-0.0538071757	-0.1091571001	-0.1267356848	-0.1410988093	-0.1256572096	-0.0834932721	-0.0309598605	-0.0047493214	0.0576224735	-0.183043334	0.1051447699	-0.0360790354	-0.0829132695	-0.032946597	0.0460971083	0.2135357187	-0.127186642	-0.0015369975	0.1187575362	0.1196706042	-0.0514146904	0.0513691671	-0.0361752912	-0.0602640353	-0.2203107414	0.1052431432	0.0533451917	0.027726501	0.0465038079	0.1060039551	0.201011006	-0.1855610261	-0.083656642	0.0176993721	0.1113240303	0.077710422	-0.0480051113	-0.1443539511	0.0663026693	0.0809120445	-0.0286917042	-0.1811450522	-0.1257397862	-0.0363269574	-0.0263975221	-0.0720330227	-0.0557221544	-0.1868490882	-0.0326855311	-0.0600129661	0.0042499733	0.1313768504	0.0081782755	-0.0108443851	-0.0062359278	-0.1042711913	-0.0959745024	0.0211961959	0.039854515	0.013474581	-0.0538460565	-0.0575145828	0.0127506597	0.1873018829	-0.0501360376	0.0564822503	-0.0365999656	0.0486507202	0.0407167129	-0.0034601764	0.0757609688	0.1266265249	-0.0102362302	0.0839827856	-0.0946448883	-0.0251890118	-0.1044804285	0.0707724105	0.1389498186696016	0.0180248403731582	0.0003248948704778	0.0193070521083151	-0.175407083525684	0.0123107335614918	0.0307676449509862	0.000151554160822	-0.2998399746039553	0.1252209323957771	0.0899040103705005	0.0156802819100677	-0.0168780908699348	0.0050106776305905	0.0002848699514137	2.5106890317701016e-05	-0.0028621428687329	-0.0002580812086891	8.191861801038594e-06	6.660591027847836e-08	0.0044341818594509	0.0001181420995329	1.966196876268344e-05	1.3957555682041665e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1033630.6665231348	-831.2786026172107	1068392354777.06	691024.1151692225	1183744.6706653226	-16932.747479838785	286717937.2159867	1401251445328.553	1054268.001430801	1806.4902445368932	3263407.0036069653	1111481018840.8958	1069383.8423841784	899215.3717180698	1.8094	48.905411	0.7156188286043859	0.4579881942702801	-0.1033145559	-0.0176229462	0.003548324	0.0158146641	-0.1821978505	-0.1172014446	-0.0751949992	0.0911508327	-0.0278264281	-0.0670346768	-0.1016439836	-0.1056394655	0.0559559288	-0.0418604384	-0.2319943194	0.0079411545	-0.1673032758	0.0124770211	-0.0300138091	-0.2579389598	-0.005123599	-0.0135846491	0.0549096319	-0.1487890505	-0.1088739917	-0.0790719674	-0.0705793492	0.0585847572	-0.0786261373	-0.0742820709	-0.0108841354	0.0933572943	-0.2821209783	-0.1305463835	-0.0141903592	0.0157304276	0.2275911983	-0.1380039295	0.1234499978	-0.0566320137	-0.0093248889	-0.0498832605	-0.2356908552	0.0040100746	-0.0736038361	0.0733774619	0.1070210294	-0.0199956758	0.0263810779	-0.084590243	0.0536732348	-0.0212890012	-0.0047970372	0.1189147074	-0.078372594	-0.1299044698	0.1206397542	-0.0567576278	0.1356891166	0.1809780826	0.1457631884	0.1029778726	0.0722743462	0.0703220408	0.080716827	-0.084705352	-0.1856126272	0.1501687225	-0.184306124	-0.011465135	0.3463610356	-0.1198138559	0.2764627379	-0.0781925243	0.1618277268	0.0735145986	-0.0078875736	-0.0275434712	-0.102329975	0.0763617167	0.0992855097531588	-0.0396643089164428	0.001573257401819	0.0098576124469445	-0.1135614125933841	0.0618456709322998	0.0128961944302048	0.0038248870130663	-0.4206035190381385	-0.1207635444341831	0.1769073202272657	0.0145838336643069	-0.0090699273176284	0.0078081635523064	8.22635815470619e-05	6.09674180595661e-05	-0.0010798795234221	0.0017822633453108	1.166139785106342e-06	3.176462632038444e-06	0.0041577026706389	-0.0002764791888119	1.7286491497437845e-05	7.644074184614129e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1034024.4217409844	393.7552178496262	1069206504756.7772	155043.1715838066	1184374.0930443548	629.422379032243	396172.5312266086	1402741992274.638	1061471.852562435	7203.851131633855	51895471.12674238	1126722493782.3276	1073700.9221481644	860940.1347267568	1.64739	44.526539	0.4209431123635733	0.2279529908331604	-0.1188873558	0.0139249454	-0.0009030373	0.1439464895	0.0318750334	-0.1163626706	-0.0696540181	0.0434144849	0.1764753588	0.0697011295	0.0176439173	-0.0877483791	-0.0568441839	-0.0405067598	0.0511098742	-0.0737349817	-0.0750549356	0.1608777734	0.0198028011	0.0021386618	-0.0295653586	0.0041824611	0.0792543541	-0.1029473866	-0.1309464874	-0.0901106082	0.0659127794	0.0171438315	0.0275765111	0.0454592913	0.0391439682	0.0517444211	0.0409359699	-0.0919381174	0.0340297396	0.0308054382	-0.0462990131	0.0350797327	0.0907758753	-0.1707031341	-0.0406275565	0.0184095132	-0.0104607442	-0.0482414894	0.0516990153	0.0866655452	0.1397758683	-0.0974498863	0.0524448564	0.0463270477	-0.1003293162	-0.0713427821	0.0264006253	0.1385870938	-0.0450189537	-0.14007129	0.123685612	-0.0227303566	-0.0972221712	0.1545330534	0.0897677076	0.0661958615	0.0754152874	0.0408295937	0.0502936788	-0.033323055	0.020860806	-0.1218970707	0.0097754343	0.1140157214	-0.0255829028	0.0235840369	0.0085946699	0.0281595577	-0.0258306232	-0.0602992758	0.0589159293	-0.0298858491	-0.1	0.0816496581	0.1218121895976622	0.0225266798445034	0.0005074513048167	0.0148382095345768	-0.1037940299294746	0.0097673826639095	0.0107732006490006	9.540176410323989e-05	-0.3215342970502632	0.0990692219878752	0.1033843041796069	0.0098147107452829	-0.0126201702477634	-0.003550242930135	0.0001592686970825	1.2604224862973554e-05	-0.0001430108714444	0.0009368686519777	2.04521093512867e-08	8.77722871058513e-07	0.0028532176954059	-0.001304484975233	8.140851217377355e-06	1.701681050608642e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1029148.1037599352	-4876.317981049186	1059145819472.6704	23778477.052303605	1186942.9594758064	2568.8664314516354	6599074.74263906	1408833589049.1858	1057849.7209287202	-3622.1316337147728	13119837.57195725	1119046032068.9712	1071842.8399256994	897711.4349674965	1.110884	30.02557	0.2647987184360998	0.1573715561703476	-0.1648248041	0.0413335941	-0.0814491174	0.0766652049	-0.107421366	-0.2373826928	-0.0775425197	-0.0572147006	0.0183207801	0.0742145591	0.1572255802	-0.1753135701	-0.0097831411	0.0705669462	-0.0948319813	-0.0897302844	-0.0105676654	0.0345499381	-0.0051567262	-0.0369257028	-0.0606137945	0.0125976756	0.1128436284	0.0193422651	0.0135522523	0.0072784856	0.071773198	-0.1251568892	0.0606764203	0.0231161481	0.0177954034	0.0645198052	-0.0418150783	-0.1635338801	0.0286016504	-0.1085665809	0.0986912046	0.0656222625	0.0280821224	-0.0686830878	-0.0239994169	-0.0633773422	-0.0106075653	0.0697440654	0.0017223886	0.0826820266	0.0103239546	-0.0091759078	-0.0226008143	0.0986095803	-0.0531900368	0.0316656558	0.0418097332	0.0867287039	-0.0125237211	-0.1025851852	0.1437312684	-0.0983303929	-0.0904705146	0.0732659779	0.0686607509	0.0558066659	0.0998350363	-0.0457951199	-0.0194146383	0.1042829504	-0.052423054	-0.1055155198	-0.0506232999	0.0609440044	-0.0249164961	0.0585023117	0.0347968144	0.0612735117	-0.0133964829	-0.0183908527	-0.084242162	-0.032215118	-0.097494591	0.0866153656	0.1210013843028718	-0.0008108052947903	6.574052260601445e-07	0.0146413350032112	-0.1019286888459163	0.0018653410835583	0.0103894576098476	3.479497358010474e-06	-0.187232144502957	0.1343021525473062	0.0350558759351761	0.0180370681788399	-0.0136004738489001	-0.0009803036011366	0.0001849728889146	9.609951504015813e-07	-0.0011751599881897	-0.0010321491167453	1.381000997842016e-06	1.065331799198103e-06	0.0033971733677328	0.0005439556723268	1.1540786890433013e-05	2.9588777345660974e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
