global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
916.3484712597408	0.0301308277112184	0.0009078667785631	839694.520780064	1056.042507565075	4.7581399823518495	1115225.7777843317	22.63989609165526	847.8057036140733	-0.7130997929259593	0.5085113146710459	718774.5110805539	865.0704866676515	724.8111704052949	0.937487	18.025457	0.0454157755478078	0.0202315940998845	0.0091497418	0.0072937401	0.0226061952	0.0796207617	-0.1022597355	0.0171570492	-0.0656375634	-0.0391879284	-0.000302174	0.0155802398	0.1191941517	-0.016428884	-0.0069407618	-0.0206625384	0.0672035228	-0.0445134753	-0.0149569447	-0.0213760997	-0.0052970951	-0.0519873551	0.0166908767	0.0850395215	-0.1476063609	-0.0337130975	0.0949755647	-0.0241594114	0.0895318942	0.049374327	-0.1294223003	0.0090720504	-0.036329344	-0.0944230246	-0.1375197531	-0.0055185527	-0.0466822921	-0.0965434268	-0.2193350303	0.0610850115	-0.0293591057	-0.0081461509	-0.02607134	-0.0281759909	0.2442162367	0.0043249188	0.01036438	-0.0548553557	0.0202326662	0.1183223697	-0.0804355905	-0.0573034005	0.0124642387	0.026869839	-0.0379068369	-0.0257998932	-0.0159869133	-0.0155818086	-0.0130966934	-0.0162781533	-0.0585800124	0.0625730304	-0.052134396	0.0982818217	0.0509364054	0.2439528447	0.0101606412	0.0471855153	0.0479894181	-0.0714773545	0.1739343662	-0.0201113153	0.0076933019	0.0098460512	0.0416821939	0.0364955752	0.0281838945	0.0477878188	0.0113747063	0.0189282958	0.0207056103	-0.045214015	0.0803236873	-0.0826365865	0.0402425209	0.0603324943	-0.0348675941	-0.0056516829	-0.0487383076	-0.0269510732	0.041949046	0.0163911983	0.0684575907	-0.0987605233	-0.0829810342	-0.0478187554	0.0151740128	-0.1255324169	-0.0446835199	0.1150284477	0.0798599387096032	0.0138002861702943	0.0063776098107015	0.000190447898382	0.0987739543637786	-0.0062856130839605	0.0097562940606578	3.950893184125666e-05	0.1368629130979854	-0.0066569534705679	4.431502950930616e-05	0.0187314569816667	0.0019119678225395	0.0001950248099127	3.655620954426437e-06	3.80346764815237e-08	0.0003362102288335	1.838422836899996e-05	1.1303731797227445e-07	3.379798527235429e-10	0.0002191781221729	-0.0001600494181779	2.5615816259084317e-08	4.803904923923868e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
915.8634155645102	-0.4850556952305851	0.2352790274756262	838805.7959694907	1052.5587875297786	-3.4837200352965283	1107880.0012061575	12.136305284326443	847.5688070156472	-0.2368965984261422	0.0561199983458768	718372.8826259273	864.8497222494964	720.3643950848318	0.902086	17.344795	0.0770241536882198	0.0409313625100547	-0.0239663429	0.0010556949	0.0233594689	-0.0470680881	-0.0549264718	0.0387562732	0.0319849377	-0.0107096773	0.0024780773	-0.0030492464	0.0599999739	-0.0746928522	-0.003122931	-0.0004185369	0.0837666711	-0.0207024456	0.01603685	0.1270657009	-0.0080251602	-0.1089877947	-0.0102615155	-0.002547681	0.0579800767	-0.1089163064	-0.052591611	-0.0277862952	0.0523413093	-0.0942616979	0.0226130174	0.0090633684	0.0399577925	-0.0109234818	-0.0813317805	-0.0206957702	0.1324654072	-0.2011227341	-0.0537947661	-0.0354377749	-0.1307836975	-0.0865571561	0.0254192413	-0.0333175147	-0.0453424924	0.0187977992	-0.0044526896	-0.077050619	0.0013872966	-9.04044e-05	-0.0973628873	-0.015305146	0.0930143807	-0.1010416088	-0.0054454257	-0.0648329297	0.0716290762	-0.0386711513	-0.1056391141	-0.0696541033	0.0158228923	0.0336099329	-0.048272165	-0.0012397629	0.1063910001	0.1040685447	-0.0096662258	-0.0108795819	0.0559661926	0.1383096184	0.1777572503	-0.0500355019	0.0003279767	0.0087607073	0.024268661	0.0441391168	-0.001581171	0.0436607147	0.0541890467	0.0430035427	0.0421009436	-0.0178308034	0.0524384829	-0.0199040989	0.0139400566	0.0460494067	0.0396686125	0.0016458798	-0.1482854041	-0.0778390406	0.0570790855	-0.0065459098	0.0457912556	0.0276170721	-0.0420049178	-0.0249369863	0.0118128082	-0.1269376627	-0.0350428114	0.1205247148	0.0959604059203655	0.0161004672107623	0.0092083995044013	0.0002592250444048	0.1130742532674276	0.0143002989036489	0.0127857867519863	0.0002044985487337	0.1215890354920219	-0.0152738776059635	0.0002332913371219	0.0147838935518801	0.0023769354241489	0.0004649676016094	5.649822010573912e-06	2.1619487054639797e-07	0.0003963818465826	6.0171617749100006e-05	1.5711856830023182e-07	3.6206235825438067e-09	0.0003210291021713	0.0001018509799983	1.0373622126634474e-08	1.0305968444091097e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
918.8714194375584	3.00800387304821	9.048087300273032	844324.6854591934	1054.059425935617	1.5006384058383446	1111041.2734037223	2.251915625077048	848.2787897337382	0.7099827180910552	0.5040754599879628	719576.9051121357	864.966389697531	727.0322707016294	0.8921529999999999	17.153799	0.1154811622912569	0.0544327121399514	0.0063833839	-0.0283244371	0.0598252742	-0.0830061654	0.0151506288	0.0376760816	0.0535176851	0.0797946923	0.0120124538	-0.0249321369	-0.0595809094	-0.1103217086	0.0038531128	-0.006383901	0.1036568057	-0.0443568283	-0.0015413883	0.0175190501	0.0194105183	-0.0777896062	-0.061687899	-0.024104878	0.0414175493	0.0664105723	0.0439670148	-0.1212392746	0.0596548558	0.0480292041	-0.1471927683	0.0171323444	0.0704742464	0.0228608208	0.1303658153	-0.0558004154	-0.0131311482	-0.1183319564	0.0181342318	-0.0442886641	-0.0582640315	0.0290694196	-0.1440949707	-0.0151240094	-0.1404530631	0.0255107665	0.0123749304	-0.1083025756	-0.0054181695	0.0041250877	-0.0501778725	0.0221481017	0.0526531527	-0.0809786901	-0.0460880835	-0.1054697693	0.018864199	0.0955349856	-0.0215014261	-0.0172568247	0.1164704463	0.0764608792	0.0428612271	0.065303398	-0.0816276449	-0.0652632463	-0.002350322	-0.1375727758	0.1110654853	-0.0414956999	0.0730783907	-0.0013413718	-0.0085358293	-0.0045080501	0.0186433174	0.0608553984	0.0200263198	0.0197556441	0.0034125292	0.0542013054	0.0154399092	-0.020739285	-0.025840358	0.0323100968	-0.0040033986	0.081769183	-0.0834321109	0.1034508828	-0.1031567946	-0.0434285854	0.146277777	0.1000434492	0.0187900111	0.1442855112	0.0412383589	-0.021293052	0.0084435077	-0.1279949812	-0.0251860523	0.124700488	0.0763039973786021	-0.0196564085417633	0.0058223000159537	0.0003863743967607	0.1506880179499887	0.0376137646825611	0.0227068787536961	0.001414795293595	0.1417147374972103	0.0201257020051884	0.0004050438812016	0.0200830668239032	0.0020389854681758	-0.0003379499559731	4.157461739432086e-06	1.1421017274222045e-07	0.0005480501044239	0.0001516682578413	3.003589169590477e-07	2.3003260436615062e-08	4.8941574750820767e-05	-0.0002720875274204	7.403162257779004e-08	2.395277739090177e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
917.3047162285948	-1.566703208963645	2.454558944976983	841447.9424152228	1053.333718612055	-0.7257073235618918	1109511.9227651	0.5266511194713643	849.2043879277708	0.9255981940325456	0.8567320167963097	721148.0924757798	866.5122534986855	736.894201810767	0.898827	17.282127	0.0750181720680812	0.030595252559154	0.0131932049	-0.0262016251	0.0400439266	-0.0619314272	-0.0244358405	0.0349134289	0.0558467098	0.0754305351	0.0743914137	-0.13244773	0.0527514965	0.0738524848	0.039248328	-0.0338731886	0.0834815436	-0.0152808525	-0.0258860557	0.058440227	0.155421356	0.0934604831	-0.0899685019	-0.0366523872	-0.0036441168	0.1245381366	0.0466740089	-0.0824619205	0.0162298611	-0.1170955652	0.0347055077	-0.0372092015	-0.0296197807	-0.0494304806	0.0358613293	0.0100153697	0.0036182505	0.1370555871	0.1933775236	0.0139370165	0.0749089488	0.0340174249	0.194448056	0.0131734115	0.0482876552	-0.0184181707	0.0253738653	-0.0551583592	-0.0091638567	-0.0437061604	-0.1125346737	0.0950617119	-0.0869380013	0.0107919994	0.0319312771	-0.1338573158	-0.0032243415	0.0595673909	0.1192891155	0.0407161467	0.0736080511	-0.1260227827	-0.0242442564	0.0163955337	-0.1292385546	-0.1294329683	0.0798245777	-0.0564635032	0.04012363	0.0487772314	-0.1127422168	0.0173658361	-0.0132587518	-0.0122821831	0.0338707544	0.071201675	0.0390566213	0.066348595	-0.0034052895	0.0053066487	0.0213104119	-0.0427423656	-0.0182367583	0.0307172273	-0.017473539	0.0236453633	-0.0905315587	0.0339307384	-0.0816476845	-0.005547145	0.0440263764	0.0993110393	-0.0282288462	0.0854611781	0.0190592323	0.0600140606	0.0050684204	-0.1287014744	-0.0151740128	0.1275100165	0.0636698351089393	-0.0126341622696628	0.0040538479027995	0.0001596220562561	0.1303960046092243	-0.0202920133407644	0.0170031180180488	0.0004117658054217	0.1526591391735294	0.0109444016763191	0.0001197799280526	0.023304812773203	0.0022965137918998	0.000257528323724	5.273975596385999e-06	6.632083752009347e-08	0.0003039170095353	-0.0002441330948885	9.236554868487964e-08	5.960096801988616e-08	-7.234890226327654e-05	-0.000121290477014	1.4711379814307264e-08	5.234363658701141e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
915.6730649532687	-1.6316512753260213	2.6622858842730315	838457.1618809131	1054.1260270601963	0.7923084481412843	1111181.6809257136	0.6277526769960502	848.6131103466124	-0.5912775811583515	0.3496091779804709	720144.2110521517	866.3224694256621	723.6392625945734	0.87572	16.837837	0.0495839967700654	0.0257360548896513	-0.0240979189	0.0199008657	-0.0090737562	-0.1140836162	0.0653371148	0.0157023984	0.1367117664	0.021507605	0.047964304	-0.0468576149	0.0011491469	0.1273613261	0.0122057347	-0.0111661942	0.0621050363	-0.0483529884	0.004957707	0.0017432521	0.1461385242	0.1036329621	-0.0182835555	-0.065569136	0.0503528682	0.0832725823	-0.0302621034	-0.0144649925	-0.0096189777	-0.1211582624	0.0202074614	0.0690044398	-0.058010953	-0.0748555034	0.0709513692	0.1098931058	0.1086969643	0.0466846372	-0.0200965967	-0.1262947209	0.1015677234	-0.1210642257	-0.0366533403	0.1063193569	0.1291466188	-0.0068524098	0.0020546019	-0.0481483916	0.0754799482	-0.1174927006	-0.0528432901	0.1040978788	-0.1489525638	0.047048055	0.047800774	-0.027696658	0.0086429903	0.0350221298	0.1134212263	0.0193270146	0.090278885	-0.1169417593	-0.0594006995	-0.0049559557	-0.0681289928	-0.0004205166	-0.1430896045	-0.0396115168	0.0133512289	0.0535615259	-0.1416151125	-0.1700002748	-0.0139497012	-0.0085374275	0.0423612079	0.084508569	0.0045188756	0.0498629195	-0.0497801016	0.0273650403	-0.0108815057	-0.0447184222	-0.0761309386	0.080604612	-0.0583046412	-0.003352292	-0.1026416303	0.0646938902	0.0258708757	0.022242252	-0.0703210482	0.103083558	-0.0934444486	0.1026691085	0.0447882114	0.0026095476	0.0016898595	-0.1290552057	-0.0050684204	0.1289225186	0.0546519514857237	-0.0090178836232155	0.0029868358011978	8.132222504186002e-05	0.1258132890205416	-0.0045827155886827	0.0158289836941663	2.1001282166755436e-05	0.1713746944114902	0.0187155552379607	0.0003502720078651	0.0293692858846316	0.0021710121138658	-0.000125501678034	4.71329359855205e-06	1.5750671189349832e-08	0.0004914570426253	0.00018754003309	2.41530024746006e-07	3.51712640113983e-08	-4.003376698314852e-05	3.231513528012801e-05	1.044267968172974e-09	1.6027024988610327e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
915.1645563872148	-0.5085085660539335	0.2585809617502276	837526.1652674077	1051.8269805223952	-2.299046537801132	1106339.996954859	5.285614982975373	846.9013282546936	-1.711782091918849	2.9301979302140704	717241.8597995642	864.2125930878275	717.8092319953732	0.86555	16.642307	0.0725348680881193	0.0331799099213565	-0.035943074	0.015417019	-0.0024180822	-0.1128855623	0.1001416363	0.0085059523	0.1079667222	-0.0041311354	0.0346786107	0.016065344	-0.1054840887	0.0969584526	-0.0379879797	-0.0240865232	-0.0094602151	-0.0704699069	0.0159690221	-0.0569383952	0.0546880169	0.0646913484	0.0347827763	0.0701480566	0.0854978059	-0.0582035639	-0.0540599063	-0.0831952396	0.1436136194	-0.1031779747	0.0129703245	0.0200490037	-0.0405176871	-0.0829535265	-0.0650853766	0.0365351459	-0.1678384023	0.0907206554	-0.0447938449	0.0858239259	-0.0242170134	0.157279138	-0.1303576933	0.1855981076	-0.0393013754	0.0308094817	0.0113425361	0.0193683881	0.0859286457	-0.0672504562	0.0589123155	0.0769269924	-0.0689185264	0.0920225024	-0.0794948437	-0.0703515211	0.0247526435	-0.035411314	-0.0510794651	0.0275291349	0.086420937	-0.0560807192	-0.1464969398	0.0353069186	0.0206773213	0.1063404877	0.0382468415	0.068102125	0.0088134485	-0.0219444243	-0.0767772065	0.1499373318	-0.020282415	-0.0082002092	0.0349372041	0.0691702183	-0.0070649492	0.0811826223	-0.0705175196	-0.0342131774	-0.0058005046	-0.0868680818	-0.0014181199	0.0785067183	-0.0461113944	-0.0597631277	0.0131145887	-0.0020315101	-0.0077617828	0.0301917779	-0.0583582062	0.0947577722	-0.0488351972	0.0060674087	-0.0174771767	0.0230430002	-0.0016898595	-0.1290552057	0.0050684204	0.1289225186	0.0731839442526762	0.0185319927669525	0.0053558896963788	0.0003434347559143	0.1321647487275328	0.0063514597069912	0.0174675208062118	4.0341040409532985e-05	0.1526950495130421	-0.018679644898448	0.0003489291335321	0.0233157781457903	0.0024250835132429	0.0002540713993771	5.881030046202527e-06	6.455227598143796e-08	0.0005746581365995	8.320109397419993e-05	3.302319739600096e-07	6.922422038503647e-09	-0.0002821966879464	-0.0002421629209632	5.8642880289453994e-08	7.963497068791788e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
916.7543987778467	1.5898423906319294	2.5275988270502485	840438.6276785312	1053.233999483254	1.4070189608587498	1109301.8576674908	1.979702356216036	847.5018127144398	0.6004844597462125	0.3605815863967006	718259.3225542613	864.1305729594208	716.8284484258512	0.862382	16.581383	0.0360792536321626	0.0181901580309623	-0.0292283707	-0.0070966373	0.0261819807	-0.1276762968	0.1208130325	0.0066600946	0.0509921304	0.0085039168	-0.0297255946	0.0999573366	-0.1021472358	0.0359484884	-0.0469349124	0.0139030583	0.0452550171	-0.0295079194	0.0628482254	0.0244259706	-0.0499925154	0.0275493879	-0.0244324005	0.0530935787	0.0924785153	-0.2050899891	-0.0351308523	-0.0230449114	0.051119351	-0.0826438314	-0.1289065398	-0.0652163089	-0.0380821677	-0.0354442364	-0.0833395526	0.0129043609	-0.0283135841	0.0932196448	0.007289717	-0.105825138	-1.42896e-05	-0.0034840671	-0.0566573369	0.0078602895	-0.0762798726	0.0493676402	0.000935484	-0.061619074	0.0628834648	-0.1067437633	0.0999911981	0.0209983253	0.0335722984	-0.0255489914	0.033221371	-0.034141538	0.0289554295	-0.1052195096	-0.1289354993	-0.1371888476	0.0236828323	0.0075600138	-0.0853580591	0.0183009597	0.07904603	0.0848261165	0.0596310669	-0.0455749751	-0.0001360194	0.0922942403	-0.0755949763	0.0497665037	-0.0287879089	-0.0087216432	0.0392349243	0.0289031338	-0.0221496025	0.0237556513	0.0015913071	0.0614225546	0.0169466329	-0.0765121251	0.0117157621	0.134398824	-0.066406921	0.0176015428	0.0382572226	-0.0473678087	-0.0741432484	0.0185842161	-0.0891777392	0.0001161966	-0.0518537163	-0.0123260529	-0.0224597401	-0.0044437089	-0.0050684204	-0.1287014744	0.0151740128	0.1275100165	0.0669807999780829	-0.0062031442745933	0.0044864275657039	3.847899889141964e-05	0.1261052483959019	-0.0060595003316309	0.0159025336729921	3.671754426903514e-05	0.1595931644203005	0.0068981149072583	4.758398927374043e-05	0.025469978129685	0.0023600443556915	-6.503915755140012e-05	5.5698093608313074e-06	4.230092014995847e-09	0.000301668075284	-0.0002729900613154	9.10036276455531e-08	7.452357357704044e-08	-0.0002818560244397	3.406635066999816e-07	1.1605162479712845e-13	7.944281851295278e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
916.9908347651726	0.2364359873258763	0.0559019761027619	840872.1910433281	1053.5775669251857	0.343567441931782	1110025.689527994	0.1180385871555484	847.8542325034532	0.3524197890134246	0.1241997076882667	718856.7995740197	864.9490106370714	722.880282959124	0.837808	16.108898	0.0823217782797498	0.0410922145646518	-0.0215876268	-0.0019373738	0.0121920919	-0.0512095969	0.1822696917	-0.0006904098	0.0595807566	-0.0106602381	-0.0075700054	0.0981986652	-0.0942204338	0.0837225537	-0.0123629649	-0.0078618657	0.0002871575	-0.0232571157	0.0372955906	0.0390501402	-0.0303710428	0.1655923134	-0.1301220257	0.0126377704	0.0226022065	-0.075937041	-0.0397725143	0.0841623731	-0.0237695009	0.1208567964	-0.0146112835	0.1522834536	0.0433154714	-0.0740836736	-0.0287860792	0.0451174491	0.0509094838	-0.0033938899	0.0985100191	-0.014522929	-0.0602771338	-0.083315746	-0.0165679281	-0.0088078856	0.0526818299	0.014399768	0.0128340924	-0.0292697112	0.0857900459	-0.1357511311	0.1003212972	0.0348454455	-0.0076621426	0.023373812	0.12823279	-0.0237763561	-0.0439282394	-6.83598e-05	-0.0301023336	-0.0165850992	-0.1491069441	-0.0157445695	-0.0369435836	-0.0416620311	-0.0668319175	-0.0229479415	-0.1024773763	0.0661461474	0.1038825642	-0.021648683	0.0192737285	-0.022438162	-0.0310652687	-0.0323131417	0.0514231748	0.0272094438	-0.0145561004	0.0053623092	0.0086090723	0.0431174991	0.0177171441	-0.0728154222	-0.0101199365	0.1741674365	-0.0621732313	0.0375453032	-0.0282322956	-0.0367259156	-0.025036615	-0.0082322737	-0.0496544141	-0.0089286076	0.0136547195	-0.0482559121	0.0636492474	0.0858894551	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	0.0546292217262589	-0.012351578251824	0.0029843518664167	0.0001525614853109	0.1543957743408412	0.0282905259449393	0.0238380551343079	0.0008003538582412	0.1736426587003521	0.0140494942800515	0.0001973882895252	0.0301517729205269	0.001953063203687	-0.0004069811520044	3.814455877596128e-06	1.656336580869099e-07	0.0004392172880587	0.0001375492127746	1.9291182612963906e-07	1.8919785934939692e-08	-0.0002899292557192	-8.073231279499989e-06	6.517706329229703e-11	8.405897332188928e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
915.2267560057284	-1.76407875944426	3.1119738695223997	837640.014908769	1056.0651901997792	2.4876232745934885	1115273.6859516958	6.188269556299231	847.6644368044072	-0.1897956990460443	0.0360224073763766	718534.9974229328	865.5105980398574	727.7717606213034	1.064221	20.462234	0.0775937061798893	0.0369140240596128	-0.0339201518	0.0558048805	-0.0292238237	0.1177468651	0.1232029727	0.008586007	0.0093354169	-0.0803736638	-0.026913953	0.0798084923	-0.017265479	0.0465471382	-0.0255481273	-0.018598329	-0.0115211925	-0.0305148467	0.037093182	-0.0810689821	0.0273882515	0.0588697348	0.0056293832	0.0023314574	-0.0073139577	0.1509803711	-0.0435994087	-0.0251082099	-0.0131935736	0.0652958267	0.1238087099	-0.0012191595	-0.0810514495	-0.1380097264	-0.1067770292	0.0338420176	0.1020689523	0.1335502637	-0.0386925491	-0.0357519449	-0.0739301822	0.0319034015	-0.0478453688	0.0905260947	0.0615143977	0.0158111439	0.0030938446	0.0015755493	0.0752314376	-0.0306397288	0.0421317541	-0.0283317065	-0.0957051538	0.0795710542	0.0787596647	0.0524316903	-0.0137346956	0.0271443315	0.1051982286	0.1951006614	-0.0196992901	0.015443355	-0.0614214203	0.1314148794	0.076763153	-0.1162763961	-0.0237803173	0.0154085764	0.0268387458	0.0097428752	0.0373847697	0.1036519681	-0.0319232319	-0.0295681685	0.0643598266	0.0330925594	0.0298657612	-0.0127343407	-0.0830531473	0.0310047618	-0.0099087925	-0.0589141641	-0.0675010852	0.025148927	-0.0022243379	-0.0116880191	-0.0942291783	-0.060213872	0.1409921781	0.0279850037	0.0163709481	0.0795138839	0.0982623293	-0.0119664385	-0.0068219334	-0.0311943748	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	0.0261339665462259	-0.028495255180033	0.0006829842074392	0.0008119795677751	0.133936697031217	-0.0204590773096242	0.017939038811632	0.0004185738443611	0.1892358559571292	0.0155931972567771	0.0002431478006887	0.0358102091798273	0.0020760398767566	0.0001229766730695	4.309941569883559e-06	1.512326211926727e-08	0.0003912930221268	-4.7924265931900006e-05	1.5311022916512437e-07	2.2967352651114717e-09	-0.0001999066660516	9.002258966760003e-05	8.104066650461087e-09	3.996267513186592e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
913.8803265357968	-1.346429469931536	1.812872317500117	835177.2512291747	1052.4647118949035	-3.600478304875651	1107681.9697840223	12.96344402388024	847.7288071879118	0.064370383504638	0.0041435462725341	718644.1305362397	865.0047759456911	712.5510449200142	1.075949	20.68774	0.0488643903435648	0.0267639766493382	-0.080470757	0.0437209452	-0.0797009231	0.1756172367	0.006329164	0.081770739	-0.0884811349	-0.1250064613	0.0374808209	0.0280381847	0.0496279522	-0.0589126288	-0.0463327783	-0.0401585052	-0.0031267017	-0.0554053823	-0.0421023304	-0.0291233641	-0.0272671592	0.0286210058	-0.0310001797	-0.0385111091	-0.0399019998	0.0985268308	0.0381819276	0.1726580181	-0.0811959579	0.0435496706	0.0272557865	-0.0857600383	-0.0585587301	-0.1004778333	-0.1099337786	0.0840848229	0.0436151651	0.0803219247	0.0179162538	-0.0983045019	0.0957750548	-0.10574502	-0.0444672512	-0.0560046775	0.1062099202	0.0405758193	0.039929569	0.0042129222	0.0502590079	0.0765001701	0.0172184611	-0.009158696	0.0082351993	0.053690943	0.0797855618	0.0830590006	0.0079748268	0.0591766731	0.1464451193	0.1345795742	-0.1052420989	-0.0157704916	0.0184632632	-0.0358971191	0.1393853066	0.0824334562	0.1016196218	0.0825875484	0.0744274264	0.0585204451	-0.1330122395	0.0118825764	-0.0307739642	-0.0455744343	0.0465376274	-0.0086002966	-0.0364283589	0.0219228599	0.0156507177	0.0161872254	0.0140207969	-0.0676077651	0.1072620484	-0.0198108099	0.0180090156	0.0262405343	0.0374045849	-0.1238310317	0.0809942438	0.1197959631	-0.0460158781	-0.0970402474	0.0984194159	-0.1914685976	-0.0184302509	0.0679799933	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	0.0254670035526913	-0.0006669629935345	0.0006485682699527	4.448396347446328e-07	0.1226811778894756	-0.0112555191417413	0.0150506714083491	0.0001266867111501	0.1960542068191131	0.0068183508619839	4.6489908477116616e-05	0.0384372520114715	0.0025770311667268	0.0005009912899701	6.641089634281291e-06	2.509922726260049e-07	0.0003297947117235	-6.149831040329996e-05	1.0876455188078649e-07	3.7820421824606325e-09	-0.000159925119499	3.99815465526e-05	1.5985240647377202e-09	2.5576043846769428e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
