global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
1990.7003164305	3.8088845999279775	14.507601895568516	3962887.749836493	2688.4037742396763	8.341484723772282	7227514.853346136	69.58036739692635	1912.526160753038	3.7918486870657935	3657756.315564756	14.378116465602588	2087.632156535441	1406.0956071851292	0.96152	23.135796	0.0489124307137418	0.0272150592080655	-0.0557057804	-0.0344054177	-0.0048774863	-0.0497134819	-0.0004432436	0.0701105222	-0.0397032401	0.0168904138	0.0155911637	0.0070362584	0.0810617235	0.0230950512	-0.0236211984	0.003475705	0.0687091958	-0.0206827112	0.0205473535	0.0439513798	0.0234393595	0.0059489499	-0.0129814005	-0.0034782962	-0.0298274476	-0.0593531831	-0.0294643557	-0.0770715978	0.007551488	-0.0111065814	0.056111101	0.0586246962	0.0390865022	0.0143357577	0.0230033828	0.1426351771	-0.0762783937	-0.0439506642	0.0152690627	0.0222156027	0.0016458917	-0.0228542713	0.0293721272	0.0716753903	0.1054220893	0.0605524152	-0.0839038753	0.0196372081	-0.0640459648	-0.0707126042	0.009429858	-0.0062615097	0.0434790179	-0.0353257058	-0.0167801553	-0.0253142346	0.0803201626	-0.0066673458	0.0256097951	0.0350762214	-0.0054492923	-0.0446222285	0.0827075566	-0.072138877	0.0138360824	-0.0389574406	-0.0861431613	0.0040499598	-0.0837723201	-0.0120502339	0.0636715365	-0.0189179601	0.0031322483	-0.0133058878	-0.0049097948	0.0082006742	0.0200380581	-0.0482922471	0.0389797567	0.0094918357	-0.0693265518	-0.0291781529	0.030623951	0.0242246136	0.0418183504	-0.0389957017	0.009053043	0.0515487005	0.0115819198	0.0394053937	-0.0040103056	0.0016220752	-0.0219550966	0.0111006093	-0.0146323101	-0.0410952889	-0.0565585415	-0.0871621196	0.0184317425	0.0546157271	0.0151424053	0.0215451443	-0.0702792922	-0.0586347667	0.0393350228	0.0793936715	0.0025646777	-0.0780401729	-0.0437500746	0.0736458361293017	0.0203865933290358	0.0054237091791839	0.0004156131875634	0.1249421884841552	0.0179206339641524	0.0003211491216771	0.0156105504632101	0.130310166931288	-0.0008448313479335	0.0169807396056601	7.137400064511442e-07	0.0013690081512125	7.309570925110014e-05	5.342982710921367e-09	1.874183318086268e-06	-0.003022280743347	-6.495901009309982e-05	9.134180891606094e-06	4.219672992275444e-09	0.0003340699007131	5.715272210819999e-05	3.2664336443771316e-09	1.116026985624605e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1980.915048810984	-9.785267619515936	95.75146238554704	3924024.430605823	2668.471735142299	-19.932039097377128	7120741.401253353	397.28618257937046	1907.811850857205	-4.714309895833139	3639746.058271194	22.224717793950266	2075.50499586477	1414.6513026707871	1.367892	32.913792	0.1511506037153155	0.0804357155412355	-0.0112325919	0.0854795194	-0.0728528902	0.0243290833	0.0561929099	-0.0649606117	-0.0530657604	-0.0420925817	0.0791584149	-0.0009472443	-0.1359268867	0.051573481	0.0663471322	0.0203875384	-0.137156947	0.1017020645	-0.0453561155	0.0023746721	0.0574274635	-0.0060271353	-0.2517880844	0.1012957361	-0.1484046207	0.1497713688	0.0196930399	0.1650244322	-0.048817199	0.2042873636	-0.0030374016	0.0920200615	0.0011925804	-0.0585519709	-0.1647252199	0.0707065278	0.0057533963	0.077626989	-0.0822651915	-0.0126218496	-0.0848915172	-0.0315663604	0.0210361369	0.0528952252	-0.0414392724	-0.1000775282	0.0470201652	0.1472891611	0.0869883309	0.0386965445	0.0486118919	-0.0308260468	-0.1062261919	-0.176922287	0.1028404791	-0.0949050741	-0.0827624185	-0.1439246566	-0.063676539	-0.0617994661	-0.1430087698	0.1061703328	0.0174858973	-0.0599478435	-0.2690728516	-0.0581382828	0.1277893432	0.0148864898	0.0846773564	-0.0033864332	0.0755879215	-0.0054167228	0.1010643213	0.0235668826	0.0476887472	-0.1316050248	-0.1437898377	0.0130192795	0.037887457	0.1198540723	0.1885025737	-0.0943915531	-0.2206007806	0.0995490143	-0.1973949982	0.0497746478	-0.0727393157	0.1408089932	0.0513868375	0.0141635742	0.0322893734	-0.0604792083	-0.0197669563	0.0363060544	0.0516547023	-0.1400487667	0.0915279897	-0.1014534321	-0.0684381623	-0.1693054467	0.1147853066	0.0207192494	-0.0711343098	-0.0568210419	0.0422967282	0.0782873035	-0.0025646777	-0.0795889182	-0.0378279629	0.0736789629888932	3.312685959150352e-05	0.0054285895871186	1.0973888263951891e-09	0.081542314273733	-0.0433998742104222	0.0018835490814804	0.0066491490171162	0.1458233320652198	0.0155131651339318	0.0212644441746033	0.0002406582924726	0.0002959284666206	-0.0010730796845919	1.1515000094838515e-06	8.757365735641958e-08	-0.0032483763300363	-0.0002260955866892	1.05519487815401e-05	5.1119214320378756e-08	0.0008789833796593	0.0005449134789462	2.969306995372508e-07	7.726117817172852e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1974.17400063414	-6.74104817684406	45.44173052253263	3897362.984779805	2658.7268926130023	-9.744842529296877	7068828.689503591	94.96195592079312	1904.7607630750867	-3.051087782118202	3628113.5645503863	9.309136654190969	2074.062686634268	1409.515864964634	1.577868	37.96616	0.2106319281528732	0.107748939071266	-0.0022868405	0.0727702224	-0.0623888376	0.0567512406	0.2000001733	0.006265077	0.0490342069	0.0377196988	0.0272128493	0.0137352618	0.0828976529	0.0180147672	0.1133069571	-0.0365202524	-0.2587412705	0.1230580727	-0.0453074495	0.0196543751	-0.0202863669	-0.0124727676	-0.0592811396	-0.0408917456	0.0002980063	0.0419752932	-0.0360163938	0.1173774043	0.2085458922	-0.0604210744	-0.0733677349	-0.0700126451	-0.2734165069	-0.1561683345	-0.1146977158	-0.0137145657	0.1278360101	-0.0081209054	-0.0151180756	-0.0157321962	0.0286197341	0.0289888177	0.002254883	-0.082156736	0.0025568753	0.041434481	0.0009395617	-0.0358430698	0.0620292138	-0.0129804937	-0.1106402515	0.077768833	-0.142788159	-0.010964532	-0.0802939038	-0.0134676636	-0.2237454793	-0.0044926878	0.062469345	0.0874944361	-0.1145395502	0.0905012616	-0.0680079794	0.1339448973	0.0678753059	-0.1674069337	-0.0152389973	-0.0816854171	0.1680190825	0.0108477123	0.0165882643	0.0331870341	0.1092237557	-0.0987650866	0.0301741774	-0.0195077972	0.050150234	-0.0314828907	0.0017771867	0.0617427591	0.1954079407	0.0711651377	-0.1277416396	-0.1939329961	-0.3659986979	0.1974242771	0.2685023733	-0.1517531358	-0.0306042444	-0.0128545193	-0.0954560919	0.0199807389	-0.0080712768	-0.0610277017	-0.0202600163	0.0711185907	-0.0284937063	0.0354352251	0.0278681951	-0.0372792687	0.0355058918	0.0198910824	-0.0719581255	-0.0549512416	0.0451842308	0.0769663555	-0.0076839116	-0.0807101879	-0.0316405151	0.0057244908890368	-0.0679544720998564	3.2769795938665336e-05	0.0046178102783701	0.1213341036997093	0.0397917894259763	0.0015833865057212	0.0147219647206118	0.1299242337378743	-0.0158990983273455	0.0168803065123737	0.0002527813276226	0.000696227255648	0.0004002987890273	1.6023912049680284e-07	4.847323915071455e-07	-0.0035540620040932	-0.0003056856740569	1.2631356728938972e-05	9.344373132362138e-08	-0.0001547635232503	-0.0010337469029096	1.06863265927519e-06	2.3951748128846153e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
1984.4169742790184	10.242973644878475	104.91850908967504	3937910.7278066943	2684.516929234096	25.790036621093805	7206631.143344461	665.1259889173596	1907.6759944661453	2.915231391058569	3639227.699862396	8.49857406341328	2084.9357706270075	1406.974950328231	1.963778	47.251808	0.2107225331019247	0.0960671050006199	-0.0704410012	-0.0917350994	0.0274530708	0.0420635792	-0.0303172885	0.1266016429	-0.0457929918	-0.043624026	-0.0568718219	0.0235613158	-0.0299262564	0.0442459136	0.048212373	0.0783467676	0.0959151947	-0.0460064402	0.054417226	0.0337646999	0.0120875272	-0.0134615778	0.100456934	-0.1087312256	-0.0409142968	0.057302095	0.0279820974	-0.039885017	0.0188151539	0.0240702095	0.046257865	0.0019033656	0.0710546105	0.106680477	-0.0085166128	-0.097348746	-0.029523135	-0.0089836657	0.0647104107	0.0317825229	0.0585957758	0.0377747179	0.0148784407	0.1067135835	0.0615516902	0.0580085673	0.0313126139	0.0022513219	-0.0952023473	-0.0446729115	0.0718112227	-0.012142289	0.1518987046	-0.0357353724	-0.0186803389	0.0396442292	0.0579383436	0.0231154844	-0.1063465049	0.0042901282	0.072384376	-0.0467431587	-0.1088825214	-0.0956648	0.0807777214	0.0232107896	-0.0123123234	-0.0762102118	-0.0509955148	0.0726725536	-0.1123502377	-0.0404076813	-0.0200655479	-0.1595766214	0.0061351481	-0.0639463951	0.0207657643	-0.0990341116	0.0271683402	-0.0270167288	-0.0434166742	-0.0035231041	0.10955172	-0.0141945038	0.0215104207	-0.0416408729	-0.0617308953	-0.0448671968	-0.0543556075	0.0930689906	0.0245449498	0.0701406537	0.0809197134	0.1220124575	0.0561326437	-0.0501765843	0.0501251762	0.0146734549	-0.1685481167	0.0465169804	0.0257840566	0.0190607341	-0.0727503781	-0.0530272111	0.0479924649	0.0754344479	-0.0127728206	-0.0813979594	-0.0252311319	0.0405928326996729	0.0348683418106361	0.0016477780665836	0.0012158012606233	0.1043553651656594	-0.0169787385340499	0.0002882775622076	0.0108900422388581	0.0659197587456006	-0.0640044749922736	0.0043454145930781	0.0040965728190365	0.0010576647146179	0.0003614374589699	1.3063703674661826e-07	1.118654648547764e-06	-0.002173167062077	0.0013808949420162	4.72265507969638e-06	1.9068708408859245e-06	-0.0003098506775635	-0.0001550871543132	2.405202543296631e-08	9.600744238656005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
1993.4863111740071	9.069336894988735	82.25287171480394	3973987.672838151	2684.8157880510603	0.2988588169641843	7208235.815768236	0.0893165924772318	1909.512179904514	1.8361854383686025	3646236.7652036888	3.371576964076896	2084.4609033882743	1413.9789252193211	1.334693	32.114967	0.1445273780639706	0.0658818539156485	-0.012350002	0.0207722529	-0.082095304	-0.0735746675	0.0116125795	-0.0216702977	-0.0047696705	-0.0352463632	0.1075054666	-0.0814466813	-0.0092949348	-0.0031076227	0.040005503	0.0259163464	0.0264269691	-0.0155364965	-0.0182877084	0.048456834	0.0083543917	0.0216742083	-0.0717777036	-0.0187246615	0.0613947604	-0.0472507345	-0.0633805369	-0.0622154688	0.0900007597	0.0707740626	0.0174101015	-0.0897371983	-0.0490206288	-0.0069711387	0.0226835084	-0.0290772662	-0.0882865847	-0.0665866913	0.0656988478	-0.0300251205	0.0534163084	0.0023816285	0.0130615721	0.0629100039	0.0623635824	-0.0206505176	-0.0496210126	0.0563873981	0.0057094404	-0.0019227635	0.0394591336	0.0223980232	-0.0801149273	-0.0679851043	0.0263014574	-0.063306251	0.0089844645	0.0122060866	0.0651016158	0.0141763923	0.0559761463	0.0295265836	0.0639897328	0.0851251592	0.0662636339	-0.0607624069	-0.0220048427	-0.0319074174	0.0204847885	-0.008044834	0.0064853385	0.050838435	-0.0029908629	0.0143507058	-0.0092563569	0.0606669006	-0.0959161799	-0.0347344069	-0.0148402443	0.0651583247	-0.0536667028	0.1211697426	-0.0398486	-0.0819966725	0.0239118714	0.0674673564	-0.0283285968	0.0536473434	0.0004618406	-0.0877582504	-0.0080452407	0.0218032757	0.0069655327	-0.1339152624	0.0268076518	0.0203760387	0.0423779069	-0.0301552844	-0.0667340466	-0.0418300612	0.0433785122	0.0182282956	-0.0735107199	-0.0510508491	0.0507165039	0.0736957799	-0.0178113211	-0.0816485389	-0.0186447705	0.0523041247038804	0.0117112920042075	0.002735721461039	0.0001371543604078	0.0981035663664613	-0.006251798799198	3.90849882256548e-05	0.0096243097338186	0.1106642514231808	0.0447444926775802	0.0122465765430529	0.002002069624974	0.0007120559685175	-0.0003456087461004	1.194454053810908e-07	5.07023702301395e-07	-0.0031189930429402	-0.0009458259808632	9.728117601909369e-06	8.945867860758345e-07	3.511048713259737e-05	0.000344961164696	1.1899820514848803e-07	1.2327463066882852e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1994.198324798728	0.7120136247208393	0.5069634017881082	3976826.958630053	2681.0810681152343	-3.7347199358259786	7188195.693805926	13.948132999056002	1913.259212782118	3.7470328776041697	3660560.81529565	14.040255385846583	2084.6902127316985	1426.2562427262685	1.004439	24.168488	0.1069906073700739	0.0510192072374265	-0.0182152761	-0.022954815	-0.0685258774	-0.0261708766	-0.0454766181	0.0158438089	-0.0253142712	0.0479314027	-0.0016838421	-0.0617396614	0.0122693214	0.0459135004	0.059313056	0.0541899804	0.0766650113	-0.0313165631	0.0023091904	0.0392511541	0.0549473528	0.0077338634	0.0645060459	-0.0774575936	-0.0274775947	-0.0372379831	0.0054859516	0.045926595	-0.0187857077	0.0022467999	0.0160389931	-0.0086736422	0.0688817108	-0.023322262	-0.0025156754	0.0508984434	-0.0108052912	-0.0269043486	0.039617941	-0.0418598649	-0.0196585949	0.0165494323	0.0159603428	0.0123878401	-0.0595608438	-0.0861671018	0.1102604805	0.0547653227	-0.0255075585	0.0022699644	0.0177023431	-0.0181430035	0.0264421827	0.0023786699	-0.1094660657	0.0015753696	0.0690746994	0.0147449169	-0.0337956928	-0.0287200782	0.0577762269	0.0494529101	0.0574182239	-0.0087273729	0.004760455	-0.0287121289	0.0378170918	-0.0846407367	-0.0244013206	0.0166193565	-0.0413096165	0.0025990687	0.0162261303	0.0616976715	0.013841644	-0.00619456	-0.000761306	-0.0522134928	-0.0065245079	0.0009623636	-0.0753680869	0.043725336	0.0608192187	-0.0327201432	-0.0108042233	0.0602452978	-0.0438475061	0.0821290684	-0.0088219051	0.099686135	-0.0495648635	-0.0494793605	-0.0057596924	0.0132768923	0.0537758723	-0.0224482607	0.0083609328	-0.0138690226	-0.0492628795	0.0137374075	-0.0381030643	0.0173938582	-0.0742388174	-0.0490241061	0.0533515689	0.0717551168	-0.0227795284	-0.0814605803	-0.0119276293	0.0482196459027193	-0.004084478801161	0.0023251342509836	1.6682967077134404e-05	0.1024521618626863	0.004348595496225	1.8910282789788372e-05	0.010496445470338	0.1233205362539635	0.0126562848307826	0.0152079546619651	0.0001601815457179	0.0013980418470298	0.0006859858785123	4.705766255182921e-07	1.9545210060464948e-06	-0.0036151136647457	-0.0004961206218055	1.3069046809031086e-05	2.461356713806759e-07	0.0005710289516529	0.0005359184645203	2.872086006137989e-07	3.2607406362581005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1992.6566809374624	-1.5416438612655838	2.3766657949778587	3970680.648084704	2690.114238630022	9.033170514787798	7236714.616879984	81.59816954923166	1913.587701280382	0.3284884982638232	3661817.890491536	0.1079046934916217	2089.789184047527	1432.6652319428372	0.96876	23.309984	0.1090426176935868	0.0505049634220025	-0.0151429777	-0.0035822319	-0.112174777	0.0327927738	-0.0406548553	-0.0208144974	-0.0413108946	-0.0712370374	0.0929700176	-0.0924358353	0.0184953033	-0.041719322	0.0409045166	0.0536926309	-0.0272327064	-0.0234254256	-0.0431704113	0.0962914611	0.0283725827	-0.0124143733	-0.0665330744	0.0002388319	0.0361636001	-0.0840668043	-0.0306043807	-0.0429916121	0.1143771573	0.0437976715	0.0047149564	-0.048005173	-0.030724696	0.0541790684	0.0222940189	0.0279557307	-0.0662629887	0.0233846159	-0.0003203269	-6.62914e-05	0.0066219464	0.0360591841	-0.0257955871	0.0075478879	-0.0401767844	0.0112389997	0.020888303	-0.0114105191	0.0014210538	-0.0639059804	0.0474388709	0.0156580841	-0.074939764	-0.0386231508	0.0237474744	-0.0455532012	0.0347341676	-0.0301651671	0.0192501303	0.0259382925	0.0297065958	0.0850652249	-0.0445060648	0.0571565332	0.0943288533	-0.0243662514	-0.0298755617	0.036484628	-0.0252416736	-0.0377483406	0.0410414204	-0.0058384461	0.0110440848	0.0436580061	-0.0125373025	-0.0415980784	-0.1171702325	-0.0518972841	-0.0140972108	0.0524969819	-0.052670162	0.1239508266	-0.0193131034	-0.0227416023	-0.0248401488	0.0588537874	-0.060140291	0.0157643393	-0.009159302	-0.0366186541	-0.0609732686	-0.0675953393	-0.008140375	-0.0287446372	0.0256249817	0.0324019686	-0.0155928452	0.0099402948	-0.0340884249	-0.0307421741	0.0256920065	0.0165575133	-0.0749343514	-0.0469489822	0.0558930371	0.0696177779	-0.0276578354	-0.0808350932	-0.0051268245	0.048545775217704	0.0003261293149846	0.0023566922914878	1.063603300923893e-07	0.0881007282694099	-0.0143514335932763	0.0002059636461822	0.0077617383216004	0.1063428517030828	-0.0169776845508806	0.0113088021083438	0.0002882417727092	0.0006770245767331	-0.0007210172702967	5.198659040661046e-07	4.583622775006332e-07	-0.003012391994267	0.0006027216704787	9.074505527123914e-06	3.632734120646346e-07	0.0003470204877394	-0.0002240084639135	5.017979190488585e-08	1.204232189108911e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1987.711093041445	-4.945587896017287	24.458839637232693	3950995.389400017	2681.9148692103795	-8.199369419642608	7192667.365691727	67.22965887977035	1907.6986593967013	-5.889041883680648	3639314.1750639714	34.68081430774491	2085.916722561103	1436.323467418863	0.971446	23.374622	0.121450337775451	0.0593173649792483	-0.0373907573	-0.0461253985	-0.0292526941	0.0433102269	-0.0660767418	-0.0057302723	0.0758430332	0.0128037568	0.0216168579	-0.039981933	0.0952039956	-0.0084829592	0.0291239778	0.0199700345	0.0764659342	-0.0264237627	0.0339533097	0.0455324531	0.0057153322	-0.0222902282	0.0349432638	-0.0302825003	0.0024837063	-0.0260934587	0.0036597906	-0.098819946	-0.0256535971	-0.0251429787	-0.0103435087	0.0351127691	-0.0141149707	-0.0546363049	0.0512825918	0.0594083888	0.0186810484	-0.001309337	0.0297522649	0.0269665437	-0.0045123962	-0.0308418191	0.0192191349	-0.0071421599	0.0254935471	-0.0896799902	0.0729323108	0.0033613207	-0.0359445758	-0.0143068209	0.0180743637	0.035649705	-0.0487191445	0.0790010604	-0.036999256	-0.0003542823	0.074030036	-0.033992239	0.0204365407	0.0774117492	-0.0483503346	-0.0053898416	0.1350679476	-0.0291074086	0.0273467139	0.0553081314	-0.0029474613	-0.0550001231	-0.023069199	-0.0140199138	-0.0594715534	0.0686795148	0.0162633304	0.0431856839	-0.0264781424	-0.0207477888	-0.0008044049	-0.0725396431	0.0116546726	-0.0115278405	-0.091427809	0.0295967262	0.0124219585	0.0287147028	-0.0440329627	0.0342439174	-0.022185821	0.0049023294	0.0280538623	0.025277452	-0.0299868216	-0.1002658181	-0.0460560554	0.004695928	0.0274028056	-0.0550238736	-0.0530568906	0.0389315617	-0.0513917452	0.0127389248	0.0031220262	0.0157193527	-0.0755970167	-0.0448275254	0.05833645	0.0672896215	-0.0324269895	-0.0797754371	0.0017099414	0.0459589659803185	-0.0025868092373855	0.00211222655398	6.6915820306229655e-06	0.1208442304183421	0.0327435021489321	0.0010721369329771	0.0146033280254013	0.1094929514877662	0.0031500997846833	0.0119887064255023	9.923128653462347e-06	0.0015738164381831	0.00089679186145	8.042356427629561e-07	2.4768981810953395e-06	-0.00333589073563	-0.0003234987413629	1.112816700006206e-05	1.0465143566344507e-07	0.0007861284170154	0.0004391079292759	1.9281577355305658e-07	6.179978880391386e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1982.7050734558268	-5.006019585618333	25.060232091594344	3931119.408307476	2678.0725055803573	-3.842363630022192	7172072.345145453	14.763758265317312	1904.8218128797744	-2.8768465169268893	3628346.13882259	8.276245881954376	2076.164247173824	1417.568125932419	0.90195	21.702427	0.0632935807609075	0.0280494560289677	-0.0237298292	-0.0754363906	-0.0285904147	0.0273317479	-0.0705341179	-0.0120371769	0.0237827833	-0.0603971395	0.0404414314	-0.0303703754	-0.0155018044	-0.1075037472	-0.0247442205	0.017702955	-0.0078029093	-0.0738581835	0.0164187832	0.0605413834	-0.0322210385	0.0164479237	-0.0099812428	0.0389997298	0.0844545314	-0.0007652763	-0.0983909959	-0.0672582778	0.0355434512	-0.0753759317	-0.0361804407	-0.0134666469	0.0260996061	0.0666001309	0.0337711574	0.0148709335	0.1205769822	0.0361286977	0.0677936172	-0.031832653	0.0154969496	-0.0527356491	-0.0598867452	0.0134000391	-0.0271006594	-0.0610565365	0.0005491461	0.0562451401	0.0041655041	0.0637702239	0.0754249581	0.0555927617	0.0008376288	-0.0196079192	0.0791103703	0.0028124646	0.0905656595	0.0574157851	0.0294553204	0.0826530946	-0.0541818943	0.0035623338	0.0733685545	0.0166759515	0.1060451545	0.0984055562	-0.0047954715	-0.0161556369	-0.0080257384	0.0172007107	-0.0182964103	-0.0048373385	0.0618365787	0.0497394741	0.0501717965	-0.0330287474	0.038124439	-0.0701825507	7.24395e-05	-0.0318104337	-0.0680068464	0.0345633079	-0.016008694	0.0352978113	-0.0750950936	0.0114415214	-0.0106667602	0.0072822045	0.0712418855	-0.0701406414	-0.0196289685	-0.044184007	-0.0196272207	0.0032734355	0.0087375939	-0.0438630451	-0.0113631081	0.0496045766	-0.0208517604	-0.041771435	0.0349079274	0.0148794683	-0.0762265226	-0.0426618292	0.0606775209	0.064777029	-0.0370681691	-0.0782873035	0.0085347133	0.0479319637046273	0.0019729977243088	0.0022974731445817	3.892720020127722e-06	0.1016504675221909	-0.0191937628961511	0.0003684005341136	0.0103328175474799	0.1235600969438337	0.0140671454560675	0.0152670975567695	0.0001978845812821	0.0018861014812143	0.0003122850430311	9.752194810099841e-08	3.5573787974387767e-06	-0.0034359131997738	-0.0001000224641438	1.1805499516379833e-05	1.0004493333397793e-08	0.0006372424305028	-0.0001488859865125	2.2167036979830105e-08	4.0607791523311596e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1981.6456497208017	-1.0594237350251203	1.1223786503345767	3926919.481057378	2663.762745361328	-14.309760219029158	7095631.96357492	204.7692375261094	1903.2681464301213	-1.5536664496530648	3622429.6372155496	2.413879436777559	2077.617279379475	1404.1835739023131	0.921798	22.180014	0.0691362145246611	0.0360002347086339	-0.0255559345	-0.1011597522	0.0112984783	-0.0236760573	-0.0105604207	0.0410346107	0.0207564915	0.0704917465	0.0014735931	-0.0669197525	0.0031548714	-0.0582110511	-0.0305353817	-0.0621582054	0.0258847952	-0.059593645	0.0065289495	0.0112989531	-0.0409720362	-0.012202992	0.0036640044	-0.055029798	0.0361957721	-0.0038322281	0.0511844593	-0.0340259784	-0.0159051532	0.0265004801	0.0091945364	-0.0218389466	0.0572181589	-0.0101025706	-0.0381460237	0.115781632	0.0223197657	-0.0035194294	-0.0358281496	0.0509649017	0.0252922998	0.0001474437	-0.0117018601	-0.0298371909	0.0644648565	-0.0364864904	-0.0131843078	0.0285304729	-0.0289081171	-0.0047575542	-0.0051609524	0.0390734259	0.0568706047	0.0490568674	0.0078693465	-0.0577699422	0.0367989485	-0.000866625	-0.0064630116	-0.0093115986	0.0118657334	0.0314246499	0.07673928	-0.0422702286	-0.0255498102	0.0822551172	-0.0612341384	0.0173210541	-0.0017312466	0.0266775594	0.0112226036	-0.0240061357	-0.0315377682	0.0301400447	-0.0420206509	-0.0733500283	0.0138912206	-0.0774223244	-0.0165291521	-0.0440672237	-0.0845781681	0.0112928236	0.0171864385	0.0203137483	-0.0382204209	-0.0415106468	0.0261754593	-0.0124805629	-0.0843269255	0.0001891483	-0.0307048095	-0.0155577241	-0.0610747788	0.021377811	0.0197694021	-0.1028096305	-0.0346616576	0.0014358715	-0.0187769651	-0.0435197362	-0.0421925964	0.0140379523	-0.0768225931	-0.0404540309	0.0629121428	0.0620868871	-0.0415630576	-0.0763786853	0.0152996203	0.0422302316232503	-0.005701732081377	0.0017833924629533	3.250974872780373e-05	0.1054959885553756	0.0038455210331847	1.4788032016665996e-05	0.0111294036012759	0.1314642201207831	0.0079041231769493	0.0172828411719657	6.247516319638865e-05	0.001460186173272	-0.0004259153079422	1.814038495395842e-07	2.1321436606147272e-06	-0.003012173757197	0.0004237394425768	9.073190743546293e-06	1.7955511519529725e-07	0.0004532004163589	-0.0001840420141438	3.387146297014347e-08	2.0539061738788034e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
