global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
933.0795269511518	-0.220191142296926	0.0484841391460251	870637.4036153853	1090.370458630548	3.327252890176851	11.070611795190208	1188907.7370541915	863.5989982203433	-1.4151496887207031	2.002648641486303	745803.2297271806	883.377704967152	765.530589145809	1.06163	23.536629	0.092774851000928	0.0586489023794568	0.1067459915	0.0455324239	-0.0936247196	-0.0317870952	0.0567478277	0.0188611265	0.0659847911	-0.0719347077	0.0580286184	-0.0243870967	0.0327616101	0.0739379045	-0.0852337769	0.0287972609	-0.0484834419	0.0434613752	0.0256244409	-0.0269809784	-0.0412666572	-0.0239138433	-0.096332977	0.0238458664	0.1287299794	0.0362124638	0.1448810415	-0.0901792625	0.0285809021	0.1080661732	-0.1013240274	0.0767145208	-0.0721082809	-0.0881006545	-0.0254630079	-0.1096378583	0.0139481016	0.0448476554	-0.1704280193	0.027043784	0.1893025101	0.0776305328	0.0610314344	-0.041737691	-0.1188818408	0.1424810669	0.1562014877	0.0276805771	0.0970173333	-0.1824590977	-0.0951012062	-0.0329083671	-0.0062385772	0.0115261118	-0.0030207454	-0.0910419249	0.0900151772	-0.0474822637	-0.0773270176	0.0670339509	-0.0410115438	0.047959537	0.1161394563	0.1205307556	-0.0697060323	-0.0340106719	-0.0217259376	-0.0907986612	0.1813747732	-0.0881934847	0.0731001557	0.0563347653	-0.0588199444	0.0988976565	0.2072372566	-0.0945880958	0.0056830778	0.1655734612	0.012948077	-0.112244097	0.0265048098	0.0031475408	-0.0501477526	-0.0315196944	0.046166523	0.0518352037	-0.1473903471	0.0439377476	0.0440902168	-0.0686239738	0.0337338844	-0.0194304691	0.0386520151	-0.000881004	0.0341711486	0.0547768616	0.0972571786	0.0208536525	-0.0572298533	0.0659124249	-0.0224605671	0.0483233259	0.0191572928	-0.0193939081	-0.017249923	0.0953444573	0.0118128082	-0.1269376627	-0.0350428114	0.1205247148	0.0081705652007997	-0.0052273501903528	2.732519001258147e-05	6.675813570051903e-05	0.0892631691917955	0.017152227828177	0.0079679133741631	0.0002941989194696	0.1568890025940206	0.0174858778356181	0.0246141591349466	0.0003057559236821	-0.0013762911947819	-0.0009870824220246	9.743317078699506e-07	1.8941774528341896e-06	0.0024510273281339	-6.890801112360021e-05	6.007534963259204e-06	4.74831399701021e-09	-0.002213817111689	2.197469787400177e-06	4.828873466536578e-12	4.900986204007026e-06	0.0	0.0	0.0	0.0	0.0
931.7482677835154	-1.3312591676364036	1.7722509714159702	868154.8345175815	1089.485962872344	-0.8844957582039115	0.7823327462807123	1186979.6632958788	862.8131239372387	-0.7858742831045902	0.6175983888451535	744446.4868383369	882.5891149966543	772.0865656419234	1.086454	24.086998	0.1078890066821297	0.074075271872208	-0.0825362565	0.1104999891	-0.0497892303	0.0597484648	-0.148162307	-0.0043930232	0.1017651886	0.0699309001	-0.1018018784	0.0086180525	-0.0769221609	-0.0023973133	0.0188627758	0.0434733259	-0.0077935329	0.1237029615	-0.0844096616	0.0340874351	0.0664949017	0.0195056593	0.0418761478	0.089111381	0.0175925981	-0.1069779131	0.0059715754	0.0330321107	-0.091867986	-0.0280633086	0.0341144696	0.0360748089	-0.0888863167	-0.0268683903	-0.1171530667	-0.0996700304	-0.0162835074	0.0337935817	-0.0090055786	0.045440519	0.1102815842	0.0228927502	0.0567755298	-0.1343461819	-0.107199614	0.1485612673	0.0066662657	-0.0680895093	-0.0390428137	0.0632229347	0.0718393632	-0.087689873	-0.0602660925	0.1069528531	-0.0690639691	0.0875862548	-0.0233287637	-0.0199570635	0.0350355614	-0.0467920034	0.0715671476	0.0607589746	-0.0463328165	0.0495752524	0.0699415551	0.0447705571	0.0030153852	0.0039048091	0.0902626561	-0.0931360766	-0.0551974092	0.0210958851	-0.0650225565	-0.0021444068	0.0053063307	-0.0431762036	-0.0828073432	0.0251283249	-0.0686351934	0.0031870184	0.0364831287	0.0116634384	-0.0053905515	0.0975052898	-0.101333263	-0.0019958344	0.1053403818	-0.0263991821	0.0872342086	-0.0208713419	0.0109969531	-0.0014149942	0.101044698	0.0702852786	0.1296226789	0.0558219145	-0.075044373	0.0240147022	0.0011966747	0.001883053	0.0044872202	-0.0070307745	-0.0575758199	-0.0177350046	-0.1088825617	-0.1000253005	0.0084435077	-0.1279949812	-0.0251860523	0.124700488	0.0222570993200719	0.0140865341192722	0.0001984304434934	0.0004953784701435	0.0665608314251215	-0.022702337766674	0.0044303442800034	0.0005153961400721	0.1568212375680602	-6.77650259603979e-05	0.0245929005523779	4.592098743413402e-09	-6.836256562537139e-06	0.0013694549382193	1.875406827813399e-06	4.67344037888321e-11	0.0024030154512053	-4.80118769286002e-05	5.774483258731411e-06	2.3051403262070516e-09	-0.0022169976919455	-3.180580256500164e-06	1.0116090768038647e-11	4.915078766091674e-06	0.0	0.0	0.0	0.0	0.0
932.6983008981882	0.9500331146728058	0.9025629189749126	869926.1204983672	1084.0220045743931	-5.463958297950967	29.854840281747222	1175103.7064014855	864.5497368929679	1.7366129557291288	3.015824558006261	747446.2475617	885.5655092487292	779.8213731740976	1.109961	24.608137	0.0991404513592933	0.0641005409202376	-0.0952483185	-0.1236627827	-0.0517365643	-0.077231275	-0.0932494313	-0.0161816696	-0.1616569844	-0.0538643553	-0.1281390361	0.0650168091	-0.0786404377	-0.0235426726	-0.083924757	-0.0425012571	-0.0522765396	-0.0280745269	-0.1022854988	0.2140893918	-0.0097133644	-0.0305961348	0.0842811608	0.074757737	0.0969142206	0.0170597951	0.1145186401	-0.0691801951	-0.038865531	0.0178158161	0.0077070075	-0.0452360576	0.0834902186	0.1581650575	-0.0942353731	-0.0641231377	-0.0594435621	0.0286144267	0.1527395293	-0.0217277315	0.0254004445	0.0112572793	0.1957859128	-0.0356106957	-0.040737374	0.1235734857	-0.0953321938	-0.157869141	0.0753891308	0.094243732	0.0199933281	0.1277118475	0.1186898785	0.1647454398	-0.0361257227	-0.0042151112	-0.0808672333	-0.0768046711	-0.0241155428	0.0822839821	-0.016847071	0.0355021977	0.0531492994	0.1036594264	-0.0419771172	-0.09092151	0.0715431676	0.0922249138	0.0667116214	-0.0185802611	-0.0688376236	-0.1198613442	-0.0519056883	0.074886431	-0.0007495591	-0.0488766003	0.0556015676	-0.0802462568	-0.0361557232	0.1329502355	-0.1733815946	0.0676005764	-0.0525451467	-0.0527429942	0.0749043503	-0.1587786821	0.029413786	0.0264180579	-0.0157907692	-0.0925003397	0.1430926396	0.0054198956	0.0079848851	0.0087212478	0.0125524786	-0.047451405	0.0271033215	-0.0452377476	-0.0095451691	0.0258038219	0.0552265211	-0.02068219	0.0120039473	-0.0226580087	0.0205566822	0.0463185585	0.0050684204	-0.1287014744	-0.0151740128	0.1275100165	0.0232736337692216	0.0010165344491497	1.0333422863080902e-06	0.0005416620288238	0.0917495223724813	0.0251886909473598	0.0084179748555784	0.0006344701516416	0.1783882519200759	0.0215670143520156	0.0318223684231004	0.00046513610806	-0.0010298403047689	-0.0010230040482063	1.0465372826466063e-06	1.060571053326501e-06	0.0024051415192638	2.126068058500106e-06	5.78470572768658e-06	4.52016538937441e-12	-0.002214763575995	2.2341159504998998e-06	4.991274080278069e-12	4.905177697554161e-06	0.0	0.0	0.0	0.0	0.0
930.5009463149728	-2.1973545832154286	4.82836716437785	865832.0110930599	1086.8196987575957	2.797694183202566	7.827092742725473	1181177.057607551	861.802951277348	-2.7467856156198422	7.544831218176076	742704.3268303471	880.4305969971987	756.175449014639	1.20448	26.703653	0.0903536518381356	0.0485746686084338	0.073048224	0.0306655111	-0.1791544052	-0.1253819149	-0.0095966108	-0.0624155201	0.1225227255	-0.1764342958	0.0702048518	0.0107283189	-0.1105516056	-0.1279774594	0.0034475539	0.0351850064	0.0671486219	0.1633374814	-0.0180328732	-0.0078606152	-0.0251051155	0.05950917	-0.0813530722	0.0426574989	-0.0441132098	-0.0700977379	0.084324354	-0.2184339534	-0.0411111365	-0.1355731909	0.041331926	0.0728678167	0.008189811	-0.0027829451	0.0434772456	0.2223209482	-0.0079666357	0.1076527482	0.0735711897	0.071402213	-0.0464332701	0.0143722644	-0.1049800835	-0.0219186045	0.0589739941	0.0447637934	0.0265269427	0.0686118243	0.0546241541	0.0514355333	-0.024318032	-0.1456625057	-0.051271066	0.0645328332	0.0904669147	0.0365184513	0.0847349587	0.1214692603	0.0496491119	0.0514579102	0.0847406588	0.2140367469	-0.0285632633	-0.0734801707	0.0592772896	0.0410346383	0.0938339219	0.0404090161	-0.0345013529	0.0335204752	-0.1229452733	-0.2040705346	-0.0931641234	-0.0680782095	-0.0408150297	0.0199948279	0.0060568361	-0.0682416002	0.0940907167	-0.002181743	-0.0419788247	0.0587262966	-0.0776651116	0.0494430715	-0.1084226905	0.0998338564	-0.0511175503	-0.059763764	-0.0831033878	-0.0423688408	0.0505625337	-0.0365944636	0.0400359061	0.0656218258	-0.0042336465	0.0669568124	-0.0093678758	0.0455970723	-0.0147422623	-0.0776335664	-0.0817806405	-0.0192090546	-0.0792611903	-0.0661662602	-0.1362506146	0.00917874	0.0016898595	-0.1290552057	-0.0050684204	0.1289225186	0.02698292667813	0.0037092929089083	1.3758853884078136e-05	0.0007280783321173	0.112575989557385	0.0208264671849037	0.0126733534248244	0.0004337417354038	0.2110297055900645	0.0326414536699886	0.0445335366414293	0.00106546449769	-0.0003688376391362	0.0006610026656326	4.369245239735349e-07	1.360412040435657e-07	0.0024039133039115	-1.228215352300048e-06	5.778799172722703e-06	1.5085129516255314e-12	-0.0022160614564967	-1.2978805016996937e-06	1.684493796692248e-12	4.910928378970275e-06	0.0	0.0	0.0	0.0	0.0
934.3253359847342	3.824389669761445	14.62595634617805	872963.8334629865	1087.7574544713118	0.9377557137161148	0.8793857786072198	1183216.279757908	864.5259639003821	2.723012623034037	7.414797745202709	747405.1422578847	883.8719847440541	770.8551863335944	1.16415	25.809525	0.1181061070358434	0.0594824302366471	-0.070254517	0.0912444078	0.0120043607	0.0576796117	-0.1411325089	0.0198353678	0.0551592089	0.1000613249	-0.0282037978	0.0424675346	0.0877461551	0.0706750477	0.0883074946	0.0006280793	-0.1809915967	-0.0202941222	-0.0602707936	-0.1292954839	0.1969865021	0.0520891225	0.0873157302	0.0042998373	-0.0273923996	0.0810012873	-0.1791116277	-0.1572927419	-0.1578701762	-0.1147626192	-0.0055787602	-0.0030810873	0.0462048361	-0.0140290664	-0.0482905999	-0.0008386897	-0.1015441106	0.0864223838	-0.0206846229	-0.0331304897	0.0594084581	-0.0504297191	0.0003224389	0.1109171823	-0.0613951953	-1.27436e-05	-0.0303500907	-0.0915406024	-0.1307564585	-0.0555171189	0.134667343	-0.0278432269	-0.1085038309	-0.0614925207	-0.1041095215	0.173555172	-0.0568612322	-0.0571217718	-0.0843753762	0.0958420459	0.0752872871	-0.0569183843	-0.0681908261	-0.007745435	-0.0230133476	0.1180281737	0.2448507948	-0.1015092313	-0.0659933214	-0.0593453036	0.0575224391	-0.1251944866	-0.0187024145	0.0231694256	0.0752593047	0.0207319633	-0.0879191618	-0.0330688857	0.1044528227	0.1015510658	0.0733077144	-0.0389005015	-0.0017034136	0.0097580779	-0.1117581682	-0.1066009289	0.0605632389	0.0346099497	0.1103667075	0.0344615496	0.005947042	0.0022484452	-0.0353695511	0.0211102223	0.1460917622	0.1238477139	-0.0824034348	0.1104196309	-0.0175464507	-0.009882729	0.0126480854	-0.0097839933	0.0241289835	0.0509098424	0.0258755675	-0.0565054191	-0.0016898595	-0.1290552057	0.0050684204	0.1289225186	0.0082261578383366	-0.0187567688397934	0.0003518163773094	6.766967278122668e-05	0.0757591083348501	-0.0368168812225349	0.0057394424956915	0.0013554827429542	0.1687991624107994	-0.0422305431792651	0.0284931572305874	0.0017834187772157	-0.0004776946884188	-0.0001088570492825	1.1849857178514405e-08	2.2819221534353446e-07	0.0024039624219958	4.9118084299946275e-08	5.779035326367912e-06	2.4125862052966278e-15	-0.0019189293479786	0.000297132108518	8.828748991241194e-08	3.6822898425335754e-06	0.0	0.0	0.0	0.0	0.0
934.7757387579808	0.4504027732465374	0.2028626581481718	873805.6817705287	1086.9031911656475	-0.8542633056642899	0.7297657954044799	1181358.5469660682	863.4879956161767	-1.0379682842053626	1.0773781590162244	745611.5185732424	883.597269013804	781.1159480949501	1.15862	25.686934	0.1756476395522012	0.1113178269869754	-0.0929958467	-0.1312456331	-0.0852272971	0.0291819109	0.04966592	-0.0223923003	-0.0816891922	-0.0864349065	-0.0939691954	0.0240853577	-0.0520429581	-0.0198326139	0.044809004	-0.0159290263	0.0371240154	0.0744603026	0.0550399349	0.1002649825	-0.0746276158	-0.0542901678	0.0738446679	-0.0818703363	0.0579659417	0.0973947104	-0.0541634071	-0.0535915722	0.2127741401	0.024512738	0.0048685546	-0.1675636975	-0.1067890936	-0.0393390189	0.0142351359	0.1221318665	-0.0339327649	-0.0741234004	-0.073741138	0.0978879712	0.2370714812	0.0462889176	0.0515224383	0.0220819988	0.0654353146	-0.0828957641	0.0057933277	-0.0062449163	0.0358825503	0.046268394	-0.0300359989	-0.0294620187	0.0871027562	0.1005609604	0.0266970738	-0.0994048462	-0.0765182263	-0.0292042147	-0.0486591127	0.0725469507	-0.1091367258	-0.0506373676	-0.0182985591	-0.105872521	-0.1421880859	0.065085522	-0.0816975182	0.1258149529	-0.0170670308	-0.0511509909	0.0269326036	0.003353645	0.048453202	-0.092288626	0.0446898057	0.1292763999	-0.0292034055	0.0702674503	-0.0603133386	0.029827975	-0.1129503593	-0.1795359108	-0.1087940198	-0.0162250388	0.1285394255	-0.0555522337	0.0429429125	-0.0052526811	-0.064268473	-0.0149510211	0.1043675456	-0.0208726468	-0.0463085338	-0.0528049859	0.025259071	-0.0693066124	-0.0389164003	0.0820598471	0.0972741833	0.0354198468	-0.0463019904	-0.0763312715	-0.0308182032	-0.0632262956	-0.0596429844	0.0775527389	-0.0050684204	-0.1287014744	0.0151740128	0.1275100165	0.0084436924860966	0.00021753464776	4.732132297606739e-08	7.129594279976418e-05	0.1811810147835757	0.1054219064487256	0.0328265601180062	0.0111137783592838	0.182061921593565	0.0132627591827655	0.0331465432943414	0.00017590078114	-0.0011696834316711	-0.0006919887432523	4.788484207878976e-07	1.368159330325881e-06	0.0025517995320607	0.0001478371100649	6.511680851825208e-06	2.1855811112341477e-08	-0.0022140122801204	-0.0002950829321418	8.707393684140217e-08	4.901850376523932e-06	0.0	0.0	0.0	0.0	0.0
938.11787377957	3.342135021589229	11.169866502533235	880065.1451047013	1090.13997314748	3.2367819818325643	10.476757597915942	1188405.1610539886	865.6944096883138	2.206414072137136	4.8682630577247785	749426.8109655982	883.9989879674073	776.6212434793448	1.00989	22.389542	0.0645838005020663	0.0362120993518125	0.0570800684	-0.0096456329	-0.1050007494	0.0581415553	0.158183639	-0.0055000727	0.1183827697	-0.146476006	0.026717054	0.0852607407	0.1167173606	0.0757031045	-0.0280408151	-0.0914040562	0.1164423837	-0.0072861352	0.1639333156	-0.0340101041	-0.0861715727	0.056128504	-0.0274312935	-0.0882610196	-0.1345653282	0.0312177102	0.1114177889	0.0909880483	0.0108488503	0.1524528059	-0.0894376854	0.078765101	-0.0747689373	0.1028051278	0.0252182576	-0.0288380441	0.0500450877	-0.0159220889	-0.0403385475	-0.0394047765	0.1288695066	0.1149704678	0.0152369253	-0.1428706265	-0.0945027262	-0.0511134843	-0.1962033351	-0.0487575846	0.0209717871	0.0890733105	-0.1229838999	-0.1106770666	0.0832434134	-0.1167648659	0.1623517807	-0.0258677295	-0.0066834231	0.0517853423	0.124041013	0.0002281822	-0.049244947	-0.10672107	0.2144424696	0.0479109723	0.0072338717	-0.0681595027	-0.0253067839	0.0080452649	0.1107576808	0.0630119871	0.0436014882	0.1431074361	0.0088658149	0.0253005617	0.0190164705	-0.0878729554	-0.0773092237	0.0133633346	-0.0759200429	-0.014199571	-0.0824903894	-0.1397891805	-0.1196618937	0.0463216578	0.0747479219	0.0422780071	-0.1270816223	-0.1199099794	-0.0640775011	0.1323552859	0.0046941182	0.0429549944	-0.1710861928	-0.055176901	0.0312212408	-0.0281048643	0.0946372522	0.170353429	0.0115846627	0.0755741691	-0.1561674809	-0.0710205578	0.1569845816	-0.041932519	0.0400999315	0.1357304768	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	0.0082755770835376	-0.0001681154025589	2.8262788577574613e-08	6.848517606557269e-05	0.1736955310449133	-0.0074854837386623	0.0301701375049744	5.6032466801779165e-05	0.2084736746819899	0.0264117530884249	0.0434612730354121	0.0006975807012039	-0.0014850175578506	-0.0003153341261795	9.943561113338885e-08	2.2052771471245605e-06	0.0023945486699983	-0.0001572508620624	5.733863332990628e-06	2.472783361936796e-08	-0.0020762283029139	0.0001377839772065	1.8984424374841318e-08	4.310723965820733e-06	0.0	0.0	0.0	0.0	0.0
937.4137167229926	-0.7041570565774009	0.495837160327749	878744.476300415	1088.0014172982478	-2.1385558492322616	4.57342112028552	1183747.084042996	866.2079874005234	0.5135777122095533	0.2637620664783987	750316.2774364653	885.8384911632467	765.6466394994166	1.058827	23.474493	0.2052745452866848	0.1113690401704447	0.1012098465	-0.0297094787	0.0285581641	0.0273335507	0.0270892588	0.0270038871	-0.0772449917	-0.0236980748	0.0953063622	0.0329738443	-0.0803878944	0.0714711555	0.1009066822	-0.2000300544	0.1328851097	-0.1024064854	0.0544547779	-0.0360847397	-0.0385740466	0.1482364503	-0.101943456	-0.0451723413	0.0345762961	-0.0492805443	0.0663016161	0.0032167508	-0.0130232753	0.0783092826	-0.0255761499	-0.1103683524	0.0023482508	0.1692105003	0.0563941969	0.0627581534	-0.0109525588	0.0624290456	-0.1761914686	-0.0532268101	0.0233176433	0.0325906652	0.0319493058	-0.0940592472	-0.0038093803	0.0930537941	0.134233709	0.1586675	-0.2183554207	-0.1265949037	-0.0080833736	0.0714053306	0.0060423887	-0.0985105981	0.0888050521	0.003927632	0.1201093788	-0.118083519	0.0633262265	0.0197367065	-0.1829822469	-0.0253936981	0.1950865	0.0289408908	-0.014746081	-0.0819596165	0.0060576905	0.0903876566	-0.1384265334	-0.1201843678	-0.0712703382	-0.0035504666	0.0029316157	-0.0549819393	-0.0008089056	-0.1763367599	-0.0292862251	0.0261915466	-0.0653950423	0.0305102601	0.0822242108	-0.0701627884	0.0038402731	-0.0418209148	-0.058520856	0.0457000742	-0.0386612967	0.0504234787	-0.1013698637	0.0606341487	-0.03950305	0.0129830745	0.0623055203	0.1192828701	0.0269879465	0.0507365991	-0.0046195697	0.1078218728	-0.0734247496	-0.0109852917	-0.059716469	0.0192100364	-0.0709802084	0.0173256471	0.1528386235	0.0049535532	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	0.015709105058292	0.0074335279747544	5.525733815145627e-05	0.0002467759817324	0.083701948857211	-0.0899935821877023	0.0070060162424951	0.0080988448349747	0.1663214421678418	-0.0421522325141481	0.0276628221247907	0.0017768107059268	-0.0005799449651397	0.0009050725927109	8.191563980764308e-07	3.3633616259088786e-07	0.0021460624773039	-0.0002484861926943	4.605584156491753e-06	6.174538795975846e-08	-0.0019158830361176	0.0001603452667963	2.5710604583976632e-08	3.670607808083193e-06	0.0	0.0	0.0	0.0	0.0
939.2921288058872	1.878412082894556	3.5284319531642647	882269.7032366953	1097.8624560222534	9.86103872400554	97.24008471633678	1205301.972343214	867.0363883972168	0.8284009966934036	0.6862482113226245	751752.0988048894	886.0707414427885	770.9698825638015	1.125998	24.963692	0.16248678563532	0.0854750738019679	-0.01689261	0.0854719163	0.0708656577	0.0519117438	0.2385851353	0.0182157575	0.1487748285	0.0188346898	-0.0383036746	-0.14375086	0.0316301188	0.1801782229	0.1650132164	0.069112397	-0.017510317	-0.0635377358	0.2384165419	-0.0462786841	0.0772609368	-0.0639936088	-0.005905142	0.2152649578	0.1822803634	-0.1128235154	0.1522945189	-0.0766330789	0.1387421737	0.114313447	0.1569488955	0.0108591603	-0.0715312086	-0.0223948712	0.1203609455	0.0352307224	-0.0663990375	0.0275070721	0.0358193695	-0.0631288476	-0.1293901455	-0.0389340328	-0.1652974993	0.0266130898	0.0579705671	0.0649642373	0.0001106384	0.019315906	-0.0741895519	-0.0720196307	0.1738483245	-0.0980250315	0.0453091026	-0.2155044304	-0.1482095666	-0.0768845198	0.0055659501	-0.1520865855	0.0867306926	-0.0400306857	-0.0698326289	0.2283029143	-0.0122087281	0.0086534969	-0.1737272089	-0.006177478	-0.1090775628	0.0420056798	0.1615621925	0.0333578902	-0.1501703793	-0.0483044217	-0.0429066479	-0.0643080311	0.0061224818	0.1439578378	-0.0134787377	-0.1423395215	-0.0708274371	0.0057033039	0.1892080639	0.0498527729	-0.0601537772	-0.0177570443	0.1033913069	0.0562150609	0.0005418992	0.2149696736	0.0750033705	0.1459800044	0.0005089585	-0.053400477	-0.0234316347	-0.1388765072	-0.0485295883	-0.1903172626	-0.0349831785	0.1061154131	-0.1687442322	-0.0122925092	-0.1556987693	0.0424070661	-0.2072522458	0.0465241236	0.045853646	-0.0691100149	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	0.0085311619032211	-0.0071779431550709	5.152286793742921e-05	7.278072341897105e-05	0.1449069504336364	0.0612050015764254	0.0209980242839763	0.0037460522179702	0.1773518250021055	0.0110303828342636	0.0314536698315774	0.0001216693454704	-0.0015839277367849	-0.0010039827716452	1.007981405760378e-06	2.5088270753565357e-06	0.0027569877828717	0.0006109253055677	7.600981634903812e-06	3.732297289831096e-07	-0.0018693219519394	4.656108417819987e-05	2.1679345598494143e-09	3.494364560002529e-06	0.0	0.0	0.0	0.0	0.0
938.3747295192288	-0.9173992866583376	0.8416214511612267	880547.1330002858	1085.8801933694	-11.982262652853253	143.57461828196182	1179135.7943519657	865.029334285803	-2.0070541114138223	4.028266206143128	748275.7491749395	885.1129535815485	802.333094995672	1.216002	26.959105	0.1722958943523923	0.1049609933144658	-0.0909055683	-0.0987910017	0.0830510784	0.1242112491	0.0925483367	0.0677775098	-0.1550755878	0.0463645357	-0.1738872529	-0.0349375687	-0.0802788209	0.0585403496	-0.1285471252	-0.1849784925	0.0788724927	-0.0114985123	0.0379632004	0.1789281244	-0.0334478945	-0.0046664081	0.0905737852	0.063760033	-0.069446892	0.0195937781	-0.13501388	0.2046317003	-0.0041880054	-0.1137019808	-0.0405154956	0.1926315127	0.0011059449	0.1476772883	-0.0061279456	0.0048640787	-0.0368964852	-0.1100622774	-0.0636653337	0.1377451662	-0.1186916042	0.0605425788	-0.0804991794	-0.0277851171	0.1180169496	-0.0274001804	0.0409587263	-0.033759275	0.1508495958	-0.0874082362	0.1284585818	0.0314684772	0.1530507823	0.0678744562	-0.0190080255	-0.014678877	-0.1363706451	0.0441005157	0.1834194314	-0.0228716252	-0.1474307357	-0.041627881	-0.1070275281	-0.1021102558	0.12966007	0.0129237332	0.1278850123	-0.0086554136	0.0002300634	0.0655791453	0.0416794286	0.2250076718	0.0596628293	0.1007521208	-0.0299593808	0.1109395075	-0.0206942832	0.14333498	0.1383814849	0.0807384652	0.0025718696	-0.0446986143	-0.0552340855	0.0089009242	0.1573935384	-0.105712378	0.0416302358	-0.0571542493	-0.0151871495	0.0708782142	-0.0670910674	0.0561916116	0.1919527088	-0.054641655	-0.0765244176	0.010204685	0.1276009547	0.0082154491	-0.0250191384	0.1223562866	-0.0364575303	0.1910496448	-0.0727498613	-0.0562863564	0.1898455449	0.0206768327	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	0.0263661673860724	0.0178350054828513	0.0003180874205733	0.0006951747826303	0.0450812642468463	-0.0998256861867901	0.0020323203860939	0.0099651676226634	0.1686941567703996	-0.0086576682317059	0.0284577185284761	7.495521921028976e-05	-0.0013629739968912	0.0002209537398937	4.882055517301284e-08	1.8576981162015728e-06	0.0023459742754727	-0.000411013507399	5.50359530117966e-06	1.6893210326442785e-07	-0.0021569053936676	-0.0002875834417281	8.270423595623696e-08	4.652240877232384e-06	0.0	0.0	0.0	0.0	0.0
