global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71
1040030.9943520356	-8879.256032972713	1081664469212.884	78841187.69908231	1469681.4201607464	-526.7835825092625	277500.942801293	2159963476765.7085	1026994.0447882736	-6918.523859934765	1054716768030.5786	47865972.40048664	1062685.6209802288	913921.1126973684	0.993773	35.560455	0.3483552450771168	0.1727323439571013	0.0478628659	-0.1029872007	-0.1403160385	-0.0764552185	-0.0064389822	-0.054908374	0.0477617283	0.0234041839	0.0554091671	0.0278872431	0.1383233525	0.0133187517	0.0488088126	-0.0886905684	-0.0538362979	0.0880301399	-0.0947009858	0.0660482582	-0.0389431867	-0.1077505166	0.0633176994	-0.0118526747	-0.0915487479	-0.0236411838	-0.0778350053	0.0116130592	0.0314279495	0.0268867812	-0.0405644218	0.0815478184	-0.0779505049	0.1167215639	-0.0606540451	-0.0331066169	0.0832284787	0.0562715434	-0.0218177453	-0.0160095353	-0.0163507839	-0.026372804	0.0145287681	-0.1292856854	-0.1038557138	-0.1787848995	0.021365003	0.0296698401	0.0235550096	-0.0391741433	0.0295281473	-0.0679011288	0.059906719	0.0010751431	0.0515539115	-0.0036066895	-0.009489387	0.0045651585	0.0139619128	-0.051379276	0.0470947758	-0.0850853645	-0.0017703352	0.0913863841	-0.0676025681	0.0193448038	0.0759040273	0.0324213808	0.013271799	-0.1124192083	-0.0391140859	-0.3207807872994692	0.0369659229564121	0.0013664794600193	0.1029003135004672	-0.1121801831111213	-0.1017375414284628	0.0125843934828447	0.0103505273359082	0.7079299903125502	-0.1169409506601368	0.0136751859412965	0.5011648711839275	-0.0451340141520989	9.00838711469995e-05	8.11510384082921e-09	0.0020370792334818	0.0089195468134488	-0.001254545082713	1.5738833645596178e-06	7.955831535730464e-05	-0.0059759758052206	0.000509587646782	3.5712286824581995e-05	2.5967956975281645e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1050479.966800575	10448.972448539338	1103508160649.337	109181025.23033416	1537414.7770346224	67733.35687387595	4587807633.403838	2363644196644.417	1043129.365553746	16135.320765472366	1088118873280.5608	260348576.20468372	1079112.65837899	903389.7962253288	1.280487	45.820023	0.7847749156348529	0.3908320260798373	0.0231058813	-0.0439561109	-0.0749407137	-0.0823609941	0.0095682166	0.1698065061	-0.0812304017	-0.2255434211	-0.1179958264	-0.023331511	0.1211994008	0.128059955	0.0340825765	0.16342552	-0.1805587501	0.1091947313	-0.081626557	0.0490159539	0.0190484417	-0.1467411979	0.007997642	-0.1001689982	0.0089915608	-0.1814123935	0.1187856872	0.1159193775	-0.1273892817	-0.1356909576	0.1878937661	0.1165289327	0.0805315869	0.1058804034	-0.0362689991	-0.0806998107	0.1174855278	0.0502761892	0.2143154153	-0.0084661128	0.0093352156	0.0076506798	0.0754482955	0.1123028972	-0.038635222	-0.1363954255	0.0042657652	0.0643237613	0.0623235837	-0.0284033753	0.0735820303	0.0112084026	0.0231528792	0.0986978374	0.0870041707	0.0548326108	-0.0511516423	-0.0144414966	0.2055548807	-0.0537499492	0.1101249775	0.0899385304	0.0014067921	0.0386505057	0.1483598739	-0.1485258613	-0.0633730855	-0.0489430643	0.010866692	-0.1134247617	-0.032215118	-0.4420850977530648	-0.1213043104535956	0.0147147357346223	0.1954392336553368	-0.055689801314017	0.0564903817971043	0.0031013539703946	0.0031911632355826	0.8520034294922283	0.144073439179678	0.0207571558770603	0.7259098438665185	-0.0471719781187661	-0.0020379639666671	4.153297129433886e-06	0.0022251955196373	0.0128550973926944	0.0039355505792456	1.5488558361800384e-05	0.0001652535289756	-0.0092605969433973	-0.0032846211381767	8.575865574805942e-05	1.0788736021357205e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1045521.5735061524	-4958.393294422538	1093115360666.7808	24585664.06217439	1465598.918291929	-71815.85874269344	5157517566.950498	2147980189298.472	1031125.526058632	-12003.83949511405	1063219850489.6904	144092162.62445995	1064121.9935088137	921069.2509693668	1.326032	47.449776	0.6887066701236384	0.3901944979568916	0.0230489449	-0.0494421088	-0.1430434052	-0.1455963582	0.0076581009	-0.0139400519	0.0851100755	0.0512766274	-0.0230134554	0.0168912128	0.1167139956	-0.0009393169	0.1115468019	-0.0232195981	0.0529414074	-0.0030907093	-0.1878830112	0.1170180594	-0.0519360129	-0.0377884548	0.0108765224	0.0821305454	-0.0276704242	-0.0722818639	0.033407235	0.1018500956	-0.0628891435	0.0077115245	-0.0461031704	-0.0524972256	0.0140368574	0.1488658494	-0.1059429986	0.0337457788	0.061438591	0.1121260095	-0.0595016614	-0.0801664971	0.0050821016	0.0593760367	0.0237173904	-0.0364140523	-0.0776719227	-0.168014347	0.009944212	0.1025741393	-0.0059042761	-0.0565435704	-0.0009791191	-0.0614594405	0.0090716859	0.0253178014	-0.0239639211	0.0355178611	-0.0131557726	0.039691779	0.024000677	-0.0139043008	0.0223125674	-0.0755980326	0.0224476029	0.1384491344	-0.1079393853	0.111232065	0.0463339045	0.0691117913	0.0084568186	-0.1142313295	-0.0251890118	-0.2957543310578217	0.1463307666952431	0.0214126932816176	0.0874706243394595	-0.0503046103521001	0.0053851909619168	0.0025305538226766	2.900028169631145e-05	0.9089888409394716	0.0569854114472433	0.0032473371178116	0.826260712952484	-0.0499545531903194	-0.0027825750715533	7.742724028829854e-06	0.0024954573844444	0.0108901427793188	-0.0019649546133756	3.861046632626054e-06	0.0001185952097539	-0.0044080206079415	0.0048525763354558	1.943064568003696e-05	2.3547497091425643e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1049972.6598826386	4451.08637648623	1102442586501.0232	19812169.930941317	1477971.5822279677	12372.663936038734	153082812.8741535	2184399997873.442	1025192.5016286644	-5933.024429967511	1051019665395.6392	35200778.8865913	1059567.5158706526	936223.6313425164	1.378045	49.310959	0.2606372657467598	0.1151730108261808	0.0055543536	-0.0304004322	-0.0037175039	-0.1103010625	0.0392333245	0.0387956269	0.1213776726	0.0048566827	0.0396900329	-0.0016265654	0.1450918684	0.0132149835	0.0960056512	-0.1236302547	-0.0179498831	0.0482171802	-0.0889541166	0.077717271	-0.1017869196	-0.0990731441	0.0427801809	0.0039847156	-0.0239964706	-0.1009494505	0.0131698473	-0.0442448248	-0.0019871558	0.0198230471	-0.0863415126	0.059686207	-0.0675097052	0.0820946621	-0.0899108538	-0.0433714389	0.0738254441	0.0897147622	-0.0053005422	-0.0822419505	0.0428300958	0.0105200718	0.0935393695	-0.101887882	-0.0518171676	-0.120282584	-0.0285951232	0.1138179023	0.1530739758	-0.0163982635	-0.0054714527	0.2404336534	-0.1014377535	0.0356863978	0.0776062496	0.0017416084	0.0156940958	-0.0672123122	0.2296316698	-0.1100882307	0.1373637962	0.2044677493	-0.0437048267	-0.1297750639	0.217954525	-0.2052805866	0.0720447929	-0.1515497183	0.0060432357	-0.1148374968	-0.0180634961	-0.3186428515117399	-0.0228885204539182	0.0005238843685694	0.1015332668195327	-0.1272445526815175	-0.0769399423294174	0.0161911761871194	0.005919754725654	0.9377815613531908	0.0287927204137191	0.0008290207488226	0.8794342568140283	-0.0493027168329211	0.0006518363573983	4.24890636826286e-07	0.0024307578871072	0.0101872564673912	-0.0007028863119275	4.940491674951832e-07	0.0001037801943324	-0.0056936195896097	-0.0012855989816681	3.241730403118733e-05	1.652764741666312e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1059783.6042176543	9810.944335015723	1123141287768.5618	96254628.74477711	1538382.6736454586	60411.09141749097	3649499966.252451	2366621250572.55	1036844.1249592834	11651.623330618952	1075045739462.582	135760326.23862392	1072149.4562589328	978036.8814782072	2.153994	77.076965	4.5553516531021465	2.273212859065724	-0.1909010436	0.238138594	0.158688869	-0.0401919034	-0.2178605977	0.0577741024	-0.0456492554	-0.2567003957	0.0613639612	-0.1313635058	-0.2437282841	0.0939391276	-0.213872769	0.1156635219	0.0190317541	0.0463278704	0.0151013465	0.2351155715	0.023103407	0.0029712643	-0.0277857292	-0.1594665068	0.112157444	-0.2963372567	0.0379417223	-0.24378704	0.0191726302	0.0602966155	0.0972303523	-0.0634741984	0.0119390033	-0.0464821571	-0.1600569636	0.1078343698	0.1152315098	-0.1267039227	0.2968549882	-0.1349859131	0.2800851563	-0.0401974158	0.1585048239	-0.0072294075	0.2293594562	0.0700182067	-0.0713058831	0.1254762781	0.3331943173	0.1749586804	0.2391318452	9.33573e-05	-0.0175806932	-0.1334212756	-0.2942802784	-0.1065444638	-0.1729554362	-0.2390844308	0.4555378045	0.3062540567	-0.0986673559	-0.1040142669	0.0258095371	0.0219537805	0.0057727953	-0.006578585	0.1864342204	0.0145388915	0.003627002	-0.1152422001	-0.010866692	-0.5800301718377909	-0.261387320326051	0.0683233312272336	0.3364350002421772	1.015697000953864	1.1429415536353815	1.0316403977466737	1.3063153950264597	2.68662036165668	1.7488388003034894	3.058437149446948	7.2179289676682705	-0.0649284542994677	-0.0156257374665466	0.0002441636713734	0.004215704177718	0.0190801096784938	0.0088928532111026	7.908283823421782e-05	0.0003640505853433	-0.0021685306905144	0.0035250888990953	4.702525355702861e-06	1.2426251746524911e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1049184.8666361882	-10598.737581466092	1100788884378.396	112333238.32078172	1448249.4235611511	-90133.25008430752	8124002770.76032	2097426392845.2063	1034806.0098127036	-2038.115146579803	1070823477944.4893	4153913.350718012	1068039.450303716	918745.937345806	2.15153	76.98878499999998	4.329572872601251	2.4681132792492098	-0.0965010244	0.1598622735	-0.1146556902	-0.0390081106	-0.005205501	-0.0022625438	-0.0837582782	0.1478331183	-0.119920873	-0.0643566705	-0.1129750873	0.1106409966	-0.058442803	0.0561017295	-0.0040504388	-0.104313981	0.0810964484	0.0921992278	-0.0446115627	0.1409947932	-0.0597812594	-0.0997466979	-0.0579699068	0.1309593562	-0.1491866377	-0.0268274963	0.037341956	-0.0192624076	0.0404704565	-0.0328444185	0.0481979821	-0.114756001	-0.1430126444	0.0584141737	-0.0944265341	-0.0662116601	-0.0427420481	0.1659710061	-0.1081846325	-0.1268218831	0.0025315743	0.0121010097	0.1804083015	-0.0289034563	0.051731092	0.053101916	-0.0861161392	0.0094072121	-0.0662718151	-0.1510223544	0.1824681322	0.0472499609	-0.0204891413	-0.0053747085	-0.0305504454	-0.0294620306	-0.109103146	-0.073130943	-0.0473742877	-0.2055231512	-0.022008641	0.0938678944	-0.066279866	0.0929636368	-0.0288123722	0.1670369587	0.0012091775	-0.1154447293	-0.003627002	-0.398869303177733	0.1811608686600579	0.0328192603336667	0.1590967210174902	0.1889719540749155	-0.8267250468789484	0.0357103994268919	0.6834743031369995	1.6074915093143858	-1.0791288523422944	1.1645190799575973	2.584028952517842	-0.027163042065428	0.0377654122340396	0.0014262263612069	0.0007378308542482	0.016753653566975	-0.0023264561115188	5.4123980388231855e-06	0.0002806849078422	-0.0069278244393549	-0.0047592937488404	4.799475146252303e-05	2.2650876987752257e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1043342.651288529	-5842.215347659192	1088563887997.7772	34131480.168424614	1432720.2355553058	-15529.188005845295	241155680.12088937	2052687273369.6511	1031723.7056188926	-3082.304193811025	1064453804735.9792	9500599.143185036	1063755.4863178895	895447.8930833676	1.440803	51.556656	1.1723434840723568	0.7000907806570706	0.0230757616	0.0600714448	-0.093162461	-0.0410736849	0.1043226503	-0.0726952117	0.1910473941	0.1828571993	-0.0611541645	-0.1008679337	0.0784871641	-0.0816306497	-0.0099822733	-0.0112825992	0.0835952071	0.0593341426	-0.050354379	0.0988800598	-0.1334988074	0.0464399702	0.0500165296	-0.113961681	-0.1002458645	0.0887808773	-0.1309614015	0.0287270015	-0.0776330858	0.1145760186	-0.0210819809	-0.0818164472	-0.0513875976	0.0424632201	-0.1598042175	-0.06065869	0.0007310607	-0.0276244573	-0.0273773883	0.0715019149	-0.1224042867	-0.0980582435	0.0518206484	-0.0826409281	0.0785296706	-0.0671381437	0.082634535	0.1165726004	-0.1168082162	0.0383971887	0.0009749993	0.0639746944	-0.0749539942	-0.056734923	0.0210526016	0.0735335843	-0.0543893576	0.0048983372	0.0098430971	0.0236622775	0.0469685217	0.1408992704	-0.039228736	-0.1381499486	0.0249675687	-0.063306618	-0.0039121127	-0.1831060556	-0.0012091775	-0.1154447293	0.003627002	-0.3203772766446775	0.0784920265330554	0.0061609982292658	0.1026415993902602	0.2054383681557254	0.0164664140808099	0.0422049231104873	0.0002711427926806	1.4139543384154791	-0.1935371708989066	0.0374566365195526	1.9992668711239552	-0.0402905001929017	-0.0131274581274737	0.0001723301568885	0.0016233244057942	0.013715201331738	-0.0030384522352369	9.232191985816714e-06	0.0001881067475701	-0.0054167773508739	0.001511047088481	2.9341476868940463e-05	2.2832633036069078e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1046804.777478128	3462.12618959893	1095800242151.0332	11986317.752706807	1451099.5979091728	18379.36235386692	337800960.53474057	2105690043052.1628	1026291.0369299676	-5432.668688924983	1053273292482.788	29513889.08362589	1059417.963762506	937186.4545662006	1.174612	42.031471	0.3111742884808109	0.1627251439542412	-0.012650649	0.1144333519	-0.1044463582	-0.0809269788	-0.0105521012	0.0700356122	0.0464061308	0.1196643499	-0.023447277	-0.0334736013	0.0164683599	0.0124084029	0.0829425235	-0.1000836708	-0.0485819031	0.0438455591	0.0687326064	0.1277850494	-0.0736726478	0.0185375526	0.0655340055	-0.0415625464	-0.0254223593	0.0945739473	0.0143158935	0.0495603604	-0.030467765	0.0661654634	-0.068257709	0.0749804162	-0.0476318136	-0.0671133131	-0.1388663815	-0.0651416757	0.0309256128	-0.0610512459	-0.0487460437	0.0268432045	-0.0271323363	0.04084498	0.0265885968	-0.024150962	0.0751820382	-0.0602316399	0.0577189928	0.1014986934	-0.0834415488	-0.0299609053	0.0498499978	0.0499511029	-0.0735293959	-0.1081571493	-0.0882454076	-0.0629076389	-0.0107294362	-0.0234672877	-0.1633924385	-0.0059957508	-0.0963411952	-0.0999682704	-0.013475613	0.0522118437	-0.085910754	0.0444470255	-0.0622239897	0.0622017994	-0.003627002	-0.1152422001	0.010866692	-0.3128800069901274	0.0074972696545501	5.620905227303792e-05	0.0978938987741421	0.2862135285614329	0.0807751604057075	0.0819181839315861	0.0065246265385677	1.318961937383321	-0.0949924010321581	0.0090235562538543	1.7396605922659636	-0.0397255931793303	0.0005649070135714	3.191199339821628e-07	0.0015781227534496	0.0124641452545704	-0.0012510560771675	1.5651413082179816e-06	0.000155354916927	-0.004674551293845	0.0007422260570288	2.1851429798787965e-05	5.508995197326669e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1052471.4830334424	5666.705555314431	1107696222598.6135	32111551.850631434	1494152.1620953237	43052.56418615091	1853523283.002644	2232490683494.1304	1030748.7594055376	4457.7224755700445	1062443005016.0548	19871289.669202324	1063247.123928061	891847.684244963	1.418806	50.76952	1.912128356232668	0.9356395239677248	-0.053309752	0.2677240236	0.0412851392	-0.0217888727	0.1541906265	0.0432416402	-0.0400152743	-0.0472448131	-0.0274739914	-0.1491959247	-0.0679769999	-0.1272966994	-0.116651749	0.0030512508	-0.0294775104	-0.0694091314	0.1807592337	0.1274718743	-0.0119818722	0.0922001086	-0.0982030393	-0.1055427728	0.054000985	0.061599725	-0.1322855786	-0.0683486298	-0.1441528204	-0.0515146467	0.0014835477	0.0166621523	0.0233845941	-0.2273110117	-0.1048199676	0.0948324162	-0.0276425029	-0.0633467557	0.1306653409	0.0575155837	0.0309232201	-0.0828720027	0.0836782563	0.0899480841	0.2250836822	0.0474833624	-0.0144426678	0.1923621987	-0.0343733547	-0.0193840978	-0.1241816633	0.1160391645	0.1847089516	0.0119211349	0.0125649759	-0.012377957	0.0162014399	-0.0037052258	-0.1035687643	-0.0737879569	0.0565547015	0.0298311751	0.0511443796	-0.0718170613	-0.0322543528	-0.1510540924	0.0886190534	0.0933864415	-0.0060432357	-0.1148374968	0.0180634961	-0.4193972698960095	-0.106517262905882	0.0113459272969608	0.1758940699962262	0.4679046928813335	0.1816911643199006	0.218934801620375	0.0330116791919211	2.115922493268201	0.7969605558848798	0.6351461276363366	4.477127997518319	-0.0294530997551608	0.0102724934241694	0.0001055241211496	0.0008674850851874	0.0140135850837752	0.0015494398292048	2.4007637843262e-06	0.0001963805669002	-0.0093918055029108	-0.0047172542090657	8.820601060450557e-05	2.2252487272949e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1041694.5853016851	-10776.897731757255	1085127609046.85	116141524.72075471	1444077.5039343524	-50074.658160971245	2507471389.938124	2085359837369.2693	1032951.934446254	2203.175040716422	1066989698876.2584	4853980.260035807	1062576.4238030014	892801.5082339639	1.263147	45.199543	0.8270959817315917	0.4839068233728764	-0.0085968024	0.2225745793	-0.0745064162	-0.0311752392	0.0688529911	-0.0086019633	-0.0500482576	0.1541990257	-0.0751506477	-0.1076589043	-0.1707440389	0.0116931839	-0.0515492477	-0.0016129328	-0.0350181135	-0.1011069407	0.0520622429	0.1208464447	-0.1038796453	0.2204393612	-0.0867221227	-0.0780877002	0.04079458	0.0305162888	-0.0689810067	-0.094509469	-0.171518418	-0.0860682574	-0.0317248072	0.0005681649	0.0787474824	-0.1116301352	-0.1877870487	0.1079218236	-0.1511593927	-0.1174389078	0.0118365345	0.0294070893	-0.0183389834	-0.0759995905	0.0719048874	0.101667614	0.1794545255	0.0269820319	0.0617765372	0.1740287603	-0.1446122398	-0.0028761274	0.0125285704	-0.0574538138	0.1192406448	-0.0923408404	-0.07897116	0.0220980234	-0.0385143983	0.0532175563	-0.0586105362	-0.007223763	-0.0176361959	0.0570887423	0.0723033781	-0.0279190735	0.042926385	-0.0070487809	-0.0595459528	0.0909164438	-0.0084568186	-0.1142313295	0.0251890118	-0.4184458001124369	0.0009514697835725	9.052947490516488e-07	0.1750968876317375	0.3369337512070274	-0.1309709416743061	0.113524352702439	0.0171533875630544	1.894600594924228	-0.2213218983439728	0.0489833826865798	3.589511414287238	-0.0377985806561594	-0.0083454809009986	6.964705146893247e-05	0.0014287326996201	0.0141122083182312	9.862323445599884e-05	9.726542374562914e-09	0.0001991544236171	-0.0083588761997706	0.0010329293031401	6.98708113230914e-05	1.0669429452856967e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
