global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
917.9052924392566	0.3699543056820857	842550.1258879972	0.1368661882927141	993.3742350999204	4.058463496202762	986792.370960352	16.471125950010347	870.6541004731587	0.0422884322840673	0.0017883115050441	758038.562670725	873.641387683862	787.9813297179966	1.285687	17.074856	0.0236598959834621	0.011718612678367	0.1086108644	-0.1144139941	0.1204490425	-0.0622495905	0.1340484172	0.1021547274	-0.1492690698	0.010123643	-0.1339612433	-0.1517846394	0.0213591734	-0.1962965121	0.1337017082	-0.0151014879	0.2047199698	-0.0784857293	-0.1747056947	0.1154155926	-0.183216408	0.0038241321	-0.0046595401	0.0232214133	0.1054192609	-0.1496615221	-0.004737093	-0.0103953995	0.0658949277	0.0253510985	-0.0323429259	0.0316721461	-0.1132526039	-0.1250739781	-0.075586264	0.0762142518	0.1402536937	0.1696288242	-0.0756831958	-0.0499321413	0.0313884721	-0.0493070531	0.2780708198	0.1933676395	-0.0781781151	0.0749426317	-0.044423369	-0.0243023071	-0.2098002717	0.0282250031	0.026662835	0.0184485075	0.1197215373	-0.0542325932	-0.1180139174	-0.0233717373	-0.0369739394	0.0335921293	0.0462135563	-0.03846472	0.163632546	0.0917873847	-0.1309169524	-0.0153384632	-0.1128971801	0.1570733519	-0.019879356	0.0882480616	-0.0842928363	-0.0856469743	-0.2183798659	0.0870176221	0.1393508397	-0.0342061698	-0.0064323145	-0.1729489116	-0.0286024318	-0.0115427234	0.1027544349	-0.1803720761	0.1616999496	0.0751341344	-0.1113611562	-0.0438657348	0.0521232442	0.1016540472	-0.023839813	0.0001154106665239	3.4844770780665754e-05	1.214158050757138e-09	1.3319621947490852e-08	0.019626906029714	0.0054353391190744	0.0003852154402992	2.95429113393405e-05	-0.0291715269455181	-0.0046900588585997	2.199665209713045e-05	0.000850977984333	-8.599999796175237e-05	2.7996219160047634e-05	7.837882872574181e-10	7.395999649421411e-09	0.0001829995420759	0.000121992689799	1.4882216364410953e-08	3.348883239998909e-08	7.824178233285144e-09	0.000120004155741	1.440099739511817e-08	6.121776502621304e-17	0.0	0.0	0.0	0.0
918.9123639259082	1.0070714866515118	844399.9325759007	1.014192979226486	988.9597060560516	-4.414529043868811	978041.300202472	19.488066679161275	870.74145127344	0.0873508002813423	0.0076301623097909	758190.6749657765	873.2052006937151	798.6539060192829	1.271087	16.880968	0.0502539092297839	0.0266490863234379	0.0274076872	0.0838723328	0.0635737494	0.1257223375	0.0894708037	-0.1895176114	0.1048372234	0.0302496219	0.0140607321	-0.0172096562	0.069855987	-0.2144523741	0.1212972646	-0.1567018342	0.0118687238	0.1261305108	-0.0419675071	-0.1315294655	-0.0343104243	0.1040898766	0.0527889993	-0.0965654165	-0.0143380502	-0.2221430811	-0.0520283247	0.1187311487	0.0286917537	-0.0768405671	0.0705556862	-0.1130100158	-0.0151508241	0.0058002656	0.0121730532	0.1338270452	0.1057731888	-0.0404551364	-0.1473187369	0.200027235	0.0651225951	-0.0026273003	-0.102747622	0.0679532024	0.0303579883	0.1265300295	0.0847528034	-0.1318819751	-0.2470972639	0.027622534	0.0672288319	0.0027538399	0.0072744808	0.1160131043	-0.0471067853	0.0054906102	-0.0439097298	0.027836765	0.0355332143	-0.1999327387	0.0850636145	0.0950524304	0.0066644938	0.0308750627	-0.1023567661	-0.1383421247	0.045766138	-0.1653024153	-0.0210773368	-0.1254745918	-0.1037268984	-0.0789488481	-0.1525113543	0.0468434143	0.0544711912	-0.1228383652	-0.0642335906	-0.0121762416	0.1493149735	-0.034162397	0.0648142545	-0.1816353276	-0.0185275589	0.0686233078	0.0153982785	0.0970382431	-0.0355847396	0.0001195955437651	4.184877241199996e-06	1.751319752391369e-11	1.4303094088469952e-08	0.0411686904734551	0.0215417844437411	0.0016948610752991	0.0004640484770206	-0.0370798523112085	-0.0079083253656903	6.254161008962218e-05	0.001374915447421	4.70012050651696e-05	0.0001330012030269	1.7689320006608518e-08	2.209113277578124e-09	-3.699849457605709e-05	-0.0002199980366519	4.839913613071586e-08	1.3688886008945261e-09	6.30008753615781e-05	6.299305118334482e-05	3.9681244973875e-09	3.969110296325099e-09	0.0	0.0	0.0	0.0
920.1909704296684	1.2786065037602157	846751.4220602948	1.6348345914579223	993.7279591480446	4.768253091993074	987495.256792538	22.73623754930151	869.9097567580816	-0.8316945153584356	0.6917157668773032	756742.9849029047	872.853777899814	810.0503086601336	1.270758	16.876596	0.0424059004096305	0.0271870778582319	-0.0684942764	-0.1827210975	0.1372675016	-0.0518579045	-0.0222110515	-0.0551028951	-0.1963266124	0.0030154136	-0.0176625162	0.0268733549	-0.1592196788	-0.0067584728	0.0066030782	-0.0199239137	-0.0669578606	-0.096882204	-0.0623943104	0.2150900156	0.0061882072	0.0244006765	0.1346368522	0.0382682854	-0.0725617799	0.1394588652	-0.0185239782	0.0299259582	0.0193099695	0.1257442559	-0.0678671296	-0.0462929033	-0.0081725086	-0.0064645992	0.0812290369	-0.0422831818	0.0270736628	0.2018209802	0.0661459705	-0.0051067985	-0.1461485603	-0.0342135906	0.0614306814	0.1391870412	-0.0375403262	-0.0673832535	0.1436367471	-0.0566702209	0.1331463268	-0.0636655436	0.0304364526	-0.0025347196	-0.1496127357	-0.0388743345	-0.0217690965	0.0294958681	0.0783383858	-0.0053629345	0.0445300618	0.1100475301	0.0719715946	0.1062319576	0.0696247167	0.0007594333	-0.0663561287	-0.0442191057	-0.2487477462	0.0812748212	-0.0836642494	-0.0745015158	0.0183880587	-0.1073538294	-0.1041527519	-0.0366284117	0.0565004013	-0.0167079662	0.1262525206	0.0083579593	0.1313620393	0.0060754937	0.1979117441	-0.1910582538	0.0992122865	0.0653285574	0.0222178873	0.092280022	-0.0471208409	0.002590403617745	0.0024708080739799	6.104892538444263e-06	6.710190902826384e-06	0.0412727430846473	0.0001040526111921	0.0017034393217313	1.0826945895913977e-08	-0.0370463784620085	3.347384920000113e-05	1.120498580264416e-09	0.0013724341571503	-0.0002399998937436	-0.0002870010988087	8.236963071744114e-08	5.759994899693929e-08	0.000408999905165	0.000445998399741	1.989145725715837e-07	1.6728092242497896e-07	4.9056406235204674e-08	-6.29518189553429e-05	3.9629315097862706e-09	2.4065309927134278e-15	0.0	0.0	0.0	0.0
920.1603108803926	-0.0306595492758106	846694.9977195007	0.0009400079617958	995.1811815826586	1.4532224346139628	990385.5841762566	2.1118554444653337	870.4646342119833	0.5548774539016676	0.3078889888483973	757708.6794138018	873.00750067885	808.4574808730292	1.184176	15.726714	0.0642186748442793	0.0428447574464492	-0.0343641029	0.0127368028	0.1736895414	0.0775751031	0.1895481579	0.0143069156	0.0469777662	-0.1821749899	0.1242072021	0.124715473	-0.2227999962	0.1257081907	-0.0260743831	-0.0412818472	0.1138458034	0.0083554605	0.2710991955	0.17291247	0.0741724862	0.1122046944	0.1051178866	-0.0462070194	0.0260017152	0.0293625243	0.0700360404	0.0667404216	-0.033341523	0.0276420888	-0.2171889194	-0.041929468	-0.1805310275	-0.1821209998	-0.0421923212	0.0412643317	-0.033748937	0.0246645958	-0.0310209616	0.002690861	0.1007610674	-0.0891064534	-0.1396406751	0.1184898664	-0.0796227016	-0.2066745608	-0.0073659557	0.0025192037	0.0778813638	-0.1258088627	-0.1002737783	0.068339515	0.0360384897	0.1872776944	-0.1327096433	-0.0086262619	0.1525202977	0.2016422331	0.0466303228	0.179475639	0.0462073847	0.0950542709	-0.0380606798	-0.027305011	-0.1325987837	0.1571269301	-0.0754110189	-0.1634144568	0.0853149006	0.0678829088	-0.0159947134	-0.0006590781	-0.043717532	-0.0180205424	-0.0189033787	-0.0498862304	0.0890951897	-0.2020526382	0.0625552287	-0.156443627	0.2119210602	-0.0419326728	0.0367850031	0.0371239905	-0.0972756929	0.0873863672	-0.0583804184	0.0031161539541528	0.0005257503364078	2.764134162329152e-07	9.710415465982132e-06	0.0049351755204725	-0.0363375675641748	2.4355957417871014e-05	0.0013204188164809	-0.0376992148214299	-0.0006528363594213	4.261953121825864e-07	0.0014212307981523	-0.0001369999582327	0.0001029999355109	1.0608986715249558e-08	1.8768988555761548e-08	-2.200000722840656e-05	-0.0004309999123934	1.857609244831241e-07	4.840003180499409e-10	-1.507374965042181e-09	-5.0563781200246856e-08	2.5566959692664373e-15	2.272179285235917e-18	0.0	0.0	0.0	0.0
920.1679979405128	0.0076870601202472	846709.1444338516	5.909089329229527e-05	990.4256026624968	-4.755578920161838	980942.87440937	22.615530865887635	869.773323880093	-0.6913103318902358	0.477909974978188	756505.6349334252	872.8939727450935	815.4068662636878	1.162862	15.443656	0.0217228489707502	0.0150633135385592	-0.0576612176	0.0640049904	0.2268477701	-0.0543665306	-0.0600271859	-0.1372072153	-0.080106156	0.0184179315	0.0435189509	0.0797977918	-0.1862582376	-0.105268133	0.0381896933	-0.1272844347	-0.228671673	-0.0869862724	-0.0187101132	-0.0329248723	0.0029778846	-0.0124954487	0.0166851894	-0.1425405734	0.0325528677	0.0411511727	0.0410950526	0.0359457476	-0.0127094515	-0.0825601653	-0.0081163163	0.1563830917	-0.1464745695	0.045928212	0.0479723	0.1574842045	-0.1931662095	0.0088367883	0.13000393	0.1297887203	-0.1738653868	-0.0023574356	-0.0236278694	-0.065634303	0.0293667896	-0.0159162235	-0.1055003152	-0.0026534946	0.0272314244	-0.2302980083	-0.0238394008	-0.0372301055	-0.0485429674	0.1188950597	-0.1696299213	-0.0088631406	0.1234958935	0.1006142441	-0.0841783966	-0.0367261967	-0.0588114337	0.1480304418	0.0220958818	0.029807455	-0.1078923163	-0.1415423604	-0.0027856286	0.0597149713	0.051042074	0.2025322688	-0.1316429251	0.0609087626	-0.048296776	-0.0018636315	0.0061992232	0.0028072009	-0.0094968828	0.012944927	0.0907819467	-0.204006195	0.0311540795	-0.0884516803	0.0934887669	0.0789587745	0.0126094466	0.0823644609	-0.0692973963	0.0034641286007541	0.0003479746466012	1.2108635467729953e-07	1.2000186962562558e-05	0.0171428990782942	0.0122077235578217	0.0002938789888085	0.0001490285144641	-0.0464663705540289	-0.008767155732599	7.686301963964352e-05	0.0021591235924643	-0.0001290002093366	7.999748896100016e-06	6.399598240065343e-11	1.664105400888662e-08	-2.200000545782288e-05	1.7705836796721997e-12	3.134966566721546e-24	4.840002401442364e-10	-1.3573670842913562e-09	1.5000788075082463e-10	2.250236428735363e-20	1.842445401517618e-18	0.0	0.0	0.0	0.0
919.3358967060128	-0.8321012344999872	845178.4909722487	0.6923924644564027	997.4577906091786	7.032187946681802	994922.044046944	49.45166731745682	869.8284140759565	0.0550901958634995	0.0030349296802787	756601.4699338936	873.1568352652954	809.8814192703089	1.16401	15.458898	0.0207084462597861	0.0127883923147951	-0.0112618726	-0.1048210094	0.1437643091	0.0302030603	0.1817988036	0.1169305584	-0.0942712741	-0.0974746826	-0.0413228655	-0.1410959473	-0.038035296	-0.0640308411	0.1121250479	0.0233669369	0.0643532325	-0.1378544284	0.0708502668	0.0668797339	-0.203761306	-0.0319607022	-0.0777493777	-0.0778650467	-0.0217504922	0.011122968	0.1528182544	0.1094900314	0.0505797575	-0.1905717017	0.046077326	-0.0208877608	0.0724807589	-0.0445145744	-0.1265089308	-0.135034234	-0.1621482678	0.0123771459	0.0002968229	-0.0946794638	0.0295693188	-0.1083037832	0.0847863023	0.0491970104	-0.0907008808	0.0023190205	-0.2155179955	-0.0504215975	0.0035977	-0.0166616539	-0.0012765415	-0.0668908907	-0.0719475279	0.0095137706	0.044602121	0.0064331493	-0.2413029234	0.0709930169	0.0466353403	-0.029613893	-0.0912438393	0.1309918743	-0.0393110715	-0.0338304822	-0.1020085541	0.1726672987	0.0604624582	0.0879979779	-0.070533935	-0.0669911427	-0.1455161946	0.0863214479	0.0036334199	-0.1187651154	0.0312543575	0.0650621485	-0.1763038789	0.0576437128	0.0494978051	-0.0181328372	-0.0108486113	-0.1337873424	0.0633057014	-0.0170732317	-0.1113269281	0.0772216734	-0.0798077096	8.892296179396908e-05	-0.0033752056389601	1.1392013105268266e-05	7.907293134211684e-09	0.0208396028241395	0.0036967037458452	0.0004342890458678	1.3665618584546655e-05	-0.0486027963415551	-0.0021364257875262	4.56431514560695e-06	0.0023622318122186	-0.0003589997653296	-0.000229999555993	5.2899795756977153e-08	1.288808315067079e-07	-2.1999951276718832e-05	5.418110404775689e-11	2.935592035833858e-21	4.839978561780024e-10	-3.968942070641359e-09	-2.6115749863500023e-09	6.8203239093290144e-18	1.5752501160106918e-17	0.0	0.0	0.0	0.0
919.4825935297764	0.146696823763591	845448.239804244	0.021519958102326	989.5452862958002	-7.912504313378349	979199.8736302372	62.60772450923098	871.1867964136319	1.35838233767538	1.8452025753084296	758966.4342454469	873.6881240640254	809.898740434155	1.185753	15.747668	0.0262251862742242	0.0162685429122632	-0.0185151482	0.0567666703	0.014368763	0.1653662338	0.0932717735	-0.0834673049	0.1272830065	-0.0203839324	-0.0992281237	0.0212907172	0.0662756923	-0.1657078411	0.148696554	-0.1744242167	0.0279600835	0.1334050853	0.0406048457	-0.1083479981	-0.0342464461	0.1436481729	0.0684500236	0.1030999218	-0.036485334	-0.0131122013	0.1501988065	0.0213886368	0.1084642867	-0.04798107	0.188234095	-0.044065192	0.186302293	-0.1350930009	-0.1795645751	0.0108434565	0.1086564215	-0.0464378555	0.0551586153	0.1835952065	0.1000715304	-0.010950029	-0.0429554451	-0.0629579291	-0.0798004594	0.0364523591	0.0741693006	-0.1116610535	-0.069831617	0.0350606096	-0.036845437	-0.1424798238	0.0300471749	-0.0707517644	-0.096647965	0.0579599824	-0.189591708	-0.0109186602	0.1021475582	0.0806190572	0.1242391335	0.144960791	0.0442663898	0.0362715419	-0.1033932503	-0.1011634713	0.058296267	-0.1715001915	-0.107776624	-0.0407140644	-0.0602958902	-0.088598869	-0.0770625777	0.0990111496	-0.0222800096	0.0100460993	-0.056593944	0.0634086421	-0.0890597803	0.0506763262	0.1899688051	0.0135572112	0.0333254467	-0.0616105741	-0.0574072696	0.0719655524	-0.0898496795	7.100279850646984e-05	-1.7920163287499236e-05	3.2113225225063535e-10	5.041397395750357e-09	0.0279037610869892	0.0070641582628497	0.0007786198827997	4.990233196258771e-05	-0.0540934534201085	-0.0054906570785534	3.014731515426859e-05	0.0029261017029134	-0.0003589997962494	-3.091979997775843e-11	9.5603403066459e-22	1.2888085370711072e-07	-0.0002949999331511	-0.0002729999818743	7.452899010341246e-08	8.702496055915347e-08	-5.297153856206232e-08	-4.9002596491420963e-08	2.4012544629010227e-15	2.805983897632056e-15	0.0	0.0	0.0	0.0
920.43004553963	0.9474520098535776	847191.4687320853	0.8976653109755839	995.0735613434008	5.528275047600573	990171.3924846388	30.56182500192312	870.1250529051453	-1.061743508486643	1.127299277813526	757117.6076931818	873.8973307649494	818.6173807648859	1.329811	17.66086	0.0408170720946417	0.0246771208553605	-0.0893678477	-0.1988727456	0.0891868634	-0.0153358482	-0.0923441093	-0.0150441384	-0.1322587505	0.0891912684	0.062548529	-0.1043262904	-0.1384739433	0.0160723153	-0.0820295761	0.0009200725	-0.0364006513	-0.0908117598	-0.119558118	0.1939741541	0.0192436402	-0.0621212107	0.0997981814	0.0212480646	0.0473967113	-0.0306382073	-0.132563769	0.0255411002	0.0158676273	-0.028331685	-0.0738535136	-0.125371127	-0.067584495	0.0386579474	-0.069123019	-0.1096172919	0.0054355297	-0.0369641983	0.0546515317	-0.0418397729	-0.1488557126	0.0339682825	0.0999753215	0.1688219832	0.1034994617	-0.0185199731	0.0686630126	-0.0217319758	0.0586092122	0.0029403653	0.0859372449	-0.0227620386	-0.0621993427	0.0129066487	0.0161081695	0.0263397113	0.0477915202	0.0409106785	0.1101510851	0.0364959606	0.0867779029	0.1352462318	0.1126058996	-0.0264969552	-0.077384567	-0.0569404978	-0.2181337819	0.1113283029	-0.0449233581	0.0615157927	-0.0462392705	-0.0746629791	0.0320592629	-0.0935828382	-0.0215847968	0.1187488204	0.0505239459	0.1293669334	-0.0938128685	0.0907674429	0.0799911476	-0.1197920465	0.0368052978	-0.018517469	-0.0475891863	0.066603812	-0.0993643757	8.685736236202501e-05	1.585456385555517e-05	2.513671950498764e-10	7.544201396488121e-09	0.0194011384285488	-0.0085026226584404	0.0003764041723237	7.229459207182411e-05	-0.0551394162663285	-0.0010459628462199	1.0940382756726317e-06	0.0030403552261914	-6.999999892293709e-06	0.0003519997963571	1.2390385663544433e-07	4.899999849211193e-11	-2.199998420349125e-05	0.0002729999489476	7.452897212539699e-08	4.839993049538645e-10	-7.632076218933911e-11	5.289521779987298e-08	2.797904066096e-15	5.824858741161655e-21	0.0	0.0	0.0	0.0
918.936587070293	-1.4934584693370423	844444.4510563981	2.230418199634542	995.71658632076	0.6430249773592323	991451.5202742676	0.4134811215078411	870.3561940831462	0.2311411780009393	0.0534262441676619	757519.9045788993	873.5049567422276	803.6202239990234	1.316503	17.484114	0.0346368799043015	0.0245728320930954	0.0363780782	-0.0375663864	0.0725514848	0.1268180122	0.2548844602	0.163549565	0.1003268217	-0.1785961691	0.0557957901	0.0778533481	-0.0818452667	0.0597992698	0.0697331453	0.0432208329	0.2457892466	0.0298927295	0.1506820419	0.1427938517	0.09872261	0.07771858	0.0844176327	-0.1466673713	0.1300968324	0.0860139526	0.02614928	-0.1023121676	-0.049593936	0.0313571963	-0.1584363822	-0.1399351956	-0.1504614478	-0.0940779525	-0.1190850174	-0.0543823322	0.0190925462	0.0924900214	0.0052436737	-0.0896193191	0.2185459204	-0.0790331791	-0.0674031357	0.1117644975	-0.0079774592	-0.1876184037	0.0139910622	0.0522084184	-0.0273506543	-0.1512727603	-0.0580060801	0.0214696031	0.0301506389	0.0219101148	-0.0764972485	-0.0396151377	0.070507415	-0.1067094106	0.2319910414	0.1858721333	0.0697231962	0.0857173135	-0.0812004955	-0.0394459015	-0.1294776472	0.1606646305	-0.0677332618	-0.1687830359	0.0733243733	-0.0116665634	0.0966970164	-0.0052364415	-0.0178595156	0.0630004031	0.0149527945	0.0339091525	0.0228639858	-0.0807003874	-0.0494748908	0.0516728329	0.1390790316	-0.1650403253	0.0869914115	-0.0304259137	-0.0657290121	0.0611443214	-0.1082959623	8.226195065219599e-05	-4.595411709829023e-06	2.1117808782833697e-11	6.767028525104329e-09	0.0166883166221367	-0.002712821806412	0.0002784999116806	7.3594021533449955e-06	-0.0376701149800027	0.0174693012863257	0.0003051764874324	0.0014190375626066	-0.0002960000832288	-0.0002890000833365	8.352104816850758e-08	8.761604927145651e-08	-2.199997850715896e-05	5.69633228797049e-12	3.244820153497511e-23	4.839990543154563e-10	-3.215285000350348e-09	-3.138964238161009e-09	9.853096488453725e-18	1.033805763347794e-17	0.0	0.0	0.0	0.0
919.4871320203774	0.5505449500844861	845456.585951059	0.3030997420635293	990.4249790127716	-5.291607307988443	980941.639052449	28.001107901956694	869.8289526991957	-0.5272413839504679	0.2779834769500047	756602.4069537796	872.9760984232278	803.7371306665165	1.358192	18.037785	0.0027973337312595	0.0021002377449802	0.048267644	0.0486535242	0.2224630966	-0.101376615	-0.149351552	-0.1173868949	-0.0600956828	0.1149391515	0.1133084027	0.0337708794	-0.1977119822	-0.0249386176	0.1238903705	-0.0904689541	-0.238996009	-0.0247253433	-0.1014653964	0.0208550087	0.1692010328	-0.0434143009	0.0493770076	-0.1415336513	0.0823984471	-0.0041705452	0.0170003372	0.1100164031	0.034045425	0.0731386943	0.0241243429	-0.0060032397	0.0685746591	-0.0057999858	-0.0556303039	-0.114506165	-0.2582353076	0.0938299387	-0.1009003277	0.0927737897	-0.2246612244	0.0753560157	-0.030846273	-0.0318151671	0.1970486664	-0.0061773748	0.0183110716	0.0290834486	-0.0174484893	-0.1914038898	-0.0049612559	0.042100128	0.0015962027	0.0250880718	0.0133049468	0.0333918847	-0.0985151644	-0.0498099107	-0.0357248577	0.1047875177	-0.0335751857	0.1098361853	0.0106476608	0.0076248855	-0.1064591267	-0.2297052225	-0.0409846357	0.0946142394	0.1009665977	0.1591064813	-0.0944128848	0.0071460332	0.1139266148	-0.0923467505	0.0827138231	0.0478603531	-0.1333816248	0.029392597	-0.0626657612	-0.1231335245	-0.127340893	0.0074428753	0.1336682979	0.1328614914	-0.0577006633	0.055595093	-0.1165920251	8.096477118613166e-05	-1.2971794660643354e-06	1.6826745671789546e-12	6.555294173222655e-09	0.0157265036368556	-0.0009618129852811	0.00024732291664	9.250842186553464e-07	-0.037635914716219	3.4200263783701335e-05	1.1696580428747531e-09	0.0014164620765265	-0.0002599999749146	3.600010831419996e-05	1.2960077986341286e-09	6.759998695559266e-08	-2.1999984167964115e-05	-5.6608051545706156e-12	3.204471499801326e-23	4.839993033906716e-10	-2.8632054322407473e-09	3.5207956810960096e-10	1.2396002228024317e-19	8.197945347212924e-18	0.0	0.0	0.0	0.0
918.208196011822	-1.2789360085554335	843106.2912232846	1.635677313979704	998.3363230614688	7.911344048697174	996675.4139438932	62.58936465685619	868.9906871325074	-0.8382655666882783	0.7026891602952204	755144.8143230274	872.6142773779992	797.1322742999624	1.349029	17.91609	0.0294022345019654	0.0210110602495063	0.1012264858	-0.0292563462	0.0805754501	-0.0384138797	0.1705075613	0.1848047756	-0.0151004343	-0.1339833591	-0.1202304123	-0.1715023702	0.0885338007	0.0060599653	0.2570046347	0.0792327852	0.1511324665	-0.0104201554	0.0439735912	-0.1315656197	-0.2192635378	-0.0918498927	-0.0918645538	-0.0086168354	0.0807333185	0.1858190626	0.0946536366	0.1949412334	0.0382603883	0.1004768947	0.0866917094	0.0572716624	-0.02679085	-0.0660211599	-0.0103028043	0.1258572858	-0.0876570337	-0.00133788	0.0670376785	-0.1196131708	0.1584420321	-0.0798078418	0.0972688735	-0.1018380394	-0.1048631926	0.0265138717	-0.2171460958	-0.0131141097	-0.0220724304	-0.0846368317	0.103657365	-0.0328856036	-0.0827706635	-0.0288097397	-0.0132371864	0.0175875273	-0.3234692002	-0.1017673452	-0.0926315047	0.083869997	-0.0044085601	0.0918006203	-0.1066493482	-0.036845437	-0.0906136265	0.1588910718	0.0997866775	0.024619217	-0.0385003825	-0.1603300882	0.0129874463	0.1272811013	0.0369036856	0.0154901374	-0.0048825005	0.0374734278	-0.2779594197	0.1649020375	-0.0851697051	-0.0369597303	-0.0384834771	-0.0196004655	0.0129442174	-0.0829844354	-0.0245548403	0.0499642712	-0.1242038795	8.892305193342054e-05	7.958280747288882e-06	6.333423245266888e-11	7.907309165153806e-09	0.0351456084150783	0.0194191047782227	0.001235213790866	0.0003771016303875	-0.0326107897253677	0.0050251249908513	2.5251881173678305e-05	0.0010634636065121	-0.0003589997653296	-9.8999790415e-05	9.800958502213929e-09	1.288808315067079e-07	-2.1999951276718832e-05	3.2891245282939956e-11	1.0818340162625205e-21	4.839978561780024e-10	-3.968942070641359e-09	-1.1057366384006112e-09	1.2226535135014844e-18	1.5752501160106918e-17	0.0	0.0	0.0	0.0
918.7848339873708	0.576637975548806	844165.5711652006	0.3325113548450254	992.1555362466992	-6.18078681476959	984372.6081049752	38.202125649629615	869.3159546539226	0.325267521415185	0.1057989604875778	755710.2290158608	872.428847423151	800.3613392806955	1.339394	17.788134	0.0264674430453291	0.0154615445598231	0.0464517019	0.1431555173	-0.0189136673	-0.0807228754	-0.1451009231	-0.068243151	0.0667920011	0.1171687348	0.0602172649	0.0175769486	0.0698115757	-0.0267308806	0.1091073642	-0.0743977637	-0.2081948784	0.0027595637	0.0595198849	-0.1000708885	0.0266633243	0.0019816611	-0.022491877	-0.0145843993	-0.0880296264	0.0974378153	-0.0055897387	0.0223108501	-0.0753712958	-0.0125524875	-0.0509366858	-0.0127864833	0.0335344471	-0.1399856148	0.2388675394	-0.0791323561	0.0237925343	-0.1843599414	0.0078323851	0.1135929558	-0.1185006809	0.0589727075	-0.0611759837	-0.1253538043	0.0293467451	0.0426662412	-0.0573438863	-0.1207072494	0.1590647632	0.0634743414	-0.1047919694	0.0169617374	0.0478456299	0.0095950238	0.0041493105	0.0562283335	-0.048910328	-0.0517344255	0.1766288994	0.131331948	-0.0143471437	0.1007705371	0.0011287874	0.0104705013	-0.0415233085	-0.1794058424	-0.0188290122	0.0691165999	-0.063439865	-0.009778917	0.1349750851	0.0404545209	0.0500648529	0.0436793618	0.1498066973	0.0367028394	-0.1567984854	0.0002245616	-0.0791390724	0.0071783102	-0.0358221917	0.0231986988	-0.0181479846	0.0516151219	0.0358615319	0.0442601199	-0.1310868562	3.161955433483854e-05	-5.7303497598582e-05	3.2836908370306924e-09	9.997962163338066e-10	0.0461457402505942	0.0110001318355159	0.0021294293432753	0.0001210029003987	-0.0351717688378556	-0.0025609791124879	6.558614014599341e-06	0.0012370533231835	-0.0003589935076	6.257729600017518e-09	3.915917974693541e-17	1.288763384989513e-07	-0.0002220101650425	-0.0002000102137657	4.0004085610633486e-08	4.928851338219809e-08	5.696013155708247e-05	5.696410049915311e-05	3.2449087456776162e-09	3.244456587000142e-09	0.0	0.0	0.0	0.0
