global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
925.8460079857322	2.1327752258014243	857190.8305031165	4.5487301637923165	1000.4791129894472	3.927377122172061	1000958.4555281512	15.4242910597605	875.9194536412016	-0.6010607049820464	0.3612739710735146	767234.8892671011	878.2404405213675	788.2793477550788	1.301658	17.066395	0.0293404834751495	0.0171984880835524	-0.0046957201	0.0086739437	-0.1744717767	0.1082019483	-0.1375062139	0.0015958011	-0.1729391238	0.0094563732	0.0899409693	-0.03687679	-0.1251999407	0.0172446064	0.0716666037	0.0854482946	0.170220435	-0.1025210495	-0.1486365898	0.0236728181	0.0155019557	-0.0288000345	0.1576296881	-0.0091850702	0.0378588488	-0.0670122439	-0.1221056226	0.1522596483	0.0089561499	-0.2014391679	0.0064712645	-0.1176726117	0.1440408593	-0.0372200581	-0.0241713075	-0.2382517488	-0.1764278305	0.0171154636	-0.0409876788	-0.0374719367	-0.2135442886	0.0423870984	0.091183803	0.0730421698	0.1358997164	0.1439489462	-0.0436737718	-0.0158351433	-0.023879779	0.0408465238	0.0029536339	0.1394008619	0.0136123245	0.0558619493	0.1115860607	-0.1248835758	-0.0319753275	-0.1531805568	-0.0770695419	-0.2216327758	0.1282816931	0.0078858895	0.1096876843	0.1158514724	0.1465066906	0.0157485848	0.0117074436	0.0971528662	-0.0025480679	0.279054057	0.0990966176	-0.0156240498	0.0973570843	-0.0196451281	0.0825761779	-0.0407271686	0.1177226167	0.1533582713	0.0100846417	-0.1302494318	-0.0550127552	0.1029284898	-0.0094305195	0.1016540472	-0.023839813	-0.0085068028325423	-2.353558691940011e-05	5.539238516406374e-10	7.23656944317497e-05	2.804475283824104e-05	9.356263721826964e-05	7.865081617580291e-10	8.753967083237534e-09	-0.0378510293597855	-0.0002702806031606	7.305160444491163e-08	0.0014327004235953	-0.000146048475543	-0.0001980422095978	3.9220716782393586e-08	2.1330157208434268e-08	-0.0004349836406365	-0.0002149822842461	4.6217382539670954e-08	1.8921076762138378e-07	-0.0002230318286451	-0.000166037599113	2.7568484319238e-08	4.9743196588777254e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
926.0240859118416	0.1780779261093812	857520.6076888617	0.0317117477674182	999.72718176681	-0.7519312226372676	999454.4379634084	0.5654005635767761	876.8284677546075	0.909014113405874	0.8263066583710672	768828.1618648927	878.844696388531	799.5937125335222	1.252283	16.419035	0.0415171522378623	0.0230253080159919	-0.083712677	0.1204002009	-0.0179626359	-0.0246035962	-0.2291754662	0.0574243591	-0.0031244641	-0.187457167	-0.0154590466	0.1404250303	-0.0146311315	0.1958889444	0.1934391853	0.020419086	0.0433208386	0.0111568803	0.0524915274	0.0697155665	0.0601119488	-0.0993547351	-0.0671950672	-0.2231814932	-0.219445537	-0.1124863294	-0.1839218179	0.0889272625	-0.0358903779	-0.0243425068	0.0541008153	-0.0720566129	-0.0576075455	-0.0971681375	0.1136650568	-0.0790752147	0.1979568814	-0.0763708689	0.1317924343	0.0587159723	-0.1584574886	-0.0113386382	-0.0311338618	-0.0138455138	-0.1548008127	-0.1548995369	0.0091848361	0.0185621217	0.0258562162	-0.0885009887	-0.2611285164	0.1836181444	0.1153433276	-0.0503318988	0.1584958779	-0.0869052667	0.0283562451	-0.0164329854	-0.1315405563	-0.1886666745	0.2060993367	-0.0937084979	-0.0371215492	-0.0535770836	0.0929859072	0.1580750292	-0.1326079399	-0.0738018003	0.1974308395	0.3564007835	0.0891367571	-0.0209293227	-0.0739232519	-0.0101493635	-0.0989125568	0.0687920619	-0.083831217	-0.1609404066	-0.1541683867	-0.0228884944	-0.0708546926	-0.1089437392	0.0236322879	0.0970382431	-0.0355847396	-0.0085593726716126	-5.2569839070299926e-05	2.763587979877232e-09	7.326286053154861e-05	0.0166971431830802	0.0166690984302419	0.0002787945904762	0.000277858842477	-0.0414962544481056	-0.00364522508832	1.3287665944518251e-05	0.0017219391332219	-0.0003510242038499	-0.0002049757283068	4.2015049194944085e-08	1.2321799168845613e-07	-0.0002169605444686	0.0002180230961679	4.753407046263738e-08	4.707187785611136e-08	-0.0002230381817749	-6.353129800018564e-09	4.0362258255883917e-17	4.9746030529453346e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
924.031097884638	-1.9929880272035236	853833.4698578895	3.972001276576592	1001.5455921901746	1.8184104233646396	1003093.5732355675	3.306616467801167	875.5124491427807	-1.3160186118267347	1.731904986674366	766522.0486039902	877.898654470054	793.9721226405934	1.325894	17.384163	0.0295021403486324	0.025899579530901	0.0036487346	0.0527529211	0.1147311569	-0.1173996149	-0.123496521	0.1178089409	0.0703685384	-0.0750160192	0.2053494809	0.0770879994	0.0496954758	-0.1674927173	0.1234901932	-0.0022621969	-0.0576070637	0.067795691	0.2747477774	-0.0316180103	0.1105065598	-0.1899208693	0.2880395494	0.1607307395	0.0934421397	0.083007929	-0.1483333936	0.0218843199	0.0496297997	-0.1607222336	-0.0420680667	0.060630014	0.0275061829	-0.1279799472	-0.0422940733	0.0863164023	0.1266907753	0.097994977	0.1118884354	0.0792815796	0.0109479857	-0.1788344401	-0.0522980934	-0.0110341747	0.147282474	0.1513324544	0.3708751534	0.0358167435	-0.0035641731	-0.0081880818	-0.0905549306	0.0143611879	-0.0418074652	0.1465405686	0.1711587484	-0.0091575449	-0.0378292561	0.015719793	0.0259095496	-0.3089753372	0.0568404714	0.0752861925	0.1430299807	-0.0740024349	-0.2020835231	0.2096271987	0.0639065793	0.1380604047	0.0966280356	0.0058245452	-0.0576118721	-0.2326441749	0.09117396	0.1044548182	0.0871420333	0.1699057319	0.2934991581	0.2367838241	0.1101551173	0.1839601395	0.0495171815	-0.0705370882	-0.1118535367	0.092280022	-0.0471208409	-0.0083974736897971	0.0001618989818154	2.6211280312895372e-08	7.051756437083453e-05	0.0144577602779918	-0.0022393829050884	0.0002090268322558	5.0148357956021695e-06	-0.0398776617399221	0.0016185927081835	2.619842354984797e-06	0.0015902279058436	-0.00035096764076	5.6563089899971514e-08	3.1993831390322587e-15	1.2317828486064044e-07	0.0002920389480287	0.0005089994924973	2.5908048336250895e-07	8.528674716570972e-08	-0.0002224489222912	5.892594837000203e-07	3.472267391304145e-13	4.9483523028516335e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
928.6929544326342	4.661856547996194	862470.6036128148	21.732906474094992	994.9455907585916	-6.600001431582996	989916.7285699628	43.5600188968976	877.7814201192652	2.2689709764845247	5.1482292921291375	770500.221506594	878.5331707112088	802.9721376998142	1.726447	22.635921	0.2981786374895508	0.1322535633545302	-0.1593621805	-0.1605001402	-0.0127229188	0.0436833281	-0.0143988393	-0.1557021324	-0.1254250849	-0.1026040252	-0.4538679668	-0.1317478821	-0.0106616286	-0.0472049959	0.1796049594	0.2415016732	0.2512153387	-0.294430254	0.3160132346	0.0137012465	0.2611664667	0.260779764	-0.0041906563	0.2404509717	-0.0498556732	0.0685223539	0.1605398983	-0.2574768013	-0.014750004	0.1541480807	0.0638862243	-0.0455911946	0.0840731492	0.1604549357	-0.0596004688	0.0456931564	0.0691075984	0.2320737193	-0.013746241	0.103670529	-0.4220744392	0.0087618591	-0.4744529787	-0.2432903923	-0.0015571057	0.3521258444	-0.0318998441	0.2716956877	-0.060770014	0.1176951325	-0.0176342346	-0.2377230949	0.0438041946	-0.0307057645	-0.0819886931	0.1139616377	0.0085738626	0.2061303783	-0.0704160646	-0.527292965	-0.3636647781	0.140743108	0.1941562198	0.4989656355	-0.2224565926	-0.0487783589	0.0496173806	-0.1059508731	0.1374603437	-0.2341001909	-0.0033569284	0.1198294954	0.003986192	-0.0393046702	-0.0317422215	0.0327883467	-0.1845345747	-0.135208577	-0.0009704312	-0.0233586421	0.0298310032	-0.0590579849	0.0430236724	0.0873863672	-0.0583804184	0.0187631699814971	0.0271606436712942	0.000737700564639	0.0003520565477545	-0.0497227391295638	-0.0641804994075556	0.0024723507865466	0.0041191365042032	-0.1423764808763081	-0.102498819136386	0.0105060079243535	0.0202710623067217	-0.0013749742870374	-0.0010240066462774	1.0485896116202885e-06	1.890554290014007e-06	-0.0004350782687869	-0.0007271172168156	5.286994469896642e-07	1.8929309997060602e-07	0.0001132007201021	0.0003356496423933	1.1266068243875017e-07	1.2814403031633988e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0
930.8454272383668	2.1524728057326	866473.2094105777	4.633139179418372	1001.3664918963829	6.420901137791248	1002734.8510928686	41.227971421288935	879.4514081021573	1.669987982892053	2.788859863003868	773434.7792128673	881.346427122089	829.0871989542992	1.934383	25.362228	0.2950467140176585	0.1536636002444171	-0.4156436158	0.0368237212	0.2149298032	0.1424973398	-0.1202303104	0.0463611855	-0.1241865209	-0.6146965117	-0.1105662745	0.0860987124	0.1648867886	-0.0474869519	0.3877940104	0.131281375	0.1843653896	-0.068503151	-0.1682353764	-0.1555025587	-0.0316718757	-0.0679982279	0.0282430499	-0.1971810171	0.1376773196	-0.1390319952	0.1825922298	0.0671843645	-0.0604376517	-0.0302214388	0.1374796167	0.0601255219	-0.0147968386	0.0260232036	-0.0602938256	0.193459326	0.1469296894	-0.1268072198	0.2560121278	0.1371611615	-0.4078793534	0.0433320151	0.097989637	-0.015463119	0.153419311	-0.3331153131	-0.0336951801	-0.1990316116	0.0705141603	0.0180669213	0.167428267	-0.0324668	0.0235752523	-0.2544643333	-0.0039586882	0.1402713892	-0.171351446	-0.0925422316	0.0415347308	-0.1421876212	-0.0184057266	-0.2226307716	-0.4377980018	0.0275322211	0.1746710591	0.2173501696	-0.1209874617	-0.1887991735	-0.0643566374	-0.2179850451	-0.0664401841	0.0379175798	-0.2433421561	-0.1028832748	-0.2659122163	0.1139353931	-0.0172374906	0.255827312	0.08967048	-0.225008478	0.0921149472	-0.2082934722	-0.0691854965	0.0823644609	-0.0692973963	0.0238112557998277	0.0050480858183306	2.5483170429230542e-05	0.0005669759027648	0.0779853996114212	0.127708138740985	0.006081722552553	0.0163093687006866	-0.1116514089160602	0.0307250719602479	0.0009440300469624	0.0124660371129412	0.0001449342165143	0.0015199085035517	2.3101218591687683e-06	2.1005927116613993e-08	0.0002395398612986	0.0006746181300855	4.5510962144005654e-07	5.737934515095252e-08	0.0005499824364268	0.0004367817163247	1.9077826771555078e-07	3.024806803779592e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0
924.3315831699592	-6.513844068407593	854388.8756454833	42.43016454752878	1002.535652803571	1.169160907188143	1005077.7351422822	1.3669372268970017	875.5881011638236	-3.8633069383337215	14.925140499777472	766654.5228996702	878.4337692706162	823.4661058978805	1.760854	23.087046	0.1713855340559014	0.1000308266821201	-0.2386682819	-0.1373088103	0.1608549127	-0.1228479106	-0.2089812652	0.0956879541	-0.0033589138	-0.1740024975	-0.0788803605	0.1649581506	0.2216875916	-0.2465126796	0.0400391415	0.086387186	0.1309305177	0.0367217593	0.1945309622	-0.1034087742	-0.3730643934	-0.1119159318	0.0475568001	-0.1507214776	0.1387678406	-0.0230520663	-0.0497702474	-0.1565589019	-0.029022871	-0.1464326731	-0.1185669957	0.136474834	0.009959418	-0.0920377597	-0.1555941508	0.0701265635	-0.0360675625	0.0502297082	0.0180578308	0.0452710729	-0.0860851259	-0.2360205615	-0.174641816	0.2082028755	0.1427473212	-0.1168815835	0.0276469012	-0.2094719238	0.0600177148	-0.2716152337	0.1604602558	-0.1037832296	-0.1734074432	-0.1016374248	0.0339609565	-0.0823776557	-0.0907133294	0.1163172126	0.207775311	-0.1961914079	-0.2375773949	0.1191642232	-0.3528467897	-0.2074193795	-0.003211909	-0.0224644804	0.2042841618	-0.0904271019	-0.2958222045	0.0599903009	-0.0877527327	-0.1334821188	0.297394754	0.0798075129	-0.1169264912	-0.0489782193	0.1504642987	-0.175506943	-0.0513314761	-0.1192434093	0.0055287062	-0.0962665754	0.138037366	0.0772216734	-0.0798077096	0.0236506195381593	-0.0001606362616684	2.580400856279898e-08	0.0005593518045387	0.0156748920473575	-0.0623105075640637	0.0002457022406963	0.0038825993528912	-0.1143079578384345	-0.0026565489223743	7.057252176968111e-06	0.0130663092251933	0.0014246630576971	0.0012797288411828	1.6377059069550725e-06	2.0296648279668502e-06	-0.0004870236066287	-0.0007265634679273	5.278944729265448e-07	2.3719199341362678e-07	0.0006688469534726	0.0001188645170457	1.4128773412531264e-08	4.473562471695783e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0
921.130685418879	-3.20089775108022	848481.7396202538	10.245746412870409	1001.5303145847964	-1.0053382187745683	1003062.9710323212	1.0107049341288217	873.3972144837076	-2.190886680116023	4.799984445109809	762822.6942678995	876.4860343201345	783.6150840510635	1.731608	22.703592	0.121119163113434	0.0690735805812973	0.0841026101	-0.0232604265	0.0221750226	0.1561662349	-0.0617434023	0.231736658	-0.114198854	0.142197005	-0.0129143486	-0.1421175864	0.1525207546	-0.0343892501	-0.0278618318	-0.2203800224	0.1356794699	-0.0299858589	-0.115703593	-0.4109964347	-0.1531127523	0.0504054847	0.0516944927	-0.0085624752	-0.0863394234	0.1303066045	0.0295590662	0.0782167915	-0.0629855021	0.0371547591	0.0057759261	-0.2927426237	0.0802180237	0.1274997479	0.1176522869	0.0957298427	-0.0132381458	0.1002929583	0.0440985479	-0.2325485756	-0.0020098794	-0.1908509578	0.1121156524	-0.0374686729	0.2935107701	-0.0582991521	-0.2458623811	-0.0026046711	0.0802529491	0.0187308691	-0.0592231266	-0.0232425025	-0.0294650397	0.0873093251	-0.1995449156	-0.0608753081	-0.09620834	0.160497459	-0.1655074849	-0.0513181733	-0.1859332875	-0.1934229696	-0.189344381	-0.0633978228	0.1961881669	-0.1964949827	0.1562281571	0.0783852192	0.0415029254	0.1343454731	0.2302894804	0.0865459433	0.202099826	0.0789628795	0.0931469555	-0.0798771797	-0.1388434806	-0.0614905561	-0.0038132899	0.0428398819	0.1638804338	-0.0011331506	-0.1322773021	0.0719655524	-0.0898496795	0.0323598572106789	0.0087092376725195	7.585082083643458e-05	0.0010471603586955	-0.0051690646100297	-0.0208439566573871	2.671922894266149e-05	0.000434470529135	-0.0658082239053072	0.0484997339331273	0.0023522241915841	0.004330722333571	0.0007072069384331	-0.0007174561192639	5.147432830693589e-07	5.001416537679186e-07	-0.0006242659953514	-0.0001372423887226	1.8835473262312682e-08	3.897080329520742e-07	0.0006622207644513	-6.626189021299942e-06	4.390638094599589e-11	4.385363408704642e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0
920.536747477898	-0.5939379409810499	847387.9034571872	0.3527622777368091	991.8154171290024	-9.714897455794016	983697.821654777	94.37923257659304	873.6114603002021	0.2142458164945537	0.045901269885418	763196.9835678516	875.5244734559684	776.8938858267783	1.340727	17.578638	0.093329818763619	0.0498394696314623	0.1571322737	-0.0599981954	0.1583344035	-0.0968102932	0.0652281729	-0.0618887686	0.1058244825	0.1172364676	-0.1198476615	-0.0648895191	0.1857873968	0.0233314806	-0.1316037225	0.0620094217	-0.0521963382	-0.1708358495	0.195844432	-0.2244084688	-0.1070718867	0.1147611224	-0.0663336438	-0.0469284381	-0.1355031635	-0.1011708713	-0.0353251489	-0.0736775084	0.1234365808	-0.1348900385	0.0102644061	0.1346181907	0.0099853497	-0.1563914937	0.0279047176	0.0425534696	-0.1233321427	-0.0210448615	-0.1099832551	0.0580577031	0.0618592596	-0.1228416905	-0.1802478888	-0.1250149118	0.0573505777	-0.0289550302	-0.2505417337	-0.0307570475	0.029584213	-0.1033921417	-0.1155630004	-0.0621823053	-0.1845830048	0.0391207815	0.1236399353	0.0792806087	-0.2666225051	-0.0590502907	-0.0185192743	-0.1103258448	-0.1841339271	-0.0446419879	-0.0659050452	-0.1605272873	0.009749222	-0.1364410496	-0.0640180531	0.1334489475	0.1240776334	-0.0848966379	0.0934824291	0.155292246	0.1253666297	0.0997540474	0.04874925	-0.1846337115	0.1153095051	0.1889752316	-0.1025772926	0.0081741086	-0.2427324515	0.0466050759	-0.0369444696	0.066603812	-0.0993643757	0.0407977961561556	0.0084379389454767	7.119881364759249e-05	0.0016644601711992	0.0290890932806178	0.0342581578906475	0.0008461753478884	0.0011736213820605	-0.0523207757026824	0.0134874482026248	0.0001819112590184	0.0027374635701304	0.0001451550111967	-0.0005620519272364	3.159023689101515e-07	2.1069977275514104e-08	-0.0006329644025748	-8.698407223399983e-06	7.566228822409701e-11	4.006439349268734e-07	0.0004900456244137	-0.0001721751400376	2.9644278846967173e-08	2.401447140070132e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922.0869161827674	1.5501687048694066	850244.2809954459	2.4030230135564934	997.3864759809516	5.571058851949147	994779.7824697013	31.036696731880944	873.8226471758903	0.2111868756882131	0.0445998964629488	763566.0187174805	876.2174415111144	780.3504176458814	1.278108	16.757629	0.0668676407814753	0.0366328405302183	0.1045774926	-0.0808802965	0.0841210765	0.1189183013	0.1929380983	-0.0196024397	-0.1015449492	0.0521481957	0.1041640735	-0.0365978802	-0.006720064	-0.161783268	-0.0458994193	-0.0353658575	-0.0494224532	-0.0221278822	-0.0848016308	-0.1262363132	0.1531088493	-0.0334912512	0.3012227901	-0.0140399293	0.0594005935	0.0632196717	-0.1276862959	0.042168925	-0.1999405317	0.2089701944	-0.1542900909	0.1295374799	0.0987977868	0.0943881057	0.0069391606	0.0966067935	-0.2035847741	0.0392120447	-0.0393237981	-0.0322139773	0.0094328214	0.0897935248	0.1092303681	-0.17117728	0.2651434905	-0.0264273936	0.1160774561	0.0340547468	-0.2529416446	-0.0536925158	-0.0674830869	-0.0192381585	-0.0820912006	0.0120496732	-0.1329486843	-0.2033088396	-0.1452172724	0.1838129956	0.0830392008	-0.0104817793	-0.1199019153	-0.1366327627	-0.0177200747	-0.1216395062	0.1282431022	0.054324955	0.1888996543	0.132094631	-0.043301767	-0.0290551543	0.1157202057	0.1633796006	-0.060624486	-0.0666981546	0.0134424018	-0.1078391574	-0.2276965695	0.1901644771	0.0458247937	0.2141876512	0.1258275307	0.0595777942	0.0171862179	0.0611443214	-0.1082959623	0.04102370146569	0.0002259053095344	5.1033208875834666e-08	0.001682944081946	0.0064707873091691	-0.0226183059714487	4.187108840050388e-05	0.000511587765018	-0.0458512870128231	0.0064694886898592	4.1854283908217366e-05	0.0021023405207322	0.0001000326917767	-4.5122319420000005e-05	2.0360237098405096e-09	1.0006539424092264e-08	-9.896682806354028e-05	0.0005339975745112	2.851534095839083e-07	9.794433056958344e-09	0.0006620045466951	0.0001719589222813	2.956987095218055e-08	4.3825001984498483e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
923.8226803866752	1.73576420390782	853448.344796821	3.012877371567748	992.31265087342	-5.073825107531548	984684.397083434	25.74370122181752	875.6371428712886	1.81449569539825	3.292394628618779	766740.4059757935	876.7122843585679	788.4007842978319	1.212185	15.893299	0.0439928213027931	0.0254176739790374	-0.0271774611	-0.132086597	0.2080369997	-0.0769482547	0.2276360821	-0.2201472744	0.0695851273	0.0078442476	0.0131906388	-0.2125358137	0.2567821945	0.1745584113	0.0001590944	0.1455599633	-0.0137371245	0.1737022143	0.0684557073	-0.0097869415	0.1788675757	-0.021420063	-0.0142633077	-0.0053575986	0.0693141526	-0.1147089866	-0.1278598812	-0.1340312249	-0.0742190724	0.1202962098	-0.0469368307	0.0922991584	0.1874623232	-0.0109572672	0.0796947469	-0.1330011941	-0.1202316731	0.042943144	-0.0569651996	0.1690014107	-0.0349204459	-0.0199715037	0.1028690023	-0.1876995437	-0.0268852571	0.2020831114	0.0777171863	0.051859762	0.0186310103	-0.1984419517	0.0293083618	-0.0253624119	0.0502051343	-0.0402576713	-0.131327829	-0.272572505	-0.0557311916	-0.0050908053	0.0130824497	-0.0629112057	-0.16640678	-0.0083121016	-0.0374561791	-0.104583364	-0.0501413412	-0.0151998593	-0.0532701291	0.2200168855	-0.1234245323	0.0335627041	-0.0089630101	0.0223154677	-0.216514481	0.0786972253	-0.0041179226	-0.2304763856	-0.0920626713	0.0027152131	-0.0266174379	0.1379489343	-0.1411131075	-0.027996296	-0.1078541506	0.055595093	-0.1165920251	0.0408833229824523	-0.0001403784832377	1.970611855611816e-08	0.0016714460980875	-0.005094583576124	-0.0115653708852931	2.5954781814112404e-05	0.0001337578037143	-0.0573810271012575	-0.0115297400884343	0.0001329349065068	0.0032925822711952	0.0001251618140143	2.512912223759999e-05	6.314727844322421e-10	1.5665479687350222e-08	-0.0004889586378065	-0.0003899918097429	1.5209361166658886e-07	2.39080549485588e-07	0.0006620302516311	2.5704936000049694e-08	6.607437347666508e-16	4.382840540747377e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
925.5475368768228	1.7248564901476584	856638.2430187537	2.9751299116045	997.459118318022	5.146467444601967	994924.6927157658	26.4861271583479	875.4400324720017	-0.1971103992868847	0.0388525095070351	766395.2504545794	877.3572979530163	797.9383157563251	1.296828	17.003075	0.0854307483069861	0.051191964593221	-0.127722794	-0.1046675173	0.1702207943	0.2149818938	0.2425201398	-0.0622720126	-0.1645340993	-0.0819369596	0.0572590085	-0.1155531018	0.0851203499	0.1762075198	0.1031837499	-0.1167772248	0.10533276	0.2831242315	-0.1009669142	0.1259509191	0.1018024371	0.0803466424	0.0102026656	-0.0628374766	0.0709000078	0.0238492036	-0.0312869747	0.0512031298	-0.0552488549	-0.0360863658	0.1755753392	0.2638512665	-0.2960087762	0.1707129294	-0.0887604576	0.1623849397	0.0250575264	0.1200410136	0.030444602	-0.0706435055	-0.1422225669	-0.0016880237	0.2854655467	-0.0551592384	-0.207060775	0.0379972801	0.0556419128	-0.0176158383	-0.1343853421	-0.1005759353	0.0732003309	-0.0374012119	0.2940966459	0.0757761433	0.0192443541	-0.0596571825	-0.1433972217	0.1137054487	0.1480810552	0.0022002955	-0.0628710875	-0.2011461359	-0.0030801909	0.0405528665	0.1460101153	0.0247395993	-0.1943780512	0.0423526644	-0.1344033648	-0.0244894055	0.005268171	0.0087257865	-0.2000928414	0.0746801554	0.1917518214	0.1062522537	-0.1363859211	0.0665353972	0.0261389022	0.1719187557	-0.3004935354	-0.0360302791	0.1684293246	0.0499642712	-0.1242038795	0.0407888778120195	-9.444517043279838e-05	8.919890218080333e-09	0.0016637325531638	0.0369107136180559	0.0420052971941799	0.0013624007797941	0.0017644449923713	-0.035201166187889	0.0221798609133684	0.0004919462301363	0.0012391221009873	-0.0001278941168985	-0.0002530559309128	6.403730417014381e-08	1.6356905137247182e-08	-0.0003190424012298	0.0001699162365766	2.8871527452389067e-08	1.017880537824767e-07	0.0006619795185405	-5.0733090600080244e-08	2.5738464818359503e-15	4.3821688296711213e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
923.7949298758332	-1.7526070009896555	853397.0724642955	3.071631299917955	994.8036308717192	-2.6554874463028	989634.2639955556	7.051613577471766	875.6878935631286	0.2478610911268788	0.0614351204946069	766829.2869330292	877.5848690729722	810.4274176046329	1.549136	20.311152	0.0265537719802156	0.0181171420251065	-0.1325356165	-0.0258969719	0.1401769714	-0.0685852423	0.226682467	0.036711642	0.0918598503	-0.0045378098	0.1777080348	0.0265937871	0.0792483834	0.1280684589	0.0661202905	-0.0149237139	0.0313628823	0.2729662141	0.2049987133	0.0394887852	-0.0237737992	-0.0552024339	0.0485383657	0.0721480816	0.0909967341	0.0010168488	-0.0186692509	0.1311145325	0.0370119736	-0.0139009481	-0.0325308755	0.1038396753	-0.1418013709	-0.0084254649	-0.067928827	0.0554342733	-0.0388858072	-0.0488274514	0.0593148597	0.0318407261	0.0164756086	-0.2238987203	0.0154664861	0.0881353864	-0.1421718376	0.0587107333	0.2243372924	0.0012998353	-0.0642381697	0.0362515554	-0.0109617702	-0.1483568901	0.0337068346	0.0515277516	0.1068536361	0.0017752534	-0.0481416654	0.0182092202	0.1757415913	-0.0309317451	-0.0866514257	-0.0180393588	0.051844494	-0.1568242063	-0.0522096031	0.1594800192	-0.2114094128	-0.0322576804	-0.1632504993	-0.1676996224	0.0220494509	-0.0030204966	0.0877559642	0.1166080311	0.0027141651	0.0870001775	0.0863735246	0.0578570885	-0.0647313079	0.1047411246	-0.1873727879	0.1372026722	0.1570663542	0.0442601199	-0.1310868562	0.0243335711668777	-0.0164553066451418	0.0002707771167856	0.0005921226857335	0.0369108505198312	1.3690177529807057e-07	0.0013624108860973	1.8742096079763407e-14	-0.0284041475053555	0.0067970186825335	4.619946297070944e-05	0.0008067955955059	-0.0001279165016019	-2.238470339998937e-08	5.010749463054957e-16	1.6362631382068882e-08	-0.0002530424254274	6.59999758024e-05	4.3559968059173855e-09	6.403046906618128e-08	0.00066198335305	3.834509500070041e-09	1.4703463106127393e-17	4.38221959715321e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0
