global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
917.7889763451476	-0.8808568759606032	0.7759088359270736	842336.6051006739	1060.5246714066486	0.3966343470981428	0.15731880529797	1124712.57866218	858.3381497811076	-0.9980910640823596	0.9961857722010566	736744.3793696552	879.5663405030141	645.7364345394232	0.720053	14.469963	0.0431238060918413	0.0199030233489091	0.0312354836	0.0786360833	-0.0524767601	0.0647297756	-0.0196025364	-0.0378486285	-0.0991591157	0.0002131812	0.0738605136	0.058123654	0.0566708403	0.0071603706	0.1431374634	-0.0018992396	-0.0745189785	0.0204082174	0.0319196244	-0.1464956512	0.0115612708	-0.0229318936	0.0371239379	0.0935757875	0.0042541144	0.0127671991	-0.0098858753	-0.0062055877	0.0275958742	0.0615734043	-0.0454450604	-0.2570841116	-0.1869051362	-0.0197118924	-0.0508299296	-0.1300528817	-0.0137773875	-0.059331016	0.0792368157	0.0496414565	0.1155813538	-0.0124839622	-0.065121515	0.0063235106	-0.084904776	0.0155360986	0.0086931221	-0.0855752513	-0.0759098439	-0.0719471649	-0.0750560067	-0.0635196767	-0.1374707611	-0.0855221882	0.0327356568	-0.029227393	0.0025424205	-0.0448593738	-0.047204311	0.0645338905	0.070540887	0.1199312381	0.1040003672	0.0786826344	-0.0753756396	-0.07935324	-0.0573773545	-0.0912001049	0.03523737	0.0611779112	0.0754742563	0.0682732012	-0.0352489776	0.079167098	0.0669043666	-0.0153545645	-0.0276417198	-0.0275818029	0.0667752353	0.0021120927	0.0588540592	0.0261761042	3.30341e-05	-0.0652403526	0.0230285641	0.0311466063	0.0891151004	0.0723066661	-0.0364458557	-0.0678671964	-0.006302	-0.0633195499	-0.0050684204	-0.1287014744	0.0151740128	0.1275100165	0.0953251957050724	0.0016983133688768	0.0090868929362103	2.8842682989057027e-06	0.0106638832506433	-0.0128148348935185	0.0001137184059833	0.0001642199933481	0.0149920869704303	-0.006056811110426	3.668496082737984e-05	0.0002247626717289	0.0069569266047294	0.0002249207654433	4.839882778359173e-05	5.0589350727644794e-08	0.0004209183851588	-0.0001265322716018	1.7717228696469188e-07	1.6010415756711692e-08	-0.0017499875963958	-9.962389733520014e-05	3.0624565875391497e-06	9.924920920254496e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
918.6202448772505	0.8312685321028539	0.6910073724644334	843863.1542983396	1059.701888975805	-0.8227824308435174	0.6769709285047676	1122968.0934988896	859.1254997050662	0.7873499239585726	0.61991990275757	738096.6242434797	879.5618872039403	648.6201559977146	0.791962	15.91502	0.0735911798289187	0.0371353867109591	0.0445402686	0.0948877714	-0.0045076489	0.0428074937	-0.0186240228	-0.0315011269	-0.0971148659	0.0421584484	0.0481880715	0.0497406564	0.0382706973	-0.0373750951	0.0866005651	0.0441788663	-0.0642089493	0.0259148276	0.0127721093	-0.1115947673	-0.0387967048	-0.0125519549	-0.0290130182	-0.0049398369	0.0403187707	-0.0907196721	0.0556559895	-0.0418730805	0.0064414974	0.1924848446	0.163817534	0.0941190806	-0.0965984344	0.0007389377	-0.0738729601	0.0544471519	-0.0465718065	0.0245786861	-0.0752318081	-0.0406197429	-0.0925572251	-0.0839248711	-0.0799415047	-0.0323865142	-0.0731735807	-0.0138072904	0.042717004	-0.0372477639	-0.0707397922	-0.037867746	-0.0840224214	0.0133702075	-0.0740157573	-0.0470626295	-0.0395908747	0.0439964844	0.0345214721	0.0075609592	-0.0621632378	0.0786040122	0.0454211842	0.0389118119	-0.0703247196	0.028210889	-0.0111594593	-0.0909393327	-0.0480790932	-0.0334344011	0.0435500911	0.0715068621	0.0639144604	0.0962050379	-0.0221683425	0.1153537539	0.110823392	0.0040047099	-0.0199339248	-0.0170953616	0.0542168772	-0.035154809	-0.0008252911	-0.0356021415	-0.0842459699	0.0009626577	0.0089996886	0.0738094953	0.0720201697	0.0888518322	0.0219749076	-0.0835025033	0.0219915637	-0.0350794506	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	0.0812409335417498	-0.0140842621633226	0.006600089282735	0.0001983664406852	0.0190227340346638	0.0083588507840204	0.0003618644101535	6.98703864295201e-05	-0.0089873965237003	-0.0239794834941306	0.0005750156286452	8.077329627422024e-05	0.006957344103728	4.174989986002048e-07	4.8404636977678766e-05	1.7430541383217381e-13	0.0008289536783072	0.0004080352931484	6.871642007790369e-07	1.6649280045470078e-07	-0.0018849064719977	-0.0001349188756018	3.5528724081788165e-06	1.8203102993680956e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
918.2251649582356	-0.3950799190148473	0.1560881424087783	843137.453562579	1057.920724175901	-1.781164799904218	3.172548044417833	1119196.2586408623	858.7132540552926	-0.4122456497735811	0.1699464757572421	737388.4526902295	880.3149564727964	644.8110858932022	0.937318	18.836063	0.1694883008820696	0.0832784195355724	0.0210719751	0.079862745	0.0981388971	-0.0345862551	-0.0168969181	-0.0083015979	0.0112787123	0.1218149165	0.054016496	0.0556049565	0.0297328757	-0.0168044086	-0.0026998371	0.1053435053	-0.013117888	-0.1305161745	0.0819379304	-0.0980830128	-0.1491170124	-0.0904318714	0.1529147877	-0.1157979973	-0.0663726713	-0.0711773382	0.0180000103	-0.0072547545	-0.1287798211	-0.0925833715	-0.0091679989	0.0295128491	-0.0468246398	0.2107278573	0.0038529473	-0.0283731446	-0.0711575224	-0.0109453036	0.0307980494	0.0517969865	-0.1006654272	-0.0995370541	-0.0238607482	-0.0152848871	0.0312505419	-0.0778540486	0.1054242696	0.0246559835	0.0543566011	-0.1267229987	-0.0724149684	-0.0690589759	-0.0747208353	0.0070611546	0.0620018985	0.1412039855	-0.0223897669	0.0811159589	0.1671935409	-0.0359983322	0.1150970003	0.0649328969	0.0873424591	-0.0254364815	0.0134836809	0.07815843	-0.1848162722	-0.0017733673	0.0261246047	0.0314794939	0.0109345728	0.0661442935	0.0461377938	0.0063613894	0.0670357997	-0.0229756903	0.008980042	-0.0250481572	0.0117119832	-0.0851724983	-0.0888289151	-0.0363467495	0.0190682883	0.0224284804	-0.0698568413	0.0926517763	0.1218139755	-0.0555391524	0.0107619145	-0.0442825198	-0.0300247185	0.0589688774	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	0.0663090287987415	-0.0149319047430083	0.0043968873002323	0.0002229617792542	0.0068985447078233	-0.0121241893268405	4.7589919085836864e-05	0.000146995966833	-0.0686148250948761	-0.0596274285711758	0.0035554302380106	0.0047079942228004	0.0071109874801225	0.0001536433763944	5.056614294245894e-05	2.3606287109901984e-08	-0.0001127099397362	-0.0009416636180434	1.2703530515337834e-08	8.867303695465863e-07	-0.0013241179016147	0.0005607885703829	1.7532882173765169e-06	3.144838206722089e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
920.1520263470478	1.926861388812199	3.712794811695277	846679.7515905781	1065.6875726505202	7.766848474619337	60.32393522769672	1135690.0025017578	859.9591718831566	1.245917827863991	1.5523112337893257	739529.7773059645	881.2050900251969	651.9996713361603	1.122807	22.563581	0.1744081067857084	0.0865915510266157	0.023369461	-0.1004945355	-0.0367940242	-0.1349432746	0.0089855859	-0.0092676522	0.0612197399	0.0210270046	-0.0453532699	-0.0564675894	-0.0042244469	-0.0155918925	-0.0497301136	0.0057241556	0.0205984736	-0.1256070455	-0.0555897096	0.0724845274	-0.1160534597	-0.1186922537	-0.0596417587	0.0129480056	0.0681949198	-0.0589247684	-0.0778469412	-0.0689128765	0.0041692816	-0.0490866171	-0.0240050389	0.0822558519	0.0588420146	-0.07141638	0.0246235157	-0.0059367484	0.0362821202	-0.0940299104	0.0589853913	0.111726122	0.0502150838	0.0325740662	0.0041471503	-0.0103660456	0.0176458547	-0.03265886	0.0029991769	0.1388616858	0.0542266802	-0.0093577682	0.0307116408	0.0589712565	-0.0390012267	-0.0355253416	0.1286278324	0.1373580679	0.0369187067	0.112128243	0.0153955645	-0.0843136278	-0.0703426858	-0.0085390496	-0.0598778934	-0.0497327937	0.0455813698	0.0166069318	0.0230901591	0.0298945394	0.0211626442	-0.0138694895	-0.0274619106	0.0046216988	0.0144781955	-0.1456328194	0.096070736	0.107807456	0.0499314762	-0.0013798956	-0.0017180647	-0.0199817692	-0.1897795397	-0.1059995818	-6.0173e-05	0.0751356418	-0.1624358978	0.0591053088	0.0406582261	0.0073733252	0.0858605799	0.1067929496	-0.0980135637	0.0066330331	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	0.0387721925023356	-0.0275368362964058	0.0015032829114381	0.000758277353215	-0.0098773389691757	-0.016775883676999	9.756182511199686e-05	0.0002814302731442	-0.1275631757184996	-0.0589483506236235	0.0034749080412456	0.0162723637993888	0.007506330588227	0.0003953431081045	5.63449988997523e-05	1.5629617312572675e-07	-0.0011324608732634	-0.0010197509335272	1.2824676294725025e-06	1.039891966429596e-06	-0.0013162712194728	7.846682141900195e-06	1.7325699232124115e-06	6.157042063601544e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
921.3278366036942	1.1758102566464004	1.382529759634874	848844.9825008435	1065.3242987807917	-0.3632738697285731	0.1319679044275723	1134915.8615727855	859.6845899160468	-0.2745819671098388	0.0753952566619086	739057.5941391215	880.8213691749121	662.1082000500076	1.059652	21.294445	0.1223895781362977	0.0605677484171804	-0.0046506106	-0.0433541421	-0.1293462627	0.0414025801	-0.012408807	-0.0379974488	-0.0653862884	-0.1107311916	0.0262332727	-0.1099220592	-0.0205165278	0.0012747194	0.103685285	-0.1075699275	-0.0184426281	-0.0147028133	-0.0221802806	0.1019908926	0.0021828533	-0.0654283671	0.0799719277	-0.0636785214	0.0331114202	-0.091316544	-0.0268547408	0.0631390225	0.0209981962	-0.0326975287	0.0463176835	0.006715791	0.0574265816	-0.0190617059	0.0182112971	-0.1049091356	0.0562518453	-0.0475442511	0.0340667686	0.0594323807	-0.0450109048	-0.1252104555	-0.0044919635	0.0023832923	-0.1075705197	0.1067645199	-0.0680157815	0.0241244356	0.0596977423	0.0381538367	0.1050934668	0.0165745076	-0.0264617443	0.0201473047	-0.0403827756	0.092784871	-0.0627877116	0.0046147047	0.0063198245	-0.0192086909	0.0290948106	0.0678825884	-0.0435557538	0.0004242173	0.0988118928	-0.0727742775	0.0060130585	-0.0741532001	0.0092925408	0.0021519661	0.0305935384	0.0146178482	-0.0178642092	-0.1469379186	0.064266572	0.0025226938	0.0091397601	-0.0384967651	0.0585858644	0.0028758702	0.0192397322	0.0103522735	-0.0270152509	0.0379277208	-0.0277684395	0.0188473858	-0.0399777067	-0.062643639	0.0883184818	-0.0583915315	0.093023292	0.0031451549	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	0.0661020944760792	0.0273299019737436	0.0043694868941245	0.0007469235418944	0.0246037777555159	0.0344811167246916	0.0006053458798428	0.0011889474105818	-0.090797729094632	0.0367654466238675	0.0013516980654524	0.0082442276087421	0.0075661064949644	5.977590673739933e-05	5.724596749314248e-05	3.573159026278263e-09	-0.0007190024841883	0.0004134583890751	5.169645722689465e-07	1.7094783949657685e-07	-0.0013192991799402	-3.0279604674001218e-06	1.7405503261908843e-06	9.168544592137964e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
921.1177414783556	-0.2100951253386256	0.0441399616910528	848457.8936661867	1061.7506467858138	-3.5736519949778085	12.77098858120887	1127314.435950094	859.7782871069651	0.0936971909183057	0.0087791635859814	739218.7029805869	880.2714509285486	654.4552748522754	1.013454	20.366053	0.0240704229296766	0.0118495716488263	0.0302245448	0.0443409159	0.0062052082	0.0991872829	-0.0235850139	-0.02909899	-0.0876726188	0.0122287875	0.0200358771	0.0444285722	0.0268562387	-0.0651122612	-0.0115435909	0.0136832558	-0.0409699145	-0.0321233178	-0.0995110191	-0.0222790679	0.0975256117	-0.0185717384	-0.0006289341	-0.0110384977	0.0100509055	-0.0355499148	-0.0481316461	-0.2203209671	-0.0138519918	0.0286198336	-0.0997116417	0.096234124	0.0176137332	-0.0725399609	-0.0919308763	0.0766650975	0.1362099699	-0.1414579669	-0.1132286022	-0.0067922904	-0.0553934833	0.0599923545	-0.0498236457	-0.0454574273	-0.0093826214	0.0202900275	0.0556705423	0.0106421338	0.0248641439	0.0369332155	0.0633405486	-0.08767468	0.0657502596	-0.0640973972	-0.0155394985	-0.0079123644	0.0594605285	0.1485828011	0.0438941875	0.0552344879	-0.0960944419	-0.1086183244	-0.0185441981	-0.0762665772	-0.0677219667	-0.0487928529	0.0885389947	-0.0590257385	0.0235315913	-0.0005570306	0.0456537096	-0.0102282914	0.0505338824	-0.0918649216	0.0894367069	-0.118748104	0.0272885175	0.0036146514	-0.0444270088	0.0190838547	-0.0496343651	-0.0048226874	0.0547180997	0.0628177606	-0.0323979303	0.0455618112	0.0279662643	-0.0066901306	0.0417044828	-0.0154687154	0.015748941	0.0394969321	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	0.0634028216994124	-0.0026992727766668	0.0040199177994474	7.286073522854512e-06	0.0168016909142068	-0.007802086841309	0.0002822968175765	6.087255907932858e-05	-0.0930419648295028	-0.0022442357348708	5.036594033671081e-06	0.0086568072193344	0.0074701841205928	-9.592237437159971e-05	5.580365079555682e-05	9.201101905085331e-09	-0.0005894414329734	0.0001295610512148	3.474412029057352e-07	1.6786065991909935e-08	-0.0013203123058903	-1.013125950099971e-06	1.743224585085361e-06	1.0264241907659691e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
919.7761190026488	-1.3416224757067994	1.7999508673216416	845988.1090875748	1060.7944530876316	-0.9561936981822328	0.9143063884434148	1125284.8717014876	860.0799764924277	0.3016893854626232	0.0910164853008152	739737.565963215	881.2042461930528	651.506769119076	1.100866	22.122673	0.1156153076939994	0.0566733595005226	0.0267468472	-0.0155976446	0.0820644949	-0.1465283742	-0.0005673663	0.0222708843	0.0814243493	0.1513278765	-0.0441639222	-0.0491185041	0.0299909511	-0.0349886651	-0.1168126123	0.0752932968	-0.0456898552	-0.163152733	-0.0469615878	0.1247036692	0.0631151322	-9.93471e-05	-0.0555615592	0.0379283075	-0.0315963488	0.0585634685	-0.1215486581	0.0106920867	-0.0304194941	-0.085398312	0.0915423955	0.0759443052	0.0993076966	0.0019344668	0.0945221991	0.0965777281	0.0513192068	0.0974559492	-0.0416046174	-0.0397655902	0.0459675405	0.1756553795	-0.0302736089	-0.0204825368	0.0738995986	-0.0464159245	0.0957330836	0.1823010199	0.0364693987	-0.0306047285	0.0766245613	-0.0437893781	0.0477727435	0.0393659378	0.0980835213	-0.065284143	0.0024115241	0.0352565895	0.0075409527	-0.116487289	-0.0466123144	-0.0749779999	0.0298099043	-0.0037217884	0.0248526491	0.0018435632	-0.0014581956	-0.0823623589	0.0297539549	-0.013393467	-0.0028011847	0.0276070987	0.077356643	-0.1728263163	-0.0792405686	-0.0784312816	0.0168246858	0.0022051889	-0.0707780176	-0.0426667516	-0.1602002013	0.0138967495	-0.0235009032	-0.0872855741	-0.024914641	0.0260551349	-0.1127810613	-0.1032810133	-0.0314703813	0.032645041	0.0371409957	0.0818664348	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	0.0548364273262649	-0.0085663943731475	0.0030070337619087	7.338311255629322e-05	0.0066851477527052	-0.0101165431615016	4.469120047549938e-05	0.0001023444455385	-0.1217583530496781	-0.0287163882201752	0.0008246309524118	0.01482509653737	0.0068728791056002	-0.0005973050149926	4.72364672001958e-05	3.567732809353105e-07	-0.0006210169168798	-3.1575483906400026e-05	3.856620110508925e-07	9.97011183923327e-10	-0.0005848731660058	0.0007354391398845	3.420766203136481e-07	5.408707284740531e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
920.968617502792	1.1924985001431878	1.4220526728437526	848183.194425004	1063.4229117880063	2.628458700374722	6.908795139575572	1130868.289315682	860.0227528820458	-0.057223610381925	0.0032745415851423	739639.1354748124	881.1240375729889	651.6486631184322	1.230611	24.729986	0.0711193898345706	0.0371736132348648	0.0481942078	-0.1136305345	-0.1402239189	-0.0357921282	-0.0058110524	-0.0194271512	-0.0576416226	-0.0836137082	-0.0816117927	-0.1139520259	0.0050878556	-0.0093180077	0.0330526455	-0.1073045366	0.0978702624	-0.032668633	-0.0504106512	0.1130648917	-0.0173428153	0.018405412	0.0428108512	0.0095761346	-0.1147968183	-0.0761796034	0.163077285	-0.021646897	-0.057923997	0.0079953923	-0.0358340137	0.076234681	0.0212891864	-0.0186680764	0.0377984564	-0.0345174171	-0.1187901063	-0.0183378475	0.0199381015	-0.0721047447	0.0918440967	-0.0400315234	-0.0119968501	0.0009599249	-0.0252564144	0.0769646931	-0.1186178449	0.0517849628	0.0827785686	-0.0116069865	-0.0026607614	0.0511477222	0.0889650578	0.027262232	0.0101828427	-0.1200878626	0.1002226402	0.0187393185	0.1020598978	0.0226816835	0.1083168932	0.0660927098	-0.0981961982	-0.1455084196	0.0267423863	-0.0598065144	0.0362909806	0.0265676407	0.0480242972	-0.0020636469	0.000489393	0.0162114077	-0.038754075	-0.1689639914	0.0447865158	0.0884087658	0.0745442498	-0.0157461645	-0.0048520519	0.0915151361	-0.0726488055	0.0573892568	0.1024227138	-0.0075555972	-0.053791474	-0.0487358013	-0.1262532449	-7.77878e-05	-0.0238287832	0.1021324479	0.0587889112	0.1758943324	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	0.037995276859462	-0.0168411504668028	0.0014436410636271	0.0002836243490454	0.0199888278510513	0.0133036800983461	0.0003995532388589	0.0001769879041591	-0.1221593865208348	-0.0004010334711567	1.6082784498799655e-07	0.0149229157151467	0.0063342743186764	-0.0005386047869237	4.0123031144243375e-05	2.900951164972313e-07	-0.0006227179154523	-1.7009985724999576e-06	3.877776022252578e-07	2.8933961436468934e-12	-0.0008560378964748	-0.000271164730469	7.328008802010004e-07	7.353031105032543e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
921.7637556545588	0.7951381517668779	0.6322446803952465	849648.4212383972	1061.2330353406012	-2.1898764474051404	4.795558854899759	1126215.5552982255	860.32684168602	0.3040888039741958	0.0924700007024568	740162.274525442	881.253640615893	648.20365667924	1.136989	22.848579	0.0864524540579653	0.0490395752010566	0.0471803747	0.0579790301	-0.0225982553	0.0965157196	0.0082047503	-0.0244724889	-0.098399015	0.0324615528	0.0419018227	0.0145152393	0.0291324541	-0.0392408497	0.0563735436	-0.0043202663	-0.0059546807	0.06437157	-0.0186225615	-0.0970084963	-0.0833237509	-0.0446833587	-0.0642759017	0.1425364905	-0.0332192781	0.0302034057	0.074576303	0.0099336781	0.0087082431	-0.0927988605	0.0129584348	-0.0206043768	0.1944321735	-0.0468565985	0.0271023446	0.0547420439	-0.086719078	0.0131375832	-0.0594089694	-0.0279100593	0.0003687342	0.0901865758	-0.0541871658	-0.0323974517	-0.048835184	0.0248814056	0.019964757	-0.0565268081	-0.0315119614	0.0337110386	-0.1274627679	0.0462134544	0.0525271747	-0.0849133266	0.0367045316	-0.0393017373	0.0120897699	0.0855890624	0.0224664696	-0.0915568696	-0.0605817984	0.0057388897	-0.0557296875	-0.0618873668	0.0884590206	0.0344607505	0.0652757595	0.17949093	0.0466560699	0.0165610765	0.0483850283	0.0086397121	0.0150999699	-0.0221971175	0.0914469119	-0.0579132945	0.1158990976	-0.0125858898	-0.0250861339	0.0134418661	-0.0034263027	0.0407180096	0.0509073629	0.0572911505	-0.0713122492	0.1108294979	-0.0409208512	-0.0036320619	-0.1060904954	-0.049765255	0.0598237328	0.0040494002	-0.0317782535	-0.1134548014	0.0876327994	0.0703125971	0.0379079273143077	-8.73495451543041e-05	0.0014370109532668	7.629943038663811e-09	0.0208695957988283	0.000880767947777	0.0004355400288064	7.757521778313087e-07	-0.0842773664848408	0.037882020035994	0.0014350474420074	0.0071026745016201	0.0058458600506537	-0.0004884142680227	3.4174079731828875e-05	2.385484972081506e-07	-0.0003450489793781	0.0002776689360742	1.1905879816986848e-07	7.710003806057817e-08	-0.0010420010229587	-0.0001859631264838	1.0857661318469772e-06	3.4582284411666955e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
920.2856693142752	-1.478086340283653	2.184739229333123	846925.7131452234	1062.499257550921	1.266222210319711	1.6033186859069344	1128904.6722962582	859.3134460680939	-1.0133956179261077	1.0269706784318375	738419.5985934229	880.8709411621094	656.3661010970309	0.98677	19.829832	0.0802274519426398	0.0368566156014859	0.0419375744	-0.0088025479	-0.0255773191	0.0606116178	-0.0096009805	-0.0251802446	0.0021789948	-0.0451043601	-0.1273188599	-0.0555332025	0.0025158665	0.0054991035	0.0947398078	-0.0422041119	0.085010757	0.0060266388	0.0166369639	-0.0774437433	-0.0172449603	-0.0253613258	-0.000378041	-0.038535217	0.0098963689	-0.1711848741	-0.0077451985	0.0957234783	-0.0635266797	-0.1206502295	-0.0729534312	0.179667482	0.2252805514	0.0475865995	0.1134491068	-0.099699831	-0.1255301483	-0.1583828372	0.0167384691	-0.0815059567	0.006179158	-0.0243448787	-0.0141133051	0.0011368731	-0.0537734584	-0.0136363478	-0.1062066424	0.0061989281	0.0008073481	-0.0355992072	-0.0956136162	-0.0208438895	0.0776070547	0.0393364725	-0.0011611831	0.1168035969	0.0688868184	0.1330395101	0.0226540193	-0.0970166991	0.085739238	-0.0275829759	-0.1227524969	-0.0765392107	0.2468400554	0.0349068007	0.0234301175	0.1387777037	0.0387485474	0.0100041505	0.0609910499	0.0220413079	-0.0085843461	-0.0166672204	0.1265388098	0.0479771671	0.0886385031	-0.0469016794	-0.0504725185	0.0652396107	-0.0655823541	0.0612334338	0.0358331643	0.0619455165	-0.068994312	0.0649245766	-0.1030720617	-0.0154241091	0.0798767745	0.0004373122	0.0590644393	0.0713946301	-0.0350428114	-0.1100753719	0.0948006283	0.0586099215	0.0378901765012074	-1.77508131002993e-05	0.0014356654752926	3.150913657217573e-10	0.0038714111950497	-0.0169981846037786	1.4987824641156146e-05	0.0002889382798241	-0.1027630879935017	-0.0184857215086609	0.0003417218996957	0.0105602522539601	0.0062368301789839	0.0003909701283302	3.889805068148435e-05	1.5285764124653357e-07	-0.000559855629719	-0.0002148066503409	3.134383261280581e-07	4.614189703067768e-08	-0.0007532619012878	0.0002887391216708	5.674034919317114e-07	8.337028038328273e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
