global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
916.3179009494484	1.8659481294279203	839638.495600403	3.4817624217155547	1037.1797234612543	-1.8181577940245008	1075741.778759164	3.3056977639720384	868.9240468052456	0.5210176013764567	755028.9991164046	0.2714593409440763	879.1585246642791	736.001585563575	0.880177	14.926766	0.0669299229969489	0.0387856622323473	0.1143012813	-0.095692191	-0.1218065396	0.0424782788	-0.1288413087	0.0199798496	0.0739068197	-0.1314459202	0.0014812896	-0.0625623032	0.0247474394	0.0061449437	0.02544876	0.0377239372	0.1170245258	0.0246305369	-0.0855669001	0.0955232221	0.0080597612	0.019936201	-0.0383167612	-0.0033491507	0.1156279286	0.0265149255	-0.0260580045	0.0130043346	-0.0574187926	-0.0186982822	0.1166808414	-0.1743073902	0.0847580113	0.0689137997	-0.1787903816	-0.0023617308	0.0708653958	-0.1018106096	0.0193247082	0.1491970333	0.0482251693	0.056828616	-0.0635222538	0.061153772	0.0090390409	-0.1505981122	0.0415489031	0.0168478097	0.001570643	-0.0603756397	-0.033209472	0.1481990309	-0.0944030391	0.0258856039	0.0382539368	-0.0226699797	0.0724873537	0.0307455197	-0.0502630591	0.0884671691	0.0434947094	-0.0359195511	-0.1251187484	-0.0791388933	0.0138089044	0.0390775518	-0.0832324452	0.0510681354	0.0795148514	0.00301727	-0.1370605108	0.0387250749	-0.0532445194	0.1266559722	-0.1427850369	0.0055897319	-0.0400218442	0.0146388745	0.1802268796	-0.0249475932	0.0258139532	0.0029951239	0.0271438767	-0.1106672317	-0.0623786278	0.089028114	-0.1531311397	0.0491183305	-0.0616016271	-0.0310709426	0.0058146145	-0.0701558087	0.0944336846	-0.037199111	0.063034709	0.0354657416	-0.0538468966	0.005421074	-0.1048504204	-0.0474251343	0.0236285665	-0.0237933886	0.0037346074	-0.006195731	-0.0270547848	-0.0050684204	-0.1287014744	0.0151740128	0.1275100165	-0.1387111383945125	0.0115153605997733	0.0192407799147016	0.0001326035297428	-0.0790504748986933	0.0044941469759578	0.0062489775817089	2.019735704151069e-05	-0.1808642241454237	0.0248683108277489	0.0006184328834255	0.032711867575726	-0.0036010140586128	-0.0004380063137643	1.296730225032703e-05	1.9184953089739046e-07	-4.6239943227721625e-06	3.637262557809606e-08	1.322967891444368e-15	2.138132349702919e-11	-0.000764010033413	8.299940547949996e-05	5.837113311557334e-07	6.888901309950448e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
921.0986472853892	4.780746335940876	848422.7180309739	22.85553552861211	1039.3615885141733	2.1818650529189654	1080272.5116787057	4.76053510914908	870.3882293991816	1.464182593936016	757575.6698766423	2.1438306683852004	880.6480784236396	752.937475793074	1.000363	16.964989	0.0762664456492612	0.0434800572990996	0.0858843696	0.0118773923	-0.1569965917	0.0443528813	-0.0563346025	-0.0690282801	0.119023105	-0.1456726823	-0.0185259652	0.006273843	-0.0192234543	0.0045742966	-0.0664236813	0.0627885091	0.0231597462	-0.0402895582	-0.1689012512	0.0275681447	0.0493167745	0.0602581423	0.0101795522	0.0507776686	0.2691381825	0.05656424	-0.1088389081	0.0615055142	-0.1057472734	-0.0879924315	0.0196152602	-0.011611634	0.0120121833	-0.0156482601	-0.0392235826	0.0971291723	0.0326595239	-0.1005093342	0.1669335061	-0.037485525	-0.1408259728	-0.1169747555	-0.0856725804	0.1024856536	-0.1345078269	-0.0158935774	0.0307015915	-0.0440020717	0.0189576007	-0.0364865225	-0.093057538	0.0383073589	-0.1059590039	0.056365117	-0.0263573071	-0.0527119704	0.1050998631	0.0468480348	-0.1104236511	0.2413027016	0.0993547109	-0.0088774439	-0.0147846193	-0.0396448142	0.0499308439	0.1064489382	-0.0313356794	0.0740061453	-0.0011499051	0.1172841152	-0.037876809	0.041997841	-0.1172588651	0.1774351304	-0.061827408	0.0544607947	0.0812432941	0.0594474921	-0.0075860156	0.0873132712	0.0820525137	0.0064963494	0.0308463568	-0.0971298579	-0.0590665127	-0.0223141297	-0.1333141174	-0.0282718042	-0.0398215748	0.0174697106	0.0137815097	-0.0882405419	0.0976955205	0.0595028068	0.0469529536	-0.0012981558	0.0086610812	0.0873707131	-0.1334659942	-0.0237917076	0.0305075847	-0.0815887162	-0.0896918873	-0.0004784931	-0.0517276713	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	-0.1297200914453498	0.0089910469491626	0.0168273021245899	8.083892524204781e-05	-0.0835137443322224	-0.0044632694335291	0.0069745454923878	1.992077403627524e-05	-0.2077578553107315	-0.0268936311653077	0.0007232673972556	0.0431633264433148	-0.0030559741093855	0.0005450399492272	9.3389777572345e-06	2.970685462536976e-07	6.932007050886035e-05	7.394406483163252e-05	5.467724723824672e-09	4.805272175353371e-09	-0.0008633959813793	-9.938594796629998e-05	7.454526206619245e-07	9.877566653160089e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
921.1652950233092	0.0666477379199932	848545.5007553804	0.0044419209698521	1047.331823895429	7.970235381255634	1096903.9493441256	63.52465203261914	870.5149954659598	0.1267660667782593	757796.3573311	0.01606963568643	881.7982764150582	758.0168842179352	1.046351	17.744886	0.0631768155307665	0.0308695573408133	0.0394769506	0.0890602397	-0.130783403	-0.1027757592	0.0211913655	-0.0898579786	0.0836129232	0.0332533281	-0.1564535453	-0.0132432014	-0.0727180068	0.0047751854	-0.0711103621	-0.032130269	-0.0029549622	-0.092142212	-0.1627603468	0.0630056214	0.0294968891	-0.0566900645	-0.003038893	-0.0258410764	0.1742812396	-0.0951726987	-0.0116400174	-0.0394321399	-0.0168457173	0.0842631026	0.0720635017	-0.0629194674	0.0304888379	0.0088489215	0.0474089076	0.0295691367	0.0792375554	0.0927500887	0.0335439804	-0.18040277	0.0085370837	-0.086024801	0.0042486598	-0.1746663541	0.0178735117	0.0052942484	-0.0344175897	0.0656714016	0.0078051331	-0.0649813173	-0.0308101477	-0.0496703586	-0.1498592662	0.0072212505	-0.0872944548	-0.1114350408	-0.0129376157	-0.0363883939	0.0618619624	0.132570698	-0.0102869355	-0.1313565565	-0.0435717434	0.0267151128	0.0618648436	0.0405884498	-0.0248813436	-0.0593466594	-0.0878053863	-0.0244772114	-0.0552574314	-0.0368446194	-0.0048231787	-0.0048042398	0.0910143264	-0.0192315619	-0.0551775765	-0.0111295123	0.0580230458	-0.0200991111	0.1580869456	-0.0062736038	0.0054200304	-0.0683306044	-0.1032004872	-0.0626817798	-0.1100683059	-0.0755738043	-0.0223020128	-0.0298126294	0.0001981772	-0.0360046752	0.0073170423	0.157339688	0.0587547784	-0.1267862925	-0.0185042557	-0.0942123341	-0.1831044325	0.0188135973	-0.0608801773	-0.1216619416	-0.0468862853	-0.0406672869	-0.1137527767	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	-0.1284548269088219	0.0012652645365278	0.0165006425561753	1.6008943473951457e-06	-0.0922344129707823	-0.0087206686385599	0.0085071869360648	7.605006150356219e-05	-0.2264745878551082	-0.0187167325443767	0.0003503160771377	0.0512907389441411	-0.0029342828031731	0.0001216913062124	8.610015568997386e-06	1.4808774007680156e-08	0.0004081041661019	0.000338784095593	1.1477466342679383e-07	1.6654901038972717e-07	-0.0010924035757999	-0.0002290075944206	1.193345572420408e-06	5.244447830231003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
920.838323857258	-0.3269711660511802	847943.2186842444	0.1069101434288685	1046.3256604168866	-1.0061634785422484	1094797.387646834	1.0123649455522377	870.8910484677269	0.3760530017671044	758451.2183012167	0.1414158601380498	881.948535257515	757.1624774262076	0.879731	14.919209	0.0298450528738683	0.0186867035936195	0.0682169722	0.0621065562	-0.1537637074	-0.0791953064	-0.0476951835	-0.0442994471	0.1251797012	0.0227075833	-0.0561047049	-0.0688275695	-0.0714500739	0.0381967152	-0.1116228132	-0.1339394435	-0.0562082612	-0.0288982496	-0.1193482784	0.1232792331	-0.0144460957	0.1116556171	0.04835692	0.0629604832	0.056807473	0.0201270091	0.1454195083	-0.0266756208	-0.1518973744	-0.1189080203	-0.1183087443	0.17575137	-0.01528119	0.0836028639	-0.0227754869	0.0265462193	-0.1203545298	0.1060307109	-0.0339453617	-0.0448307451	-0.034293455	-0.1448596673	-0.0241276556	0.0450991442	-0.0083096541	0.0833607844	0.0664087096	0.1741452461	-0.0230770766	-0.1366101924	0.0228807008	-0.1070337312	-0.1402224283	0.0342682133	-0.0340087895	-0.0625533497	-0.0413162494	0.080968613	-0.0627120195	0.1020312896	0.0865209162	-0.0743035104	-0.0303460716	-0.0790798871	-0.1482606613	-0.1237284554	0.024009894	-0.1016469453	-0.1230231949	0.0746411974	0.0156357505	0.1162098042	0.1692679413	-0.0033610688	0.0461464748	-0.0207572625	-0.0040323909	-0.0694993279	-0.1572010616	0.1280767613	-0.0102327666	0.0043417856	-0.0862231015	-0.013020701	-0.0978900944	-0.0627060317	-0.1225592524	-0.1069343743	-0.0276754565	-0.0320766398	-0.0261709717	-0.0318024836	-0.0428164369	0.0952224656	0.1022193592	-0.03807368	0.0306075581	-0.0628182748	-0.1181140646	-0.0540857674	-0.0105361343	-0.0073942406	-0.1053533404	6.58679e-05	0.0428859969	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	-0.1287172822370479	-0.0002624553282259	0.0165681387464918	6.888279931421568e-08	-0.0801677629834927	0.0120666499872896	0.0064268702217774	0.0001456040419157	-0.2229942015429955	0.0034803863121126	1.2113088881541432e-05	0.0497264139217981	-0.0026832985440485	0.0002509842591245	7.2000910764928e-06	6.299309832832433e-08	0.0003789676016148	-2.9136564487099998e-05	8.489393901109364e-10	1.4361644307367376e-07	-0.001092993977113	-5.904013131001213e-07	1.1946358340052937e-06	3.485737105103475e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
919.942839570803	-0.8954842864550301	846294.8280775922	0.8018921072878744	1042.4995066049937	-3.826153811892937	1086805.2212716553	14.639452992262848	869.9551620047433	-0.9358864629836036	756821.9838986992	0.8758834715959598	880.4870929516638	750.1796920686423	0.909754	15.428363	0.022731619446537	0.0115275372691667	0.0666815317	0.033490998	-0.1564550583	-0.0414721817	-0.0709420049	-0.0037772525	0.1300245126	0.0483448881	-0.0142681949	-0.0434477761	-0.0054641243	0.068973135	-0.0516909875	-0.1150863849	0.057637981	-0.0429563961	-0.072913153	-0.0276315861	-0.0535213021	0.08985234	-0.0623947291	0.078249289	-0.0147794543	0.0451179422	0.1045667066	0.0034703459	-0.0746872535	-0.0039685041	0.0587150252	-0.1008191093	-0.014052147	0.1019781072	0.0439838096	0.0713147783	0.0572374731	0.1285249293	-8.34505e-05	-0.0686401395	0.0518666424	-0.0460569702	-0.1737329653	0.0512991789	0.0230550482	-0.0806436343	-0.0440391067	-0.1231018166	-0.040020435	-0.1670967853	-0.0081537977	0.0075918771	-0.0866162085	-0.0348955512	-0.006793468	0.0632387804	0.0111019858	0.0292720276	-0.1046751044	-0.0135593342	0.0478321545	-0.046688269	0.0575643448	0.0520485783	-0.0424972879	-0.0795851925	0.0048914173	-0.1558036273	-0.0383118571	-0.0336480181	-0.1167915713	0.0444521567	-0.0053882823	0.0407218915	0.0518901271	-0.0259573373	-0.0843105408	-0.068227067	0.0556883318	0.0867777737	0.0380159881	-0.00158508	-0.1378754436	-0.0431628163	0.0121898833	-0.044831999	-0.1254494221	-0.0871539327	-0.0794699122	-0.021914773	-0.0756259713	-0.0559696369	-0.0286501416	0.0643608818	0.0731394392	-0.0403765043	0.0544569968	0.0115348585	-0.1623771229	-0.0214349652	0.009587306	-0.0231034271	-0.0740898572	-0.0118399658	0.0028222807	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	-0.1243452899621644	0.0043719922748834	0.0154617511357747	1.9114316451640967e-05	-0.0713817401561698	0.0087860228273228	0.0050953528277229	7.7194197122239e-05	-0.2183491584654149	0.0046450430775806	2.1576425192579677e-05	0.0476763550025548	-0.0027662882588012	-8.298971475270006e-05	7.652350730781375e-06	6.887292754734522e-09	0.0003940124209005	1.504481928570002e-05	2.2634658733937124e-10	1.5524578782387277e-07	-0.0010924572858164	5.366912966000247e-07	1.1934629213333356e-06	2.880375478462157e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
921.0184357573872	1.075596186584221	848274.9590049845	1.1569071565945184	1043.2631865630278	0.7636799580341176	1088398.076437643	0.5832070783029916	871.0522378394717	1.0970758347283436	758732.0010451515	1.2035753871448918	881.908939367326	762.5078986296211	1.153605	19.563793	0.2411581393528685	0.1185997090633961	0.0221093696	0.0250898685	-0.2371338192	-0.1565548168	-0.0869226401	-0.0810524292	0.1426144468	0.061728488	0.0900558754	-0.1266401379	-0.1579197025	0.1276318332	-0.0023351823	-0.0646098739	-0.0729578587	0.0518156135	-0.0586560706	0.1701583157	-0.2344875385	0.0648873801	-0.0577324334	0.0504338388	-0.068722239	0.2105101766	0.1418018092	0.0436009737	0.0570025219	0.0117945995	0.128542111	0.0309264371	0.1234287509	-0.0555296226	0.1092653816	0.0288129563	-0.0826085225	0.0320995393	0.0646164275	0.0048944492	-0.1086219753	0.0364407667	0.0060247792	0.1166659178	-0.0147343403	0.0311957826	0.2607861894	-0.1525061287	-0.1246450403	-0.0711059196	0.0662163661	-0.0380862141	-0.2086708442	0.0789613609	0.1944643958	0.0906004241	-0.055276917	0.0863472324	-0.0687425688	-0.0319203525	5.41594e-05	0.1231968854	0.0854944025	-0.0793820162	-0.0621718674	-0.0388548452	-0.0983699614	-0.0854238261	-0.0427616629	-0.0128422645	0.1149656562	0.0420067226	-0.022617321	-0.0935033856	-0.1808521199	-0.1283584783	-0.0526209323	0.1093097958	-0.1062335698	0.0475346423	0.071295775	-0.1147421626	-0.0992081575	0.0914637262	0.0867303662	-0.0232337022	-0.1586235274	-0.247101269	-0.0622862858	0.0896014126	-0.055162771	0.0009485232	-0.0620277848	-0.0638412563	-0.0506991251	0.0434492713	-0.0016326414	0.1339359159	-0.1071520994	0.0731260815	0.0687871914	0.0065044388	-0.2340598853	0.0221996549	-0.0803842565	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	-0.0889418654064115	0.0354034245557529	0.0079106554219722	0.0012534024702748	-0.1118277194978674	-0.0404459793416976	0.0125054388480937	0.001635877244909	-0.3200597122876729	-0.1017105538222579	0.0103450367588304	0.1024382194296679	-0.0036386580785928	-0.0008723698197916	1.3239832612908649e-05	7.610291024832288e-07	0.0005139953832218	0.0001199829623213	1.4395911247394506e-08	2.641912539733251e-07	-0.0013720681363667	-0.0002796108505502	1.8825709708327887e-06	7.818222774546215e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
919.0247434632316	-1.993692294155608	844606.4790976587	3.97480896377545	1049.0578454507363	5.794658887708465	1100522.3631017408	33.578071624898705	870.197035202753	-0.8552026367186727	757242.8800756613	0.7313715498505701	882.0645129173589	770.970852429923	1.421879	24.113403	0.124870270507256	0.0762679937813777	-0.1250619543	-0.0350262845	-0.0469404232	-0.102254615	-0.0558424636	-0.1067937931	-0.0237062033	0.0957313823	0.0078560135	-0.1011080264	-0.0969963576	0.0242197719	0.1252326462	0.0504386344	-0.150852929	0.0725087986	-0.0484822459	-0.0345364896	-0.0720841893	-0.0852976308	-0.0576702572	-0.0613160023	-0.0462384045	-0.1878611889	0.1041647366	-0.177669858	0.0115727229	-0.0220038623	-0.0102886489	0.0754510216	0.108157048	-0.1218062461	-0.0352456136	0.1157339537	0.1027302374	0.1358181541	0.0285660899	-0.0901414298	-0.0374528142	0.0045538537	-0.0572207353	-0.1075504346	-0.0633122325	0.0202755793	-0.0068626413	0.1141073203	-0.0774715069	0.0909491395	0.1439591792	-0.0228426642	-0.0940603915	0.1069562212	0.0190832038	0.1498707292	-0.060640756	-0.0203634047	0.1094142962	-0.0449066827	-0.0292038274	-0.1102531904	-0.1443032174	0.193238268	0.0340516855	-0.084758762	-0.0893094606	0.0124685977	-0.1586651222	0.0161583186	0.0430471007	-0.1824711417	-0.0098952732	0.0015742865	0.1121460252	0.2725626835	-0.0494947184	0.0834821326	0.09287448	0.1028635115	-0.0770326766	-0.0696564017	0.0676078649	0.0951362856	0.0957569706	0.0020616047	0.0744839672	-0.1750622337	0.0318533284	0.0364582381	-0.0188330829	-0.0018046535	-0.1404992967	0.0392495261	-0.1061863684	0.2109901705	0.0069129314	0.0299378201	0.0082045139	-0.0983794147	0.1309049441	0.0988031786	-0.0098690758	0.0270577955	-0.0845296305	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	-0.0806179021789574	0.0083239632274541	0.0064992461517359	6.928836381200809e-05	-0.0764976705798403	0.0353300489180271	0.0058518936041417	0.0012482123565501	-0.3059534982999281	0.0141062139877448	0.000198985273068	0.093607543121964	-0.0024041749820249	0.0012344830965679	5.780057344194428e-06	1.5239485157118715e-06	0.0005170270460046	3.0316627827999074e-06	9.190979228614078e-12	2.673169663002428e-07	-0.0012673820082368	0.0001046861281299	1.606257154802344e-06	1.0959185422829844e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
916.2746482713702	-2.750095191861419	839559.2310648232	7.563023564299296	1038.770082216005	-10.2877632347313	1079043.2837070455	105.83807237388903	868.6973660132999	-1.4996691894531295	754635.1137184451	2.2490076777950065	879.5542406913562	751.298646350178	1.232208	20.896799	0.0908204026357005	0.0571160776299849	0.0061332604	-0.0725848598	0.0130617133	-0.0472266625	-0.0404716948	0.0518568295	-0.0590741036	-0.0594173289	-0.0237986185	-0.069977229	-0.0033142546	-0.0689425226	0.1156107945	0.0854404965	-0.040114462	0.0225240618	-0.04076595	-0.0737889889	0.0273536864	-0.0295384393	-0.0678562307	0.0718147311	-0.018513698	-0.0392539417	0.0094462353	-0.0149098914	-0.0231287419	0.0513622001	-0.1485092614	-0.0965209187	0.0254887994	-0.04125496	-0.0375042809	0.0650041594	0.1270995798	-0.1126223019	-0.1493975098	-0.0169248514	-0.0205974976	-0.1473146759	0.0182005222	-0.1203237893	0.0492663124	-0.0403668571	-0.0231931075	-0.0875786145	0.0498307742	0.1008488287	0.0627342756	0.0748268417	-0.0559314521	0.0398905722	-0.0138668639	0.021882849	0.0765481008	-0.0602853842	-0.0644998146	-0.0670980274	0.0005896735	0.0269600881	-0.049349344	-0.0231131858	-0.0456493474	-0.0773459184	0.0196023241	0.077374618	0.0175348119	-0.0539072702	-0.1158138541	-0.1013436818	-0.0921963777	-0.07048159	-0.0317089329	-0.0009682838	0.1006139815	-0.0913109423	0.2863919565	0.0376771539	-0.0227200922	-0.0191015396	0.0984905693	-0.0207106073	-0.0177071314	0.0593223969	-0.0344166629	-0.0869283392	-0.0085694703	-0.0081712461	-0.0598429131	0.0247310789	-0.055363632	-0.0212445678	0.0212918445	0.0938231089	0.0224030196	0.0348141329	-0.0694237743	0.0201357666	-0.003698833	-0.0430340275	0.1042860586	0.0365769864	0.0833913666	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	-0.092017255400151	-0.0113993532211936	0.0084671752913766	0.0001299452538615	-0.0933521730234474	-0.016854502443607	0.0087146282081996	0.0002840742526215	-0.2515910540109232	0.0543624442890048	0.0029552753490751	0.0632980584583272	-0.0022756685592951	0.0001285064227297	5.178667391764236e-06	1.651390068281005e-08	0.000516983901535	-4.31444695999381e-08	1.8614452570599824e-15	2.672723544463506e-07	-0.0013029144946753	-3.553248643849995e-05	1.6975861804349922e-06	1.262557592502183e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
917.1555568099112	0.8809085385410071	841174.3153872982	0.7759998532744531	1039.096851328257	0.3267691122518954	1079722.2664402977	0.1067780527218918	868.2551285226004	-0.4422374906994264	753866.9682057974	0.1955739981801252	878.9572344703732	743.939907627529	1.166037	19.774618	0.102023071250714	0.0756319184889825	-0.0377613794	-0.1424480148	-0.1131400489	-0.0005173687	-0.1459304762	-0.0323658609	-0.0282378663	-0.1143636997	0.0495350996	-0.0011361209	-0.0544830156	0.0044589214	0.1280407866	0.0723591994	0.1201491107	0.1600231081	-0.0049357468	-0.0037771375	-0.0622417807	-0.0580034163	-0.0937916723	0.1176060949	-0.0452432647	-0.0516959008	0.0098161435	0.1335884344	0.0200548727	0.1505391821	0.0766235427	-0.0548552528	0.0695578731	-0.0563341312	-0.0042384978	0.0074518944	0.0933213654	-0.0760921713	-0.181985386	0.0214783846	0.0216953517	0.2441116194	0.1084841266	-0.0305066471	-0.0832708601	-0.0599884514	0.1974327972	0.00857307	-0.0492050362	0.020797119	0.0375163463	0.2140534063	-0.0073544791	0.0825386433	0.0856539321	0.0302500411	-0.0382964617	-0.0801591398	-0.0091039422	-0.0609344045	-0.0322452235	-0.0523606674	0.137809052	0.0847519881	0.0915272784	-0.0198058553	-0.1121749948	-0.010851668	0.0601771827	-0.0547156506	0.0676807823	-0.0610438108	-0.1101592294	-0.0930789814	-0.0336827572	-0.0718357078	0.0599706604	1.17995e-05	0.1471888204	-0.1174830479	-0.0676552729	-0.0833642378	0.1065128239	0.0070975769	-0.0190223319	0.152408767	0.0392384959	-0.1887881045	0.0049680023	0.0896771407	0.051049692	0.0476092296	0.0254198123	0.0464676898	-0.2073751762	0.0152457114	-0.10010746	-0.0425200586	0.1344724108	-0.0149912681	0.0946750332	0.0526138335	0.0330499812	0.0054801912	0.0397736531	-0.0317782535	-0.1134548014	0.0876327994	0.0703125971	-0.0918535314783497	0.0001637239218013	0.0084370712450441	2.6805522570000312e-08	-0.1056492127762425	-0.0122970397527951	0.0111617561602397	0.0001512171866818	-0.2594067268847908	-0.0078156728738675	6.10847424713096e-05	0.0672918499530804	-0.0037017571537809	-0.0014260885944857	1.370300602556807e-05	2.033728679322484e-06	0.0003750367549244	-0.0001419471466106	2.014899243089118e-08	1.406525675442245e-07	-0.0013698114476239	-6.689695294860012e-05	1.8763834020414848e-06	4.475202313807218e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
918.96756640553	1.812009595618747	844501.3881053021	3.2833787746144147	1041.2907808458483	2.193929517591414	1084286.4902745564	4.813326728158894	869.7989499627976	1.5438214401971209	756550.2133563852	2.3833846392123124	880.2077937521726	741.2343620215639	1.254904	21.2817	0.1357429128652224	0.0920589138650909	-0.1450032745	-0.0686512815	0.0732970059	-0.0307095514	-0.0531953805	-0.0730343999	-0.1902545451	-0.0660157698	-0.0562678546	0.1273383398	-0.0739286049	0.0661115179	0.0380808254	0.0207571437	-0.0001917663	0.1143338181	0.125385054	-0.0337483916	0.0947956712	-0.0927191374	0.0862868881	-0.0014082468	0.0887982519	0.0004588727	0.102251209	-0.0555060978	0.0101923786	0.0107304321	0.036087222	-0.0064320012	0.0298648167	0.0317311444	-0.0147749052	-0.1857286163	0.0205533073	-0.0625590045	0.1681538235	0.1729373288	-0.0583061475	-0.0568105847	0.0598254626	0.1219977704	-0.1229185918	-0.0914376793	0.0243409209	-0.1573139841	-0.0974129556	0.0694684311	-0.0180022037	0.0475094802	0.1732273276	0.0557780278	0.0002698561	-0.0791503001	-0.0441855469	-0.0484653063	0.0496688302	0.1338214713	-0.0654223002	0.0310865313	-0.0610770154	0.0870306573	-0.1288566072	-0.0386496274	-0.1436050106	0.0038979714	0.0403979042	-0.0055073147	0.0485600799	0.0484214776	-0.0461114082	0.1663518876	-0.0904797662	-0.0815952097	0.0783311535	0.1101930626	-0.0817383879	-0.0011287527	-0.0474201923	-0.0792159612	0.0599435631	0.0474723516	0.0886854811	0.0242077226	0.1679480185	-0.0748262586	-0.028601007	0.0365288016	0.0037958011	-0.0043466158	0.001204328	0.0112196168	0.0223269157	-0.0197646346	0.0654434858	-0.0562238528	-0.01013236	-0.128767903	-0.0215253651	-0.0261414317	-0.0248471494	0.0358065033	-0.0623416822	-0.0350428114	-0.1100753719	0.0948006283	0.0586099215	-0.0918128574899697	4.067398837999392e-05	0.0084296008004734	1.6543733307358802e-09	-0.0934249056543308	0.0122243071219116	0.0087282129965206	0.0001494336846108	-0.3084624861381115	-0.0490557592533207	0.0024064675159197	0.0951491053545046	-0.002411717268251	0.0012900398855299	5.816380181980065e-06	1.6642029062579976e-06	0.0003688854440313	-6.1513108930999765e-06	3.783862570357043e-11	1.3607647081816936e-07	-0.0015620637012331	-0.0001922522536092	2.4400430067100515e-06	3.696092901781616e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
